 , C00, C01, C02, C07, C08, C09, C13, C19, C22, C23, C30, C32, C34, C49
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
182.3, 5.327404, 6.250526e-06, 206.5935, 28.21676, 418.5638, 578.671, 938.2625, 382.5699, 671.2052, 1153.883, 332.0377, 47.41556, 2265.558, 186.5025
182.4, 5.059111, 5.885379e-06, 196.8335, 26.98437, 400.6144, 546.8535, 918.1079, 357.7256, 626.5534, 1088.142, 312.6792, 44.3847, 2556.32, 175.2074
182.5, 4.804329, 5.541563e-06, 187.5346, 38.87125, 383.4347, 581.1191, 871.0704, 334.4947, 584.8721, 1136.918, 367.933, 41.54759, 2583.671, 219.2506
182.6, 4.562378, 5.217832e-06, 178.675, 126.9293, 441.5337, 549.167, 826.4427, 438.0308, 696.4643, 1094.905, 346.4818, 38.89182, 2502.045, 380.5743
182.7, 58.05127, 4.913014e-06, 170.234, 169.7103, 422.5992, 518.9717, 833.7867, 547.1645, 1494.428, 1096.415, 326.2812, 36.40582, 2346.652, 395.4175
182.8, 84.9529, 4.626002e-06, 162.1917, 162.2981, 456.2624, 684.6112, 866.0225, 511.6313, 2888.258, 1033.948, 307.2583, 123.6607, 2200.91, 371.4699
182.9, 80.67458, 4.355758e-06, 196.2433, 155.2096, 480.1309, 676.5413, 829.5457, 478.4057, 3278.158, 1095.388, 289.3445, 115.7562, 2093.932, 371.6332
183, 76.61172, 4.1013e-06, 186.9723, 148.4306, 459.5413, 639.3425, 826.0592, 559.8439, 3574.164, 1032.979, 272.4752, 108.357, 2045.336, 349.126
183.1, 72.75348, 3.861708e-06, 217.8256, 141.9478, 439.8346, 619.4813, 783.7376, 523.4873, 3336.394, 974.1265, 256.5893, 101.4307, 1918.307, 327.9819
183.2, 69.08954, 3.636113e-06, 236.8507, 135.7481, 420.973, 654.7579, 761.7422, 489.4917, 3200.671, 918.6269, 241.6296, 94.94712, 2029.875, 308.1184
183.3, 65.61012, 3.423696e-06, 225.6613, 129.8192, 402.9203, 618.7568, 800.16, 457.7039, 3026.141, 866.2892, 280.0003, 88.87801, 1903.807, 289.4578
183.4, 62.30592, 3.223688e-06, 215.0006, 124.1492, 385.6417, 603.4654, 759.1653, 427.9803, 3103.019, 816.9335, 263.6757, 83.19683, 1811.221, 387.3565
183.5, 59.16813, 3.035365e-06, 215.9519, 118.7269, 369.1041, 624.2628, 734.4972, 400.187, 3071.465, 770.3897, 248.3029, 77.87881, 1845.891, 363.897
183.6, 56.18837, 2.858043e-06, 205.7498, 113.5414, 353.2757, 589.9384, 696.8666, 376.5782, 2979.677, 844.0531, 312.099, 72.90071, 1877.369, 341.8583
183.7, 53.35866, 2.69108e-06, 196.0297, 108.5824, 362.6189, 557.5013, 857.5427, 352.123, 2781.454, 795.9642, 321.9571, 68.24082, 1760.772, 321.1544
183.8, 50.67146, 2.533871e-06, 186.7688, 103.8399, 410.1704, 549.605, 813.6081, 329.2559, 2793.693, 750.6152, 303.1863, 63.8788, 1707.872, 344.9182
183.9, 48.11959, 2.385845e-06, 177.9454, 99.30463, 392.581, 519.3856, 771.9244, 307.8738, 2846.608, 717.9893, 285.5099, 59.7956, 1635.432, 345.0218
184, 89.48885, 2.246468e-06, 169.5388, 94.96741, 375.7458, 490.8278, 732.3763, 287.8803, 2686.02, 842.3307, 268.8641, 55.9734, 1533.861, 324.1263
184.1, 84.9821, 2.115232e-06, 161.5294, 90.81963, 365.8474, 463.8402, 721.1035, 269.1852, 2729.646, 812.0696, 253.1888, 52.39553, 1438.599, 304.4962
184.2, 80.70232, 1.991663e-06, 153.8984, 86.853, 449.7611, 544.2595, 765.9006, 251.7042, 2681.017, 856.3044, 313.4159, 49.04635, 1412.595, 286.055
184.3, 76.63806, 1.875313e-06, 146.6278, 83.05962, 430.4738, 516.533, 726.6611, 235.3584, 2623.203, 807.5176, 295.1431, 45.91126, 1482.907, 336.47
184.4, 233.1072, 1.76576e-06, 139.7008, 109.8415, 412.0137, 488.132, 935.6554, 455.9868, 2534.075, 761.5103, 277.9356, 42.97656, 1390.809, 671.0421
184.5, 688.1071, 152.1491, 133.101, 122.268, 394.3452, 461.2927, 1178.486, 1139.261, 2508.101, 718.1241, 261.7314, 441.6177, 1304.431, 664.0826
184.6, 653.4532, 143.2608, 126.813, 164.3467, 377.4344, 435.929, 1211.905, 1321.916, 2621.421, 996.8411, 246.4719, 457.7654, 1623.973, 735.5263
184.7, 620.5447, 134.8917, 120.822, 263.7402, 361.2487, 573.4426, 1472.167, 1322.688, 2447.032, 1816.776, 232.1021, 428.5045, 2446.714, 690.9807
184.8, 589.2934, 348.6203, 115.1141, 252.2211, 345.7572, 541.9125, 1521.507, 1236.792, 2463.006, 2115.057, 267.6783, 401.1141, 3036.076, 712.4487
184.9, 559.616, 328.2544, 109.6758, 241.2052, 330.93, 544.7086, 1443.556, 1202.127, 2430.049, 2114.84, 252.0721, 375.4745, 2967.45, 669.3007
185, 531.4331, 309.0782, 104.4945, 230.6703, 478.0514, 514.7584, 1369.598, 1253.652, 2317.635, 1994.35, 237.3758, 375.6496, 2991.791, 628.7659
185.1, 504.6696, 291.0223, 99.55791, 220.5956, 457.551, 486.455, 1299.429, 1202.26, 2220.258, 2255.984, 223.5363, 351.6377, 2805.981, 590.6859
185.2, 479.2539, 398.7834, 94.85456, 210.9609, 437.9297, 459.7079, 1345.759, 1133.815, 2159.023, 2127.452, 210.5037, 358.0101, 2631.712, 554.9122
185.3, 455.1182, 375.487, 90.37341, 202.1778, 419.1498, 434.4314, 1393.384, 1060.185, 2147.207, 2006.243, 198.2309, 338.6439, 2643.108, 521.3051
185.4, 432.198, 353.5516, 86.10395, 193.3475, 401.1753, 496.0837, 1321.997, 1018.895, 2004.364, 1915.541, 186.6736, 414.1005, 2560.98, 868.5886
185.5, 410.432, 332.8976, 82.03619, 184.9029, 383.9715, 1063.223, 1254.267, 952.7274, 1871.024, 1806.406, 175.7901, 387.6307, 2607.475, 815.9843
185.6, 389.7623, 313.4502, 78.16061, 176.8271, 367.5056, 1506.429, 1190.007, 890.8568, 1869.687, 1703.488, 165.5412, 1069.107, 2565.62, 821.5547
185.7, 370.1334, 295.1388, 74.46811, 169.104, 351.7457, 1423.6, 1129.039, 833.004, 1787.161, 1634.568, 155.8898, 1362.234, 2451.737, 771.7989
185.8, 351.4931, 277.8972, 70.95006, 161.7182, 336.6617, 1363.275, 1487.549, 778.9083, 1847.323, 1541.441, 172.6283, 1409.502, 2547.308, 772.9324
185.9, 333.7916, 261.6628, 67.59821, 154.6551, 322.2245, 1349.399, 2183.527, 769.7469, 1783.756, 1694.61, 162.5637, 1379.93, 2475.748, 802.1043
186, 316.9815, 246.3769, 64.4047, 147.9004, 308.4065, 1275.203, 2192.461, 834.3777, 1665.092, 1707.613, 153.0859, 1291.724, 2355.275, 753.5265
186.1, 301.018, 231.9839, 61.36207, 141.4407, 295.181, 1273.21, 2283.359, 780.1927, 1792.181, 1648.484, 144.1607, 1209.155, 2413.883, 707.8907
186.2, 285.8584, 218.4317, 58.46318, 135.2631, 323.8067, 1327.986, 2166.376, 729.5266, 1672.957, 1587.268, 135.7558, 1131.865, 2521.177, 665.0187
186.3, 271.4623, 205.6712, 55.70124, 129.6207, 309.9208, 1254.968, 2055.385, 682.1508, 1588.563, 1554.46, 541.2153, 1280.705, 2388.267, 624.7432
186.4, 257.7912, 193.6562, 53.06977, 123.9594, 296.6303, 1185.965, 2011.111, 791.3553, 1548.566, 1484.529, 832.3727, 1258.701, 2364.184, 586.9069
186.5, 244.8085, 182.343, 50.56263, 168.8625, 457.0045, 1120.756, 1908.075, 739.9643, 1445.548, 1492.573, 783.8436, 1294.609, 2355.187, 551.3621
186.6, 232.4797, 171.6908, 55.48024, 161.4873, 437.4066, 1271.339, 1810.319, 719.3104, 1349.383, 1676.734, 863.0045, 1211.856, 2208.915, 517.97
186.7, 220.7718, 161.6609, 52.85921, 154.4342, 418.6491, 1882.994, 1768.797, 857.6578, 1327.002, 1581.204, 812.6896, 1217.57, 2210.897, 486.6002
186.8, 209.6535, 152.2169, 50.36202, 147.6892, 400.6961, 1910.724, 1717.861, 801.9611, 1295.275, 1624.106, 765.3081, 1139.742, 2073.586, 457.1302
186.9, 199.0951, 143.3246, 47.9828, 141.2387, 383.5129, 2052, 2117.458, 1276.728, 1314.091, 1539.174, 720.6891, 1066.888, 2189.106, 502.6303
187, 189.0685, 134.9517, 45.71597, 135.07, 367.0666, 1972.035, 2341.276, 1575.948, 1283.793, 1451.482, 678.6714, 998.6915, 2490.401, 607.6079
187.1, 179.5468, 127.068, 43.55624, 129.1707, 504.3623, 1863.605, 2563.135, 1528.41, 1397.952, 1409.847, 639.1035, 960.0108, 2449.691, 602.235
187.2, 170.5047, 119.6449, 41.49854, 123.529, 482.7336, 1761.137, 2591.294, 1514.133, 1304.953, 1331.621, 601.8425, 898.6459, 2297.55, 565.7619
187.3, 161.9179, 112.6554, 39.53805, 118.1338, 462.0323, 1670.409, 2605.642, 1415.804, 1249.513, 1459.228, 566.7538, 841.2036, 2154.857, 531.4977
187.4, 153.7635, 106.0742, 85.06454, 112.9742, 442.2189, 1729.569, 2550.232, 1438.819, 1175.694, 1376.09, 533.7109, 882.316, 2180.086, 741.2855
187.5, 146.0198, 99.87752, 81.04588, 108.0399, 423.2551, 1634.471, 2487.548, 1345.381, 1266.461, 1424.874, 584.6458, 825.9175, 2044.689, 1106.701
187.6, 138.6661, 94.04281, 170.8162, 103.3212, 405.1045, 1664.369, 2534.662, 1258.011, 1240.038, 1548.021, 586.7772, 773.124, 1917.701, 1223.075
187.7, 131.6827, 88.54896, 162.7464, 98.80854, 387.7322, 1685.952, 2606.098, 1299.133, 1157.544, 1784.339, 552.5669, 723.7051, 1872.344, 1437.556
187.8, 125.0511, 83.37605, 611.8275, 94.49299, 371.105, 1593.252, 2478.581, 1262.605, 1080.539, 1805.616, 520.3511, 686.2914, 1899.323, 1407.244
187.9, 231.1428, 78.50533, 815.4041, 90.36592, 355.1908, 1573.579, 2550.555, 1629.433, 1019.027, 2014.498, 490.0136, 672.8186, 1781.363, 1485.731
188, 279.6627, 73.91916, 858.5962, 86.41911, 339.959, 1487.058, 2546.914, 1881.042, 1057.777, 1923.274, 480.4005, 629.8113, 1684.956, 1395.751
188.1, 265.5786, 69.60091, 857.7994, 82.64468, 325.3804, 1486.328, 2416.427, 1802.355, 987.4088, 1897.572, 452.3922, 601.849, 1705.097, 1311.22
188.2, 252.2038, 65.53492, 817.2749, 79.0351, 311.427, 1521.293, 2414.288, 1685.309, 959.9623, 1789.46, 490.4612, 563.3782, 1599.2, 1231.809
188.3, 383.4265, 61.70646, 849.4626, 75.58317, 298.072, 1437.646, 2290.597, 1647.183, 960.6091, 1742.036, 461.8663, 593.0517, 1499.879, 1157.207
188.4, 364.1167, 58.10165, 846.653, 72.28201, 285.2897, 1438.605, 2224.463, 1540.214, 938.5284, 1732.944, 434.9385, 555.1432, 1406.727, 1097.624
188.5, 359.6758, 54.70744, 806.655, 69.12502, 273.0555, 1359.505, 2147.267, 1451.627, 952.7679, 1648.76, 448.6888, 519.6578, 1529.108, 1122.212
188.6, 341.5621, 51.5115, 886.1936, 66.10593, 261.346, 1372.809, 2037.255, 1357.357, 889.3853, 1745.103, 422.5293, 486.4408, 1434.141, 1054.247
188.7, 324.3607, 48.50227, 844.3277, 63.21869, 250.1386, 1805.705, 1932.88, 1271.042, 830.2191, 1768.98, 472.5274, 543.4544, 1481.245, 1121.298
188.8, 308.0256, 45.66883, 804.4396, 60.45756, 239.4118, 1926.799, 1833.853, 1376.082, 774.9889, 1674.469, 488.4842, 508.7162, 1455.403, 1053.389
188.9, 292.5131, 43.00092, 807.6337, 57.81702, 242.9696, 1859.038, 1739.899, 1286.718, 809.9133, 1600.926, 460.0045, 476.1986, 1377.865, 989.5922
189, 277.7818, 40.48887, 769.4791, 73.93363, 314.064, 1756.821, 1763.341, 1282.254, 756.0339, 1509.716, 433.1853, 445.7595, 1292.29, 929.6596
189.1, 263.7924, 38.12357, 733.1271, 92.69988, 376.2561, 1900.894, 1673, 1282.415, 720.2369, 1571.063, 407.9297, 417.2661, 1234.239, 873.3567
189.2, 250.5076, 35.89644, 760.3585, 88.65113, 503.0976, 1796.375, 1587.287, 1199.134, 672.3232, 1519.58, 384.1466, 390.594, 1176.636, 985.3939
189.3, 237.8918, 33.79942, 739.9877, 86.51212, 481.5231, 1772.467, 1619.375, 1121.261, 627.597, 1434.282, 361.7501, 365.6268, 1131.423, 925.7155
189.4, 225.9113, 31.8249, 778.1174, 82.73363, 460.8737, 1839.575, 1577.943, 1154.467, 782.0437, 1519.053, 340.6593, 342.2556, 1241.987, 869.6514
189.5, 214.5342, 29.96574, 799.8314, 79.12016, 610.729, 1738.428, 1497.1, 1163.018, 864.499, 1496.406, 320.7982, 320.3782, 1164.852, 887.7028
189.6, 203.73, 28.21518, 762.0454, 75.66452, 594.9518, 1651.939, 1485.057, 1087.491, 1160.461, 1515.851, 302.095, 299.8993, 1173.742, 833.9409
189.7, 193.47, 26.56689, 726.0446, 72.3598, 573.0572, 1652.625, 1564.138, 1055.924, 1271.939, 1429.487, 284.4822, 280.7295, 1283.497, 805.8818
189.8, 183.7266, 25.01488, 1499.8, 73.59147, 548.4826, 1652.93, 1484.003, 987.3516, 1187.323, 1511.401, 292.7312, 262.7849, 1203.784, 882.2971
189.9, 174.474, 23.55355, 1888.712, 102.2115, 524.9619, 1783.454, 1432.643, 923.2324, 1125.915, 1429.833, 344.5822, 245.9875, 1129.021, 1031.438
190, 165.6873, 22.17758, 1839.03, 97.74734, 502.4497, 1685.393, 1538.613, 863.2772, 1081.724, 1463.944, 324.4924, 230.2637, 1098.847, 968.9708
190.1, 157.3431, 20.882, 1947.664, 93.47814, 480.903, 1592.724, 1471.638, 807.2155, 1059.604, 1380.538, 305.5738, 215.545, 1030.601, 961.9505
190.2, 149.4191, 19.6621, 1855.652, 89.3954, 502.4864, 1578.217, 1396.241, 783.2549, 1159.727, 1466.589, 287.7582, 201.7671, 966.5944, 903.6919
190.3, 141.8942, 18.51347, 1822.148, 85.49097, 560.418, 1491.44, 1324.708, 732.3899, 1082.576, 1383.032, 270.9813, 188.87, 906.5626, 866.6975
190.4, 134.7483, 17.43194, 1736.065, 81.75708, 536.3854, 1442.583, 1366.354, 684.8281, 1010.558, 1424.843, 255.1826, 176.7972, 850.2593, 814.2078
190.5, 127.9622, 16.41359, 1838.432, 78.18626, 513.3834, 1494.366, 1296.351, 726.468, 943.3309, 1361.278, 298.8042, 165.4961, 797.4527, 827.0546
190.6, 121.5179, 15.45473, 1848.427, 74.77141, 491.3678, 1472.992, 1276.09, 679.2908, 880.576, 1283.721, 281.3833, 154.9174, 747.9258, 776.9658
190.7, 115.3981, 14.55188, 1761.103, 71.5057, 555.3271, 1392.002, 1234.025, 643.0959, 821.9959, 1210.583, 264.9781, 145.015, 701.4748, 780.8705
190.8, 109.5866, 13.70178, 1677.904, 68.38262, 638.0204, 1394.994, 1185.144, 601.3329, 767.3128, 1322.96, 249.5294, 135.7455, 657.9087, 733.5787
190.9, 104.0677, 12.90134, 1720.414, 104.5503, 610.66, 1318.292, 1191.258, 562.282, 716.2675, 1247.586, 234.9813, 127.0685, 617.0483, 689.151
191, 98.82673, 12.14766, 1639.138, 99.98401, 584.4728, 1245.807, 1130.226, 644.5267, 668.6179, 1176.507, 221.2814, 118.9461, 703.2616, 742.8041
191.1, 142.6134, 11.43801, 1601.35, 95.61712, 559.4087, 1314.566, 1203.79, 602.6708, 764.2688, 1109.477, 269.118, 111.343, 722.5066, 719.579
191.2, 135.4312, 10.76982, 1540.871, 91.44096, 541.7147, 1277.059, 1142.116, 563.533, 713.426, 1186.643, 253.4278, 104.2258, 756.9569, 720.4042
191.3, 128.6107, 10.14066, 1657.657, 87.44719, 518.4841, 1206.841, 1083.602, 526.9369, 665.9655, 1252.857, 541.737, 97.56359, 767.3929, 676.7744
191.4, 122.1338, 9.548259, 1579.345, 83.62785, 599.2457, 1140.485, 1028.085, 492.7173, 621.6622, 1181.477, 510.1526, 91.32722, 719.7329, 635.7869
191.5, 194.4763, 8.990462, 1668.779, 79.97533, 573.5481, 1113.788, 1065.729, 514.4402, 580.3063, 1230.394, 480.4097, 85.48949, 675.0329, 597.2817
191.6, 184.6823, 8.465252, 1619.076, 76.48234, 548.9525, 1134.633, 1011.128, 481.0322, 541.7015, 1184.451, 452.4008, 80.02492, 633.109, 691.7083
191.7, 175.3815, 7.970724, 1544.689, 73.14191, 525.4116, 1072.246, 959.3251, 449.7937, 505.6649, 1173.585, 426.0249, 74.90965, 593.7889, 649.8164
191.8, 166.5491, 7.505085, 1471.714, 69.94736, 587.7549, 1043.296, 910.1759, 420.5838, 472.0257, 1161.434, 401.1868, 70.12135, 556.9108, 610.4616
191.9, 158.1615, 7.066648, 1489.673, 66.89235, 562.55, 985.9315, 863.5447, 393.2709, 440.6243, 1136.238, 454.7122, 65.63911, 522.323, 697.8384
192, 285.4431, 6.653824, 1419.298, 63.97076, 538.426, 931.7213, 819.3027, 367.7316, 411.3118, 1071.502, 453.4449, 61.44339, 489.8834, 655.5752
192.1, 271.0679, 6.265117, 1441.239, 61.17678, 515.3365, 936.6721, 777.3273, 343.8509, 383.9494, 1010.454, 427.0081, 57.51587, 459.4585, 615.8716
192.2, 257.4166, 5.899117, 1373.151, 77.56895, 493.2372, 976.2595, 956.1691, 321.5211, 358.4073, 1060.339, 402.1127, 53.83939, 430.9232, 615.5521
192.3, 244.4529, 5.554499, 1308.28, 84.13871, 472.0855, 940.8098, 925.4008, 300.6413, 334.5643, 1060.5, 378.6687, 50.39792, 404.1601, 593.5606
192.4, 232.142, 5.230013, 1409.901, 105.8087, 451.8409, 893.0388, 877.9896, 281.1175, 312.3074, 1096.823, 356.5916, 47.17643, 379.0591, 557.6128
192.5, 220.451, 4.924483, 1343.294, 101.1874, 432.4645, 843.9361, 833.0075, 262.8616, 291.5312, 1034.333, 335.8015, 44.16087, 355.5171, 523.8421
192.6, 209.3489, 4.636801, 1338.182, 98.49302, 413.919, 953.9713, 790.33, 245.7912, 272.1372, 978.3441, 316.2236, 41.33806, 333.4372, 578.1381
192.7, 198.8059, 4.365926, 1306.217, 94.19125, 396.1688, 901.5183, 897.7558, 229.8294, 254.0333, 957.3859, 297.7871, 38.69569, 312.7286, 543.1244
192.8, 188.7938, 4.110874, 1354.343, 90.07736, 509.6642, 851.9494, 851.761, 214.9041, 237.1338, 929.8416, 280.4255, 36.22222, 293.3062, 577.0063
192.9, 179.2859, 3.870723, 1290.36, 86.14315, 487.8081, 805.106, 808.1226, 200.9481, 221.3585, 876.865, 264.0761, 33.90686, 275.09, 542.0612
193, 170.2569, 3.6446, 1241.056, 82.38077, 466.8893, 760.8383, 766.72, 263.7191, 206.6327, 990.1684, 248.68, 31.73949, 258.0051, 778.2228
193.1, 161.6826, 3.431688, 1218.222, 78.78271, 561.9988, 805.6902, 727.4385, 246.593, 192.8865, 949.3925, 601.8422, 29.71067, 449.1323, 731.0913
193.2, 153.5401, 3.231213, 1273.521, 75.34181, 537.8984, 917.1132, 690.1696, 230.5791, 180.0547, 895.3021, 827.6119, 27.81153, 421.2383, 686.8143
193.3, 145.8077, 3.04245, 1213.357, 72.05119, 514.8315, 866.6868, 654.8101, 215.6052, 168.0766, 844.2933, 817.0201, 26.03379, 395.0767, 645.2188
193.4, 138.4646, 2.864714, 1180.39, 68.90429, 492.7538, 1010.819, 621.2621, 485.0921, 156.8954, 919.9044, 859.7365, 24.36969, 370.5399, 606.1424
193.5, 131.4914, 2.697361, 1167.971, 65.89483, 471.6229, 1000.956, 589.4329, 1124.14, 146.4579, 867.494, 814.6094, 22.81195, 347.527, 569.4326
193.6, 124.8694, 2.539785, 1161.888, 63.01681, 451.3981, 999.515, 559.2344, 1237.204, 136.7148, 848.0251, 767.116, 21.35379, 325.9433, 555.2397
193.7, 118.5808, 2.391415, 1220.84, 60.2645, 496.5007, 944.5578, 530.5831, 1266.001, 127.6199, 799.71, 874.9238, 19.98883, 422.5434, 521.6128
193.8, 112.609, 2.251711, 1163.165, 57.63239, 475.2091, 928.6953, 503.3997, 1183.786, 119.13, 793.0253, 823.9139, 18.71112, 396.3007, 555.3798
193.9, 106.9379, 2.120169, 1108.214, 55.11524, 454.8305, 877.6321, 523.5983, 1193.969, 111.2049, 809.0773, 783.8475, 17.51509, 371.6879, 595.5969
194, 101.5524, 1.996312, 1228.759, 52.70803, 435.3259, 852.751, 496.7728, 1116.432, 103.807, 836.3829, 738.1476, 16.39551, 348.6037, 670.2027
194.1, 96.43808, 1.87969, 1170.709, 50.40596, 416.6577, 805.8635, 471.3216, 1043.931, 96.90129, 788.7311, 712.7923, 15.34749, 326.9532, 641.8477
194.2, 91.58136, 1.769881, 1115.402, 48.20444, 398.79, 761.5541, 503.2723, 976.1372, 90.45495, 743.7941, 671.235, 14.36646, 306.6472, 602.9755
194.3, 86.96923, 1.666487, 1150.815, 46.09906, 381.6886, 719.681, 518.3802, 912.7463, 84.43745, 701.4174, 734.1918, 13.44814, 287.6025, 566.4575
194.4, 97.97815, 1.569133, 1103.504, 44.08565, 365.3205, 680.1102, 778.0934, 853.472, 78.82027, 720.6808, 691.3869, 12.58852, 269.7405, 650.5676
194.5, 93.04387, 1.477467, 1145.429, 95.07816, 456.1647, 642.7151, 765.4181, 1042.86, 73.57677, 726.0988, 651.0776, 11.78385, 252.9879, 705.6824
194.6, 88.35809, 1.391155, 1091.317, 111.5447, 436.6028, 607.3762, 726.2034, 1116.916, 68.68209, 786.2641, 613.1185, 11.03062, 237.2757, 670.7986
194.7, 83.90828, 1.309886, 1116.271, 111.0132, 481.1202, 587.9614, 688.9977, 1238.401, 64.11303, 741.4677, 577.3724, 10.32553, 222.5394, 676.1154
194.8, 79.68257, 1.233364, 1132.448, 227.3266, 460.4882, 563.0206, 653.6982, 1395.153, 59.84792, 714.3963, 543.7104, 9.66551, 208.7182, 635.1678
194.9, 75.66968, 1.161313, 1078.948, 217.3979, 440.7409, 532.0636, 720.1702, 1973.72, 55.86655, 741.3515, 555.4133, 9.047681, 195.7555, 704.9182
195, 71.85887, 1.09347, 1067.583, 207.9029, 421.8404, 502.8087, 683.2737, 2160.063, 52.15004, 733.2802, 523.0316, 8.469344, 183.5978, 662.2263
195.1, 68.23998, 1.029591, 1017.148, 198.8225, 403.7505, 475.1624, 648.2675, 2019.787, 48.68077, 750.5591, 606.8965, 7.927975, 172.1952, 622.1199
195.2, 64.80334, 0.969444, 969.0955, 196.3506, 386.4363, 449.0362, 615.0547, 1936.259, 45.44229, 735.4883, 571.5132, 7.42121, 161.5008, 584.4424
195.3, 61.53978, 0.9128104, 923.313, 187.7748, 369.8646, 424.3465, 786.6188, 1878.672, 42.41925, 693.5848, 538.1928, 6.946839, 151.4706, 549.0469
195.4, 58.44057, 0.8594853, 1013.621, 185.8409, 354.0036, 401.0143, 746.3179, 1756.67, 39.59731, 654.0687, 506.8151, 6.502789, 142.0633, 515.795
195.5, 55.49744, 0.8092753, 1011.203, 259.3727, 338.8228, 378.965, 785.3137, 1705.888, 36.96311, 616.804, 477.2667, 6.087124, 133.2402, 484.5569
195.6, 52.70253, 0.7619986, 967.2997, 248.0443, 324.2929, 358.1281, 745.0797, 1717.712, 34.50414, 581.6623, 474.9243, 5.698029, 124.9651, 482.0875
195.7, 50.04838, 0.7174837, 958.728, 237.2108, 310.3861, 360.4125, 706.9069, 1606.163, 32.20876, 613.1565, 447.2352, 5.333805, 117.204, 452.8909
195.8, 47.52789, 0.6755693, 920.9542, 226.8504, 339.9851, 340.5957, 670.6899, 1547.177, 30.06608, 602.8953, 421.1605, 4.992863, 109.9249, 425.4625
195.9, 45.13433, 0.6361035, 1018.16, 216.9425, 325.4054, 321.8684, 636.3284, 1553.67, 28.06594, 657.889, 433.2352, 4.673714, 103.0978, 483.442
196, 42.86132, 0.5989432, 970.0596, 207.4673, 311.451, 304.1709, 603.7273, 1569.034, 26.19886, 620.4066, 407.9767, 4.374965, 96.6948, 454.1633
196.1, 40.70278, 836.8698, 924.2316, 198.406, 298.0949, 287.4464, 572.7964, 1502.146, 24.45599, 609.7701, 418.0366, 4.095313, 90.68943, 426.6578
196.2, 38.65295, 1449.537, 880.5687, 189.7404, 285.3116, 354.6561, 586.5312, 1404.595, 22.82906, 575.0292, 533.3528, 3.833536, 85.05703, 400.8182
196.3, 36.70634, 1380.886, 877.3837, 181.4534, 273.0765, 335.1558, 636.7274, 1313.38, 21.31036, 542.2676, 502.2573, 3.588493, 79.77444, 376.5434
196.4, 34.85778, 1345.385, 835.934, 222.1673, 261.3661, 316.7276, 604.1059, 1228.089, 19.89269, 551.1149, 472.9747, 3.359113, 74.81994, 353.7388
196.5, 33.1023, 1395.068, 852.5148, 212.4639, 250.1578, 392.8061, 573.1557, 1185.171, 18.56933, 519.7158, 445.3993, 3.144395, 70.17314, 332.3154
196.6, 31.43524, 1347.211, 997.3172, 203.1844, 265.5687, 454.773, 543.7911, 1145.741, 17.33401, 521.6984, 419.4316, 2.943402, 65.81494, 312.1894
196.7, 29.85213, 1268.509, 950.2015, 194.3101, 254.1803, 429.7678, 607.1021, 1143.792, 16.18087, 606.27, 458.6075, 2.755256, 61.72741, 293.2823
196.8, 28.34874, 1194.405, 905.3117, 185.8234, 243.2802, 406.1375, 575.9984, 1069.513, 15.10444, 571.7285, 431.8698, 2.579138, 57.89374, 275.5202
196.9, 26.92107, 1124.629, 862.5426, 177.7074, 232.8475, 383.8065, 546.4882, 1000.058, 14.09962, 553.6208, 406.6909, 2.414276, 54.29817, 258.8339
197, 25.5653, 1085.451, 821.794, 169.9459, 222.8622, 432.0715, 518.4899, 935.1141, 13.16165, 522.079, 382.9799, 2.259953, 50.9259, 243.1581
197.1, 24.2778, 1022.041, 798.1996, 162.5233, 213.3051, 408.3146, 491.926, 935.9302, 12.28607, 492.6317, 380.617, 2.115495, 47.76308, 228.4318
197.2, 160.9896, 992.4106, 760.4907, 155.425, 321.1242, 385.8639, 466.7231, 968.1658, 564.5112, 464.5646, 358.4262, 1.98027, 44.79668, 302.1718
