 , C000, C001, C002, C003, C004, C006, C009, C013, C017, C019, C020, C023, C030, C040, C047, C049, C069, C071, C112
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
335.2, 447.695, 97.23453, 108.6977, 705.0887, 375.3286, 316.1755, 566.4866, 10.77281, 100.8479, 130.1664, 12.47727, 0.2353905, 41.50615, 684.9368, 153.0797, 241.8305, 108.7746, 349.745, 0.6075418
335.3, 424.4883, 92.20932, 103.2898, 666.731, 351.3254, 298.2413, 538.8096, 10.26827, 96.05805, 122.2099, 11.76426, 0.2204202, 39.56804, 653.5135, 145.6218, 225.2571, 103.3926, 329.4847, 0.5808281
335.4, 555.3812, 87.44382, 98.15093, 630.46, 377.8372, 281.3243, 565.4209, 9.787354, 91.49572, 114.7397, 11.09199, 0.206402, 37.72042, 667.8931, 138.5272, 260.0088, 98.277, 310.3981, 0.555289
335.5, 526.5924, 82.92461, 93.26776, 607.8475, 353.6736, 265.3669, 537.796, 9.328966, 169.4448, 107.7261, 10.45814, 0.1932753, 35.95909, 672.7112, 131.7783, 242.1896, 93.41447, 292.4171, 0.5308728
335.6, 499.296, 78.63895, 88.62754, 631.815, 331.0552, 250.3147, 511.5207, 8.892046, 161.3969, 101.1413, 9.860511, 0.1809835, 34.27999, 641.8489, 125.3581, 225.5916, 88.79252, 275.4777, 0.5075303
335.7, 473.4145, 74.57479, 84.21818, 603.1803, 309.8833, 236.1162, 569.8195, 8.475589, 153.7313, 94.95892, 9.297032, 0.1694734, 51.40121, 709.0289, 119.2508, 210.1311, 84.39925, 259.5196, 0.4852141
335.8, 498.9686, 70.72066, 80.02818, 570.3665, 321.4344, 222.7231, 541.9796, 8.078636, 146.4297, 89.15447, 8.765754, 0.1586953, 49.00105, 676.5004, 113.441, 195.7301, 80.22336, 244.486, 0.4638791
335.9, 473.1041, 67.06573, 76.04665, 539.3378, 300.8778, 210.0897, 515.4999, 7.700275, 143.6784, 83.70483, 8.264835, 0.1486026, 46.71297, 645.4643, 107.9142, 182.3161, 76.25407, 269.4423, 0.4434823
336, 448.5803, 63.59968, 79.13634, 558.7748, 281.6358, 198.1729, 490.314, 7.339634, 136.8543, 78.58829, 7.792542, 0.1391518, 107.1346, 615.852, 102.6567, 313.1291, 72.48119, 254.6104, 0.4239823
336.1, 425.3276, 60.31276, 80.25482, 544.686, 263.6245, 186.9321, 466.3586, 6.995884, 130.3543, 73.78452, 7.347238, 0.1303021, 102.132, 587.5982, 97.6554, 291.6693, 68.89497, 239.8611, 0.4053397
336.2, 403.2803, 57.19572, 76.26202, 515.0544, 246.765, 176.3289, 443.5736, 6.668234, 124.1631, 69.27438, 6.92738, 0.1220152, 128.0384, 560.6407, 92.89771, 271.6803, 65.4862, 329.2909, 0.3875169
336.3, 382.3759, 54.23977, 72.46786, 487.0348, 230.9837, 166.3271, 421.9018, 6.355929, 118.2659, 65.03992, 6.531516, 0.1142553, 122.0597, 573.6213, 88.3718, 253.0612, 62.24608, 310.2155, 0.3704777
336.4, 362.5551, 51.43658, 68.86246, 460.5395, 216.2117, 156.8926, 401.2888, 6.05825, 112.6488, 61.0643, 6.158273, 359.3161, 116.3602, 547.3049, 84.06641, 235.7181, 59.16628, 292.2451, 0.3541877
336.5, 343.7617, 48.77827, 65.43645, 435.4856, 202.3844, 186.6304, 381.683, 5.774514, 107.2984, 57.33169, 5.806359, 526.8919, 110.9268, 522.1959, 79.97076, 219.5636, 56.23886, 275.3156, 0.338614
336.6, 325.9424, 46.25735, 62.18088, 411.7946, 189.4413, 176.0443, 363.035, 5.504066, 102.2022, 53.82724, 38.20945, 493.3828, 105.7471, 498.2389, 76.07465, 275.8209, 53.45628, 357.6149, 0.3237251
336.7, 309.0468, 43.86671, 59.08728, 389.3924, 177.326, 166.0586, 345.2981, 5.246284, 97.34808, 50.537, 36.02597, 496.3488, 114.0847, 475.3809, 184.9835, 278.9812, 50.81138, 336.8987, 0.3094909
336.8, 293.0271, 41.59962, 150.8578, 368.209, 165.9856, 156.6394, 328.4278, 5.000576, 92.72448, 47.44788, 148.5522, 477.6218, 108.7576, 530.4047, 220.1511, 259.8617, 48.29734, 317.3825, 0.2958825
336.9, 277.8377, 54.27676, 143.3524, 348.1779, 155.3704, 147.7544, 312.3817, 4.766375, 88.32047, 44.54759, 140.0632, 528.8781, 103.6792, 506.071, 209.4255, 242.0526, 45.90769, 298.9969, 0.2828725
337, 372.059, 51.47167, 185.9458, 329.2366, 145.434, 139.3734, 297.1196, 4.543142, 84.12564, 41.82458, 132.0593, 559.3653, 181.1857, 482.8537, 275.5367, 225.4639, 43.63628, 325.2301, 0.2704346
337.1, 352.7729, 137.5088, 176.6947, 311.3257, 136.1331, 131.4678, 282.6031, 4.330365, 80.13004, 39.26801, 232.9521, 567.7819, 234.9414, 527.2163, 324.9317, 210.0121, 41.47725, 306.39, 0.2585435
337.2, 334.4866, 130.4022, 262.6594, 294.3892, 127.427, 124.0107, 268.7959, 4.127553, 76.32422, 36.86772, 427.0513, 531.6724, 223.9709, 503.0289, 478.2574, 195.6193, 39.42504, 309.7743, 0.2471753
337.3, 317.1482, 123.6628, 264.192, 278.3741, 119.2777, 116.9765, 255.6633, 3.93424, 90.72415, 34.61415, 881.0837, 573.8667, 213.5127, 479.9512, 555.3207, 182.2129, 114.8142, 508.4058, 0.236307
337.4, 426.5658, 117.2718, 251.048, 263.2302, 111.6496, 110.3413, 243.1723, 3.749981, 110.5154, 32.49833, 1004.475, 599.7999, 203.5428, 457.9322, 528.2659, 256.9335, 235.2897, 495.0131, 0.2259165
337.5, 404.4543, 111.211, 238.558, 248.9101, 165.7648, 104.0825, 231.2915, 70.07505, 105.2664, 30.51184, 1361.566, 561.6541, 194.0385, 436.9234, 583.0506, 239.325, 223.6481, 466.3376, 0.2159829
337.6, 460.6881, 105.4635, 226.6893, 235.3691, 155.1637, 98.17867, 219.9912, 66.7931, 444.8472, 28.64678, 1506.49, 645.0369, 184.978, 454.8235, 637.8936, 222.9233, 286.4431, 563.5428, 0.2064861
337.7, 436.8079, 100.013, 235.5881, 222.5647, 145.2406, 92.60974, 209.2431, 148.0126, 581.5554, 26.89572, 1518.036, 604.014, 176.3405, 459.5215, 709.7448, 207.6457, 474.9865, 585.9013, 0.1974069
337.8, 414.1655, 190.4884, 223.8672, 210.4569, 135.952, 87.3567, 199.02, 141.0804, 553.9341, 25.2517, 1448.93, 565.6002, 168.1064, 558.9658, 789.8956, 193.4151, 451.4852, 551.9608, 0.1887269
337.9, 392.6968, 180.6437, 269.7961, 199.0078, 127.2575, 82.40162, 189.2964, 134.473, 604.2057, 23.70816, 1429.812, 649.6647, 160.2567, 533.3218, 920.7726, 180.1597, 514.2073, 519.9863, 0.1804285
338, 372.341, 171.3078, 256.3733, 188.1815, 119.1191, 77.7276, 180.0479, 130.935, 813.6821, 22.25898, 1452.603, 657.941, 152.7736, 537.3763, 983.6758, 167.8128, 488.7654, 489.8641, 0.1724951
338.1, 353.0403, 162.4543, 272.5113, 177.9442, 160.5399, 73.3187, 171.2513, 141.8565, 839.5814, 20.89838, 1446.014, 1270.71, 145.6399, 537.5596, 935.752, 156.312, 464.5824, 520.2894, 0.1649104
338.2, 334.7401, 154.0585, 258.9534, 168.2638, 150.2729, 69.15989, 162.8844, 135.2127, 799.705, 19.62095, 1424.214, 1417.279, 138.8393, 599.9764, 907.5635, 145.5995, 441.5958, 490.1496, 0.1576593
338.3, 317.3885, 146.0965, 246.07, 159.11, 140.6626, 65.23698, 154.9263, 128.88, 910.987, 18.4216, 1342.828, 1472.235, 132.3563, 578.4767, 939.0366, 135.6211, 419.7466, 461.7559, 0.150727
338.4, 354.4747, 146.8295, 233.8277, 150.4542, 131.6668, 61.53658, 147.3571, 122.8439, 867.7191, 17.29557, 1266.092, 1505.432, 126.176, 657.5375, 967.2134, 126.3265, 521.2746, 435.0069, 0.1440995
338.5, 429.1749, 139.2411, 222.1943, 142.2693, 156.4667, 58.04608, 140.1576, 128.8196, 920.3086, 16.23836, 1195.106, 1462.227, 120.2843, 646.8654, 1063.897, 117.669, 495.483, 409.8075, 0.1377634
338.6, 406.9282, 157.0161, 211.1398, 134.5297, 146.4602, 54.75356, 133.3099, 156.6972, 1115.655, 15.24578, 1266.859, 1451.252, 114.6677, 680.6713, 1020.259, 109.6047, 470.9676, 412.0789, 0.1317059
338.7, 434.278, 148.9013, 200.6353, 127.2111, 137.0937, 107.7885, 126.7967, 295.6198, 1133.348, 14.31386, 1194.464, 1602.325, 109.3133, 845.0734, 1285.94, 102.0932, 908.3014, 388.2076, 0.1259148
338.8, 411.7667, 141.2059, 190.6533, 120.2906, 128.3262, 134.4716, 120.6018, 281.7745, 1079.519, 13.43892, 1126.207, 1662.267, 104.209, 806.3035, 1351.736, 95.09641, 959.6998, 365.7192, 0.1203783
338.9, 469.8437, 133.9081, 181.168, 113.7467, 120.1194, 324.7934, 114.7095, 268.5777, 1444.656, 12.61745, 1080.209, 1557.4, 99.34299, 817.3239, 1285.88, 88.57915, 912.2159, 344.5335, 0.1150852
339, 445.4888, 126.9876, 172.1546, 107.5587, 232.6383, 325.0208, 109.1051, 255.9989, 1513.883, 11.8462, 1018.481, 1458.353, 94.70422, 911.5355, 1397.812, 82.50854, 901.3567, 579.5361, 294.8953
339.1, 422.3965, 120.4247, 163.5896, 101.7074, 328.3456, 306.5848, 103.7745, 244.0092, 1596.15, 11.12209, 988.5297, 1365.605, 90.28205, 869.7166, 1364.428, 76.85397, 856.7595, 545.9642, 281.9287
339.2, 400.5011, 114.201, 155.4508, 96.17436, 338.3864, 434.436, 98.7044, 232.5811, 1590.315, 10.44224, 945.3801, 1278.756, 86.06638, 853.3375, 1354.32, 71.58693, 814.3688, 528.0197, 341.2708
339.3, 388.582, 134.3086, 147.7168, 90.94235, 316.7457, 472.6885, 93.88197, 235.164, 1568.225, 9.803949, 1036.333, 1197.43, 82.04755, 828.7416, 1306.53, 66.68085, 904.7095, 610.0984, 326.2651
339.4, 368.4395, 127.3674, 140.3677, 85.99497, 296.489, 445.8765, 89.29516, 224.1501, 1553.099, 9.204675, 977.1119, 1208.569, 78.21638, 852.9561, 1242.877, 62.111, 859.9464, 614.6265, 311.9192
339.5, 359.5324, 120.7849, 133.3842, 81.31673, 277.5277, 420.5853, 84.93244, 213.6521, 1479.334, 8.642031, 952.973, 1266.847, 74.5641, 837.2058, 1396.012, 57.85433, 817.398, 623.6044, 477.3262
339.6, 340.8957, 114.5425, 153.2238, 76.893, 259.7791, 396.7287, 80.78288, 203.6458, 1679.288, 8.113779, 898.5154, 1222.408, 71.08237, 798.7969, 1327.999, 53.88939, 914.9968, 587.4797, 575.6266
339.7, 370.5247, 108.6228, 145.6007, 72.70992, 243.1655, 374.2253, 76.83604, 294.4097, 1599.53, 7.617817, 896.2056, 1144.666, 67.76321, 818.5286, 1312.646, 50.19618, 869.7247, 553.4478, 550.3162
339.8, 351.3181, 103.0091, 138.3568, 68.75441, 227.6144, 352.9983, 83.14856, 280.6211, 1523.559, 35.78806, 844.992, 1071.868, 64.59904, 780.9766, 1377.125, 46.75607, 826.6926, 521.3872, 526.1187
339.9, 333.1072, 97.68541, 227.3404, 65.01408, 213.0578, 332.9754, 79.08615, 267.4783, 1451.197, 33.60048, 796.705, 1003.699, 61.58261, 825.2757, 1381.835, 43.55173, 827.5601, 632.9717, 615.5859
340, 315.8403, 92.63689, 216.0298, 61.47723, 199.4322, 314.0882, 75.22221, 254.951, 1575.038, 31.54662, 881.3431, 939.8666, 58.70704, 841.357, 1367.576, 40.56699, 786.6141, 596.3044, 670.1805
340.1, 299.4684, 87.8493, 205.282, 58.13279, 186.678, 296.2724, 71.54706, 243.0104, 1599.092, 29.61831, 871.9266, 880.0933, 55.96574, 855.1701, 1431.136, 37.78681, 747.6942, 676.067, 693.0302
340.2, 283.9451, 83.30913, 195.0689, 54.97029, 270.2299, 279.4671, 68.05146, 231.6291, 1523.142, 27.80786, 950.4407, 934.9761, 53.35245, 835.2051, 1361.412, 35.19716, 710.6998, 636.9032, 662.5576
340.3, 271.6962, 79.0036, 185.3639, 51.97984, 272.5726, 263.6151, 93.53744, 220.7808, 1488.417, 26.10808, 896.1279, 899.0631, 50.86118, 804.7148, 1295.085, 32.78498, 760.6281, 600.0082, 633.4248
340.4, 257.6125, 74.92059, 176.1417, 49.15207, 290.7187, 250.6074, 88.96745, 210.4406, 1417.724, 24.5122, 844.9187, 856.4548, 48.48624, 833.6973, 1231.99, 30.53813, 722.9938, 613.0927, 605.573
340.5, 244.2589, 71.04859, 167.3784, 46.47813, 272.1265, 236.3924, 84.62074, 200.5846, 1350.388, 23.01387, 869.541, 801.9863, 46.2222, 795.4493, 1171.968, 28.44525, 826.7618, 577.5769, 578.9459
340.6, 231.5975, 67.37671, 184.2222, 43.94967, 254.7233, 222.9836, 80.4864, 191.1903, 1416.315, 21.60713, 819.8511, 806.9428, 44.06388, 758.9561, 1114.871, 26.49581, 785.8553, 544.1186, 684.8222
340.7, 219.5924, 63.89459, 175.1951, 41.55875, 326.179, 210.3355, 76.55406, 182.2359, 1349.047, 20.28638, 794.1411, 755.6232, 119.0182, 724.137, 1060.555, 24.67997, 746.9729, 512.5984, 654.7104
340.8, 208.2096, 92.24793, 192.5024, 39.2979, 376.3051, 198.4047, 72.81384, 173.701, 1389.87, 19.04635, 748.7599, 762.6115, 173.3255, 704.7769, 1159.023, 22.98857, 710.0143, 482.9042, 668.8945
340.9, 259.6743, 87.48044, 188.8682, 37.16004, 383.265, 187.1507, 69.25636, 348.2137, 1323.857, 17.88213, 833.9132, 714.1112, 307.5983, 822.0132, 1102.557, 21.41309, 962.9106, 531.5848, 639.4832
341, 308.9395, 82.95934, 179.4717, 35.13849, 358.7542, 176.5351, 65.87268, 473.8105, 1260.98, 16.78907, 786.2593, 740.9883, 293.2352, 793.5081, 1078.474, 19.94558, 915.2678, 500.7908, 667.571
341.1, 410.1504, 122.6787, 170.5427, 33.22691, 429.7544, 166.5216, 62.65432, 988.019, 1201.089, 15.76282, 741.3286, 764.3438, 330.5554, 757.1039, 1025.931, 18.57865, 869.9823, 471.7805, 638.2178
341.2, 390.9895, 180.4159, 162.0579, 52.95879, 402.2704, 157.0761, 59.5932, 1252.565, 1144.043, 14.7993, 698.9654, 715.7333, 315.1203, 722.3698, 994.904, 17.3054, 826.9374, 491.1208, 833.9788
341.3, 370.7221, 212.6536, 153.9952, 50.07776, 376.5442, 148.1664, 56.68164, 1288.532, 1089.706, 13.89468, 713.1957, 789.7911, 403.8761, 689.2293, 946.4331, 16.1194, 786.0223, 462.6707, 797.3087
341.4, 351.5054, 201.6634, 146.3337, 47.35347, 383.2224, 139.762, 53.91233, 1281.745, 1121.786, 13.04536, 672.4401, 739.5623, 444.7823, 657.6092, 909.4251, 15.01469, 747.1317, 435.8687, 762.2509
341.5, 333.2847, 191.2412, 139.0534, 44.77738, 358.7143, 131.8344, 51.27832, 1221.715, 1068.506, 12.24795, 697.2839, 692.5278, 424.0134, 638.3176, 898.8936, 13.98568, 818.6548, 503.6185, 728.7346
341.6, 375.1055, 181.3576, 132.1352, 42.34143, 335.7736, 131.5765, 48.773, 1164.496, 1021.505, 11.49928, 657.4376, 683.6507, 404.2143, 671.1332, 892.7052, 13.0272, 778.1495, 575.3729, 696.692
341.7, 355.6615, 171.9848, 251.062, 40.038, 330.2318, 124.1132, 46.39009, 1109.957, 972.988, 10.79638, 619.8684, 640.1721, 385.3397, 798.0869, 849.2133, 12.13441, 804.3728, 588.2675, 730.7034
341.8, 358.4552, 470.9365, 248.3744, 119.517, 309.1126, 117.0732, 44.12359, 1176.689, 934.511, 10.13644, 596.7452, 599.4587, 367.3465, 826.7323, 807.8403, 11.3028, 869.307, 554.1899, 698.5743
341.9, 356.9221, 1487.176, 236.0173, 242.9345, 289.344, 110.4325, 41.96783, 1226.307, 968.1294, 9.516843, 661.8176, 695.8893, 350.1934, 788.8039, 841.7579, 10.52818, 826.2955, 802.7664, 667.8578
342, 338.4207, 1958.554, 224.2751, 378.705, 270.8397, 104.1685, 39.9174, 1194.274, 1110.652, 8.935118, 682.3605, 651.6324, 333.8413, 807.6326, 1057.847, 9.806649, 826.7169, 756.2631, 755.8231
342.1, 320.8783, 1857.333, 277.7354, 386.0219, 253.5187, 98.25983, 37.96714, 1142.927, 1095.014, 8.388951, 768.3607, 680.8735, 318.2527, 770.5804, 1055.045, 9.134568, 908.9115, 712.4537, 813.8674
342.2, 304.2453, 1784.949, 263.9176, 365.0218, 237.3055, 92.6863, 36.11217, 1209.166, 1317.152, 7.876169, 735.775, 637.5715, 303.3921, 736.8095, 1049.005, 8.508547, 863.9405, 674.945, 905.2142
342.3, 288.4744, 1812.391, 250.7873, 345.1642, 245.3208, 103.0238, 34.34783, 1152.535, 1264.35, 7.394732, 693.7291, 631.7068, 289.2253, 754.2325, 1012.648, 7.925429, 959.7628, 635.8463, 865.4117
342.4, 273.521, 1718.724, 238.3102, 329.2668, 229.6319, 103.9857, 32.66969, 1126.676, 1204.299, 6.942722, 654.086, 591.5317, 275.7201, 727.6751, 1069.792, 7.382274, 912.2758, 775.3644, 910.6143
342.5, 259.3428, 1629.898, 279.3324, 442.6628, 214.9463, 165.1637, 31.07353, 1073.908, 1147.1, 6.518342, 616.7083, 553.9117, 262.8455, 701.3611, 1017.673, 6.876343, 867.1384, 730.4484, 986.7933
342.6, 245.8995, 1545.663, 265.4351, 418.5813, 201.1999, 184.6134, 29.55537, 1134.835, 1092.618, 6.119903, 670.4493, 563.2946, 250.572, 754.6459, 968.0926, 6.405086, 824.2342, 803.476, 943.4038
342.7, 272.9068, 1465.781, 252.2293, 395.81, 188.3326, 183.1584, 28.11137, 1196.559, 1071.739, 5.745819, 632.1365, 1126.666, 238.8717, 728.0817, 1144.849, 5.966125, 876.3395, 756.9316, 946.8468
342.8, 258.7604, 1434.634, 369.0757, 374.2774, 176.2882, 172.7692, 26.73793, 1145.432, 1206.7, 5.3946, 596.0131, 1637.363, 227.7177, 694.6791, 1212.164, 5.557247, 978.422, 755.98, 905.2138
342.9, 245.3473, 1597.027, 360.0436, 353.9162, 189.657, 179.6556, 25.43158, 1171.636, 1149.387, 5.064851, 697.1069, 1632.763, 225.0576, 662.809, 1179.969, 5.176391, 932.7714, 712.187, 1041.068
343, 232.6295, 1557.361, 342.1309, 334.6627, 177.5279, 169.4651, 24.18907, 1133.618, 1094.796, 4.755258, 657.2708, 1528.923, 214.5487, 632.4009, 1122.481, 4.821637, 886.6199, 670.9308, 995.2922
343.1, 220.5709, 1476.875, 362.8517, 316.4566, 166.1745, 159.8526, 23.00725, 1080.526, 1231.993, 4.464588, 619.7111, 1637.451, 204.5304, 624.6108, 1067.795, 4.491195, 842.7518, 771.3118, 951.529
343.2, 264.4728, 1400.548, 397.7698, 299.241, 259.0121, 150.7854, 21.88318, 1029.919, 1173.479, 4.191686, 584.2977, 1543.428, 194.98, 595.9552, 1015.773, 4.183399, 801.0543, 765.1434, 909.6901
343.3, 262.4775, 1328.166, 446.7829, 282.9619, 242.4476, 142.2325, 20.81403, 1073.094, 1117.744, 3.935466, 550.9081, 1529.201, 294.2361, 715.5422, 966.2853, 3.896697, 783.0521, 720.8195, 869.6909
343.4, 248.8717, 1259.524, 424.5547, 267.5684, 226.9424, 134.1647, 19.79711, 1022.836, 1064.656, 3.694907, 519.4265, 1460.337, 297.57, 682.7149, 1016.319, 3.629644, 764.5033, 679.0633, 1006.688
343.5, 235.9712, 1495.286, 403.4324, 253.0124, 283.4834, 126.5546, 18.82988, 1004.053, 1014.089, 3.469052, 609.0021, 1647.446, 309.3044, 651.3936, 1004.184, 3.380893, 866.299, 639.726, 962.4241
343.6, 223.7394, 1607.05, 478.8908, 239.2482, 296.0887, 119.3761, 17.9099, 957.0283, 1090.183, 3.257004, 650.7302, 1542.673, 379.0368, 621.5093, 1095.344, 3.149189, 897.0294, 602.6674, 920.1061
343.7, 212.1416, 1633.539, 473.6134, 226.2328, 277.153, 112.6048, 17.03487, 912.2061, 1093.183, 3.057916, 613.5443, 1444.562, 385.7669, 691.3902, 1041.98, 2.933366, 852.6462, 567.7556, 1009.057
343.8, 201.145, 1662.963, 484.3013, 213.9254, 259.4284, 116.5258, 16.2026, 869.4831, 1101.745, 2.870999, 578.4833, 1423.246, 367.7537, 663.0979, 991.2153, 2.732333, 810.4591, 534.8662, 964.6882
343.9, 235.7125, 1578.355, 460.2065, 202.2876, 319.7894, 109.9162, 15.41098, 875.4477, 1049.417, 2.695506, 545.4259, 1474.706, 350.5816, 632.6766, 942.9241, 2.545077, 770.3593, 503.882, 1122.438
344, 223.4941, 1617.723, 476.0619, 191.2829, 299.338, 103.6815, 14.65804, 834.4463, 999.5742, 2.530741, 602.577, 1380.918, 334.2114, 603.651, 949.9929, 2.370655, 755.5293, 624.2972, 1105.26
344.1, 212.9897, 1569.646, 533.7042, 180.8768, 290.3483, 116.3065, 13.94189, 818.9514, 1022.332, 2.376047, 568.1428, 1293.095, 318.6055, 575.957, 948.8705, 2.208187, 831.4934, 588.1324, 1073.251
344.2, 201.9492, 1518.375, 507.1516, 171.0369, 271.7798, 109.7093, 13.26073, 805.6559, 973.7759, 2.230809, 535.6763, 1287.538, 303.7284, 549.5335, 902.6423, 2.056853, 812.5864, 554.0626, 1059.306
344.3, 297.9481, 1446.393, 516.3982, 161.7323, 254.3987, 103.4863, 12.61285, 901.9333, 1080.194, 2.094449, 505.0651, 1205.654, 289.5459, 554.0073, 1019.481, 1.91589, 772.3813, 521.9664, 1012.728
344.4, 282.5037, 1506.008, 490.7065, 152.9338, 238.1292, 97.61634, 11.99662, 859.6915, 1028.89, 1.966424, 488.0136, 1128.977, 276.0257, 528.5908, 1064.672, 1.784588, 734.1656, 688.1956, 1112.927
344.5, 267.8598, 1428.875, 466.2931, 144.614, 222.9002, 92.07931, 11.41049, 878.405, 1091.971, 1.846225, 465.7977, 1087.429, 263.1368, 504.3404, 1095.921, 1.662284, 703.556, 709.412, 1087.877
344.6, 253.975, 1355.029, 478.9616, 136.7469, 208.6452, 86.85635, 10.85301, 860.72, 1040.107, 1.733373, 444.2964, 1018.271, 250.8498, 481.2025, 1068.345, 1.548363, 868.845, 668.3167, 1219.433
344.7, 240.81, 1384.619, 526.8945, 129.3076, 328.2952, 81.92964, 10.32276, 820.4084, 1189.896, 1.627419, 480.9886, 953.5114, 239.1365, 459.1261, 1077.613, 1.442249, 843.0949, 629.6019, 1264.369
344.8, 228.3273, 1313.06, 511.9006, 122.2731, 307.2999, 77.28239, 9.818419, 831.4542, 1133.382, 1.527941, 497.8095, 1003.917, 227.9701, 438.0626, 1025.113, 1.343407, 801.3804, 654.2217, 1266.414
344.9, 254.1611, 1277.395, 486.4327, 115.6213, 287.6472, 160.5222, 9.338717, 809.4681, 1092.818, 1.434545, 470.2715, 940.0705, 217.3252, 523.5512, 975.1703, 1.251339, 761.7298, 616.3234, 1364.247
345, 240.9864, 1211.378, 462.2318, 109.3314, 305.3902, 158.421, 8.882453, 771.5568, 1086.724, 1.346857, 443.3979, 880.2842, 207.1773, 499.532, 927.6608, 1.165581, 724.041, 580.6205, 1304.26
345.1, 228.4946, 1153.511, 439.235, 103.3836, 285.8596, 149.435, 8.448481, 735.4211, 1114.744, 1.264529, 443.48, 824.3002, 197.5032, 476.6147, 882.4659, 1.0857, 688.217, 581.2235, 1332.843
345.2, 216.6504, 1094.782, 417.3824, 97.75941, 267.5782, 140.9587, 8.035711, 722.8233, 1071.627, 1.187233, 419.2458, 837.4388, 188.2809, 454.7488, 839.473, 1.011293, 654.1655, 547.554, 1295.487
345.3, 205.4201, 1043.978, 396.6169, 92.44118, 250.4658, 132.9632, 7.643108, 688.97, 1052.325, 1.114663, 395.2881, 784.1797, 179.4892, 433.886, 798.5745, 0.9419859, 621.7988, 515.8348, 1300.688
345.4, 194.7719, 990.0242, 376.8846, 87.41226, 332.2088, 125.4212, 7.269687, 656.7023, 1073.628, 1.046528, 372.6993, 734.3078, 171.1081, 413.9804, 759.6686, 90.7469, 647.507, 485.9532, 1309.015
345.5, 184.6757, 996.4554, 358.1339, 82.65692, 310.9632, 118.307, 6.91451, 625.9458, 1022.635, 0.9825581, 351.4015, 687.6075, 163.1183, 394.988, 722.6582, 84.52773, 615.4697, 457.8025, 1321.11
345.6, 175.1029, 944.9573, 340.3162, 78.16028, 339.0059, 111.5963, 6.576686, 641.2522, 1126.052, 0.9224983, 331.3206, 643.8773, 230.8967, 391.5144, 687.4509, 78.73477, 585.0175, 431.2825, 1425.186
345.7, 166.0262, 1064.278, 323.3849, 73.90826, 317.3256, 105.2663, 6.255367, 633.0218, 1072.569, 6.109072, 312.3874, 857.4569, 220.1151, 445.4048, 653.9589, 73.33883, 556.0721, 505.8328, 1387
345.8, 362.6654, 1295.916, 307.296, 69.88755, 339.2326, 99.29536, 216.2724, 1021.206, 1021.627, 210.1517, 294.536, 802.9247, 209.8369, 608.436, 667.0933, 68.31268, 528.5588, 653.1306, 1509.337
345.9, 422.7695, 1426.272, 292.0075, 66.08558, 552.5786, 228.3649, 205.706, 1005.454, 973.1039, 197.306, 277.7048, 1795.213, 208.9698, 580.5861, 761.6827, 63.631, 502.4069, 615.2955, 1442.971
346, 400.8549, 1352.56, 277.4796, 62.49044, 809.1526, 320.7027, 195.6557, 1094.024, 945.7282, 243.5431, 261.8354, 2395.764, 260.1378, 553.9502, 779.0515, 59.27016, 477.5488, 644.3328, 1447.902
346.1, 520.3351, 1359.358, 263.6746, 59.09088, 939.4218, 388.3531, 230.7412, 1126.041, 900.8103, 313.9323, 246.8728, 2565.196, 247.9908, 574.8286, 741.0967, 55.20819, 453.9207, 607.0073, 1561.091
346.2, 805.6008, 1396.75, 250.5564, 55.87626, 879.3432, 366.3247, 233.7561, 1256.414, 858.0258, 404.0208, 232.7653, 2488.642, 290.9254, 782.9655, 704.9911, 51.42459, 431.4617, 628.2371, 1541.226
346.3, 763.8417, 1494.937, 238.0908, 52.83652, 823.1069, 345.5459, 233.4801, 1197.57, 817.2733, 379.3247, 219.4639, 2330.37, 277.3408, 747.0449, 758.1986, 47.9003, 410.1139, 591.8441, 1473.458
346.4, 850.7867, 1464.306, 226.2453, 49.96215, 940.5442, 488.7855, 222.0729, 1141.482, 992.7589, 356.1382, 206.9227, 2290.178, 264.3905, 781.4037, 721.2598, 44.61754, 389.8223, 557.5593, 1408.669
