 , C02, C03, C05, C07, C11, C13, C15, C19, C22, C28, C30, C45
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
204.4, 653.0856, 75.72795, 0.8549868, 113.7079, 120.9221, 1034.594, 286.8812, 539.7357, 0.1045406, 352.9145, 35.06546, 1067.932
204.5, 619.1891, 72.07653, 0.8029874, 108.5434, 114.341, 1071.416, 271.3651, 520.506, 0.09832812, 359.7508, 33.53734, 1014.854
204.6, 604.1215, 153.2082, 0.7541505, 103.6135, 108.1181, 1007.96, 256.6882, 495.0545, 0.09248479, 337.3218, 32.07581, 1106.446
204.7, 638.4253, 145.8209, 0.7082838, 98.90746, 102.2339, 1028.339, 242.8051, 491.647, 0.08698872, 316.2912, 30.67798, 1051.453
204.8, 657.1029, 175.6125, 0.6652067, 94.41518, 96.66994, 1037.159, 229.6729, 467.6067, 0.08181925, 296.5717, 29.34106, 999.1929
204.9, 725.038, 167.1448, 0.6247494, 90.12694, 91.40878, 1026.349, 236.6457, 471.5681, 0.07695699, 278.0817, 28.0624, 1142.343
205, 687.407, 159.0855, 0.5867528, 86.03346, 86.43396, 965.5627, 223.8466, 448.5096, 0.07238369, 260.7444, 26.83946, 1085.566
205.1, 778.6859, 151.4148, 0.5510671, 82.12591, 81.72988, 916.5364, 211.7398, 471.3631, 0.06808215, 244.4881, 25.66982, 1031.611
205.2, 738.2704, 144.1139, 0.5175517, 78.39584, 77.28182, 956.4326, 237.1762, 460.1404, 88.62934, 692.2884, 24.55115, 1074.378
205.3, 699.9526, 137.1651, 0.4860747, 82.10052, 73.07584, 997.4566, 224.3484, 437.6407, 83.36238, 1099.063, 23.48123, 1020.979
205.4, 674.183, 130.5513, 0.4565121, 78.3716, 69.09877, 938.3817, 212.2144, 416.2412, 187.0272, 1030.541, 22.45794, 1047.713
205.5, 639.1915, 124.2564, 0.4287475, 74.81204, 65.33814, 882.8056, 200.7367, 395.888, 175.9128, 985.6776, 21.47924, 1055.906
205.6, 606.0161, 118.2651, 0.4026715, 71.41415, 61.78218, 830.521, 189.8798, 376.5301, 165.4588, 985.3058, 20.5432, 1003.425
205.7, 574.5625, 112.5626, 0.3781814, 113.4226, 58.41975, 993.8014, 205.0332, 358.1187, 155.6261, 955.7368, 19.64794, 1006.475
205.8, 544.7415, 107.1351, 0.3551808, 108.271, 55.24032, 1293.432, 193.9439, 340.6076, 146.3778, 983.597, 18.7917, 1038.103
205.9, 516.4682, 101.9693, 0.333579, 103.3535, 52.23393, 1519.854, 183.4544, 323.9527, 137.679, 922.2737, 17.97277, 1128.577
206, 489.6624, 97.05257, 37.28193, 111.3745, 49.39115, 1437.668, 185.3828, 325.3474, 129.4972, 950.8753, 17.18954, 1256.102
206.1, 464.2478, 92.37292, 163.6787, 106.316, 46.70309, 1459.039, 232.2113, 309.4387, 121.8016, 922.4529, 16.44043, 1193.67
206.2, 487.666, 87.91891, 323.6331, 114.2261, 44.16132, 2102.126, 219.6521, 294.308, 114.5633, 864.9417, 15.72397, 1134.342
206.3, 527.1068, 128.0731, 606.32, 109.0381, 41.75789, 2540.647, 207.7721, 279.917, 107.7551, 811.0161, 15.03873, 1077.962
206.4, 499.7487, 299.9657, 707.2595, 104.0857, 39.48526, 2576.483, 196.5347, 296.1108, 101.3516, 760.4526, 14.38336, 1024.385
206.5, 486.8925, 285.5021, 664.2447, 99.35823, 37.33632, 2484.096, 185.905, 281.6317, 95.3286, 830.0313, 13.75654, 1067.972
206.6, 527.1747, 334.0667, 623.8459, 94.84548, 35.30433, 2377.884, 175.8503, 267.8607, 89.66352, 778.2822, 13.15704, 1014.891
206.7, 499.8132, 317.9587, 585.9042, 90.5377, 33.38293, 2325.588, 166.3393, 268.7491, 84.3351, 805.3481, 12.58367, 1181.235
206.8, 473.8718, 302.6275, 550.2701, 86.42557, 31.5661, 2335.809, 157.3428, 255.6079, 79.32333, 755.138, 12.03528, 1122.524
206.9, 449.2768, 288.0355, 542.5143, 82.50021, 29.84815, 2208.927, 148.8328, 243.1093, 74.60939, 708.0582, 11.5108, 1158.672
207, 425.9584, 274.1471, 509.5191, 78.75313, 28.22369, 2330.793, 140.7832, 231.2219, 70.17559, 663.9137, 11.00917, 1226.44
207.1, 403.8502, 260.9284, 532.7954, 75.17624, 26.68765, 2326.173, 133.1688, 219.9157, 66.00528, 622.5214, 10.5294, 1165.483
207.2, 382.8895, 248.347, 500.3913, 71.76181, 25.2352, 2303.788, 125.9663, 209.1624, 62.08279, 668.2905, 10.07053, 1107.555
207.3, 363.0167, 236.3723, 469.958, 68.50246, 23.8618, 2288.682, 119.1534, 237.3503, 58.39341, 667.1852, 9.631668, 1202.845
207.4, 344.1754, 224.975, 468.2172, 65.39115, 22.56315, 2157.843, 112.7089, 249.7999, 54.92327, 668.8754, 9.211928, 1143.061
207.5, 402.9492, 214.1272, 439.7407, 62.42115, 21.33517, 2106.586, 106.613, 237.5853, 51.65936, 627.1738, 8.81048, 1086.248
207.6, 382.0352, 203.8025, 455.0651, 59.58605, 20.17403, 1988.345, 100.8468, 225.968, 48.58941, 650.2479, 8.426527, 1032.259
207.7, 362.2068, 197.4832, 427.3885, 56.87971, 19.07608, 1998.212, 95.39247, 240.0932, 45.70189, 665.1232, 8.059306, 980.9529
207.8, 343.4074, 187.961, 401.3951, 54.29629, 18.03789, 2035.451, 90.23313, 228.3532, 42.98597, 657.7505, 7.708088, 1284.463
207.9, 325.5839, 178.898, 376.9826, 51.83021, 17.05619, 1957.301, 85.35284, 301.22, 40.43145, 705.8365, 7.372176, 1325.469
208, 308.6854, 170.2719, 451.6741, 49.47613, 16.12793, 2124.425, 80.73649, 286.4911, 38.02874, 661.8304, 7.050903, 1259.59
208.1, 292.6639, 162.0618, 1035.961, 60.51097, 15.25018, 1998.605, 76.36982, 272.4824, 35.76881, 620.568, 6.74363, 1196.985
208.2, 277.474, 154.2476, 1612.527, 57.76263, 14.42021, 1880.237, 72.23933, 259.1587, 33.64318, 671.8591, 6.449749, 1137.492
208.3, 263.0725, 146.8101, 1695.118, 55.13911, 13.6354, 2005.549, 68.33223, 246.4865, 31.64387, 722.5771, 6.168674, 1080.956
208.4, 249.4185, 139.7313, 1936.666, 52.63475, 12.89331, 1886.77, 64.63645, 234.4339, 29.76338, 677.5274, 5.899848, 1091.972
208.5, 236.4731, 132.9938, 1830.224, 50.24413, 12.19161, 1907.881, 61.14056, 222.9707, 27.99463, 635.2863, 5.642738, 1167.185
208.6, 224.1996, 126.5811, 1771.278, 47.96209, 11.52809, 1794.886, 57.83375, 212.0679, 26.331, 595.6788, 5.396832, 1109.173
208.7, 212.5632, 120.4777, 1663.551, 45.7837, 10.90069, 1764.584, 54.70578, 201.6983, 24.76623, 558.5407, 5.161643, 1054.044
208.8, 201.5307, 114.6685, 1562.375, 43.70425, 10.30743, 1660.076, 51.747, 196.3904, 23.29445, 523.718, 4.936703, 1044.528
208.9, 191.0708, 109.1395, 1499.708, 41.71925, 9.746458, 1599.41, 48.94824, 186.7874, 21.91014, 491.0663, 4.721565, 992.6121
209, 181.1538, 103.877, 1544.622, 39.82441, 9.216018, 1504.684, 46.30085, 177.654, 20.60809, 460.4503, 4.515803, 999.665
209.1, 171.7516, 98.86832, 1450.68, 38.01562, 8.714446, 1515.27, 43.79665, 168.9672, 19.38342, 431.7431, 4.319008, 1090.065
209.2, 162.8373, 94.10113, 1517.49, 36.28899, 8.240171, 1526.35, 41.42789, 160.7051, 18.23152, 404.8257, 4.13079, 1035.886
209.3, 154.3857, 89.56379, 1453.13, 34.64078, 7.791709, 1435.951, 39.18724, 152.847, 17.14808, 379.5865, 3.950773, 984.3997
209.4, 146.3727, 85.24523, 1364.752, 33.06743, 7.367653, 1449.107, 37.06779, 153.8797, 16.12902, 355.9208, 3.778602, 1013.932
209.5, 138.7757, 81.1349, 1281.749, 31.56554, 6.966677, 1427.67, 35.06296, 146.3553, 15.17053, 333.7306, 3.613934, 963.5372
209.6, 131.5729, 77.22277, 1297.038, 30.13187, 6.587523, 1344.513, 33.16656, 139.1989, 14.26899, 312.9238, 3.456442, 1038.993
209.7, 124.744, 73.49927, 1247.776, 28.76331, 6.229004, 1315.464, 31.37274, 132.3924, 13.42103, 293.4143, 3.305813, 987.3523
209.8, 118.2695, 69.95531, 1202.387, 27.45691, 5.889997, 1237.555, 29.67593, 125.9188, 12.62346, 275.1211, 3.161748, 938.2784
209.9, 112.131, 66.58223, 1129.259, 26.20985, 5.56944, 1298.238, 112.8814, 119.7617, 11.87329, 257.9684, 3.023962, 891.6437
210, 106.3112, 63.37179, 1060.578, 25.01942, 5.26633, 1313.628, 106.7762, 113.9056, 11.16769, 241.8852, 2.89218, 847.3268
210.1, 100.7934, 60.31615, 996.075, 23.88307, 4.979715, 1235.827, 101.0012, 108.3359, 10.50403, 226.8046, 2.766141, 973.1526
210.2, 95.56201, 57.40785, 1009.767, 22.79832, 4.7087, 1287.222, 95.53847, 103.0386, 9.879811, 212.6643, 2.645595, 924.7845
210.3, 94.2766, 120.2993, 948.3539, 21.76285, 4.452434, 1385.593, 238.2975, 98.00023, 9.292686, 199.4055, 2.530302, 946.782
210.4, 89.38345, 114.4987, 890.6759, 20.7744, 4.210114, 1381.416, 739.0352, 93.20826, 8.740451, 186.9734, 2.420034, 899.7247
210.5, 84.74425, 108.9779, 926.4476, 19.83085, 3.980983, 1299.601, 811.5328, 88.65061, 8.221033, 175.3164, 2.314571, 954.8033
210.6, 117.7456, 103.7232, 938.2558, 18.93015, 3.764323, 1222.631, 767.6407, 84.31582, 7.732483, 164.3861, 2.213704, 907.3472
210.7, 111.6344, 98.72193, 881.192, 18.07036, 3.559453, 1321.746, 777.3668, 80.19299, 7.272966, 154.1373, 2.117233, 862.2498
210.8, 105.8403, 93.96179, 842.2167, 17.24962, 3.365734, 1316.737, 735.3226, 76.27175, 6.840756, 144.5275, 2.024965, 854.2501
210.9, 100.347, 89.43118, 790.9939, 16.46616, 3.182558, 1238.752, 881.662, 72.54225, 6.434232, 135.5168, 1.936719, 892.0733
211, 95.13873, 85.11901, 779.6285, 15.71829, 3.00935, 1165.386, 833.977, 68.99512, 6.051866, 127.0678, 1.852318, 847.735
211.1, 136.1668, 81.01477, 851.131, 15.00438, 2.84557, 1137.419, 788.871, 65.62143, 5.692222, 119.1457, 1.771596, 916.1133
211.2, 129.0994, 104.3265, 813.9786, 14.3229, 2.690702, 1070.055, 746.2045, 62.4127, 5.353951, 111.7174, 1.694391, 870.5802
211.3, 122.3989, 99.29613, 897.6848, 13.67236, 2.544264, 1040.749, 741.8684, 59.36088, 5.035783, 104.7523, 1.620551, 827.3102
211.4, 116.0461, 94.78863, 843.0884, 13.05138, 2.405795, 979.11, 701.7441, 56.45828, 4.736522, 98.22144, 1.549929, 881.9542
211.5, 110.0231, 90.21814, 791.8126, 12.4586, 2.274862, 921.1218, 700.3976, 53.69761, 4.455046, 92.09773, 1.482384, 838.1189
211.6, 104.3127, 136.7023, 743.6553, 11.89274, 2.151055, 926.3154, 662.5163, 51.07193, 4.190296, 86.35581, 1.417783, 880.2135
211.7, 98.8986, 130.1109, 785.2625, 11.35259, 2.033987, 871.4539, 626.6838, 48.57464, 3.94128, 80.97188, 1.355997, 836.4647
211.8, 138.1802, 134.581, 737.5035, 10.83696, 1.923289, 819.8416, 592.7894, 46.19946, 3.707062, 75.92361, 1.296904, 794.8904
211.9, 131.0083, 132.2855, 715.3778, 10.34476, 1.818616, 771.286, 632.7202, 43.94042, 3.486763, 71.19009, 1.240386, 817.7448
212, 124.2087, 125.907, 812.6163, 9.87491, 1.71964, 725.6062, 677.907, 41.79184, 3.279556, 66.75168, 1.186331, 777.1009
212.1, 117.762, 155.597, 780.7615, 9.426402, 1.62605, 682.6318, 641.2421, 39.74833, 3.084662, 62.58998, 1.134632, 793.4744
212.2, 111.6499, 148.0945, 733.2763, 8.998264, 1.537554, 642.2026, 733.2452, 37.80473, 2.90135, 58.68776, 1.085186, 798.2107
212.3, 105.855, 140.9537, 688.6791, 8.589572, 1.453874, 604.1678, 820.1536, 35.95618, 2.728932, 55.02881, 1.037894, 758.5377
212.4, 107.6882, 154.8096, 646.7943, 8.199442, 1.374749, 695.6827, 801.7745, 34.19801, 2.566761, 51.59799, 0.9926636, 753.389
212.5, 102.099, 149.3286, 607.4569, 7.827032, 1.29993, 654.4806, 758.4102, 32.52581, 2.414226, 48.38107, 0.9494041, 715.9437
212.6, 96.79982, 142.1284, 570.512, 7.471536, 1.229182, 615.7186, 729.4276, 30.93538, 2.270756, 45.36471, 0.9080299, 737.379
212.7, 91.7757, 155.3249, 535.814, 7.132186, 1.162286, 648.5636, 689.9761, 29.42272, 2.135812, 42.5364, 0.8684587, 700.7295
212.8, 87.01234, 147.8355, 503.2263, 6.808249, 1.099029, 624.4094, 695.38, 27.98402, 2.008888, 39.88443, 0.8306121, 665.9015
212.9, 108.4906, 140.7072, 472.6205, 6.499026, 1.039216, 587.4284, 669.3248, 26.61567, 1.889506, 37.3978, 0.7944147, 632.8046
213, 168.1187, 181.0401, 443.8762, 6.203847, 0.9826577, 630.4443, 732.497, 25.31423, 1.777218, 35.0662, 0.7597948, 660.1754
213.1, 159.393, 172.3107, 416.8801, 5.922074, 0.9291776, 593.106, 692.8796, 24.07643, 1.671604, 32.87997, 0.7266836, 693.4517
213.2, 151.1201, 164.0023, 391.5258, 5.6531, 0.8786082, 557.9789, 655.4049, 22.89915, 1.572266, 30.83003, 0.6950153, 658.9854
213.3, 143.2767, 186.8211, 367.7136, 5.396341, 0.8307909, 524.9324, 970.7736, 21.77944, 1.478831, 28.90791, 0.6647272, 802.1036
213.4, 170.8798, 185.5142, 345.3496, 14.90733, 0.785576, 493.843, 1097.291, 20.71448, 1.390949, 113.7094, 0.6357589, 762.2371
213.5, 162.0107, 181.7048, 364.1802, 14.23025, 0.7428219, 471.924, 1079.649, 19.7016, 1.308289, 106.6201, 101.8924, 724.3521
213.6, 153.602, 172.9434, 502.3115, 48.37517, 0.7023946, 564.6674, 1021.256, 18.73824, 466.278, 99.97278, 124.7368, 688.35
213.7, 145.6297, 164.6045, 491.7241, 71.99864, 0.6641675, 565.2172, 1015.904, 17.82199, 563.1281, 196.0316, 152.6472, 654.1373
213.8, 138.0712, 156.6676, 1006.259, 540.508, 507.8409, 531.7419, 960.958, 16.95053, 1082.146, 368.0075, 294.6374, 621.6251
213.9, 130.905, 149.1135, 1096.322, 549.5466, 579.1724, 500.2493, 908.9842, 16.1217, 1116.979, 345.0637, 400.3297, 590.7288
214, 124.1108, 153.4106, 1035.406, 524.5868, 659.4603, 470.6218, 859.8214, 15.33339, 1050.6, 323.5504, 399.2354, 561.3681
214.1, 182.9657, 146.0135, 976.055, 500.7606, 666.9863, 552.6217, 855.4283, 14.58362, 988.1664, 382.3318, 422.9428, 533.4667
214.2, 195.49, 138.9731, 916.6923, 478.0165, 661.3339, 519.8924, 809.1621, 13.87052, 1363.63, 536.1807, 404.5113, 506.9521
214.3, 244.5436, 132.2721, 923.1134, 456.3055, 666.9579, 489.1015, 765.3983, 13.19228, 1650.537, 617.9702, 427.6343, 481.7553
214.4, 231.8512, 125.8943, 923.4518, 435.5806, 630.6595, 460.1342, 724.0013, 12.54721, 1552.45, 579.4423, 408.9984, 457.8109
214.5, 219.8177, 119.8239, 946.5643, 415.7969, 596.3365, 432.8825, 684.8434, 11.93369, 1578.477, 543.3164, 391.1746, 435.0566
214.6, 208.4086, 114.0463, 888.9952, 396.9119, 563.8816, 407.2448, 647.8034, 11.35016, 1546.645, 509.4428, 374.1275, 413.4332
214.7, 197.5918, 108.5473, 861.3536, 378.8845, 533.1929, 433.252, 633.6044, 10.79517, 1454.732, 477.6812, 357.8233, 392.8846
214.8, 187.3363, 160.0607, 808.9669, 361.676, 511.1381, 407.5924, 718.9476, 10.26731, 1368.282, 447.8997, 342.2297, 373.3572
214.9, 177.6132, 152.343, 759.7664, 345.249, 483.3199, 432.6319, 680.063, 9.765263, 1286.969, 419.975, 327.3156, 354.8004
215, 168.3947, 144.9974, 727.8081, 329.5682, 457.0157, 407.0091, 710.5157, 9.287766, 1431.441, 393.7913, 313.0515, 337.166
215.1, 159.6546, 155.9063, 683.5435, 314.5995, 432.1432, 382.9037, 721.8661, 8.833617, 1346.375, 369.24, 299.409, 477.8004
215.2, 151.3682, 148.3889, 641.9711, 300.3107, 408.6242, 438.7223, 682.8237, 8.401675, 1266.364, 346.2194, 286.361, 617.7541
215.3, 143.5119, 179.8484, 602.927, 286.6709, 386.3853, 412.7387, 811.1004, 7.990854, 1191.108, 324.634, 273.8816, 614.3422
215.4, 181.6262, 171.1765, 566.2576, 273.6506, 365.3567, 391.9677, 767.2317, 7.600121, 1120.324, 390.5899, 261.9461, 600.3495
215.5, 172.1994, 329.3085, 600.338, 261.2217, 375.3015, 482.9334, 748.3206, 7.228495, 1053.747, 366.2382, 250.5307, 591.6201
215.6, 1313.216, 320.698, 563.826, 249.3573, 354.8762, 527.2755, 707.8473, 6.875039, 991.1262, 389.9809, 239.6128, 660.9715
215.7, 1577.813, 434.2611, 659.5358, 238.0317, 350.302, 522.0297, 838.2087, 14.2979, 932.2267, 550.8113, 229.1706, 628.1196
215.8, 1495.921, 548.0779, 619.4235, 227.2206, 449.1558, 491.1122, 792.8738, 13.59877, 961.3188, 516.4705, 219.1836, 662.2623
215.9, 1537.087, 521.6509, 581.7507, 216.9005, 424.711, 462.0259, 831.8696, 12.93382, 904.1907, 484.2706, 209.6317, 629.3463
216, 1648.403, 521.8589, 546.3692, 207.0491, 456.0165, 434.6622, 786.8776, 12.30139, 850.4575, 454.0783, 200.4962, 598.0662
216.1, 1764.031, 599.411, 513.1396, 197.6451, 431.1983, 408.9191, 744.319, 11.69988, 799.9175, 425.7684, 191.7587, 726.9581
216.2, 2357.941, 570.5088, 481.9309, 188.6683, 407.7308, 384.7007, 751.891, 11.12779, 794.0016, 399.2235, 183.402, 690.8265
216.3, 2327.747, 543.0002, 545.7734, 180.0991, 385.5405, 361.9166, 711.2247, 10.58367, 1013.925, 536.3206, 325.9256, 656.4908
216.4, 2206.932, 516.818, 512.58, 171.9192, 364.5579, 340.4819, 688.6971, 162.0491, 1124.827, 502.8831, 311.722, 765.056
216.5, 2324.727, 491.8983, 481.4054, 164.1108, 344.7172, 320.3167, 690.62, 729.5881, 1167.037, 471.5304, 298.1374, 1044.103
216.6, 2204.068, 468.1801, 452.1268, 156.6571, 325.9563, 301.3457, 757.9617, 747.7217, 1113.304, 442.1324, 285.1448, 1166.331
216.7, 2089.672, 445.6055, 424.6289, 149.5419, 308.2165, 283.4984, 812.6907, 711.16, 1148.15, 414.5673, 272.7185, 1108.362
216.8, 2021.016, 424.1195, 398.8033, 142.7498, 291.4421, 266.708, 768.736, 676.3861, 1079.919, 417.8893, 260.8336, 1109.883
216.9, 2036.568, 403.6694, 374.5485, 136.2663, 275.5807, 265.246, 768.0775, 643.3125, 1015.743, 391.8356, 249.4667, 1108.879
217, 1960.03, 384.2054, 351.7689, 130.0772, 260.5825, 249.5367, 1165.304, 611.8561, 1013.997, 367.4062, 238.5952, 1084.911
217.1, 1858.3, 365.68, 330.3746, 124.1692, 246.4006, 234.7577, 1296.05, 581.9379, 1097.509, 344.5, 228.1974, 1125.99
217.2, 1867.712, 348.0477, 310.2816, 118.5296, 232.9905, 228.143, 1225.953, 553.4826, 1059.498, 323.0218, 218.2527, 1070.025
217.3, 1852.178, 331.2657, 291.4105, 113.1461, 220.3102, 214.6311, 1159.647, 526.4187, 996.5351, 403.2733, 208.7414, 1016.842
217.4, 1819.406, 315.2928, 273.6872, 108.0071, 208.3201, 201.9195, 1225.876, 551.0004, 1040.171, 378.1308, 199.6447, 1009.686
217.5, 1855.203, 300.0902, 257.0418, 103.1016, 196.9825, 189.9607, 1159.574, 647.1946, 1037.563, 354.5559, 190.9443, 959.5018
217.6, 1778.356, 285.6205, 241.4088, 98.41879, 186.2619, 231.2597, 1096.858, 615.5485, 1050.957, 332.4508, 182.6231, 1001.256
217.7, 1843.839, 271.8486, 226.7265, 93.94871, 366.4957, 217.5632, 1037.534, 585.4497, 988.5023, 311.7238, 174.6646, 1034.251
217.8, 1852.888, 258.7407, 212.9373, 89.68166, 346.5495, 204.6779, 981.4181, 571.8762, 929.7587, 292.2891, 167.0528, 982.8466
217.9, 1756.719, 260.1722, 199.9866, 85.60841, 327.6889, 192.5558, 928.3376, 543.9129, 874.5061, 274.0661, 159.7728, 933.9967
218, 1709.134, 247.6273, 187.8236, 81.72016, 661.6458, 181.1516, 938.8068, 526.0202, 822.537, 256.9792, 152.81, 887.5748
218.1, 1661.438, 315.0875, 176.4004, 78.00851, 1002.511, 170.4228, 895.1966, 500.2991, 773.6562, 240.9576, 146.1507, 843.4601
218.2, 1751.693, 299.8947, 165.6719, 74.46545, 1110.892, 160.3294, 909.6434, 533.8703, 823.9443, 225.9349, 139.7816, 801.5381
218.3, 1786.215, 338.3826, 155.5959, 71.08331, 1114.397, 150.8338, 860.4449, 507.7654, 774.9799, 211.8487, 133.69, 761.6996
218.4, 1819.056, 358.1487, 146.1327, 67.85477, 1108.397, 154.1201, 868.1193, 482.9369, 728.9253, 198.6408, 127.8639, 817.3035
218.5, 1724.643, 340.8796, 137.245, 64.77288, 1048.073, 144.9923, 821.1666, 459.3225, 685.6075, 186.2564, 122.2917, 776.6815
218.6, 1780.563, 324.4432, 128.8979, 61.83096, 991.0331, 136.4051, 776.7535, 436.8628, 685.2256, 174.6441, 116.9623, 787.1033
218.7, 1688.148, 308.7993, 121.0585, 59.02266, 937.0972, 128.3264, 784.1219, 518.3043, 683.215, 163.7557, 111.8652, 747.9823
218.8, 1674.754, 293.9097, 113.6958, 56.34192, 886.0967, 120.7262, 741.7123, 502.2328, 642.6137, 153.5462, 106.9902, 710.8057
218.9, 1587.831, 279.7381, 106.7809, 53.78292, 837.8718, 113.5761, 701.5965, 638.0665, 604.4252, 143.9732, 102.3277, 872.9954
219, 1615.988, 266.2498, 110.9854, 51.34016, 792.2715, 106.8495, 748.7691, 606.8666, 792.5576, 134.9971, 97.86832, 829.6054
219.1, 1637.754, 253.4118, 104.2354, 49.00834, 749.153, 100.5213, 752.5109, 634.7198, 745.4584, 126.5806, 93.6033, 930.9993
219.2, 1552.751, 241.1929, 97.89586, 46.78243, 708.3812, 94.56791, 778.3088, 707.1502, 756.9147, 118.6888, 89.52415, 977.125
219.3, 1472.16, 229.5631, 91.94193, 44.65762, 669.8283, 88.96708, 736.2136, 672.5723, 711.9336, 111.289, 85.62276, 928.5594
219.4, 1395.752, 218.4941, 86.35011, 42.62932, 633.3736, 352.0003, 775.1584, 639.6852, 669.6256, 104.3506, 81.89139, 949.8596
219.5, 1535.576, 207.9589, 81.09837, 40.69314, 598.9029, 955.5103, 733.2336, 608.4062, 629.8318, 97.84476, 78.32263, 902.6492
219.6, 1455.877, 197.9316, 121.8169, 38.8449, 566.3082, 905.5446, 822.2258, 578.6567, 592.403, 91.74454, 74.9094, 986.4227
219.7, 1429.77, 188.3878, 114.4081, 37.0806, 535.4875, 1079.571, 895.2817, 620.0538, 674.3563, 241.8804, 71.64491, 1052.679
219.8, 1386.973, 179.3042, 107.4499, 35.39644, 506.3441, 1043.894, 1047.911, 589.7347, 715.4758, 226.8001, 68.52269, 1000.358
219.9, 1314.986, 170.6585, 100.9149, 33.78877, 478.7869, 982.0684, 1039.773, 560.8981, 1159.858, 212.66, 65.53653, 950.6379
220, 1316.816, 162.4298, 94.77735, 32.25412, 452.7294, 923.9049, 983.5364, 641.3575, 1485.9, 199.4016, 62.6805, 903.3889
220.1, 1312.108, 154.5978, 89.01308, 30.78917, 428.0901, 869.1862, 960.9201, 609.9967, 1527.633, 186.9697, 59.94894, 858.4883
220.2, 1252.938, 147.1434, 83.5994, 29.39076, 512.2397, 932.1851, 908.9483, 613.7621, 1436.85, 175.3129, 57.33641, 815.8193
220.3, 1187.908, 140.0485, 78.51496, 28.05586, 602.2521, 876.976, 859.7874, 583.7507, 1351.463, 164.3829, 54.83774, 775.2711
220.4, 1215.457, 133.2957, 73.73975, 26.78159, 723.5766, 878.7971, 964.8088, 555.2067, 1298.613, 154.1343, 52.44796, 736.7382
220.5, 1152.372, 126.8685, 69.25497, 25.5652, 814.6627, 826.7499, 912.6266, 528.0585, 1664.227, 144.5246, 50.16232, 700.1205
220.6, 1135.729, 141.7852, 65.04295, 24.40405, 789.8249, 777.7852, 863.2668, 502.2378, 1565.327, 135.5141, 47.97629, 665.3228
220.7, 1076.783, 134.9487, 61.0871, 23.29565, 746.8395, 731.7205, 921.1213, 477.6796, 1472.305, 127.0653, 45.88552, 632.2546
220.8, 1125.38, 128.4418, 57.37185, 22.23758, 706.1936, 764.3767, 1017.161, 528.9451, 1565.398, 119.1433, 43.88587, 757.5909
220.9, 1123.586, 122.2486, 53.88255, 21.22758, 667.7598, 753.0377, 962.1475, 607.603, 1505.616, 111.7152, 41.97336, 770.9703
221, 1065.27, 116.3541, 50.60546, 20.26344, 631.4177, 708.4386, 918.7828, 777.3088, 1557.02, 104.7503, 40.1442, 732.6511
221.1, 1120.406, 110.7437, 47.52769, 19.3431, 597.0534, 666.481, 869.0901, 1443.75, 1464.492, 98.2195, 38.39475, 696.2366
221.2, 1062.254, 105.4039, 44.6371, 18.46455, 564.5594, 665.1199, 914.5359, 1439.436, 1409.277, 92.09591, 36.72154, 808.6413
221.3, 1012.947, 100.3216, 41.92231, 17.62591, 533.8339, 625.7278, 865.0728, 1369.051, 1362.717, 86.3541, 35.12125, 768.4498
221.4, 1095.191, 95.48433, 39.37264, 16.82536, 504.7805, 588.6688, 883.7925, 1445.07, 1281.735, 80.97028, 33.59069, 730.256
221.5, 1038.349, 90.8803, 36.97803, 16.06117, 477.3084, 553.8046, 853.3259, 1447.154, 1205.566, 75.92211, 32.12683, 881.449
221.6, 1006.911, 86.49827, 34.72906, 15.33169, 451.3314, 521.0052, 839.617, 1376.391, 1211.624, 71.18867, 30.72677, 837.6389
221.7, 954.6502, 82.32752, 32.61688, 14.63534, 426.7682, 490.1485, 794.2059, 1413.868, 1297.325, 66.75035, 29.38773, 913.4467
221.8, 905.1018, 78.35788, 30.63315, 13.97062, 403.5417, 505.5717, 751.251, 1515.075, 1220.229, 62.58874, 28.10703, 1159.736
