 , C001, C002, C003, C004, C006, C007, C008, C009, C010, C012, C014, C016, C019, C021, C022, C025, C036, C053, C054, C063, C064, C091
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
273.8, 155.9518, 603.5427, 1034.747, 350.9535, 1274.312, 297.1763, 391.4655, 1250.432, 907.6676, 1506.856, 96.94256, 413.8667, 892.4645, 604.0823, 564.7756, 1064.678, 809.9388, 1624.887, 228.1689, 2480.707, 8.670228, 1309.434
273.9, 144.9389, 558.9552, 1021.617, 330.8765, 1215.659, 278.7886, 362.0471, 1178.772, 855.9468, 1442.116, 91.89532, 388.4759, 824.1968, 572.7676, 564.4589, 1013.508, 786.1478, 1557.664, 215.6987, 2354.474, 8.232662, 1247.1
274, 134.7038, 517.6616, 1115.897, 311.948, 1250.267, 261.5386, 459.8154, 1111.219, 807.1732, 1410.023, 87.11086, 364.6429, 787.8725, 543.0763, 587.6545, 948.0896, 745.7347, 1489.98, 203.9099, 2462.397, 7.817179, 1187.733
274.1, 125.1914, 479.4186, 1061.208, 368.1975, 1251.639, 245.3559, 490.3831, 1054.838, 878.5916, 1338.782, 82.57549, 446.4045, 727.6053, 514.9241, 1051.815, 939.5579, 905.5603, 1423.972, 192.7655, 2337.096, 7.422665, 1131.192
274.2, 116.3507, 444.0009, 1009.2, 347.134, 1194.029, 230.1745, 526.8146, 1015.671, 828.5276, 1250.533, 78.27626, 419.0176, 671.9482, 488.2312, 1226.955, 878.9128, 859.0087, 1564.033, 182.2301, 2218.171, 7.04806, 1077.343
274.3, 108.1344, 435.9684, 959.7404, 391.3904, 1243.192, 252.8774, 505.5977, 957.4645, 875.3052, 1203.025, 74.20087, 412.798, 844.9498, 619.4724, 1231.406, 822.1821, 850.62, 1522.228, 297.4258, 2105.298, 6.692362, 1026.057
274.4, 100.4983, 403.7607, 912.7048, 369.0001, 1185.971, 237.2306, 467.6024, 902.5938, 825.4285, 1266.541, 70.33765, 458.2444, 796.9135, 587.3599, 1156.646, 842.4824, 806.8926, 1454.792, 314.0686, 2077.827, 6.354614, 1071.491
274.5, 93.40137, 407.0183, 1023.154, 347.8907, 1250.843, 222.552, 432.4624, 850.8677, 778.3939, 1183.054, 66.67558, 430.1311, 735.9548, 556.9121, 1143.659, 788.1032, 765.4131, 1390.343, 440.4071, 2221.654, 6.033912, 1045.208
274.6, 117.0726, 376.9493, 973.0109, 327.9889, 1193.27, 208.7816, 399.9631, 802.1059, 734.0394, 1105.071, 63.20416, 403.7425, 679.659, 528.0427, 1074.227, 816.5022, 904.7275, 1377.014, 470.5254, 2676.625, 5.729395, 995.4515
274.7, 108.8053, 349.1017, 1070.599, 309.2257, 1138.347, 195.8633, 369.9062, 756.1385, 692.2123, 1032.228, 287.2768, 413.8158, 636.7035, 500.6698, 1009.009, 1050.917, 1029.804, 1424.895, 461.6974, 2682.018, 5.440246, 1016.962
274.8, 101.1217, 425.0772, 1055.343, 291.5358, 1085.952, 183.7443, 342.1079, 721.2677, 652.7687, 1188.012, 343.1389, 431.0865, 624.4259, 474.7159, 1001.362, 983.084, 976.8654, 1361.77, 436.4639, 2545.541, 5.16569, 968.5508
274.9, 241.8173, 496.0074, 1026.167, 403.9759, 1130.226, 204.5405, 316.3987, 679.933, 615.5726, 1160.774, 348.1915, 404.6393, 712.6748, 450.1073, 1037.448, 1033.637, 926.6483, 1379.944, 570.8192, 2511.548, 4.90499, 999.0462
275, 313.6828, 459.3642, 1140.96, 380.8657, 1140.137, 278.9823, 467.3072, 640.9672, 601.9279, 1120.076, 619.0279, 437.045, 772.9489, 426.7745, 1151.933, 1078.117, 1024.822, 1401.094, 666.9421, 2632.011, 4.657446, 1029.774
275.1, 331.9044, 425.428, 1085.043, 359.0775, 1087.659, 261.7203, 432.1893, 658.5519, 644.6788, 1097.475, 674.8063, 410.2323, 764.0544, 404.6512, 1349.9, 1125.19, 1000.367, 1377.294, 849.0271, 2765.581, 4.422396, 1179.693
275.2, 308.4663, 393.999, 1031.867, 338.5357, 1037.597, 245.5264, 399.7106, 620.8114, 607.9437, 1025.133, 639.673, 482.4064, 705.6093, 383.6747, 1396.814, 1087.537, 971.6616, 1462.029, 815.752, 2624.852, 4.199208, 1148.268
275.3, 286.6833, 364.8918, 981.2963, 319.1691, 989.8395, 230.3345, 369.6726, 607.9902, 573.3018, 957.5594, 606.369, 452.8107, 651.6347, 363.7856, 1312.012, 1017.341, 1008.66, 1524.268, 771.1681, 2491.284, 239.0922, 1093.606
275.4, 266.4386, 337.9349, 933.2042, 300.9104, 1011.163, 229.7905, 450.8386, 614.8276, 540.6339, 894.44, 574.7988, 425.0307, 614.2693, 460.9788, 1232.359, 951.6749, 956.8083, 1456.741, 769.3777, 2586.307, 227.0258, 1059.349
275.5, 247.6235, 312.9695, 887.4691, 283.6963, 964.6219, 278.3226, 481.3937, 579.5929, 509.8275, 835.4812, 544.8724, 430.4987, 699.0332, 437.0824, 1196.322, 890.2477, 907.6222, 1392.205, 727.3284, 2807.922, 215.5683, 1055.847
275.6, 230.1371, 289.8484, 843.9755, 267.4669, 929.7665, 261.1014, 519.7308, 546.3774, 480.7765, 878.3555, 516.504, 597.2092, 645.5617, 414.4247, 1141.622, 832.7855, 860.9645, 1402.953, 687.5772, 2699.441, 204.6891, 1140.222
275.7, 247.6341, 268.4355, 802.6133, 252.1659, 886.9719, 295.1108, 622.9766, 525.3823, 522.1927, 820.4569, 489.6126, 560.5704, 596.1804, 495.9651, 1198.528, 779.0322, 816.7054, 1340.801, 786.1238, 2562.077, 194.3589, 1237.49
275.8, 230.1469, 248.6044, 801.4827, 237.7402, 991.7034, 276.8509, 633.6146, 495.2735, 530.2823, 766.3748, 576.8127, 526.1793, 553.1321, 470.2551, 1198.366, 838.7842, 860.4788, 1281.402, 743.1592, 2643.143, 184.5501, 1352.021
275.9, 314.7898, 230.2384, 762.2031, 224.1398, 946.058, 259.7208, 756.1127, 606.556, 576.1328, 715.8577, 546.7814, 560.1941, 718.1122, 445.8778, 1125.612, 784.6437, 954.4254, 1683.284, 832.9054, 2508.644, 244.6922, 1416.5
276, 360.4903, 290.0528, 724.8486, 211.3175, 902.5135, 243.6506, 699.2913, 571.7953, 655.951, 706.3658, 518.3137, 525.8261, 663.1813, 531.9002, 1105.843, 733.9978, 905.3618, 1677.538, 787.384, 2485.536, 232.3431, 1483.071
276.1, 335.0336, 268.6248, 886.1733, 199.2286, 860.9733, 373.1338, 706.5775, 728.7955, 759.5197, 701.4855, 520.5151, 493.5666, 612.4522, 751.1027, 1354.701, 686.6209, 858.8203, 1667.89, 909.4719, 2484.801, 220.6173, 1541.219
276.2, 395.5235, 284.6468, 842.7431, 187.8314, 1042.942, 350.0493, 812.1884, 687.0295, 716.2407, 655.2457, 571.0087, 463.2863, 565.6036, 712.1667, 1804.023, 642.302, 913.4019, 1640.712, 1071.746, 2358.36, 209.4833, 1467.851
276.3, 367.5928, 263.6181, 874.0068, 177.0861, 1067.264, 328.3901, 858.5571, 647.657, 873.683, 641.9584, 611.0963, 434.8636, 689.0726, 675.2491, 1864.556, 600.8437, 866.4471, 1568.027, 1274.361, 2321.831, 334.1933, 1518.735
276.4, 341.6345, 353.4372, 831.1729, 166.9555, 1177.375, 436.2556, 794.037, 610.5408, 823.8987, 677.3276, 579.28, 408.1847, 636.363, 640.2453, 2093.761, 562.0614, 880.0908, 1498.561, 1297.562, 2428.258, 332.5302, 1544.108
276.5, 326.8508, 327.3265, 817.8757, 157.4045, 1212.061, 467.4431, 734.3657, 575.5518, 813.0666, 632.6802, 683.5436, 383.1425, 587.6854, 607.056, 1966.646, 525.7823, 834.8485, 1432.173, 1226.646, 2304.694, 415.4817, 1470.603
276.6, 303.7696, 303.1448, 777.7927, 148.3999, 1156.273, 438.5201, 731.9533, 542.5679, 766.7364, 590.9758, 647.9554, 359.6367, 542.7313, 575.5872, 1924.338, 491.845, 967.8958, 1368.726, 1253.798, 2229.861, 719.2671, 1400.596
276.7, 282.3183, 280.7496, 739.6741, 139.9104, 1103.053, 411.3867, 676.9475, 511.4742, 723.0462, 552.0204, 614.2201, 337.5729, 501.2159, 545.7497, 2029.682, 460.0982, 944.6477, 1459.44, 1185.273, 2276.497, 682.9674, 1390.496
276.8, 262.3818, 260.0089, 777.771, 131.9065, 1052.282, 438.8855, 626.0753, 482.1625, 681.8456, 565.4641, 582.2412, 316.8628, 462.8762, 517.4589, 1906.458, 430.4005, 976.7725, 1394.785, 1203.883, 2246.082, 648.4997, 1501.051
276.9, 243.8532, 240.8003, 739.6535, 124.3605, 1003.849, 439.7285, 579.0262, 454.5305, 642.9926, 528.1904, 551.9272, 297.4232, 427.4691, 490.6347, 1790.715, 402.6197, 1042.833, 1332.995, 1138.087, 2131.788, 615.7715, 1532.91
277, 226.633, 223.0109, 703.4041, 117.2462, 957.6442, 412.5203, 535.5128, 428.4822, 606.3536, 493.3736, 523.1916, 279.1762, 394.7705, 465.201, 1705.528, 376.632, 1057.381, 1289.431, 1075.886, 2023.31, 584.6949, 1459.937
277.1, 210.6289, 206.5356, 668.9312, 110.5389, 913.5665, 386.9957, 495.2693, 403.9266, 571.8023, 460.8519, 495.952, 262.0487, 364.5732, 441.0857, 1705.017, 352.3218, 1139.958, 1236.823, 1017.085, 1920.352, 555.1868, 1408.823
277.2, 195.7549, 191.2775, 772.1481, 104.2153, 871.5175, 363.0504, 458.0501, 380.7782, 539.2198, 457.6844, 470.1307, 245.972, 336.6857, 418.2205, 1638.27, 329.5807, 1156.151, 1247.676, 961.4975, 1884.568, 527.1678, 1480.51
277.3, 181.9313, 177.1467, 900.3747, 98.25349, 831.404, 417.013, 423.628, 358.9565, 508.494, 427.5153, 445.6537, 230.8816, 310.9314, 396.5406, 1538.809, 308.3074, 1096.718, 1192.402, 908.9481, 1899.13, 500.563, 1438.256
277.4, 169.0838, 164.0597, 876.028, 92.63271, 808.302, 391.2104, 391.7926, 338.3853, 479.519, 399.3347, 706.628, 216.717, 287.1472, 375.9846, 1462.453, 601.5284, 1080.465, 1139.578, 859.2708, 1802.491, 475.3008, 1421.192
277.5, 157.1436, 151.9396, 1007.332, 87.33347, 809.5746, 367.0043, 457.7396, 318.993, 452.195, 436.0423, 669.838, 203.4214, 265.1823, 356.4942, 1493.209, 562.702, 1172.192, 1089.093, 920.6988, 1710.77, 451.3134, 1353.537
277.6, 146.0466, 140.7148, 957.9644, 82.33738, 772.3121, 344.2959, 423.3408, 300.712, 426.428, 407.2997, 634.9633, 190.9415, 244.8975, 338.0141, 1486.024, 526.3816, 1297.473, 1051.151, 870.3792, 1623.716, 428.5367, 1289.103
277.7, 135.7332, 130.3193, 911.0158, 77.62711, 736.7646, 322.9927, 391.527, 283.4787, 402.1292, 380.4517, 676.1121, 179.2272, 226.1645, 320.492, 1485.824, 492.4055, 1230.775, 1004.584, 971.8162, 1541.092, 406.9095, 1227.737
277.8, 126.1482, 120.6918, 866.3682, 73.18629, 702.8534, 303.0075, 362.104, 267.233, 379.2151, 355.3735, 801.168, 168.2316, 208.8644, 303.8782, 1395.619, 460.6225, 1167.505, 960.0793, 918.7028, 1618.857, 386.3738, 1258.914
277.9, 117.24, 111.7755, 916.9617, 68.99953, 712.0316, 324.7093, 334.8921, 251.9184, 357.6066, 331.9483, 791.0189, 157.9106, 192.8876, 288.1256, 1310.889, 430.891, 1225.133, 917.5467, 868.4923, 1659.957, 366.8744, 1198.984
278, 108.9608, 103.5179, 872.0226, 65.05227, 679.2587, 462.6939, 321.5375, 237.4813, 337.2295, 310.0673, 957.5288, 148.2227, 178.1329, 273.1897, 1276.983, 403.0785, 1218.542, 953.0436, 821.026, 1575.488, 348.3591, 1165.173
278.1, 101.2663, 95.87041, 1136.925, 61.33083, 647.9943, 434.0648, 297.3742, 223.8717, 318.0134, 289.6285, 907.6758, 139.1292, 164.5069, 259.028, 1199.456, 377.0612, 1279.159, 910.8226, 776.1539, 1639.278, 330.7783, 1251.703
278.2, 94.11521, 88.78786, 1081.206, 57.82227, 651.993, 407.2071, 362.6407, 211.042, 299.8924, 354.9626, 860.4183, 130.5936, 151.9232, 245.6004, 1126.636, 352.7233, 1213.402, 870.472, 733.7342, 1616.54, 314.0847, 1192.117
278.3, 87.46908, 82.22853, 1090.641, 54.51443, 621.9836, 431.9479, 335.3885, 198.9475, 282.8039, 331.5645, 815.6213, 122.5817, 140.3021, 232.8688, 1127.688, 329.9563, 1151.026, 865.0399, 693.6329, 1632.052, 298.2336, 1135.367
278.4, 81.29227, 76.15379, 1037.19, 51.39583, 600.4095, 405.2212, 310.1842, 187.5462, 266.6891, 325.6197, 773.1566, 115.0613, 129.5699, 220.7973, 1129.234, 308.6588, 1091.855, 826.7176, 655.7233, 1586.839, 283.1824, 1081.319
278.5, 75.55166, 70.52782, 986.359, 48.45563, 572.7743, 380.1482, 349.6169, 176.7982, 251.4927, 304.1558, 732.9028, 108.0023, 119.6586, 209.3515, 1060.677, 288.736, 1035.727, 790.093, 619.8856, 1606.862, 268.8909, 1029.844
278.6, 70.21642, 65.31747, 938.0189, 45.68363, 558.8062, 451.7943, 323.3434, 166.6662, 237.1621, 284.1068, 694.7448, 101.3763, 110.5055, 452.5282, 1006.814, 270.0991, 1073.147, 755.0909, 586.0065, 1525.095, 255.3206, 1046.592
278.7, 65.25795, 60.49205, 892.0478, 43.07021, 533.0858, 423.8396, 299.0443, 157.1148, 347.5159, 265.3793, 658.5734, 95.15688, 120.1368, 534.0739, 945.6895, 252.6652, 1145.932, 839.6832, 553.9791, 1447.49, 242.4352, 996.7695
278.8, 60.64963, 56.02312, 848.3297, 40.60629, 508.5493, 414.5297, 276.5714, 148.1109, 327.7138, 247.8863, 624.2853, 89.319, 265.1187, 506.3884, 1024.308, 236.3565, 1087.024, 802.4842, 523.7021, 1544.188, 230.2001, 949.3192
278.9, 56.36673, 51.88433, 806.7542, 38.28333, 549.2491, 388.8807, 255.7872, 139.6229, 309.04, 231.5463, 591.7823, 83.83927, 244.8388, 545.6744, 962.121, 221.1006, 1031.144, 766.9332, 495.0798, 1483.052, 218.5824, 904.1277
279, 52.38628, 48.05131, 798.428, 36.09325, 527.26, 462.911, 236.5649, 131.6213, 560.2403, 216.2835, 815.8441, 78.69572, 294.7899, 617.7496, 903.7097, 206.8293, 1089.298, 732.9571, 468.0219, 1601.138, 207.5511, 898.7473
279.1, 48.68692, 44.50145, 914.0654, 34.02847, 562.9427, 434.2684, 218.7872, 124.0783, 528.3167, 202.0267, 773.3677, 73.86774, 272.2404, 585.7265, 910.9554, 193.4792, 1033.301, 700.4862, 442.4427, 1695.288, 197.0765, 855.9633
279.2, 45.24879, 41.21384, 869.2682, 32.0818, 537.032, 456.3266, 202.3455, 116.9676, 498.2121, 352.7269, 733.1029, 69.33595, 251.4158, 555.3634, 938.6083, 180.9909, 1097.725, 669.4538, 418.2616, 1609.022, 187.1305, 883.1085
279.3, 42.05346, 38.16911, 826.6666, 30.2465, 512.3139, 626.0853, 187.1394, 110.2644, 469.823, 369.6349, 694.9344, 65.08218, 232.1841, 526.5743, 881.6245, 169.3085, 1155.93, 639.7962, 395.4021, 1527.146, 177.6865, 995.8193
279.4, 39.08377, 35.34932, 786.1527, 28.51619, 488.7335, 587.3463, 242.2786, 103.9453, 443.0515, 415.1821, 658.7532, 61.08938, 214.4235, 499.2775, 828.1002, 158.3803, 1096.507, 611.4525, 373.7919, 1545.428, 168.7191, 948.4142
279.5, 36.32379, 32.73783, 747.6244, 26.88486, 466.2385, 564.4349, 224.0715, 97.98837, 417.8055, 387.8145, 624.4557, 57.34154, 198.0215, 559.2837, 777.8254, 148.1574, 1219.765, 584.3644, 353.3628, 1466.787, 160.2042, 939.3515
279.6, 33.75871, 30.31928, 710.9843, 25.34686, 444.7788, 529.5106, 207.2327, 92.37283, 393.9981, 395.0588, 591.9439, 53.82363, 225.0784, 530.2913, 730.6028, 138.5944, 1169.077, 621.8137, 603.183, 1583.155, 152.1191, 894.6345
279.7, 31.37477, 28.0794, 676.1399, 23.89684, 424.3068, 603.3566, 191.6593, 87.07909, 371.5473, 369.0177, 561.1248, 50.52154, 207.8613, 564.6669, 686.2473, 129.6486, 1284.532, 620.2149, 603.5015, 1502.594, 144.442, 907.9191
279.8, 29.15918, 26.005, 775.3455, 22.52978, 404.7772, 566.024, 309.2539, 82.08874, 350.3758, 435.8812, 596.6506, 47.42204, 270.8201, 559.5494, 758.3726, 121.2803, 1292.393, 592.7386, 570.5179, 1426.134, 137.1524, 974.9413
279.9, 41.38692, 24.08384, 751.0099, 21.24092, 386.1464, 672.1102, 286.0136, 103.0451, 330.4107, 407.1492, 600.3904, 44.51269, 306.3173, 573.35, 712.3311, 113.452, 1242.938, 599.441, 615.2397, 1353.564, 130.2306, 928.5301
280, 38.4643, 22.30462, 714.2039, 20.02579, 368.3731, 630.5235, 264.5199, 175.7303, 311.5832, 443.4782, 569.1315, 41.78183, 306.921, 543.6284, 669.0848, 106.1291, 1179.042, 600.6671, 815.2904, 1284.686, 123.6582, 884.3282
280.1, 35.74807, 20.65683, 722.2914, 18.88017, 351.4179, 591.5099, 244.6414, 238.2896, 293.8286, 414.2455, 607.6337, 39.21851, 359.9854, 702.2546, 628.464, 99.27888, 1214.492, 574.0568, 770.7318, 1311.877, 117.4174, 842.2306
280.2, 33.22364, 19.13078, 835.8027, 17.80009, 335.2431, 554.9103, 303.6547, 224.6336, 277.0856, 386.9397, 627.2538, 36.81245, 332.4488, 665.8509, 590.3093, 92.87078, 1258.522, 548.6254, 765.5919, 1447.547, 111.4917, 802.137
280.3, 30.87749, 17.71747, 794.8411, 16.78181, 338.3934, 520.5753, 280.8352, 211.7603, 261.2967, 420.4877, 594.5963, 34.554, 307.0186, 631.3342, 554.4711, 86.8763, 1193.826, 607.523, 723.7495, 1373.887, 105.865, 763.952
280.4, 28.69701, 98.24645, 755.887, 15.82177, 402.7308, 488.3648, 259.7306, 199.6246, 246.4075, 392.7704, 563.6391, 32.43411, 283.5337, 598.6069, 520.8086, 81.26875, 1163.088, 589.365, 700.4944, 1472.188, 100.5222, 727.5847
280.5, 26.67052, 90.98836, 750.8685, 14.91665, 384.1942, 523.1731, 240.212, 188.1845, 322.5324, 366.8802, 534.2936, 137.9448, 261.8452, 567.576, 489.1898, 76.02315, 1160.829, 626.0228, 913.5741, 1397.274, 95.44909, 804.5789
280.6, 24.78712, 84.26646, 830.8594, 14.06332, 366.5108, 490.8018, 222.1603, 177.3999, 342.7104, 417.5353, 506.476, 129.4819, 241.8158, 538.1538, 459.4906, 71.11613, 1220.675, 598.2892, 916.6156, 1448.02, 90.632, 766.2776
280.7, 23.03673, 126.9647, 790.1401, 13.2588, 349.6414, 460.4335, 205.4651, 167.2335, 366.8965, 390.0126, 623.1865, 121.5381, 223.3185, 510.2568, 467.8753, 66.52583, 1175.423, 595.5189, 886.903, 1437.901, 86.05802, 729.7996
280.8, 21.40994, 117.585, 751.4164, 12.5003, 333.5483, 431.9443, 190.0245, 189.9893, 345.99, 364.3042, 590.7408, 144.8803, 206.236, 483.8059, 439.4701, 62.23183, 1114.998, 569.1367, 838.4304, 1561.153, 81.71488, 723.9564
280.9, 19.89804, 108.8982, 714.5905, 11.7852, 468.7365, 450.0739, 175.7443, 179.1013, 357.0658, 340.2903, 589.9212, 135.9919, 190.4603, 854.7684, 697.0894, 58.21499, 1250.773, 543.9233, 824.6422, 1481.713, 77.59093, 706.6266
281, 56.40847, 130.9736, 742.4648, 11.111, 447.1619, 422.2256, 162.5372, 168.8373, 336.7195, 317.8594, 631.386, 196.9426, 337.8267, 810.4586, 735.1372, 54.45742, 1252.566, 519.8268, 984.4497, 1631.556, 73.6751, 672.9883
281.1, 52.42507, 121.2978, 741.1497, 10.47537, 482.1396, 396.1004, 192.6356, 159.1615, 317.5325, 296.9071, 619.7277, 299.0193, 311.9851, 768.4457, 690.5063, 50.94239, 1188.176, 496.7979, 1038.646, 1548.533, 69.95689, 695.6442
281.2, 48.72297, 112.3367, 756.6384, 9.87611, 514.3281, 371.5918, 178.1592, 179.4445, 299.4388, 277.3358, 652.8617, 354.5524, 288.1203, 728.6107, 648.585, 47.65424, 1219.557, 618.9067, 1230.875, 1469.735, 66.42634, 871.8751
281.3, 45.2823, 104.0377, 852.8241, 9.311128, 564.0964, 384.8625, 186.6745, 201.1031, 282.3762, 259.0547, 776.1564, 332.8006, 280.3917, 690.8407, 609.2087, 44.57833, 1156.864, 591.4884, 1163.603, 1547.548, 63.07396, 830.3703
281.4, 42.0846, 96.35176, 811.0283, 8.778466, 538.1326, 506.6445, 172.646, 189.5782, 459.7159, 295.6497, 778.4811, 312.3832, 559.5547, 655.0286, 572.2231, 41.70096, 1229.352, 565.2847, 1182.194, 1523.725, 59.89077, 790.8413
281.5, 39.96437, 89.23364, 771.2809, 106.4344, 513.3639, 475.2959, 159.6718, 178.7138, 467.1307, 276.1614, 737.9501, 308.5711, 516.7524, 621.073, 537.4828, 234.8912, 1166.156, 540.2419, 1354.667, 1446.189, 56.86822, 753.194
281.6, 37.1422, 82.64138, 810.5992, 100.3456, 489.7352, 445.887, 163.7364, 168.472, 440.5126, 308.8665, 865.0413, 289.6402, 477.2242, 588.8776, 504.8517, 301.9712, 1106.208, 516.3086, 1280.629, 1662.697, 53.99822, 717.3389
281.7, 34.51933, 76.53613, 914.9185, 94.60509, 560.8293, 418.2978, 292.6192, 158.8172, 415.4113, 288.507, 894.5079, 302.537, 440.7197, 558.3511, 580.2807, 282.48, 1049.342, 559.8474, 1210.638, 1614.14, 51.27306, 683.1907
281.8, 32.08168, 70.88192, 870.0796, 89.19302, 578.2712, 392.4157, 270.6291, 149.7156, 391.7403, 275.9689, 937.9213, 562.5538, 546.6055, 529.407, 545.0513, 456.5374, 995.3987, 535.0454, 1144.472, 1532.003, 48.68543, 650.668
281.9, 66.85185, 65.64542, 827.4382, 84.09056, 570.3846, 368.135, 250.2915, 141.1357, 488.8638, 257.7779, 889.0892, 655.3628, 504.7938, 501.9634, 511.9607, 465.443, 944.2288, 520.0922, 1081.922, 1619.032, 46.22839, 619.6936
282, 62.13097, 60.79578, 786.8865, 87.04996, 544.1314, 481.3539, 231.4822, 133.0474, 545.2954, 240.7859, 842.7994, 756.0555, 466.1803, 475.9425, 486.3503, 538.8505, 895.6894, 498.4951, 1089.022, 2018.512, 43.89536, 590.1937
282.1, 57.74347, 56.30441, 748.3223, 82.07009, 519.0865, 467.5926, 214.0865, 125.4227, 514.2234, 224.914, 798.9197, 738.8268, 521.7076, 451.2704, 456.8235, 712.0111, 849.6452, 476.4112, 1029.503, 2163.561, 41.68006, 562.098
282.2, 144.8565, 52.14484, 711.648, 77.37511, 495.1944, 438.6604, 324.4001, 118.2349, 484.9219, 210.0884, 824.8811, 787.556, 508.6116, 427.8773, 429.0894, 666.0533, 805.968, 455.3056, 973.2371, 2154.931, 39.57657, 535.3398
282.3, 134.6272, 48.29257, 720.0742, 72.94871, 472.402, 411.5183, 300.0217, 111.4591, 496.0868, 196.24, 781.9343, 739.2394, 469.7061, 405.6968, 465.42, 623.062, 764.536, 435.135, 920.0461, 2045.276, 37.57924, 509.8555
282.4, 125.1202, 44.72489, 684.7843, 68.77553, 450.6587, 386.0557, 277.4752, 105.0715, 467.8187, 183.3044, 741.2235, 919.9795, 433.7766, 384.6661, 457.1955, 582.8456, 725.2339, 433.5778, 869.7621, 1941.2, 35.6827, 485.5843
282.5, 116.2846, 41.42078, 768.532, 64.84109, 429.9161, 362.1685, 281.6892, 99.05007, 481.6619, 171.2215, 702.6323, 863.5386, 400.5955, 364.7256, 429.4387, 545.225, 877.6611, 414.3698, 822.2264, 1842.42, 33.88188, 462.4685
282.6, 108.0729, 38.36076, 885.1685, 61.13173, 410.1282, 339.7594, 260.5204, 93.37368, 454.2158, 159.9351, 666.0502, 810.5604, 369.9526, 345.8188, 403.3671, 510.0327, 832.5437, 396.0127, 777.2887, 1748.667, 32.17194, 440.4531
282.7, 100.4411, 35.52681, 959.8779, 68.0514, 391.2512, 318.7368, 240.9425, 88.02259, 428.3337, 149.3927, 631.3728, 760.8325, 341.6536, 327.8922, 378.8783, 477.1119, 789.7456, 378.4688, 734.807, 1687.258, 30.5483, 419.4857
282.8, 93.34827, 32.90221, 912.8356, 64.15839, 466.6414, 384.3768, 381.2007, 82.97816, 403.9264, 139.5452, 598.5009, 714.1553, 315.5193, 310.8947, 392.7029, 446.316, 749.1476, 361.7022, 694.6471, 1817.998, 29.0066, 399.5165
282.9, 86.75629, 30.47152, 987.0953, 60.48808, 445.1632, 360.5936, 352.5537, 78.22282, 429.3886, 130.3468, 651.4786, 744.7295, 291.3842, 294.7785, 368.8615, 517.0045, 936.7602, 345.6783, 656.6821, 1837.949, 27.54271, 380.4979
283, 80.62981, 28.22039, 1028.091, 57.02774, 499.0624, 567.7834, 326.0595, 73.74001, 404.9212, 121.7547, 833.1301, 699.0403, 269.0952, 279.4976, 346.4676, 691.6467, 888.6047, 330.3644, 657.4773, 1965.841, 26.15269, 362.3846
283.1, 74.93597, 26.13557, 1087.535, 177.3308, 476.0919, 532.6519, 301.5564, 69.51409, 381.8479, 113.729, 789.7538, 656.1541, 248.5111, 265.0089, 325.4332, 647.0034, 911.1992, 315.7289, 736.6801, 2189.938, 24.83283, 345.1336
283.2, 69.64422, 24.20477, 1034.236, 167.1862, 454.1787, 622.8217, 278.8946, 65.53036, 360.0894, 106.2323, 748.6359, 615.899, 229.5016, 251.2713, 305.6758, 605.2417, 895.4711, 301.7417, 696.4178, 2315.589, 23.57957, 328.7039
283.3, 64.72615, 22.41661, 1103.14, 157.622, 433.2741, 592.504, 257.9359, 61.77492, 369.2733, 118.1301, 709.6587, 578.1135, 211.9462, 238.2458, 287.118, 566.1755, 939.0597, 288.3741, 840.1943, 2303.332, 22.38957, 313.0562
283.4, 60.15538, 20.76055, 1173.639, 191.8798, 519.3814, 555.8429, 238.5521, 58.2347, 348.2314, 110.3433, 725.4108, 542.6462, 203.4422, 225.8955, 269.6867, 529.6309, 890.7859, 275.5988, 794.2746, 2287.958, 21.25962, 298.1535
283.5, 55.90739, 19.22684, 1116.121, 180.903, 495.4757, 601.3137, 220.6251, 54.89737, 328.3884, 103.0698, 755.2831, 550.2461, 187.8802, 214.1854, 253.3138, 495.4452, 1000.019, 263.3895, 750.8646, 2338.08, 20.1867, 283.9601
283.6, 51.95938, 42.46687, 1240.83, 170.554, 472.6703, 603.6958, 204.0453, 51.75129, 309.6762, 112.337, 885.9257, 516.4885, 173.5086, 203.0824, 237.9349, 463.4659, 1134.609, 251.721, 892.8416, 2239.99, 249.3793, 270.4425
