 , C002, C003, C004, C005, C006, C007, C008, C011, C014, C015, C019, C022, C023, C027, C029, C030, C032, C034, C036, C037, C057, C068, C092
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
367.6, 0.0001073009, 485.65, 407.1382, 395.0309, 176.1382, 850.7227, 1.583037, 1178.255, 508.9279, 1264.728, 1718.943, 2849.049, 3165.312, 1646.936, 764.0398, 1575.252, 1176.338, 341.6413, 1133.319, 2222.161, 433.3723, 2787.849, 0.002737726
367.7, 0.0001017926, 504.6158, 387.6473, 373.2734, 166.7548, 811.6841, 1.516914, 1123.411, 485.5534, 1348.202, 1787.74, 2867.827, 3088.85, 1619.31, 766.6309, 1500.639, 1123.73, 326.0745, 1081.682, 2129.708, 412.0355, 2678.558, 0.002622734
367.8, 9.656706e-05, 561.8095, 369.0896, 352.7143, 157.8713, 869.8687, 1.453553, 1159.224, 463.2524, 1328.711, 1712.449, 2735.45, 3175.266, 1550.7, 729.2825, 1429.56, 1262.984, 333.1311, 1032.398, 2093.909, 418.3783, 2678.232, 0.002512571
367.9, 9.160979e-05, 532.328, 351.4202, 333.2875, 149.461, 876.4668, 1.392838, 1132.223, 441.9756, 1271.939, 1640.329, 2647.998, 3038.426, 1640.329, 693.7537, 1361.848, 1234.673, 317.9521, 987.6172, 2174.505, 456.4601, 2573.623, 0.002407035
368, 8.690699e-05, 504.3936, 334.5968, 356.7028, 178.6542, 836.2468, 1.33466, 1079.522, 497.2355, 1353.713, 1571.246, 2703.135, 3055.795, 1559.688, 691.8433, 1297.343, 1179.456, 366.3539, 942.6188, 2265.343, 433.9866, 2698.728, 0.002305932
368.1, 8.244561e-05, 482.248, 366.9312, 337.0563, 169.1367, 797.8726, 1.278911, 1029.274, 474.3979, 1316.391, 1735.648, 2719.367, 2924.103, 1483.011, 745.913, 1235.893, 1180.897, 349.661, 899.6707, 2171.093, 412.6196, 2600.258, 0.002209076
368.2, 7.821326e-05, 456.9416, 349.3652, 318.4919, 271.1219, 761.2592, 1.225491, 1033.422, 556.7017, 1302.151, 1762.702, 2712.02, 2955.435, 1686.625, 772.2525, 1177.354, 1167.086, 333.7288, 858.6794, 2080.765, 392.3046, 2520.695, 0.002116288
368.3, 7.419819e-05, 432.9631, 362.6046, 300.95, 256.6784, 726.326, 1.174302, 985.3196, 568.6147, 1246.514, 1688.465, 2725.249, 3023.576, 1603.708, 734.6303, 1376.746, 1114.892, 318.5224, 819.5557, 2121.608, 372.9897, 2496.138, 0.002027398
368.4, 7.038922e-05, 410.243, 345.2457, 284.3743, 247.3417, 692.9958, 1.125252, 967.7355, 585.2228, 1228.457, 1617.355, 2811.386, 3007.277, 1621.004, 698.8409, 1311.536, 1214.266, 304.009, 782.2147, 2033.339, 354.6259, 2579.343, 0.001942241
368.5, 6.677579e-05, 523.0975, 328.7178, 329.0711, 234.1651, 661.1951, 1.07825, 971.0507, 767.9902, 1287.764, 1602.132, 2698.24, 2955.555, 1626.164, 664.7952, 1308.012, 1315.114, 290.1569, 823.1913, 2133.312, 337.1661, 2466.748, 0.001860661
368.6, 6.334786e-05, 495.6474, 312.9812, 310.9466, 221.6904, 637.3867, 1.033212, 989.4905, 750.8192, 1232.741, 1618.709, 2716.365, 3084.388, 1574.565, 665.4309, 1504.636, 1256.3, 276.9359, 785.6846, 2044.556, 403.9598, 2359.068, 0.001782507
368.7, 6.009589e-05, 476.3745, 421.7661, 293.8203, 209.8803, 608.1378, 0.990055, 1053.908, 716.3348, 1224.954, 1550.536, 2689.789, 2951.464, 1497.156, 633.0128, 1445.61, 1302.216, 308.7564, 749.8868, 1959.493, 384.0712, 2510.387, 0.001707637
368.8, 5.701087e-05, 451.3763, 401.575, 277.6372, 198.6993, 580.2311, 0.9487005, 1196.124, 766.3573, 1271.891, 1598.509, 2709.231, 2912.36, 1423.554, 602.174, 1647.618, 1243.979, 350.8716, 786.6793, 2074.137, 365.1617, 2400.802, 0.001635911
368.9, 5.408421e-05, 427.6898, 382.3504, 345.6087, 188.114, 553.6051, 0.9090734, 1140.448, 777.1292, 1307.759, 1531.188, 2665, 2923.437, 1500.267, 572.8375, 1626.082, 1188.346, 387.1607, 750.8362, 2119.053, 347.1832, 2490.855, 0.001567197
369, 5.13078e-05, 408.9564, 364.0463, 326.5733, 178.0926, 528.2009, 0.8711016, 1125.345, 785.7477, 1251.882, 1538.428, 2675.911, 2951.215, 1426.512, 544.9303, 1611.58, 1135.201, 393.0804, 832.0181, 2030.891, 385.6666, 2382.123, 0.00150137
369.1, 4.867391e-05, 387.496, 346.6183, 308.5863, 168.6051, 503.9624, 0.8347158, 1072.964, 841.2687, 1198.392, 1541.589, 2581.313, 3019.805, 1356.382, 518.3826, 1665.716, 1248.661, 375.1697, 794.1092, 1946.396, 404.3822, 2278.137, 0.001438308
369.2, 4.617523e-05, 408.9286, 473.037, 291.59, 159.623, 480.8362, 0.7998498, 1080.258, 813.5037, 1479.986, 1521.873, 2632.802, 2903.461, 1364.406, 493.1283, 1758.734, 1395.602, 358.0752, 757.9276, 2066.737, 384.4727, 2266.068, 0.001377895
369.3, 4.380482e-05, 387.4696, 450.3914, 275.5298, 161.0271, 458.7712, 0.7664402, 1040.115, 776.1403, 1424.017, 1580.119, 2528.721, 2889.551, 1318.641, 501.7824, 1675.43, 1333.188, 384.5223, 723.3944, 2074.225, 365.5435, 2350.022, 0.001320019
369.4, 4.15561e-05, 367.1368, 428.8299, 260.3542, 216.1373, 468.8754, 0.7344261, 991.7008, 740.4929, 1363.172, 1555.398, 2566.705, 2791.642, 1288.029, 494.4369, 1652.838, 1364.988, 367.0016, 690.4347, 1987.927, 385.0715, 2508.894, 0.001264575
369.5, 3.942282e-05, 348.09, 453.3744, 290.2299, 204.623, 452.9135, 0.7037492, 945.5405, 746.1203, 1427.499, 1489.892, 2554.647, 2735.531, 1224.707, 474.26, 1574.55, 1388.269, 350.2792, 658.9767, 2034.599, 366.1128, 2550.816, 0.001211459
369.6, 3.739904e-05, 329.8236, 431.6701, 274.2446, 301.5382, 432.1298, 0.6743537, 901.5287, 722.1442, 1366.506, 1427.144, 2544.533, 2800.357, 1164.498, 596.7321, 1596.325, 1326.183, 405.0865, 651.9081, 1949.949, 348.0875, 2577.379, 0.001160574
369.7, 3.547916e-05, 349.1097, 411.0049, 259.1398, 285.4743, 412.2999, 0.646186, 867.1378, 688.9768, 1459.888, 1412.479, 2570.284, 2952.992, 1217.458, 567.6608, 1603.47, 1266.874, 386.6288, 622.2055, 1868.822, 330.9497, 2484.896, 0.001111826
369.8, 3.365784e-05, 330.7898, 413.6443, 244.8669, 297.7662, 482.0125, 0.6191949, 826.7755, 657.3328, 1432.632, 1352.992, 2502.914, 2863.293, 1269.868, 540.0058, 1527.521, 1335.641, 378.8434, 625.8593, 2051.858, 314.6556, 2548.824, 0.001065126
369.9, 3.193001e-05, 313.4313, 393.842, 231.3801, 281.9033, 478.6193, 0.5933312, 788.2918, 627.1421, 1371.419, 1596.613, 2544.401, 2739.898, 1207.439, 513.6981, 1650.48, 1275.909, 382.1809, 597.3435, 2274.876, 299.1638, 2597.066, 0.001020387
370, 3.029088e-05, 448.3994, 374.9877, 218.6362, 266.8855, 456.6561, 0.5685478, 831.5396, 728.6304, 1418.589, 1529.371, 2738.633, 2746.437, 1148.08, 488.672, 1572.304, 1218.848, 364.7669, 570.127, 2231.779, 284.4347, 2483.698, 0.000977528
370.1, 2.87359e-05, 424.8692, 433.1234, 206.5941, 252.6677, 435.7007, 0.5447996, 807.0483, 695.1652, 1495.569, 1464.961, 3357.358, 2628.078, 1184.359, 464.8651, 1497.831, 1164.339, 439.1425, 706.3149, 2222.847, 379.1731, 2375.277, 0.0009364689
370.2, 2.726074e-05, 448.8972, 491.3162, 195.2153, 239.2073, 415.707, 0.5220434, 769.4829, 663.2369, 1485.513, 1403.264, 3637.314, 2625.347, 1126.134, 442.218, 1426.885, 1112.268, 419.1331, 674.1334, 2130.366, 391.78, 2507.914, 0.0008971344
370.3, 2.586131e-05, 425.3409, 551.132, 219.5119, 226.464, 396.6307, 0.5002377, 733.6661, 656.3319, 1422.041, 1433.501, 3582.733, 2632.995, 1166.787, 420.6743, 1394.116, 1224.505, 400.0353, 643.4182, 2160.994, 372.491, 2417.316, 0.000859452
370.4, 2.453372e-05, 403.0207, 524.7478, 250.7731, 264.3219, 378.4298, 0.4793428, 699.5164, 644.1016, 1383.216, 1499.644, 3528.769, 2620.773, 1109.426, 400.1801, 1328.083, 1169.743, 381.8077, 614.1024, 2087.915, 354.1517, 2311.794, 0.0008233524
370.5, 2.327428e-05, 509.2017, 499.6267, 268.9821, 250.2406, 361.0642, 0.4593208, 729.3895, 625.3784, 1493.147, 1487.893, 3666.914, 2756.452, 1161.016, 380.6843, 1265.177, 1198.07, 364.4107, 618.9421, 2057.763, 418.3574, 2340.59, 0.0007887691
370.6, 2.20795e-05, 482.4808, 490.0703, 254.1672, 292.9635, 346.7364, 0.440135, 695.4388, 596.6553, 1473.008, 1425.23, 3544.91, 2637.661, 1103.939, 477.0019, 1256.753, 1605.019, 427.9063, 629.3633, 2147.246, 409.8758, 2273.426, 0.0007556384
370.7, 2.094604e-05, 543.8639, 541.8445, 508.1586, 331.0411, 330.8251, 0.4217506, 663.0685, 569.2515, 1428.012, 1542.594, 3505.543, 2719.91, 1049.667, 453.7636, 1458.599, 1574.622, 411.2356, 600.6879, 2102.197, 389.6959, 2217.993, 0.0007238993
370.8, 1.987078e-05, 568.0327, 515.9049, 480.1703, 313.4055, 315.644, 0.4041342, 632.2049, 669.5884, 1596.789, 1596.648, 3567.153, 2605.135, 998.0637, 431.6573, 1431.191, 1672.766, 392.4977, 573.319, 2103.072, 370.5095, 2121.172, 0.0006934933
370.9, 1.885071e-05, 538.2245, 510.979, 492.5827, 296.7095, 422.3523, 0.3872535, 676.7651, 638.8349, 1574.486, 1537.934, 3606.136, 2706.665, 948.9973, 410.6281, 1363.401, 1681.311, 461.5554, 628.9453, 2059.53, 352.2677, 2261.365, 0.0006643645
371, 1.788301e-05, 509.9807, 518.8768, 611.8922, 280.9029, 490.9568, 0.371078, 645.2639, 636.2862, 1507.213, 1494.97, 3569.1, 2602.582, 902.343, 390.6233, 1330.964, 1628.507, 440.5247, 621.6564, 1973.844, 350.9713, 2343.317, 0.0006364592
371.1, 1.696498e-05, 623.7839, 559.894, 637.9809, 279.049, 520.0762, 0.3555781, 615.2291, 607.0622, 1577.072, 1432.009, 3512.846, 2542.978, 857.9822, 371.5931, 1267.922, 1555.677, 421.0884, 597.7827, 1891.722, 333.6915, 2269.668, 0.0006097259
371.2, 1.609409e-05, 591.0502, 551.0306, 633.4745, 338.4337, 496.2105, 0.3407257, 586.5922, 579.1804, 1536.856, 1518.245, 3451.377, 2578.529, 815.8024, 390.6917, 1207.865, 1853.066, 401.9015, 570.5462, 1909.568, 317.2625, 2324.302, 0.0005841156
371.3, 1.526789e-05, 560.0342, 524.6512, 757.223, 563.3728, 473.4401, 0.3264936, 595.43, 626.1776, 1534.63, 1624.899, 3347.912, 2467.406, 947.9343, 371.6582, 1150.654, 1830.926, 383.5889, 603.9718, 1830.12, 301.6423, 2253.608, 0.000559581
371.4, 1.448412e-05, 530.6459, 499.5347, 715.5167, 533.3602, 451.7145, 0.312856, 669.2964, 637.29, 1532.096, 1614.262, 3318.211, 2457.168, 1059.713, 537.7036, 1096.152, 1962.658, 366.1107, 576.4533, 1797.463, 286.7912, 2155.232, 0.0005360769
371.5, 1.374057e-05, 571.1156, 548.9066, 676.1075, 504.9465, 430.9859, 0.299788, 638.1429, 608.0199, 1570.845, 1546.277, 3208.382, 2503.04, 1277.134, 511.508, 1133.822, 1943.563, 349.429, 607.6063, 1902.888, 272.6712, 2204.748, 0.00051356
371.6, 1.30352e-05, 717.7738, 522.6289, 638.8688, 478.0465, 470.5257, 0.2872659, 718.8146, 580.0941, 1669.963, 1486.522, 3321.208, 2395.169, 1323.968, 517.1416, 1110.755, 1867.193, 333.5073, 620.0009, 2066.587, 259.2464, 2108.505, 0.000491989
371.7, 1.236604e-05, 680.1079, 497.6092, 603.6812, 452.5795, 448.9338, 0.2752669, 685.3562, 648.2635, 1598.61, 1476.711, 3287.917, 2463.073, 1817.076, 588.3537, 1058.143, 1788.42, 318.311, 591.7521, 1980.607, 263.0167, 2130.87, 0.0004713239
371.8, 1.173123e-05, 669.564, 653.3726, 570.4317, 428.4692, 454.2842, 0.263769, 735.8687, 651.3027, 1652.063, 1471.336, 3308.293, 2401.899, 2038.504, 559.6906, 1168.043, 1861.248, 303.8072, 564.7903, 2021.164, 250.0673, 2259.555, 0.0004515269
371.9, 1.1129e-05, 671.9097, 622.0939, 539.0135, 406.0583, 443.6984, 0.2527514, 701.6165, 627.0819, 1581.474, 1417.65, 3174.936, 2399.719, 2030.078, 532.4238, 1138.932, 2032.671, 289.9643, 572.1553, 1937.073, 237.7554, 2161.474, 0.0004325614
372, 1.05577e-05, 647.902, 592.3125, 603.8842, 384.4264, 480.1657, 0.242194, 668.9586, 645.7039, 1583.067, 1357.945, 3193.866, 2339.785, 1947.336, 506.4855, 1084.985, 1949.708, 276.7521, 546.0865, 1856.482, 280.8731, 2226.59, 0.0004143925
372.1, 1.001572e-05, 613.9027, 563.9568, 626.8284, 363.9468, 458.1316, 0.2320776, 637.8208, 616.0474, 1529.972, 1397.482, 3090.173, 2381.08, 2161.75, 657.6811, 1033.594, 1988.099, 264.1419, 521.2054, 1936.49, 267.0445, 2129.393, 0.0003969868
372.2, 9.501559e-06, 581.9555, 536.9587, 714.8328, 344.5583, 437.1085, 0.2223838, 608.1324, 587.7529, 1543.309, 1338.626, 3130.444, 2446.791, 2055.475, 625.6405, 1101.138, 1899.188, 252.1063, 527.8248, 1855.922, 356.116, 2164.689, 0.0003803121
372.3, 9.013796e-06, 551.4168, 594.5517, 695.9944, 326.2026, 417.0501, 0.2130948, 579.8259, 577.9465, 1477.368, 1282.25, 3055.543, 2468.592, 1954.424, 595.1609, 1187.226, 2137.144, 240.6191, 503.7758, 1998.169, 338.5829, 2313.742, 0.0003643378
372.4, 8.551073e-06, 522.4807, 566.0889, 936.2313, 308.8248, 397.9122, 0.2041939, 552.8369, 551.402, 1550.906, 1228.247, 3065.912, 2362.206, 1858.342, 689.7986, 1130.992, 2109.822, 240.3304, 480.8225, 1927.563, 364.3736, 2273.122, 0.0003490346
372.5, 8.112103e-06, 495.063, 538.9886, 924.434, 292.3728, 389.5656, 0.1956647, 527.1042, 526.0766, 1576.684, 1232.539, 3027.678, 2340.335, 1766.982, 656.1933, 1077.421, 2176.249, 229.3797, 458.915, 1919.067, 346.4339, 2224.814, 0.0003343741
372.6, 7.695669e-06, 531.7875, 548.0485, 873.5181, 276.7972, 449.6093, 0.1874918, 502.5692, 525.3007, 1509.316, 1211.668, 2887.923, 2248.985, 1680.115, 624.2252, 1026.388, 2245.523, 218.9281, 438.0056, 1839.224, 374.0253, 2127.695, 0.0003203293
372.7, 7.300611e-06, 503.8815, 521.8118, 825.4065, 262.0514, 432.4691, 0.1796603, 479.1763, 559.0782, 1573.819, 1160.638, 2922.512, 2217.552, 1597.517, 593.8145, 977.7726, 2145.099, 208.9527, 418.049, 1778.5, 355.6105, 2073.187, 0.0003068745
372.8, 6.925834e-06, 557.2764, 496.8312, 779.9448, 268.9242, 412.6237, 0.1721559, 550.9521, 541.0784, 1560.944, 1142.068, 2934.601, 2194.063, 1518.981, 564.8854, 931.4595, 2049.167, 227.1003, 399.0016, 1917.551, 338.1023, 1982.686, 0.0002939849
372.9, 6.570296e-06, 528.0327, 653.0159, 843.2432, 254.5978, 393.6889, 0.164965, 525.3071, 564.9867, 1772.403, 1179.493, 2799.142, 2318.473, 1444.305, 537.3656, 887.3401, 1957.525, 216.7525, 380.8221, 1996.983, 321.4561, 1896.137, 0.0002816366
373, 6.23301e-06, 511.1862, 621.7542, 796.7991, 241.0346, 375.623, 0.1580744, 500.8558, 539.0374, 1696.673, 1167, 2675.973, 2218.557, 1373.301, 511.1865, 845.3105, 1966.602, 206.8762, 363.4708, 1913.898, 305.6294, 2012.881, 0.000269807
373.1, 5.913038e-06, 548.9359, 591.9891, 810.4656, 228.1939, 358.3861, 0.1514717, 590.446, 519.8227, 1624.179, 1117.851, 2721.998, 2237.298, 1448.731, 486.2828, 805.2717, 2005.114, 197.4499, 346.9102, 1834.271, 346.1377, 2055.828, 0.0002584743
373.2, 5.609492e-06, 520.1299, 626.5084, 831.6777, 419.5106, 341.9402, 0.1451447, 562.9628, 594.5536, 1702.531, 1158.463, 2596.353, 2300.423, 1377.509, 462.5923, 767.1293, 1927.577, 188.4531, 331.104, 1757.956, 329.0959, 2132.842, 0.0002476176
373.3, 5.321529e-06, 492.8355, 678.2472, 785.8705, 397.162, 326.2491, 0.1390821, 536.7587, 567.2464, 1647.492, 1109.674, 2554.073, 2201.285, 1309.788, 440.0559, 730.7936, 1841.372, 179.8663, 316.0181, 1753.438, 312.8931, 2204.55, 0.0002372169
373.4, 5.048348e-06, 466.9735, 645.7776, 742.5864, 376.0039, 311.2779, 0.1332726, 520.2097, 541.1934, 1577.099, 1062.94, 2646.626, 2122.446, 1245.397, 418.6175, 696.1789, 1850.872, 226.627, 301.6195, 1928.015, 380.4568, 2108.316, 0.0002272531
373.5, 4.78919e-06, 442.4686, 614.8624, 701.6862, 355.9731, 296.9937, 0.1277058, 593.5881, 516.3369, 1509.714, 1018.174, 2565.93, 2326.194, 1184.171, 398.2235, 663.2038, 1834.023, 216.3007, 287.877, 1847.801, 361.7253, 2164.354, 0.0002177077
373.6, 4.543337e-06, 421.4342, 775.5076, 825.0565, 337.0093, 283.3651, 0.1223716, 565.9586, 534.5735, 1560.707, 1036.862, 2447.488, 2316.434, 1259.992, 378.8231, 874.7336, 1860.27, 207.9581, 274.7605, 1792.513, 343.916, 2086.851, 0.0002085634
373.7, 4.310105e-06, 465.8914, 738.3819, 779.614, 319.0558, 289.3398, 0.1172601, 603.0993, 510.0211, 1494.022, 1047.731, 2440.407, 2247.431, 1198.048, 360.3677, 833.3011, 1777.075, 198.4825, 295.5509, 1738.684, 326.9835, 2198.178, 0.0001998031
373.8, 4.088845e-06, 470.4906, 703.0335, 782.7245, 302.0587, 276.0624, 0.1123622, 655.4001, 492.3785, 1465.898, 1095.017, 2327.76, 2297.04, 1139.15, 342.8115, 855.3347, 1697.602, 189.4386, 282.0849, 1666.347, 423.0695, 2102.222, 0.0001914107
373.9, 3.878944e-06, 472.442, 669.3773, 739.6136, 285.9672, 263.3943, 0.1076689, 624.8935, 469.7641, 1403.264, 1048.9, 2493.576, 2286.99, 1083.148, 326.1106, 814.821, 1621.682, 180.8069, 345.2079, 1765.52, 402.24, 2073.584, 0.0001833709
374, 3.679819e-06, 584.2993, 637.3323, 743.2603, 411.0207, 282.5843, 0.1031715, 595.8068, 489.5009, 1389.95, 1055.98, 2421.967, 2189.132, 1065.263, 508.3242, 946.8782, 1682.709, 172.5685, 334.8845, 1822.247, 382.436, 2045.812, 0.0001756688
374.1, 3.490915e-06, 553.6376, 606.8215, 778.8954, 389.1244, 269.6168, 0.09886208, 617.6055, 467.0186, 1395.602, 1011.507, 2467.004, 2094.79, 1071.655, 483.5599, 916.69, 1607.456, 164.7054, 319.6263, 1746.433, 363.6071, 1956.507, 0.0001682901
374.2, 3.311709e-06, 524.5849, 577.7712, 758.183, 368.3945, 257.2444, 0.09473263, 588.8581, 501.0879, 1387.525, 1029.827, 2448.174, 2045.374, 1018.97, 460.0021, 1004.902, 1535.568, 157.2006, 305.0633, 1673.772, 389.6112, 2206.673, 0.0001612214
374.3, 3.141702e-06, 497.0568, 550.1117, 716.4238, 348.769, 245.4398, 0.09077566, 561.4487, 478.0734, 1328.24, 1072.307, 2335.168, 2173.73, 999.0314, 437.5919, 957.3041, 1466.894, 150.0378, 295.6138, 1669.983, 378.3317, 2110.346, 0.0001544496
374.4, 2.980423e-06, 470.9732, 523.7763, 676.9647, 330.1891, 248.4487, 0.08698397, 646.088, 513.8481, 1316.291, 1193.731, 2357.73, 2188.172, 1106.338, 416.2736, 911.9606, 1401.292, 143.2013, 282.1449, 1657.41, 463.6992, 2198.181, 0.0001479623
374.5, 2.827423e-06, 446.2585, 498.7017, 639.6788, 312.5989, 364.5158, 0.08335067, 616.0147, 521.3961, 1360.769, 1143.457, 2273.844, 2137.814, 1184.681, 395.9937, 868.7648, 1338.624, 136.6764, 288.3613, 1653.685, 446.0985, 2102.225, 0.0001417474
374.6, 2.682277e-06, 422.8406, 474.8275, 604.4466, 295.9458, 354.1186, 0.07986912, 653.6114, 497.4489, 1409.324, 1095.3, 2366.021, 2051.552, 1297.907, 376.7019, 1007.322, 1382.864, 206.7907, 300.6592, 1584.884, 424.1351, 2010.457, 0.0001357936
374.7, 2.544582e-06, 400.6516, 543.9209, 571.1549, 280.1799, 337.8686, 0.076533, 694.1724, 505.8249, 1349.108, 1120.014, 2440.208, 2033.191, 1234.1, 358.3499, 959.6097, 1426.832, 197.3683, 286.9604, 1662.766, 403.2531, 2102.794, 0.0001300899
374.8, 2.413956e-06, 395.0291, 517.8819, 578.4653, 265.2538, 322.3642, 0.07333622, 738.1189, 548.0891, 1461.597, 1072.844, 2462.899, 2118.653, 1288.601, 340.892, 914.157, 1510.824, 236.0777, 273.8857, 1634.627, 383.3993, 2011.001, 0.0001246257
374.9, 2.290036e-06, 375.8101, 493.0894, 546.6046, 251.123, 307.5713, 0.07027297, 703.762, 603.0605, 1481.328, 1099.913, 2424.34, 2173.54, 1225.251, 326.9782, 870.8572, 1443.257, 225.3208, 261.4068, 1572.554, 364.5229, 1923.215, 0.000119391
375, 2.172477e-06, 505.5295, 506.0044, 526.3435, 237.7449, 293.4573, 0.06733768, 671.0042, 575.3625, 1422.268, 1053.59, 2445.284, 2114.561, 1243.397, 311.0486, 829.6083, 1756.948, 215.0541, 249.4964, 1822.465, 356.6896, 1839.262, 0.0001143762
375.1, 2.060953e-06, 479.0013, 534.8928, 552.1472, 225.0795, 281.536, 0.064525, 639.7712, 548.9366, 1507.993, 1009.218, 2483.007, 2069.282, 1182.269, 295.8951, 1027.04, 1896.931, 205.2552, 238.1287, 1746.642, 339.1282, 1840.989, 0.0001095721
375.2, 1.955153e-06, 534.312, 509.286, 521.7361, 213.0888, 268.6167, 0.0618298, 643.2457, 523.7245, 1443.56, 1031.105, 2495.841, 1980.105, 1258.159, 353.2361, 1103.133, 1823.25, 195.9027, 227.279, 1673.973, 322.4315, 1926.082, 0.0001049697
375.3, 1.854786e-06, 549.3621, 658.5247, 492.9999, 201.737, 256.2902, 0.05924718, 703.0085, 499.6704, 1381.881, 1135.714, 2538.984, 2000.609, 1196.306, 354.4179, 1050.882, 1872.038, 203.1586, 216.9236, 1618.809, 306.5568, 1890.595, 0.0001005607
375.4, 1.75957e-06, 520.5338, 626.9993, 465.8465, 190.9898, 276.8584, 0.05677243, 670.2858, 476.721, 1399.62, 1100.518, 2528.341, 2040.207, 1137.493, 364.029, 1001.106, 1840.937, 193.9017, 207.04, 1689.774, 291.4637, 1808.065, 9.633683e-05
375.5, 1.669243e-06, 493.2183, 596.9831, 440.1886, 180.8152, 264.1537, 0.05440105, 639.0863, 529.2389, 1626.907, 1058.401, 2529.062, 2101.064, 1081.572, 346.2944, 953.688, 1797.46, 185.0666, 197.6067, 1774.221, 277.1137, 1834.201, 9.229039e-05
375.6, 1.583552e-06, 492.7728, 595.6166, 415.9439, 171.1826, 252.0321, 0.05212873, 609.339, 560.7579, 1557.393, 1169.717, 2530.164, 2034.103, 1118.559, 329.4238, 908.5158, 1818.178, 176.634, 188.6032, 1724.383, 263.4702, 1785.032, 8.841392e-05
375.7, 1.50226e-06, 545.1109, 597.0695, 393.0346, 206.969, 240.4666, 0.04995132, 580.9763, 660.6906, 1523.639, 1120.454, 2618.877, 2140.316, 1063.568, 313.3751, 979.3652, 1736.866, 168.5857, 180.01, 1713.642, 250.4984, 1707.11, 8.470026e-05
375.8, 1.425142e-06, 516.5057, 617.3778, 442.7778, 195.9432, 287.1374, 0.04786486, 553.9338, 630.3457, 1458.538, 1075.341, 2529.945, 2117.317, 1011.282, 298.1082, 932.9767, 1785.693, 160.9041, 171.8083, 1642.346, 238.1653, 1764.834, 8.114259e-05
375.9, 1.351982e-06, 489.4015, 701.0018, 466.5786, 187.2781, 344.5462, 0.04586555, 628.1119, 601.3945, 1396.219, 1030.052, 2482.415, 2080.605, 961.5654, 283.5851, 888.7855, 1705.834, 153.5726, 163.9803, 1574.017, 226.4394, 1739.899, 7.773436e-05
376, 1.282578e-06, 463.7197, 667.4429, 440.8804, 177.3012, 421.7939, 0.04394976, 606.2549, 587.5613, 1450.581, 994.2081, 2541.438, 1990.94, 985.9314, 269.7696, 846.6874, 1682.293, 146.5751, 156.5089, 1561.755, 215.2909, 1758.088, 7.446928e-05
376.1, 1.216737e-06, 439.3856, 635.4906, 416.5976, 225.1448, 402.4383, 0.04211398, 610.3281, 560.5753, 1486.804, 975.1523, 2424.126, 2008.502, 966.2971, 256.6271, 806.5833, 1607.058, 139.8964, 149.3779, 1496.779, 204.6912, 1878.309, 7.134135e-05
376.2, 1.154276e-06, 416.3284, 605.0679, 393.6523, 225.5198, 493.808, 0.04035489, 601.2062, 534.8286, 1523.185, 934.0834, 2457.174, 2030.93, 1072.677, 244.1249, 835.7164, 1535.187, 133.522, 142.5719, 1519.614, 194.6134, 1840.402, 6.834479e-05
376.3, 1.095021e-06, 450.2745, 576.1016, 371.9707, 213.5056, 538.7225, 0.03866927, 634.8083, 510.2645, 1516.444, 894.7442, 2343.753, 2004.361, 1019.942, 232.2317, 796.132, 1574.022, 127.4381, 136.076, 1620.147, 185.0317, 1984.636, 6.547411e-05
376.4, 1.038808e-06, 426.6459, 548.522, 443.1455, 202.1316, 514.0012, 0.03705405, 605.2601, 587.4814, 1482.836, 1081.837, 2412.38, 1999.331, 969.8, 220.918, 822.4073, 1503.629, 121.6314, 129.876, 1568.347, 175.9218, 2014.691, 6.2724e-05
376.5, 9.854806e-07, 404.2572, 522.2627, 418.738, 191.3634, 490.4144, 0.03550631, 577.0873, 634.0147, 1421.002, 1036.276, 2406.489, 1985.485, 922.123, 210.1554, 828.2292, 1436.384, 116.0893, 123.9585, 1503.096, 167.2604, 1926.744, 6.00894e-05
376.6, 9.348909e-07, 383.0434, 543.4804, 395.6747, 279.7867, 467.9099, 0.03402322, 550.2258, 604.895, 1360.286, 1006.204, 2508.093, 2039.312, 876.7899, 199.9171, 788.9994, 1372.147, 110.7997, 118.3106, 1541.168, 159.0255, 1908.432, 5.756546e-05
