 , C000, C001, C002, C003, C004, C007, C011, C016, C017, C018, C019, C021, C022, C023, C027, C028, C029, C030, C058, C059, C065
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
6, 32.39757, 72.44894, 8.268226, 66.90258, 10.75508, 19.61207, 298.0425, 22.44719, 46.2771, 0, 7.261777, 14.74216, 71.96825, 155.0647, 43.13656, 34.84323, 150.23, 21.99438, 46.6201, 50.75112, 91.16149
6.1, 30.46643, 67.2472, 7.729958, 62.27488, 10.06053, 18.59862, 287.2938, 21.42999, 43.50867, -2.384186e-07, 6.781272, 14.00903, 67.9332, 147.0968, 40.82495, 35.8719, 142.5376, 20.87374, 43.38122, 48.03834, 96.63509
6.2, 30.68668, 62.41894, 7.226731, 66.26946, 9.410836, 17.63754, 273.3154, 20.45888, 65.12373, -2.384186e-07, 6.332561, 13.31236, 83.8014, 176.4301, 38.63723, 40.22648, 146.5517, 19.81021, 40.36736, 45.47057, 105.5797
6.3, 28.85753, 57.93734, 6.756265, 64.17664, 8.8031, 16.72612, 283.2018, 19.53178, 61.22784, -2.384186e-07, 5.913541, 12.65034, 79.10291, 216.4514, 36.56673, 46.80433, 139.0476, 18.80087, 37.56288, 43.04006, 105.1938
6.4, 27.13741, 53.77751, 6.316426, 59.73749, 8.23461, 15.8618, 270.7952, 18.64669, 57.56501, 0, 5.522248, 12.02124, 74.66784, 226.8085, 34.60719, 43.87446, 131.9277, 17.84295, 34.95324, 40.73946, 109.5714
6.5, 33.13341, 49.91636, 5.905221, 55.60541, 7.702832, 15.04214, 256.7897, 17.80171, 54.1213, -2.384186e-07, 5.156846, 11.42342, 70.48144, 233.3424, 32.75266, 41.128, 125.1724, 16.93384, 32.52489, 38.56183, 107.0792
6.6, 31.15841, 46.33242, 5.520786, 51.75914, 7.205395, 14.26484, 271.5105, 16.99502, 50.8836, -2.384186e-07, 4.815622, 10.85533, 66.52975, 221.3521, 30.99751, 51.49586, 118.7631, 16.07104, 30.26526, 36.50061, 101.2081
6.7, 37.47802, 51.20752, 5.161378, 48.17893, 6.740082, 13.5277, 278.6184, 16.22488, 47.83959, -2.384186e-07, 4.496977, 10.31549, 86.86449, 219.8969, 29.33642, 72.45158, 112.6818, 15.25221, 67.49417, 34.54956, 95.65903
6.8, 35.24405, 48.957, 4.825368, 44.84636, 6.304819, 12.82866, 269.4379, 15.48965, 44.97769, -2.384186e-07, 4.199416, 9.802505, 99.86388, 208.5975, 27.76434, 67.91624, 106.912, 14.4751, 62.80509, 32.7028, 115.9529
6.9, 54.60993, 52.38789, 4.511233, 41.7443, 5.897664, 12.16574, 283.131, 14.78773, 42.28699, 0, 3.921544, 9.315025, 94.26482, 230.2791, 26.2765, 63.6648, 128.8294, 13.73758, 82.62028, 30.95475, 137.6993
7, 51.35477, 51.86926, 4.217548, 38.85682, 5.516802, 11.53707, 275.6099, 14.11762, 46.02036, 0, 3.662059, 29.00592, 88.97967, 225.0934, 24.86839, 59.6795, 122.2327, 13.03764, 76.88033, 29.30014, 149.8674
7.1, 48.29365, 48.14511, 3.942982, 36.16907, 5.160535, 10.9409, 266.2694, 13.47788, 43.26728, 0, 3.419744, 27.56345, 83.99084, 253.0805, 23.53575, 55.94368, 115.9739, 12.37336, 71.53915, 27.73398, 141.6504
7.2, 45.41499, 44.68835, 3.686291, 33.66723, 9.858498, 10.37552, 299.8452, 12.86712, 40.67891, 0, 3.193463, 26.19272, 79.28172, 240.076, 22.27451, 52.4417, 113.7651, 11.74293, 66.56904, 26.25153, 133.8839
7.3, 68.327, 41.47978, 3.44631, 31.33844, 9.221851, 9.83937, 394.2133, 12.28404, 41.82817, -1.192093e-07, 2.982154, 24.89015, 74.83663, 236.5672, 21.08086, 49.15895, 113.4613, 11.14462, 61.94423, 24.84832, 126.5432
7.4, 64.2542, 38.50159, 3.221952, 31.68398, 27.37053, 9.330921, 402.9177, 11.72739, 39.32589, -1.192093e-07, 2.784828, 23.65236, 70.64076, 224.4112, 19.95118, 49.63987, 112.5275, 10.57679, 57.64072, 23.52011, 119.605
7.5, 63.44976, 39.11254, 3.0122, 29.49238, 25.75186, 8.848746, 385.7001, 11.19596, 52.00657, -2.384186e-07, 2.600559, 22.47613, 67.26105, 212.8799, 18.88204, 46.5325, 130.1203, 10.0379, 53.63619, 22.26291, 113.0472
7.6, 59.66769, 36.30431, 2.816104, 27.45237, 24.08885, 8.391488, 389.6507, 10.68861, 113.2882, -1.192093e-07, 2.428482, 21.35839, 63.48992, 201.9411, 17.87019, 43.61966, 132.7897, 9.526459, 49.90987, 21.0729, 119.5575
7.7, 56.11105, 33.6977, 2.632773, 25.55347, 22.53323, 10.22254, 369.498, 10.20425, 149.0234, -1.192093e-07, 2.267792, 20.29624, 59.93023, 191.5643, 16.91256, 47.97377, 131.5342, 9.041079, 46.44244, 19.9465, 118.4319
7.8, 52.76641, 48.5896, 2.461377, 23.78592, 21.07807, 9.694295, 352.7186, 9.741843, 152.2155, -1.192093e-07, 14.51815, 37.66819, 60.58712, 195.4391, 16.00625, 44.9707, 132.5924, 8.580428, 43.2159, 18.88031, 111.9384
7.9, 49.62114, 58.22112, 15.74572, 30.4731, 34.10173, 26.76574, 354.8941, 9.300389, 143.1096, -2.384186e-07, 13.5575, 35.79495, 62.59386, 194.7135, 15.1485, 42.15561, 125.8031, 8.143249, 40.21352, 17.87111, 105.801
8, 59.61362, 54.04091, 17.93429, 28.36525, 31.89949, 25.38262, 378.786, 8.878939, 134.5483, -2.384186e-07, 20.15631, 34.01487, 59.79514, 206.767, 14.33672, 39.51675, 136.4096, 7.728344, 52.61364, 16.91585, 121.3192
8.1, 56.06021, 82.6236, 16.76676, 26.40321, 29.83948, 27.82568, 359.1952, 8.476587, 126.4992, -1.192093e-07, 18.82259, 60.13533, 56.4426, 196.1423, 13.56845, 41.19999, 129.4248, 7.334579, 48.95836, 16.01166, 210.8692
8.199999999999999, 52.71861, 76.69133, 15.67523, 24.57688, 27.91249, 26.38779, 353.9738, 8.092467, 118.9317, -1.192093e-07, 17.57711, 57.14479, 53.27803, 192.2639, 12.84134, 38.62094, 167.0566, 6.960876, 45.55703, 15.1558, 213.6215
8.300000000000001, 59.12948, 71.185, 14.65476, 22.87688, 27.39403, 25.0242, 335.6664, 7.725755, 111.8168, -1.192093e-07, 16.41405, 54.30298, 50.29089, 191.2978, 12.1532, 36.20335, 158.5026, 6.606215, 51.21057, 29.72641, 201.9089
8.4, 55.60492, 66.07401, 17.19086, 21.29447, 25.62497, 25.75679, 328.2232, 7.37566, 105.1276, -1.192093e-07, 15.32795, 51.60249, 47.47122, 181.468, 11.50193, 33.93708, 150.3865, 6.269623, 47.65277, 55.76721, 201.2039
8.5, 52.29045, 61.32997, 16.07172, 19.82151, 23.97015, 24.42581, 335.9312, 7.04143, 119.6245, -5.960464e-08, 14.31371, 49.0363, 44.80965, 175.6797, 10.88557, 31.81269, 142.6861, 55.19527, 44.34215, 52.78631, 199.419
8.6, 49.17356, 56.92656, 15.02544, 18.45045, 22.4222, 23.1636, 318.5569, 6.722345, 112.4682, -5.960464e-08, 13.36659, 46.59772, 42.2973, 170.3534, 10.30223, 29.82127, 135.3799, 52.38303, 41.26152, 49.96475, 194.2266
8.699999999999999, 77.89238, 52.8393, 14.04727, 17.17422, 22.68362, 21.96662, 312.36, 6.417719, 105.74, -1.192093e-07, 12.48213, 44.28041, 39.92582, 176.1859, 9.750155, 27.95451, 128.4478, 61.83055, 46.5379, 58.3065, 207.8439
8.800000000000001, 73.24941, 49.04551, 13.13278, 15.98626, 21.21875, 20.8315, 296.2048, 6.126898, 99.41436, -1.192093e-07, 11.6562, 42.07835, 37.68729, 176.4559, 9.227663, 26.20461, 121.8707, 69.69939, 43.30473, 61.86946, 196.4481
8.9, 68.8832, 45.5241, 12.27783, 14.88048, 33.24936, 19.75503, 280.8851, 5.849256, 93.46709, -1.192093e-07, 10.88492, 39.98578, 35.57428, 170.354, 8.733171, 24.56425, 115.6304, 69.99432, 69.69244, 58.56239, 185.6771
9, 64.77725, 42.25553, 11.47853, 13.85119, 31.10217, 18.73419, 280.5969, 5.584195, 87.87562, -1.192093e-07, 10.16468, 37.99729, 33.57973, 161.6004, 8.265178, 23.02658, 109.7096, 66.42806, 64.85063, 59.07407, 175.4967
9.1, 60.91605, 39.22163, 10.73127, 12.89309, 38.89448, 17.7661, 269.4568, 5.331145, 82.61864, -1.192093e-07, 9.492088, 36.10768, 31.69701, 180.1568, 7.822263, 21.58515, 104.092, 71.4624, 60.3452, 57.15401, 185.1189
9.199999999999999, 57.285, 36.40557, 10.03265, 12.00127, 36.38273, 16.84804, 255.5205, 5.089562, 77.67615, -1.192093e-07, 20.69154, 34.31204, 29.91986, 170.8995, 7.403084, 20.23396, 98.762, 95.09922, 56.15279, 56.38354, 174.9691
9.300000000000001, 53.87038, 33.79169, 21.42392, 11.17113, 34.03319, 15.97742, 242.305, 4.858927, 84.57195, -1.788139e-07, 34.88893, 32.6057, 28.24234, 162.1179, 7.006367, 18.96735, 93.70493, 90.25385, 52.25163, 87.59748, 165.3757
9.4, 50.65931, 31.36549, 20.13554, 11.2779, 31.83538, 15.15178, 255.0644, 4.638743, 101.1552, -1.192093e-07, 81.77827, 30.98422, 26.65887, 153.7875, 6.63091, 17.78003, 88.90682, 85.65534, 48.62151, 82.91517, 156.3084
9.5, 48.18338, 29.11349, 18.8247, 10.4978, 29.7795, 17.9882, 241.8725, 4.428537, 97.16634, -1.192093e-07, 76.90819, 29.44337, 25.16419, 145.8851, 6.275572, 16.66703, 100.3604, 113.3615, 45.24358, 78.48315, 167.1194
9.6, 60.02502, 27.02318, 21.80617, 9.771658, 27.85639, 17.05865, 229.3629, 4.227857, 108.9902, -1.192093e-07, 71.81924, 27.97915, 23.75331, 138.3888, 5.939277, 15.62371, 106.8213, 113.0159, 42.10033, 84.388, 169.1292
9.699999999999999, 56.44708, 25.08295, 20.38657, 9.095745, 26.05747, 22.40989, 217.5003, 4.036269, 111.1334, -1.192093e-07, 67.06703, 26.58775, 22.42153, 131.2777, 5.621003, 14.64569, 101.3515, 122.2854, 39.17546, 79.87725, 169.2686
9.800000000000001, 53.08241, 23.28202, 21.58627, 8.466586, 24.37472, 21.25186, 236.61, 3.853364, 104.4851, -8.940697e-08, 62.62927, 25.26554, 21.16442, 124.532, 5.319784, 13.7289, 104.778, 116.0548, 36.45378, 75.60761, 159.9878
9.9, 49.9183, 21.6104, 20.18098, 8.14121, 35.64418, 20.15367, 236.2864, 3.678748, 119.248, -8.940697e-08, 58.48515, 24.00908, 19.97779, 118.133, 5.034707, 12.86949, 99.41293, 110.1417, 33.9212, 71.5662, 151.2159
10, 46.9428, 31.72507, 18.86719, 16.03773, 44.79158, 19.11223, 231.3625, 3.512044, 161.2812, -5.960464e-08, 54.61524, 22.81511, 18.8577, 112.0627, 4.764907, 12.06389, 94.32253, 134.462, 31.56456, 67.74081, 142.9249
10.1, 44.14466, 29.44725, 17.63892, 14.92839, 41.89901, 18.12461, 233.2003, 3.352895, 236.8385, -5.960464e-08, 51.02966, 21.68051, 17.8004, 106.3044, 4.509565, 11.30871, 115.4123, 143.5269, 29.37164, 64.1199, 135.0885
10.2, 41.51331, 27.33298, 16.49061, 13.89578, 39.19324, 17.18802, 236.119, 3.200958, 222.6701, -5.960464e-08, 47.65307, 20.60234, 16.80239, 100.842, 4.267906, 10.6008, 109.5027, 140.8773, 27.33108, 60.69252, 148.0533
10.3, 39.03881, 25.3705, 15.41706, 12.9346, 36.6622, 16.29983, 228.725, 3.055905, 220.1312, -2.980232e-08, 44.49991, 19.57778, 15.86033, 95.66022, 4.039197, 9.937213, 103.8957, 133.6995, 25.43228, 57.44836, 146.2211
10.4, 36.71181, 23.54893, 14.41339, 12.0399, 67.97547, 15.45753, 221.4466, 2.917426, 223.0985, -2.980232e-08, 41.55539, 18.60418, 14.97108, 90.74473, 3.822745, 9.315162, 98.57573, 136.6017, 23.6654, 61.32175, 138.204
10.5, 34.52351, 21.85815, 13.47507, 11.2071, 75.84591, 14.65877, 209.9934, 2.785222, 212.1771, -2.980232e-08, 38.80571, 17.67899, 14.1317, 86.08183, 3.617891, 8.73205, 93.52821, 129.6418, 22.02127, 58.04395, 130.6264
10.6, 32.84208, 20.28876, 12.59783, 10.43189, 82.0385, 13.90127, 199.1326, 2.659009, 202.3175, 0, 36.23797, 16.79982, 13.33938, 81.65852, 3.424016, 8.185439, 88.73914, 145.2865, 20.49137, 54.94135, 155.0147
10.7, 30.88444, 38.65303, 11.7777, 9.710311, 95.30015, 13.18293, 199.2362, 2.538515, 195.9839, 0, 33.84014, 15.96436, 12.59148, 77.46251, 3.24053, 7.673046, 84.1953, 143.552, 19.06775, 52.0046, 168.6657
10.8, 29.0435, 35.87779, 11.01096, 9.038642, 219.4646, 12.5017, 188.9317, 2.423481, 184.2595, 0, 31.60097, 15.17045, 11.88551, 101.6365, 3.066876, 7.192728, 79.88412, 136.2379, 17.74304, 49.22482, 159.418
10.9, 27.31229, 52.49968, 10.29414, 8.413433, 248.7899, 11.85568, 185.2918, 2.31366, 225.5456, 0, 29.50996, 14.41602, 11.21913, 104.4263, 2.902528, 6.742476, 75.79369, 144.7576, 16.51036, 57.4988, 150.6773
11, 25.68428, 48.73027, 13.32018, 18.18382, 273.0094, 11.24303, 176.3734, 2.208816, 303.8672, 0, 52.44974, 13.69911, 10.5901, 99.06036, 2.746987, 6.320409, 71.91272, 165.6882, 69.18705, 60.13434, 152.3865
11.1, 24.1533, 45.2315, 12.45303, 17.80168, 279.2662, 10.66205, 167.2514, 2.108723, 302.1491, -1.490116e-08, 67.87386, 13.01786, 9.996346, 93.97016, 2.599782, 5.924763, 93.72198, 157.2463, 79.76035, 70.49641, 144.0313
11.2, 22.71359, 41.98394, 11.64232, 17.96055, 261.2316, 10.11109, 196.2436, 2.013165, 284.0737, -1.490116e-08, 68.15334, 12.37048, 9.435882, 89.14152, 2.460464, 5.553883, 88.923, 149.2345, 83.43708, 66.7282, 143.6798
11.3, 21.35969, 38.96954, 10.8844, 22.31691, 244.3617, 11.25528, 186.0939, 1.921938, 320.4125, -1.490116e-08, 77.00868, 11.75529, 8.906839, 84.561, 2.328613, 5.20622, 84.36974, 158.2773, 77.64037, 92.72694, 135.802
11.4, 20.08649, 36.17158, 10.17582, 20.89081, 228.5812, 30.26178, 184.4979, 1.834845, 336.9633, -1.490116e-08, 71.91309, 11.1707, 8.40746, 80.21584, 2.203827, 4.880321, 80.04963, 170.6934, 90.22805, 94.50037, 146.1791
11.5, 18.88919, 33.5745, 9.513362, 19.44578, 213.8198, 32.20809, 174.9557, 1.751698, 363.1632, -1.490116e-08, 98.718, 10.61518, 7.936079, 76.09396, 2.085728, 4.574821, 75.95073, 161.9964, 102.6445, 138.2255, 138.1643
11.6, 17.76325, 38.665, 8.894033, 25.85769, 200.0116, 56.07559, 233.4439, 1.672319, 345.2059, -2.980232e-08, 92.18592, 10.08729, 7.491126, 72.18388, 1.973958, 4.288446, 72.06171, 153.7426, 114.6584, 154.7175, 130.5889
11.7, 24.55485, 35.8889, 8.315024, 24.06909, 187.0952, 53.17788, 231.0838, 1.596538, 324.5547, -2.980232e-08, 86.08607, 9.585648, 7.071121, 68.47472, 1.868178, 4.019997, 68.37183, 145.9093, 128.3962, 170.4657, 126.9681
11.8, 23.09119, 46.65246, 7.773709, 22.40422, 175.0129, 50.42992, 244.9208, 1.52419, 305.1388, -2.980232e-08, 92.99113, 9.108953, 6.674664, 64.95615, 1.768066, 3.768353, 64.87089, 138.4751, 119.476, 161.3539, 133.1881
11.9, 21.71479, 51.29502, 7.267634, 20.8545, 174.7951, 47.82396, 232.2536, 1.455121, 319.4795, -2.980232e-08, 97.60071, 8.655964, 6.300436, 74.28354, 1.673319, 3.532461, 61.5492, 131.4197, 136.6967, 152.7291, 128.5862
12, 20.42042, 47.6121, 6.794505, 58.87065, 166.4164, 45.35266, 233.8215, 1.389182, 300.3673, -2.980232e-08, 101.9664, 8.225503, 5.947188, 70.46649, 1.583649, 3.311335, 58.39761, 124.7237, 127.1998, 144.5654, 153.9569
12.1, 27.95442, 52.15256, 6.352177, 54.79852, 177.3079, 55.71714, 221.7283, 1.32623, 282.3984, -1.490116e-08, 95.21935, 7.816448, 5.613747, 77.17991, 1.498784, 3.104052, 55.40739, 118.369, 118.3628, 136.838, 151.7551
12.2, 29.36484, 64.88629, 5.938645, 51.00807, 185.7228, 64.93188, 228.3356, 1.266132, 313.6428, 0, 101.5608, 7.427736, 5.299001, 73.21403, 1.418467, 2.909744, 52.57028, 112.338, 124.5258, 129.5236, 145.2082
12.3, 33.68936, 60.22754, 5.552034, 47.47981, 177.3132, 68.92123, 216.5261, 1.208757, 296.3914, 0, 133.9878, 7.058353, 5.001902, 69.45193, 1.342454, 2.727599, 49.87844, 106.6143, 115.8745, 122.6003, 148.1196
12.4, 31.68122, 55.90328, 5.190592, 44.19559, 165.8626, 78.22588, 247.3599, 1.153981, 290.4221, -7.450581e-09, 195.0051, 6.707341, 4.72146, 84.94197, 1.270515, 2.556856, 47.32444, 101.1822, 128.5706, 153.3945, 139.9984
12.5, 39.9347, 51.88949, 4.85268, 49.01211, 155.1514, 74.18356, 234.5665, 1.101688, 367.9055, 0, 189.7852, 6.373785, 4.456741, 87.42812, 1.20243, 2.396802, 44.90122, 96.02689, 139.039, 150.6896, 132.3225
12.6, 37.5543, 67.23936, 4.536767, 45.62191, 147.9918, 70.35013, 249.7132, 1.051765, 345.8963, 0, 177.2273, 6.056816, 4.206865, 82.93564, 1.137995, 2.246767, 42.60207, 91.13425, 143.7292, 142.6349, 125.0674
12.7, 35.31578, 62.41166, 4.241419, 42.46621, 138.4348, 76.27753, 244.7931, 1.004104, 375.9859, 7.450581e-09, 165.5004, 5.75561, 3.970999, 78.674, 1.077012, 2.106123, 40.42065, 86.49088, 133.7438, 135.0107, 118.2101
12.8, 33.2107, 57.93058, 3.965299, 54.15998, 129.4949, 72.33589, 232.1324, 0.9586027, 355.026, 7.450581e-09, 176.6889, 5.469384, 3.748356, 85.91757, 1.019297, 1.974284, 54.83043, 82.08411, 137.7086, 141.3562, 128.6262
12.9, 59.63837, 62.16787, 3.707155, 50.41369, 121.1323, 68.59793, 220.1266, 0.9151633, 346.0651, 1.490116e-08, 180.6171, 5.197391, 3.538197, 81.50271, 0.9646747, 1.850697, 64.50746, 77.90186, 128.1414, 135.2672, 121.5738
13, 56.08348, 72.41397, 16.37539, 47.35643, 115.6122, 78.09176, 208.7417, 0.8736924, 325.3624, 1.490116e-08, 180.1602, 4.938924, 3.339821, 77.3147, 0.9129796, 1.734847, 61.20439, 73.9327, 128.3661, 128.0368, 114.9081
13.1, 52.74049, 103.3727, 15.30934, 44.08075, 108.1461, 74.05637, 214.3553, 0.8341007, 318.2039, 1.490116e-08, 187.1514, 4.693312, 3.152567, 73.3419, 0.8640549, 1.626249, 83.95089, 93.30296, 128.9397, 148.7825, 128.1523
13.2, 49.59676, 95.95067, 59.47562, 47.0096, 101.1622, 91.85976, 218.1619, 0.7963032, 299.168, 2.235174e-08, 174.7677, 4.459913, 2.975812, 69.57323, 0.8177518, 1.524449, 79.65223, 112.9655, 119.9818, 159.4599, 157.679
13.3, 46.64042, 89.06153, 104.0595, 43.75792, 94.62934, 94.36958, 225.6773, 0.7602183, 281.2708, 2.235174e-08, 163.2035, 4.238121, 2.808967, 65.99822, 0.7739301, 1.429021, 81.2886, 107.2099, 117.945, 154.9986, 156.491
13.4, 43.86031, 82.66702, 106.5885, 40.73115, 88.51833, 104.8947, 234.7958, 0.7257687, 264.4444, 1.490116e-08, 152.4045, 4.027359, 2.651476, 62.60691, 0.7324567, 1.339567, 85.64594, 108.9567, 109.7509, 146.7136, 147.9108
13.5, 51.10929, 76.73164, 99.64948, 41.69327, 82.80196, 99.47427, 222.6522, 0.6928803, 251.0158, 1.490116e-08, 142.32, 3.827078, 4.011775, 59.38987, 0.6932058, 1.255712, 85.68191, 119.7189, 102.1261, 185.5313, 159.4155
13.6, 48.06279, 71.2224, 93.16221, 56.10697, 89.62628, 100.0507, 211.1367, 0.6614822, 240.5308, 1.862645e-08, 132.9028, 3.636757, 3.786847, 56.33813, 0.6560583, 1.177107, 81.2946, 124.4971, 108.0369, 175.6142, 150.6749
13.7, 45.1979, 66.10872, 87.09727, 62.24131, 83.83836, 94.88058, 213.9698, 0.6315069, 226.1415, 1.490116e-08, 141.4289, 3.455901, 3.57453, 61.1271, 0.6209013, 1.103422, 89.05419, 118.1539, 111.3667, 204.7895, 157.0584
13.8, 42.50377, 61.36219, 84.54452, 57.93604, 90.34429, 89.97762, 227.1799, 0.60289, 234.9822, 1.490116e-08, 147.5599, 3.284039, 13.8038, 57.9861, 0.5876285, 1.03435, 99.0144, 142.5101, 138.7445, 193.843, 148.4471
13.9, 76.01262, 69.52192, 79.11759, 53.92856, 84.51, 85.32803, 215.4302, 0.5755699, 222.5495, 1.490116e-08, 137.796, 3.120723, 13.02986, 68.37402, 0.5561386, 0.9696016, 101.3412, 148.7234, 135.7211, 211.0903, 140.3079
14, 71.4817, 84.51134, 91.44524, 50.19828, 112.303, 105.9619, 204.2882, 31.49968, 209.2359, 1.490116e-08, 140.5347, 2.96553, 12.29932, 78.81692, 0.5263363, 0.9089063, 96.15206, 165.9243, 126.292, 199.807, 132.615
14.1, 67.22086, 78.44353, 85.49208, 47.75966, 105.0506, 100.4863, 206.693, 56.0694, 196.7188, 1.117587e-08, 156.8404, 2.818054, 11.60973, 74.76692, 0.4981309, 0.8520104, 99.69705, 169.7551, 153.8027, 189.1268, 125.3439
14.2, 84.41459, 87.14241, 79.92648, 44.45609, 98.2666, 95.29369, 196.0028, 53.52859, 195.3804, 1.117587e-08, 150.8465, 2.677912, 10.95881, 70.92503, 0.4714371, 0.7986761, 129.6219, 182.8978, 147.7435, 191.42, 118.4715
14.3, 106.1914, 80.8857, 74.72319, 41.38103, 102.646, 115.6355, 185.8656, 51.10292, 204.9193, 1.117587e-08, 140.8651, 2.544739, 10.34438, 74.42486, 0.4461737, 0.7486804, 139.0977, 182.3786, 143.4988, 222.8407, 120.0232
14.4, 99.86163, 75.0782, 69.85865, 38.51868, 99.05782, 112.9747, 191.5937, 48.78718, 263.996, 1.117587e-08, 131.5442, 2.418189, 9.7644, 80.61303, 0.4222641, 4.365361, 149.3797, 173.0862, 133.5293, 212.4309, 138.5522
14.5, 93.90913, 76.31457, 65.31079, 55.54604, 92.66083, 107.1368, 181.6845, 46.57637, 254.1659, 1.117587e-08, 122.84, 2.297932, 9.216939, 76.47074, 0.3996358, 4.092097, 141.7307, 164.2673, 124.2525, 201.076, 130.9555
14.6, 88.31145, 70.83527, 61.059, 61.85466, 86.67694, 134.7836, 176.8859, 44.46575, 260.5136, 1.117587e-08, 114.7118, 2.183656, 8.700171, 72.5413, 0.3782201, 3.835939, 134.4735, 174.792, 115.6202, 206.5153, 123.7754
14.7, 83.04742, 65.74939, 57.08401, 64.29032, 81.07948, 146.8547, 167.7374, 42.45077, 244.9289, 1.117587e-08, 112.6058, 2.075063, 8.212379, 91.58048, 0.357952, 3.595816, 127.5878, 165.8862, 122.0916, 195.4765, 116.989
14.8, 78.09718, 61.02867, 53.36779, 64.41807, 75.8435, 211.7533, 162.3074, 40.5271, 230.2765, 1.117587e-08, 105.1548, 1.97187, 7.751934, 86.87463, 0.3387701, 3.370725, 121.0548, 157.4342, 113.6094, 198.6899, 116.9098
14.9, 73.442, 56.64688, 57.59888, 59.96222, 70.94565, 230.4806, 189.9194, 38.6906, 239.8271, 1.117587e-08, 98.19681, 1.873808, 7.317306, 82.41059, 0.3206161, 3.159724, 114.8562, 149.4128, 121.4464, 188.0694, 110.4998
15, 70.80074, 52.57971, 53.84914, 55.81459, 66.36409, 224.7122, 186.4715, 36.93732, 270.878, 9.313226e-09, 122.46, 1.780624, 6.907046, 78.17593, 0.3034349, 2.961931, 108.9751, 157.0376, 120.013, 178.0166, 111.4225
15.1, 66.58049, 48.80455, 50.34351, 57.75085, 94.39639, 232.1893, 178.4492, 35.2635, 270.739, 7.450581e-09, 116.8599, 1.692073, 6.519788, 74.15887, 0.2871744, 2.77652, 154.1637, 149.0364, 170.2759, 197.08, 111.6422
15.2, 62.6118, 54.86789, 47.06611, 53.75619, 98.48932, 220.1909, 169.2198, 33.66552, 343.8178, 7.450581e-09, 119.8766, 1.607926, 6.154243, 70.34823, 0.2717853, 2.602714, 146.2698, 141.4429, 158.4462, 186.5456, 105.521
15.3, 58.87967, 58.13574, 44.00206, 62.03815, 92.12904, 227.0061, 160.4678, 32.13995, 384.3072, 7.450581e-09, 123.4196, 1.527964, 5.809193, 66.7334, 0.2572209, 2.439789, 160.0831, 134.2363, 163.2893, 176.5742, 99.73545
15.4, 55.37, 86.97086, 41.13749, 57.74693, 86.17949, 215.2756, 169.5964, 30.68352, 379.4106, 9.313226e-09, 115.253, 1.451978, 5.483489, 63.30431, 0.2434369, 2.287063, 157.7349, 127.3968, 180.2756, 167.1359, 113.0608
15.5, 80.97849, 95.79453, 38.4594, 53.75254, 80.61415, 210.7734, 162.7256, 29.29309, 356.7131, 9.313226e-09, 107.6268, 1.379771, 5.176046, 60.05143, 0.2303916, 7.03597, 158.496, 120.9058, 167.7512, 158.2021, 106.8618
15.6, 76.15157, 100.5492, 35.95567, 50.03444, 75.40822, 201.2229, 173.6449, 27.96566, 335.3734, 9.313226e-09, 100.5053, 1.311155, 4.88584, 56.96569, 0.2180454, 6.595531, 150.3803, 114.7456, 184.6812, 149.7458, 101.0027
15.7, 71.61237, 133.9833, 33.61492, 61.29752, 70.53848, 220.7566, 164.664, 26.69839, 341.0404, 1.117587e-08, 123.9171, 1.245952, 4.611905, 77.81866, 0.2063608, 6.182663, 142.6801, 108.8992, 188.6511, 141.7415, 95.46488
15.8, 73.11575, 124.3634, 31.42656, 66.09192, 65.98322, 264.3137, 156.1476, 25.48854, 357.1878, 1.117587e-08, 123.5363, 1.18399, 4.353329, 87.12016, 0.1953023, 5.795639, 135.3743, 116.1919, 183.4635, 134.1651, 90.23066
15.9, 68.75751, 115.4343, 29.38066, 61.52029, 61.72212, 257.9051, 148.0716, 24.33352, 345.0182, 9.313226e-09, 122.6536, 1.12511, 6.137304, 82.64349, 0.1848364, 5.432843, 185.972, 110.2718, 187.5277, 126.9936, 85.28343
16, 64.65905, 107.1463, 27.46796, 57.26489, 57.73621, 244.5778, 155.1964, 23.23084, 324.3781, 9.313226e-09, 114.5378, 1.069159, 10.47807, 78.39687, 0.1749314, 5.092757, 176.4494, 124.3169, 174.4994, 159.5474, 105.7881
16.1, 96.69051, 99.4533, 25.67977, 53.30384, 54.00769, 231.9393, 151.412, 22.17813, 304.9729, 9.313226e-09, 106.9589, 1.015989, 13.84537, 97.84234, 0.1655572, 4.773959, 167.4144, 117.9828, 162.3763, 175.475, 99.98789
16.2, 92.62977, 92.31268, 24.00799, 49.61678, 50.51996, 219.9538, 143.581, 21.17312, 286.7285, 9.313226e-09, 99.88153, 0.9654639, 29.89186, 96.04377, 0.1566853, 4.475118, 158.842, 111.9715, 151.0954, 166.0955, 94.50568
16.3, 87.10835, 85.68475, 22.44505, 46.18475, 47.25746, 211.4665, 136.155, 20.21365, 269.5755, 8.381903e-09, 93.27246, 0.9174514, 31.42952, 100.675, 0.1482888, 4.194984, 150.7086, 116.032, 140.5982, 157.2173, 89.32407
