 , C000, C001, C002, C004, C005, C006, C008, C011, C012, C015, C017, C020, C021, C024, C028, C030, C035, C036, C037, C039, C049, C051, C054, C065
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
9.699999999999999, 228.3078, 169.1957, 215.4409, 52.82303, 459.7411, 1.686784, 109.5168, 0.2686917, 488.1179, 35.85543, 270.0972, 3.694483, 527.5198, 234.0059, 411.2463, 446.1931, 474.234, 0.0705851, 0, 712.4075, 36.1541, 388.062, 316.9829, 1314.12
9.800000000000001, 217.0299, 160.0062, 205.8488, 48.52377, 475.8368, 1.567536, 111.7721, 0.255155, 457.7307, 33.20654, 297.1277, 3.471381, 499.0256, 221.8841, 510.2119, 423.4035, 451.2039, 0.0670874, 0, 748.5261, 34.37713, 365.7767, 301.1337, 1323.589
9.9, 206.3091, 151.3158, 196.6836, 143.2114, 447.4934, 1.456719, 134.1414, 0.2423002, 510.375, 30.75334, 276.2851, 3.261752, 472.0705, 210.3903, 481.904, 401.7779, 429.2922, 0.06376301, 0, 708.2864, 32.6875, 344.7713, 286.077, 1330.018
10, 196.1179, 143.0974, 213.9731, 133.0564, 420.8383, 1.353736, 126.4443, 0.230093, 478.6022, 28.48138, 256.9046, 3.064782, 446.5714, 199.4919, 455.1667, 381.2568, 408.4446, 0.06060337, 0, 793.4994, 31.08091, 324.9721, 271.7731, 1452.359
10.1, 186.4301, 135.3253, 204.4462, 122.227, 395.7709, 1.258033, 119.1889, 0.2185008, 489.3247, 26.37726, 238.8835, 2.879706, 422.4496, 189.158, 429.9129, 361.7839, 388.6095, 0.05760029, 0, 799.353, 29.55329, 306.31, 258.1844, 1478.486
10.2, 177.2209, 127.9754, 195.3436, 112.2789, 372.1967, 1.169096, 112.3498, 0.2074926, 567.5872, 24.42859, 222.1266, 2.705807, 399.6308, 218.3754, 406.0602, 343.3056, 369.7375, 0.05474602, 0, 756.381, 28.10075, 288.7195, 245.2752, 1507.677
10.3, 168.4666, 121.0247, 186.6462, 103.1406, 350.0266, 1.086447, 124.8822, 0.1970391, 603.4822, 22.62388, 206.5451, 2.542409, 378.0446, 207.0633, 383.5309, 394.8458, 351.7821, 0.05203319, 0, 845.8437, 26.7196, 272.1392, 233.0114, 1453.576
10.4, 160.1447, 114.4515, 197.4315, 94.74598, 329.1771, 1.00964, 169.401, 0.1871122, 565.9131, 20.9525, 192.0566, 2.388879, 357.6243, 196.3372, 362.2516, 374.6788, 334.6986, 0.04945478, 0, 825.1008, 25.40633, 256.5111, 221.3608, 1526.203
10.5, 152.2339, 108.2353, 188.6411, 138.1805, 309.5696, 0.9382637, 159.6807, 0.1776854, 530.6828, 19.4046, 178.5845, 2.244619, 338.3071, 210.1099, 342.1529, 355.5419, 318.4447, 0.04700415, 0, 780.7446, 24.15761, 241.7804, 210.2927, 1612.11
10.6, 144.7139, 102.3567, 180.2422, 162.3493, 291.1299, 0.8719329, 150.5181, 0.1687336, 497.6458, 17.97104, 166.0573, 2.109072, 320.0333, 199.226, 323.1694, 337.3824, 368.5806, 0.04467495, 0, 799.8389, 22.97026, 227.8957, 199.7781, 1536.729
10.7, 137.5653, 96.79739, 172.2171, 149.1357, 273.7887, 0.8102915, 141.8813, 0.1602328, 466.6654, 16.6434, 234.8083, 1.981709, 302.7465, 188.9059, 305.2391, 320.1504, 350.6813, 0.04246117, 0, 756.8408, 21.84128, 214.8083, 189.7891, 1535.678
10.8, 130.7699, 91.54003, 164.5494, 253.0574, 257.4803, 0.7530078, 149.9062, 0.1521602, 477.3827, 15.41384, 218.3372, 1.862038, 286.3935, 179.1204, 288.3036, 303.7985, 354.6422, 0.04035709, 0, 759.6891, 20.76778, 202.4725, 180.2997, 1463.871
10.9, 124.3102, 86.56821, 157.2231, 232.4611, 242.1434, 0.6997738, 141.3045, 0.1444943, 447.6638, 14.27511, 203.0215, 1.749594, 270.9239, 169.8418, 272.3078, 375.5665, 377.7068, 0.03835727, 0, 718.8494, 19.74705, 190.8451, 171.2847, 1488.877
11, 118.1695, 81.86643, 150.223, 213.5412, 227.7201, 0.6503031, 138.6313, 0.1372146, 419.795, 13.22051, 188.7802, 1.643939, 256.2898, 177.2482, 257.1994, 356.3842, 359.3644, 0.03645656, 0, 805.2581, 18.77648, 179.8855, 162.7204, 1419.258
11.1, 112.3322, 77.42002, 143.5345, 201.2077, 214.1559, 0.6043299, 220.481, 0.1303017, 393.6612, 12.24382, 175.5379, 1.544666, 242.4462, 185.9753, 242.9293, 338.1817, 355.1816, 0.03465002, 0, 761.9686, 17.85362, 367.1567, 154.5844, 1500.239
11.2, 106.7833, 73.21511, 137.1438, 184.8314, 201.3996, 0.5616066, 207.8297, 0.1237371, 369.1543, 11.33928, 192.7223, 1.451387, 229.3503, 176.3416, 229.451, 320.9088, 372.3887, 0.03293301, 0, 721.0063, 16.97611, 346.072, 146.8551, 1430.088
11.3, 101.5084, 69.23858, 131.0377, 196.688, 189.4032, 0.5219038, 195.9043, 0.1175031, 346.173, 10.50157, 179.2034, 1.36374, 216.9619, 167.207, 216.7204, 435.3413, 354.3045, 0.03130108, 0, 682.246, 16.14174, 423.7894, 139.5123, 1515.057
11.4, 96.49411, 65.47803, 125.2035, 180.6796, 178.1213, 0.4850077, 184.6632, 0.1115833, 430.0711, 9.725748, 172.9957, 1.281387, 205.2426, 158.5455, 204.6962, 413.106, 337.0985, 0.02975001, 0, 645.5695, 15.34837, 399.4524, 132.5367, 1587.496
11.5, 91.72752, 61.92172, 119.629, 165.9741, 167.5114, 0.45072, 174.0671, 0.1059617, 403.2976, 9.00724, 201.3399, 1.204007, 194.1563, 150.3326, 241.8652, 392.0063, 320.7281, 0.02827581, 0, 610.8646, 14.594, 420.9619, 125.9098, 1532.574
11.6, 87.19638, 58.55856, 114.3027, 167.1177, 157.5336, 0.4188563, 164.0791, 0.1006233, 378.1908, 8.341812, 187.2165, 1.131299, 183.6689, 142.5453, 228.4458, 371.9843, 305.1527, 0.02687466, 0, 578.0255, 13.87671, 396.7874, 119.6143, 1532.748
11.7, 82.88908, 55.37807, 114.8675, 185.5453, 148.15, 0.3892452, 154.6641, 0.09555387, 354.6469, 7.725545, 174.0839, 1.062983, 173.7479, 135.1613, 249.6619, 352.985, 290.3336, 0.02554294, 0, 546.9517, 13.19467, 374.0011, 113.6336, 1461.078
11.8, 78.79454, 52.37032, 143.4747, 170.4438, 139.3254, 0.3617274, 145.7894, 0.09073983, 332.5688, 7.154806, 161.8725, 0.9987916, 164.3628, 128.1598, 235.81, 334.9561, 321.7888, 0.02427721, 0, 517.5484, 12.54615, 352.5233, 107.9519, 1392.758
11.9, 74.90226, 49.52593, 137.0867, 156.5714, 131.0264, 0.336155, 137.4239, 0.08616833, 311.8651, 6.62623, 150.5176, 0.9384767, 155.4847, 121.521, 253.1319, 317.848, 306.1619, 0.0230742, 0, 489.7257, 11.92951, 391.1006, 102.5543, 1327.634
12, 71.20226, 46.83603, 130.9831, 143.8281, 123.2218, 0.3123905, 129.5385, 0.08182713, 369.4198, 6.136705, 139.9593, 0.8818041, 147.0861, 115.2261, 239.0875, 301.6137, 291.2938, 0.0219308, 0, 692.2704, 11.34317, 406.2839, 97.42657, 1265.554
12.1, 67.68503, 44.29222, 125.1513, 146.7229, 115.882, 0.290306, 122.1055, 0.07770466, 346.422, 5.683344, 130.1416, 0.8285539, 139.1412, 109.2572, 333.7666, 286.2086, 277.1478, 0.02084406, 0, 655.055, 10.78566, 382.9522, 92.55524, 1362.481
12.2, 64.34154, 41.88658, 119.5791, 134.7811, 108.9795, 0.2697828, 115.099, 0.07378987, 324.8559, 5.263476, 173.7554, 0.7785193, 131.6254, 103.5976, 315.2484, 335.9166, 326.9624, 0.01981118, 0, 655.1393, 10.25554, 360.9604, 87.92747, 1298.772
12.3, 61.1632, 39.6116, 114.255, 123.8113, 102.4881, 0.2507104, 108.4946, 0.07007231, 318.3766, 4.874627, 161.567, 0.7315062, 124.5156, 98.23112, 297.7576, 388.6346, 311.0842, 0.01882947, 0, 682.6595, 9.751485, 340.2316, 195.3352, 1299.426
12.4, 151.8681, 37.46017, 109.168, 113.7343, 96.38334, 0.2329864, 102.2691, 0.06654204, 314.3896, 4.514504, 150.2336, 0.6873321, 117.7898, 93.14265, 281.2372, 368.7849, 357.2012, 0.01789642, 0, 645.9608, 9.2722, 436.8186, 185.5684, 1280.372
12.5, 144.3661, 35.4256, 104.3074, 104.4775, 90.64223, 0.2165154, 96.40082, 0.06318964, 330.4055, 4.180987, 139.6951, 0.6458256, 111.4274, 88.31777, 265.6334, 450.0504, 339.8545, 0.01700959, 0, 611.2348, 8.816472, 411.7334, 176.2899, 1420.802
12.6, 137.2348, 33.50153, 99.66331, 95.9741, 85.2431, 0.2012088, 90.86929, 0.06000612, 309.8365, 3.872108, 167.602, 0.6068255, 105.4086, 83.74282, 250.8954, 589.296, 323.3503, 0.01616672, 0, 662.0255, 8.383143, 587.8978, 167.4754, 1477.36
12.7, 186.7492, 31.68196, 95.22594, 88.16278, 83.54164, 0.1869843, 85.65515, 0.05698299, 302.6641, 6.410157, 155.8452, 0.5701807, 99.71488, 79.40485, 236.975, 559.1974, 307.6475, 0.01536561, 38.42199, 636.208, 7.971113, 554.1367, 159.1016, 1408.28
12.8, 350.7213, 29.96121, 90.98615, 80.98723, 78.56545, 0.1737654, 80.74022, 0.05411217, 283.8221, 5.936594, 196.8929, 0.5357487, 94.32874, 75.2916, 276.5856, 530.636, 292.7073, 0.0146042, 153.9275, 689.5722, 7.579333, 832.0983, 151.1465, 1342.429
12.9, 333.3965, 28.33393, 86.93512, 74.39569, 73.88567, 0.1614811, 76.10729, 0.05138598, 266.1531, 5.498017, 183.0815, 0.503396, 89.23353, 71.39142, 261.2399, 570.0381, 278.4926, 0.01388051, 146.2079, 652.5018, 7.20681, 784.3134, 143.5892, 1279.658
13, 316.9275, 26.79503, 89.83253, 68.34064, 69.48465, 0.1500651, 71.74022, 0.04879714, 249.5841, 5.09184, 182.146, 0.472997, 84.41354, 67.69327, 246.7456, 589.3254, 264.9683, 0.01319269, 138.8754, 617.4243, 6.852595, 739.2726, 175.691, 1421.848
13.1, 301.272, 25.33971, 85.83286, 62.7784, 65.34577, 0.1394563, 67.62373, 0.04633872, 234.0465, 4.715671, 413.6636, 0.4444337, 79.8539, 64.18668, 233.0555, 600.7531, 252.1007, 0.01253895, 131.9107, 653.5538, 6.515791, 696.8184, 166.9064, 1538.048
13.2, 286.3898, 23.96344, 109.2653, 57.66888, 61.45343, 0.1295974, 63.74344, 0.04400416, 219.4762, 4.367291, 384.6464, 0.4175953, 75.54055, 60.86175, 220.125, 570.0693, 239.858, 0.01191761, 125.2952, 750.1896, 6.19554, 656.8022, 158.5611, 1498.691
13.3, 272.2428, 22.66191, 136.782, 52.97522, 57.79293, 0.1204355, 60.0858, 0.04178721, 205.813, 95.94794, 357.6646, 0.3923776, 71.46019, 57.70905, 207.9119, 540.9526, 228.2099, 0.01132706, 119.0115, 744.8125, 5.89103, 619.0841, 150.633, 1492.588
13.4, 258.7946, 21.43107, 130.692, 48.66357, 54.35047, 0.1119213, 56.63805, 0.03968196, 193.0003, 228.1354, 332.5756, 0.3686828, 67.60023, 54.71966, 196.3764, 614.4644, 360.9039, 0.01076577, 113.043, 704.7725, 5.601486, 583.532, 143.1013, 1478.032
13.5, 246.0107, 20.26709, 124.8731, 44.70285, 51.11306, 0.104009, 53.38813, 0.03768276, 180.9853, 211.2814, 309.2465, 0.3464188, 63.94878, 51.88512, 185.4809, 647.7964, 343.3775, 0.01023229, 107.3738, 666.8849, 5.326174, 550.0215, 135.9462, 1499.654
13.6, 233.8584, 19.16632, 119.3133, 41.0645, 48.0685, 0.09665604, 50.32469, 0.0357843, 169.7183, 195.6726, 287.5538, 0.3254993, 60.49455, 49.19742, 175.19, 614.7099, 326.7021, 0.009725248, 101.9889, 707.231, 5.064393, 518.4354, 240.5178, 1429.531
13.7, 222.3063, 271.6691, 125.1661, 37.72226, 45.20528, 0.08982292, 47.43703, 0.03398147, 159.1527, 181.2169, 267.3828, 0.3058431, 57.22691, 46.64894, 165.47, 583.3132, 310.8366, 0.009243333, 96.87401, 669.2113, 4.815478, 488.6632, 330.0212, 1427.112
13.8, 211.3248, 256.9139, 130.6964, 97.06199, 42.51261, 0.08347288, 44.71507, 0.03226947, 149.2448, 167.8292, 248.6268, 0.2873739, 54.13578, 44.23248, 266.6429, 553.5201, 295.7415, 0.008785297, 92.01568, 669.1504, 4.578797, 460.6007, 416.4106, 1360.381
13.9, 200.8858, 242.9602, 124.8774, 118.1668, 39.98033, 0.07757175, 102.6415, 0.03064372, 139.9537, 155.4305, 231.1864, 0.27002, 51.21161, 41.9412, 468.5472, 525.2487, 281.3795, 0.008349959, 87.40099, 633.1779, 4.35375, 434.1498, 395.59, 1362.91
14, 190.9625, 229.7643, 184.5535, 108.5493, 52.09995, 0.0720878, 96.75186, 0.02909988, 138.8802, 143.9477, 214.9694, 0.2537141, 48.44539, 39.7686, 442.551, 498.4213, 267.7149, 0.007936193, 134.9735, 599.1392, 4.139763, 409.2179, 375.8104, 1424.51
14.1, 181.5294, 217.2851, 176.3365, 99.71445, 48.9966, 0.06699155, 91.20018, 0.02763382, 130.2344, 133.3133, 338.2321, 0.2383928, 45.82859, 37.70855, 459.9799, 594.6508, 254.714, 0.00754293, 154.4485, 566.9304, 3.936294, 385.7178, 502.1552, 1357.901
14.2, 172.5623, 205.4837, 168.4854, 91.5987, 46.0781, 0.06225557, 85.96706, 0.02624162, 122.1268, 123.4646, 321.4697, 0.2239968, 43.35314, 35.7552, 434.459, 564.2786, 242.3444, 0.007169155, 146.7027, 536.4531, 3.742826, 363.5672, 477.0473, 1364.48
14.3, 164.0381, 194.3233, 160.9838, 123.2252, 43.33344, 0.0578544, 110.3464, 0.02491955, 114.5239, 114.3434, 460.0337, 0.2104701, 41.0114, 33.90305, 410.3541, 535.4577, 230.5755, 0.006813901, 139.3454, 578.4544, 3.558866, 342.6886, 453.1949, 1300.678
14.4, 155.935, 183.769, 153.8163, 113.1959, 40.75227, 0.05376437, 104.0147, 0.0236641, 107.3944, 105.896, 427.7637, 0.1977603, 38.79615, 32.14683, 387.5866, 508.1089, 219.3781, 0.006476252, 132.3571, 729.5908, 69.99533, 419.5192, 430.5351, 1239.859
14.5, 148.2321, 173.7879, 156.6917, 103.9829, 38.32484, 0.04996349, 115.4677, 0.02247189, 100.7087, 106.8138, 397.7575, 0.185818, 36.70056, 30.48159, 366.0823, 482.1569, 208.7245, 0.006155334, 125.7193, 690.3691, 66.55507, 573.6984, 409.0082, 1228.927
14.6, 140.9098, 164.349, 149.7152, 95.51975, 82.65432, 0.04643131, 108.8421, 0.02133975, 108.714, 98.92272, 369.856, 0.1745968, 34.71816, 28.90261, 345.7711, 520.3192, 198.5883, 0.005850318, 119.4143, 653.2559, 63.28389, 687.5573, 388.5578, 1184.398
14.7, 133.9492, 155.4227, 143.0494, 87.74541, 77.73098, 0.04314885, 102.5967, 0.02026464, 101.9461, 91.61462, 372.819, 0.1640533, 32.84284, 27.40543, 326.5868, 493.7436, 188.9443, 0.005560417, 113.4256, 618.1378, 60.1735, 648.0729, 369.1299, 1129.016
14.8, 127.3324, 146.9812, 136.6803, 80.60383, 73.10091, 0.04009843, 96.70963, 0.01924371, 95.59959, 84.84641, 346.667, 0.1541465, 31.06882, 25.9858, 308.4669, 599.5893, 179.7687, 0.005284882, 107.7372, 584.9077, 57.21597, 721.5656, 350.6733, 1200.1
14.9, 121.0425, 138.9982, 130.5948, 74.0435, 82.74431, 0.03726367, 91.16037, 0.0182742, 89.64816, 78.57822, 322.3494, 0.1448379, 29.39062, 24.63971, 291.3523, 568.9649, 171.0386, 0.005023, 102.334, 553.4639, 54.40381, 680.1283, 333.1396, 1143.984
15, 115.0632, 131.4488, 124.7803, 68.01711, 77.81561, 0.0346293, 85.92954, 0.01735354, 134.7258, 72.7731, 430.1873, 0.1360915, 27.80308, 23.36335, 275.1873, 597.1972, 162.7325, 0.004774095, 97.20187, 619.3687, 51.72987, 641.0706, 316.4826, 1188.26
15.1, 109.3794, 124.3095, 129.8837, 62.4812, 73.1805, 0.03218118, 80.99886, 0.01647926, 126.3386, 67.39685, 400.011, 0.1278732, 26.30128, 22.1531, 259.9192, 566.6949, 154.8298, 0.004537524, 92.32709, 586.0723, 49.18735, 813.3924, 300.6584, 1253.983
15.2, 103.9763, 117.5578, 124.1008, 57.39587, 68.82147, 0.02990613, 76.3511, 0.01564903, 118.4735, 62.41778, 371.9515, 0.1201512, 24.88061, 21.00555, 245.4982, 537.7507, 147.3108, 0.004312676, 87.69678, 664.286, 46.76979, 766.6818, 285.6254, 1195.347
15.3, 98.84007, 111.1729, 118.5754, 52.72443, 105.7264, 0.02779191, 71.97003, 0.01486063, 111.0981, 57.80655, 760.5339, 0.1128955, 23.53667, 19.91744, 333.3656, 616.5189, 140.157, 0.00409897, 83.2987, 869.9023, 44.47106, 722.6535, 401.6386, 1227.606
15.4, 93.95759, 105.1348, 139.4223, 48.4332, 99.42877, 0.02582715, 67.84035, 0.01411194, 104.1818, 53.53598, 940.8272, 0.106078, 22.26533, 18.8857, 334.1081, 585.0298, 133.3506, 0.003895853, 79.12118, 823.1377, 42.28531, 681.1537, 381.5567, 1213.374
15.5, 89.31629, 99.4246, 133.2148, 44.49123, 93.50626, 0.0240013, 97.2177, 0.01340098, 133.2455, 49.5809, 874.8311, 0.09967218, 21.06265, 17.9074, 507.2328, 555.149, 126.8747, 0.003702802, 75.15317, 822.3209, 40.20699, 642.037, 362.4788, 1234.853
15.6, 84.90427, 94.02455, 127.2836, 40.87009, 87.93652, 0.02230452, 91.6393, 0.01272583, 130.343, 45.91802, 866.1043, 0.09365319, 19.92495, 16.97978, 479.0902, 526.7945, 120.7134, 0.003519317, 71.38416, 832.1546, 38.23082, 605.1668, 344.3548, 1286.735
15.7, 80.71019, 88.91779, 150.9685, 37.54368, 82.69855, 0.0207277, 86.38098, 0.0120847, 152.5781, 42.52574, 899.9453, 0.08799768, 18.84869, 16.10021, 452.509, 499.8881, 114.8512, 0.003344924, 67.80417, 787.4192, 36.35178, 570.4139, 327.137, 1226.568
15.8, 76.72328, 84.0884, 144.2468, 34.488, 77.77259, 0.01926235, 81.42439, 0.01147587, 149.5929, 39.38407, 836.817, 0.08268369, 17.83057, 15.2662, 427.4026, 474.356, 109.2737, 0.003179173, 64.40372, 849.9912, 34.56509, 537.6567, 310.7801, 1169.214
15.9, 72.93333, 79.52131, 137.8244, 31.68103, 73.14004, 0.0179006, 76.75221, 0.01089771, 140.2802, 36.47449, 778.1169, 0.0776906, 16.86744, 14.47539, 403.6892, 450.128, 103.9671, 0.003021635, 61.1738, 804.2969, 32.86622, 506.7807, 295.241, 1253.348
16, 69.33058, 75.20227, 163.1774, 29.10252, 115.0754, 0.01663511, 72.34813, 0.01034868, 131.5472, 33.77987, 921.0713, 0.07299903, 15.95634, 13.72555, 413.02, 427.1374, 98.91815, 0.002871904, 58.10587, 761.0591, 31.25085, 477.6778, 280.479, 1194.742
16.1, 65.90581, 71.11781, 172.1665, 80.27387, 108.2209, 0.01545909, 68.19675, 0.00982731, 189.8974, 31.28432, 860.5702, 0.06859078, 15.09445, 13.01456, 504.7141, 405.3211, 94.11443, 0.002729592, 55.1918, 740.2067, 29.71487, 450.2462, 308.6328, 1138.877
16.2, 62.65021, 67.25518, 165.0778, 73.74039, 116.9851, 0.01436621, 64.28358, 0.009332206, 178.0756, 28.97313, 905.7339, 0.06444873, 14.27912, 12.34039, 476.7112, 384.619, 89.54397, 0.002594333, 52.42387, 845.0511, 28.25439, 424.3899, 386.0005, 1085.623
16.3, 59.55543, 63.60235, 157.7279, 67.73868, 110.0168, 0.01335059, 60.59496, 0.008862047, 218.6568, 26.83268, 842.1996, 0.06055681, 13.50783, 11.70114, 482.43, 364.9744, 85.19547, 0.002465776, 49.79476, 799.6224, 26.86569, 400.0185, 366.7004, 1088.823
16.4, 56.61353, 60.14791, 150.7053, 62.22544, 103.4636, 0.01240676, 57.11798, 0.008415574, 234.6646, 24.85037, 783.1219, 0.05689992, 12.77819, 11.09501, 455.6635, 346.3331, 81.05814, 0.002343589, 47.2975, 756.6359, 25.54524, 377.0466, 348.3653, 1037.91
16.5, 53.81694, 56.8811, 143.9954, 103.282, 176.1723, 0.01152967, 53.84052, 0.007991593, 255.2361, 23.0145, 736.6801, 0.05346385, 12.08797, 10.52028, 430.3821, 328.6439, 77.12174, 0.002227457, 44.92548, 849.811, 24.2897, 355.394, 330.947, 1121.303
16.6, 51.1585, 53.79172, 137.5842, 293.2857, 165.6785, 0.01071457, 50.75112, 0.007588975, 239.3466, 21.31426, 685.0043, 0.05023529, 11.43504, 9.975318, 479.3377, 311.8582, 73.3765, 0.00211708, 42.67242, 804.1265, 23.09586, 334.9848, 314.3996, 1068.872
16.7, 215.9493, 50.87013, 131.4585, 269.4152, 155.8098, 0.009957106, 47.839, 0.007206639, 224.4464, 19.73963, 636.9534, 0.04720169, 10.81737, 9.458587, 452.7428, 376.4673, 69.81314, 0.002012172, 40.53235, 971.587, 21.9607, 315.7476, 298.6796, 1018.892
16.8, 205.2819, 257.9924, 179.9701, 247.4875, 146.5289, 0.009253187, 45.09397, 0.006843567, 210.4738, 18.28132, 627.912, 0.04435128, 10.23306, 8.968622, 427.6234, 464.6334, 66.42283, 0.001912463, 38.49961, 919.356, 20.88133, 297.6152, 561.8879, 971.2487
16.9, 195.1415, 406.3857, 171.9572, 227.3446, 252.3142, 0.008599032, 106.2762, 0.006498785, 197.371, 16.93076, 583.8659, 0.041673, 9.680319, 8.504039, 403.8977, 478.8932, 63.19715, 0.001817694, 114.4352, 869.9328, 19.85502, 280.524, 690.4787, 925.8336
17, 185.5019, 511.0139, 164.3011, 247.5459, 237.285, 0.007991122, 100.178, 0.006171374, 185.0839, 15.67996, 542.9096, 0.03915646, 9.157432, 8.06352, 452.2085, 492.1102, 60.12813, 0.001727622, 108.6962, 823.1665, 18.87915, 264.4144, 729.1064, 882.542
17.1, 176.3385, 483.2592, 156.9858, 227.3982, 223.151, 0.007426188, 94.42976, 0.005860458, 173.5617, 14.52158, 504.8262, 0.03679188, 8.662788, 7.645822, 614.5016, 518.1523, 57.20815, 0.001642013, 103.245, 778.9143, 17.95124, 249.2299, 874.7081, 841.2747
17.2, 167.6278, 724.8323, 248.3248, 208.8903, 209.8589, 0.006901192, 89.01133, 0.005565206, 162.7568, 13.44877, 556.8324, 0.0345701, 8.194864, 7.24976, 656.4991, 491.6874, 54.42996, 0.001560646, 98.06714, 737.0411, 17.06894, 234.9174, 863.689, 801.9371
17.3, 159.3474, 894.7668, 237.2685, 191.8887, 197.3586, 0.006413312, 215.643, 0.005284829, 210.6586, 12.45521, 521.9149, 0.03248248, 7.752215, 6.874215, 620.0748, 466.5741, 51.78669, 0.001483312, 93.14897, 697.4189, 58.12031, 221.4268, 820.5044, 764.4389
17.4, 151.476, 1016.548, 226.7045, 176.2709, 197.7598, 0.005959922, 284.8946, 0.005018577, 293.494, 11.53506, 485.3042, 0.03052093, 7.333476, 6.518124, 612.8414, 442.7436, 49.27179, 0.001409809, 88.47746, 659.9266, 55.2637, 208.7109, 837.1661, 728.6941
17.5, 143.9934, 982.0344, 216.6108, 161.9243, 185.9802, 0.005538584, 290.43, 0.004765739, 275.2229, 100.1474, 451.2616, 0.02867784, 6.937355, 6.180478, 668.7314, 420.1302, 46.87902, 0.001339949, 84.04021, 624.45, 52.54749, 196.7253, 878.1877, 694.6207
17.6, 136.8804, 958.0686, 342.2045, 148.7453, 174.9022, 0.005147032, 361.5713, 0.004525639, 258.0892, 92.74886, 435.7976, 0.02694605, 6.56263, 5.860323, 712.4731, 447.9843, 44.60245, 0.00127355, 79.82551, 590.8805, 49.96479, 185.4279, 865.3465, 662.1406
17.7, 130.1188, 937.9979, 345.3647, 136.6389, 164.4841, 40.34855, 340.8241, 0.004297636, 398.5045, 85.89687, 405.2278, 0.02531883, 6.208147, 5.556752, 730.9202, 425.1031, 42.43644, 0.001210442, 75.82217, 559.1156, 47.50902, 174.7793, 822.079, 631.1791
17.8, 123.6913, 887.0524, 329.9878, 125.5179, 154.6865, 37.4961, 321.2675, 0.00408112, 396.9742, 82.2375, 391.3822, 0.02378988, 5.872811, 5.268907, 745.7565, 743.3978, 40.37561, 0.001150461, 72.01962, 529.0584, 45.17396, 164.7423, 827.4098, 601.6655
17.9, 117.5812, 838.8739, 315.2956, 115.302, 145.4726, 34.84531, 328.9273, 0.003875511, 372.2611, 76.16204, 363.928, 0.02235327, 5.555588, 4.995972, 704.3799, 705.4282, 38.41486, 0.001093452, 68.40775, 500.617, 42.95366, 155.2816, 786.0392, 573.5319
18, 111.7729, 793.3121, 301.2575, 105.9176, 136.8074, 32.38191, 413.5649, 0.003680262, 349.0864, 70.53543, 338.3996, 0.0210034, 5.255501, 22.45939, 665.2991, 669.3981, 36.54933, 0.001039268, 64.97704, 473.7046, 40.84249, 146.3643, 769.6817, 633.4874
18.1, 106.2516, 777.4476, 287.8445, 97.29699, 128.6585, 30.09267, 529.5438, 0.003494849, 327.3545, 65.32449, 314.6619, 0.01973505, 4.971622, 48.68341, 665.7902, 635.2081, 34.77439, 0.0009877693, 61.71837, 448.239, 38.83509, 137.959, 790.8466, 603.8658
18.2, 101.003, 752.7245, 275.0286, 89.37801, 120.9949, 27.96526, 511.4578, 0.003318777, 306.9754, 109.2923, 292.5894, 0.01854329, 4.703078, 46.16156, 781.0524, 602.7645, 33.08566, 0.0009388223, 58.62313, 424.1423, 36.92635, 130.0364, 751.3042, 650.4584
18.3, 96.01369, 900.1054, 294.4756, 82.10355, 113.7878, 25.98825, 563.0192, 0.003151576, 287.865, 138.4124, 272.0652, 0.0174235, 4.449039, 43.77034, 737.7175, 571.9778, 31.47893, 0.0008923009, 55.68312, 401.3411, 35.11142, 122.5688, 713.7389, 620.0432
18.4, 91.27083, 851.218, 281.3646, 75.42115, 107.01, 24.15101, 561.9568, 0.002992799, 269.9443, 154.346, 252.9806, 0.01637134, 4.208722, 242.8605, 762.5364, 542.7637, 29.95022, 0.0008480846, 52.89055, 379.7656, 33.3857, 115.5301, 678.0519, 619.4974
18.5, 86.76226, 804.9858, 268.8372, 69.28263, 100.6359, 22.44365, 529.7114, 0.002842021, 253.1392, 285.0157, 235.2348, 0.01538271, 3.981386, 254.1824, 720.2289, 515.0417, 28.49576, 0.0008060595, 50.23803, 359.3499, 31.74479, 108.8955, 644.1492, 590.53
18.6, 82.47639, 761.2646, 256.8676, 71.04546, 94.64146, 20.85699, 566.5801, 0.002698838, 239.8044, 437.2588, 218.7339, 0.01445378, 3.76633, 300.8056, 774.4467, 488.7357, 27.11193, 0.0007661168, 47.71854, 340.0318, 30.18454, 102.642, 611.9417, 562.9171
