 , C000, C001, C002, C004, C005, C006, C008, C010, C012, C014, C015, C016, C017, C019, C024, C029, C030, C035, C037, C038, C040, C042, C047, C053, C080, C095, C101, C105, C107
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
382.8, 103.9022, 91.26604, 541.6151, 1512.902, 761.9123, 561.7084, 319.9775, 1119.338, 564.9521, 3414.356, 36.24921, 3521.131, 800.7909, 1047.225, 3673.021, 483.4617, 527.3713, 62.20044, 1655.923, 1611.728, 34.98342, 512.1899, 1043.656, 670.727, 578.5915, 1771.904, 0.001129779, 3.960984e-07, 0.002803182
382.9, 97.25358, 148.8301, 514.0374, 1427.059, 842.1436, 586.6985, 303.8323, 1126.839, 535.986, 3278.25, 33.99521, 3394.104, 753.8416, 990.964, 3600.309, 457.0422, 621.9944, 59.04964, 1590.812, 1608.685, 33.0782, 487.5611, 984.5398, 873.4154, 548.9493, 1706.245, 0.001075632, 3.777286e-07, 0.002680464
383, 96.06432, 186.6496, 487.8638, 1428.286, 818.3638, 551.7007, 288.5018, 1087.257, 508.505, 3212.549, 31.88136, 3288.642, 709.6448, 937.7252, 3514.041, 432.0665, 620.0778, 56.05844, 1506.376, 1497.732, 31.27674, 464.1165, 928.772, 980.9844, 593.6094, 1756.839, 0.001024081, 3.602106e-07, 0.002563118
383.1, 117.3734, 176.7065, 526.6958, 1347.244, 776.0839, 523.238, 476.6225, 1229.699, 482.433, 3380.902, 29.89896, 3326.499, 668.0393, 887.3467, 3493.254, 417.1411, 586.4439, 172.258, 1479.885, 1394.431, 367.0084, 441.7992, 876.1631, 1310.505, 696.2457, 2028.661, 0.0009750004, 3.435051e-07, 0.002450909
383.2, 109.8628, 167.2931, 499.8777, 1418.589, 735.9883, 487.2508, 452.5735, 1183.339, 457.6978, 3231.919, 28.03982, 3241.99, 628.873, 882.2347, 3336.508, 394.3458, 554.6343, 163.5322, 1437.034, 1431.454, 359.2419, 420.5551, 826.5342, 1282.189, 761.5611, 1913.777, 0.0009282721, 3.275743e-07, 0.002343612
383.3, 102.8328, 158.3811, 655.2023, 1338.098, 697.9642, 462.7317, 429.7379, 1196.662, 434.2307, 3238.542, 26.29628, 3042.151, 592.0031, 1009.034, 3343.301, 497.8472, 609.6777, 155.2484, 1412.248, 1332.724, 419.8933, 400.3325, 779.7164, 1270.113, 773.928, 1805.399, 0.0008837833, 3.123824e-07, 0.002241013
383.4, 96.2526, 149.9439, 736.3893, 1369.089, 661.9045, 601.8608, 408.0546, 1230.014, 411.9669, 3379.265, 24.66116, 3162.626, 557.2947, 1000.957, 3183.27, 470.6417, 576.6078, 147.3842, 1337.29, 1240.804, 541.0129, 381.0823, 735.5506, 1513.669, 1224.395, 1703.158, 0.0008414267, 2.97895e-07, 0.002142905
383.5, 90.0935, 141.9562, 698.8942, 1560.154, 627.7079, 560.4661, 387.4653, 1245.705, 390.8446, 3355.414, 112.152, 2987.906, 524.6212, 947.1809, 3082.698, 455.3747, 604.8113, 139.9183, 1266.31, 1155.224, 511.549, 362.7578, 693.8865, 1717.261, 1410.307, 1606.707, 0.0008011, 2.840795e-07, 0.002049092
383.6, 96.52026, 134.394, 663.3082, 1471.63, 595.278, 601.5869, 367.9149, 1188.948, 370.8053, 3277.49, 105.1783, 2925.189, 493.8634, 896.2944, 3013.317, 430.4901, 626.2228, 132.8307, 1199.098, 1157.006, 571.0374, 345.3145, 654.5823, 1706.366, 1402.656, 1515.719, 0.0007627062, 2.709047e-07, 0.001959387
383.7, 176.4959, 127.2346, 629.5341, 1450.251, 564.5236, 560.2109, 349.351, 1214.582, 484.6147, 3328.796, 98.63825, 2868.217, 464.9088, 848.1417, 2869.082, 406.9653, 696.6982, 126.102, 1317.262, 1077.206, 642.4942, 328.7098, 617.5045, 1602.852, 1330.796, 1429.883, 0.0007261523, 2.58341e-07, 0.001873608
383.8, 165.2021, 120.4567, 597.4798, 1482.308, 535.358, 521.6808, 331.7238, 1159.243, 459.7676, 3298.463, 96.06136, 2883.845, 437.6518, 1010.579, 3057.221, 384.7261, 658.9083, 119.7143, 1265.076, 1002.909, 607.5035, 312.9037, 673.2528, 1706.804, 1262.617, 1348.908, 0.0006913504, 2.463599e-07, 0.001791585
383.9, 154.631, 114.0398, 567.0576, 1398.201, 507.6993, 485.8007, 314.9859, 1106.425, 481.9062, 3222.302, 195.5376, 2880.637, 411.9929, 956.2866, 3112.77, 363.7022, 623.1681, 113.6501, 1197.929, 933.737, 641.1529, 297.8576, 836.9633, 1719.85, 1197.931, 1272.518, 0.0006582164, 2.349344e-07, 0.001713152
384, 144.7363, 107.9647, 538.1844, 1318.867, 481.4695, 452.3883, 299.0927, 1057.877, 499.7495, 3399.325, 183.379, 2703.073, 387.8383, 904.9109, 2963.774, 392.5271, 589.3665, 107.893, 1191.607, 899.0626, 660.3693, 283.535, 848.9607, 1717.364, 1228.664, 1200.455, 0.0006266704, 2.240389e-07, 0.001638153
384.1, 135.4748, 102.2133, 510.7813, 1341.939, 456.5949, 421.274, 284.0013, 1106.499, 571.7521, 3443.975, 171.9763, 2637.368, 365.0999, 906.5097, 2968.862, 371.0769, 557.3984, 102.4276, 1128.359, 837.0529, 756.5115, 269.9011, 1092.471, 1714.376, 1165.718, 1132.473, 0.0005966363, 2.136486e-07, 0.001566438
384.2, 126.8059, 96.7682, 484.7736, 1265.797, 433.0054, 392.2997, 269.6714, 1117.557, 542.4373, 3292.213, 173.5379, 2514.959, 343.6945, 857.8082, 2826.754, 360.3945, 527.1642, 97.23911, 1187.686, 880.6082, 822.1506, 256.9228, 1030.59, 1783.152, 1356.845, 1068.34, 0.0005680416, 2.037402e-07, 0.001497862
384.3, 118.6917, 91.61322, 460.0901, 1193.976, 410.6346, 365.3181, 256.0646, 1066.639, 514.6255, 3352.334, 213.5651, 2449.44, 323.5442, 842.2155, 2727.579, 340.7002, 498.5701, 92.31339, 1277.823, 873.075, 777.3757, 244.5685, 972.2135, 1765.056, 1287.331, 1007.84, 0.0005408173, 1.942913e-07, 0.001432288
384.4, 111.0968, 86.73285, 436.6634, 1126.229, 448.7162, 340.1923, 243.1443, 1219.139, 488.2397, 3204.61, 200.2855, 2544.994, 304.5752, 919.8937, 2757.794, 391.6378, 471.5269, 87.6372, 1210, 812.8577, 762.6277, 232.8083, 917.1439, 1657.983, 1221.379, 950.7651, 0.0005148979, 1.852807e-07, 0.001369585
384.5, 109.2948, 123.9628, 414.4296, 1062.327, 425.5338, 316.7946, 230.8759, 1222.129, 463.2068, 3209.58, 187.8316, 2388.118, 286.7184, 870.4731, 2625.789, 370.2362, 445.9506, 83.19788, 1145.777, 808.6203, 852.5934, 221.6136, 865.1937, 1815.071, 1158.806, 896.9229, 0.0004902206, 1.766879e-07, 0.001309627
384.6, 102.3011, 117.3591, 393.3279, 1002.05, 403.549, 295.0061, 219.2266, 1166.446, 439.4573, 3175.115, 176.1521, 2288.558, 402.3135, 909.1626, 2500.103, 350.0042, 440.7412, 78.98343, 1161.944, 752.8485, 894.2783, 210.9572, 816.1861, 1704.963, 1099.438, 846.1296, 0.0004667261, 1.684936e-07, 0.001252293
384.7, 95.75498, 111.1072, 373.3006, 945.1934, 382.7, 274.7162, 208.1651, 1158.228, 416.9255, 3284.02, 176.5551, 2237.755, 378.7264, 884.4937, 2537.594, 397.1013, 480.7234, 74.98247, 1161.782, 801.947, 845.5753, 200.8133, 769.9545, 1755.28, 1043.112, 798.2129, 0.0004443575, 1.606794e-07, 0.00119747
384.8, 89.62772, 105.1884, 354.293, 891.5628, 362.9282, 255.8217, 197.6617, 1193.005, 530.3884, 3139.307, 165.5768, 2147.108, 356.5222, 836.975, 2545.69, 375.4011, 454.6482, 71.18418, 1327.202, 996.9561, 823.2447, 191.1571, 726.3416, 1905.409, 989.6718, 753.0097, 0.000423061, 1.532276e-07, 0.001145047
384.9, 83.89254, 99.58485, 336.2533, 840.9753, 344.1779, 238.2269, 187.6882, 1138.649, 545.0504, 3190.43, 155.2811, 2014.758, 335.6198, 792.0092, 2624.462, 354.8867, 473.8082, 67.5783, 1256.758, 928.1945, 778.4103, 181.9652, 685.199, 1927.582, 938.9692, 710.3664, 0.0004027852, 1.461213e-07, 0.001094919
385, 78.52435, 94.27982, 319.1321, 793.2581, 326.3963, 249.6923, 178.218, 1125.576, 694.522, 3159.018, 145.6256, 1940.413, 315.9428, 749.459, 2498.839, 335.4935, 448.1082, 64.15508, 1190.053, 957.1697, 829.043, 173.2153, 646.387, 1887.295, 890.8643, 670.138, 0.0003834811, 1.393446e-07, 0.001046985
385.1, 73.49966, 89.2574, 302.8827, 748.2484, 356.3296, 232.519, 169.2256, 1094.281, 658.9125, 3034.571, 136.5705, 1820.805, 297.4195, 709.1949, 2379.229, 317.1599, 423.8021, 60.90526, 1151.85, 891.1523, 783.8928, 164.8862, 609.7734, 1772.806, 845.2238, 632.1877, 0.0003651022, 1.328822e-07, 0.00100115
385.2, 68.79649, 84.50253, 287.4606, 705.7926, 349.0691, 270.977, 160.687, 1089.69, 707.8484, 2900.849, 128.0785, 1830.764, 279.9822, 671.094, 2425.845, 530.8477, 400.8145, 57.82006, 1090.713, 829.6882, 741.2015, 156.9576, 575.2337, 1698.423, 801.9215, 596.3867, 0.0003476042, 1.267196e-07, 0.000957321
385.3, 64.39428, 80.00095, 272.8238, 665.7457, 331.0348, 316.9766, 152.5792, 1040.041, 679.6877, 2906.08, 120.1145, 1717.914, 263.5672, 635.04, 2309.729, 522.9782, 379.0737, 54.89115, 1134.832, 912.8918, 838.1822, 149.4102, 542.6505, 1735.225, 760.8377, 562.613, 0.0003309447, 1.208427e-07, 0.0009154112
385.4, 60.27376, 147.4239, 258.9323, 627.9711, 370.1169, 699.0241, 144.8805, 1034.766, 662.3801, 2995.587, 112.6457, 1620.217, 248.1146, 600.923, 2199.172, 517.0716, 358.5121, 52.1106, 1074.598, 849.9283, 792.5342, 142.2257, 511.9128, 2006.041, 721.8587, 530.752, 0.0003150837, 1.152383e-07, 0.000875336
385.5, 56.4169, 139.5704, 245.7481, 592.3398, 350.9952, 1635.417, 137.5703, 1057.767, 646.5512, 2863.583, 105.6413, 1639.017, 233.568, 568.6389, 2164.443, 488.8155, 339.0659, 49.4709, 1017.562, 791.3074, 749.3723, 135.3867, 482.9163, 1884.348, 684.8766, 500.6952, 0.0002999829, 1.098939e-07, 0.0008370153
385.6, 52.80685, 132.1353, 233.2352, 558.7303, 332.8614, 1938.428, 130.6288, 1153.38, 661.9504, 2998.031, 99.07242, 1537.987, 219.8742, 538.0892, 2060.84, 462.1035, 320.6745, 46.96492, 963.5525, 736.7297, 708.561, 128.8766, 455.5623, 1770.038, 649.7892, 472.3406, 0.0002856058, 1.047974e-07, 0.0008003722
385.7, 49.42779, 125.0963, 221.3595, 527.0278, 315.6644, 1805.107, 124.0377, 1136.107, 628.0109, 3024.849, 92.91203, 1507.736, 206.9833, 509.1808, 1962.195, 436.8511, 406.8428, 44.58588, 1051.724, 713.1011, 798.5705, 122.6795, 429.7576, 1662.662, 616.4995, 445.5917, 0.0002719177, 9.993717e-08, 0.0007653332
385.8, 46.26496, 132.2686, 210.0884, 497.1241, 299.356, 1680.955, 117.7791, 1084.344, 641.7392, 2891.556, 87.13469, 1458.721, 194.8481, 481.8254, 2018.488, 446.496, 457.1918, 42.32735, 995.9011, 663.9175, 922.0464, 116.7804, 405.4147, 1615.711, 584.9152, 420.3577, 0.0002588856, 9.530238e-08, 0.0007318283
385.9, 43.30452, 125.2225, 199.3912, 468.9171, 283.89, 1565.343, 111.8363, 1141.265, 608.8361, 2981.353, 81.71659, 1436.122, 337.5954, 455.9397, 1931.678, 422.0966, 488.3636, 40.18324, 1124.923, 618.1261, 1066.177, 111.165, 382.4506, 1555.553, 554.949, 396.5526, 0.0002464781, 9.088254e-08, 0.0006997901
386, 40.53351, 118.5517, 189.2387, 442.3106, 439.8711, 1515.943, 106.1934, 1167.777, 699.8527, 2936.593, 76.6354, 1471.575, 317.8026, 431.4447, 1986.057, 399.0305, 461.8741, 38.14773, 1182.285, 575.493, 1142.085, 105.8195, 360.7872, 1461.188, 526.518, 374.0956, 0.0002346653, 8.666767e-08, 0.0006691545
386.1, 37.93981, 112.2363, 179.6031, 417.2138, 575.949, 1411.68, 100.8352, 1191.151, 682.6155, 2807.189, 71.87016, 1382.691, 421.0325, 408.2657, 2004.845, 434.2034, 436.8213, 36.21533, 1119.533, 535.8004, 1249.805, 100.7312, 340.351, 1497.994, 499.5436, 352.9104, 0.0002234186, 8.264828e-08, 0.00063986
386.2, 35.51208, 106.2573, 170.4581, 393.541, 546.1932, 1314.587, 95.74731, 1273.974, 751.6734, 2747.462, 67.40122, 1297.461, 396.3479, 386.3319, 1932.171, 410.4758, 560.2822, 34.38082, 1060.111, 498.8454, 1272.354, 95.88747, 321.0723, 1681.855, 473.9511, 332.9249, 0.0002127109, 7.881529e-08, 0.000611848
386.3, 33.2397, 100.5968, 161.7788, 371.2113, 517.9747, 1224.173, 90.91618, 1215.929, 713.1337, 2911.173, 63.21017, 1251.83, 373.1105, 365.5765, 1910.355, 388.0447, 566.5034, 32.63923, 1003.844, 464.4393, 1203.061, 91.27667, 302.8857, 1696.167, 449.6698, 314.0712, 0.0002025165, 7.516007e-08, 0.0005850624
386.4, 31.11273, 176.4719, 153.5414, 350.1487, 502.8613, 1157.051, 86.3288, 1175.222, 676.5701, 2803.04, 59.27972, 1174.666, 351.2356, 345.9362, 1892.73, 421.118, 535.7755, 30.98587, 950.5624, 432.4062, 1307.014, 86.8876, 285.7292, 1606.35, 426.6325, 296.2852, 0.0001928105, 7.167436e-08, 0.0005594493
386.5, 29.12186, 175.2357, 145.7235, 330.2812, 519.4948, 1077.471, 81.9729, 1216.331, 764.1675, 2764.515, 55.59366, 1102.259, 330.6431, 327.3511, 1889.342, 440.5853, 506.7142, 29.41626, 900.1093, 402.5825, 1274.382, 82.70956, 269.5445, 1642.976, 404.7754, 279.5064, 0.0001835698, 6.835032e-08, 0.0005349576
386.6, 27.25839, 165.9007, 138.3036, 311.541, 492.6556, 1003.365, 77.83678, 1172.321, 724.9872, 2865.653, 52.13681, 1034.314, 311.2579, 309.7644, 1873.208, 416.5089, 479.2293, 27.92616, 991.7014, 374.8158, 1365.242, 78.73244, 254.2766, 1629.4, 384.0381, 263.6779, 0.000174772, 6.518043e-08, 0.000511538
386.7, 25.51415, 157.0629, 131.2615, 293.864, 467.2031, 958.5714, 73.90936, 1118.908, 687.8158, 2832.912, 48.89491, 970.5583, 293.0093, 293.1226, 1783.545, 393.7481, 453.2352, 26.51154, 956.3845, 409.0958, 1305.679, 74.94656, 239.8734, 1819.565, 364.3631, 248.7457, 0.0001663958, 6.215755e-08, 0.0004891437
386.8, 23.88153, 148.6959, 124.578, 277.1901, 443.0655, 892.6428, 70.18011, 1194.145, 652.5502, 2843.534, 45.85459, 910.7322, 275.8306, 277.3748, 1698.173, 372.2312, 521.9926, 25.16858, 905.6224, 380.8799, 1234.571, 71.34272, 226.2862, 1760.036, 345.6962, 234.6591, 0.000158421, 5.927487e-08, 0.0004677298
386.9, 22.35338, 140.7747, 118.2348, 261.4623, 426.0001, 831.2487, 66.63902, 1139.737, 619.0928, 2796.545, 43.00332, 854.5939, 259.659, 262.4731, 1862.154, 351.8901, 529.7659, 23.89365, 892.1898, 354.61, 1329.22, 67.91217, 213.4685, 1653.267, 327.9856, 221.3702, 0.0001508284, 5.652587e-08, 0.0004472534
387, 20.92301, 133.2754, 112.2146, 246.6268, 403.9912, 774.0771, 162.5434, 1087.808, 663.7645, 3077.872, 40.32934, 872.8941, 244.4355, 248.3719, 1861.675, 368.7085, 613.7623, 22.6833, 844.8349, 330.152, 1450.622, 64.64658, 201.3769, 1552.975, 311.1823, 208.8339, 0.0001435998, 5.390437e-08, 0.0004276734
387.1, 19.58417, 126.1756, 106.5009, 425.5275, 435.2428, 720.8377, 154.3419, 1038.245, 684.374, 3095.761, 37.82164, 819.0881, 353.4854, 235.0283, 1835.369, 348.5599, 700.8939, 94.7995, 799.9935, 307.3809, 1371.62, 61.53802, 189.9702, 1458.767, 295.24, 197.0075, 0.0001367175, 5.140444e-08, 0.0004089506
387.2, 18.331, 119.4541, 101.0781, 495.8965, 452.6762, 777.6585, 276.6858, 990.9409, 649.2849, 3237.979, 35.46986, 952.2084, 641.5046, 222.4016, 1805.088, 329.5124, 704.5632, 89.99737, 757.5321, 314.1804, 1645.762, 58.57894, 179.2097, 1418.901, 280.1143, 185.8509, 0.0001301651, 4.902045e-08, 0.0003910474
387.3, 17.15802, 113.0906, 95.93144, 511.2345, 790.1904, 745.8574, 326.6408, 1174.182, 779.7008, 3095.294, 33.26432, 1009.913, 711.2274, 210.4532, 1865.058, 311.5057, 903.4487, 180.6637, 778.7498, 292.5109, 1704.538, 55.76215, 169.0586, 1352.126, 265.7636, 175.3261, 0.0001239268, 4.674703e-08, 0.0003739281
387.4, 16.06009, 107.0661, 91.04684, 482.2269, 848.3571, 723.3929, 354.4275, 1129.903, 830.7173, 3053.441, 31.19592, 1024.601, 819.4841, 199.1468, 1798.916, 338.8574, 854.4443, 171.5121, 831.3102, 272.336, 1771.316, 53.0808, 159.4825, 1471.232, 252.1481, 165.3973, 0.0001179874, 4.457904e-08, 0.0003575581
387.5, 15.03242, 175.1147, 86.41096, 538.6992, 804.5276, 865.503, 336.5441, 1078.422, 847.1166, 2938.219, 29.25614, 961.4434, 771.4388, 188.4478, 1712.809, 320.3401, 985.3217, 162.824, 787.1866, 253.5526, 1716.846, 50.52839, 150.4489, 1648.969, 239.2301, 156.0307, 0.0001123327, 4.251159e-08, 0.0003419048
387.6, 14.07052, 165.7861, 82.01112, 527.0019, 762.9625, 883.5894, 319.5631, 1058.735, 803.6834, 3000.418, 27.43697, 992.4311, 726.2103, 178.3236, 1747.891, 302.8347, 931.8763, 154.576, 745.405, 236.0647, 1653.871, 48.09871, 141.9269, 1721.564, 226.9739, 147.1946, 0.000106949, 4.054003e-08, 0.0003269368
387.7, 13.17016, 156.9545, 77.83532, 497.0996, 739.3445, 822.818, 338.0095, 1035.58, 762.4771, 2868.201, 25.73092, 931.2568, 722.9642, 168.7433, 1664.226, 286.2858, 881.33, 146.7459, 705.841, 219.7829, 1574.606, 45.78586, 133.8877, 1672.49, 215.3457, 138.8589, 0.0001018233, 3.86599e-08, 0.0003126241
387.8, 12.32742, 170.5995, 73.87213, 468.8941, 701.147, 766.2263, 320.9545, 1067.363, 723.3834, 2893.637, 24.13095, 873.8533, 830.2553, 159.6777, 1631.692, 270.6413, 833.5254, 192.629, 668.377, 204.6242, 1584.082, 43.58422, 126.3038, 1630.061, 204.3132, 130.9953, 9.694325e-05, 3.686697e-08, 0.0002989379
387.9, 11.5386, 161.5114, 70.11074, 574.011, 664.923, 713.5268, 333.1883, 1018.731, 686.2942, 2791.068, 22.63047, 819.9883, 781.5786, 151.0991, 1553.589, 312.8585, 843.215, 182.8712, 632.9014, 267.2829, 1622.869, 41.48846, 119.1496, 1531.177, 193.8459, 123.577, 9.22971e-05, 3.515719e-08, 0.0002858509
388, 10.80025, 152.9075, 66.54087, 636.5417, 705.9375, 706.4725, 316.3766, 1023.24, 651.1066, 2820.365, 21.2233, 775.5964, 735.7556, 142.9814, 1591.072, 347.8951, 797.4777, 173.6078, 664.4658, 302.7256, 1556.566, 39.49347, 112.4005, 1484.781, 183.9148, 116.5787, 8.787362e-05, 3.35267e-08, 0.0002733368
388.1, 10.10916, 144.7619, 63.15277, 600.4241, 669.4659, 666.7288, 300.4131, 1038.78, 688.9955, 2747.885, 19.90362, 854.944, 692.6193, 135.2999, 1728.217, 334.4521, 754.2214, 177.1026, 629.1978, 354.0287, 1471.794, 37.59441, 106.0338, 1394.71, 174.4926, 109.9768, 8.366215e-05, 3.197183e-08, 0.0002613706
388.2, 9.462284, 137.0502, 59.93719, 566.3559, 653.7891, 620.8726, 285.2552, 1074.981, 667.2791, 2662.821, 18.66599, 808.8896, 652.0119, 128.031, 1645.494, 336.7045, 746.7679, 168.1313, 685.1094, 329.6107, 1569.808, 35.78666, 100.0276, 1310.103, 165.553, 103.7488, 7.965251e-05, 3.048907e-08, 0.0002499282
388.3, 8.856803, 136.9628, 56.88533, 534.2207, 666.7056, 578.1703, 270.862, 1026.002, 651.9378, 2633.087, 17.50533, 786.1255, 613.7853, 121.1526, 1732.282, 375.7816, 706.2621, 159.6145, 648.7457, 399.2596, 1714.845, 34.06585, 94.36172, 1230.628, 157.0715, 97.87344, 7.583505e-05, 2.907507e-08, 0.0002389868
388.4, 8.290066, 129.6666, 53.98887, 503.9089, 692.0154, 555.9548, 257.1951, 990.89, 812.9772, 2713.108, 16.41684, 737.668, 577.7999, 114.6438, 1698.741, 355.2465, 667.9534, 151.5292, 614.3121, 371.7221, 1849.245, 32.42777, 89.01674, 1270.484, 149.0244, 92.33082, 7.220054e-05, 2.772666e-08, 0.0002285244
388.5, 7.759593, 122.759, 51.23989, 475.317, 656.2631, 517.7173, 244.2177, 945.743, 841.5964, 2593.552, 15.39603, 693.2645, 704.6344, 108.4847, 1802.159, 420.137, 698.472, 143.8533, 581.7062, 438.5646, 1925.236, 30.86847, 83.97452, 1193.412, 141.3897, 87.10208, 6.874022e-05, 2.644078e-08, 0.00021852
388.6, 7.263065, 116.2195, 48.63088, 448.3474, 622.358, 486.9959, 231.8952, 1039.588, 879.7765, 2765.674, 14.43869, 699.5114, 684.5102, 102.6564, 1739.946, 397.178, 684.9497, 136.5664, 550.8309, 521.8973, 1820.386, 29.38415, 79.21791, 1320.798, 134.146, 82.16945, 6.544575e-05, 2.521453e-08, 0.0002089535
388.7, 6.79831, 143.6869, 46.15471, 422.908, 621.3751, 578.5204, 220.1945, 992.2224, 834.6687, 2768.835, 13.54088, 656.3929, 695.1218, 97.14127, 1749.503, 375.4736, 647.797, 129.6485, 583.341, 581.008, 1721.247, 27.9712, 74.73074, 1240.674, 127.2735, 77.51615, 6.230916e-05, 2.404516e-08, 0.0001998059
388.8, 6.363293, 136.0325, 43.80463, 398.9121, 597.8436, 538.731, 256.9834, 977.2471, 931.6882, 2741.096, 12.6989, 713.131, 690.3879, 91.92242, 1799.482, 354.9554, 612.6595, 123.0811, 552.3789, 754.7899, 1627.507, 26.62619, 70.49773, 1165.411, 120.7531, 73.12637, 5.93229e-05, 2.293001e-08, 0.0001910587
388.9, 5.956113, 128.7858, 41.5742, 400.2944, 641.8766, 501.6782, 244.0167, 932.7217, 975.3594, 2620.307, 11.90927, 669.173, 743.7894, 86.98396, 1866.143, 442.1542, 579.428, 116.8463, 523.0602, 935.816, 1538.872, 25.34586, 66.50449, 1094.714, 114.5667, 68.98519, 5.647976e-05, 2.186658e-08, 0.0001826945
389, 5.574987, 121.9252, 39.45734, 388.5493, 675.2634, 467.1738, 270.8458, 998.5093, 946.2649, 2969.42, 11.16875, 705.3552, 758.1812, 82.31081, 1791.223, 417.9921, 547.999, 110.9274, 495.2976, 964.4629, 1561.496, 24.12709, 62.73744, 1028.305, 108.6972, 65.07853, 5.377288e-05, 2.085248e-08, 0.0001746965
389.1, 5.21825, 115.4301, 37.44827, 603.3199, 648.0231, 435.0426, 257.1797, 1051.391, 960.5372, 2838.57, 10.47427, 661.8765, 713.73, 77.88873, 1877.745, 432.0404, 518.2747, 105.3083, 469.0086, 973.4064, 1575.355, 22.96693, 59.18377, 1024.492, 103.1285, 61.3931, 5.119574e-05, 1.98854e-08, 0.0001670486
389.2, 4.88434, 109.2809, 35.5415, 569.0874, 614.5436, 453.3228, 244.2031, 1024.639, 911.2887, 3113.283, 9.822968, 621.0779, 671.885, 73.70422, 1869.171, 408.4309, 490.1627, 99.97382, 444.115, 969.6031, 1501.11, 21.86255, 55.8314, 1016.722, 97.84504, 57.91638, 4.874211e-05, 1.896317e-08, 0.0001597354
389.3, 4.571796, 103.4594, 33.73181, 536.7972, 582.7939, 503.3537, 361.4448, 977.9548, 864.5652, 3095.732, 9.21217, 645.5658, 632.4933, 69.74451, 1779.701, 386.1116, 463.5755, 94.90958, 491.2469, 902.7281, 1461.422, 20.81128, 52.66891, 968.9779, 92.83228, 54.63654, 4.640607e-05, 1.808372e-08, 0.0001527425
389.4, 4.279252, 97.94794, 32.01427, 506.3392, 594.7202, 468.734, 343.2073, 939.8821, 820.2374, 2996.745, 8.639351, 734.6561, 730.8111, 65.99754, 1859.817, 365.012, 444.8506, 90.10188, 603.7169, 840.4656, 1437.096, 19.81056, 49.68556, 940.4078, 88.07632, 51.54245, 4.418199e-05, 1.724505e-08, 0.0001460557
389.5, 4.005427, 92.73011, 30.38418, 477.6094, 563.9946, 499.3438, 395.883, 905.5513, 906.3758, 2864.691, 8.10215, 716.7978, 687.9646, 62.45188, 1815.015, 345.0654, 420.7212, 85.5377, 571.6733, 782.4974, 1423.26, 18.85796, 46.8712, 997.9709, 83.56403, 48.62358, 4.20645e-05, 1.644527e-08, 0.0001396616
389.6, 3.749124, 87.79024, 28.83709, 450.5097, 534.8564, 465, 375.9078, 1027.452, 878.191, 2947.329, 7.598352, 681.3915, 647.6301, 59.0967, 1728.137, 326.2088, 397.9007, 81.20473, 541.3305, 789.0007, 1345.748, 17.95117, 44.21625, 937.431, 79.2829, 45.87, 4.00485e-05, 1.568259e-08, 0.0001335475
389.7, 3.509221, 83.11353, 27.36878, 424.9476, 507.2236, 479.3445, 356.9406, 991.4569, 874.7277, 2817.452, 7.125882, 720.7652, 609.6604, 55.92178, 1715.41, 308.3827, 376.3179, 77.09126, 512.5982, 734.5822, 1350.483, 17.08798, 41.71169, 880.5636, 75.2211, 43.27236, 3.812912e-05, 1.495528e-08, 0.000127701
389.8, 3.28467, 78.68594, 25.97523, 400.836, 481.0184, 519.9894, 338.9304, 946.2841, 829.8788, 2723.922, 6.682789, 775.1191, 573.9168, 52.91742, 1633.3, 291.5306, 423.0289, 73.18615, 485.391, 683.9169, 1302.424, 16.26629, 39.349, 1212.902, 71.36739, 40.82182, 3.630172e-05, 1.426169e-08, 0.0001221105
389.9, 3.074488, 74.49422, 24.65263, 378.0924, 456.1671, 484.2256, 321.829, 959.425, 787.3293, 2631.434, 6.267249, 830.2677, 540.2688, 50.07447, 1555.121, 275.5995, 505.1183, 69.47886, 459.6278, 747.0328, 1285.323, 15.48412, 37.12013, 1420.114, 67.71112, 38.51006, 3.456191e-05, 1.360028e-08, 0.0001167647
390, 2.877754, 70.52581, 23.39738, 390.738, 506.578, 450.9216, 305.5904, 915.7117, 746.9615, 2552.957, 5.877547, 779.0893, 508.5936, 47.38426, 1615.895, 260.539, 477.7199, 65.95936, 435.232, 695.5088, 1215.324, 14.73956, 35.01752, 1508.539, 64.24216, 36.32922, 3.290548e-05, 1.296954e-08, 0.0001116529
