 , C000, C002, C004, C005, C007, C008, C009, C010, C011, C012, C013, C022, C025, C030, C048, C096
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
96.40000000000001, 71.72028, 295.1739, 483.8809, 2201.582, 429.0653, 126.7768, 0.1167777, 482.5659, 356.7831, 482.3744, 342.4021, 304.8697, 1033.364, 211.8138, 1091.062, 844.7153
96.5, 67.55345, 272.8324, 453.948, 2232.317, 412.5573, 119.8339, 0.1114361, 453.7023, 339.5279, 442.0779, 327.3739, 286.0447, 987.4682, 202.9054, 1222.385, 804.0377
96.59999999999999, 63.62871, 252.1818, 426.6755, 2114.792, 418.0747, 113.2713, 0.1063388, 426.5651, 323.1072, 405.1476, 313.0053, 268.3822, 943.611, 194.3717, 1254.489, 765.3188
96.7, 59.93199, 237.2501, 504.2052, 2064.595, 394.3228, 107.068, 0.1014747, 401.051, 307.4807, 371.3024, 299.2674, 251.8103, 901.7017, 186.1969, 1194.212, 855.5727
96.8, 56.45004, 245.2874, 473.015, 1955.901, 371.9202, 101.2045, 0.09683301, 377.063, 292.61, 340.2846, 286.1324, 236.2616, 861.6537, 178.3659, 1136.832, 814.3722
96.90000000000001, 53.17039, 226.7218, 520.7001, 1852.928, 350.7904, 95.66211, 0.09240369, 354.5099, 278.4584, 311.8579, 362.6397, 221.6731, 823.3845, 170.8642, 1179.157, 775.1557
97, 50.08128, 209.5613, 488.4895, 1791.503, 330.8611, 90.42323, 0.08817697, 333.3056, 264.9913, 285.8059, 448.5897, 207.9853, 786.8149, 163.6781, 1122.5, 737.8277
97.09999999999999, 47.17164, 193.6998, 465.4568, 1865.114, 312.064, 85.47124, 0.08414359, 313.3697, 252.1755, 261.9303, 668.2321, 195.1427, 751.8695, 156.7942, 1240.516, 702.2972
97.2, 44.43105, 179.0387, 436.6636, 1818.662, 365.7234, 80.79046, 0.08029471, 294.6262, 239.9795, 240.0492, 759.7831, 183.0932, 718.4762, 150.1998, 1280.246, 668.4778
97.3, 41.84968, 165.4874, 409.6516, 1726.476, 344.9457, 76.36601, 173.1455, 277.0038, 441.4745, 219.996, 789.2025, 171.7876, 969.3652, 143.8828, 1288.026, 636.2869
97.40000000000001, 39.41828, 152.9617, 384.3105, 1635.582, 341.6798, 72.18387, 321.7904, 260.4354, 467.5053, 201.618, 754.564, 161.1802, 1021.574, 137.8314, 1272.332, 605.6462
97.5, 37.12815, 141.3841, 363.6344, 1629.161, 322.268, 68.23076, 307.0711, 244.8581, 662.0076, 184.7752, 721.4458, 151.2277, 1218.155, 132.0345, 1211.198, 576.4811
97.59999999999999, 34.97107, 130.6829, 341.14, 1613.031, 303.9591, 64.49414, 293.0251, 230.2124, 629.9908, 169.3395, 689.7812, 141.8898, 1304.144, 126.4815, 1153.001, 548.7203
97.7, 32.9393, 120.7915, 320.037, 1528.11, 306.0401, 60.96215, 279.6216, 216.4428, 599.5224, 155.1932, 728.3051, 133.1284, 1439.306, 121.162, 1097.6, 522.2964
97.8, 31.02559, 111.6489, 300.2395, 1655.568, 288.6531, 57.6236, 266.8312, 203.4967, 570.5276, 142.2287, 696.3394, 124.9081, 1375.381, 116.0662, 1118.121, 497.145
97.90000000000001, 29.22305, 103.1983, 281.6667, 1575.139, 272.254, 54.46787, 254.6259, 191.325, 542.9351, 130.3472, 665.7767, 117.1953, 1539.269, 111.1847, 1064.397, 473.2048
98, 27.52524, 95.38724, 264.2428, 1492.213, 282.6346, 51.48497, 242.9788, 179.8813, 516.677, 119.4583, 636.5555, 109.9588, 1470.905, 106.5086, 1077.075, 450.4174
98.09999999999999, 25.92607, 178.8818, 250.2102, 1484.928, 266.5774, 48.66542, 231.8645, 169.1221, 491.6888, 109.479, 608.6168, 292.4088, 1511.437, 102.0291, 1025.323, 428.7273
98.2, 24.41981, 165.3423, 234.7321, 1406.751, 251.4324, 46.00029, 221.2586, 159.0065, 467.9092, 100.3333, 622.1948, 320.0043, 1464.454, 97.73799, 976.0573, 408.0817
98.3, 23.00106, 152.8277, 254.6398, 1332.69, 237.1478, 43.48111, 211.1378, 149.4959, 445.2796, 91.95168, 594.8864, 530.5471, 1516.302, 93.62737, 929.1588, 388.4304
98.40000000000001, 21.66474, 141.2602, 238.8877, 1345.563, 223.6748, 41.09989, 201.48, 140.5541, 423.7444, 84.27023, 568.7765, 643.6527, 1464.79, 89.68963, 1072.229, 369.7253
98.5, 20.40605, 246.9572, 224.1101, 1314.157, 210.9673, 38.84908, 192.2639, 132.1472, 403.2508, 77.23046, 672.1104, 603.9088, 1399.734, 85.9175, 1134.423, 351.921
98.59999999999999, 19.2205, 236.1101, 210.2467, 1470.312, 198.9816, 36.72153, 183.4694, 124.2431, 383.7483, 70.77879, 642.6111, 840.8528, 1337.566, 82.30402, 1079.915, 334.9741
98.7, 18.10382, 218.239, 197.2408, 1460.053, 187.677, 34.71049, 175.0772, 116.8118, 365.189, 64.86607, 614.4066, 788.9323, 1403.613, 78.84251, 1028.026, 318.8433
98.8, 17.05202, 201.7206, 185.0395, 1420.552, 204.3683, 32.80959, 167.0688, 109.8249, 347.5273, 59.4473, 615.0081, 740.2177, 1358.356, 75.52659, 1014.882, 303.4892
98.90000000000001, 16.06132, 186.4525, 173.5929, 1468.101, 218.287, 31.01279, 159.4268, 103.256, 330.7198, 54.48119, 691.9321, 694.511, 1298.026, 72.35012, 966.1183, 288.8745
99, 15.12819, 172.34, 162.8544, 1456.116, 205.8855, 29.3144, 152.1343, 97.07996, 314.7251, 49.92995, 713.7881, 651.6267, 1365.135, 69.30725, 919.6973, 274.9636
99.09999999999999, 14.24926, 209.675, 152.7802, 1379.456, 257.0621, 27.70901, 145.1754, 91.27333, 299.504, 45.7589, 682.4596, 611.3904, 1304.504, 66.39236, 986.6424, 261.7226
99.2, 13.42141, 230.2868, 143.3292, 1306.832, 242.4577, 26.19154, 138.5348, 85.81402, 285.019, 41.9363, 652.5061, 573.6385, 1408.84, 63.60006, 963.2249, 249.1192
99.3, 12.64165, 212.8566, 134.4629, 1261.563, 228.6831, 24.75718, 132.198, 80.68124, 271.2346, 38.43303, 623.8673, 538.2178, 1346.268, 60.92519, 916.943, 237.1228
99.40000000000001, 11.90719, 220.8349, 126.145, 1356.681, 215.691, 23.40136, 126.151, 75.85548, 258.1168, 35.22241, 596.4855, 504.9842, 1286.475, 58.36282, 872.8849, 225.704
99.5, 11.2154, 209.593, 118.3417, 1285.256, 203.437, 22.1198, 388.4818, 71.31835, 245.6334, 32.28, 570.3054, 473.8027, 1298.93, 55.90823, 918.9036, 214.8351
99.59999999999999, 10.5638, 317.8197, 111.021, 1217.591, 191.8792, 20.90842, 513.7515, 67.0526, 382.5152, 29.5834, 545.2744, 444.5466, 1316.563, 53.55686, 944.3121, 204.4897
99.7, 9.950065, 310.5016, 104.1533, 1153.489, 246.3092, 19.76338, 779.7883, 63.042, 364.0155, 27.11206, 521.342, 417.0969, 1355.45, 51.30439, 975.2198, 194.6423
99.8, 9.371983, 286.9999, 97.71033, 1092.761, 232.3157, 18.68105, 926.6119, 59.27128, 369.4891, 24.84718, 498.4601, 391.3422, 1338.244, 49.14665, 928.3616, 185.2693
99.90000000000001, 8.827486, 451.3716, 91.66595, 1043.467, 242.0535, 17.65799, 884.2269, 55.7261, 521.0446, 22.77149, 543.1279, 367.1778, 1278.808, 47.07966, 909.6741, 176.3475
100, 8.314624, 417.2076, 85.99549, 1179.589, 228.3018, 43.94761, 843.7808, 52.39297, 495.8452, 20.86921, 606.5826, 344.5055, 1222.011, 45.09961, 944.8112, 167.8554
100.1, 7.831558, 385.6294, 80.6758, 1117.487, 255.9353, 41.54084, 805.1847, 83.72208, 471.8646, 19.12584, 827.9263, 323.2332, 1260.992, 43.20283, 956.1065, 159.7723
100.2, 7.376558, 356.4413, 75.68519, 1058.655, 375.3853, 39.26588, 942.9211, 78.71442, 449.0437, 17.52811, 942.3958, 303.2744, 1204.987, 41.38582, 1083.126, 152.0784
100.3, 6.947992, 329.4624, 71.0033, 1002.92, 370.9879, 37.11551, 899.7902, 151.4281, 427.3265, 16.06385, 973.9549, 284.5479, 1151.469, 39.64523, 1031.083, 144.7549
100.4, 6.544326, 304.5256, 66.61102, 950.119, 349.9111, 35.0829, 858.6321, 179.1956, 406.6596, 14.72191, 1069.09, 266.9778, 1100.328, 37.97785, 1164.504, 137.7842
100.5, 6.164112, 281.4762, 62.49046, 927.8036, 330.0317, 33.1616, 819.3566, 168.4774, 386.9922, 13.49207, 1022.167, 250.4926, 1051.458, 36.3806, 1108.551, 131.1491
100.6, 5.805987, 260.1714, 58.62479, 878.9576, 311.2817, 31.34553, 781.8777, 158.4003, 368.2761, 12.36497, 1131.557, 235.0253, 1004.759, 34.85052, 1055.286, 124.8336
100.7, 5.468669, 254.7016, 54.99826, 1075.717, 293.597, 29.6289, 746.1132, 148.9259, 350.4651, 11.33202, 1081.892, 220.5131, 960.134, 33.38479, 1004.581, 118.8222
100.8, 5.150949, 252.8563, 51.59606, 1049.147, 276.9169, 28.00629, 711.9846, 140.0183, 333.5154, 10.38537, 1034.407, 206.8969, 974.6751, 31.98071, 956.312, 113.1002
100.9, 4.851687, 233.7178, 48.40432, 993.913, 261.1845, 26.47255, 679.4171, 147.8924, 317.3856, 9.517797, 989.0066, 194.1216, 1166.497, 30.63567, 910.3622, 107.6538
101, 4.569812, 216.0278, 45.41003, 941.5865, 246.3459, 25.02279, 691.4779, 193.4653, 302.0358, 8.7227, 945.5986, 182.135, 1114.689, 29.34721, 969.8687, 102.4697
101.1, 4.304314, 199.6768, 42.60096, 892.0148, 232.3504, 23.65243, 811.5007, 181.8936, 287.4283, 7.994024, 904.0959, 170.8887, 1065.181, 28.11294, 985.1296, 97.53522
101.2, 4.05424, 184.5633, 39.96566, 880.5304, 219.1499, 22.35712, 816.7355, 171.0141, 273.5274, 7.32622, 960.6929, 160.3367, 1215.823, 26.93058, 974.3168, 92.83836
101.3, 3.818696, 170.5938, 37.49338, 834.1732, 247.9961, 21.13274, 779.3765, 200.6993, 260.2987, 6.714202, 1049.622, 150.4363, 1161.824, 25.79794, 946.9935, 88.36768
101.4, 3.596836, 157.6817, 35.17404, 790.2565, 233.9068, 19.97542, 743.7264, 188.6949, 247.7098, 6.153312, 1057.257, 141.1473, 1110.223, 24.71294, 936.7242, 84.1123
101.5, 3.387866, 145.7468, 32.99817, 793.0013, 317.1393, 18.88148, 761.3808, 177.4086, 235.7298, 5.639277, 1010.854, 132.4318, 1060.913, 23.67358, 891.7156, 80.06183
101.6, 3.191037, 134.7153, 30.9569, 776.6639, 299.1218, 17.84744, 736.161, 166.7973, 224.3291, 5.168183, 966.4869, 124.2544, 1100.891, 22.67793, 964.4291, 76.20641
101.7, 3.005643, 124.5188, 29.0419, 789.5454, 282.1278, 16.87004, 740.0508, 156.8207, 213.4799, 4.736444, 924.0674, 116.582, 1051.996, 21.72415, 918.0893, 72.53666
101.8, 2.83102, 115.0941, 27.24537, 747.9783, 366.5199, 15.94616, 795.8655, 147.4408, 203.1553, 4.340771, 883.5096, 109.3834, 1005.273, 20.81048, 873.9761, 69.04362
101.9, 2.666543, 106.3827, 25.55997, 708.5995, 345.6969, 15.07288, 841.5947, 231.5633, 193.33, 3.978152, 912.6821, 102.6292, 997.559, 19.93524, 831.9825, 65.7188
102, 2.511621, 107.3491, 23.97882, 688.5176, 360.3436, 14.24742, 803.0986, 217.7129, 183.98, 3.645825, 872.6241, 96.29215, 977.267, 19.09681, 792.0067, 62.55407
102.1, 2.3657, 99.22395, 22.49549, 658.5975, 374.2384, 13.46717, 766.3633, 204.6909, 175.0821, 3.341261, 834.3242, 90.34635, 1004.347, 18.29365, 753.9516, 59.54175
102.2, 2.228257, 120.6545, 21.10392, 730.4918, 423.6687, 12.72965, 731.3085, 192.4477, 166.6146, 3.062139, 854.0295, 84.76769, 1117.087, 17.52426, 824.9653, 56.67449
102.3, 2.098799, 111.5222, 19.79843, 692.0337, 399.599, 12.03251, 849.7257, 180.9369, 158.5566, 2.806334, 816.5457, 79.5335, 1067.473, 16.78723, 822.7742, 53.9453
102.4, 1.976862, 170.8528, 18.5737, 655.6002, 391.5381, 11.37356, 810.8577, 170.1145, 150.8883, 2.571898, 815.5769, 74.62251, 1081.962, 16.0812, 783.2408, 51.34754
102.5, 1.86201, 159.7718, 17.42473, 621.0849, 459.1232, 10.75069, 773.7675, 159.9395, 143.5908, 2.357047, 779.7808, 70.01476, 1033.908, 15.40487, 745.6069, 48.87487
102.6, 1.75383, 147.6788, 16.34683, 639.2403, 433.0392, 10.16194, 738.374, 150.3731, 136.6463, 2.160145, 745.5558, 65.69152, 987.9886, 14.75698, 709.7813, 46.52128
102.7, 1.651935, 215.6883, 15.33562, 696.489, 426.7219, 9.605425, 750.3859, 141.3789, 130.0377, 1.979691, 763.9312, 61.63523, 1046.785, 14.13633, 675.6771, 44.28103
102.8, 1.555961, 199.363, 14.38695, 738.9741, 464.7655, 9.079389, 793.1823, 132.9226, 123.7486, 1.814311, 730.4019, 57.82941, 1015.967, 13.54179, 724.3349, 42.14865
102.9, 1.465562, 201.806, 13.49697, 700.0694, 438.361, 8.582161, 794.7058, 124.9721, 117.7637, 1.662748, 698.3442, 54.25859, 970.8441, 12.97226, 689.5314, 40.11897
103, 1.380415, 186.5314, 12.66205, 744.0772, 413.4565, 8.112164, 789.647, 117.4972, 112.0683, 1.523845, 667.6935, 50.90826, 943.1657, 12.42668, 785.6621, 38.18702
103.1, 1.300216, 188.1028, 11.87878, 704.9038, 389.9669, 7.667905, 753.527, 110.4694, 106.6483, 1.396546, 638.3882, 47.7648, 1049.312, 11.90404, 747.9119, 36.3481
103.2, 1.224675, 173.8654, 11.14395, 667.7928, 367.8118, 7.247977, 760.0441, 103.8619, 101.4905, 1.279882, 610.369, 44.81545, 1272.028, 11.40339, 711.9756, 34.59774
103.3, 1.153524, 160.7057, 10.45459, 632.6356, 346.9154, 6.851045, 762.9444, 97.64962, 402.5094, 1.172963, 664.2795, 42.04821, 1215.533, 10.92379, 677.7659, 32.93167
103.4, 1.086506, 177.5815, 9.807865, 599.3292, 327.2062, 6.475852, 774.2158, 91.80892, 419.9673, 1.074976, 671.1336, 39.45184, 1161.547, 10.46436, 645.2, 31.34583
103.5, 1.023382, 164.1405, 9.20115, 567.7764, 308.6168, 6.121205, 738.8018, 86.31757, 399.6563, 0.9851747, 641.6772, 37.01579, 1109.958, 10.02425, 614.1989, 29.83635
103.6, 0.9639249, 151.7168, 8.631966, 537.8847, 291.0834, 5.78598, 705.0076, 81.15468, 380.3276, 0.9028752, 613.5137, 34.73015, 1060.661, 9.602658, 584.6873, 28.39957
103.7, 0.9079225, 140.2334, 8.097992, 509.5667, 274.5462, 5.469114, 720.9973, 76.30059, 361.9338, 0.8274509, 586.5863, 32.58565, 1013.553, 9.198793, 556.5937, 27.03197
103.8, 0.8551738, 129.6192, 7.59705, 482.7396, 258.9485, 5.169601, 688.0176, 71.73684, 344.4295, 0.7583274, 560.8408, 30.57357, 968.5369, 8.811914, 529.85, 25.73023
103.9, 0.8054896, 133.7751, 7.127096, 457.3248, 244.2369, 4.886491, 762.3402, 67.44606, 327.7718, 0.6949782, 597.4764, 28.68573, 1086.831, 8.441307, 504.3913, 24.49118
104, 0.758692, 125.7533, 6.686213, 433.2481, 230.3611, 4.618886, 746.9119, 63.41192, 311.9197, 0.6369212, 571.2529, 26.91446, 1038.561, 8.086287, 480.1558, 23.3118
104.1, 0.7146133, 377.6993, 6.272604, 410.4389, 217.2737, 4.365935, 741.3152, 59.61908, 345.457, 0.5837141, 546.1803, 25.25256, 992.4344, 7.746197, 457.0849, 22.18921
104.2, 0.6730955, 436.9768, 5.88458, 388.8306, 204.9298, 4.126837, 743.0273, 56.0531, 328.7496, 0.5349518, 589.66, 23.69327, 965.0497, 7.420411, 529.3377, 21.12067
104.3, 51.38658, 403.9023, 5.520559, 615.1657, 193.2872, 3.900833, 729.6823, 52.70041, 312.8502, 0.490263, 563.7796, 22.23027, 922.1882, 7.108326, 503.9036, 20.1036
104.4, 48.40111, 373.3311, 5.179057, 582.7791, 269.5173, 3.687206, 696.3052, 49.54825, 352.2607, 0.4493075, 694.6294, 20.85761, 881.2304, 6.809367, 479.6916, 19.1355
104.5, 45.58908, 345.0739, 4.85868, 552.0976, 309.2463, 3.485278, 688.0497, 46.58463, 335.2242, 0.4117733, 664.1418, 19.56971, 877.3475, 6.522982, 456.6429, 18.21402
104.6, 42.94044, 318.9555, 4.558121, 523.0314, 291.6772, 3.294409, 656.577, 43.79827, 319.0117, 0.3773746, 634.9923, 18.36133, 888.2425, 6.248641, 475.1494, 17.33691
104.7, 76.31527, 294.8139, 4.276155, 587.8876, 275.1062, 3.113992, 734.7331, 41.17857, 303.5833, 0.3458495, 607.1222, 17.22756, 869.1949, 5.985838, 499.4512, 16.50205
104.8, 80.17146, 272.4996, 4.011632, 687.464, 259.4767, 2.943456, 701.1251, 38.71557, 384.0173, 0.3169579, 580.4753, 16.1638, 830.5908, 5.734088, 561.2631, 15.70738
104.9, 75.51363, 251.8743, 3.763472, 656.6492, 244.7351, 2.782259, 706.7401, 92.92242, 365.445, 0.2904799, 554.9979, 396.7946, 1022.279, 5.492927, 615.6918, 14.95099
105, 71.12642, 232.81, 3.530663, 704.4494, 261.6759, 2.62989, 702.2963, 92.48276, 451.6805, 0.2662138, 661.5492, 598.7307, 1046.737, 5.261908, 610.5264, 14.23101
105.1, 66.99409, 299.5568, 3.312256, 667.3623, 246.8094, 2.485866, 702.7551, 86.9511, 446.8062, 0.2439748, 632.5135, 689.033, 1000.247, 5.040605, 581.1912, 13.54571
105.2, 63.10185, 276.8835, 3.10736, 651.0897, 329.0195, 2.349729, 697.4832, 143.9266, 425.1973, 0.2235937, 604.7522, 646.4869, 1145.911, 4.828609, 584.8721, 12.89341
105.3, 76.8075, 428.0889, 2.915138, 721.7517, 310.3271, 2.221047, 665.579, 135.318, 462.4912, 0.2049151, 578.2094, 606.568, 1113.191, 4.625529, 605.9393, 12.27252
105.4, 72.34511, 395.6871, 2.734807, 683.7537, 292.6965, 2.099413, 635.1342, 127.2242, 440.1236, 0.187797, 552.8315, 569.114, 1063.75, 4.430991, 576.8245, 11.68153
105.5, 68.14198, 365.7378, 2.565632, 647.7562, 276.0677, 26.93455, 709.754, 204.4502, 418.8378, 0.1721088, 528.5674, 684.6672, 1082.699, 4.244634, 549.1087, 11.119
105.6, 64.18304, 378.4539, 2.406922, 613.6538, 260.3835, 25.4595, 773.3176, 192.2215, 398.5815, 0.1577312, 505.3684, 784.8953, 1034.612, 4.066115, 651.7462, 10.58356
105.7, 60.45412, 482.925, 2.258029, 581.3468, 245.5904, 24.06522, 737.9446, 180.7242, 379.3048, 0.1445546, 483.1875, 813.9281, 988.6613, 3.895104, 653.3132, 10.07391
105.8, 56.94183, 446.3727, 2.118348, 550.7407, 302.8471, 56.72807, 704.1896, 169.9146, 463.9981, 0.1324788, 512.3733, 929.1828, 1021.306, 3.731285, 660.5335, 9.588792
105.9, 107.5681, 438.2516, 1.987306, 521.7458, 285.6416, 53.62139, 671.9787, 159.7515, 441.5577, 0.1214118, 606.0669, 871.8081, 975.9464, 3.574357, 676.4818, 9.127039
106, 101.3186, 508.075, 1.864372, 494.2775, 269.4135, 50.68484, 641.2411, 150.1963, 420.2026, 0.1112693, 579.4663, 817.9761, 932.601, 3.424028, 643.9775, 8.687522
106.1, 95.43217, 469.6191, 1.749041, 468.2553, 258.1724, 47.90911, 670.9929, 230.3363, 492.1758, 86.94695, 554.0333, 827.384, 929.4939, 3.280021, 710.9103, 8.26917
106.2, 89.88772, 434.0739, 19.59146, 443.6031, 344.4952, 131.1635, 750.0291, 279.1176, 592.6539, 86.36067, 529.7165, 846.7803, 1021.244, 3.142072, 676.7518, 7.870964
106.3, 84.66539, 401.2191, 18.37953, 420.2488, 431.8123, 123.9804, 715.7213, 262.4228, 602.1721, 79.14628, 506.467, 812.8936, 975.887, 3.009924, 644.2346, 7.491934
106.4, 79.74648, 370.8511, 17.24257, 398.124, 407.2799, 137.7907, 707.5757, 246.7265, 573.0491, 72.53456, 484.2379, 780.502, 1139.47, 2.883334, 613.2798, 7.131156
106.5, 75.11334, 342.7816, 16.17594, 422.5131, 388.7458, 248.1378, 715.6837, 332.049, 545.3346, 153.6738, 462.9845, 1003.198, 1157.513, 2.762068, 583.8124, 6.787752
106.6, 70.74938, 391.5922, 15.1753, 428.5425, 366.6601, 246.8897, 764.8293, 436.296, 790.8192, 140.8362, 442.6639, 996.6294, 1106.103, 2.645902, 555.7609, 6.460884
106.7, 66.63896, 404.4801, 80.04504, 405.981, 420.8578, 284.6211, 729.8445, 431.0221, 788.5299, 228.4274, 423.2351, 935.09, 1056.977, 2.534621, 659.7996, 6.149757
106.8, 62.76735, 456.4282, 98.78445, 384.6074, 525.9193, 400.5731, 782.913, 485.3377, 782.1367, 209.345, 404.6591, 1050.152, 1010.033, 2.428021, 628.0969, 5.853612
106.9, 59.12067, 656.5066, 92.67363, 388.4489, 496.0404, 378.6359, 747.1011, 456.3083, 794.9169, 254.5618, 386.8985, 985.3076, 965.1734, 2.325905, 597.9175, 5.571729
107, 55.68586, 606.816, 86.94083, 370.479, 467.859, 379.2833, 712.9274, 429.0152, 810.752, 233.2963, 369.9173, 1059.774, 922.3065, 2.228083, 585.7918, 5.30342
107.1, 52.4506, 560.8864, 81.56267, 354.7952, 441.2787, 368.7875, 680.3168, 403.3546, 957.6339, 257.0197, 353.6815, 994.336, 881.3434, 2.134375, 602.2192, 5.048031
107.2, 49.40331, 518.4332, 76.5172, 342.3893, 416.2085, 396.6097, 649.1978, 379.2289, 911.3196, 235.5488, 338.1582, 932.9382, 842.1996, 2.044608, 573.2832, 4.804941
107.3, 46.53306, 479.1933, 71.78384, 403.1796, 392.5625, 413.3774, 619.5023, 356.5461, 867.2453, 215.8716, 323.3163, 875.3317, 804.7944, 1.958617, 545.7375, 4.573556
107.4, 43.82957, 442.9234, 67.34328, 381.9535, 370.26, 390.739, 591.1652, 335.2201, 825.3026, 197.8381, 309.1258, 821.2821, 769.0505, 1.876242, 519.5154, 4.353314
107.5, 41.28315, 409.3988, 63.17742, 361.8448, 349.2245, 369.3404, 564.1241, 315.1697, 785.3882, 181.3111, 295.5581, 770.57, 734.894, 1.797332, 494.5533, 4.143678
107.6, 38.88467, 378.4117, 59.26926, 342.7948, 329.3841, 349.1136, 538.3201, 296.3185, 747.4044, 166.1648, 282.5859, 722.9893, 702.2546, 1.721741, 470.7905, 3.944137
107.7, 36.62553, 349.7699, 55.60286, 372.38, 310.6709, 329.9946, 513.6963, 278.5949, 711.2575, 152.2837, 270.1831, 678.3465, 671.0649, 1.649328, 448.1696, 3.754205
107.8, 34.49765, 323.296, 52.16326, 352.7754, 293.0209, 311.9227, 490.1989, 261.9313, 676.8588, 139.5622, 258.3246, 636.4603, 641.2604, 1.579962, 426.6355, 3.57342
107.9, 32.4934, 298.8259, 48.93644, 334.2028, 276.3736, 413.2484, 467.7762, 246.2645, 644.1238, 127.9035, 246.9866, 677.2897, 612.7796, 1.513512, 406.1361, 3.40134
108, 30.60559, 276.208, 45.90923, 316.6081, 260.672, 390.6171, 446.3793, 231.5347, 612.9719, 117.2187, 236.1463, 635.4688, 585.5638, 1.449858, 426.7978, 3.237547
108.1, 28.82745, 255.302, 43.06928, 299.9396, 245.8625, 424.9095, 425.9611, 217.686, 583.3266, 107.4265, 225.7817, 596.2302, 640.1742, 1.38888, 489.7861, 3.081641
108.2, 27.15263, 235.9783, 40.40501, 284.1487, 231.8944, 401.6396, 406.4768, 204.6656, 555.1151, 98.45231, 320.7131, 559.4144, 755.7365, 1.330467, 553.7034, 2.933243
108.3, 25.5751, 218.1172, 37.90555, 269.1891, 218.7199, 379.644, 387.8838, 192.424, 661.9186, 90.22781, 386.4154, 524.872, 742.1921, 1.274511, 527.0986, 2.791991
108.4, 24.08923, 201.6081, 35.56071, 333.4066, 206.2938, 381.8039, 370.1413, 180.9146, 629.9061, 82.69036, 369.4554, 492.4625, 709.2286, 1.220908, 543.5417, 2.657542
108.5, 22.68969, 186.3485, 33.36092, 315.8537, 194.5737, 360.8946, 353.2104, 170.0936, 643.0673, 75.78258, 353.2398, 657.5811, 677.7291, 1.16956, 517.4252, 2.529567
108.6, 81.44401, 223.5413, 31.29721, 325.9402, 218.6645, 341.1304, 337.0539, 159.9198, 611.9665, 69.45186, 337.736, 1032.321, 736.9719, 1.120371, 492.5634, 2.407754
108.7, 146.4375, 206.6216, 29.36117, 308.7804, 206.2416, 322.4486, 321.6364, 185.3112, 582.3698, 63.64999, 322.9126, 1266.397, 737.0004, 1.073251, 557.0093, 2.291807
108.8, 137.9297, 331.3418, 27.54488, 292.5241, 201.1225, 421.8684, 424.6262, 174.2272, 789.0146, 75.66594, 308.7398, 1695.133, 837.972, 1.028112, 640.2321, 2.181444
108.9, 129.9162, 431.563, 25.84095, 277.1236, 189.6962, 398.765, 444.5071, 178.745, 750.8553, 92.48033, 396.4035, 1708.989, 906.192, 0.9848725, 718.9355, 2.076396
109, 122.3683, 398.8983, 98.08244, 272.4366, 178.919, 376.9269, 424.1746, 168.0537, 714.5415, 149.156, 379.0052, 1674.427, 865.9446, 0.9434512, 692.9758, 1.976406
109.1, 115.2589, 408.6859, 255.492, 258.0936, 168.7542, 356.2847, 435.2971, 207.8318, 679.984, 172.3359, 362.3705, 1571.035, 827.4847, 0.9037719, 826.9527, 1.881231
109.2, 108.5626, 491.2794, 239.6873, 244.5058, 159.1668, 336.7729, 519.5587, 195.4008, 647.0978, 157.9393, 346.4659, 1646.994, 841.7675, 0.8657614, 834.6255, 1.79064
109.3, 102.2553, 454.0948, 299.2113, 321.439, 150.1241, 318.3298, 495.7931, 317.3102, 615.8021, 144.7454, 331.2593, 1545.296, 804.3814, 0.8293496, 794.5226, 1.704411
109.4, 96.31441, 419.7246, 292.413, 304.5162, 141.5951, 300.8966, 473.1146, 298.331, 586.0199, 132.6537, 316.7202, 1672.07, 768.6558, 0.7944691, 756.3467, 1.622334
109.5, 90.71871, 404.0692, 274.3243, 288.4844, 133.5507, 284.4182, 451.4734, 358.8796, 557.6781, 121.5721, 591.9164, 1568.823, 734.517, 0.7610556, 720.0051, 1.54421
109.6, 85.4481, 373.4854, 257.3546, 285.7384, 125.9633, 268.8422, 430.8222, 337.4141, 530.707, 173.1287, 565.937, 1625.228, 701.8943, 0.7290475, 685.4096, 1.469848
109.7, 80.48371, 402.9644, 241.4346, 337.51, 118.807, 273.2409, 411.1156, 410.5544, 505.0403, 158.6659, 541.0977, 1524.874, 670.7206, 0.6983855, 826.0358, 1.399066
