 , C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C014, C015, C016, C020, C021, C024, C025, C026, C027, C028, C029, C034, C035, C036, C038, C040, C042, C044, C045, C047, C048, C049, C054, C057, C059, C060, C062, C067, C079, C080, C082, C083, C088, C091, C093, C110
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
203.4, 116.1747, 659.3867, 1.352087e-10, 47.08695, 273.762, 42.19351, 990.4221, 1525.297, 2764.972, 4581.664, 329.1146, 62.68129, 2431.959, 380.4353, 579.2634, 2876.236, 173.9026, 130.5867, 1166.866, 395.6682, 857.9909, 4620.882, 2330.669, 0.7684557, 89.05539, 4477.98, 608.5076, 3414.882, 3646.246, 1410.458, 809.5026, 3139.932, 7232.89, 6549.352, 4144.308, 3746.757, 2307.248, 1917.129, 969.3734, 2753.81, 2528.86, 1144.563, 972.7382, 2.056328e-09, 1553.693, 123.6769, 5598.081
203.5, 110.4454, 727.0807, 1.29079e-10, 45.00156, 259.6094, 40.333, 948.1946, 1480.826, 2760.412, 4521.832, 314.2411, 59.94157, 2475.316, 358.9817, 547.3995, 2777.847, 166.1838, 125.0389, 1114.475, 378.9644, 821.0119, 4542.79, 2316.305, 0.7364239, 84.6787, 4364.623, 628.7119, 3351.478, 3658.228, 1358.299, 770.4726, 3177.275, 7255.223, 6812.297, 4378.4, 3593.637, 2435.447, 1836.941, 1023.846, 2689.762, 2535.46, 1096.213, 970.4174, 1.970639e-09, 1485.776, 118.5967, 5621.453
203.6, 104.9987, 695.665, 1.232272e-10, 43.00854, 372.9543, 38.55452, 907.7675, 1572.669, 2657.313, 4483.265, 348.2943, 57.3216, 2764.1, 338.7379, 517.2884, 2658.735, 473.0992, 119.7267, 1211.261, 362.9659, 937.496, 4601.789, 2342.864, 0.7057272, 80.51711, 4530.753, 648.0365, 3423.655, 3613.663, 1393.047, 830.3475, 3114.898, 7306.328, 6851.015, 4271.769, 3723.517, 2322.668, 1883.286, 1087.87, 2784.654, 2480.553, 1306.872, 1026.489, 1.88852e-09, 1483.444, 113.7252, 5685.762
203.7, 99.82052, 665.6066, 1.176406e-10, 41.10378, 353.6739, 36.85446, 968.0829, 1758.983, 2700.121, 4512.909, 332.554, 54.81615, 2797.033, 319.6357, 488.8336, 2579.564, 491.2642, 114.6402, 1156.877, 347.6427, 897.0904, 4646.182, 2244.355, 0.6763101, 76.56005, 4366.844, 613.3453, 3619.255, 3695.885, 1327.959, 790.3124, 3218.894, 7306.302, 6865.034, 4097.605, 3780.986, 2290.565, 1804.514, 1105.584, 2666.333, 2572.271, 1307.3, 980.9518, 1.809824e-09, 1708.361, 109.0539, 5698.299
203.8, 94.89775, 636.847, 1.123074e-10, 39.28338, 335.3902, 35.22937, 926.8078, 1750.234, 2648.183, 4594.612, 317.5252, 52.42021, 2788.119, 301.6107, 461.944, 2710.152, 469.459, 109.7698, 1104.935, 332.9664, 917.2903, 4535.105, 2226.654, 0.6481192, 72.79745, 4333.411, 580.5113, 3577.042, 3666.674, 1265.911, 752.2077, 3160.963, 7244.44, 6940.04, 4192.661, 3626.467, 2184.495, 1964.954, 1053.079, 2714.341, 2462.37, 1308.466, 937.4346, 1.734406e-09, 1699.245, 104.5744, 5667.497
203.9, 90.21775, 609.3301, 1.072159e-10, 37.5436, 318.0516, 33.67594, 1048.318, 1664.222, 2654.018, 4483.284, 303.1755, 50.12899, 2821.327, 284.6022, 436.5335, 2603.245, 448.6218, 105.1063, 1122.465, 393.9165, 1070.04, 4578.699, 2270.476, 0.6211034, 69.21978, 4315.967, 583.7297, 3594.547, 3640.927, 1280.058, 758.0626, 3019.753, 7403.179, 6936.19, 4132.606, 3822.838, 2220.384, 2117.214, 1003.068, 2665.355, 2393.161, 1253.192, 984.7076, 1.662132e-09, 1673.712, 100.2789, 5833.892
204, 85.76855, 583.0021, 1.023552e-10, 35.88087, 301.6094, 32.191, 1113.975, 1713.609, 2625.341, 4616.535, 331.0144, 47.93792, 2748.829, 268.5528, 412.5209, 2571.157, 428.7094, 100.641, 1123.198, 426.2527, 1181.748, 4665.642, 2175.011, 0.5952137, 65.81793, 4192.757, 575.6968, 3648.844, 3721.774, 1220.248, 771.8716, 3001.945, 7161.115, 6792.861, 3964.117, 3751.563, 2203.537, 2302.242, 955.4325, 2665.75, 2459.521, 1434.627, 941.0237, 1.592869e-09, 1600.548, 96.15983, 5771.133
204.1, 81.53877, 557.8116, 9.771495e-11, 34.29178, 286.0172, 30.77154, 1085.911, 1629.397, 2672.28, 4502.457, 316.0551, 45.84262, 2655.933, 253.4085, 389.8291, 2550.796, 453.325, 96.36534, 1090.214, 408.2578, 1308.967, 4621.566, 2205.539, 0.5704032, 62.58327, 4160.495, 663.2994, 3563.803, 3658.357, 1163.233, 734.6559, 3092.59, 7284.379, 6936.542, 3918.985, 3657.487, 2124.833, 2672.538, 1078.829, 2637.307, 2374.502, 1374.023, 899.2777, 1.526493e-09, 1596.837, 92.20998, 5677.333
204.2, 77.51759, 533.7097, 9.328503e-11, 32.77307, 271.2311, 29.41468, 1039.612, 1549.324, 2648.812, 4505.095, 332.2894, 43.8389, 2672.552, 239.1182, 368.3855, 2809.997, 560.3769, 92.27134, 1056.566, 434.009, 1343.697, 4635.156, 2192.566, 0.5466269, 59.50757, 4126.897, 638.69, 3547.126, 3709.559, 1108.882, 738.894, 3007.147, 7602.486, 7008.645, 4064.152, 3725.793, 2059.896, 2953.387, 1505.078, 2693.019, 2273.05, 1315.98, 859.3837, 1.462882e-09, 1527.034, 88.42236, 5744.362
204.3, 73.69471, 510.6491, 8.905593e-11, 31.32162, 257.2094, 28.11764, 1111.963, 1679.573, 2548.268, 4478.754, 317.2725, 41.92276, 2708.791, 225.6338, 348.1215, 3015.272, 893.2597, 88.35126, 1009.127, 415.6866, 1328.283, 4764.809, 2100.377, 0.5238416, 56.58303, 4203.633, 644.1026, 3574.28, 3634.178, 1196.17, 703.2684, 2904.422, 7403.694, 7003.836, 4001.841, 3742.379, 1981.954, 2849.352, 1465.934, 2624.549, 2391.93, 1322.108, 821.2594, 1.401923e-09, 1550.406, 84.79033, 5652.596
204.4, 70.06036, 488.5849, 8.501856e-11, 29.93445, 243.9125, 26.8778, 1064.554, 1615.062, 2644.406, 4682.683, 302.9342, 40.09037, 2702.837, 291.6846, 328.9721, 3308.141, 853.6117, 84.59773, 1003.527, 398.1377, 1271.034, 4563.495, 2164.458, 0.5020061, 53.80223, 4005.445, 609.622, 3797.277, 3640.699, 1162.312, 669.3605, 2953.472, 7433.371, 7069.89, 4048.093, 3589.437, 2040.516, 2893.008, 1500.287, 2513.032, 2416.721, 1266.257, 784.8264, 1.343503e-09, 1543.288, 81.30749, 5638.091
204.5, 66.60525, 467.4741, 8.116423e-11, 28.60872, 311.1499, 25.69263, 1019.165, 1671.81, 2548.669, 4747.256, 289.2439, 38.33807, 2914.583, 404.2564, 474.9908, 3503.14, 815.7235, 81.00367, 1101.372, 381.3297, 1293.477, 4706.941, 2147.494, 0.4810808, 51.15808, 4049.711, 576.9873, 3637.596, 3610.462, 1108.004, 779.4443, 2821.531, 7640.95, 7183.876, 4216.866, 3610.359, 1990.239, 2897.809, 1476.77, 2794.721, 2313.466, 1350.92, 750.0097, 1.287518e-09, 1475.826, 77.9677, 5709.697
204.6, 63.32053, 447.2754, 7.748464e-11, 27.3417, 327.3382, 24.55971, 975.7123, 1678.784, 2620.16, 4698.87, 308.9269, 36.66236, 2941.18, 408.1101, 556.1769, 3352.928, 779.517, 77.56229, 1051.922, 365.2313, 1374.473, 4765.863, 2124.75, 0.4610277, 48.64388, 4045.266, 620.866, 3783.413, 3620.815, 1210.925, 741.8636, 2832.29, 7644.306, 7252.579, 4044.942, 3679.003, 1898.076, 2905.884, 1406.637, 2714.701, 2233.881, 1293.852, 815.6119, 1.233866e-09, 1411.312, 74.76511, 5658.938
204.7, 60.1978, 427.9495, 7.397186e-11, 26.13079, 341.11, 23.47676, 934.1119, 1646.709, 2507.674, 4598.221, 325.2458, 35.0599, 3025.246, 398.7798, 525.5829, 3371.888, 744.9176, 74.26713, 1109.919, 498.4793, 1370.554, 4711.692, 2144.324, 0.4418105, 46.25325, 3875.014, 587.6294, 3818.417, 3472.777, 1236.849, 740.9814, 2812.65, 7602.361, 7302.277, 4033.257, 3874.071, 1911.917, 2873.481, 1339.836, 2856.766, 2533.829, 1280.241, 779.4295, 1.182449e-09, 1443.226, 71.69406, 5679.118
204.8, 57.22907, 409.4586, 7.061833e-11, 24.97351, 425.0692, 22.44155, 963.6976, 1565.786, 2549.893, 4663.745, 310.5472, 33.52748, 2895.229, 437.6001, 496.6719, 3528.233, 711.8539, 71.11195, 1250.959, 477.4352, 1384.442, 4676.948, 2107.875, 0.4233944, 43.9801, 3945.801, 556.172, 3843.949, 3366.9, 1315.808, 705.2551, 2846.209, 7626.702, 7436.551, 4402.935, 3827.873, 1823.381, 2809.486, 1276.207, 2962.378, 2686.712, 1274.143, 744.8522, 1.133176e-09, 1380.138, 68.74916, 5654.296
204.9, 54.40675, 391.7666, 6.741684e-11, 23.86749, 571.9521, 21.45199, 922.6095, 1571.231, 2538.933, 4723.023, 296.5129, 32.06204, 2903.1, 511.4811, 469.3511, 3530.559, 680.2578, 68.09082, 1443.678, 457.2795, 1458.273, 4857.429, 2147.761, 0.4057459, 41.81867, 3786.306, 526.3986, 3682.306, 3260.584, 1397.815, 764.0912, 2759.372, 7623.256, 7502.523, 4375.301, 4054.045, 1962.345, 2825.819, 1215.6, 3098.042, 2571.922, 1332.24, 711.8089, 1.085955e-09, 1319.807, 65.92522, 5731.89
205, 51.72361, 374.8391, 6.436048e-11, 22.81044, 542.3842, 20.50607, 1043.945, 1510.14, 2525.146, 4641.151, 338.4445, 30.66065, 2778.333, 531.5853, 443.5332, 3390.542, 650.064, 65.19804, 1667.319, 437.9748, 1527.002, 4851.611, 2057.456, 0.388833, 39.76347, 3741.527, 498.2191, 3760.46, 3365.125, 1346.109, 748.0121, 2870.527, 7770.945, 7519.45, 4283.439, 4104.306, 1871.474, 2807.83, 1281.991, 3205.843, 2657.896, 1275.961, 680.2314, 1.040702e-09, 1296.806, 63.21729, 5725.248
205.1, 49.1728, 358.643, 6.144269e-11, 21.80022, 514.3447, 19.60186, 1031.674, 1541.654, 2537.097, 4685.025, 336.394, 29.32051, 2728.842, 501.6079, 419.1355, 3441.316, 621.2104, 62.42815, 1592.458, 419.485, 1623.761, 4775.552, 2104.072, 0.3726251, 37.80927, 3604.881, 471.5481, 3752.783, 3316.592, 1283.213, 711.9469, 2826.891, 7764.641, 7477.418, 4403.088, 3990.102, 1784.811, 2877.531, 1304.058, 3079.901, 2625.825, 1222.061, 650.0547, 9.973352e-10, 1352.62, 60.62057, 5817.315
205.2, 46.74778, 343.1467, 5.865718e-11, 20.83473, 487.7549, 18.73752, 1080.41, 1476.104, 2460.445, 4706.931, 339.3034, 28.03895, 2792.927, 558.4642, 396.0799, 3463.649, 593.6376, 59.77595, 1672.906, 401.7757, 1717.327, 4755.028, 2078.751, 0.3570929, 35.9511, 3717.031, 553.8393, 3732.664, 3363.759, 1241.216, 729.1039, 2714.534, 7695.578, 7489.751, 4473.32, 4017.573, 1702.161, 2834.96, 1242.128, 3090.089, 2513.636, 1283.462, 672.7601, 9.557752e-10, 1535.603, 58.13053, 5753.215
205.3, 44.44236, 438.4529, 5.599794e-11, 19.912, 462.5396, 17.91129, 1034.346, 1553.297, 2406.541, 4638.375, 360.3673, 26.8134, 2672.895, 544.3549, 468.6948, 3365.539, 567.2885, 57.23642, 1662.83, 384.8141, 1700.706, 4685.042, 2038.594, 0.342208, 34.18427, 3744.603, 600.9756, 3738.099, 3439.271, 1295.906, 693.9503, 2705.51, 7635.271, 7427.234, 4512.908, 3985.484, 1623.338, 2848.683, 1655.451, 3025.45, 2509.293, 1284.321, 785.7819, 9.159472e-10, 1604.43, 55.74276, 5805.033
205.4, 42.25063, 567.5716, 5.345926e-11, 19.03014, 438.6279, 17.12149, 990.2454, 1554.322, 2419.325, 4634.841, 344.0815, 25.64143, 2728.219, 554.1936, 442.913, 3221.227, 542.109, 54.80478, 1651.537, 368.5686, 1627.406, 4598.368, 2270.786, 0.3279437, 32.50426, 3568.057, 722.9371, 3694.012, 3590.152, 1235.356, 803.01, 2584.646, 7731.881, 7425.302, 4583.312, 3822.607, 1548.166, 2800.365, 1752.707, 2896.898, 2421.892, 1373.369, 750.9229, 8.777787e-10, 1767.188, 53.45307, 5794.231
205.5, 40.16698, 543.0479, 5.103568e-11, 18.18734, 415.9523, 16.36652, 948.0254, 1593.562, 2450.295, 4652.439, 328.5316, 24.52067, 2610.968, 522.9413, 418.5494, 3178.432, 518.0471, 52.47644, 1642.706, 353.0089, 1557.266, 4404.085, 2312.251, 0.3142739, 30.90681, 3548.237, 707.197, 3662.701, 3577.233, 1177.635, 764.293, 2732.481, 7559.749, 7417.539, 4460.051, 3666.387, 1476.474, 2753.997, 1735.219, 2963.699, 2499.077, 1315.353, 717.6102, 8.412008e-10, 1689.938, 51.25743, 5684.287
205.6, 455.8554, 519.5839, 4.872197e-11, 17.38186, 394.449, 15.64484, 907.6055, 1582.681, 2423.457, 4596.134, 313.6845, 23.44891, 2676.817, 493.4515, 453.9728, 3134.313, 495.0532, 50.24702, 1568.951, 338.106, 1555.507, 4313.712, 2430.756, 0.3011739, 29.38788, 3604.256, 825.6967, 3533.831, 3632.86, 1282.505, 727.4428, 2610.413, 7638.079, 7354.83, 4587.987, 3693.469, 1408.103, 2716.001, 1652.813, 2837.771, 2392.303, 1259.788, 778.4995, 8.061471e-10, 1717.015, 49.15199, 5635.704
205.7, 433.3744, 579.4084, 4.651315e-11, 16.61205, 374.0573, 14.95498, 953.5585, 1504.904, 2319.416, 4500.523, 348.7842, 22.42399, 2679.824, 547.6033, 625.6639, 2999.916, 473.0799, 48.11232, 1545.58, 323.8323, 1488.465, 4282.514, 2436.066, 0.2886199, 27.94359, 3484.034, 781.4949, 3467.633, 3830.824, 1222.581, 692.3693, 2523.421, 7602.035, 7295.822, 4566.347, 3685.045, 1342.897, 2661.185, 1627.287, 2888.44, 2427.065, 1433.209, 743.9634, 7.725542e-10, 1641.958, 47.13303, 5806.764
205.8, 412.002, 554.3732, 4.440447e-11, 15.87634, 354.7198, 14.29555, 941.568, 1461.968, 2300.207, 4518.048, 409.1162, 21.44386, 2605.488, 568.1421, 591.2476, 2886.887, 452.0819, 46.06831, 1476.186, 310.1612, 1612.711, 4143.672, 2333.638, 0.2765893, 26.57029, 3402.741, 739.6593, 3564.865, 3938.561, 1165.457, 658.9869, 2529.432, 7513.787, 7133.155, 4380.173, 3534.446, 1280.711, 2735.677, 1591.72, 2845.882, 2629.809, 1486.261, 710.9595, 7.403611e-10, 1774.743, 45.19699, 5732.451
205.9, 391.6836, 638.2228, 4.239138e-11, 15.17321, 336.382, 13.66519, 901.4234, 1403.185, 2365.667, 4461.736, 390.6273, 20.50658, 2635.035, 554.4549, 558.7244, 2792.658, 432.016, 44.11114, 1452.81, 297.0673, 1572.832, 4154.114, 2312.941, 0.2650601, 25.26447, 3339.283, 796.9067, 3428.853, 3895.624, 1111.002, 731.4625, 2460.103, 7504.349, 7115.16, 4419.474, 3540.256, 1221.405, 2773.438, 1516.129, 2813.581, 2552.019, 1492.794, 755.1074, 7.095095e-10, 1697.162, 43.34048, 5649.779
206, 372.3672, 610.6464, 4.046956e-11, 14.50122, 318.9922, 13.06262, 1053.59, 1557.532, 2351.072, 4332.82, 372.974, 19.61026, 2557.464, 523.1879, 527.9903, 2685.617, 412.8406, 42.23711, 1474.549, 284.5261, 1525.253, 4009.799, 2385.839, 0.2540115, 24.02284, 3249.644, 833.4016, 3338.253, 3920.439, 1059.092, 725.4551, 2416.368, 7348.036, 7026.116, 4369.273, 3637.453, 1164.844, 2851.465, 1497.179, 2802.694, 2442.983, 1609.725, 721.6091, 6.799435e-10, 1622.973, 41.56023, 5643.807
206.1, 354.0035, 584.2615, 3.863487e-11, 13.85899, 302.5014, 12.48663, 1020.758, 1527.107, 2250.139, 4348.93, 356.1184, 18.75312, 2511.305, 536.0309, 498.9468, 2661.23, 394.5164, 40.44271, 1453.446, 272.5144, 1699.545, 3889.465, 2346.516, 0.2434235, 22.84222, 3158.108, 788.7873, 3227.445, 3940.753, 1009.607, 690.4774, 2325.444, 7422.706, 6904.795, 4230.746, 3488.8, 1110.904, 2861.817, 1426.078, 2780.232, 2513.146, 1599.566, 758.5802, 707.1818, 1628.991, 39.8531, 5623.357
206.2, 336.5454, 559.0167, 3.688335e-11, 13.2452, 286.8631, 11.93603, 1060.637, 1452.061, 2379.822, 4459.335, 340.0246, 17.93345, 2523.145, 505.8029, 471.5009, 2699.848, 377.0055, 38.72453, 1407.674, 261.0097, 1626.296, 3725.134, 2312.485, 0.2332768, 21.71962, 3060.144, 746.5613, 3249.664, 4125.441, 962.4338, 657.1862, 2368.172, 7177.518, 6748.815, 4236.204, 3422.548, 1059.461, 2796.514, 1460.85, 2723.045, 2558.082, 1531.995, 840.7626, 1007.212, 1680.754, 38.2161, 5564.937
206.3, 319.9482, 534.8626, 3.521123e-11, 12.6586, 272.0333, 11.40971, 1015.416, 1484.456, 2311.847, 4311.65, 324.6581, 17.1496, 2485.319, 477.2795, 445.5648, 2649.864, 360.2718, 37.07935, 1360.918, 249.9908, 1676.774, 3753.167, 2354.659, 0.223553, 20.6522, 3075.742, 706.5959, 3113.011, 4035.734, 917.465, 756.8751, 2323.222, 7364.643, 6651.714, 4114.995, 3516.776, 1010.4, 2882.219, 1391.474, 2664.596, 2448.787, 1652.413, 1149.447, 1248.603, 1607.283, 36.64634, 5575.235
206.4, 304.1696, 663.7912, 340.3486, 12.09798, 257.9701, 10.9066, 1044.954, 1454.819, 2212.598, 4293.803, 402.0427, 16.40002, 2400.617, 450.3646, 421.0553, 2546.809, 344.2809, 35.50407, 1366.247, 239.437, 1604.506, 3796.497, 2278.09, 0.2142345, 19.63723, 3041.244, 668.7699, 2982.105, 4032.086, 874.5973, 720.3826, 2219.437, 7350.455, 6677.074, 4066.931, 3577.971, 963.6108, 2809.207, 1325.393, 2692.784, 2433.686, 1707.532, 1167.253, 1292.661, 1684.096, 35.14105, 5539.53
206.5, 289.1691, 968.0124, 581.379, 11.56218, 244.6339, 10.42568, 1042.194, 1408.18, 2166.257, 4274.933, 445.6051, 15.68319, 2297.445, 450.5424, 397.894, 2517.611, 328.9997, 33.9957, 1397.13, 229.3288, 1576.355, 3707.568, 2391.395, 0.2053045, 18.67215, 2920.347, 632.9688, 2894.32, 4105.64, 833.7325, 722.3806, 2370.481, 7210.897, 6624.176, 4076.185, 3716.523, 918.9885, 2781.667, 1262.45, 2808.085, 2667.461, 1864.691, 1279.681, 1318.022, 1671.634, 33.6976, 5476.788
206.6, 274.9084, 926.1864, 780.3943, 11.05012, 231.9871, 9.965959, 1141.642, 1364.722, 2220.398, 4262.872, 461.1961, 14.9977, 2450.358, 455.2182, 376.0068, 2567.901, 314.3968, 32.55143, 1348.162, 219.6473, 1647.093, 3653.41, 2512.782, 0.1967468, 17.7545, 2945.812, 599.0843, 2772.61, 4105.801, 794.7772, 687.5512, 2264.585, 7280.983, 6516.761, 4226.164, 3657.45, 876.4325, 2779.913, 1278.433, 2721.58, 2553.493, 1785.92, 1222.912, 1439.504, 1647.33, 32.31344, 5530.728
206.7, 261.351, 886.1676, 745.015, 10.56073, 219.9942, 9.526511, 1092.968, 1352.657, 2182.207, 4148.138, 507.8864, 14.34217, 2384.303, 523.9111, 355.3236, 2472.165, 300.4421, 31.16851, 1384.333, 210.3746, 1671.119, 3499.052, 2434.798, 0.1885457, 16.88194, 2920.355, 567.0137, 2737.998, 4230.725, 757.6419, 761.9393, 2163.419, 7142.455, 6374.098, 4177.49, 3792.455, 835.8472, 2768.338, 1217.72, 2757.503, 2495.804, 1763.643, 1168.661, 1406.852, 1638.135, 30.98614, 5472.724
206.8, 248.4621, 932.1762, 711.2396, 10.09302, 304.5469, 9.106441, 1046.368, 1286.183, 2099.703, 4194.242, 559.9388, 13.71529, 2281.832, 494.3666, 335.7781, 2450.018, 287.1068, 29.84434, 1322.179, 428.2753, 1637.955, 3483.456, 2493.644, 0.1806865, 16.05227, 2821.396, 536.6599, 2752.338, 4057.751, 722.2418, 725.2025, 2334.282, 7122.221, 6332.984, 4103.261, 3673.979, 797.1413, 2678.906, 1186.117, 2772.876, 2481.104, 1689.141, 1116.816, 1425.482, 1634.623, 29.71335, 5619.137
206.9, 236.2089, 1010.843, 678.9954, 9.646021, 387.7506, 8.704893, 1001.755, 1278.226, 2226.755, 4191.544, 548.1321, 13.11582, 2234.962, 466.4881, 317.3077, 2504.121, 274.3633, 437.4488, 1262.815, 441.7033, 1672.661, 3415.084, 2432.717, 0.1731548, 15.26337, 2965.354, 507.9311, 2675.452, 3891.85, 688.4957, 774.7151, 2264.207, 7154.899, 6383.965, 4242.725, 3677.006, 760.2278, 2684.045, 1233.167, 2796.444, 2467.694, 1617.786, 1067.271, 1471.858, 1774.703, 28.49285, 5684.364
207, 224.56, 1114.389, 648.2131, 9.218819, 553.6141, 8.321052, 959.0442, 1215.41, 2220.447, 4141.756, 545.9047, 12.54254, 2317.716, 440.1818, 299.8534, 2396.746, 262.1855, 644.2562, 1299.696, 433.4926, 1643.402, 3442.02, 2404.462, 0.1659372, 14.51324, 2895.383, 480.7401, 2562.945, 3732.731, 656.3264, 1112.045, 2286.474, 7218.647, 6421.996, 4247.107, 3573.612, 725.0236, 2642.591, 1211.486, 3027.112, 2420.289, 1759.52, 1019.925, 1456.437, 1741.527, 27.32248, 5625.786
207.1, 213.4855, 1066.238, 618.8262, 8.810536, 616.9714, 7.954136, 918.1545, 1391.494, 2227.461, 4155.176, 624.2532, 11.99432, 2415.449, 415.3589, 283.3591, 2293.975, 250.5482, 914.3757, 1241.341, 548.4453, 1572.573, 3329.596, 2372.28, 227.7745, 13.79998, 3224.448, 597.9437, 2594.079, 3580.118, 625.6601, 1282.784, 2319.096, 7181.845, 6399.989, 4073.95, 3704.044, 691.4496, 2769.713, 1153.953, 2993.755, 2444.004, 1719.359, 974.6786, 1395.746, 1974.651, 26.20018, 5587.335
207.2, 202.9572, 1188.424, 590.7717, 8.420336, 585.0761, 7.603399, 940.1025, 1411.053, 2153.675, 4098.062, 596.0417, 11.47007, 2371.557, 391.9359, 267.7722, 2195.611, 239.4274, 875.5292, 1185.607, 603.931, 1504.795, 3195.093, 2392.695, 218.2801, 13.12177, 3627.572, 688.7663, 2500.557, 3433.745, 596.4267, 1438.875, 2256.513, 7042.387, 6360.478, 4160.733, 3592.01, 965.1428, 2721.757, 1178.072, 2982.501, 2658.023, 1780.565, 1004.78, 1464.254, 2083.114, 25.12398, 5586.228
207.3, 192.9481, 1137.074, 563.989, 8.047417, 554.8297, 7.268128, 900.0204, 1437.443, 2061.216, 4047.674, 569.1052, 205.4219, 2606.38, 369.8337, 253.0427, 2164.706, 228.8003, 838.3331, 1198.07, 635.5262, 1439.939, 3143.823, 2410.527, 209.1814, 12.47689, 3798.043, 651.8948, 2518.313, 3293.356, 568.5592, 1369.5, 2155.708, 7084.757, 6285.246, 4158.297, 3636.183, 920.4495, 2607.914, 1157.14, 3061.901, 2585.874, 1705.348, 960.206, 1403.237, 1992.054, 24.09199, 5536.328
207.4, 183.4327, 1102.503, 538.4204, 7.691013, 526.1469, 6.947641, 861.6472, 1517.494, 2028.297, 4094.077, 823.9886, 196.4432, 3149.449, 534.4677, 239.1234, 2473.081, 218.6448, 802.7172, 1144.278, 659.5411, 1393.963, 3044.861, 2309.174, 200.462, 11.86371, 4083.118, 1106.658, 2689.188, 3158.707, 541.9938, 1671.505, 2091.117, 7096.575, 6265.38, 4169.346, 3676.841, 1013.539, 2498.833, 1283.114, 3134.124, 2986.778, 1633.309, 1051.601, 1344.763, 2454.917, 23.10239, 5609.106
207.5, 174.3865, 1352.244, 514.011, 7.350394, 498.9468, 6.641286, 824.9101, 1673.004, 2002.018, 4020.69, 998.4332, 411.5753, 3572.74, 504.3278, 225.9698, 2553.132, 208.9401, 768.6144, 1092.901, 763.1406, 1373.68, 3193.715, 2300.479, 192.1061, 11.28066, 4062.417, 1047.415, 2704.793, 3029.562, 516.6696, 1816.47, 2202.511, 7106.008, 6209.209, 4177.395, 3566.461, 1051.802, 2494.17, 1295.527, 3134.667, 3313.988, 1564.312, 1155.967, 1288.725, 2704.468, 22.15344, 5634.829
207.6, 165.7864, 1388.257, 490.7083, 7.02486, 517.1909, 6.348439, 789.7393, 1648.219, 1974.297, 4046.396, 953.3116, 393.5859, 3524.063, 568.5626, 213.5397, 2596.184, 199.6661, 735.9604, 1197.713, 768.1958, 1375.044, 3183.571, 2330.226, 286.1839, 10.72626, 4032.505, 1141.094, 2591.053, 2905.698, 492.5287, 1826.641, 2152.505, 7116.49, 6212.68, 4290.895, 3749.359, 1003.096, 2451.376, 1248.71, 3012.704, 3291.616, 1498.23, 1134.971, 1235.023, 2698.705, 21.24347, 5665.011
207.7, 157.6104, 1389.155, 468.4619, 6.713744, 905.9942, 6.068506, 892.4028, 1750.467, 1889.538, 4017.278, 1018.191, 376.3828, 3597.017, 676.1004, 201.7934, 2509.366, 190.8038, 704.6938, 1143.937, 942.7128, 1327.069, 3049.064, 2315.906, 444.0867, 10.19911, 4157.264, 1080.009, 2663.75, 2786.899, 469.5158, 1946.581, 2067.417, 7103.355, 6190.766, 4115.952, 3676.831, 956.6448, 2456.143, 1309.004, 3182.358, 3256.128, 1569.812, 1084.621, 1246.587, 2687.503, 20.37087, 5685.422
207.8, 149.8377, 1431.643, 447.2242, 6.416407, 1352.398, 5.800916, 887.0322, 1757.92, 1808.419, 4008.421, 972.1766, 359.9316, 3698.815, 702.3601, 190.6932, 2516.826, 182.3348, 932.2065, 1092.576, 902.9146, 1291.004, 3019.203, 2237.715, 492.5362, 9.69787, 4498.094, 1172.154, 2579.843, 2672.956, 447.5781, 2381.448, 2062.95, 7288.5, 6192.255, 4265.211, 3774.108, 1056.399, 2436.787, 1265.458, 3229.208, 3405.94, 1816.819, 1206.235, 1270.482, 3027.437, 19.53412, 5696.363
207.9, 142.4482, 1790.103, 426.9492, 6.132237, 1835.394, 5.545125, 1057.774, 1865.458, 1752.584, 3941.135, 1073.995, 344.1994, 3943.771, 662.7524, 180.2037, 2408.906, 174.2418, 1056.499, 1043.521, 864.7966, 1258.164, 2920.659, 2220.595, 788.731, 9.221262, 4890.598, 1208.618, 2904.729, 2563.672, 426.6654, 2901.055, 2029.913, 7270.67, 6321.03, 4308.51, 3711.214, 1267.337, 2398.612, 1376.765, 3171.411, 3676.189, 1976.124, 1232.683, 1357.614, 3491.734, 18.73174, 5796.291
208, 135.4232, 1974.286, 407.5934, 5.860653, 2038.26, 5.300613, 1211.554, 1847.283, 1677.344, 3950.665, 1222.345, 329.1549, 4312.527, 678.1613, 170.2911, 2459.494, 166.5079, 1011.615, 996.6682, 828.2878, 1263.165, 2980.695, 2162.75, 755.8541, 8.768077, 5025.277, 1143.918, 3016.912, 2458.856, 406.7299, 3299.375, 1955.926, 7455.822, 6207.651, 4509.837, 3791.911, 1208.65, 2389.278, 1458.498, 3273.975, 3647.277, 1963.454, 1225.313, 1423.8, 3642.931, 17.96231, 5843.422
