 , C000, C004, C005, C006, C008, C009, C010, C011, C012, C013, C015, C017, C018, C020, C022, C025, C027, C028, C029, C032, C034, C035, C037, C038, C044, C046, C051, C052, C054, C059, C060, C061, C065, C071, C072, C073, C075, C083, C093, C109, C111, C124
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
5.3, 459.6135, 549.8148, 669.8504, 243.2779, 564.5055, 74.52513, 18.34572, 374.4329, 319.4327, 79.56844, 651.6047, 207.0027, 452.6088, 59.82188, 571.6253, 566.1448, 1061.647, 826.3195, 1178.182, 792.277, 236.836, 731.3647, 1156.505, 767.7896, 576.5679, 1222.557, 925.6484, 344.5889, 931.7172, 343.3814, 1952.058, 388.2989, 9.536743e-07, 972.5957, 961.1439, -1.144409e-05, 839.9473, 1524.878, 2051.563, 1412.344, 775.1723, 3559.984
5.4, 440.6035, 525.9753, 642.2277, 233.174, 538.3107, 88.69145, 17.54832, 359.1288, 306.3081, 76.17558, 685.7424, 341.2676, 434.085, 57.30583, 593.2206, 539.9675, 1033.067, 792.6727, 1129.055, 758.0222, 226.9664, 736.0159, 1116.036, 828.189, 553.3105, 1281.069, 952.179, 329.7906, 925.8822, 328.4696, 1988.745, 370.0371, 9.536743e-07, 1035.494, 919.4969, -1.144409e-05, 969.361, 1523.12, 1965.317, 1352.935, 741.2305, 3656.084
5.5, 422.3798, 503.1694, 671.6484, 223.4897, 594.8248, 84.98174, 16.78558, 396.0867, 293.7227, 72.92738, 654.5189, 326.713, 416.3193, 54.8956, 571.7576, 515.0006, 990.8653, 782.6884, 1112.043, 761.8848, 217.5081, 794.7547, 1114.355, 850.776, 546.0456, 1228.519, 910.2313, 315.6277, 885.3497, 314.2054, 1902.026, 544.5906, 7.152557e-07, 1052.445, 879.6545, -1.144409e-05, 927.6356, 1457.793, 2140.972, 1506.016, 850.2039, 3659.677
5.6, 415.9869, 481.3524, 650.8571, 214.2077, 567.2231, 81.42719, 16.056, 419.9939, 281.6544, 69.8177, 646.0151, 312.7793, 399.2807, 52.58674, 547.8637, 530.6248, 950.3878, 760.052, 1125.254, 740.4176, 208.4439, 755.9015, 1183.055, 816.1701, 526.5574, 1178.125, 870.1317, 302.0732, 870.7551, 300.5606, 1970.006, 518.9784, 7.152557e-07, 1007.624, 841.5385, -1.144409e-05, 887.7062, 1395.267, 2247.075, 1442.666, 812.9768, 3591.076
5.7, 398.7813, 460.4814, 624.0176, 205.3112, 540.9022, 78.02132, 15.35812, 433.3214, 270.082, 66.84062, 616.6005, 299.4397, 387.6746, 50.37498, 524.9683, 506.0899, 911.5638, 729.1036, 1078.334, 804.8577, 199.7575, 795.6002, 1258.376, 782.9718, 527.1786, 1129.797, 831.7985, 289.1006, 862.4215, 287.5084, 1884.104, 494.5707, 7.152557e-07, 1012.11, 805.074, -1.335144e-05, 849.4955, 1464.51, 2296.829, 1381.982, 777.3797, 3599.007
5.8, 420.7934, 440.5153, 598.2849, 196.7841, 515.8026, 101.0355, 14.69058, 454.1635, 258.9851, 63.99048, 588.5252, 286.669, 371.8083, 48.25626, 503.0297, 512.1683, 874.3259, 757.6578, 1119.971, 810.1008, 191.433, 858.9513, 1207.149, 855.8589, 518.2403, 1224.182, 860.339, 276.6853, 824.6672, 275.023, 1938.807, 471.3109, 7.152557e-07, 1055.462, 770.1896, -1.335144e-05, 812.9296, 1401.696, 2320.095, 1426.164, 793.1382, 3582.986
5.9, 403.389, 421.4149, 578.5069, 188.6112, 491.8677, 96.80948, 14.05205, 435.6005, 296.4637, 61.26187, 626.0417, 274.4431, 356.5914, 46.22664, 482.0079, 502.9181, 883.5845, 726.8069, 1073.271, 850.1962, 183.4555, 816.9597, 1176.116, 821.0463, 497.3357, 1195.369, 822.4373, 296.6288, 890.1162, 263.0797, 1888.621, 449.145, 7.152557e-07, 1010.512, 822.9868, -1.335144e-05, 777.9376, 1438.576, 2354.618, 1495.583, 758.4098, 3604.748
6, 386.7045, 403.1427, 554.6509, 180.7778, 469.0435, 92.76021, 13.44128, 465.9525, 312.923, 58.64962, 597.5366, 262.7385, 341.9973, 44.28239, 461.8647, 514.008, 847.4896, 697.2123, 1057.073, 870.0909, 188.3929, 777.0209, 1128.238, 807.4313, 506.4903, 1329.951, 859.7147, 318.335, 851.1495, 251.6552, 1888.256, 428.0216, 7.152557e-07, 967.4761, 825.5187, -1.335144e-05, 845.1775, 1376.875, 2394.601, 1497.066, 725.202, 3586.058
6.1, 370.7101, 385.6628, 564.0715, 173.2697, 447.2784, 88.88031, 55.29837, 446.9077, 300.0659, 56.14875, 570.3293, 545.6083, 346.0312, 42.41991, 442.5632, 505.3452, 812.8691, 716.5742, 1121.28, 832.4718, 180.542, 787.7203, 1125.041, 774.5884, 506.8687, 1321.21, 856.2366, 345.1512, 813.8885, 240.7267, 1805.918, 407.8916, 7.152557e-07, 926.2732, 868.4072, -1.335144e-05, 808.7975, 1404.884, 2371.201, 1590.522, 807.8849, 3709.524
6.2, 355.3772, 368.9408, 540.8108, 166.0734, 426.5233, 133.436, 52.89482, 428.6412, 287.737, 53.75452, 544.3609, 522.339, 331.8693, 40.63577, 486.0087, 481.9792, 779.6628, 796.4601, 1074.525, 903.3113, 173.0183, 749.2109, 1148.697, 832.1398, 486.4228, 1267.013, 818.5156, 330.3287, 778.2588, 230.2728, 1804.282, 388.7083, 7.152557e-07, 964.1236, 830.7785, -1.144409e-05, 773.9833, 1344.627, 2344.268, 1564.326, 772.5109, 3667.083
6.3, 340.6784, 352.9438, 579.0551, 159.176, 500.2867, 127.8547, 50.59574, 458.3265, 275.9147, 51.46239, 519.5749, 500.062, 318.287, 38.92666, 465.6982, 459.6936, 747.8131, 808.116, 1029.721, 864.2559, 165.8082, 712.5842, 1170.475, 798.2919, 466.8016, 1334.388, 853.2559, 316.1428, 850.9069, 220.2729, 1850.393, 370.4272, 9.536743e-07, 923.0635, 945.7244, -9.536743e-06, 796.8141, 1286.955, 2417.388, 1498.524, 738.6857, 3796.614
6.4, 326.5877, 337.6405, 559.703, 152.565, 477.0718, 122.5069, 48.39659, 439.5934, 264.5781, 49.26799, 495.9174, 478.7352, 305.2606, 37.28944, 466.3027, 438.4384, 782.6085, 775.2106, 1119.643, 826.8889, 158.8985, 677.748, 1122.827, 849.6812, 447.9719, 1293.946, 864.5096, 345.0401, 845.2592, 210.7073, 1769.706, 353.0059, 9.536743e-07, 999.4902, 904.7455, -9.536743e-06, 794.5577, 1231.757, 2430.397, 1435.49, 826.567, 3641.423
6.5, 414.0442, 323.0007, 536.6225, 146.2287, 454.9342, 117.3828, 46.29303, 421.6259, 253.7073, 47.16716, 473.3372, 458.3179, 292.7672, 35.72108, 446.8157, 418.166, 774.6048, 773.8834, 1072.957, 791.1377, 199.5542, 644.615, 1077.118, 815.1198, 429.9018, 1249.715, 826.4242, 330.2224, 808.2561, 201.5571, 1692.537, 336.4039, 7.152557e-07, 956.9239, 865.5423, -9.536743e-06, 871.0912, 1237.9, 2456.298, 1375.107, 1041.182, 3677.654
6.6, 396.919, 308.9956, 568.2936, 140.1555, 433.8238, 112.473, 66.97956, 404.3929, 293.29, 45.15591, 451.785, 438.7713, 303.7159, 34.21868, 463.5369, 398.8309, 742.9617, 742.3718, 1028.218, 756.9321, 191.2382, 664.9811, 1033.27, 781.9642, 412.5605, 1198.451, 790.0165, 316.041, 825.8849, 192.8042, 1691.912, 320.5827, 7.152557e-07, 916.1704, 857.7839, -7.629395e-06, 833.5958, 1223.676, 2463.305, 1431.503, 1067.045, 3735.533
6.7, 380.5021, 295.5978, 544.8588, 178.7001, 413.6931, 107.7686, 64.06829, 387.8642, 281.2396, 43.23042, 504.7546, 420.0584, 291.2857, 32.77947, 462.1266, 380.3898, 712.6112, 712.1433, 1065.254, 746.4351, 228.9096, 690.6456, 991.2065, 777.0985, 395.9188, 1184.58, 755.2129, 302.4687, 900.7469, 184.4314, 1657.936, 305.5056, 7.152557e-07, 939.4934, 890.8209, -9.536743e-06, 797.7142, 1266.197, 2488.739, 1396.736, 1099.931, 3648.643
6.8, 372.6785, 282.781, 563.3711, 171.2782, 394.4964, 103.2609, 63.52087, 372.011, 269.6842, 41.38704, 481.7719, 402.1436, 279.3644, 31.40079, 442.8142, 362.8015, 683.5006, 683.1457, 1020.835, 714.1623, 219.3703, 671.6169, 950.8558, 813.1354, 379.9484, 1231.573, 721.9424, 289.4792, 861.3148, 176.4223, 1636.166, 291.1376, 7.152557e-07, 899.4822, 916.0873, -9.536743e-06, 763.3772, 1230.551, 2384.114, 1337.984, 1051.77, 3561.659
6.9, 370.736, 270.5198, 558.8818, 164.1647, 376.1905, 100.4621, 60.75993, 383.1451, 309.7508, 39.62227, 459.8358, 384.9928, 267.9309, 30.0801, 444.7281, 363.1865, 655.5792, 655.3289, 994.4412, 908.9269, 210.2286, 638.7835, 994.0257, 780.0605, 364.6221, 1181.053, 690.1377, 277.0475, 823.6089, 168.7609, 1684.09, 277.4453, 7.152557e-07, 861.175, 876.3926, -7.629395e-06, 851.4712, 1310.865, 2283.887, 1471.779, 1005.717, 3608.218
7, 355.402, 258.7903, 535.8351, 234.3383, 358.7341, 96.26008, 58.119, 439.4019, 298.3553, 37.93274, 438.8983, 368.5735, 260.3894, 28.81496, 426.1428, 355.1745, 657.5087, 628.6446, 1014.446, 869.6286, 201.4678, 607.5552, 953.5602, 748.3311, 349.9141, 1132.606, 659.7341, 265.1497, 922.908, 161.4323, 1610.655, 264.3969, 5.960464e-07, 936.4807, 875.8815, -7.629395e-06, 814.8203, 1254.641, 2363.99, 1409.87, 961.6805, 3597.677
7.1, 340.7023, 247.5694, 513.7388, 224.6057, 342.0877, 136.6459, 55.59286, 421.4423, 299.7606, 36.31526, 418.9143, 352.8544, 280.2321, 27.60303, 433.6443, 338.752, 630.649, 675.7592, 972.1462, 855.3262, 193.0721, 585.0486, 1007.014, 811.9306, 336.5226, 1120.803, 630.6699, 253.7629, 901.4639, 154.4219, 1540.422, 251.9622, 5.960464e-07, 964.4335, 911.342, -7.629395e-06, 779.7469, 1302.23, 2337.026, 1398.845, 1058.404, 3597.604
7.2, 326.6106, 381.9922, 492.5537, 215.2773, 375.5827, 130.9304, 53.17651, 404.2167, 287.4443, 34.76675, 399.8401, 337.8057, 302.7754, 26.44207, 511.8652, 323.0889, 604.8867, 648.243, 999.2517, 900.0665, 185.0262, 562.6265, 993.0457, 778.9047, 324.901, 1074.827, 669.8475, 242.8651, 862.0003, 147.7159, 1611.382, 240.1124, 5.960464e-07, 992.0825, 871.8529, -5.722046e-06, 804.9508, 1246.376, 2395.43, 1385.795, 1028.92, 3484.516
7.3, 313.1017, 365.4294, 532.5231, 221.4994, 386.6918, 155.7119, 50.86518, 387.6952, 275.634, 33.28427, 459.8824, 323.3988, 290.3838, 25.32994, 490.4742, 308.1499, 580.1766, 649.2986, 1001.592, 898.314, 177.3157, 535.1213, 1018.105, 747.2222, 311.7953, 1056.927, 640.3378, 232.4352, 966.933, 141.3011, 1541.117, 228.8198, 4.768372e-07, 1056.217, 907.6374, -5.722046e-06, 770.3023, 1192.918, 2294.728, 1387.487, 1159, 3546.164
7.4, 300.1515, 455.3964, 514.5453, 212.3, 398.257, 149.1989, 48.65432, 371.849, 264.309, 31.865, 438.9429, 309.6063, 316.9792, 24.26458, 469.9771, 305.7039, 587.5831, 622.86, 959.8281, 907.4258, 169.9264, 581.3865, 1048.032, 716.8284, 305.1414, 1034.044, 612.1281, 262.3354, 1007.496, 135.165, 1515.058, 218.0584, 3.576279e-07, 1041.975, 868.3088, -4.768372e-06, 820.068, 1231.384, 2360.416, 1375.157, 1108.253, 3535.236
7.5, 287.737, 435.6508, 511.7891, 257.4467, 492.1095, 151.262, 46.53956, 429.7404, 253.4492, 30.50625, 470.3898, 296.4021, 383.6248, 23.24404, 486.1376, 388.8416, 626.4079, 597.4979, 1014.437, 941.1724, 162.8451, 681.2498, 1062.958, 687.671, 292.8327, 1096.472, 585.1612, 338.525, 1015.349, 129.2952, 1448.993, 207.803, 3.576279e-07, 1022.03, 830.6844, -3.814697e-06, 915.0167, 1178.569, 2292.274, 1397.826, 1059.726, 3539.634
7.6, 275.8359, 416.7613, 561.6054, 246.7544, 469.2741, 144.9352, 44.51671, 412.1756, 307.1018, 29.20544, 448.9719, 283.761, 367.9243, 22.26641, 478.9153, 370.8625, 600.8187, 613.3165, 991.4129, 980.0477, 156.0589, 708.3441, 1104.332, 659.6995, 367.1294, 1081.211, 673.7634, 323.987, 970.8996, 123.6804, 1460.486, 198.03, 3.576279e-07, 1032.53, 881.1947, -2.861023e-06, 875.6304, 1249.359, 2254.753, 1399.621, 1085.951, 3632.624
7.7, 282.5635, 398.6909, 538.4464, 236.5061, 447.4983, 138.8729, 42.58179, 451.3019, 294.4839, 27.9601, 428.5291, 271.659, 352.8663, 21.32991, 521.6407, 353.7146, 599.2523, 588.3429, 950.0737, 983.5614, 149.5555, 673.7151, 1059.376, 653.8804, 352.3203, 1076.166, 644.0812, 310.0735, 1050.069, 118.3095, 1540.243, 188.7165, 3.576279e-07, 1048.79, 945.3829, -2.861023e-06, 874.9187, 1282.828, 2292.328, 1398.156, 1151.937, 3554.433
7.8, 270.8765, 381.404, 527.6177, 226.6834, 426.7329, 133.0643, 40.73097, 432.8559, 336.961, 26.76785, 409.0172, 260.0732, 338.4247, 20.43279, 499.8412, 337.3596, 580.6151, 564.3863, 953.9941, 947.5555, 143.3231, 640.7792, 1075.294, 654.0939, 343.6038, 1032.021, 639.9347, 296.7574, 1075.181, 113.1717, 1473.08, 179.8411, 3.576279e-07, 1004.124, 904.4188, -2.861023e-06, 935.327, 1227.807, 2306.912, 1462.491, 1101.498, 3687.26
7.9, 259.6728, 364.8666, 531.3599, 217.2688, 406.9312, 127.4986, 38.96059, 415.1638, 323.1162, 25.62645, 400.1802, 248.9815, 324.574, 19.57341, 492.9679, 321.7609, 556.8965, 541.4052, 938.6296, 1035.575, 137.3504, 609.4534, 1031.521, 667.7906, 329.7436, 1019.29, 611.7427, 284.0132, 1028.112, 108.2571, 1408.846, 171.3832, 3.576279e-07, 989.0262, 865.2297, -2.861023e-06, 895.0665, 1175.145, 2209.931, 1400.972, 1053.268, 3574.869
8, 248.9325, 349.0463, 571.7831, 208.2451, 388.0482, 122.1656, 37.26717, 398.1949, 309.8402, 24.53372, 512.5331, 238.3628, 311.2903, 18.75017, 472.3666, 370.7874, 534.1469, 519.3599, 961.2256, 1048.214, 131.6267, 591.9536, 989.5286, 740.9211, 316.4425, 986.7274, 584.7928, 305.7038, 1026.573, 103.5559, 1388.794, 163.323, 3.576279e-07, 1002.75, 915.4601, -2.861023e-06, 1052.912, 1124.742, 2178.8, 1373.234, 1152.788, 3584.196
8.1, 253.0817, 333.912, 548.2044, 224.032, 370.0416, 117.0558, 35.64735, 381.9195, 297.1097, 23.48758, 503.6462, 228.197, 324.9778, 17.96155, 492.9326, 377.3899, 512.3267, 584.4022, 950.2794, 1010.058, 126.1414, 563.0146, 994.3827, 724.8633, 303.678, 961.0588, 626.6996, 292.5753, 981.6321, 99.05884, 1396.677, 155.6418, 3.576279e-07, 960.0443, 1000.401, -1.907349e-06, 1007.59, 1142.34, 2087.205, 1315.47, 1102.312, 3548.371
8.199999999999999, 247.6443, 319.4338, 564.2256, 222.5071, 352.8705, 112.1597, 58.0353, 366.3094, 284.9023, 22.48605, 480.714, 218.4648, 311.6775, 17.2061, 484.9723, 383.3115, 504.5224, 560.606, 968.4789, 1088.12, 120.8848, 535.4905, 974.0448, 695.379, 293.4447, 960.8694, 695.6725, 347.9812, 995.4222, 94.75709, 1461.553, 148.3219, 2.384186e-07, 919.1579, 957.0527, -1.907349e-06, 1072.305, 1252.841, 2144.887, 1499.289, 1097.597, 3492.727
8.300000000000001, 237.4015, 467.2151, 540.9586, 405.7094, 446.9268, 107.4684, 107.1357, 351.3372, 273.1964, 21.52723, 458.826, 209.1476, 416.22, 16.48243, 464.7051, 504.5376, 549.2977, 715.7766, 943.8554, 1334.595, 115.8472, 783.8725, 1120.704, 723.2103, 300.6718, 1131.907, 815.7871, 333.0372, 992.3481, 90.64214, 1623.948, 141.3463, 3.576279e-07, 1031.003, 1043.595, -1.907349e-06, 1194.145, 1327.349, 2191.569, 1737.724, 1121.951, 3456.497
8.4, 347.9309, 615.8843, 584.3411, 521.2204, 558.0031, 102.9733, 307.7658, 336.9771, 381.4231, 20.60929, 458.8666, 200.2278, 411.7278, 81.88513, 445.2849, 481.2089, 719.1601, 686.631, 928.4483, 1309.455, 111.0195, 1164.402, 1075.082, 740.0907, 290.254, 1185.793, 1099.795, 476.3599, 1014.318, 86.70589, 1878.695, 134.6987, 3.576279e-07, 987.0948, 1320.951, -9.536743e-07, 1142.744, 1507.971, 2218.136, 2024.292, 1072.825, 3493.163
8.5, 346.686, 704.7416, 560.2446, 591.1239, 614.9348, 98.66617, 295.239, 352.9655, 365.7515, 19.7305, 551.0195, 191.6884, 439.7368, 84.85789, 426.6764, 544.2436, 783.1125, 765.8096, 977.6974, 1252.84, 106.393, 1182.024, 1094.677, 709.987, 464.3942, 1137.151, 1311.878, 488.9441, 969.9139, 82.94057, 2014.941, 128.3638, 3.576279e-07, 1124.049, 1321.19, -9.536743e-07, 1093.556, 1604.139, 2229.684, 2039.982, 1025.85, 3540.799
8.6, 355.4099, 741.6369, 558.308, 566.5732, 614.9743, 94.53924, 282.4064, 338.5387, 350.7238, 18.88917, 597.6996, 183.5132, 421.7398, 95.75947, 408.8454, 618.0488, 800.1824, 734.6267, 936.9301, 1330.028, 101.9593, 1211.88, 1155.069, 681.1078, 445.6616, 1168.836, 1254.084, 507.0949, 946.7592, 79.33877, 2023.834, 122.3268, 3.576279e-07, 1076.178, 1353.86, -9.536743e-07, 1046.484, 1583.089, 2175.529, 2170.318, 1108.537, 3572.744
8.699999999999999, 340.7098, 709.4802, 694.0452, 543.0421, 586.4375, 90.58492, 270.1316, 324.7017, 336.3134, 18.08372, 570.4849, 175.6866, 404.4794, 91.73191, 391.7596, 597.0462, 804.2156, 704.7136, 897.8627, 1339.759, 97.71037, 1276.601, 1156.301, 755.9417, 427.6846, 1279.794, 1371.894, 512.7281, 1037.671, 75.89338, 1935.584, 116.5737, 2.980232e-07, 1077.115, 1374.292, -1.430511e-06, 1001.439, 1515.189, 2199.131, 2079.025, 1059.999, 3487.901
8.800000000000001, 326.6177, 678.7177, 738.0001, 520.4883, 559.225, 119.8072, 258.3903, 311.4302, 322.4952, 17.31262, 544.5094, 168.1938, 404.4741, 87.87375, 375.3879, 569.4401, 771.3629, 765.4038, 917.9586, 1384.848, 93.63851, 1222.198, 1109.229, 725.1932, 410.4328, 1282.944, 1311.456, 490.709, 1043.18, 72.59761, 1944.517, 111.0912, 2.980232e-07, 1105.496, 1370.762, -1.907349e-06, 958.3329, 1481.992, 2358.037, 2129.018, 1013.585, 3540.695
8.9, 396.2817, 795.1934, 707.5671, 636.2651, 620.8425, 179.7368, 250.0903, 298.7012, 309.2448, 16.57439, 535.6618, 161.0206, 387.9203, 84.17786, 359.7003, 571.67, 844.6139, 806.9388, 950.8443, 1359.911, 89.73634, 1280.48, 1155.348, 695.6954, 486.5692, 1294.495, 1460.631, 579.9139, 997.5129, 69.44497, 2022.774, 105.8666, 2.384186e-07, 1087.103, 1457.348, -1.430511e-06, 917.0822, 1578.629, 2291.588, 2039.463, 969.2044, 3495.391
9, 394.9492, 915.2175, 678.389, 738.3923, 592.0334, 172.2189, 347.3478, 286.4924, 296.5388, 15.86765, 606.9641, 154.1534, 372.0439, 80.63741, 344.6683, 794.8116, 810.1109, 774.0813, 911.1967, 1563.532, 85.99677, 1486.745, 1108.315, 686.6935, 477.5179, 1415.984, 1622.976, 555.0095, 1063.889, 66.42924, 2204.791, 100.8876, 2.384186e-07, 1040.806, 1624.766, -1.430511e-06, 877.6071, 1562.878, 2272.792, 2160.84, 926.7668, 3514.283
9.1, 378.6138, 875.5344, 761.8691, 707.7251, 564.5612, 165.0155, 372.7124, 274.7826, 284.3548, 15.19104, 635.2745, 147.579, 392.2625, 77.24586, 330.2646, 758.0613, 777.0173, 970.3219, 873.2023, 1495.931, 82.41306, 1596.855, 1179.501, 658.7618, 463.1111, 1415.751, 1866.394, 550.2309, 1133.24, 63.54446, 2331.605, 96.14286, 1.788139e-07, 1158.2, 1754.501, -1.430511e-06, 839.8311, 1676.15, 2478.939, 2232.81, 886.1873, 3530.583
9.199999999999999, 362.954, 837.572, 759.838, 700.4188, 538.3638, 172.3343, 356.5124, 263.5515, 272.6714, 14.54328, 630.1671, 141.2849, 376.2085, 73.99697, 316.4627, 737.2319, 745.2757, 948.3249, 930.8888, 1508.115, 78.97867, 1518.789, 1147.396, 641.9553, 452.5811, 1408.816, 1897.11, 544.3677, 1083.63, 60.78497, 2298.269, 91.62123, 2.384186e-07, 1108.874, 1739.027, -1.430511e-06, 803.6812, 1604.259, 2508.702, 2138.889, 919.7308, 3537.51
9.300000000000001, 387.1136, 801.2556, 728.5045, 671.3289, 563.6858, 165.126, 341.0166, 252.7793, 261.4681, 13.92314, 601.4741, 135.2594, 360.8115, 70.88473, 303.2376, 763.6016, 714.8307, 909.7103, 1017.02, 1563.031, 75.68741, 1474.317, 1148.973, 719.572, 434.325, 1354.605, 1903.853, 520.9899, 1036.192, 58.1453, 2263.566, 87.31226, 2.384186e-07, 1061.65, 1688.777, -9.536743e-07, 905.261, 1575.244, 2403.238, 2197.728, 974.1137, 3392.911
9.4, 371.1023, 766.5139, 698.4631, 689.6423, 537.529, 158.2193, 326.1943, 242.4475, 250.7251, 13.32945, 574.0875, 129.4908, 346.0447, 67.90337, 290.5652, 728.2944, 734.3848, 872.668, 974.6125, 1495.452, 72.5333, 1462.851, 1102.2, 690.3029, 447.3548, 1299.038, 1819.98, 512.7933, 990.8301, 55.62027, 2256.617, 83.20592, 2.384186e-07, 1016.436, 1671.375, -1.430511e-06, 866.2947, 1623.983, 2401.956, 2266.707, 960.5779, 3437.256
9.5, 355.7532, 865.2625, 700.5461, 660.9999, 512.586, 151.6014, 312.0162, 257.019, 240.4235, 12.76107, 654.886, 123.9682, 331.8822, 71.27393, 341.1106, 694.6197, 704.3847, 837.134, 933.9739, 1430.795, 69.51064, 1474.942, 1057.331, 662.2243, 436.6453, 1270.638, 1739.802, 510.5298, 947.4543, 53.20489, 2210.95, 257.7151, 1.788139e-07, 1054.969, 1687.094, -1.430511e-06, 935.1246, 1587.734, 2479.447, 2171.36, 1018.339, 3402.176
9.6, 341.0389, 827.7455, 671.6577, 664.5792, 488.8004, 145.2603, 298.4544, 316.5145, 230.5451, 12.21693, 625.0675, 118.6811, 324.8716, 113.8489, 326.8555, 700.6982, 675.6101, 843.3202, 938.5663, 1502.792, 66.61395, 1402.836, 1014.288, 635.2878, 419.032, 1267.556, 1766.781, 488.6051, 980.9461, 50.89439, 2184.948, 308.8661, 2.384186e-07, 1010.04, 1683.336, -1.430511e-06, 1071.631, 1573.017, 2375.213, 2140.776, 1004.447, 3462.91
9.699999999999999, 378.7378, 791.8552, 676.1166, 710.7456, 556.2974, 139.1845, 285.4821, 303.5776, 221.0726, 11.69599, 668.2213, 113.6196, 311.5757, 109.0605, 313.1961, 721.3497, 717.9795, 873.1507, 953.7983, 1437.817, 63.83796, 1395.961, 998.5103, 609.4471, 402.1292, 1326.478, 1767.326, 491.587, 938.0031, 48.68424, 2141.642, 343.6426, 1.788139e-07, 967.024, 1745.149, -1.430511e-06, 1025.503, 1531.067, 2387.902, 2180.247, 960.4664, 3462.73
9.800000000000001, 414.9488, 813.3206, 648.2355, 681.2267, 556.5782, 133.3628, 273.0735, 291.1696, 211.9894, 11.19726, 725.6344, 108.7739, 318.4193, 136.2998, 349.3439, 736.4272, 747.0751, 837.597, 925.3188, 1429.545, 61.17766, 1430.569, 1043.905, 584.6574, 385.9083, 1297.092, 1689.467, 470.4759, 896.9399, 46.57007, 2078.38, 370.1724, 1.788139e-07, 1025.387, 1793.287, -9.536743e-07, 981.3611, 1674.584, 2409.123, 2147.161, 1003.037, 3395.01
9.9, 397.7862, 778.0557, 621.5041, 652.9338, 574.4012, 127.7846, 261.2044, 279.2686, 203.2793, 10.7198, 700.1995, 104.1348, 305.3874, 130.5672, 403.4897, 740.1046, 716.5566, 857.0978, 925.4966, 1367.737, 58.62822, 1360.633, 1056.842, 560.876, 370.3416, 1243.884, 1731.165, 465.037, 952.1909, 44.5477, 2032.552, 352.7631, 1.788139e-07, 1020.179, 1743.757, -9.536743e-07, 1054.144, 1602.76, 2449.465, 2151.866, 959.1182, 3486.136
10, 419.9955, 827.5421, 595.8751, 771.8821, 600.6741, 122.4397, 249.8511, 267.8541, 194.9271, 10.2627, 734.6331, 99.69366, 292.8889, 125.0756, 407.5453, 791.7373, 687.2848, 907.0939, 886.9059, 1388.997, 56.18502, 1294.116, 1013.82, 675.9043, 355.4029, 1296.015, 1805.315, 511.8976, 910.5067, 42.61316, 2067.24, 336.1725, 1.490116e-07, 976.7319, 1716.113, -9.536743e-07, 1112.096, 1534.016, 2346.491, 2214.891, 917.1222, 3343.637
10.1, 402.6241, 791.6605, 664.4804, 745.9969, 572.8009, 118.8861, 238.9913, 256.9061, 186.9181, 9.825091, 735.2779, 95.44188, 280.9019, 119.8151, 390.5139, 778.5778, 845.1235, 870.1581, 887.0921, 1447.374, 53.84363, 1356.907, 1070.307, 683.9529, 345.6997, 1285.804, 1798.671, 505.4044, 889.4703, 40.76263, 2136.753, 348.3038, 1.192093e-07, 1062.208, 1909.317, -4.768372e-07, 1064.226, 1657.442, 2325.282, 2156.589, 988.8075, 3404.334
10.2, 491.8841, 794.4661, 637.0791, 828.3714, 610.679, 194.7556, 228.6035, 246.4056, 179.2381, 9.406141, 701.799, 91.37144, 337.8912, 114.7757, 387.8989, 764.9929, 810.5997, 834.7264, 850.1028, 1401.021, 51.59982, 1537.435, 1108.994, 656.1326, 359.7886, 1354.203, 1719.432, 600.7576, 977.8297, 38.99246, 2141.087, 407.511, 8.940697e-08, 1016.971, 1886.105, -4.768372e-07, 1125.81, 1586.353, 2227.529, 2160.11, 945.5115, 3472.207
10.3, 471.5394, 805.497, 610.8079, 793.9672, 582.3415, 188.5554, 218.6673, 236.3344, 171.8737, 9.005056, 669.8444, 87.47459, 324.0624, 191.4738, 371.6884, 825.7042, 829.4443, 868.5517, 961.1443, 1377.759, 49.44951, 1587.981, 1063.848, 629.444, 345.2755, 1313.627, 1844.559, 574.9581, 960.4336, 37.29917, 2047.725, 388.3456, 8.940697e-08, 973.6603, 1804.379, -4.768372e-07, 1117.435, 1646.637, 2326.289, 2283.18, 904.1113, 3462.143
10.4, 452.0361, 770.5714, 585.6199, 775.5909, 622.107, 180.6686, 209.1629, 226.6747, 164.8119, 8.621074, 639.3448, 83.74393, 310.7996, 183.4206, 373.8348, 787.5255, 851.587, 847.7488, 921.0673, 1464.755, 47.38881, 1742.205, 1101.555, 658.9938, 331.3479, 1318.472, 1763.298, 550.2665, 1022.272, 35.6794, 2130.138, 395.8222, 8.940697e-08, 1040.049, 1817.53, -4.768372e-07, 1069.336, 1576.012, 2375.763, 2187.14, 864.5239, 3497.471
