 , C001, C003, C004, C006, C007, C008, C011, C013, C016, C022, C025, C026, C027, C029, C035, C038, C039, C054, C055, C058, C060, C065, C069, C083, C084, C090, C102, C105, C107, C117, C118, C119, C120, C121, C124
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
52.4, 1266.707, 227.7541, 59.40051, 2.413179, 336.4442, 393.5486, 779.5701, 332.0032, 342.5083, 649.4064, 3.132831, 628.8967, 0.001936848, 28.41908, 777.3292, 758.7904, 236.4824, 701.8007, 1308.156, 934.5544, 133.9844, 439.5295, 881.0328, 0.9145858, 16.74066, 348.7828, 300.5193, 419.7572, 0, 589.2663, 301.7045, 82.9567, 1241.938, 929.1285, 1143.226
52.5, 1224.91, 255.876, 56.55429, 2.307072, 395.0602, 373.1556, 800.2786, 330.3124, 326.3056, 613.6698, 2.973078, 621.4072, 0.001846434, 27.07647, 743.8521, 765.4917, 226.5716, 773.8561, 1355.896, 932.0352, 127.286, 461.5914, 919.4439, 0.8747913, 16.00306, 330.4971, 287.426, 401.6282, 0, 562.3079, 362.3198, 79.38356, 1189.641, 896.7288, 1105.829
52.6, 1172.775, 253.0091, 53.84445, 2.205631, 377.9723, 384.7484, 818.0426, 326.5203, 310.8694, 698.4341, 2.82147, 595.0687, 0.00176024, 25.79728, 816.6722, 848.5801, 319.5804, 734.3047, 1384.884, 917.7495, 120.9224, 456.1057, 879.8105, 0.8367283, 15.29796, 313.17, 274.9031, 463.5418, 0, 536.5828, 346.9472, 75.96432, 1304.577, 896.5303, 1092.685
52.7, 1198.731, 239.8071, 51.26445, 2.10865, 379.6729, 450.8556, 775.5481, 311.0534, 296.1634, 659.9995, 2.677594, 569.8466, 0.00167807, 24.57853, 946.1846, 804.2312, 306.1871, 696.7748, 1326.291, 878.7426, 114.877, 436.8856, 841.8855, 0.8003214, 14.62392, 296.7514, 262.9258, 468.3972, 0, 512.0345, 332.2269, 72.69236, 1249.642, 884.6155, 1045.829
52.8, 1279.708, 227.2939, 48.80807, 2.015933, 363.2505, 427.493, 856.2563, 389.0466, 282.1531, 623.6799, 2.541054, 545.6935, 0.001599735, 23.41736, 905.4354, 762.2001, 293.355, 730.0936, 1360.745, 841.3936, 109.1339, 418.4753, 886.7488, 0.7654987, 13.97958, 281.1936, 251.4704, 448.1674, 0, 488.6094, 318.1311, 69.56133, 1228.575, 841.905, 1033.538
52.9, 1229.135, 215.4338, 46.4694, 1.927293, 374.955, 405.341, 811.7767, 370.618, 268.8055, 589.3589, 2.411478, 579.3395, 0.001525058, 22.31104, 1016.358, 812.1006, 322.2672, 737.2917, 1354.792, 805.632, 103.6779, 471.881, 867.6262, 0.7321911, 13.36364, 266.4514, 240.5141, 428.8114, 0, 466.2559, 304.6334, 66.56516, 1227.242, 865.2903, 1095.839
53, 1292.596, 204.1924, 44.24278, 1.84255, 358.7367, 384.3369, 850.1869, 383.8494, 256.0894, 700.8431, 2.288508, 644.127, 0.001453866, 21.25699, 978.3563, 769.6583, 308.7613, 699.6091, 1390.138, 854.9756, 98.49459, 457.0654, 830.2264, 0.7003328, 12.77483, 328.2628, 299.4684, 410.2913, 0, 444.925, 325.8967, 63.69804, 1231.336, 823.5128, 1074.142
53.1, 1268.081, 208.9064, 42.12286, 1.761533, 383.9921, 364.4213, 831.9585, 398.3425, 243.9749, 662.2759, 2.171809, 632.5473, 0.001385998, 20.25274, 944.5657, 775.1736, 295.8214, 663.8525, 1331.323, 877.4308, 93.57046, 451.8605, 879.2579, 0.6698606, 12.21196, 311.0529, 286.4209, 392.5711, 0, 508.3682, 312.0695, 60.95442, 1214.563, 808.4416, 1125.906
53.2, 1287.87, 207.7311, 40.10451, 1.684079, 401.2448, 345.5376, 788.7411, 379.4735, 232.4334, 625.8311, 2.061062, 605.7366, 0.001321298, 19.29593, 975.537, 734.6611, 283.4238, 629.9233, 1317.975, 881.1956, 234.7549, 438.2489, 841.3568, 0.6407143, 11.6739, 294.7452, 273.9418, 445.1487, 0, 502.1818, 298.829, 58.32897, 1315.375, 781.1442, 1137.8
53.3, 1264.274, 196.8917, 38.18287, 1.61003, 383.8893, 399.2245, 747.7687, 361.4984, 221.4379, 663.2863, 1.955961, 596.375, 0.001259618, 18.38432, 956.5902, 696.2659, 271.5458, 694.8448, 1327.394, 843.7424, 223.0186, 419.7812, 805.0894, 0.6128362, 11.15954, 279.2926, 262.0064, 425.923, 0, 543.9694, 304.3791, 55.8166, 1259.986, 778.9351, 1089.01
53.4, 1304.026, 186.6179, 36.35331, 1.539238, 367.2845, 522.6697, 771.0463, 344.3746, 210.9625, 626.7859, 1.85622, 588.2722, 0.001200818, 17.51579, 928.572, 659.8774, 260.1655, 679.6847, 1271.233, 807.881, 211.869, 415.6873, 770.3853, 0.5861711, 10.66785, 264.6501, 250.5911, 407.5277, 0, 519.0832, 313.6268, 53.41245, 1206.93, 741.327, 1042.311
53.5, 1239.237, 228.3332, 34.61141, 1.471558, 351.398, 495.5858, 742.3759, 360.0622, 200.9827, 592.2941, 1.761565, 569.8466, 0.001144762, 16.68828, 951.9389, 625.3906, 249.2622, 678.3558, 1217.449, 773.5438, 201.2769, 398.1704, 737.1772, 0.5606662, 10.19782, 334.9283, 239.6731, 389.9268, 0, 495.3356, 300.3202, 51.11185, 1156.107, 705.5346, 1053.142
53.6, 1177.667, 216.4188, 32.95298, 1.406854, 336.1986, 469.9054, 733.5701, 380.5842, 191.4751, 588.6616, 1.671737, 545.6935, 0.001091323, 15.89987, 949.7108, 592.7061, 238.8159, 653.0183, 1307.344, 740.6661, 191.2142, 381.3916, 740.3394, 0.5362711, 9.748495, 395.8602, 229.2307, 373.0861, 0, 472.6744, 287.5782, 48.91035, 1107.425, 671.4703, 1007.982
53.7, 1182.43, 205.1261, 31.37401, 1.344995, 321.6567, 445.5557, 738.9597, 396.0117, 182.4171, 556.2678, 1.586489, 562.1469, 0.001040379, 15.1487, 918.816, 561.7299, 228.8073, 619.6429, 1431.515, 709.1857, 325.7372, 365.3198, 761.7848, 0.5129374, 9.318972, 375.1064, 219.2434, 393.4693, 0, 592.2526, 301.3838, 46.80367, 1211.212, 639.0507, 983.4188
53.8, 1234.068, 253.1506, 29.8707, 1.285855, 332.426, 422.4677, 700.5732, 377.2531, 173.7877, 588.5406, 1.505589, 561.8364, 0.0009918126, 14.43303, 879.2455, 603.2921, 219.2182, 630.0764, 1370.949, 742.1218, 444.3846, 369.1889, 728.9474, 0.490619, 8.908374, 355.4406, 209.6912, 409.2315, 0, 565.1575, 349.8618, 44.78772, 1249.042, 664.688, 964.3696
53.9, 1197.279, 303.9767, 28.43943, 1.229317, 332.7001, 400.5762, 697.9099, 359.3831, 328.2775, 595.7579, 1.428814, 538.0228, 0.0009455135, 13.75116, 889.0375, 571.7626, 235.0287, 647.5005, 1339.325, 710.5795, 499.0974, 353.6314, 707.2703, 0.4692717, 8.515866, 336.8058, 200.5551, 421.0241, 0, 539.3021, 335.0178, 42.85861, 1196.446, 649.918, 971.8502
54, 1137.794, 295.6508, 27.07673, 1.175264, 415.1024, 494.361, 786.6967, 342.3596, 337.5624, 627.8527, 1.355954, 547.1935, 0.0009013758, 13.10151, 947.853, 637.6639, 225.1788, 622.4742, 1327.503, 703.4406, 474.1456, 344.1892, 676.7828, 0.4488532, 8.140654, 319.1481, 191.8171, 402.8403, 0, 514.6295, 320.8036, 41.01259, 1200.936, 653.0562, 984.8897
54.1, 1186.09, 296.0884, 25.77933, 1.123588, 397.1475, 483.8637, 745.8305, 422.3192, 321.5937, 616.3839, 1.286809, 524.0005, 0.0008592985, 12.48255, 907.032, 604.338, 285.158, 590.6599, 1336.705, 710.8478, 553.3357, 333.9319, 732.1931, 0.4293232, 135.3117, 302.416, 183.4598, 385.4419, 0, 491.0856, 373.3023, 39.24608, 1177.685, 621.5256, 992.4655
54.2, 1127.16, 280.6385, 24.54409, 1.074184, 379.9693, 458.7907, 707.0872, 402.3145, 306.3804, 582.4644, 1.22119, 501.7907, 0.0008191854, 11.89283, 903.5721, 572.7538, 273.2073, 587.7, 1316.395, 774.1644, 525.6722, 319.86, 700.6313, 0.4106429, 129.3498, 379.8336, 175.4667, 368.795, 0, 468.6188, 357.4637, 37.55566, 1232.398, 611.1638, 949.9073
54.3, 1130.471, 288.4867, 23.36805, 1.026952, 363.5341, 444.3162, 670.3564, 383.2573, 347.3405, 606.747, 1.158918, 480.5222, 0.0007809448, 11.33097, 864.6581, 573.4483, 261.7574, 557.663, 1260.7, 741.2603, 499.3918, 306.3812, 762.3771, 0.3927754, 123.6506, 424.1465, 167.8218, 352.8669, 0, 447.1799, 342.2972, 35.93805, 1180.503, 695.0713, 1066.458
54.4, 1164.499, 312.4004, 22.24835, 0.9817972, 347.8098, 487.3643, 635.5337, 365.1029, 330.9092, 596.0498, 1.099821, 586.576, 0.0007444894, 10.79566, 839.8265, 543.4785, 250.7874, 529.1612, 1325.557, 709.7547, 474.4253, 293.4704, 729.5142, 0.3756854, 118.2025, 401.9097, 212.2313, 337.6269, 0, 426.7217, 327.7742, 34.39011, 1198.01, 661.5122, 1020.727
54.5, 1186.222, 296.0994, 21.1823, 0.9386277, 332.7656, 485.3957, 602.5199, 347.8085, 315.2552, 563.2494, 1.043737, 561.7139, 0.0007097357, 10.28564, 834.4629, 533.9016, 281.2037, 594.7342, 1269.474, 679.5882, 450.7069, 281.1036, 836.5825, 0.359339, 112.9944, 380.8387, 242.55, 323.045, 0, 407.1996, 313.8673, 32.90885, 1147.563, 629.5734, 976.9571
54.6, 1127.285, 280.649, 20.16734, 0.8973565, 318.3722, 518.8667, 571.2211, 331.3332, 300.3418, 573.5513, 0.9905134, 537.9055, 0.0006766043, 9.799708, 855.3627, 505.9986, 285.2726, 617.1208, 1283.183, 727.9211, 428.1743, 269.258, 813.737, 0.3437038, 108.0159, 396.0045, 231.9823, 309.0929, 0, 388.5705, 300.5505, 31.49139, 1124.566, 599.1767, 988.3645
54.7, 1089.412, 266.0047, 19.201, 0.8578998, 304.6013, 491.9799, 632.8069, 397.7773, 286.1338, 541.989, 0.9400038, 611.3321, 0.0006450196, 9.336737, 818.5249, 524.141, 273.3171, 623.0475, 1332.471, 754.1345, 406.7681, 257.9115, 817.5951, 0.3287489, 155.832, 406.8459, 221.8751, 295.7434, 0, 370.7937, 287.7987, 30.13498, 1077.212, 570.2476, 958.6845
54.8, 1035.286, 277.1655, 18.28097, 0.8201782, 338.5277, 466.4863, 599.9348, 393.6668, 272.5979, 512.1635, 0.8920698, 585.4207, 0.0006149093, 8.895638, 863.0319, 524.3113, 261.8626, 591.2039, 1291.313, 722.0817, 386.4322, 268.8765, 782.352, 0.3144447, 174.0499, 412.9367, 251.2398, 337.0515, 0, 353.8302, 275.5879, 28.837, 1100.283, 542.7151, 963.0969
54.9, 1108.01, 293.9819, 17.40503, 0.7841151, 323.8851, 490.4786, 568.7702, 375.0193, 259.7024, 566.5977, 0.8465801, 586.9354, 0.0005862046, 8.475377, 851.4365, 496.9095, 250.8882, 560.9878, 1272.151, 691.3912, 367.1129, 257.5461, 748.6281, 0.3007629, 166.3812, 391.2876, 240.2935, 349.1318, 0, 337.6428, 263.8952, 27.59492, 1114.405, 516.512, 921.7981
55, 1101.762, 278.642, 16.57105, 0.7496377, 309.8757, 481.5508, 583.8503, 357.2552, 247.4169, 535.418, 0.8034101, 562.058, 0.0005588399, 8.074971, 954.808, 470.9398, 255.2484, 569.9029, 1279.017, 662.0051, 348.7595, 246.6932, 716.3578, 0.2876764, 185.9558, 370.7735, 229.8241, 334.0531, 0, 322.1959, 252.6986, 26.40634, 1145.113, 491.5741, 981.7706
55.1, 1082.483, 264.1024, 15.77704, 0.7166762, 296.4724, 521.7086, 553.5212, 340.3324, 306.7115, 546.4637, 0.7624415, 541.2266, 0.0005327525, 7.693482, 1060.514, 446.3274, 244.5512, 564.1549, 1334.1, 689.5041, 331.3236, 236.2976, 779.1923, 0.2751593, 177.7625, 391.8683, 219.8109, 319.6255, 0, 307.4557, 241.9771, 25.26896, 1112.883, 528.7836, 1026.77
55.2, 1028.701, 250.3216, 15.02107, 0.6851641, 394.8374, 517.0002, 589.5692, 394.8869, 292.2022, 579.4588, 0.7235621, 610.2604, 0.000507883, 51.92908, 1078.497, 471.5792, 234.3023, 575.7585, 1277.656, 749.9675, 452.3714, 274.046, 748.621, 0.2631869, 169.9302, 423.8966, 210.234, 380.6376, 0, 293.3898, 299.9127, 24.18057, 1181.468, 503.2531, 982.7405
55.3, 1086.263, 237.2598, 14.30132, 0.6550376, 377.7591, 553.9616, 586.8683, 376.1816, 323.4987, 624.3173, 0.6866652, 584.3943, 0.0004841744, 49.47577, 1152.176, 558.6591, 224.4829, 595.0089, 1223.6, 718.0919, 429.7556, 262.4977, 766.0272, 0.2517354, 162.443, 401.6729, 201.0743, 364.1982, 0, 394.9194, 287.1879, 23.13905, 1165.194, 520.1398, 1043.641
55.4, 1032.293, 306.8035, 13.61606, 0.6262357, 361.4195, 525.2562, 556.3826, 358.3623, 308.1953, 589.9613, 0.6516498, 559.6247, 0.0004615726, 47.13836, 1102.556, 529.4622, 215.075, 604.1543, 1256.269, 750.6102, 408.2704, 251.4361, 800.5137, 0.2407821, 155.2857, 380.6143, 278.7826, 348.4687, 0, 479.3434, 275.003, 22.1424, 1194.429, 632.4876, 998.8883
55.5, 1087.984, 362.0204, 12.96364, 0.5987003, 345.7866, 509.6434, 527.4804, 341.3872, 293.6158, 557.4959, 0.6184199, 535.9049, 0.0004400258, 44.91138, 1055.072, 501.7912, 206.0614, 611.3376, 1254.104, 718.7072, 387.8593, 240.8407, 766.0069, 0.2303054, 148.4437, 385.3679, 266.6363, 333.4185, 0, 457.4138, 263.3351, 21.18867, 1144.133, 601.9502, 1053.656
55.6, 1033.929, 343.1302, 12.34248, 0.5723755, 330.83, 483.2345, 500.0796, 325.2161, 279.726, 526.8171, 0.5868846, 546.0498, 0.0004194849, 63.32016, 1049.913, 514.8914, 197.4256, 629.9821, 1261.317, 715.9995, 368.4687, 230.6917, 735.361, 0.2202846, 173.4671, 365.1642, 255.0192, 319.0184, 0, 436.4875, 252.1623, 20.27603, 1109.378, 572.8871, 1008.474
55.7, 1050.876, 325.2257, 11.75108, 0.5472083, 316.5202, 504.0493, 558.8636, 368.8815, 303.0616, 497.8265, 0.5569574, 557.4097, 0.0003999028, 63.41608, 1157.702, 487.9819, 208.437, 623.0107, 1389.19, 721.0324, 350.0475, 220.9704, 729.5818, 0.2106998, 181.4612, 346.0196, 243.9083, 305.2402, 0, 416.5186, 241.4635, 19.40269, 1116.69, 545.2273, 1036.902
55.8, 998.6639, 330.3413, 11.18802, 0.5231476, 302.8295, 477.9303, 560.5553, 383.3719, 296.6426, 526.0016, 0.5285562, 533.7838, 0.0003812349, 79.02978, 1156.632, 484.5198, 212.5516, 612.4578, 1439.147, 744.95, 332.5473, 211.6587, 712.723, 0.2015321, 232.3559, 327.8788, 233.2814, 292.0571, 0, 510.6996, 306.2318, 18.56697, 1201.004, 518.9029, 1022.212
55.9, 1015.65, 346.7985, 10.65193, 0.500145, 289.7309, 453.1648, 601.1577, 365.2121, 378.1851, 497.0559, 0.5016034, 511.1592, 0.0003634384, 91.58759, 1106.819, 459.1976, 203.6437, 613.2103, 1413.573, 713.2875, 315.9219, 202.7395, 690.9424, 0.1927632, 222.1182, 358.4492, 223.1176, 279.4433, 0, 487.3355, 293.239, 17.76725, 1150.431, 493.8495, 978.378
56, 1130.31, 328.7025, 10.14154, 0.4781537, 277.1989, 429.6826, 597.1971, 347.9125, 360.2947, 521.6449, 0.4760249, 489.4936, 0.0003464726, 146.0506, 1094.126, 435.1988, 213.448, 642.6604, 1434.238, 760.4545, 300.1277, 194.1961, 712.6976, 0.1843759, 212.3315, 368.9263, 213.3966, 267.3744, 0, 465.0403, 280.7974, 17.00197, 1160.794, 470.0057, 973.4055
56.1, 1074.151, 338.2501, 9.6556, 0.4571294, 265.2089, 407.4171, 566.1748, 331.4323, 343.2506, 575.4055, 0.4517508, 468.7463, 0.0003302988, 139.1506, 1157.364, 457.5272, 204.5026, 609.8144, 1442.082, 728.1331, 285.1232, 186.0127, 681.9761, 0.1763535, 202.9761, 349.5846, 204.0991, 255.8266, 0, 443.7651, 268.8836, 16.26966, 1111.915, 447.3131, 972.123
56.2, 1020.783, 335.3027, 9.192945, 0.4370295, 253.7375, 421.4482, 536.764, 315.7328, 327.0128, 543.7411, 0.4287145, 448.8784, 0.0003148801, 181.2402, 1134.672, 433.6158, 205.1622, 598.1838, 1412.464, 697.1854, 270.8687, 178.1742, 652.579, 0.1686802, 194.0329, 331.2568, 195.2067, 317.0517, 0, 423.4632, 257.4754, 15.56888, 1065.093, 425.7162, 1013.22
56.3, 1033.731, 330.2127, 8.752458, 0.4178134, 242.7624, 415.8281, 508.8809, 300.7769, 311.5431, 513.8192, 0.4068529, 429.8526, 0.0003001811, 172.6778, 1094.165, 410.9539, 196.564, 632.2413, 1550.152, 689.8325, 257.327, 211.1731, 633.0356, 0.1613408, 185.4837, 330.3585, 186.7017, 303.3584, 0, 404.0901, 290.1139, 14.8983, 1020.243, 405.162, 969.772
56.4, 982.3712, 333.9471, 8.333077, 0.3994422, 232.2619, 406.207, 628.8721, 386.7055, 296.8052, 485.5439, 0.3861061, 411.6332, 0.0002861683, 164.5199, 1047.042, 389.4765, 259.2982, 621.3679, 1484.567, 712.5167, 244.4622, 202.2744, 605.748, 0.1543207, 177.3112, 313.0387, 178.5673, 290.2566, 0, 385.6033, 328.8914, 14.25659, 1009.339, 385.6002, 928.187
56.5, 945.3688, 323.0444, 7.933792, 0.3818788, 222.2157, 427.0578, 596.2043, 368.3878, 394.4069, 458.8246, 0.3664173, 394.186, 0.0002728096, 156.7475, 1123.634, 369.1215, 248.4312, 589.6101, 1522.54, 682.2328, 232.2406, 234.3715, 579.6368, 0.147606, 307.3524, 296.627, 170.7873, 277.7206, 0, 367.9622, 366.3952, 13.64253, 1056.364, 366.9828, 963.711
56.6, 975.7063, 306.188, 7.553638, 0.3650877, 212.6039, 404.9283, 585.9847, 416.4726, 375.7491, 433.5756, 0.3477324, 377.4784, 0.0002600745, 149.3422, 1147.51, 349.8303, 238.0197, 559.4755, 1458.123, 653.236, 220.6299, 228.2563, 554.6511, 0.1411836, 293.8103, 320.8729, 163.3463, 296.7516, 0, 351.1283, 350.8497, 13.05491, 1098.169, 349.2643, 992.9468
56.7, 1019.022, 337.179, 7.1917, 0.3490348, 269.993, 392.743, 562.2048, 447.281, 357.9739, 409.7161, 0.3300003, 361.4789, 0.0002479339, 142.2867, 1098.09, 378.1387, 253.7191, 530.881, 1461.582, 726.7352, 209.5998, 239.1332, 530.7424, 0.1350405, 280.8649, 304.0504, 156.2294, 283.9351, 0, 335.0644, 335.9638, 12.49261, 1051.926, 332.4013, 950.3679
56.8, 968.3926, 319.585, 6.847104, 0.3336878, 295.3748, 404.2899, 553.9921, 458.1489, 341.0396, 387.1696, 0.3131725, 346.1575, 0.0002363601, 135.5646, 1152.365, 385.4706, 243.086, 503.748, 1425.367, 695.8469, 199.1211, 229.0562, 507.8643, 0.1291648, 268.4898, 288.1099, 149.4227, 271.6721, 0, 319.7355, 321.7095, 11.95452, 1110.061, 316.3525, 1001.172
56.9, 1049.685, 302.9091, 6.51902, 0.3190157, 315.428, 390.71, 603.11, 436.447, 324.9064, 365.8637, 0.2972028, 331.4855, 0.0002253265, 129.1601, 1102.736, 365.325, 232.8985, 504.9717, 1438.604, 727.9705, 189.1662, 219.4038, 485.9724, 0.1235447, 256.6601, 273.0051, 142.9125, 272.167, 0, 305.1079, 308.0599, 11.43961, 1108.583, 301.0786, 985.8823
57, 997.5325, 287.1033, 6.206656, 0.3049886, 301.7845, 395.2127, 571.7805, 466.0576, 309.5364, 345.7304, 0.2820474, 317.4355, 0.000214808, 123.0581, 1245.827, 456.4577, 237.5311, 561.8253, 1468.905, 697.0297, 179.7091, 210.1582, 520.8031, 0.1181691, 245.3515, 258.6922, 136.6859, 371.041, 0, 291.1494, 294.9895, 10.94688, 1061.902, 286.542, 943.6063
57.1, 975.3511, 272.1223, 5.909259, 0.2915783, 288.7311, 374.7334, 575.5251, 443.981, 294.8935, 326.705, 0.2676649, 303.9809, 0.0002047805, 117.2444, 1249.397, 453.5468, 235.5634, 584.1393, 1431.971, 723.7034, 170.7247, 233.8462, 498.3535, 0.1130275, 234.5412, 273.1272, 130.7306, 355.016, 0, 277.8296, 282.4736, 10.47537, 1017.187, 272.7073, 936.3167
57.2, 1028.683, 310.6271, 5.626112, 0.2787577, 276.2423, 355.3154, 580.5925, 422.9503, 280.9432, 308.7265, 0.2540157, 324.4491, 0.0001952211, 111.7054, 1229.923, 443.5768, 225.6912, 554.2843, 1510.214, 692.944, 162.1895, 227.0995, 498.4205, 0.1081095, 224.2072, 310.9747, 125.0348, 339.683, 0, 265.1191, 270.4888, 10.02417, 1051.613, 259.5406, 936.8138
57.3, 1039.837, 294.4186, 5.356533, 0.2665007, 264.2938, 386.1441, 550.4327, 402.9156, 267.6529, 291.7373, 0.2410626, 310.6973, 0.0001861079, 106.4281, 1195.85, 444.4899, 216.2327, 549.8878, 1509.211, 663.4919, 154.081, 217.5296, 476.9356, 0.1034056, 249.5705, 294.6712, 119.5872, 391.833, 0, 366.2917, 313.2432, 9.592408, 1057.615, 247.0096, 948.4074
57.4, 988.1741, 296.818, 5.099871, 0.2547828, 252.862, 442.1958, 614.7956, 407.0317, 254.9913, 363.4472, 0.22877, 297.5283, 0.0001774202, 101.4, 1195.2, 421.2597, 207.1706, 521.7834, 1551.216, 666.8007, 146.3779, 208.363, 456.3769, 0.09890631, 238.5743, 351.6366, 114.3769, 451.0278, 0, 349.5342, 299.9528, 9.17924, 1013.08, 235.0836, 934.4861
57.5, 939.0777, 354.9505, 4.855506, 0.24358, 280.7761, 419.282, 582.8591, 387.7511, 242.9287, 417.6543, 0.2171043, 367.1211, 0.000169138, 96.60956, 1152.144, 420.9611, 198.4882, 495.1153, 1526.542, 669.8522, 419.1304, 199.5826, 451.966, 0.09460281, 228.0626, 333.2013, 109.3936, 431.5482, 0, 333.5433, 287.2263, 8.783869, 1011.798, 357.4045, 894.4142
57.6, 1037.958, 336.4292, 4.622851, 0.2328698, 327.7701, 397.5555, 552.5815, 369.3839, 231.4367, 415.9558, 158.4767, 351.5606, 0.0001612424, 92.04539, 1206.856, 426.3411, 195.4019, 595.7621, 1495.335, 712.6584, 437.3625, 214.1832, 471.2676, 0.09048655, 218.0141, 315.7325, 104.6274, 476.5972, 0, 343.8076, 357.6641, 8.405527, 1010.617, 340.1485, 856.0605
57.7, 1053.303, 318.8744, 4.401344, 0.2226306, 313.5927, 429.0641, 523.8768, 351.8866, 220.4884, 419.3687, 271.8642, 336.6596, 0.0001537154, 87.69685, 1186.695, 437.4554, 201.2863, 565.3131, 1523.346, 710.8646, 415.497, 205.1576, 450.9532, 0.08654939, 208.4083, 350.384, 100.0689, 456.0133, 0, 378.6466, 342.489, 8.043482, 993.4678, 383.737, 841.3061
57.8, 1011.147, 302.2355, 4.19045, 0.2128416, 300.0285, 406.8308, 496.6632, 381.8633, 210.058, 396.2909, 258.0009, 352.8554, 0.0001465398, 83.55376, 1135.588, 414.5929, 223.6166, 562.9427, 1458.894, 680.6509, 464.7758, 196.5123, 431.5145, 0.08278354, 228.3836, 366.0742, 95.709, 436.3184, 0, 361.3238, 327.9579, 75.01244, 951.634, 365.2096, 864.3484
57.9, 960.9095, 286.4649, 3.989662, 0.203483, 287.0511, 385.7495, 582.4572, 423.2526, 200.121, 374.4832, 244.8445, 441.9294, 0.0001396991, 79.60639, 1136.633, 392.9252, 214.245, 597.7241, 1424.367, 683.4983, 441.5398, 192.7548, 412.9137, 0.07918155, 234.8077, 502.2202, 184.2379, 449.2439, 0, 344.7935, 341.9505, 198.5307, 911.5616, 347.5767, 827.284
58, 1004.713, 329.4875, 3.798494, 0.1945359, 274.635, 394.8308, 657.8221, 403.2036, 190.654, 387.5246, 340.4088, 423.1981, 0.0001331778, 75.84551, 1092.821, 372.39, 205.2662, 567.1747, 1454.668, 654.4478, 557.4588, 200.084, 395.1147, 0.07573628, 254.4552, 475.8902, 176.2109, 454.4113, 0, 329.0195, 360.6248, 189.9795, 921.2259, 330.7952, 943.4545
58.1, 1091.401, 312.2949, 3.616486, 0.1859822, 262.7559, 383.3825, 623.6505, 384.1044, 181.635, 366.1992, 399.0072, 409.8631, 0.0001269609, 72.26231, 1087.853, 409.4677, 227.8496, 538.1868, 1467.746, 701.1801, 576.4199, 213.7282, 394.1944, 0.07244092, 243.2438, 450.9406, 168.5335, 485.1725, 0, 313.9671, 345.3242, 181.7967, 968.9262, 314.8239, 902.9979
58.2, 1037.175, 295.9994, 3.4432, 0.1778046, 251.3907, 382.3115, 631.165, 447.8008, 238.613, 445.4429, 378.6605, 422.3663, 174.401, 93.45786, 1134.606, 388.068, 218.3006, 510.6804, 1440.934, 688.4587, 547.6024, 230.7567, 401.9156, 0.06928895, 232.5263, 427.2991, 223.9227, 464.2182, 0, 299.6034, 436.1366, 228.5316, 988.3151, 401.8086, 903.4595
58.3, 1034.793, 280.5541, 3.278216, 0.1699865, 271.3438, 368.6743, 658.2698, 433.9725, 237.0303, 462.099, 359.3513, 404.4642, 166.2597, 128.0952, 1109.427, 428.4322, 221.348, 508.2753, 1527.767, 714.2263, 520.2256, 221.0326, 470.2961, 0.06627411, 222.2811, 404.897, 214.1666, 500.9214, 0, 389.8695, 417.6321, 246.8016, 994.7492, 382.4087, 983.9058
58.4, 1011.475, 265.9149, 3.121138, 0.1625123, 276.9313, 397.4771, 640.2012, 413.4158, 293.076, 475.5356, 341.0268, 387.3209, 158.4985, 122.0435, 1061.647, 463.0062, 212.0715, 562.5329, 1536.168, 744.9442, 494.2175, 211.7184, 450.0236, 0.06339046, 212.4873, 383.6694, 204.8356, 479.2869, 0, 451.691, 399.9127, 236.1713, 967.5809, 363.9454, 997.4525
58.5, 961.2213, 252.0394, 2.971586, 0.1553666, 264.9529, 376.8806, 660.6906, 420.43, 294.3945, 513.1163, 323.6367, 395.196, 243.4721, 116.2778, 1015.925, 438.8084, 203.1838, 533.7822, 1471.174, 727.4493, 469.5096, 222.0221, 430.6249, 0.06063228, 203.125, 415.8853, 195.9111, 458.5868, 0, 445.8083, 382.9452, 225.9988, 948.5184, 346.3736, 964.1912
58.6, 986.5828, 238.888, 2.829201, 0.1485352, 296.7512, 395.3524, 626.3699, 419.731, 353.4795, 484.8796, 307.1333, 442.0945, 232.1065, 110.7844, 1084.307, 415.8752, 194.6685, 533.5159, 1408.931, 762.905, 446.037, 212.6662, 467.8821, 0.05799411, 194.1752, 394.0817, 187.3755, 438.7808, 0, 510.2359, 366.6975, 296.7654, 908.5773, 329.6501, 1008.781
58.7, 937.5654, 226.4229, 2.693637, 0.1420041, 283.9155, 374.8659, 593.8322, 399.8489, 336.7578, 517.3575, 291.4716, 423.3562, 221.2715, 105.5506, 1037.609, 394.1405, 186.5101, 513.4635, 1404.747, 730.4794, 423.7378, 203.7045, 447.7136, 0.05547073, 185.6198, 373.4211, 179.2117, 486.2003, 0, 486.893, 351.1392, 283.983, 975.141, 360.4772, 965.5228
