 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C012, C013, C015, C016, C017, C019, C020, C022, C023, C024, C025, C026, C027, C028, C029, C036, C037, C038, C040, C044, C046, C047, C048, C049, C050, C052, C053, C055, C057, C060, C061, C062, C063, C067, C068, C069, C070, C071, C072, C073, C075, C076, C079, C080, C083, C093, C095, C096, C097, C105
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
316.2, 245.5108, 369.9188, 63.31669, 686.1719, 690.4997, 1173.772, 134.7752, 527.1025, 1803.07, 505.8363, 777.1995, 516.1319, 1165.693, 1222.127, 1055.397, 311.6098, 820.9148, 1570.47, 1133.158, 2090.997, 465.2671, 418.5851, 591.3127, 310.4231, 823.9908, 666.7365, 43.68622, 921.3934, 0.1295615, 628.1432, 881.3951, 15.52083, 1190.068, 825.7344, 1299.562, 1735.801, 503.2197, 1878.782, 16.43065, 987.3126, 0.08619623, 1445.109, 801.3322, 670.8389, 767.4656, 1075.398, 1187.048, 1373.978, 1009.293, 1171.323, 660.9932, 2423.025, 23.74542, 155.3761, 1762.072, 348.5639, 1465.512, 221.0353, 1609.414, 501.491, 1245.169, 971.7954
316.3, 234.7395, 352.4922, 60.1001, 651.8951, 657.2222, 1122.869, 127.9029, 504.941, 1845.243, 482.5873, 743.5716, 488.8209, 1113.752, 1166.2, 1125.751, 308.9678, 797.3948, 1592.51, 1080.664, 2025.06, 443.8617, 399.8854, 564.8924, 296.6064, 789.515, 687.7632, 41.43376, 883.9549, 0.1233439, 599.1071, 841.6313, 14.85363, 1211.763, 885.4323, 1368.194, 1660.255, 506.4197, 1855.382, 15.63112, 1007.856, 0.08253324, 1381.002, 766.6804, 641.3386, 796.3644, 1022.762, 1172.854, 1367.514, 999.3248, 1123.371, 633.1016, 2315.304, 22.71851, 148.5074, 1683.776, 504.7491, 1428.329, 211.2707, 1594.611, 480.7789, 1192.039, 1037.643
316.4, 237.1955, 335.8867, 57.04692, 729.3986, 625.5485, 1164.82, 121.381, 483.7112, 1764.005, 460.4068, 753.1444, 462.9551, 1266.378, 1112.833, 1069.295, 374.2308, 784.4641, 1610.039, 1148.634, 2046.381, 423.4412, 382.0211, 574.7851, 283.4046, 861.8259, 657.0978, 39.29744, 892.5783, 0.1174246, 629.4044, 803.6614, 14.21511, 1160.58, 849.043, 1301.815, 1641.006, 481.407, 1874.625, 14.8705, 980.9825, 0.07902592, 1422.395, 733.5269, 657.5327, 762.9643, 1044.536, 1160.306, 1307.455, 1018.092, 1165.382, 606.3869, 2314.662, 21.73601, 141.9424, 1736.959, 509.6549, 1362.316, 201.9374, 1546.423, 506.6479, 1200.71, 993.4869
316.5, 253.4352, 320.0634, 54.14884, 805.3011, 595.4013, 1157.082, 115.1917, 564.8523, 1837.128, 439.2458, 793.7953, 438.4579, 1269.229, 1178.873, 1015.67, 357.6418, 804.536, 1536.062, 1095.423, 1989.376, 403.9601, 472.5747, 549.1032, 404.6592, 927.5845, 627.7997, 37.27126, 856.3106, 0.1117894, 600.31, 767.4046, 13.60403, 1142.867, 814.1492, 1328.549, 1661.032, 490.9795, 1859.656, 14.14689, 932.7685, 0.07566764, 1475.605, 831.8349, 658.3724, 865.8764, 1071.543, 1235.501, 1285.133, 975.7628, 1117.674, 580.7995, 2287.653, 20.79601, 135.6676, 1758.564, 562.98, 1299.354, 193.0164, 1611.869, 485.7228, 1204.983, 951.2101
316.6, 242.3161, 394.9054, 51.39799, 765.0734, 609.7986, 1106.903, 109.318, 587.0672, 1898.385, 419.0573, 759.4494, 469.3957, 1212.675, 1124.926, 1047.891, 341.7882, 857.9388, 1644.505, 1097.476, 1991.601, 483.2449, 451.4631, 659.0952, 420.747, 888.7744, 599.8079, 35.34955, 853.9542, 0.1064246, 572.5605, 732.7834, 13.01923, 1191.45, 871.6329, 1318.757, 1588.741, 482.3929, 1897.893, 13.45849, 1022.733, 0.07245208, 1484.71, 857.3022, 629.4204, 856.1888, 1079.611, 1227.044, 1389.703, 973.4854, 1219.027, 556.2918, 2425.93, 19.89665, 425.6272, 1719.345, 538.4078, 1239.302, 232.7828, 1597.465, 465.662, 1153.568, 910.7322
316.7, 371.2262, 376.3018, 48.78689, 726.8552, 622.2663, 1120.558, 103.7437, 562.3845, 1843.514, 399.7968, 764.285, 444.5577, 1158.641, 1185.514, 995.3396, 326.6374, 815.9033, 1632.424, 1229.095, 1903.473, 461.0124, 431.2946, 629.6462, 489.7771, 851.5881, 573.0642, 33.52693, 819.2559, 0.1013173, 546.0937, 813.9518, 12.45956, 1213.289, 835.8107, 1254.777, 1519.596, 491.5203, 1816.343, 12.80359, 1047.919, 0.06937316, 1475.313, 820.2301, 715.4167, 897.1187, 1026.769, 1165.991, 1350.976, 998.2251, 1332.559, 532.8182, 2318.08, 19.03619, 612.554, 1727.326, 514.9081, 1286.528, 222.4992, 1552.22, 446.4297, 1104.348, 871.9769
316.8, 354.9393, 380.8582, 46.30843, 690.5461, 592.2772, 1362.191, 98.45374, 538.7395, 1925.768, 431.4363, 751.4755, 421.0341, 1246.403, 1131.263, 1048.492, 312.1581, 835.3463, 1557.419, 1172.157, 2044.664, 439.8028, 412.0271, 601.5131, 467.9774, 981.6943, 547.5129, 31.79828, 809.0952, 0.09645507, 520.8503, 777.2307, 11.92395, 1255.938, 801.4608, 1257.245, 1637.342, 505.36, 1796.15, 12.18056, 996.4155, 0.06642509, 1508.158, 840.5234, 792.3545, 945.0272, 1094.888, 1250.769, 1368.699, 956.7222, 1278.007, 510.3352, 2259.686, 18.21294, 612.7033, 1724.575, 575.3249, 1227.069, 243.374, 1485.21, 457.5311, 1202.125, 834.8708
316.9, 339.3669, 362.9163, 43.95589, 656.0508, 651.5955, 1589.892, 93.43349, 516.0887, 1901.652, 446.7041, 777.8074, 398.7552, 1190.866, 1079.495, 995.9108, 298.3207, 794.4177, 1739.007, 1223.511, 1986.683, 419.569, 432.764, 574.637, 447.1481, 940.6203, 586.7414, 30.15876, 860.4605, 0.09182619, 496.7739, 742.1663, 11.41137, 1298, 826.8555, 1196.249, 1566.081, 542.5215, 1718.972, 11.58784, 947.4429, 0.06360229, 1441.254, 925.031, 757.5106, 1051.227, 1090.631, 1286.735, 1407.017, 967.1382, 1225.688, 488.8008, 2267.91, 17.42529, 633.1059, 1770.317, 550.2139, 1195.276, 232.6225, 1632.472, 539.959, 1150.832, 799.3437
317, 324.4778, 373.9662, 142.4712, 623.2787, 620.193, 1631.627, 88.66923, 523.9449, 1865.171, 601.6353, 801.016, 377.6552, 1137.804, 1120.954, 945.9662, 334.1154, 898.499, 1659.105, 1236.948, 2013.332, 438.4072, 470.2694, 548.9618, 427.2458, 1052.131, 560.5803, 28.60378, 1060.484, 0.08741944, 560.8463, 708.6837, 10.92082, 1243.174, 792.8735, 1321.737, 1497.923, 559.0506, 1741.332, 11.02397, 900.8774, 0.06089946, 1377.318, 885.0301, 724.199, 1027.984, 1037.25, 1332.727, 1395.644, 1005.885, 1175.51, 468.1751, 2214.791, 16.67171, 605.1184, 1750.808, 526.1989, 1175.599, 222.346, 1651.828, 557.899, 1343.361, 765.3284
317.1, 310.2419, 356.349, 166.4419, 592.1437, 590.3038, 1627.802, 84.1479, 574.7014, 1899.674, 573.9832, 780.4686, 480.7322, 1162.896, 1069.657, 983.6353, 334.8506, 933.1969, 1596.569, 1179.646, 2102.501, 418.2375, 449.2608, 524.4337, 408.2294, 1008.11, 535.5856, 27.12897, 1017.394, 0.08322418, 534.921, 740.6151, 10.45136, 1302.372, 872.5535, 1257.612, 1545.761, 531.4384, 1666.509, 10.48753, 856.6005, 0.05831148, 1407.32, 903.6116, 692.3522, 984.8692, 1106.261, 1266.415, 1334.35, 1046.962, 1127.387, 448.4197, 2196.115, 15.95071, 849.7909, 1673.013, 609.4014, 1165.846, 212.5234, 1636.758, 594.7059, 1286.042, 732.7606
317.2, 296.6306, 339.5618, 157.9864, 655.5069, 561.8552, 1557.209, 79.85712, 569.5037, 1884.529, 547.602, 746.6993, 455.2944, 1143.72, 1132.899, 934.3063, 366.9236, 887.4739, 1639.596, 1217.782, 2019.187, 435.9809, 429.1907, 548.8787, 390.0594, 965.9308, 511.7054, 25.7302, 976.0548, 0.07923026, 527.1813, 758.136, 10.00208, 1247.361, 836.6935, 1196.598, 1478.486, 505.19, 1739.105, 9.977201, 814.4997, 0.05583348, 1404.235, 969.0883, 661.9059, 943.563, 1052.115, 1241.162, 1275.748, 1074.757, 1081.234, 429.498, 2226.499, 15.2609, 812.2245, 1748.842, 582.8031, 1111.964, 236.808, 1645.5, 570.144, 1290.944, 701.5787
317.3, 283.6164, 323.5653, 194.938, 622.762, 534.7775, 1551.605, 75.78513, 545.5594, 1810.943, 522.4333, 817.7516, 638.8774, 1092.758, 1092.638, 887.4512, 469.461, 843.9912, 1564.261, 1176.694, 2022.743, 415.9229, 518.648, 524.3544, 372.6982, 925.5164, 488.8899, 24.40355, 936.3952, 0.07542799, 513.2039, 723.933, 9.572117, 1194.674, 802.3073, 1215.089, 1468.947, 480.2381, 1771.98, 9.491703, 774.4681, 0.05346078, 1450.133, 943.9294, 632.7986, 903.9892, 1084.204, 1179.406, 1219.719, 1030.072, 1036.971, 411.3747, 2221.574, 14.60092, 776.3188, 1671.134, 604.2703, 1096.777, 280.1918, 1574.463, 546.5965, 1265.353, 671.7238
317.4, 271.1732, 308.3225, 295.8588, 703.3348, 634.5562, 1484.316, 71.92078, 567.1938, 1798.735, 498.4214, 782.3691, 605.0714, 1044.067, 1190.559, 880.1428, 448.6506, 802.639, 1492.388, 1136.569, 1933.237, 396.7877, 508.3271, 520.1087, 356.1096, 886.7928, 517.6651, 23.1453, 898.3471, 0.0718082, 547.0406, 691.2731, 9.160634, 1144.213, 838.3164, 1156.139, 1527.988, 456.5186, 1695.84, 9.02983, 736.4041, 0.05118892, 1413.917, 940.8484, 604.9712, 925.5399, 1031.137, 1202.409, 1251.629, 1036.657, 994.519, 394.0161, 2212.237, 13.96948, 742.0004, 1596.879, 577.8959, 1046.087, 308.4248, 1593.145, 524.0215, 1211.363, 783.8668
317.5, 259.2759, 331.9286, 293.3779, 871.3895, 603.9749, 1419.946, 68.25347, 543.3467, 1760.97, 475.5132, 748.5175, 573.0541, 997.5461, 1136.077, 836.0039, 428.7627, 848.3276, 1452.621, 1147.747, 1882.693, 378.5329, 549.1577, 515.3871, 340.2594, 849.6894, 524.7886, 21.95193, 861.845, 0.06836212, 521.7535, 686.3747, 8.76684, 1095.883, 803.8635, 1120.356, 1474.77, 433.9706, 1751.092, 8.590431, 700.2108, 0.0490136, 1351.193, 900.1635, 578.3675, 968.1468, 980.6674, 1167.667, 1196.66, 993.5566, 953.8053, 377.39, 2113.886, 13.36535, 709.199, 1599.31, 552.6727, 1048.277, 425.6118, 1648.933, 502.379, 1211.06, 750.5101
317.6, 268.5717, 316.2918, 278.4738, 827.8604, 639.3309, 1414.964, 64.77316, 542.2981, 1730.101, 453.6578, 716.1306, 658.5107, 1053.22, 1140.677, 868.6194, 409.7564, 806.7629, 1437.767, 1094.578, 1883.281, 421.1975, 524.6248, 517.2139, 325.1147, 814.1384, 501.3898, 20.82009, 826.826, 0.06508143, 497.6353, 744.6123, 8.389975, 1125.97, 770.8265, 1223.755, 1439.938, 476.8759, 1675.85, 8.172415, 766.5304, 0.04693072, 1394.521, 899.9395, 739.1296, 990.4865, 1065.411, 1109.568, 1191.874, 1017.241, 914.7584, 361.4655, 2126.352, 12.78734, 677.8477, 1528.246, 528.5504, 1029.791, 406.8096, 1577.747, 481.6302, 1305.823, 718.5729
317.7, 286.4745, 312.2259, 264.3269, 786.5058, 608.5194, 1457.553, 61.47032, 519.4977, 1723.177, 432.8069, 685.1451, 623.6658, 1006.291, 1101.646, 870.1122, 391.5927, 825.3503, 1458.19, 1171.31, 1799.946, 401.8196, 575.774, 570.784, 310.6441, 780.0749, 600.3792, 19.7466, 793.2299, 0.06195817, 474.6319, 720.5938, 8.029309, 1129.61, 800.5714, 1196.613, 1489.108, 482.0269, 1806.842, 7.774739, 827.102, 0.04493636, 1332.658, 973.3676, 769.7842, 1014.972, 1187.773, 1088.689, 1259.958, 1111.297, 969.8876, 346.2129, 2070.419, 12.23433, 647.8824, 1545.112, 505.4809, 1067.988, 456.1909, 1672.872, 530.8108, 1286.487, 791.7097
317.8, 303.2001, 297.5172, 266.9578, 747.217, 579.1929, 1394.343, 58.33589, 497.6559, 1680.366, 412.9144, 655.5002, 652.8285, 1032.153, 1130.583, 858.2466, 374.2341, 831.4921, 1424.211, 1164.522, 1785.157, 425.2235, 550.0521, 545.2809, 296.8176, 747.4366, 573.61, 18.72847, 760.999, 0.05898479, 452.6919, 809.9606, 7.684148, 1099.506, 767.6697, 1138.558, 1500.17, 509.5589, 1824.007, 7.396414, 786.451, 0.04302675, 1400.884, 983.316, 918.0965, 1239.663, 1161.585, 1034.52, 1273.257, 1065.093, 958.3978, 331.6039, 2231.526, 11.70524, 619.2417, 1579.447, 541.8845, 1057.343, 436.0378, 1630.43, 558.2463, 1231.594, 758.0193
317.9, 289.8977, 355.7413, 320.4406, 709.8907, 642.803, 1449.507, 55.36129, 536.6211, 1606.386, 393.9362, 627.138, 678.923, 986.1631, 1078.846, 933.696, 357.6449, 790.7523, 1426.975, 1148.745, 1706.165, 405.6604, 525.4793, 520.9173, 283.6064, 716.1639, 704.9075, 17.76283, 730.0776, 0.05615411, 431.7661, 773.4196, 7.353825, 1069.954, 794.7311, 1148.937, 1434.88, 585.3052, 1745.632, 7.036499, 747.798, 0.04119829, 1338.739, 940.7947, 1443.097, 1326.593, 1104.731, 1054.04, 1217.338, 1064.088, 919.1628, 317.6114, 2132.318, 11.19903, 591.8671, 1509.265, 518.233, 1065.603, 416.7751, 1592.617, 535.1902, 1300.185, 814.1353
318, 277.179, 338.9827, 304.1617, 816.9866, 611.8242, 1425.848, 52.53836, 560.1379, 1535.664, 375.8303, 600.003, 642.9979, 942.2219, 1029.476, 1063.729, 341.7912, 778.0794, 1417.352, 1208.491, 1822.833, 386.9973, 502.0042, 497.6423, 270.9833, 686.1996, 716.8892, 16.84698, 700.4127, 0.05345928, 411.8076, 738.5271, 7.037702, 1102.533, 938.6137, 1093.195, 1372.432, 695.0824, 1670.624, 6.694098, 754.0079, 0.03944753, 1324.121, 900.1121, 1640.129, 1472.896, 1050.659, 1047.508, 1206.409, 1019.847, 991.0936, 304.2093, 2037.521, 10.71471, 565.7027, 1569.896, 583.889, 1016.354, 429.7366, 1549.497, 513.0864, 1296.404, 819.4282
318.1, 265.0182, 338.1617, 288.7098, 776.1751, 582.3384, 1364.013, 49.85938, 613.6259, 1694.099, 358.5565, 670.2721, 661.8931, 960.0666, 1037.906, 1032.382, 326.6402, 739.9566, 1352.229, 1411.35, 1899.236, 369.1929, 479.5779, 475.4072, 329.8964, 657.489, 684.9251, 15.97835, 671.9532, 0.05089376, 392.7716, 705.2087, 6.735168, 1055.964, 900.0388, 1055.265, 1464.79, 702.398, 1598.839, 6.368358, 905.7169, 0.03777117, 1319.076, 861.1887, 1739.142, 1672.731, 1147.439, 995.3875, 1206.491, 977.4453, 994.3854, 291.3727, 2023.563, 10.25133, 540.6949, 1500.139, 558.4042, 993.8525, 495.8455, 1523.591, 543.9333, 1300.231, 784.5582
318.2, 253.391, 513.4361, 274.0429, 811.4804, 554.2736, 1354.416, 47.317, 587.8265, 1619.514, 342.0767, 641.2708, 626.8691, 966.7561, 990.4103, 980.608, 312.1608, 726.581, 1468.918, 1345.97, 1815.195, 352.2076, 458.1534, 454.1656, 315.2129, 629.9797, 687.0005, 15.15451, 644.65, 0.04845137, 374.6157, 673.3936, 6.445639, 1134.219, 863.0492, 1017.451, 1401.04, 728.4836, 1619.044, 6.058468, 861.2021, 0.03616605, 1324.292, 823.9484, 1662.663, 1725.673, 1091.277, 1068.896, 1153.504, 936.8063, 953.6771, 279.0778, 2004.367, 9.808, 516.7926, 1776.35, 534.0317, 947.9198, 517.1835, 1511.944, 586.0076, 1356.687, 864.9006
318.3, 242.2739, 526.8574, 260.1211, 770.944, 646.8189, 1346.679, 44.90426, 732.6245, 1577.89, 326.3542, 613.5242, 733.4338, 965.3837, 945.0878, 998.3342, 298.3233, 729.2296, 1443.352, 1283.618, 1790.277, 336.0037, 437.686, 433.8731, 347.1076, 603.6213, 656.3691, 14.37314, 618.4562, 0.04612619, 357.299, 785.1145, 6.168556, 1131.211, 827.5798, 1020.654, 1447.913, 819.7914, 1736.629, 5.763659, 881.4437, 323.6175, 1380.955, 850.8329, 1762.388, 1917.246, 1167.065, 1060.844, 1227.349, 972.7377, 1024.184, 267.3016, 1934.316, 9.383838, 493.947, 2068.585, 510.7231, 924.6132, 693.6825, 1615.61, 572.8019, 1298.799, 828.0956
318.4, 231.6445, 502.0376, 246.9065, 833.2141, 645.5775, 1364.652, 42.61455, 805.5216, 1760.501, 311.3545, 682.4745, 694.6244, 1062.251, 983.5497, 971.2928, 285.0991, 764.9601, 1531.924, 1341.46, 1778.04, 338.3749, 418.133, 414.4873, 331.6581, 578.3658, 709.8939, 13.63206, 593.3268, 0.04391259, 340.7827, 749.6944, 5.903384, 1181.807, 793.5682, 1020.41, 1441.372, 899.5387, 1714.731, 5.483194, 838.1219, 309.8651, 1319.694, 898.7964, 1684.887, 1925.979, 1153.161, 1270.724, 1289.181, 973.2119, 1039.818, 256.0224, 2079.241, 8.978019, 472.1112, 2217.491, 488.4317, 920.0418, 663.0378, 1557.619, 574.2424, 1365.934, 826.1902
318.5, 221.4815, 499.7309, 234.3633, 791.592, 614.465, 1347.867, 40.4416, 771.6542, 2051.764, 297.0441, 705.9351, 657.8685, 1045.589, 963.9727, 922.5828, 272.4612, 802.9305, 1548.233, 1279.317, 1763.541, 351.5103, 399.4535, 395.9677, 316.8962, 720.6153, 822.348, 12.92919, 569.2184, 0.04180523, 325.0299, 715.8723, 5.649611, 1166.811, 760.9543, 970.9044, 1456.025, 855.1094, 1840.558, 5.216378, 822.0192, 332.2243, 1261.151, 940.3032, 1716.55, 2021.238, 1225.917, 1262.62, 1301.998, 963.0016, 1040.573, 245.2192, 2024.952, 8.58975, 451.2408, 2175.97, 467.1133, 877.5204, 633.7468, 1520.051, 550.5256, 1366.784, 857.694
318.6, 211.7644, 520.582, 222.4572, 752.0491, 652.0505, 1466.13, 38.37944, 739.2107, 2013.227, 283.3915, 675.3906, 708.272, 1046.23, 964.2247, 985.7624, 260.3835, 854.7007, 1477.096, 1251.572, 1685.505, 335.3385, 381.6085, 378.2755, 302.7914, 770.5508, 785.6818, 12.26256, 546.0896, 0.03979899, 379.1479, 683.576, 5.406748, 1117.526, 729.6808, 1056.573, 1392.656, 837.4933, 1761.472, 4.962545, 803.8155, 369.7961, 1205.204, 899.6418, 1700.655, 2012.118, 1206.92, 1288.126, 1244.817, 984.5804, 1043.448, 234.8718, 1934.927, 8.218273, 431.293, 2185.721, 499.9794, 836.9643, 605.7499, 1538.531, 561.4661, 1428.862, 821.1956
318.7, 202.4736, 587.9391, 211.156, 771.3298, 712.7828, 1429.664, 36.42244, 708.1312, 2025.714, 270.3664, 712.5092, 670.7939, 999.6125, 920.1004, 954.2279, 403.8219, 812.8237, 1470.013, 1309.132, 1674.178, 319.9107, 589.4676, 433.8645, 379.0245, 738.311, 750.6505, 11.63031, 523.9006, 0.03788904, 441.6915, 652.7368, 5.174325, 1070.323, 699.6926, 1152.652, 1503.937, 816.5611, 1757.623, 4.721064, 883.2375, 375.2014, 1241.964, 860.7388, 1625.869, 2079.127, 1194.932, 1280.463, 1190.147, 1174.229, 1063.961, 224.961, 1937.069, 7.862861, 412.227, 2160.632, 478.157, 798.2825, 578.9897, 1501.071, 538.277, 1367.895, 786.2504
318.8, 193.5904, 560.2419, 200.429, 732.7991, 773.4764, 1367.664, 34.56522, 678.3585, 2022.884, 257.9399, 681.6803, 635.2991, 1055.318, 877.9953, 980.7781, 445.2633, 889.3696, 1524.641, 1248.486, 1727.591, 305.1927, 563.1339, 541.5222, 362.1544, 707.4201, 778.8682, 11.03065, 502.6132, 0.03607074, 421.2742, 623.2888, 4.951892, 1143.867, 670.9368, 1096.73, 1484.101, 785.6978, 1682.1, 4.491333, 866.0136, 359.2569, 1211.107, 956.9813, 1621.575, 2111.459, 1175.409, 1440.811, 1167.473, 1278.892, 1020.405, 215.4684, 1925.537, 7.52282, 394.0038, 2149.087, 457.287, 761.3884, 553.4118, 1569.113, 516.0457, 1413.574, 803.3053
318.9, 231.5871, 533.8494, 277.1049, 824.0392, 736.2001, 1377.116, 32.80271, 649.8375, 2051.644, 246.0845, 652.1854, 686.3176, 1008.295, 837.817, 931.5924, 425.5256, 897.9714, 1567.738, 1284.396, 1651.146, 307.7201, 650.4955, 517.3265, 361.1121, 677.8217, 744.1407, 10.46191, 482.1907, 0.03433971, 401.8006, 595.1694, 4.739022, 1175.485, 643.3628, 1139.952, 1450.382, 819.6857, 1742.027, 4.272781, 927.2695, 375.438, 1186.946, 959.3234, 1647.174, 2184.983, 1153.358, 1389.356, 1126.029, 1225.72, 1000.634, 206.3764, 1839.932, 7.197484, 376.5862, 2151.577, 479.1269, 726.1995, 528.9638, 1501.373, 494.7325, 1435.461, 933.8447
319, 221.4266, 528.092, 361.7015, 782.8754, 700.7202, 1351.407, 31.13007, 655.1774, 2001.435, 234.7741, 709.1746, 756.6174, 1057.861, 831.2319, 884.8734, 497.4417, 853.9744, 1495.705, 1341.311, 1688.953, 313.4345, 680.3719, 494.2119, 373.9065, 649.4616, 710.9616, 9.922493, 651.2516, 0.03269174, 432.1166, 568.3186, 4.535303, 1125.834, 616.922, 1084.647, 1616.101, 835.7459, 1769.596, 4.064865, 881.6954, 359.4835, 1261.585, 933.3486, 1668.355, 2285.293, 1096.907, 1320.227, 1097.137, 1174.759, 1056.29, 197.6681, 1830.956, 6.886217, 359.9386, 2203.317, 545.3658, 799.1879, 505.5958, 1637.723, 680.8334, 1374.212, 894.1058
319.1, 238.8923, 503.2141, 343.3264, 790.1036, 892.5632, 1389.622, 29.54272, 658.2325, 1913.319, 223.9835, 678.49, 741.9453, 1129.93, 925.476, 840.4973, 475.3911, 859.8392, 1426.982, 1279.175, 1627.044, 299.0144, 649.9772, 472.1301, 357.2642, 622.2881, 694.849, 9.41089, 624.7896, 0.03112287, 412.1419, 542.6791, 4.340341, 1078.28, 755.6977, 1032.024, 1643.328, 857.3025, 1693.558, 3.867065, 838.3613, 516.0842, 1255.331, 941.07, 1674.429, 2281.049, 1043.218, 1348.686, 1147.037, 1173.324, 1027.424, 189.3272, 1803.652, 6.588412, 344.0269, 2188.535, 521.5624, 784.8829, 483.2602, 1592.229, 652.7144, 1434.486, 887.6499
319.2, 279.3798, 479.5081, 325.8849, 787.0691, 849.5477, 1383.063, 28.0363, 630.5577, 1961.169, 213.6889, 649.1331, 770.606, 1079.583, 986.0853, 1006.029, 454.3178, 817.7105, 1419.45, 1219.917, 1591.21, 285.2578, 620.9404, 451.0349, 405.5297, 650.3207, 706.2939, 8.925664, 1020.615, 0.02962928, 393.0905, 615.8716, 4.153759, 1032.735, 724.6402, 981.9551, 1613.855, 852.0056, 1864.214, 3.678891, 873.9148, 494.1527, 1199.643, 935.2061, 1600.796, 2294.93, 1133.258, 1365.595, 1222.302, 1175.532, 1024.765, 181.3382, 1814.078, 6.303485, 328.8187, 2129.833, 531.218, 924.5928, 461.9113, 1636.915, 625.7567, 1459.202, 978.6429
319.3, 267.1225, 491.4091, 309.3294, 747.7521, 808.6052, 1500.874, 26.60671, 623.0062, 1984.794, 203.8674, 672.782, 729.8296, 1031.479, 940.9606, 955.5769, 472.5696, 933.8007, 1354.23, 1163.404, 1671.849, 272.134, 717.1137, 430.8823, 411.2231, 670.44, 687.2764, 8.465457, 979.145, 0.02820737, 529.9478, 689.2299, 3.975199, 1119.593, 694.8591, 1002.616, 1581.012, 809.924, 1784.111, 3.499873, 830.963, 473.1532, 1146.425, 936.7802, 1552.571, 2298.058, 1112.656, 1365.964, 1168.621, 1256.08, 1007.756, 173.6864, 1807.907, 6.030881, 314.2827, 2071.823, 538.0196, 928.3848, 441.5055, 1566.248, 599.9123, 1490.472, 936.9977
319.4, 255.4029, 522.9938, 293.615, 710.3992, 769.6358, 1475.186, 25.25001, 596.8124, 1970.264, 194.4973, 643.6721, 691.2109, 1056.077, 1088.187, 968.4033, 451.6214, 888.0482, 1353.562, 1145.224, 1597.871, 259.6141, 703.5715, 411.6302, 392.9198, 781.8804, 680.4152, 8.028978, 939.3598, 0.0268537, 505.4507, 658.1356, 3.804315, 1089.501, 666.302, 953.9732, 1657.76, 798.4357, 1795.328, 3.329567, 841.3575, 453.0461, 1138.031, 979.5809, 1569.675, 2230.809, 1181.049, 1392.111, 1117.298, 1234.295, 1060.219, 166.3574, 1858.222, 5.770066, 300.3893, 2072.264, 543.3519, 948.8452, 422.0011, 1664.842, 575.1353, 1516.366, 974.8507
319.5, 288.8983, 498.3561, 278.6989, 734.9175, 732.5446, 1465.346, 23.96248, 625.282, 1969.286, 185.5579, 615.8217, 727.3317, 1129.612, 1038.39, 1099.021, 495.002, 844.5373, 1331.034, 1156.222, 1593.947, 367.0929, 672.1404, 393.2382, 375.4312, 749.1666, 674.6538, 7.615005, 901.1912, 0.02556499, 503.3448, 653.528, 165.7522, 1139.245, 751.9538, 978.6951, 1737.661, 779.8047, 1886.92, 3.167548, 800.0059, 433.7935, 1087.547, 937.2211, 1500.649, 2327.35, 1152.046, 1322.845, 1068.228, 1274.113, 1067.539, 159.3377, 1869.188, 5.520531, 287.1101, 1980.185, 537.5246, 957.85, 403.3584, 1697.087, 551.3817, 1451.665, 1032.82
319.6, 287.1281, 474.879, 264.5405, 770.5007, 697.2408, 1483.192, 22.74061, 598.9926, 1909.184, 177.0294, 589.1763, 709.6082, 1143.939, 990.8716, 1087.168, 509.1375, 914.1327, 1303.654, 1134.76, 1523.416, 399.8111, 775.889, 375.668, 395.8801, 717.8215, 664.9408, 7.222375, 864.5735, 0.02433812, 603.0715, 713.3625, 171.6596, 1091.125, 721.0502, 1011.947, 1662.035, 759.2153, 1805.842, 3.013412, 760.6866, 415.3591, 1149.525, 896.693, 1597.544, 2276.783, 1166.657, 1257.025, 1021.313, 1221.14, 1023.836, 152.6142, 1848.665, 5.281787, 274.418, 2109.108, 514.0635, 977.286, 385.5393, 1769.968, 528.6091, 1389.725, 988.8692
319.7, 274.5308, 452.5079, 251.1014, 732.0114, 663.6385, 1451.146, 21.58105, 573.8085, 1825.13, 168.8928, 563.6838, 778.5239, 1110.572, 945.5279, 1090.954, 533.9041, 975.6318, 1310.513, 1082.192, 1456.006, 439.754, 741.2272, 358.8828, 378.2598, 760.1738, 748.71, 6.849989, 829.4437, 0.02317014, 575.1943, 681.1795, 164.2804, 1113.87, 691.4166, 962.8518, 1707.017, 837.9799, 1728.247, 2.866778, 1166.668, 397.708, 1152.637, 857.9175, 1554.864, 2277.691, 1134.911, 1194.48, 1042.873, 1170.369, 1051.094, 146.1744, 1787.652, 5.053368, 262.2869, 2144.123, 528.5341, 1016.86, 368.5074, 1720.227, 506.777, 1330.427, 946.7888
