 , C000, C001, C002, C003, C004, C007, C010, C012, C015, C019, C022, C024, C025, C026, C029, C033, C035, C036, C040, C041, C044, C045, C051, C058, C062, C063, C064, C068, C076, C077, C078, C079, C085, C104, C106, C127
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
6.5, 669.9965, 1394.379, 211.9261, 14.56761, 1640.766, 188.1792, 274.2538, 231.4846, 44.8016, 853.7855, 1067.558, 1293.276, 1126.864, 768.6829, 392.9614, 1475.012, 264.7333, 455.0468, 0, 709.4229, 0, 567.8916, 1307.702, 2185.425, 29.93194, 105.0164, 1199.218, 853.4926, 1650.749, 10.80574, 585.4174, 403.832, 500.9214, 844.0509, 709.7347, 2557.979
6.6, 777.8323, 1352.293, 202.9478, 13.95009, 1620.889, 180.2595, 261.785, 222.0328, 42.78617, 819.3185, 1023.461, 1406.331, 1079.395, 736.141, 375.4809, 1490.418, 253.4826, 536.9831, 0, 676.2401, 0, 543.876, 1299.511, 2082.236, 28.49552, 100.3993, 1303.395, 816.6508, 1574.894, 10.28733, 560.8551, 386.0893, 478.756, 806.1706, 737.8223, 2613.398
6.7, 739.6729, 1362.08, 194.3498, 13.35874, 1553.845, 172.6731, 249.883, 212.9669, 40.8614, 786.2429, 981.186, 1344.943, 1072.041, 721.7076, 436.9322, 1429.864, 242.7101, 582.2848, 0, 644.6095, 0, 520.8759, 1407.828, 1983.919, 27.12803, 95.98506, 1246.011, 781.3992, 1559.632, 9.793783, 537.3233, 369.1261, 485.1657, 769.9904, 706.0421, 2504.99
6.8, 703.3856, 1304.948, 186.1161, 12.79247, 1600.92, 165.406, 238.5222, 204.2712, 39.02323, 832.0903, 990.6917, 1319.434, 1026.881, 691.1544, 417.4957, 1460.002, 267.595, 555.2419, 0, 614.4584, 0, 498.8485, 1375.365, 1998.558, 25.82617, 132.2621, 1274.029, 832.9091, 1487.964, 9.323919, 514.7788, 352.9082, 463.6975, 735.4338, 675.6307, 2656.283
6.9, 668.8784, 1361.139, 178.2311, 12.25019, 1616.557, 158.4447, 241.7827, 195.9306, 37.26775, 860.0013, 1155.986, 1261.84, 1025.649, 661.8947, 398.9238, 1400.683, 256.2227, 599.4885, 0, 585.7175, 0, 477.7527, 1341.768, 2006.833, 24.58678, 133.5169, 1217.938, 796.9557, 1520.807, 8.876596, 493.1803, 337.4028, 516.1194, 798.3344, 695.5793, 2546.095
7, 636.0641, 1318.486, 227.5969, 11.73091, 1593.114, 169.0335, 230.7901, 187.9305, 35.59123, 825.2833, 1108.237, 1255.619, 982.4437, 660.1313, 381.178, 1343.775, 245.3337, 571.6466, 0, 653.1833, 0, 457.5489, 1323.036, 2046.464, 90.41134, 127.6466, 1164.316, 762.5544, 1501.904, 8.450734, 472.4879, 322.5787, 590.4161, 762.5059, 743.2156, 2479.094
7.1, 706.2616, 1361.155, 217.9546, 11.23363, 1527.219, 161.9196, 247.3394, 180.257, 33.99014, 791.967, 1062.459, 1200.81, 1058.99, 632.185, 364.2217, 1452.054, 234.9075, 545.0979, 0, 622.6312, 0, 438.1996, 1316.285, 1949.837, 86.07254, 122.0345, 1113.055, 922.6859, 1432.889, 8.045302, 452.6637, 308.4059, 564.2906, 728.2853, 776.218, 2642.287
7.2, 749.8292, 1360.341, 208.7208, 10.75744, 1642.585, 155.105, 251.536, 172.8969, 32.46107, 759.9956, 1054.189, 1327.047, 1014.379, 705.1819, 388.7235, 1474.273, 224.9243, 519.7822, 0, 593.5081, 0, 419.6685, 1254.1, 1898.785, 81.94196, 116.6691, 1064.051, 882.8572, 1367.045, 7.659323, 433.6713, 294.8558, 684.884, 695.6005, 742.784, 2637.188
7.3, 737.231, 1309.581, 199.8783, 10.30143, 1609.576, 148.5773, 240.1, 165.8373, 31.00078, 775.4634, 1072.583, 1367.421, 971.6484, 676.6408, 371.4315, 1414.374, 247.8758, 495.6421, 0, 565.7471, 0, 401.9211, 1194.853, 1886.133, 184.8977, 111.5395, 1017.204, 844.7478, 1304.227, 7.291861, 415.4757, 281.901, 654.5784, 664.3826, 710.7901, 2661.513
7.4, 826.2877, 1346.067, 191.4103, 9.864755, 1543, 142.3243, 229.184, 159.0659, 29.60619, 744.1583, 1141.957, 1307.732, 930.7175, 647.9955, 444.2328, 1405.143, 237.3415, 472.6233, 0, 645.1393, 0, 384.9242, 1263.971, 1871.488, 176.0246, 106.6356, 972.4202, 808.2834, 1384.035, 6.942028, 398.0436, 269.5154, 640.9723, 634.5657, 680.1743, 2670.603
7.5, 785.7512, 1293.047, 183.3011, 9.446587, 1479.178, 136.3345, 218.7643, 152.571, 28.27434, 714.1169, 1097.55, 1310.791, 891.5109, 620.563, 489.3962, 1385.956, 227.2549, 450.6734, 0, 614.9634, 0, 368.6461, 1204.258, 2141.262, 167.5772, 101.9472, 1042.606, 773.3931, 1320.436, 6.608978, 463.4281, 257.674, 689.4835, 606.0869, 702.2917, 2678.143
7.6, 809.1132, 1238.811, 175.5355, 9.046146, 1540.654, 130.5967, 208.8183, 146.3414, 27.0024, 779.9727, 1118.247, 1253.574, 939.4563, 594.2917, 467.6259, 1329.646, 217.5969, 653.7108, 0, 586.199, 0, 353.0563, 1220.112, 2090.694, 159.5353, 97.46494, 1071.737, 740.0089, 1259.76, 6.291907, 611.2073, 246.3529, 658.9743, 747.5636, 672.0419, 2621.683
7.7, 818.0439, 1273.375, 168.0988, 8.662681, 1560.286, 125.1004, 199.3244, 140.3661, 25.78768, 748.4855, 1279.032, 1280.527, 899.8815, 648.7429, 446.824, 1305.838, 208.3495, 623.3508, 0, 558.78, 0, 338.1259, 1320.539, 1991.977, 151.8793, 93.17976, 1024.552, 708.0657, 1201.872, 5.990047, 585.5629, 235.5291, 629.8152, 714.0136, 643.095, 2607.717
7.8, 777.9118, 1224.045, 202.6462, 8.295469, 1495.749, 119.8354, 287.895, 134.6347, 24.6276, 857.4044, 1266.413, 1280.921, 915.1476, 638.2346, 426.9475, 1252.782, 199.495, 710.5028, 0, 591.0643, 0, 323.8268, 1281.175, 1992.344, 144.5907, 98.65292, 1070.34, 677.5013, 1230.577, 5.702669, 560.9944, 225.1809, 601.9464, 681.9693, 615.395, 2691.722
7.9, 816.8081, 1226.05, 221.6352, 7.943825, 1461.503, 167.2578, 274.806, 129.1374, 23.51971, 822.7914, 1214.102, 1268.339, 876.5969, 632.0176, 446.2845, 1424.872, 191.0168, 715.9836, 0, 563.4177, 0, 478.2758, 1220.649, 1898.271, 137.6518, 94.31551, 1023.216, 648.2563, 1303.639, 5.429079, 537.4567, 215.2874, 632.1099, 651.3632, 698.8676, 2580.064
8, 873.6136, 1250.373, 256.328, 7.607086, 1571.153, 187.9208, 361.756, 123.8646, 22.46166, 789.5756, 1250.505, 1234.181, 893.7997, 605.2614, 449.6599, 1394.868, 182.8989, 682.7315, 0, 584.8424, 0, 458.0499, 1212.998, 1830.363, 131.046, 187.0187, 1035.999, 620.2737, 1243.735, 5.168614, 676.585, 205.8285, 604.1395, 622.1306, 668.7653, 2769.514
8.1, 830.7553, 1216.968, 275.9524, 22.35866, 1734.614, 180.0119, 345.309, 118.807, 21.45121, 838.1185, 1310.963, 1499.411, 1113.803, 579.6379, 429.6573, 1458.241, 175.126, 731.5092, 0, 716.3456, 0, 502.9875, 1168.566, 1847.748, 124.7571, 244.4154, 1193.624, 698.5124, 1302.92, 4.920646, 869.8663, 196.7853, 577.4067, 594.2098, 639.9596, 2795.454
8.199999999999999, 814.2032, 1165.923, 323.6368, 21.41088, 1662.866, 172.436, 442.9314, 113.9559, 20.48621, 911.1274, 1275.181, 1433.961, 1066.884, 583.8407, 470.0563, 1609.976, 167.6835, 752.9806, 0, 861.5119, 0, 481.7166, 1209.267, 1760.503, 118.7701, 247.1454, 1209.32, 686.3423, 1243.049, 4.684574, 833.3693, 188.1393, 551.8569, 742.0803, 612.3947, 2882.682
8.300000000000001, 774.2595, 1117.019, 327.0226, 20.50327, 1689.285, 165.1789, 422.7937, 298.2334, 19.56463, 874.3455, 1223.721, 1530.783, 1021.941, 632.4712, 449.1463, 1544.564, 238.0891, 718.0103, 0, 821.2153, 0, 461.3452, 1252.115, 1813.975, 113.0704, 259.8857, 1156.077, 739.9864, 1304.683, 4.459827, 798.4037, 179.8732, 527.4377, 708.7763, 664.1981, 2814.127
8.4, 736.2755, 1282.61, 313.1681, 19.63414, 1712.644, 158.2272, 403.5716, 286.0562, 18.6845, 839.0485, 1173.174, 1463.963, 978.8919, 613.3658, 429.1665, 1531.14, 227.9707, 684.664, 0, 782.8035, 0, 499.9442, 1263.684, 1753.149, 107.6442, 402.7658, 1105.179, 708.0441, 1244.731, 4.245863, 764.905, 171.9703, 504.099, 676.967, 635.5891, 3018.41
8.5, 700.1548, 1228.812, 299.9005, 18.80185, 1641.805, 151.568, 385.2234, 274.3761, 17.84397, 805.1765, 1266.725, 1464.664, 1118.835, 636.6896, 485.3882, 1552.585, 218.2824, 652.8664, 0, 795.4471, 0, 478.802, 1203.985, 1670.371, 102.4784, 385.0576, 1101.382, 767.3853, 1382.17, 4.042164, 732.8119, 164.4146, 505.4183, 646.5853, 718.6129, 2893.2
8.6, 900.1736, 1327.721, 287.1951, 18.00484, 1573.896, 145.1892, 367.7094, 531.2415, 17.04124, 849.7365, 1370.452, 1400.73, 1071.704, 609.7356, 568.7977, 1753.765, 209.0058, 728.7079, 0, 797.444, 0, 593.459, 1174.629, 1750.089, 97.56048, 368.1281, 1298.055, 786.2859, 1395.367, 3.848238, 702.0653, 157.1909, 483.0539, 617.5671, 687.6601, 2773.185
8.699999999999999, 856.0123, 1347.777, 325.0793, 50.62053, 1654.642, 139.0788, 350.9917, 509.5502, 16.27464, 884.77, 1313.844, 1339.587, 1176.307, 698.7452, 543.4954, 1682.51, 200.1234, 694.8648, 0, 760.1442, 0, 723.8591, 1215.049, 1746.412, 92.8786, 394.2648, 1240.906, 752.3451, 1331.248, 3.663616, 839.3776, 230.8549, 598.4966, 589.8513, 701.0844, 2873.836
8.800000000000001, 814.0175, 1366.411, 436.3129, 48.47472, 1634.854, 133.2255, 335.034, 488.7446, 15.54251, 882.9915, 1326.563, 1281.113, 1126.755, 675.3191, 519.3185, 1686.89, 268.158, 696.8495, 0, 724.589, 0, 693.2477, 1212.916, 1745.786, 88.4214, 376.9305, 1320.757, 719.8694, 1302.017, 3.487851, 843.179, 220.712, 640.9222, 563.3793, 670.8866, 3028.147
8.9, 774.0829, 1320.02, 417.8282, 46.41988, 1567.232, 127.6186, 319.8019, 468.7885, 14.84332, 968.7089, 1272.879, 1225.191, 1079.29, 646.7297, 496.2171, 1618.353, 256.7618, 664.4861, 0, 860.9995, 0, 744.7552, 1226.997, 1663.355, 84.1781, 360.3582, 1262.608, 688.7955, 1360.609, 3.320518, 829.959, 251.7332, 612.5619, 538.0953, 641.9895, 2979.707
9, 736.1075, 1264.652, 400.1267, 44.45214, 1591.43, 122.2477, 305.2622, 449.6472, 14.17558, 929.6025, 1332.027, 1171.711, 1058.438, 619.3508, 474.1434, 1552.601, 245.8499, 844.134, 0, 820.7268, 0, 754.7901, 1169.031, 1690.857, 80.13843, 344.5146, 1346.312, 659.063, 1298.087, 3.161214, 824.3496, 240.6731, 585.4565, 513.946, 614.3371, 2856.103
9.1, 699.9951, 1211.607, 383.1751, 42.56782, 1525.605, 117.1028, 291.3836, 431.2875, 13.53788, 892.0748, 1363.383, 1129.007, 1035.632, 593.1309, 453.0515, 1570.309, 235.4017, 804.9303, 0, 782.3379, 0, 722.8707, 1113.803, 1733.941, 76.29262, 329.3675, 1287.038, 710.0813, 1238.438, 3.009552, 789.7624, 350.1915, 583.3499, 490.8805, 727.4222, 2829.879
9.199999999999999, 762.5131, 1256.555, 366.9417, 40.76337, 1462.502, 112.1744, 278.136, 413.6775, 12.92887, 856.0621, 1307.067, 1165.147, 992.006, 625.6241, 432.898, 1506.509, 225.3975, 767.5472, 0, 745.7446, 0, 780.5856, 1091.872, 1652.069, 72.63137, 314.8864, 1230.374, 679.4299, 1263.718, 2.865166, 756.6263, 334.8055, 557.5371, 468.8502, 696.09, 2753.445
9.300000000000001, 745.694, 1229.338, 351.396, 39.03541, 1402.01, 107.4534, 265.4907, 396.7865, 12.34726, 821.5032, 1253.077, 1141.605, 981.4116, 599.1385, 413.641, 1471.084, 215.8185, 731.9005, 0, 710.863, 0, 747.5753, 1059.134, 1574.064, 69.14583, 301.042, 1176.205, 650.1017, 1205.648, 2.727707, 724.8806, 320.0955, 532.8665, 447.8087, 666.1073, 2819.24
9.4, 709.1113, 1228.299, 336.5089, 37.3807, 1459.155, 102.9311, 253.4203, 380.5851, 11.79181, 788.3394, 1325.312, 1091.773, 997.2867, 573.7743, 395.2406, 1599.767, 206.6466, 697.9091, 0, 677.6129, 0, 715.9609, 1104.593, 1499.741, 65.82755, 345.194, 1124.421, 622.0394, 1150.247, 2.596843, 813.0596, 306.0318, 567.411, 427.7114, 637.416, 2702.293
9.5, 774.6494, 1239.985, 322.2526, 90.10802, 1471.156, 98.59919, 241.8987, 365.0453, 11.26135, 756.5144, 1325.959, 1193.127, 1028.622, 549.4838, 441.3852, 1534.77, 197.8645, 665.4963, 0, 645.918, 0, 685.6835, 1114.65, 1428.928, 62.66852, 330.0171, 1074.916, 711.7622, 1148.538, 2.472257, 802.688, 292.586, 542.3035, 408.5161, 609.9606, 2800.02
9.6, 793.3768, 1187.974, 308.6001, 86.28835, 1505.704, 94.44955, 230.9009, 350.14, 10.75475, 725.9742, 1281.486, 1141.046, 985.291, 526.2216, 452.4116, 1472.413, 189.4556, 634.589, 0, 615.7057, 0, 771.8344, 1093.067, 1404.344, 59.66108, 315.5074, 1146.117, 748.8303, 1152.487, 2.353649, 842.4283, 279.731, 518.307, 390.1822, 583.6878, 2743.608
9.699999999999999, 754.4548, 1138.145, 295.5261, 82.63058, 1483.194, 90.47456, 220.4031, 335.8434, 10.27094, 696.6669, 1241.005, 1123.356, 943.7854, 503.9443, 432.2865, 1536.426, 181.4041, 691.9835, 0, 658.8954, 0, 739.1942, 1172.258, 1396.569, 56.79798, 301.6357, 1095.657, 759.5262, 1188.395, 2.240731, 958.7665, 267.4407, 680.0458, 372.6712, 558.5466, 2726.744
9.800000000000001, 717.4423, 1149.464, 283.006, 79.12788, 1466.28, 86.66686, 210.3826, 322.1304, 9.808895, 773.9211, 1229.04, 1137.112, 940.2614, 482.61, 413.0566, 1474.002, 173.6947, 708.5714, 0, 670.3735, 0, 707.9343, 1116.878, 1416.811, 54.07227, 321.0319, 1161.071, 726.7405, 1133.786, 2.13323, 954.3293, 255.6905, 649.9543, 548.1381, 603.3029, 2694.647
9.9, 682.2456, 1246.112, 271.0163, 75.77364, 1496.084, 83.01942, 200.8176, 308.9774, 9.367636, 742.6783, 1229.489, 1236.533, 1031.822, 464.9271, 394.6823, 1450.224, 166.313, 736.4529, 0, 639.0173, 0, 677.9963, 1064.114, 1414.409, 51.47736, 315.0364, 1109.953, 695.3701, 1081.687, 2.030886, 914.2886, 244.4565, 621.1943, 670.0861, 659.9241, 2660.922
10, 648.7756, 1215.902, 259.5345, 72.5616, 1512.065, 79.52547, 191.6875, 296.3615, 8.946226, 712.6967, 1178.703, 1271.445, 988.3562, 445.2446, 451.3784, 1527.777, 159.245, 702.2501, 0, 609.1277, 0, 649.3245, 1013.842, 1347.625, 49.00698, 301.1854, 1061.085, 665.3537, 1121.632, 1.933453, 875.9277, 233.716, 676.6035, 640.0132, 631.4992, 2610.206
10.1, 616.9476, 1240.179, 248.5392, 69.48571, 1500.082, 76.17857, 182.9725, 284.2606, 8.543775, 754.6723, 1130.015, 1311.768, 962.9847, 426.3954, 431.2993, 1465.704, 152.4774, 738.1568, 0, 580.6362, 0, 621.8651, 1053.13, 1283.994, 46.65516, 287.9434, 1014.369, 714.5995, 1070.091, 1.840694, 839.1764, 223.4475, 646.6642, 611.29, 604.2986, 2539.811
10.2, 641.0414, 1250.465, 238.0097, 66.54021, 1455.011, 72.97253, 174.6538, 272.6539, 8.159428, 770.6315, 1216.49, 1309.528, 938.9692, 408.3441, 412.1134, 1406.154, 145.9974, 703.8749, 0, 649.6638, 0, 595.567, 1003.378, 1309.215, 44.4162, 354.5576, 969.7097, 740.5792, 1020.919, 1.752385, 897.8569, 213.6301, 618.0499, 583.8558, 578.2697, 2524.971
10.3, 696.0039, 1210.32, 227.9263, 63.71958, 1419.741, 69.90141, 166.7132, 261.5211, 7.792371, 776.3864, 1225.606, 1252.366, 899.4149, 391.0571, 393.7809, 1349.023, 139.7927, 671.1851, 0, 619.2763, 0, 570.381, 1027.72, 1321.581, 42.28469, 338.969, 979.0362, 708.6113, 974.0062, 1.668313, 960.7804, 204.244, 590.7017, 557.6528, 553.3619, 2719.146
10.4, 661.8589, 1201.949, 218.2701, 111.6988, 1428.04, 66.95955, 159.1337, 250.8428, 7.441826, 745.0439, 1266.372, 1304.016, 976.3718, 384.9784, 376.2639, 1294.213, 133.8518, 640.0136, 0, 590.3101, 0, 546.2601, 979.1677, 1390.418, 40.25546, 343.7283, 1055.252, 678.0234, 1027.799, 1.588274, 943.4656, 195.2704, 564.5635, 532.6259, 529.527, 2606.35
10.5, 697.3348, 1271.968, 209.0229, 106.9639, 1517.255, 64.14149, 151.8988, 240.6006, 7.10705, 714.9668, 1214.063, 1247.094, 987.4226, 517.9638, 359.5262, 1355.538, 128.1633, 610.2897, 0, 562.6989, 0, 523.1592, 963.0941, 1412.402, 38.32362, 328.6159, 1008.793, 648.7558, 980.57, 1.512075, 903.8807, 186.691, 539.5821, 508.7221, 682.184, 2644.052
10.6, 663.1246, 1218.615, 200.1676, 102.4297, 1454.498, 61.44204, 144.9928, 230.7765, 6.787335, 686.1039, 1163.915, 1192.658, 980.9247, 496.036, 417.0109, 1377.337, 122.7166, 581.9463, 0, 536.379, 0, 659.0121, 917.595, 1345.713, 36.48449, 314.1678, 993.8325, 665.4607, 935.5114, 1.439532, 865.9565, 178.4886, 535.2758, 485.8911, 652.8002, 2674.95
10.7, 704.7734, 1257.557, 191.6874, 98.08766, 1394.336, 58.8562, 138.4007, 221.3536, 6.482002, 658.4061, 1115.838, 1140.597, 992.8306, 475.0366, 398.4606, 1321.377, 117.5014, 554.9192, 0, 627.1136, 0, 631.143, 874.2455, 1400.063, 34.73361, 300.355, 989.8525, 636.7354, 892.5232, 1.370469, 869.5187, 170.6465, 579.8935, 464.0847, 624.6822, 2563.988
10.8, 670.1982, 1204.81, 183.5664, 93.92973, 1379.051, 56.37918, 132.1084, 212.3155, 6.190406, 696.7502, 1214.561, 1220.476, 967.2133, 454.9261, 484.8955, 1267.69, 112.5078, 529.1473, 0, 597.7808, 0, 604.4525, 897.3384, 1333.956, 33.06676, 287.1495, 946.2725, 675.3988, 851.5104, 1.30472, 833.0364, 163.149, 554.2336, 443.257, 597.7752, 2742.462
10.9, 689.3117, 1243.818, 175.7896, 169.233, 1427.415, 54.00641, 126.1022, 203.6463, 5.911926, 735.0383, 1191.411, 1227.049, 964.764, 580.9214, 463.3254, 1216.185, 107.7264, 815.2827, 0, 745.9306, 0, 578.8907, 940.8543, 1315.288, 31.4799, 274.5245, 1038.585, 646.2445, 915.1473, 1.242125, 842.143, 155.9809, 669.0269, 526.0779, 572.0272, 2628.699
11, 655.4951, 1191.647, 168.3421, 176.8835, 1393.068, 51.73351, 120.369, 195.3312, 5.645974, 762.5961, 1194.286, 1173.487, 924.1231, 570.5132, 458.0823, 1274.97, 103.1482, 777.4188, 0, 711.0403, 0, 594.148, 930.7053, 1336.108, 29.9692, 262.4547, 992.8599, 664.4482, 950.0579, 1.182533, 997.0789, 149.1277, 639.423, 502.468, 547.3883, 2631.995
11.1, 669.3692, 1313.426, 161.2102, 169.3854, 1503.412, 49.55626, 114.8965, 187.3556, 5.391987, 731.8104, 1144.954, 1247.004, 885.1942, 606.2232, 479.42, 1223.169, 98.7646, 741.3135, 0, 677.7819, 0, 569.022, 963.5209, 1273.021, 28.53099, 250.9155, 949.1475, 635.7666, 1151.228, 1.1258, 955.2444, 142.5756, 611.129, 565.171, 523.8107, 2592.295
11.2, 657.7988, 1258.335, 154.3805, 162.2052, 1464.349, 47.47063, 109.6728, 179.7056, 5.149425, 702.2675, 1097.66, 1192.572, 847.9052, 580.5591, 458.0935, 1173.473, 94.56728, 706.8849, 0, 699.2484, 0, 544.9586, 918.0017, 1275.661, 27.1618, 239.8837, 907.3596, 653.9366, 1098.328, 1.071789, 915.1652, 136.3114, 584.0869, 639.3929, 501.2485, 2658.473
11.3, 625.528, 1205.555, 147.8401, 155.3293, 1478.347, 45.47279, 104.6865, 172.368, 4.917775, 820.5557, 1217.911, 1266.807, 812.187, 583.4852, 437.7157, 1125.795, 90.54835, 674.0554, 0, 871.7421, 0, 667.1696, 903.1958, 1215.428, 25.85832, 229.3369, 867.4115, 625.7087, 1047.858, 1.020369, 876.7675, 130.3224, 572.4276, 747.8367, 479.6583, 2603.499
11.4, 594.8405, 1175.724, 141.5767, 148.7449, 1510.11, 43.55903, 99.92701, 165.3299, 4.696546, 787.4302, 1167.604, 1211.51, 777.9734, 558.7836, 418.2444, 1162.768, 86.7002, 642.7505, 0, 830.967, 0, 638.9556, 860.5266, 1317.878, 24.61739, 219.2538, 920.9171, 598.6994, 999.7069, 0.9714159, 839.981, 124.5966, 569.3596, 714.2744, 539.5872, 2495.5
11.5, 565.6584, 1150.44, 135.5788, 149.1969, 1447.648, 41.72581, 95.38388, 158.5793, 4.485268, 755.6419, 1134.719, 1224.745, 887.4163, 535.1278, 399.6392, 1247.896, 83.01559, 612.8995, 0, 792.0991, 0, 611.9347, 819.873, 1314.894, 23.43601, 209.614, 880.3721, 572.856, 953.7689, 0.9248114, 804.7379, 119.1223, 567.4156, 682.2184, 516.3456, 2539.477
11.6, 625.3595, 1246.284, 129.8349, 161.8991, 1437.428, 39.96975, 91.0473, 152.1043, 4.283495, 725.137, 1159.338, 1221.274, 850.0337, 560.6258, 381.8616, 1197.195, 79.48758, 584.4349, 0, 755.0493, 0, 586.0565, 829.91, 1252.809, 22.31133, 200.398, 841.6122, 548.1281, 909.9417, 0.8804428, 770.9735, 113.8886, 591.1866, 651.601, 494.105, 2585.042
11.7, 594.6802, 1197.609, 124.3344, 155.0362, 1426.65, 38.28758, 86.90788, 145.8937, 4.090799, 695.8635, 1145.036, 1167.964, 898.4178, 536.8919, 364.8748, 1197.399, 76.1095, 557.2923, 0, 719.7324, 0, 561.2727, 919.9554, 1274.325, 21.24062, 216.6752, 804.5588, 579.2094, 868.1284, 0.8382028, 738.6257, 108.8848, 666.2112, 622.3577, 472.8224, 2563.833
11.8, 565.506, 1147.375, 119.0669, 181.1054, 1400.551, 36.67622, 82.95665, 139.9366, 3.906773, 667.7717, 1097.739, 1116.981, 860.5718, 514.1628, 348.6437, 1265.306, 72.87498, 531.4102, 0, 686.0674, 0, 612.5997, 876.4943, 1214.156, 20.22129, 207.1488, 769.1367, 600.9264, 828.2366, 0.7979893, 707.6352, 104.1008, 636.7318, 594.4268, 576.2194, 2638.813
11.9, 620.6563, 1106.912, 114.0225, 178.1526, 1405.562, 35.13267, 118.5416, 134.2229, 3.731024, 640.814, 1052.395, 1118.465, 908.7542, 492.396, 390.2171, 1213.898, 69.77792, 647.8301, 0, 653.9771, 0, 586.6934, 835.0864, 1205.548, 19.25088, 198.0412, 805.2705, 574.9868, 790.1779, 0.7597051, 677.9449, 99.52706, 608.5569, 567.7495, 599.0202, 2575.794
12, 590.2078, 1124.261, 109.1919, 183.1271, 1441.667, 33.65408, 113.1522, 128.7424, 3.563181, 614.9445, 1081.259, 1220.207, 870.4727, 471.5506, 372.8586, 1164.578, 66.81248, 617.7432, 0, 784.0945, 0, 561.8826, 795.6348, 1208.041, 18.32704, 189.3341, 800.4594, 550.1669, 753.868, 0.7232575, 649.5004, 95.15424, 621.2946, 804.9481, 573.2186, 2523.063
12.1, 561.253, 1145.37, 104.5659, 175.3643, 1382.037, 32.23771, 108.0078, 123.4856, 3.402889, 769.4282, 1036.596, 1166.944, 833.8038, 493.4971, 356.2724, 1117.262, 63.97308, 589.0536, 0, 747.4191, 0, 538.1211, 758.0469, 1151.001, 17.44753, 185.2156, 797.0473, 556.8175, 719.2266, 0.6885587, 622.2493, 90.97355, 651.5792, 768.8228, 548.5283, 2500.278
12.2, 533.7187, 1097.328, 100.1359, 167.9306, 1508.261, 30.88096, 103.0972, 118.4435, 3.249808, 738.3666, 1019.332, 1116.006, 798.6797, 472.6051, 340.424, 1071.868, 91.4763, 561.6965, 0, 712.4591, 0, 515.3644, 781.1318, 1096.654, 16.61024, 218.6566, 799.9944, 532.7819, 686.177, 0.6555245, 596.1415, 86.97654, 656.5629, 734.3187, 622.7808, 2553.101
12.3, 507.5352, 1051.301, 95.89362, 160.8121, 1496.573, 29.58131, 98.40997, 113.6073, 3.103613, 708.559, 977.2275, 1067.291, 843.899, 452.5976, 390.1119, 1139.292, 150.3684, 535.6098, 0, 679.1343, 0, 493.5701, 758.4011, 1097.609, 15.81312, 209.0431, 764.7733, 605.3707, 654.6461, 0.6240751, 571.1292, 83.15514, 659.5298, 701.363, 690.4718, 2487.78
12.4, 543.9548, 1007.205, 91.83103, 153.9952, 1434.671, 28.33635, 141.4436, 108.9686, 2.963995, 679.9547, 967.4155, 1020.703, 808.3497, 433.4371, 372.7581, 1111.372, 143.978, 510.7347, 0, 647.3683, 0, 472.6974, 883.3538, 1099.661, 15.05425, 224.2302, 770.7306, 579.2393, 624.5641, 0.5941346, 547.1663, 79.50164, 630.3461, 669.8865, 660.7311, 2519.95
12.5, 517.2691, 1068.33, 87.94057, 212.1792, 1475.152, 27.14379, 155.1076, 104.5193, 2.830658, 652.5051, 927.4551, 1044.752, 937.8063, 415.0877, 356.1764, 1159.914, 137.8592, 487.0149, 0, 617.0881, 0, 504.0632, 866.3452, 1080.112, 14.3318, 292.062, 736.7979, 554.2359, 595.8644, 0.5656305, 613.2858, 76.00866, 629.8951, 639.8226, 632.2714, 2564.876
12.6, 491.8926, 1097.962, 84.21491, 209.611, 1535.192, 26.00142, 148.0557, 100.2516, 2.703319, 626.1638, 889.1454, 999.1481, 933.4155, 397.5151, 340.3322, 1112.788, 132.0004, 464.3967, 0, 588.2243, 0, 516.5193, 825.4167, 1136.823, 13.64403, 279.2211, 755.8373, 530.3117, 568.4835, 0.5384939, 646.9373, 72.66914, 643.8495, 611.1078, 717.9363, 2645.556
12.7, 467.761, 1147.44, 80.6471, 200.7256, 1604.149, 24.90713, 141.3244, 96.1582, 96.80042, 600.8857, 1006.437, 955.5345, 1112.574, 458.3372, 325.1929, 1067.576, 212.2255, 442.8289, 0, 560.7106, 0, 494.6761, 816.4632, 1083.146, 12.98926, 266.9448, 722.5602, 507.4203, 542.3608, 0.5126592, 740.3821, 69.47636, 658.7697, 583.6818, 687.0126, 2535.813
12.8, 610.3615, 1154.587, 77.23045, 192.2169, 1537.797, 23.85889, 134.8992, 92.23194, 174.4614, 576.6282, 1043.122, 913.8246, 1108.271, 477.4743, 310.727, 1054.826, 203.2063, 491.451, 0, 534.4838, 0, 473.7567, 876.9305, 1161.016, 12.36591, 255.2082, 690.7483, 485.517, 517.4385, 0.4880639, 709.3179, 66.42384, 690.675, 557.4867, 704.4656, 2534.538
