 , C000, C002, C004, C005, C006, C007, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C019, C020, C022, C024, C025, C027, C031, C032, C033, C035, C036, C037, C038, C041, C043, C044, C046, C050, C056, C058, C060, C062, C066, C068, C069, C072, C073, C076, C079, C084, C088, C092, C096, C097, C105
4.6, 0, 311.4738, 407.3435, 0, 667.6691, 449.7562, 520.0299, 1411.013, 0, 594.4968, 588.4874, 0, 1230.317, 350.7462, 248.7305, 395.0147, 214.2523, 374.9015, 518.6205, 698.8503, 17.33691, 1073.976, 587.7109, 839.6278, 281.6394, 0, 400.1807, 389.1352, 21.42637, 1392.57, 381.0125, 544.9765, 243.7995, 137.9909, 1227.875, 714.6348, 228.1837, 279.4223, 1666.812, 570.4509, 350.801, 216.0219, 1313.741, 536.975, 905.5858, 1340.445, 70.32608, 401.533, 1921.784, 419.2, 1369.004, 809.63
4.7, 0, 297.9494, 387.5773, 0, 652.7216, 429.0498, 493.7769, 1334.59, 0, 566.8902, 561.1946, 0, 1175.996, 333.42, 236.7903, 470.4552, 244.1484, 357.699, 542.0084, 665.8828, 16.52731, 1056.443, 558.9003, 820.3458, 288.218, 0, 395.834, 388.6801, 20.51867, 1473.983, 473.8813, 521.9762, 232.9653, 132.0484, 1203.723, 685.3853, 363.2712, 267.3711, 1632.029, 546.1326, 335.7288, 206.2151, 1300.722, 513.5093, 960.9509, 1408.627, 67.29056, 381.5588, 1843.519, 399.537, 1339.358, 768.0139
4.8, 0, 285.0121, 416.9164, 0, 625.0109, 518.3449, 468.8492, 1401.022, 0, 540.5656, 535.1675, 0, 1227.347, 316.9497, 270.6552, 448.3397, 232.3866, 435.7054, 513.5933, 634.4705, 15.75551, 1113.057, 572.1614, 779.2296, 274.9498, 0, 394.6878, 392.0095, 19.64941, 1470.031, 452.2333, 555.8776, 222.6125, 126.3618, 1199.348, 657.333, 344.3915, 255.8396, 1563.708, 674.563, 337.5971, 196.8535, 1236.326, 491.0691, 918.0744, 1346.116, 88.23209, 399.1065, 1849.982, 380.7963, 1370.731, 728.5369
4.9, 0, 272.6367, 396.6856, 0, 684.9056, 494.4807, 445.1799, 1325.14, 0, 640.5546, 510.3474, 0, 1173.158, 301.293, 281.2729, 427.2638, 221.1915, 415.7129, 486.6678, 604.54, 15.01976, 1145.442, 544.1129, 740.1742, 285.7367, 0, 375.1598, 432.202, 18.81698, 1405.368, 431.5742, 545.5135, 212.7199, 348.0634, 1232.09, 630.4289, 326.493, 244.8055, 1680.508, 645.8063, 342.0052, 187.9169, 1287.063, 469.6096, 877.111, 1286.379, 84.42368, 440.3657, 1897.111, 362.9347, 1302.337, 691.0891
5, 0, 260.7986, 377.4366, 0, 655.8287, 471.7151, 422.7056, 1291.963, 0, 610.8091, 649.677, 0, 1121.361, 286.4097, 267.7705, 495.4229, 210.5356, 465.9073, 516.0059, 642.0715, 14.31836, 1117.964, 653.0301, 750.2153, 272.5827, 0, 383.5997, 536.7836, 18.01981, 1468.658, 411.8589, 567.1335, 253.6317, 411.8466, 1167.941, 604.6259, 309.5247, 234.2473, 1632.036, 618.2756, 327.3109, 179.386, 1223.343, 449.0878, 955.8788, 1357.794, 80.77966, 494.9646, 1917.358, 345.9109, 1237.356, 747.1375
5.1, 0, 326.1873, 359.1216, 0, 627.9862, 482.7323, 401.3658, 1320.966, 0, 582.445, 619.5463, 0, 1151.076, 272.2616, 254.9163, 472.1336, 200.3932, 444.529, 488.9539, 689.6301, 13.64972, 1108.094, 621.0173, 712.614, 260.0342, 0, 364.6203, 512.385, 17.25642, 1404.056, 508.8121, 543.1981, 305.4279, 394.1107, 1107.133, 703.9738, 293.4383, 224.1444, 1603.225, 591.9185, 369.9771, 171.2423, 1202.835, 429.4628, 1005.691, 1415.034, 77.29292, 470.3427, 1902.554, 329.6856, 1175.617, 708.7336
5.2, 0, 312.024, 341.6953, 17.88005, 601.3257, 541.1935, 381.1034, 1358.489, 0, 555.398, 590.813, 0, 1100.254, 258.8124, 242.6792, 474.6976, 213.2739, 457.26, 463.3202, 657.0975, 13.0123, 1059.4, 590.5739, 759.7042, 248.0635, 0, 346.5799, 489.0953, 16.52537, 1342.295, 485.5683, 520.2728, 304.0473, 377.1385, 1088.414, 692.4399, 278.1879, 214.4773, 1627.054, 566.685, 354.081, 163.4683, 1274.121, 410.6954, 960.8183, 1398.6, 73.9567, 446.9456, 1917.494, 314.2213, 1116.958, 672.3037
5.3, 0, 298.4756, 325.1147, 16.938, 575.7971, 516.2774, 361.8639, 1323.344, 0, 630.3723, 563.4122, 0, 1051.676, 295.7186, 243.4126, 452.3826, 202.9995, 452.6144, 516.9075, 626.0997, 12.40465, 1067.424, 561.6228, 774.7698, 236.6438, 0, 351.0174, 466.8642, 15.82528, 1354.249, 492.6813, 498.315, 290.5357, 360.8972, 1069.321, 739.7518, 263.7301, 205.2271, 1681.598, 590.4817, 338.8679, 156.0473, 1211.042, 392.7481, 917.9477, 1336.534, 70.76447, 424.7124, 1839.404, 299.4825, 1061.227, 637.7464
5.4, 0, 285.5156, 339.6661, 57.53784, 551.3522, 492.5084, 420.2788, 1369.717, 0, 601.0997, 537.2823, 0, 1005.243, 281.1107, 276.6368, 484.2606, 193.2201, 453.1199, 552.0922, 596.5641, 11.82537, 1122.46, 534.091, 761.7488, 277.8891, 0, 383.4113, 543.6646, 15.15485, 1294.679, 470.1744, 477.284, 277.6246, 345.3554, 1013.647, 709.4743, 250.0237, 196.3759, 1611.202, 599.3446, 324.3084, 148.9632, 1226.468, 375.5851, 960.1829, 1441.223, 67.71002, 403.5851, 1764.494, 285.435, 1008.276, 604.9653
5.5, 0, 281.0827, 333.688, 54.50632, 527.9451, 512.5986, 399.0616, 1295.53, 0, 771.3377, 512.3642, 0, 994.2266, 267.2244, 263.3569, 510.9677, 213.7962, 432.3284, 523.1484, 568.4218, 11.27315, 1095.749, 507.9088, 723.5695, 265.0963, 0, 364.4413, 518.9531, 14.51283, 1237.73, 448.6957, 457.1406, 265.2873, 330.4828, 1068.33, 680.436, 237.0296, 187.9064, 1753.511, 659.047, 310.3744, 142.2006, 1165.748, 359.1722, 1126.806, 1377.265, 100.6954, 383.5089, 1744.691, 272.0464, 957.9667, 573.8693
5.6, 0, 306.3979, 317.4959, 105.6918, 505.5318, 514.6203, 378.9155, 1315.838, 0, 838.5487, 573.5289, 0, 950.3298, 254.024, 250.7146, 512.3547, 203.4966, 451.0843, 597.0699, 601.6995, 10.74672, 1062.61, 483.0102, 799.0204, 252.8925, 0, 346.4098, 495.3649, 13.898, 1270.416, 428.1982, 437.8473, 253.4981, 316.2508, 1068.815, 729.5103, 224.7109, 179.8021, 1680.104, 630.9518, 297.0392, 135.7451, 1274.876, 469.591, 1099.524, 1473.859, 96.349, 364.4313, 1946.504, 259.2858, 994.6648, 619.2542
5.7, 0, 311.2077, 432.8073, 100.1232, 604.7342, 527.5497, 359.7864, 1347.649, 0, 799.609, 546.9298, 0, 954.1351, 241.4757, 267.4206, 488.2695, 193.6932, 444.3012, 582.2675, 573.315, 10.24486, 1094.48, 459.3321, 913.7493, 286.2257, 0, 329.2705, 472.8489, 13.30923, 1214.534, 549.163, 544.1122, 279.2502, 302.6316, 1013.167, 699.652, 213.0323, 172.0475, 1671.116, 604.0543, 284.2768, 129.5826, 1288.574, 510.8772, 1050.465, 1408.453, 92.19023, 346.3028, 1867.232, 499.4966, 945.0351, 587.4236
5.8, 0, 297.6948, 411.8055, 94.84795, 697.3305, 503.2617, 341.623, 1326.235, 0, 762.4776, 558.0044, 0, 942.0396, 229.5473, 254.5831, 582.7747, 184.3621, 477.1747, 551.7418, 546.2695, 9.766445, 1095.944, 436.8148, 867.9517, 288.6376, 0, 312.9792, 451.3563, 12.7454, 1195.165, 524.0759, 521.1484, 266.8406, 392.8328, 1005.496, 779.5674, 201.9608, 388.2875, 1685.834, 578.3035, 272.0628, 123.6999, 1311.391, 488.5521, 1003.594, 1425.221, 178.9668, 329.076, 1903.051, 476.0672, 922.6284, 557.2292
5.9, 0, 284.7686, 391.8228, 96.93909, 667.7261, 557.9701, 324.3767, 1379.621, 0, 727.0704, 532.1252, 0, 1049.874, 411.1186, 257.6878, 555.3792, 175.4805, 630.1725, 522.8163, 520.4998, 9.310369, 1102.344, 762.8428, 926.3934, 275.3501, 0, 507.244, 430.8406, 12.20544, 1374.265, 500.1348, 571.2802, 279.6631, 375.9156, 1194.724, 747.6603, 307.1781, 498.9566, 1754.845, 553.6504, 374.6425, 118.0843, 1343.667, 580.9138, 1019.109, 1399.027, 348.0368, 495.6382, 2098.182, 695.8257, 968.6003, 683.9423
6, 0, 329.4941, 404.2639, 201.4492, 786.1152, 532.2815, 308.0009, 1444.749, 0, 693.3075, 507.4463, 0, 1189.614, 434.4653, 389.4006, 529.2715, 343.4412, 601.2569, 495.4073, 495.9458, 8.875591, 1172.211, 895.363, 917.7859, 345.4203, 0, 482.147, 575.6286, 11.68837, 1327.222, 477.2875, 715.2875, 267.2352, 359.7271, 1132.521, 717.0591, 350.563, 477.4371, 1810.981, 615.3993, 358.5459, 112.7236, 1457.211, 609.3536, 973.6375, 1366.543, 344.7589, 470.9828, 2146.52, 663.1873, 1099.425, 694.8079
6.1, 0, 393.7907, 467.3363, 244.9822, 752.7415, 507.7756, 292.4519, 1785.601, 0, 749.1885, 562.9547, 0, 1137.09, 496.02, 370.7075, 504.3911, 326.896, 573.668, 469.4352, 658.6495, 8.461117, 1120.699, 957.7313, 977.0643, 373.9684, 0, 458.2918, 549.4643, 11.19321, 1352.882, 455.4838, 685.0993, 255.3595, 344.2356, 1161.909, 750.6599, 352.8274, 615.6875, 1877.129, 589.1647, 343.141, 107.6062, 1515.114, 712.4158, 987.4361, 1506.786, 399.0197, 447.5539, 2223.384, 632.0799, 1131.849, 659.0938
6.2, 0, 376.692, 444.659, 232.0748, 720.7847, 513.7161, 277.6878, 1822.803, 0, 714.3985, 536.8459, 0, 1086.885, 506.0704, 352.9119, 480.6803, 311.1479, 547.3451, 546.2815, 627.5784, 8.065998, 1167.255, 923.4551, 987.0988, 356.7526, 0, 435.6169, 524.4893, 10.71901, 1293.372, 434.6762, 656.1852, 244.0116, 371.0226, 1101.414, 990.2523, 334.4904, 589.1335, 1798.547, 564.0486, 328.3979, 102.7212, 1553.318, 681.2834, 1093.329, 1503.627, 381.7966, 425.2904, 2223.066, 602.4315, 1101.208, 654.9535
6.3, 0, 360.3357, 425.2419, 219.8473, 690.1845, 490.0649, 263.6691, 1880.706, 0, 681.224, 511.9482, 0, 1038.898, 588.57, 335.9705, 458.0841, 296.1584, 564.4913, 517.6423, 647.2707, 7.689331, 1133.176, 878.1856, 968.9738, 340.3293, 0, 414.0638, 595.0358, 10.26491, 1284.487, 414.8191, 628.4914, 233.168, 399.584, 1074.74, 949.722, 348.324, 563.7247, 1793.983, 679.6544, 314.2882, 98.05791, 1499.669, 713.2731, 1074.412, 1436.9, 387.1203, 404.1344, 2132.531, 574.1739, 1240.24, 725.691
6.4, 0, 344.6896, 404.6072, 208.2641, 774.6311, 489.2486, 250.3581, 1876.764, 0, 711.6048, 488.205, 0, 1093.545, 629.6484, 363.1897, 436.5501, 281.8911, 538.5895, 490.5045, 649.3858, 7.330253, 1210.48, 835.1353, 930.0801, 324.6621, 0, 393.5772, 567.9893, 9.830048, 1324.086, 395.8692, 635.0646, 222.8062, 382.3761, 1170.088, 910.8506, 330.2212, 583.9409, 1828.108, 665.9657, 300.7848, 93.60634, 1448.534, 802.0712, 1026.473, 1373.134, 370.4109, 384.0308, 2228.365, 547.2416, 1224.53, 736.3857
6.5, 0, 329.7229, 384.9737, 197.2912, 798.3641, 478.6455, 237.7191, 1800.471, 0, 678.5601, 465.563, 0, 1045.263, 652.0742, 345.7549, 416.0285, 268.3111, 513.8762, 592.5998, 618.7518, 6.987944, 1162.84, 846.4456, 973.3314, 309.7162, 0, 374.1042, 542.1723, 9.413605, 1265.843, 377.7849, 622.5645, 212.9049, 365.9093, 1109.167, 873.5701, 313.0591, 723.1562, 1856.473, 637.5756, 384.4086, 89.35686, 1376.82, 767.0209, 1084.278, 1419.011, 354.4227, 364.9273, 2170.123, 521.5728, 1292.962, 698.5345
6.6, 0, 315.4061, 366.293, 186.8965, 942.0773, 520.6866, 225.7182, 1718.446, 0, 647.0498, 443.9712, 0, 1080.004, 619.863, 373.5826, 396.4715, 255.3853, 581.9017, 611.9677, 641.5182, 6.661619, 1111.74, 804.9512, 924.5474, 295.4583, 0, 355.5946, 517.5287, 9.014809, 1210.162, 360.5268, 596.2896, 203.4437, 401.3944, 1119.11, 837.8156, 296.789, 691.9672, 1893.373, 720.3743, 367.8924, 85.30029, 1407.724, 733.5023, 1101.835, 1356.039, 393.612, 346.7741, 2114.595, 497.1078, 1335.91, 765.5964
6.7, 0, 335.7702, 365.1729, 177.0494, 951.675, 558.9217, 214.3231, 1701.131, 0, 617.0027, 423.3806, 0, 1045.549, 639.5732, 355.649, 377.8339, 243.0822, 576.9279, 589.6322, 670.6751, 6.350533, 1195.406, 765.491, 878.2086, 281.8568, 0, 338.0008, 494.0052, 8.632904, 1230.156, 344.0571, 581.8597, 194.4028, 451.4289, 1060.844, 803.5244, 281.3645, 662.1234, 1878.69, 689.6647, 352.0859, 81.42789, 1338.03, 701.4485, 1205.031, 1366.659, 376.6224, 329.5239, 2195.962, 473.7905, 1325.41, 726.2437
6.8, 0, 321.1908, 347.453, 167.7211, 911.2726, 533.1893, 203.5033, 1608.994, 0, 588.351, 403.7451, 0, 1023.162, 607.9795, 338.5762, 360.0724, 231.3718, 550.4553, 558.7203, 639.0367, 6.053974, 1142.875, 795.6375, 902.9266, 268.8814, 0, 321.2776, 471.551, 8.267178, 1190.656, 328.3397, 557.3027, 185.7638, 431.9884, 1055.884, 770.6368, 266.7416, 633.5666, 1817.923, 660.2642, 336.9585, 77.73128, 1384.278, 670.7954, 1215.899, 1306.01, 360.3661, 313.1318, 2106.531, 451.5669, 1274.136, 688.9138
6.9, 0, 307.2444, 351.5795, 158.8843, 902.8373, 508.6417, 193.2297, 1680.12, 0, 698.8836, 385.0202, 0, 1048.675, 645.1689, 461.1353, 343.1458, 220.2255, 645.8807, 595.8483, 608.8909, 5.771265, 1172.118, 756.6338, 857.6714, 289.6447, 0, 305.3817, 450.1174, 7.916943, 1186.49, 313.3403, 533.7822, 177.5086, 413.385, 1243.907, 739.0952, 381.6164, 702.3616, 1870.741, 632.1171, 322.481, 74.20248, 1362.682, 641.4819, 1161.647, 1296.461, 344.8114, 297.5551, 2232.658, 430.3857, 1311.027, 653.5027
7, 0, 293.9036, 385.2769, 150.5131, 864.5083, 485.2242, 183.4747, 1687.326, 0, 666.4296, 367.1637, 0, 1002.374, 613.2988, 438.9987, 327.015, 209.6162, 616.2443, 598.0256, 655.3976, 5.501757, 1145.975, 719.5422, 814.6844, 395.5348, 0, 290.2723, 429.658, 7.581547, 1134.299, 299.0262, 511.2544, 169.6203, 580.8511, 1221.592, 708.8445, 361.7833, 672.0695, 1859.993, 605.17, 308.6256, 70.83389, 1404.973, 613.4493, 1109.816, 1293.028, 329.9281, 363.8457, 2230.232, 410.198, 1328.038, 682.673
7.1, 0, 281.1421, 366.5815, 142.583, 951.7597, 462.8848, 208.9129, 1595.937, 0, 635.4826, 491.3995, 0, 958.1174, 610.544, 486.1888, 339.9536, 199.518, 587.9677, 605.8048, 624.48, 5.244835, 1095.616, 684.2689, 957.4081, 404.586, 0, 275.9105, 607.2559, 7.260361, 1113.941, 285.3659, 597.4767, 162.0825, 555.8371, 1258.978, 679.8321, 342.9809, 643.0837, 1782.129, 579.3716, 295.3654, 67.61821, 1335.415, 764.8301, 1193.477, 1523.62, 394.5018, 430.1267, 2190.026, 390.9573, 1261.775, 730.3588
7.2, 0, 268.9347, 348.7932, 135.0706, 922.7166, 441.5739, 229.5126, 1628.116, 0, 635.9642, 483.0529, 0, 974.2976, 745.9556, 462.8494, 323.9728, 271.8498, 560.9886, 586.879, 641.2648, 4.99991, 1113.953, 735.7415, 909.4223, 460.2743, 0, 262.2592, 579.654, 6.952778, 1116.237, 272.3297, 572.2607, 154.8797, 531.9003, 1193.43, 652.007, 325.1557, 615.3481, 1754.554, 709.8875, 354.7099, 64.54853, 1478.064, 731.4072, 1172.899, 1456.005, 486.7395, 408.7301, 2247.915, 372.619, 1198.817, 692.8173
7.3, 0, 285.6232, 413.4908, 127.9541, 973.0443, 553.6235, 298.125, 1605.495, 0, 701.5263, 516.7963, 0, 931.2807, 779.8605, 446.4064, 326.5705, 258.7535, 535.2475, 617.4833, 681.0227, 4.766423, 1070.078, 731.2278, 995.872, 447.5865, 0, 249.2834, 553.3068, 6.65823, 1138.102, 259.889, 621.3074, 147.997, 571.8114, 1131.294, 625.3209, 308.2569, 688.9977, 1734.869, 679.6249, 339.4697, 61.6182, 1457.423, 767.1538, 1120.566, 1391.392, 465.7301, 388.3979, 2258.396, 355.141, 1373.937, 689.9882
7.4, 0, 273.2213, 393.4263, 121.2126, 989.7405, 579.4966, 283.0746, 1543.547, 0, 730.0177, 492.8283, 0, 974.9514, 741.3369, 454.6586, 326.9848, 246.2881, 510.6875, 585.1114, 648.8962, 4.54384, 1077.475, 695.3817, 1024.143, 488.4259, 0, 236.9496, 528.157, 6.37616, 1127.962, 248.0167, 696.3453, 141.4202, 547.1866, 1072.394, 599.727, 292.2364, 728.1482, 1760.621, 700.9255, 350.8497, 58.8209, 1454.692, 733.6294, 1233.144, 1329.645, 534.4038, 369.0771, 2209.684, 338.4828, 1402.055, 654.5218
7.5, 0, 261.3578, 374.3354, 114.8262, 947.7221, 583.8378, 268.7839, 1544.473, 0, 696.1179, 469.9719, 0, 931.9055, 812.9889, 432.8329, 345.4679, 234.4233, 487.2544, 554.4365, 640.2368, 4.331651, 1075.12, 661.2928, 972.812, 465.9411, 0, 225.226, 504.1505, 6.106035, 1078.346, 356.0361, 666.9566, 135.1356, 523.6223, 1182.989, 575.1806, 337.8783, 723.7521, 1734.235, 713.3448, 335.7754, 56.15059, 1382.672, 701.57, 1178.123, 1328.471, 511.3371, 350.7175, 2205.907, 322.6059, 1332.098, 760.8072
7.6, 0, 327.2334, 484.0418, 108.7763, 936.9004, 644.9629, 255.2147, 1519.776, 0, 713.8353, 448.1755, 0, 908.3052, 793.5417, 412.0549, 329.2279, 223.13, 601.6892, 525.3698, 663.645, 4.12937, 1027.874, 628.8749, 924.054, 444.4913, 0, 214.0825, 507.3979, 5.847359, 1173.201, 339.7715, 654.2944, 129.1303, 501.0728, 1121.397, 551.6389, 320.3183, 706.1796, 1726.53, 682.9349, 321.3488, 53.60149, 1398.079, 670.9116, 1125.557, 1269.517, 489.266, 333.2711, 2116.071, 307.4737, 1265.632, 859.1177
7.7, 0, 313.0247, 460.5538, 103.0451, 897.1253, 615.2693, 242.3305, 1437.461, 0, 680.687, 488.3749, 62.42783, 912.1252, 754.3423, 392.2744, 313.7513, 212.3808, 574.0804, 497.827, 666.4971, 3.936536, 1063.414, 625.5135, 877.7399, 424.029, 0, 203.4904, 496.5777, 5.59964, 1121.595, 365.1578, 626.6804, 123.3919, 570.0193, 1063.011, 529.0607, 303.6709, 768.4418, 1787.487, 653.8214, 399.1835, 51.16813, 1328.863, 641.593, 1127.569, 1334.442, 468.1476, 316.6926, 2209.128, 293.0514, 1202.482, 814.9578
7.8, 0, 299.4329, 438.2056, 139.3724, 859.0388, 586.9427, 230.0968, 1359.606, 0, 649.0779, 465.725, 59.77497, 871.8533, 717.0793, 373.4434, 329.851, 202.1494, 627.7624, 504.3123, 645.2579, 3.752707, 1029.781, 614.8787, 833.7471, 404.5087, 0, 193.4223, 545.9689, 5.362417, 1072.259, 348.4765, 600.2318, 117.9085, 571.8773, 1007.666, 507.4067, 317.4808, 735.2996, 1712.658, 713.2426, 382.0325, 48.84523, 1263.073, 745.4907, 1077.258, 1363.901, 447.9407, 300.9388, 2119.162, 279.3055, 1142.483, 773.0679
7.9, 0, 286.4313, 416.9418, 132.0292, 922.9201, 559.9203, 218.4807, 1311.752, 0, 748.3898, 444.1256, 57.23486, 833.3594, 710.3959, 419.7849, 314.3451, 192.4109, 598.9573, 477.8734, 721.8702, 3.577462, 989.0063, 584.7361, 833.1702, 534.3231, 0, 183.8523, 521.1527, 5.135242, 1025.093, 332.5573, 590.1237, 112.6687, 646.9449, 955.2022, 486.6389, 318.5798, 703.5869, 1672.721, 682.8371, 365.6185, 46.62779, 1284.704, 712.913, 1066.818, 1303.375, 475.1729, 285.9687, 2175.209, 266.2044, 1085.478, 733.3311
8, 0, 273.9942, 396.7098, 214.8039, 883.7385, 534.142, 207.4509, 1304.857, 0, 818.4684, 423.528, 67.11057, 796.5652, 704.2485, 438.1777, 299.5681, 221.3581, 571.4739, 452.8206, 687.8168, 3.410401, 945.5452, 556.0712, 819.3768, 509.7253, 0, 174.7558, 497.4645, 4.917694, 980.0022, 464.9378, 565.218, 107.6619, 619.0846, 905.4699, 466.7211, 387.7574, 673.2418, 1750.243, 653.7278, 349.9096, 44.51101, 1221.101, 681.7589, 1098.44, 1330.051, 511.0934, 271.7432, 2086.624, 253.7178, 1102.883, 695.6368
8.1, 0, 265.0207, 377.4596, 203.4864, 846.2203, 586.4345, 196.978, 1375.412, 0, 780.4612, 403.8856, 64.25873, 815.5281, 669.46, 417.1432, 369.8913, 210.6942, 545.2517, 573.4783, 655.3698, 3.251141, 932.6057, 632.5545, 861.0021, 581.3422, 0, 166.1094, 474.853, 4.709358, 936.8945, 463.837, 541.3633, 102.8775, 592.424, 923.3505, 447.6186, 367.6051, 644.2056, 1676.973, 625.8593, 334.8757, 42.49033, 1338.846, 651.9662, 1049.429, 1271.027, 489.0328, 258.2254, 2001.646, 241.817, 1047.854, 659.8802
8.199999999999999, 0, 256.6, 359.1435, 288.9337, 810.2949, 559.4354, 187.0339, 1380.039, 0, 784.0129, 385.1541, 103.2998, 779.5211, 636.39, 502.4234, 409.0873, 200.5441, 643.6923, 604.016, 624.4534, 3.099319, 933.4667, 601.5455, 817.8481, 554.5799, 0, 157.8908, 453.2693, 4.50985, 895.683, 442.6478, 518.5156, 129.0431, 642.5181, 875.2766, 429.2979, 421.4332, 752.6959, 1642.666, 599.1789, 320.4878, 40.56138, 1272.562, 623.4755, 1133.028, 1214.622, 467.9245, 311.2338, 2030.655, 230.4743, 1024.18, 625.9615
8.300000000000001, 0, 250.4833, 380.6255, 273.7105, 823.2145, 533.6794, 177.5917, 1305.293, 0, 761.9528, 367.2914, 102.942, 745.1039, 604.9536, 507.803, 389.8566, 190.8829, 614.1562, 572.3501, 594.9955, 2.954586, 964.6678, 616.8119, 851.1699, 529.0496, 0, 150.0789, 471.2076, 4.318794, 930.3826, 485.1757, 496.632, 191.5005, 614.8484, 879.3958, 411.727, 446.3004, 720.2328, 1573.9, 573.6359, 306.718, 38.72, 1209.56, 596.2298, 1143.069, 1206.887, 447.7272, 327.367, 2040.882, 476.0129, 973.0773, 593.7862
8.4, 0, 239.6071, 362.1558, 259.2894, 803.0038, 627.9178, 168.6262, 1278.121, 0, 759.203, 350.2572, 143.0602, 712.2063, 640.304, 483.4261, 460.923, 181.6872, 717.6795, 542.3442, 566.9272, 2.816612, 1072.917, 668.107, 808.5087, 527.0181, 0, 142.6534, 449.7896, 4.135832, 925.0242, 463.0117, 475.672, 182.9904, 588.3703, 1020.368, 394.8754, 423.1056, 816.9048, 1608.033, 612.1082, 293.5398, 36.96222, 1322.298, 570.1747, 1092.066, 1162.226, 455.3516, 453.1876, 2021.086, 503.5869, 1017.012, 563.2648
8.5, 0, 229.2032, 344.5823, 245.6281, 842.6645, 599.0089, 160.1133, 1208.896, 0, 772.6251, 444.3387, 160.8536, 680.7611, 658.098, 483.7585, 439.2556, 172.9345, 893.6981, 513.9115, 540.183, 2.685081, 1025.769, 706.22, 861.7074, 643.1313, 0, 135.5954, 488.3456, 3.960621, 1041.602, 441.8602, 490.0418, 201.5447, 688.4149, 1078.142, 378.7134, 587.7702, 781.6725, 1611.14, 630.6328, 280.9278, 35.28423, 1256.833, 545.2582, 1043.34, 1276.155, 435.6971, 463.7733, 2194.279, 549.8257, 1017.487, 534.3121
8.6, 0, 306.581, 327.8616, 232.6866, 822.4326, 689.8082, 152.0302, 1219.617, 0, 885.0723, 465.7535, 248.1278, 749.731, 625.5892, 460.5358, 420.9169, 164.6034, 874.2544, 486.9693, 514.7004, 2.559693, 1033.297, 671.5998, 818.5181, 784.6035, 0, 128.8865, 517.064, 3.792833, 995.7844, 421.675, 624.4081, 249.7029, 658.7686, 1096.198, 363.2129, 710.5319, 747.9598, 1543.693, 794.2018, 418.9023, 33.68242, 1220.967, 521.4306, 996.7871, 1219.523, 482.2073, 561.6117, 2132.155, 635.9058, 966.7188, 506.8478
8.699999999999999, 0, 293.269, 311.9522, 220.4269, 787.5171, 658.0499, 144.3552, 1153.56, 0, 905.5897, 523.2349, 374.4496, 716.6291, 594.6863, 438.4279, 401.1301, 156.6737, 908.448, 461.4396, 490.42, 2.44016, 987.8893, 723.326, 791.1359, 849.8865, 0, 122.5096, 493.5616, 3.632153, 951.9825, 525.986, 653.3383, 238.6064, 630.3991, 1079.246, 348.3469, 732.4688, 768.9737, 1564.188, 760.345, 400.9041, 32.15333, 1214.835, 498.6443, 1029.735, 1165.403, 461.3936, 533.6745, 2230.938, 835.8204, 918.4835, 480.7951
8.800000000000001, 61.40998, 280.5351, 305.9978, 208.8132, 817.2474, 744.4658, 137.0676, 1113.342, 0, 863.5369, 498.9683, 358.5375, 684.9886, 565.3099, 417.3814, 400.2043, 149.126, 881.461, 459.0702, 467.285, 2.326209, 944.4774, 687.8671, 751.4837, 810.7617, 0, 116.4482, 471.1276, 3.478279, 910.1073, 501.9577, 652.8416, 228.0029, 603.2513, 1023.055, 334.0893, 694.4014, 735.8087, 1572.312, 727.9315, 441.5157, 30.69365, 1169.713, 476.8537, 1183.643, 1200.272, 555.1625, 507.1269, 2200.718, 796.6155, 1120.973, 456.0816
8.9, 58.31614, 268.354, 291.1494, 197.8114, 840.1426, 710.1911, 130.1479, 1120.781, 0, 823.4368, 475.8271, 343.3015, 681.4649, 611.7368, 397.3452, 381.3912, 141.9419, 936.5896, 499.2137, 445.2413, 2.217579, 976.92, 669.6349, 901.8694, 794.2308, 0, 110.6867, 449.7132, 3.330925, 870.0741, 529.4152, 631.9733, 251.8519, 577.2726, 969.7903, 320.4153, 735.2766, 704.074, 1506.491, 696.8997, 465.1269, 29.30024, 1111.803, 456.0153, 1233.312, 1299.931, 531.1997, 481.9, 2204.576, 759.2494, 1065.041, 576.9987
9, 60.32669, 327.5622, 277.0214, 187.3892, 831.4135, 677.4944, 123.5776, 1111.178, 0, 785.1989, 453.7592, 328.713, 781.539, 656.3311, 378.2708, 363.4625, 184.1379, 1018.055, 473.0421, 618.2634, 2.114022, 967.9698, 711.4899, 856.6672, 757.6682, 0, 105.2102, 429.2722, 3.189812, 831.8019, 561.3888, 643.4949, 240.6599, 767.2393, 919.2985, 307.3009, 729.3704, 740.8312, 1501.378, 667.1909, 445.1427, 27.97009, 1104.016, 436.0876, 1302.862, 1279.964, 508.2713, 457.928, 2176.099, 723.636, 1130.193, 681.8054
