 , C002, C005, C011, C015, C018, C019, C021, C022, C023, C024, C025, C029, C037, C038, C039, C041, C044, C045, C048, C050, C064, C068, C071, C076, C078, C080, C083, C085, C090, C094, C104, C106, C110, C113, C120, C121, C126, C130, C139
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
5.8, 935.5517, 232.558, 1335.075, 22.18712, 1493.688, 1801.636, 665.5084, 477.1231, 1077.776, 561.6077, 0, 554.9785, 1317.774, 776.7314, 765.0001, 634.5731, 191.4494, 1186.448, 1443.298, 675.3632, 76.64998, 740.28, 444.6082, 13.14585, 887.4618, 2271.021, 874.7373, 89.66234, 699.4395, 590.4438, 1011.971, 1593.303, 2086.321, 1310.442, 1062.453, 7.629395e-06, 1237.196, 1214.993, 1473.749
5.9, 1128.982, 273.9942, 1362.406, 21.20298, 1529.426, 1928.842, 651.2791, 550.4708, 1085.314, 584.4935, 0, 530.1253, 1602.636, 787.792, 733.1255, 608.1234, 213.4346, 1114.431, 1451.397, 645.6649, 73.38485, 776.201, 439.49, 12.54281, 1015.263, 2237.792, 881.7899, 86.02879, 742.8896, 664.1276, 968.3383, 1531.21, 2401.158, 1439.271, 1157.48, 3.814697e-06, 1306.957, 1268.179, 1644.716
6, 1218.371, 297.8523, 1328.511, 20.2625, 1767.547, 1976.473, 661.1733, 644.7521, 1195.835, 593.0477, 0, 506.3851, 1861.259, 752.6724, 748.7684, 661.4906, 204.4582, 1220.613, 1391.901, 637.1769, 70.2588, 741.9818, 577.6086, 11.96744, 962.1638, 2216.992, 939.9526, 82.5425, 795.0411, 696.5368, 1012.733, 1502.251, 2577.103, 1456.616, 1141.45, 7.629395e-06, 1247.127, 1358.896, 1637.464
6.1, 1298.395, 543.8196, 1352.385, 19.36372, 1893.66, 2087.948, 632.407, 615.7588, 1425.8, 734.2413, 0, 483.7081, 1882.89, 719.1184, 798.0792, 791.0555, 195.8594, 1260.286, 1569.606, 647.2874, 67.26592, 751.8769, 744.5303, 11.41845, 1109.306, 2280.971, 1054.864, 79.19749, 925.3368, 782.1816, 1067.432, 1441.233, 2625.733, 1559.88, 1302.759, 7.629395e-06, 1190.037, 1298.44, 1568.35
6.2, 1378.681, 616.0488, 1430.46, 18.50482, 1921.443, 2041.33, 710.6902, 635.2573, 1427.106, 856.0265, 0, 462.0466, 1888.095, 748.2961, 764.8264, 815.5729, 239.2831, 1320.633, 1505.264, 648.5565, 253.1735, 822.7819, 833.0673, 10.89466, 1068.783, 2246.213, 1152.341, 75.98804, 929.5937, 978.3827, 1117.126, 1455.582, 2702.558, 1629.805, 1476.494, 7.629395e-06, 1190.252, 1352.341, 1628.65
6.3, 1470.139, 716.3021, 1434.851, 17.68401, 2029.893, 2078.481, 904.1296, 727.022, 1424.389, 1106.597, 0, 538.0204, 1983.646, 752.3207, 732.9592, 818.6984, 229.2196, 1383.344, 1443.56, 620.0369, 419.5489, 786.5092, 797.2746, 10.39489, 1137.985, 2210.64, 1100.426, 72.90864, 971.6592, 937.9956, 1203.96, 1410.369, 2638.618, 1853.021, 1724.542, 3.814697e-06, 1244.724, 1433.291, 1752.297
6.4, 1485.356, 827.5896, 1407.902, 16.89961, 2124.979, 2217.968, 889.1248, 729.4568, 1447.496, 1161.976, 0, 533.0825, 2049.82, 718.7823, 702.4197, 805.7546, 238.411, 1354.416, 1513.959, 614.0781, 511.8824, 857.9577, 905.5414, 9.91804, 1298.228, 2157.738, 1050.85, 69.95403, 1078.532, 963.9459, 1369.534, 1461.663, 2604.09, 1846.338, 2103.812, 3.814697e-06, 1187.743, 1369.525, 1769.185
6.5, 1738.425, 1053.851, 1445.14, 16.15001, 2351.076, 2229.59, 868.9147, 836.4618, 1805.644, 1450.066, 0, 617.7989, 2081.676, 686.7391, 673.1527, 857.1888, 285.8932, 1546.927, 1537.335, 662.4481, 604.8813, 915.4995, 980.3329, 9.46307, 1329.909, 2196.441, 1210.384, 67.11917, 1072.198, 1037.277, 1416.543, 1592.243, 2698.083, 1980.542, 2154.557, 3.814697e-06, 1133.371, 1514.049, 1864.529
6.6, 1852.463, 1004.848, 1373.48, 15.43365, 2350.49, 2181.189, 915.3875, 798.8477, 1775.312, 1416.664, 0, 748.2617, 2025.824, 700.9431, 645.1052, 876.7267, 273.8694, 1624.267, 1539.062, 633.3176, 702.6491, 888.7234, 938.213, 9.028971, 1267.922, 2262.275, 1220.186, 64.39919, 1076.23, 994.4587, 1355.466, 1595.607, 2751.634, 1956.012, 2314.609, 3.814697e-06, 1134.418, 1446.69, 1858.243
6.7, 1770.902, 958.1237, 1417.471, 14.74907, 2298.029, 2086.021, 875.5609, 762.9251, 1728.71, 1429.45, 0, 761.7989, 1977.265, 669.6952, 694.4784, 840.1838, 262.3513, 1525.674, 1498.995, 605.4681, 764.7531, 897.8642, 897.9027, 8.614785, 1301.094, 2255.806, 1192.288, 61.78942, 1051.359, 953.408, 1297.022, 1530.798, 2725.598, 1902.111, 2352.315, 3.814697e-06, 1253.606, 1382.328, 1852.536
6.8, 1739.97, 913.5718, 1347.183, 14.09485, 2316.542, 2031.035, 837.4671, 728.6179, 1756.639, 1387.295, 0, 727.6838, 1932.205, 708.6255, 665.5423, 805.1641, 251.3177, 1433.065, 1529.458, 578.8433, 852.9544, 947.5875, 859.3244, 8.2196, 1244.732, 2240.934, 1172.851, 59.28542, 1008.121, 974.5849, 1241.098, 1504.622, 2751.838, 1899.451, 2362.419, 3.814697e-06, 1196.219, 1320.83, 1774.344
6.9, 1750.547, 871.0917, 1280.381, 13.46966, 2304.621, 1993.252, 801.0307, 695.8533, 1729.208, 1330.361, 0, 731.8229, 1871.327, 704.9799, 650.0832, 771.604, 240.748, 1508.97, 1497.087, 553.3892, 816.6203, 905.8127, 822.4036, 7.842542, 1192.558, 2254.075, 1120.012, 56.8829, 1047.227, 934.3546, 1262.606, 1499.183, 2679.795, 1816.273, 2265.714, 7.629395e-06, 1141.458, 1379.042, 1849.66
7, 1673.474, 930.0282, 1315.401, 12.87219, 2234.384, 1965.745, 843.8535, 664.5621, 1760.489, 1275.764, 0, 843.2471, 1849.031, 749.1562, 663.2275, 739.4427, 230.623, 1499.049, 1544.818, 529.0545, 781.834, 865.8796, 787.0691, 7.48278, 1202.558, 2234.198, 1120.784, 54.57774, 1037.583, 895.785, 1208.166, 1494.251, 2657.099, 1776.092, 2225.993, 3.814697e-06, 1162.23, 1510.135, 1812.924
7.1, 1688.606, 886.7828, 1250.175, 12.30123, 2264.167, 2042.286, 807.1393, 634.678, 1824.914, 1223.407, 0, 847.5731, 1765.04, 715.7589, 669.53, 725.3216, 220.9237, 1408.057, 1551.371, 505.7899, 781.4637, 927.7326, 753.2527, 7.139524, 1139.663, 2334.283, 1070.291, 52.36599, 1050.08, 858.8076, 1156.073, 1573.516, 2551.753, 1741.359, 2303.402, 3.814697e-06, 1181.93, 1527.831, 1841.962
7.2, 1614.259, 845.5482, 1188.183, 11.75559, 2167.781, 1953.178, 772.0223, 606.1378, 1732.978, 1243.98, 0, 809.6168, 1716.843, 683.8505, 641.6334, 695.0894, 211.6324, 1412.01, 1487.777, 483.5482, 748.175, 958.0103, 720.8893, 6.812013, 1080.057, 2257.745, 1022.072, 50.24387, 1031.558, 848.4054, 1106.227, 1519.204, 2536.917, 1665.104, 2237.853, 0, 1261.504, 1459.859, 1764.216
7.3, 1543.186, 806.2311, 1201.264, 11.23415, 2178.222, 1867.959, 767.3439, 578.8809, 1645.673, 1192.928, 0, 773.3604, 1638.857, 653.3646, 648.8763, 666.1174, 202.7318, 1381.871, 1484.634, 537.5667, 716.3043, 994.0121, 689.9163, 6.499526, 1082.918, 2166.083, 1068.814, 48.20775, 1077.584, 813.3838, 1198.984, 1624.301, 2603.084, 1688.847, 2165.888, 0, 1227.399, 1394.912, 1785.803
7.4, 1567.564, 789.4384, 1141.698, 10.73585, 2179.735, 1913.154, 733.9584, 552.8498, 1703.069, 1206.699, 0, 738.7276, 1643.992, 624.2377, 629.9825, 744.7433, 194.2055, 1361.14, 1423.776, 513.9277, 724.6011, 984.3481, 660.2741, 6.201373, 1052.32, 2314.829, 1135.814, 46.25415, 1033.268, 779.8078, 1147.287, 1611.508, 2527.135, 1695.513, 2302.292, -3.814697e-06, 1246.245, 1486.819, 1777.214
7.5, 1539.669, 752.7303, 1140.604, 10.25964, 2219.953, 2017.137, 702.0254, 527.9891, 1617.271, 1157.176, 0, 844.3964, 1669.567, 645.4394, 672.7496, 713.7017, 186.0379, 1406.994, 1488.534, 615.5096, 746.4221, 1011.217, 631.9055, 5.916898, 1096.62, 2244.868, 1209.706, 44.37971, 990.7741, 849.2443, 1097.82, 1546.052, 2505.322, 1732.241, 2365.103, -1.907349e-06, 1231.796, 1439.623, 1702.201
7.6, 1553.247, 774.6741, 1084.045, 9.804562, 2125.449, 1929.127, 671.4818, 504.2465, 1535.796, 1129.689, 0, 989.2877, 1621.006, 630.3622, 660.306, 683.9539, 178.2137, 1321.59, 1501.088, 617.7543, 743.6973, 966.6375, 604.7557, 5.645472, 1039.266, 2312.735, 1155.206, 42.58123, 1041.887, 814.188, 1050.485, 1487.182, 2491.06, 1656.386, 2281.052, -1.907349e-06, 1201.376, 1473.861, 1733.653
7.7, 1484.86, 854.8231, 1030.291, 9.369666, 2087.936, 1844.957, 771.1345, 481.5715, 1458.425, 1083.327, 0, 1092.43, 1578.169, 687.4468, 632.7938, 655.4459, 170.7186, 1336.425, 1500.927, 690.4572, 762.374, 969.6255, 578.7724, 5.386497, 1023.909, 2269.228, 1103.162, 40.85564, 999.0384, 780.5789, 1005.191, 1464.997, 2541.916, 1583.853, 2345.972, -1.907349e-06, 1163.855, 1408.291, 1660.479
7.8, 1419.484, 850.0104, 979.2028, 8.954062, 2128.293, 1764.46, 737.5841, 459.9162, 1384.951, 1055.863, 0, 1043.509, 1523.696, 656.8006, 626.5864, 628.1262, 163.5387, 1255.304, 1471.248, 693.1644, 729.8984, 941.9218, 553.9055, 5.139403, 989.548, 2222.872, 1109.259, 39.19998, 957.9523, 748.357, 961.8506, 1571.936, 2527.004, 1514.495, 2334.368, -1.907349e-06, 1240.558, 1474.7, 1590.393
7.9, 1469.002, 810.4858, 1015.135, 8.556891, 2037.691, 1749.891, 705.4934, 439.2346, 1417.786, 1012.531, 0, 996.778, 1526.526, 764.4521, 600.4791, 601.9453, 156.6608, 1262.358, 1530.752, 662.6832, 728.9394, 970.629, 530.1069, 4.903643, 1029.556, 2217.65, 1144.374, 37.61141, 918.5559, 727.0991, 920.3785, 1611.764, 2574.353, 1592.911, 2276.245, -1.907349e-06, 1258.238, 1483.932, 1620.903
8, 1420.399, 824.2532, 964.7977, 8.177338, 1950.945, 1710.575, 674.7989, 419.4831, 1353.519, 1042.799, 0, 999.1675, 1494.085, 730.3729, 575.4596, 576.8556, 150.0722, 1299.559, 1478.179, 633.5424, 697.8881, 940.7073, 507.3309, 4.678699, 1003.664, 2266.659, 1092.818, 36.08721, 880.7797, 764.731, 880.6946, 1546.298, 2515.499, 1523.157, 2349.329, -1.907349e-06, 1200.639, 1473.952, 1700.221
8.1, 1357.861, 785.9262, 916.9567, 7.81462, 2110.491, 1744.202, 645.4398, 400.6198, 1298.651, 1021.028, 0, 1129.49, 1426.217, 697.813, 647.8051, 552.8116, 143.7606, 1220.676, 1495.817, 605.6829, 727.371, 944.708, 485.5335, 4.464073, 1019.795, 2248.273, 1043.585, 34.62479, 951.1487, 800.0007, 842.7217, 1483.491, 2407.774, 1545.533, 2384.726, 0, 1411.428, 1484.828, 1628.458
8.199999999999999, 1333.474, 803.6002, 871.488, 7.467993, 2020.646, 1799.599, 617.3581, 382.6047, 1233.227, 979.1254, 0, 1078.909, 1419.384, 666.7047, 620.8137, 529.7698, 137.7145, 1146.581, 1454.203, 622.06, 765.483, 1026.51, 464.6726, 4.259293, 966.4586, 2156.995, 996.5693, 33.22163, 912.0321, 766.9771, 806.386, 1423.235, 2471.298, 1477.854, 2367.826, 0, 1428.617, 1418.769, 1601.056
8.300000000000001, 1313.003, 831.201, 949.8796, 7.136739, 2014.817, 1721.081, 590.4982, 365.3997, 1189.648, 938.9425, 0, 1134.846, 1424.114, 636.9831, 594.9469, 537.7774, 131.9227, 1139.883, 1401.239, 594.7056, 817.4974, 1026.037, 525.522, 4.063907, 954.5101, 2188.631, 1058.305, 31.87533, 928.6177, 735.3168, 903.1974, 1526.934, 2470.545, 1555.003, 2334.627, 0, 1513.097, 1355.65, 1582.162
8.4, 1347.826, 792.551, 933.9067, 6.820179, 2003.69, 1645.988, 564.8068, 348.9684, 1228.271, 945.5898, 0, 1152.328, 1423.125, 608.5865, 627.7798, 515.3623, 126.3744, 1190.197, 1429.889, 656.125, 798.6752, 1021.206, 564.123, 3.877483, 964.705, 2233.986, 1010.627, 30.58359, 890.4277, 704.9634, 864.2542, 1498.045, 2499.36, 1486.909, 2239.059, 0, 1512.376, 1295.338, 1515.382
8.5, 1288.483, 767.3256, 1003.757, 6.51766, 1918.392, 1670.593, 540.2333, 333.2759, 1297.756, 931.961, 0, 1100.724, 1358.48, 581.4559, 601.6228, 493.8814, 121.0595, 1117.952, 1371.275, 636.0236, 845.4482, 976.1855, 539.8856, 3.699611, 952.7203, 2184.35, 1034.176, 29.3442, 872.8854, 675.8629, 892.4863, 1584.589, 2414.997, 1421.797, 2365.595, 0, 1463.449, 1397.867, 1546.442
8.6, 1425.68, 796.226, 972.0164, 6.22856, 2012.914, 1597.703, 516.7289, 318.2892, 1232.377, 1055.585, 0, 1084.194, 1450.57, 555.5347, 619.9295, 550.6737, 115.9682, 1120.066, 1410.38, 649.533, 809.4338, 1050.792, 681.3041, 3.529899, 902.8918, 2143.431, 1040.524, 28.15503, 836.9875, 758.4002, 922.5853, 1635.07, 2380.064, 1359.536, 2287.961, 0, 1396.456, 1335.677, 1481.169
8.699999999999999, 1371.292, 975.4296, 1004.893, 5.952284, 1927.223, 1645.14, 494.2471, 303.9763, 1349.122, 1250.513, 0, 1207.144, 1458.026, 530.769, 659.5527, 598.3423, 158.9043, 1052.078, 1530.723, 620.9705, 981.0561, 1191.23, 852.5587, 3.367972, 855.6694, 2120.827, 1064.951, 27.01406, 886.8679, 815.9192, 923.8763, 1585.727, 2278.139, 1300.002, 2344.413, 0, 1345.235, 1380.745, 1418.651
8.800000000000001, 1359.033, 930.0731, 955.0634, 5.688262, 1880.036, 1627.254, 472.7435, 290.307, 1306.98, 1469.086, 0, 1500.244, 1506.023, 507.1075, 632.0717, 573.4028, 155.9602, 988.2167, 1601.007, 593.6639, 1099.708, 1211.116, 815.9286, 3.213472, 810.9167, 2132.09, 1080.442, 25.91932, 918.3546, 803.6458, 946.9527, 1640.216, 2358.454, 1243.075, 2248.444, 0, 1539.988, 1319.317, 1477.477
8.9, 1314.221, 886.8257, 989.2832, 5.435951, 1900.234, 1556.255, 452.1754, 277.2525, 1280.727, 1516.108, 0, 1482.765, 1556.409, 484.5007, 605.7359, 549.5027, 182.6464, 993.1099, 1682.827, 567.5581, 1052.863, 1157.723, 780.8723, 3.066061, 846.0831, 2087.278, 1031.766, 24.86895, 976.9834, 816.1008, 906.1229, 1695.065, 2409.255, 1188.64, 2156.404, 0, 1525.252, 1361.591, 1415.115
9, 1400.452, 845.5891, 940.228, 5.194832, 1868.354, 1566.24, 432.5022, 264.785, 1220.387, 1453.888, 0, 1537.075, 1485.71, 462.9018, 661.6882, 526.5989, 174.9648, 990.5803, 1613.844, 542.6003, 1008.013, 1168.428, 747.3222, 2.925412, 801.8319, 2109.914, 1074.168, 23.86114, 986.9241, 782.4127, 867.0536, 1626.216, 2350.4, 1136.589, 2180.216, 0, 1468.883, 1301.015, 1393.703
9.1, 1338.793, 806.2701, 893.6054, 4.964408, 1788.818, 1497.903, 413.685, 252.8781, 1256.565, 1394.221, 0, 1468.241, 1494.78, 442.2657, 657.7136, 504.6497, 167.6064, 930.452, 1625.54, 596.1891, 965.0735, 1116.917, 715.2135, 2.791214, 862.9977, 2079.893, 1025.775, 22.89418, 963.5843, 813.4315, 902.207, 1664.856, 2328.728, 1252.036, 2216.556, -9.536743e-07, 1463.475, 1243.134, 1461.363
9.199999999999999, 1279.848, 768.7793, 915.1116, 4.744205, 1901.557, 1432.547, 395.6864, 241.5067, 1286.016, 1479.839, 0, 1513.851, 1426.88, 422.5496, 692.0308, 483.6154, 207.5781, 873.9736, 1643.283, 649.8297, 995.6448, 1170.852, 684.4844, 2.663173, 859.3655, 2129.357, 979.5623, 21.9664, 929.889, 779.8535, 891.5634, 1671.117, 2345.604, 1197.209, 2125.821, -9.536743e-07, 1476.308, 1187.828, 1399.681
9.300000000000001, 1223.498, 733.0319, 869.7344, 4.533769, 1820.607, 1441.58, 378.4709, 230.6466, 1265.984, 1472.728, 0, 1446.057, 1362.065, 403.7124, 703.2997, 463.4578, 198.848, 922.9835, 1583.97, 633.9967, 1000.325, 1119.234, 655.0756, 2.541005, 814.4195, 2144.416, 935.4313, 21.07622, 904.1442, 747.6616, 887.3429, 1707.591, 2265.439, 1144.783, 2108.247, 0, 1552.232, 1134.983, 1415.485
9.4, 1169.629, 698.9466, 826.6072, 4.332667, 1743.103, 1378.682, 362.0045, 220.2749, 1231.346, 1412.288, 0, 1381.3, 1399.472, 385.715, 673.996, 444.1404, 190.4851, 906.1029, 1529.396, 606.1173, 957.713, 1146.209, 626.9303, 2.424442, 771.8243, 2160.01, 893.2885, 20.22211, 892.2438, 716.7986, 875.5321, 1638.233, 2285.166, 1094.652, 2157.022, 0, 1481.174, 1169.833, 1355.74
9.5, 1147.504, 735.4878, 785.6187, 4.140485, 1745.328, 1427.631, 346.2544, 210.3695, 1280.102, 1400.562, 0, 1492.676, 1352.806, 368.5199, 661.283, 475.0283, 260.2434, 881.038, 1580.56, 597.9012, 959.0957, 1140.649, 599.9943, 2.313225, 731.4569, 2097.466, 989.1762, 19.40261, 892.0172, 755.7429, 837.7818, 1571.692, 2231.326, 1157.833, 2147.332, 0, 1547.989, 1117.788, 1356.013
9.6, 1137.747, 701.2883, 827.977, 3.956828, 1719.887, 1443.543, 331.1896, 362.0488, 1255.429, 1343.083, 0, 1463.763, 1395.635, 352.0914, 633.73, 455.2286, 249.2984, 953.7263, 1533.497, 571.6091, 939.5302, 1090.363, 662.7354, 2.207111, 693.2008, 2154.876, 944.6121, 18.61633, 872.8766, 724.5463, 853.3143, 1507.854, 2188.915, 1107.131, 2117.051, 9.536743e-07, 1487.615, 1119.096, 1415.558
9.699999999999999, 1136.727, 668.6791, 786.9205, 3.781317, 1728.297, 1468.505, 316.7803, 345.7681, 1215.905, 1341.562, 0, 1398.212, 1332.239, 336.3952, 652.3579, 478.2265, 238.8137, 937.5435, 1542.313, 546.4733, 938.072, 1156.217, 681.4506, 2.105864, 683.3606, 2177.652, 902.0557, 17.8619, 862.9376, 694.6374, 865.589, 1675.142, 2153.135, 1058.65, 2141.911, 9.536743e-07, 1595.027, 1096.147, 1355.81
9.800000000000001, 1107.52, 637.5862, 747.8999, 3.613592, 1654.722, 1404.432, 302.9979, 330.2196, 1158.82, 1328.553, 0, 1387.68, 1304.67, 321.3987, 657.0956, 458.2935, 256.7007, 880.6346, 1479.09, 595.7358, 914.1818, 1202.782, 694.7259, 2.009262, 762.1074, 2089.24, 861.4165, 17.13806, 925.4271, 665.9632, 862.2845, 1607.101, 2142.103, 1134.817, 2085.677, 9.536743e-07, 1522.01, 1213.363, 1375.198
9.9, 1178.12, 667.7036, 710.8141, 3.453306, 1684.184, 1343.156, 289.8151, 315.3703, 1169.145, 1315.821, 0, 1325.537, 1318.955, 307.0708, 629.7171, 439.1914, 245.9047, 968.7292, 1497.126, 581.36, 875.2396, 1200.166, 664.877, 1.917091, 722.2482, 2175.917, 822.6082, 16.44354, 893.2289, 638.4727, 825.1054, 1604.615, 2162.907, 1144.231, 2035.11, 9.536743e-07, 1452.336, 1230.735, 1342.979
10, 1173.074, 675.6727, 767.6536, 3.30013, 1670.218, 1284.552, 277.2058, 301.1887, 1110.245, 1320.635, 0, 1266.176, 1279.291, 293.3817, 603.4793, 462.6904, 235.5628, 946.5732, 1435.755, 605.4933, 900.0064, 1147.256, 636.3106, 1.829148, 684.4738, 2087.576, 852.3253, 15.77717, 856.4943, 612.1169, 837.4062, 1573.593, 2130.937, 1094.125, 2049.425, 9.536743e-07, 1517.396, 1175.981, 1310.747
10.1, 1152.756, 658.6409, 729.5883, 3.153748, 1784.415, 1342.599, 265.1452, 341.8131, 1151.464, 1315.759, 88.25471, 1355.113, 1221.18, 280.3028, 700.9198, 564.2551, 225.6558, 889.1163, 1490.684, 589.9788, 979.7939, 1247.82, 689.2106, 1.74524, 736.1813, 2016.871, 932.1516, 15.13781, 821.2704, 629.5522, 801.2998, 1540.922, 2052.239, 1046.213, 2090.463, 9.536743e-07, 1477.848, 1189.388, 1378.003
10.2, 1187.489, 649.9453, 950.4619, 3.013859, 1846.331, 1474.806, 253.6093, 344.8479, 1093.455, 1439.032, 84.48151, 1405.503, 1336.885, 267.807, 671.7153, 623.6527, 244.1238, 1045.569, 1498.09, 614.8485, 954.5977, 1267.54, 934.2029, 1.66518, 697.6781, 2110.042, 890.1565, 14.52435, 867.8306, 772.4332, 820.1749, 1478.334, 2023.56, 1154.875, 2105.451, 9.536743e-07, 1473.53, 1136.474, 1319.84
10.3, 1318.23, 727.1876, 947.351, 2.880175, 1818.195, 1477.827, 242.5753, 404.3259, 1118.441, 1557.403, 155.3818, 1359.833, 1337.993, 255.8682, 663.8201, 712.3954, 233.8568, 982.1025, 1521.703, 736.9453, 944.2321, 1286.351, 1030.267, 1.588794, 793.3038, 2210.481, 944.4142, 13.93576, 945.0253, 930.0283, 834.3895, 1612.196, 1995.518, 1148.876, 2119.018, 0, 1456.985, 1185.715, 1264.132
10.4, 1260.191, 693.3741, 949.922, 2.752421, 2033.452, 1535.32, 382.2824, 386.1441, 1094.397, 1616.321, 246.8013, 1507.476, 1512.979, 480.9291, 853.1978, 682.702, 224.0215, 922.4889, 1562.234, 849.8016, 916.9877, 1350.779, 1114.824, 1.515911, 751.813, 2262.16, 901.8667, 83.89909, 906.1605, 918.9011, 966.8179, 1611.187, 2172.179, 1244.519, 2145.56, 0, 1446.671, 1239.144, 1271.34
10.5, 1315.313, 789.4511, 1049.117, 2.630333, 2050.327, 1468.332, 416.9489, 421.6906, 1060.591, 1632.608, 236.2497, 1524.129, 1453.345, 681.3115, 828.1845, 654.2463, 214.5999, 866.4938, 1517.05, 812.4324, 977.8116, 1493.622, 1271.917, 1.446372, 903.8224, 2229.449, 861.236, 86.64603, 868.894, 935.5208, 1019.843, 1571.897, 2162.152, 1246.25, 2086.82, 0, 1390.235, 1397.735, 1259.756
10.6, 1441.604, 880.5384, 1374.865, 2.513661, 2197.712, 1598.676, 580.8249, 469.3251, 1024.41, 1805.034, 314.629, 1537.153, 1446.153, 847.9476, 896.9794, 626.9766, 205.5745, 813.8976, 1526.894, 776.7065, 986.325, 1471.769, 1245.235, 1.380022, 856.5514, 2268.184, 822.4358, 83.13474, 914.4318, 896.9031, 1164.457, 1508.05, 2209.777, 1410.095, 2050.794, 0, 1452.582, 1418.723, 1281.698
10.7, 1435.349, 959.7662, 1603.137, 2.402165, 2234.434, 1550.524, 643.9686, 499.0301, 1038.426, 1894.181, 301.1775, 1673.507, 1553.08, 1004.579, 915.3043, 600.8436, 265.9069, 764.4941, 1563.144, 742.5516, 1057.825, 1406.885, 1290.522, 1.316716, 1004.65, 2342.322, 785.3836, 79.76572, 876.8252, 859.8795, 1252.377, 1601.913, 2230.193, 1383.611, 1966.845, 0, 1533.007, 1410.981, 1260.672
10.8, 1380.941, 946.1248, 1756.311, 2.295613, 2424.526, 1627.639, 728.3481, 476.5897, 1033.681, 1940.821, 288.3011, 1757.922, 1536.521, 1171.781, 905.0728, 575.7997, 283.202, 718.0892, 1688.672, 709.8987, 1012.764, 1344.862, 1235.075, 1.256315, 1056.906, 2273.375, 750.0007, 76.53324, 871.4697, 824.3842, 1441.939, 1551.354, 2264.965, 1450.13, 2019.062, 0, 1553.5, 1468.422, 1271.661
10.9, 1492.971, 1067.455, 1709.89, 2.193788, 2574.624, 1619.822, 696.6592, 504.1014, 981.6056, 1937.303, 275.9752, 1877.644, 1466.725, 1166.55, 867.3621, 551.7998, 271.2915, 674.5012, 1744.152, 678.6816, 1024.364, 1285.574, 1230.831, 1.198684, 1245.031, 2278.586, 821.7416, 73.43175, 835.6299, 790.3542, 1473.269, 1488.342, 2199.784, 1602.251, 1993.917, 4.768372e-07, 1482.384, 1507.662, 1392.045
11, 1558.496, 1049.693, 1706.253, 2.096479, 2610.517, 1631.446, 748.8833, 481.433, 954.8741, 2017.95, 264.1763, 1793.558, 1477.656, 1351.745, 831.2225, 528.8002, 259.8818, 633.559, 1804.691, 648.8372, 1083.638, 1228.899, 1177.948, 1.143697, 1507.06, 2278.735, 784.7208, 70.45595, 801.2642, 757.7288, 1673.716, 1440.05, 2169.834, 1647.001, 2077.454, 4.768372e-07, 1507.875, 1534.253, 1504.467
11.1, 1632.818, 1067.593, 1805.861, 2.003487, 2830.437, 1560.264, 857.4093, 559.9338, 906.769, 2070.231, 252.8818, 1713.239, 1476.188, 1338.889, 830.6338, 620.8392, 458.0298, 595.102, 1854.877, 620.3052, 1037.477, 1229.538, 1127.338, 1.091232, 1882.997, 2197.268, 854.3263, 67.60074, 825.1448, 726.4503, 1692.232, 1381.558, 2232.388, 1804.345, 2332.692, 4.768372e-07, 1526.033, 1507.499, 1549.823
11.2, 1670.28, 1154.959, 1741.13, 1.914619, 2709.944, 1531.09, 828.6757, 534.7546, 861.0875, 2088.523, 242.0702, 1636.516, 1474.197, 1352.256, 847.4576, 594.962, 687.5183, 727.0514, 1833.813, 593.028, 993.2824, 1312.657, 1095.581, 1.041174, 1978.851, 2201.194, 832.5181, 64.86124, 908.2245, 696.4628, 1825.823, 1353.725, 2136.787, 1842.263, 2347.963, 4.768372e-07, 1456.175, 1540.722, 1639.309
11.3, 1596.741, 1101.255, 1679.134, 1.829694, 2753.12, 1536.053, 836.1381, 510.7078, 817.7072, 2100.478, 231.7208, 1563.23, 1407.232, 1353.026, 859.0822, 570.1633, 780.2662, 733.0487, 1794.074, 566.9501, 950.9706, 1304.43, 1108.384, 0.9934119, 2186.667, 2178.998, 887.8833, 62.23275, 914.6717, 667.7133, 1885.935, 1300.926, 2095.813, 1896.322, 2509.298, 4.768372e-07, 1568.596, 1472.177, 1570.116
11.4, 1526.439, 1050.047, 1730.047, 1.748535, 2834.224, 1546.955, 799.7595, 487.7422, 800.1384, 2066.954, 221.8139, 1493.225, 1343.31, 1292.708, 886.8051, 546.3983, 758.0485, 866.0545, 1729.911, 542.0191, 957.867, 1304.717, 1060.762, 0.9478412, 2126.141, 2302.868, 1035.945, 59.71079, 877.0552, 640.1505, 1875.634, 1248.085, 2093.658, 1813.282, 2630.786, 4.768372e-07, 1496.789, 1563.138, 1503.845
11.5, 1477.575, 1001.221, 1711.1, 1.670976, 2818.652, 1479.46, 764.9636, 512.5197, 832.012, 2081.577, 212.3306, 1426.355, 1282.29, 1274.338, 862.48, 535.7698, 726.1674, 813.485, 1678.321, 518.1844, 917.0638, 1328.564, 1015.187, 0.9043609, 2143.09, 2209.373, 989.2735, 57.29102, 877.5554, 613.7255, 1947.055, 1197.391, 2060.638, 1890.92, 2695.014, 4.768372e-07, 1464.916, 1493.596, 1571.259
