 , C000, C001, C003, C004, C005, C007, C008, C009, C010, C012, C013, C014, C015, C016, C017, C018, C019, C020, C021, C022, C023, C025, C026, C028, C031, C032, C033, C035, C036, C037, C038, C039, C040, C041, C043, C044, C048, C049, C051, C054, C055, C056, C059, C060, C062, C067, C072, C079, C085, C090, C097, C111
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
52.3, 176.0002, 65.79264, 666.5847, 661.0607, 281.1283, 699.5659, 386.4112, 273.8605, 671.2112, 100.0361, 590.1306, 152.5043, 504.302, 209.2267, 648.6707, 488.2352, 911.2905, 73.06384, 163.9213, 11.42682, 9.212125, 277.6799, 219.947, 360.5059, 363.5295, 865.8502, 12.61644, 7.549102, 796.2232, 1195.562, 0.2471944, 3237.061, 1179.245, 29.36664, 1018.152, 736.1312, 960.7798, 38.32775, 640.8779, 1046.647, 1711.64, 710.0833, 1087.092, 983.1938, 1011.572, 1158.16, 1292.604, 1522.448, 1952.126, 1249.296, 2976.49, 55.62682
52.4, 181.6321, 62.98909, 804.3911, 731.3127, 412.2154, 668.853, 365.7249, 297.113, 641.3087, 95.50217, 574.6369, 145.9277, 483.3024, 199.8535, 621.6008, 475.4312, 864.4614, 69.96674, 329.8427, 10.94814, 8.835149, 263.7513, 208.9759, 345.7565, 348.5101, 826.8674, 12.05593, 7.193351, 833.205, 1141.388, 0.235294, 3234.011, 1127.184, 28.13822, 971.7937, 704.9944, 930.4906, 36.7475, 678.2935, 1068.185, 1639.745, 681.2233, 1040.056, 989.645, 1083.123, 1201.405, 1237.557, 1549, 1977.905, 1302.541, 2878.153, 53.21336
52.5, 173.1739, 60.305, 765.1986, 700.5085, 393.1899, 639.4885, 373.2384, 281.003, 737.3164, 91.17374, 567.7601, 139.6347, 519.59, 190.9002, 595.6606, 552.9196, 974.9191, 67.00092, 428.1439, 10.4895, 8.473599, 250.5214, 198.552, 331.6106, 334.1113, 789.6396, 11.52033, 6.854365, 792.9838, 1229.458, 0.2239665, 3319.922, 1122.529, 26.96118, 927.546, 675.1747, 924.6101, 35.2324, 688.9571, 1075.88, 1662.999, 662.6114, 1027.981, 1087.904, 1031.794, 1187.159, 1184.855, 1482.961, 1995.322, 1241.35, 2786.687, 50.90462
52.6, 165.1095, 57.73529, 727.9158, 792.0674, 375.0425, 611.4132, 374.2133, 265.7664, 704.4689, 87.04147, 595.5392, 133.6131, 497.9538, 182.3481, 570.803, 602.9855, 969.6059, 64.16082, 529.2563, 10.05008, 8.126845, 237.9551, 188.648, 318.0435, 320.3074, 754.088, 11.00852, 6.531354, 754.7041, 1307.054, 0.2131843, 3349.716, 1163.582, 102.8597, 922.4567, 646.6162, 949.1089, 33.77977, 678.1675, 1070.707, 1647.544, 635.6808, 983.5035, 1107.56, 982.8968, 1189.527, 1134.396, 1419.737, 1951.176, 1219.327, 2802.138, 48.69605
52.7, 157.4207, 55.27509, 692.4495, 758.7041, 357.7327, 584.5704, 354.18, 251.3561, 673.0847, 83.0965, 561.459, 127.8511, 477.2185, 174.179, 546.9826, 594.2293, 919.7801, 61.44111, 537.6843, 9.629068, 7.794281, 226.0191, 179.2381, 305.0314, 307.0738, 720.137, 10.51944, 6.223565, 718.2723, 1320.311, 0.2029212, 3291.3, 1120.601, 98.55706, 1055.645, 651.9188, 937.8649, 32.38703, 744.6079, 1023.685, 1659.242, 609.8447, 984.7807, 1152.021, 936.3171, 1202.305, 1157.26, 1445.444, 2073.542, 1162.045, 2740.136, 46.5833
52.8, 150.09, 52.91971, 658.7112, 837.3907, 341.2218, 707.8624, 335.2192, 237.7271, 705.2366, 79.33031, 572.5151, 122.3376, 457.3467, 166.3759, 524.1563, 602.5241, 872.5147, 58.83668, 532.0957, 9.225692, 7.475326, 214.6819, 170.2975, 292.5516, 294.3869, 687.7146, 10.0521, 5.930281, 809.7377, 1260.485, 0.1931522, 3201.762, 1149.978, 94.43437, 1108.344, 624.344, 894.0563, 31.05171, 785.3693, 995.2859, 1637.497, 585.0588, 1013.49, 1232.048, 951.0228, 1344.037, 1139.314, 1563.978, 2036.662, 1267.786, 2752.444, 44.56222
52.9, 143.1006, 50.6647, 626.6168, 1154.198, 325.4729, 676.7852, 317.2735, 224.8371, 673.8182, 75.73483, 539.7524, 117.0619, 438.3023, 158.9224, 502.2826, 573.2281, 886.7305, 227.1827, 509.3972, 8.839213, 7.169423, 203.9133, 161.8029, 280.5825, 282.2242, 656.7519, 9.605516, 5.650817, 781.0403, 1341.183, 0.1838534, 3282.626, 1145.883, 90.48414, 1106.872, 646.9025, 852.2941, 29.77145, 951.5161, 1092.45, 1568.717, 561.2802, 969.6394, 1249.236, 905.9536, 1283.74, 1231.575, 1530.599, 1989.049, 1443.957, 2673.127, 42.62882
53, 136.4367, 48.50578, 596.0861, 1124.229, 310.451, 647.0724, 300.2885, 212.646, 643.7996, 72.30231, 555.7316, 112.0137, 420.051, 151.8029, 481.3217, 676.4367, 841.1635, 217.5527, 525.6934, 8.468925, 6.876038, 193.6849, 153.732, 269.103, 270.564, 627.1832, 9.178775, 5.384523, 960.7007, 1364.301, 0.1750024, 3640.408, 1095.295, 86.69914, 1056.474, 619.5399, 872.3396, 29.97257, 929.112, 1044.473, 1691.127, 538.468, 927.6857, 1195.196, 863.0203, 1226.149, 1179.127, 1537.98, 2065.242, 1376.122, 2646.721, 40.77931
53.1, 130.0831, 46.43885, 567.0429, 1076.875, 296.1223, 618.6641, 284.2127, 201.1159, 615.1182, 69.02535, 523.9294, 107.1832, 402.5597, 145.0022, 461.2355, 819.1005, 797.938, 265.7243, 503.2679, 8.114149, 6.594659, 183.9695, 146.0637, 258.0932, 259.3855, 598.9458, 8.770991, 5.130778, 1144.7, 1346.814, 0.1665774, 3795.272, 1182.74, 83.07248, 1008.37, 593.3347, 925.9846, 32.20919, 1130.56, 1035.9, 1620.094, 516.583, 887.5472, 1143.494, 890.8686, 1231.519, 1184.031, 1557.722, 2099.6, 1591.171, 2706.116, 39.01004
53.2, 124.0254, 44.46001, 707.489, 1127.376, 282.455, 619.452, 325.9418, 190.211, 587.7147, 65.89692, 493.9471, 102.561, 385.7967, 138.5062, 441.9875, 779.2742, 874.9375, 254.4605, 481.7992, 7.774235, 6.324794, 281.384, 138.7779, 247.5339, 248.6689, 571.9797, 8.381325, 4.88899, 1184.913, 1285.787, 0.1585581, 3868.063, 1212.431, 113.8562, 962.4572, 568.2379, 917.6709, 30.88121, 1083.417, 1114.003, 1552.044, 495.5875, 849.1454, 1189.203, 848.6501, 1266.284, 1133.608, 1566.635, 2075.043, 1584.034, 2587.564, 37.31753
53.3, 118.2498, 42.56548, 673.0179, 1178.428, 269.4185, 642.556, 322.6313, 179.8974, 633.6714, 62.91027, 553.2089, 98.13816, 369.7318, 132.3013, 423.5428, 741.3843, 860.3071, 281.0306, 461.2462, 7.448561, 6.065973, 292.7347, 131.8556, 237.4065, 238.3951, 546.2277, 8.00897, 4.658597, 1127.714, 1258.479, 0.1509248, 3817.331, 1229.029, 109.0935, 1018.641, 544.2026, 936.5998, 29.60798, 1094.195, 1095.97, 1609.29, 512.8737, 906.2054, 1152.974, 808.4324, 1343.416, 1085.332, 1499.844, 2067.224, 1547.185, 2635.003, 35.69846
53.4, 112.7431, 40.75169, 640.2264, 1128.79, 256.9837, 614.346, 371.4227, 170.143, 605.4412, 60.05899, 521.5511, 99.7935, 354.3358, 126.3743, 508.9934, 705.3367, 855.3013, 269.118, 508.5123, 7.136529, 5.817743, 278.051, 125.2785, 227.6935, 228.5457, 521.6351, 7.653158, 4.439062, 1073.276, 1283.114, 0.143659, 3821.301, 1174.77, 147.9469, 1124.511, 521.184, 892.8503, 97.16776, 1186.063, 1491.86, 1633.839, 516.4739, 966.3099, 1137.496, 925.1068, 1378.61, 1094.512, 1575.53, 2115.402, 1544.27, 2633.474, 34.14963
53.5, 152.3882, 39.01518, 749.1061, 1210.138, 245.1228, 616.9282, 522.777, 160.9175, 596.653, 57.33694, 491.7049, 95.48998, 339.5809, 120.7128, 487.7524, 671.0419, 811.3493, 263.8439, 486.8198, 6.837569, 5.579671, 264.1038, 119.0295, 248.9923, 219.1032, 772.5788, 7.313153, 4.229871, 1189.118, 1323.375, 0.1367429, 3844.869, 1122.907, 148.9246, 1073.31, 530.559, 982.2828, 93.16154, 1194.218, 1521.367, 1565.212, 495.4828, 924.5002, 1199.077, 881.2657, 1316.762, 1047.901, 1536.735, 2147.566, 1512.024, 2518.104, 32.668
53.6, 250.2173, 37.35267, 765.0659, 1247.303, 233.8094, 691.0657, 582.9406, 205.7387, 603.5368, 54.73827, 577.1862, 111.1633, 431.4662, 115.305, 467.3979, 638.4145, 769.6559, 483.4747, 466.0526, 6.551133, 5.351341, 386.8195, 113.0922, 302.9544, 331.0839, 737.7953, 99.2664, 4.030539, 1167.023, 1395.956, 0.1301599, 3780.634, 1200.42, 142.695, 1076.465, 549.4955, 1044.471, 89.32049, 1144.421, 1529.745, 1626.731, 530.1144, 924.0913, 1279.868, 839.5024, 1257.689, 1003.275, 1733.147, 2224.277, 1486.668, 2564.256, 31.25065
53.7, 238.5652, 35.761, 727.7896, 1194.765, 223.0181, 764.3207, 730.3284, 339.9584, 662.5029, 52.25737, 544.1562, 190.5341, 413.4995, 216.6113, 447.8927, 607.3735, 730.1051, 462.9807, 446.1714, 6.276696, 5.132355, 367.4164, 107.451, 290.5596, 490.0194, 704.5778, 108.0684, 3.8406, 1145.944, 1420.45, 0.1238937, 3907.088, 1163.462, 136.726, 1158.865, 660.2913, 1023.474, 85.6378, 1183.097, 1621.719, 1558.403, 514.1174, 1013.589, 1372.405, 799.7182, 1201.266, 1051.019, 1896.5, 2144.926, 1416.826, 2499.635, 29.89479
53.8, 227.4557, 34.23716, 692.3294, 1185.261, 212.7248, 742.3801, 743.7137, 394.3422, 632.9883, 49.88891, 513.0165, 182.3175, 396.281, 339.062, 429.2016, 577.8417, 769.385, 443.3554, 427.1383, 6.013756, 4.92233, 348.9866, 102.0913, 278.672, 552.528, 672.8559, 165.3749, 3.659613, 1090.626, 1425.285, 0.1179292, 3948.351, 1112.098, 171.326, 1200.739, 659.733, 975.6666, 82.10696, 1234.431, 1550.498, 1492.944, 523.834, 1106.25, 1313.037, 761.8194, 1224.341, 1049.092, 1838.508, 2189.178, 1403.17, 2466.448, 28.59776
53.9, 216.8636, 32.77824, 827.1205, 1149.223, 202.9067, 723.6086, 834.5837, 404.354, 650.7355, 47.6278, 483.6587, 174.4552, 483.9562, 323.8723, 411.2905, 549.7459, 795.0864, 428.1757, 408.9171, 5.76183, 4.720901, 331.4813, 96.99886, 267.2707, 623.2485, 721.6544, 158.0279, 3.487154, 1078.784, 1569.18, 0.1122519, 3820.645, 1176.844, 164.1593, 1236.946, 677.18, 972.3674, 78.72169, 1396.301, 1482.405, 1562.346, 502.5438, 1058.386, 1256.237, 789.8503, 1169.414, 1004.415, 1924.713, 2191.495, 1418.722, 2516.834, 27.35701
54, 387.6241, 31.3815, 849.2958, 1321.148, 193.5417, 873.5507, 1220.991, 382.4292, 697.4973, 45.46916, 455.9809, 166.932, 509.4586, 309.3631, 394.1268, 664.2778, 857.6337, 410.0258, 391.4732, 5.520459, 4.527713, 314.854, 92.16047, 256.3359, 908.5995, 755.8533, 151.0072, 3.322822, 1183.609, 1498.076, 0.1068479, 3892.798, 1142.285, 170.9684, 1197.791, 757.9144, 1210.336, 75.47599, 1475.075, 1549.581, 1568.54, 482.1189, 1321.638, 1254.34, 752.4191, 1325.305, 1064.829, 1970.529, 2290.545, 1416.367, 2453.546, 26.17008
54.1, 369.5733, 30.04428, 841.2859, 1287.786, 184.6089, 1184.112, 1668.161, 382.1464, 666.4237, 43.40836, 429.8871, 211.9333, 514.6294, 295.5039, 377.6794, 631.9793, 857.6157, 392.6452, 438.8168, 5.289198, 4.342432, 299.0607, 338.2403, 245.8484, 909.6072, 721.8228, 144.2984, 3.166235, 1169.708, 1561.617, 0.101704, 3855.445, 1188.518, 163.8167, 1204.888, 725.8562, 1153.8, 72.36411, 1472.804, 1539.591, 1547.718, 462.5241, 1446.477, 1200.079, 716.7618, 1265.849, 1019.482, 2001.834, 2194.259, 1501.253, 2452.4, 25.03466
54.2, 352.363, 28.76403, 881.437, 1609.853, 176.0884, 1208.554, 1703.123, 361.4257, 636.7344, 41.44097, 405.2864, 283.4671, 493.1997, 282.2656, 361.9183, 601.2512, 906.9696, 376.0013, 496.9108, 5.067626, 4.164732, 284.0596, 321.3686, 235.7901, 872.0264, 689.3245, 137.8877, 3.017026, 1113.243, 1529.62, 0.09680776, 3784.45, 1173.655, 178.8566, 1241.642, 718.178, 1226.175, 69.38054, 1411.391, 1553.531, 1554.71, 443.7257, 1403.945, 1314.471, 764.2704, 1209.06, 976.0659, 2039.78, 2251.416, 1467.152, 2466.319, 23.94849
54.3, 335.9542, 27.53834, 956.6665, 1794.811, 167.9612, 1155.495, 1611.948, 435.7873, 608.3679, 39.56274, 463.5313, 314.1951, 543.2489, 269.6204, 346.815, 655.9926, 883.0865, 360.063, 475.7132, 4.855335, 3.994304, 269.811, 305.3384, 226.1432, 981.6868, 658.2893, 131.7618, 2.87485, 1059.504, 1460.309, 0.09214724, 3634.384, 1121.84, 171.3749, 1185.108, 687.8006, 1234.504, 66.51998, 1352.538, 1485.305, 1610.237, 425.6913, 1376.407, 1287.595, 728.0515, 1154.818, 934.499, 1952.817, 2324.793, 1398.227, 2415.418, 22.90945
54.4, 389.6753, 26.36488, 956.5884, 1903.013, 160.209, 1207.886, 1598.044, 568.8711, 648.2544, 37.76964, 437.0053, 300.6457, 520.6275, 257.5416, 332.3419, 624.0969, 837.7068, 370.912, 521.865, 4.651938, 3.830851, 256.2772, 290.1079, 216.891, 1150.225, 751.7007, 125.9081, 2.739373, 1088.062, 1539.457, 0.08771109, 3738.598, 1072.313, 164.2062, 1131.147, 682.8096, 1208.977, 127.6269, 1341.464, 1420.075, 1542.601, 408.3899, 1474.683, 1231.896, 693.549, 1183.63, 894.7023, 2121.983, 2310.179, 1446.133, 2309.601, 21.91549
54.5, 384.9535, 25.24142, 989.3654, 1925.183, 152.8147, 1256.445, 1738.066, 627.9872, 619.3746, 36.05781, 411.9973, 287.6805, 537.2261, 246.004, 318.4729, 593.752, 887.3794, 355.1894, 634.671, 4.457061, 3.674086, 243.4221, 275.637, 208.0174, 1161.77, 717.8572, 120.3144, 2.61028, 1146.342, 1490.293, 0.0834885, 3729.617, 1197.716, 157.3374, 1143.67, 754.3165, 1250.536, 124.9375, 1285.527, 1415.866, 1477.807, 391.7916, 1473.01, 1178.606, 660.6816, 1184.558, 922.2633, 2238.812, 2246.305, 1423.242, 2335.479, 20.96466
54.6, 416.9501, 24.16584, 1088.955, 1887.187, 145.7617, 1228.07, 1785.882, 593.9365, 635.601, 34.42356, 388.4205, 289.9922, 514.8555, 234.9832, 305.1826, 649.6995, 881.7906, 376.2365, 607.5967, 4.270348, 3.523736, 231.2119, 494.2084, 199.5068, 1113.771, 685.5374, 114.9692, 2.487271, 1091.004, 1443.605, 0.0794692, 3689.483, 1144.839, 150.7559, 1139.062, 722.4105, 1350.695, 196.5935, 1302.937, 1378.869, 1564.772, 375.868, 1528.131, 1255.355, 629.3717, 1131.416, 995.8934, 2239.268, 2242.612, 1395.099, 2331.224, 20.05507
54.7, 397.5336, 23.13609, 1210.635, 2005.053, 139.0341, 1174.155, 1690.276, 589.1052, 626.632, 32.86339, 366.1928, 277.4865, 493.4165, 224.4561, 292.4469, 650.8265, 851.4243, 360.2883, 581.6774, 4.091457, 3.379539, 219.6142, 469.5568, 191.3444, 1067.755, 864.4599, 109.8615, 2.370059, 1038.338, 1496.406, 0.0756434, 3631.74, 1094.297, 144.4497, 1170.547, 691.854, 1287.603, 188.488, 1248.606, 1338.026, 1574.422, 360.5916, 1618.243, 1236.172, 599.5457, 1152.577, 1070.074, 2143.8, 2308.026, 1361.527, 2229.095, 19.18496
54.8, 379.0213, 22.15021, 1151.649, 1920.597, 132.6171, 1214.286, 1612.323, 610.526, 644.319, 31.37392, 345.2371, 265.5201, 472.8701, 214.4007, 280.2427, 619.182, 807.6716, 345.016, 556.8638, 3.920059, 3.241242, 208.5982, 471.9115, 183.5159, 1023.641, 825.5397, 104.9807, 2.25837, 1019.229, 1451.26, 0.07200178, 3716.235, 1045.986, 138.4073, 1170.202, 662.59, 1296.297, 180.7166, 1334.647, 1480.846, 1508.29, 345.936, 1548.226, 1318.707, 691.241, 1100.87, 1024.503, 2052.402, 2211.005, 1433.5, 2337.792, 18.35259
54.9, 361.3711, 21.20635, 1223.184, 1887.727, 126.4963, 1160.976, 1526.008, 577.4221, 615.6146, 29.95196, 325.4806, 254.0698, 453.1794, 204.7957, 268.5479, 671.6292, 838.5526, 330.3911, 533.1086, 3.755842, 3.108605, 198.1348, 492.2579, 176.0077, 981.3484, 788.3717, 100.3168, 2.151945, 983.8848, 1385.5, 0.06853547, 3739.857, 999.8079, 132.6177, 1163.978, 663.4218, 1291.088, 173.2657, 1298.901, 1415.812, 1581.54, 331.8761, 1607.352, 1346.005, 658.4829, 1208.634, 1073.043, 1964.901, 2118.063, 1593.194, 2235.376, 17.55634
55, 344.5428, 20.30271, 1163.587, 1843.355, 120.6579, 1211.133, 1444.315, 619.4065, 619.3677, 28.59445, 412.2425, 441.1301, 434.3086, 195.621, 257.341, 638.9733, 795.4613, 316.3862, 510.3669, 3.598504, 2.981396, 188.1963, 467.7036, 168.8067, 1040.891, 752.8771, 95.86003, 2.050535, 984.0607, 1415.523, 0.06523604, 3743.399, 1121.243, 127.0702, 1110.979, 635.3605, 1283.95, 205.4277, 1349.964, 1422.333, 1515.11, 318.3877, 1563.538, 1287.779, 627.2773, 1154.412, 1074.041, 1988.093, 2247.647, 1612.029, 2221.136, 16.79463
55.1, 328.4981, 19.43757, 1106.894, 1830.542, 115.0891, 1157.961, 1523.082, 679.6132, 591.7748, 27.29847, 388.6516, 422.1067, 416.2235, 186.8574, 246.6018, 740.0909, 754.5844, 302.9749, 610.3771, 3.447757, 2.859392, 178.7562, 444.3741, 161.9004, 997.8859, 718.9807, 91.60128, 1.953904, 936.5572, 1374.672, 0.06209545, 3624.822, 1097.035, 121.7548, 1107.401, 632.1812, 1310.683, 196.9579, 1393.444, 1359.869, 1489.74, 305.4474, 1639.426, 1270.618, 597.5505, 1213.938, 1028.302, 1903.333, 2153.165, 1651.079, 2235.465, 16.06597
55.2, 313.2007, 18.6093, 1111.005, 1813.736, 109.7772, 1107.123, 1513.869, 642.7633, 593.7701, 26.06122, 366.4107, 403.9037, 398.8916, 178.4863, 236.3108, 765.662, 715.8081, 316.6877, 635.4236, 3.303326, 2.742381, 169.7897, 422.2083, 155.2766, 956.6578, 686.6103, 87.53173, 1.861826, 948.248, 1382.779, 0.05910605, 3473.509, 1048.604, 116.6617, 1199.447, 605.4412, 1282.245, 188.8373, 1415.527, 1300.148, 1570.169, 293.0331, 1568.493, 1230.412, 569.2324, 1159.478, 984.5101, 1935.71, 2062.654, 1609.975, 2196.19, 15.36892
55.3, 298.6155, 17.81632, 1132.752, 1864.214, 104.7105, 1111.114, 1432.825, 756.0481, 618.6395, 24.88005, 345.4426, 386.4857, 382.2814, 170.4903, 226.4492, 742.4719, 715.5381, 331.4705, 608.3173, 3.164944, 2.630158, 161.273, 401.1481, 148.9237, 917.1332, 655.6973, 83.64298, 1.774088, 902.4733, 1320.122, 0.05626057, 3522.635, 1002.31, 111.7817, 1144.834, 625.1502, 1222.35, 181.0515, 1356.502, 1313.351, 1537.934, 281.1233, 1546.173, 1215.471, 542.2563, 1237.419, 942.5836, 1960.519, 2135.795, 1559.154, 2266.893, 14.70212
55.4, 284.7096, 17.05713, 1231.061, 1844.819, 99.87767, 1107.417, 1439.103, 1049.053, 643.0159, 23.75241, 408.2093, 369.8188, 366.3628, 162.8525, 216.9992, 782.1658, 757.812, 317.4198, 582.3672, 3.03236, 2.522527, 153.1834, 381.1385, 142.8308, 879.2415, 626.1761, 79.92699, 1.690484, 858.9083, 1329.765, 0.05355208, 3544.349, 1061.37, 153.3263, 1092.707, 623.2463, 1165.253, 173.5868, 1337.282, 1255.673, 1492.288, 269.6976, 1505.634, 1252.824, 516.5587, 1181.905, 991.7012, 1876.935, 2160.246, 1608.639, 2167.582, 14.06425
55.5, 271.4513, 16.3303, 1224.539, 2163.281, 95.26789, 1143.607, 1518.136, 1337.803, 614.3694, 22.67588, 384.8492, 353.8706, 396.5157, 155.5568, 207.9436, 768.7191, 718.8698, 303.9647, 577.197, 2.90533, 2.419301, 145.4996, 362.127, 136.9872, 842.9153, 597.9841, 76.3761, 1.61082, 817.4462, 1473.441, 0.05097397, 3396.395, 1163.661, 146.9126, 1127.339, 660.7794, 1252.928, 166.4298, 1326.595, 1200.527, 1506.735, 258.7363, 1440.489, 1302.449, 492.0789, 1200.19, 998.346, 1841.368, 2243.625, 1765.33, 2270.909, 13.45405
55.6, 258.8104, 15.63443, 1177.654, 2122.733, 90.87087, 1093.4, 1491.66, 1398.472, 586.9992, 21.64814, 362.8258, 338.6103, 380.0044, 148.588, 199.2658, 731.3425, 742.3503, 299.507, 576.6771, 2.783621, 2.320299, 138.2013, 344.0637, 131.3826, 808.0899, 571.0613, 72.98296, 1.534911, 943.4015, 1406.676, 0.04851999, 3387.573, 1127.117, 153.6719, 1291.111, 632.8298, 1194.403, 159.5679, 1360.179, 1209.69, 1521.771, 248.2204, 1430.915, 1264.743, 468.7592, 1182.109, 955.8303, 2035.084, 2352.692, 1759.39, 2216.035, 12.87033
55.7, 246.7581, 14.96822, 1180.153, 2157.908, 86.6768, 1083.72, 1459.105, 1322.644, 560.8483, 20.66699, 342.0628, 324.008, 364.1807, 141.9314, 190.9502, 746.0488, 744.1846, 286.8112, 817.2144, 2.667011, 2.225349, 131.269, 371.8846, 126.0074, 774.7034, 545.3506, 69.74056, 1.462578, 897.8607, 1450.791, 0.04618414, 3403.591, 1077.357, 147.2437, 1232.324, 606.0624, 1155.334, 152.9889, 1303.462, 1230.375, 1585.266, 238.132, 1525.855, 1314.687, 446.5446, 1202.206, 1055.442, 1948.321, 2289.684, 1676.736, 2118.952, 12.31193
55.8, 235.2671, 14.33039, 1122.652, 2102.323, 82.67629, 1087.193, 1380.993, 1376.384, 535.8625, 19.7303, 322.488, 325.9658, 349.0158, 135.573, 182.9816, 730.641, 705.9427, 274.6536, 782.3531, 2.555286, 2.134284, 124.6845, 453.3565, 164.6926, 796.1671, 520.7975, 66.64222, 1.393654, 889.415, 1385.052, 0.04396075, 3356.786, 1029.794, 141.0844, 1368.879, 580.4272, 1187.171, 146.6812, 1335.361, 1247.61, 1547.695, 228.4536, 1459.835, 1257.816, 425.3827, 1148.272, 1010.495, 1865.257, 2193.434, 1749.584, 2053.003, 11.77776
55.9, 224.3112, 13.71975, 1067.953, 2138.926, 78.86043, 1063.521, 1418.745, 1520.627, 511.9897, 18.83606, 432.674, 311.9088, 334.4825, 129.4995, 175.3455, 695.1158, 669.666, 263.0113, 748.9789, 2.448241, 2.046945, 118.4303, 430.7427, 157.9545, 808.7719, 497.3498, 63.68152, 1.327978, 846.4803, 1463.554, 0.04184439, 3386.947, 984.3306, 135.1828, 1306.551, 585.1909, 1131.717, 140.6335, 1378.126, 1205.245, 1697.24, 219.1685, 1437.129, 1203.405, 405.2237, 1149.431, 967.4621, 1885.323, 2258.599, 1686.807, 2199.663, 11.26676
56, 213.8655, 13.13512, 1015.919, 2048.831, 75.22068, 1081.903, 1377.672, 1611.077, 489.1805, 17.98236, 407.9139, 298.458, 320.5543, 123.698, 168.0281, 687.1082, 736.9456, 251.8625, 717.0284, 2.345681, 1.963181, 112.4897, 494.858, 190.8512, 807.0666, 474.9578, 60.85236, 1.265398, 856.0094, 1411.522, 0.03982992, 3356.212, 940.8746, 129.528, 1247.061, 590.0917, 1078.854, 134.8352, 1399.497, 1239.321, 1625.95, 210.2608, 1478.933, 1199.15, 386.0201, 1171.068, 926.2616, 1835.385, 2189.807, 1708.122, 2103.298, 10.77794
56.1, 203.9062, 12.57541, 1076.83, 1971.982, 71.74892, 1034.405, 1312.273, 1716.429, 556.7651, 17.16734, 411.6628, 285.5872, 307.2061, 118.1564, 161.0161, 653.6996, 699.0756, 241.1864, 686.4409, 2.247417, 1.882844, 106.8472, 470.174, 183.0429, 823.1837, 453.574, 58.14889, 1.205766, 881.1451, 1392.509, 421.4733, 3344.431, 1062.873, 124.1098, 1232.342, 653.8322, 1200.456, 129.2759, 1369.633, 1256.08, 1756.598, 201.7152, 1446.814, 1159.308, 466.0739, 1118.531, 886.8157, 1757.136, 2244.33, 1658.124, 2053.299, 10.31032
56.2, 194.4107, 12.03955, 1024.363, 1993.729, 68.43741, 1039.259, 1242.021, 1765.127, 581.3672, 16.38927, 388.1051, 273.2715, 294.4138, 212.5706, 154.2967, 621.9154, 663.1517, 230.9627, 657.1581, 2.153269, 1.805795, 101.4877, 446.7213, 175.5541, 789.1736, 433.1529, 55.56552, 1.148944, 875.8385, 1329.411, 715.8326, 3425.032, 1021.345, 118.9183, 1228.013, 626.1765, 1144.381, 123.9459, 1346.788, 1233.64, 1793.952, 193.5168, 1456.326, 1134.396, 443.9865, 1154.305, 1017.666, 1853.523, 2149.987, 1807.448, 2207.841, 9.862992
56.3, 185.3574, 11.52652, 1058.933, 2085.974, 65.27873, 1108.468, 1369.743, 1753.503, 582.7547, 15.64646, 365.8955, 261.4869, 282.1541, 203.0476, 147.8577, 661.8696, 629.0739, 221.1724, 629.1246, 2.063065, 1.731899, 96.39698, 472.7726, 168.3717, 756.5686, 413.6512, 53.09693, 1.094801, 833.5592, 1269.172, 713.0599, 3482.455, 1047.766, 113.9438, 1172.099, 599.6906, 1116.393, 118.8356, 1468.913, 1179.462, 1826.259, 185.6517, 1393.315, 1097.74, 612.9872, 1147.962, 974.3271, 1913.689, 2233.971, 1906.585, 2210.53, 9.435072
56.4, 176.7257, 11.03535, 1029.227, 2066.252, 62.26584, 1102.785, 1329.529, 1703.165, 654.5785, 14.93731, 344.9568, 250.2105, 270.4049, 193.9513, 141.6874, 629.6881, 596.7473, 211.7972, 602.2869, 1.97664, 1.661027, 91.56165, 449.1902, 161.4831, 725.3107, 595.4374, 50.738, 1.043208, 819.8237, 1303.492, 704.6944, 3481.767, 1001.509, 109.1775, 1118.731, 574.3249, 1064.245, 113.936, 1597.55, 1157.458, 1749.55, 178.1062, 1381.495, 1091.41, 583.9376, 1193.083, 932.8343, 1911.292, 2219.932, 1925.905, 2143.703, 9.025718
56.5, 168.496, 10.56512, 1022.395, 2023.82, 59.39201, 1083.558, 1258.353, 1713.86, 671.9391, 14.26031, 367.5384, 239.4203, 259.145, 217.0623, 135.7746, 599.0714, 566.0818, 202.8193, 576.5941, 1.893836, 1.593055, 86.96886, 426.7842, 154.8763, 695.3442, 568.6293, 48.48388, 0.9940472, 841.0934, 1349.236, 670.769, 3441.801, 957.2947, 104.6106, 1209.344, 550.0322, 1049.856, 109.2384, 1633.864, 1222.868, 1761.816, 170.8675, 1509.834, 1172.125, 556.2647, 1139.559, 893.1085, 1896.041, 2276.95, 1902.269, 2285.46, 8.634124
