 , C003, C004, C005, C008, C009, C010, C016, C017, C018, C020, C023, C024, C028, C029, C038, C039, C041, C045, C053, C055, C059, C060, C066, C070, C073, C076, C077, C080, C082, C083, C087, C089
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
394.9, 213.895, 831.0024, 369.1029, 98.95763, 209.5721, 2.514318, 34.70814, 884.0472, 7.958222, 0.9115843, 593.8204, 0.04935927, 156.1303, 882.9759, 407.0328, 0.248515, 650.72, 556.6337, 2.313093, 1542.87, 305.0736, 68.47009, 158.3234, 62.95435, 1414.716, 1080.377, 96.34512, 307.4227, 940.4684, 849.7198, 172.235, 1023.07
395, 283.0528, 869.3038, 353.1752, 205.4866, 200.1389, 2.407027, 33.29187, 896.4503, 7.631191, 0.8738078, 563.297, 0.0473652, 149.4448, 900.071, 387.9621, 0.2379344, 620.9282, 529.6105, 2.197783, 1593.465, 291.4587, 65.62797, 151.5155, 59.82486, 1444.936, 1026.976, 92.32978, 293.6387, 894.4315, 813.7075, 164.7653, 974.209
395.1, 285.4409, 822.253, 372.76, 223.4262, 262.6674, 2.304316, 31.9334, 854.1807, 7.317598, 0.8375968, 534.3425, 0.04545169, 143.0456, 922.4449, 369.7849, 0.2278043, 592.5003, 595.7792, 2.088222, 1518.748, 278.4515, 62.90382, 145.0003, 56.85094, 1463.401, 1033.079, 88.48179, 280.4727, 850.6483, 845.0876, 157.6195, 991.4304
395.2, 340.7572, 834.1467, 373.0579, 237.332, 250.8443, 2.205987, 30.63036, 883.4284, 7.016892, 0.8028864, 506.8764, 0.04361548, 136.9204, 916.6273, 352.4593, 0.2181055, 626.2694, 566.8557, 1.984122, 1503.294, 266.0247, 60.29274, 138.7653, 54.02486, 1513.108, 996.046, 84.79416, 267.8971, 850.3676, 809.2716, 150.7837, 944.0806
395.3, 348.5424, 864.2008, 356.9595, 284.7368, 241.2424, 2.111854, 29.38049, 841.7728, 6.728544, 0.7696143, 480.8221, 0.04185345, 131.0575, 877.5028, 386.2237, 0.2088196, 664.588, 539.3363, 1.885212, 1509.726, 254.1526, 57.79005, 132.7984, 51.33926, 1562.86, 1076.818, 81.26022, 421.1156, 808.7413, 774.9735, 144.2443, 960.2733
395.4, 333.6647, 880.5226, 410.0045, 273.0311, 283.3404, 2.021738, 28.18162, 1000.096, 6.452044, 0.7377211, 456.107, 0.0401626, 125.4457, 881.8188, 402.5179, 0.1999291, 634.1612, 646.4392, 1.791232, 1438.936, 242.8102, 55.39124, 127.0881, 48.78716, 1583.337, 1123.085, 77.87357, 402.2339, 816.4309, 797.5971, 137.9885, 972.6625
395.5, 319.422, 858.437, 457.3318, 303.0182, 270.5868, 1.935467, 27.03167, 1009.977, 6.186907, 0.7071496, 432.6623, 0.03854007, 120.0741, 844.1801, 383.6587, 0.1914171, 612.8044, 681.3044, 1.701938, 1392.657, 231.9741, 53.092, 121.6233, 46.36193, 1514.532, 1092.875, 74.62807, 520.116, 866.7313, 854.1805, 132.0041, 1085.101
395.6, 305.7873, 811.9742, 480.7853, 318.5485, 335.1406, 1.852877, 25.92864, 962.3547, 5.932665, 0.677845, 410.4227, 0.03698308, 114.9325, 869.7158, 478.5797, 0.1832675, 674.1561, 648.2288, 1.617095, 1535.589, 221.6215, 50.88821, 116.3935, 44.05725, 1526.008, 1130.838, 71.51782, 525.9146, 969.8328, 817.9791, 126.2792, 1102.48
395.7, 292.7346, 768.0263, 460.0382, 305.4529, 320.0553, 1.773812, 24.87062, 1043.175, 5.688871, 0.6497548, 389.3263, 0.035489, 110.0111, 832.5937, 456.1568, 0.1754648, 643.2913, 700.4436, 1.536481, 1552.81, 211.731, 48.77589, 111.3886, 41.86715, 1488.952, 1201.481, 68.53719, 648.5148, 964.3919, 783.312, 120.8025, 1049.827
395.8, 280.2391, 755.4092, 440.1864, 292.8956, 327.9492, 1.69812, 23.85578, 993.9868, 5.455095, 0.6228286, 369.3142, 0.03405527, 105.3005, 797.056, 434.7844, 0.1679944, 640.9635, 743.9612, 1.459886, 1538.439, 202.2818, 46.75125, 106.5989, 39.78592, 1496.009, 1142.095, 65.68079, 761.8666, 917.184, 750.114, 115.5634, 1107.771
395.9, 268.2769, 714.5229, 421.1913, 280.8545, 313.1877, 1.625659, 22.88234, 1001.817, 5.230926, 0.5970183, 350.3308, 0.03267947, 100.7915, 875.3798, 414.4135, 0.160842, 611.6183, 707.8439, 1.38711, 1466.303, 193.2544, 44.81065, 102.0151, 37.80814, 1430.999, 1085.644, 62.94344, 744.3914, 872.2869, 718.3231, 110.5515, 1054.865
396, 256.8254, 753.619, 403.0159, 343.0154, 299.0906, 1.556289, 21.94863, 954.5789, 5.015969, 0.5722775, 332.3232, 0.03135925, 96.47565, 838.0159, 394.9969, 0.1539941, 694.9777, 684.8596, 1.317961, 1397.549, 184.6298, 42.9506, 97.62846, 35.92868, 1488.101, 1121.559, 60.32018, 750.1278, 893.8185, 687.8795, 105.757, 1004.486
396.1, 245.8626, 712.8295, 385.6248, 328.9139, 285.628, 1.48988, 21.05302, 909.5684, 4.809845, 0.5485621, 315.2412, 0.03009236, 92.34458, 845.3825, 376.4901, 0.1474378, 663.1597, 651.6115, 1.252259, 1416.079, 176.3901, 41.16777, 93.43044, 34.14265, 1423.434, 1154.531, 57.80623, 716.4941, 850.0652, 658.7261, 101.1703, 1010.475
396.2, 235.3679, 688.8475, 368.9841, 315.3922, 272.7714, 1.426304, 20.19395, 866.6803, 4.612192, 0.5258294, 299.0373, 0.02887665, 88.3904, 809.299, 358.8504, 0.1411606, 649.0284, 619.9774, 1.189833, 1425.628, 168.5182, 39.45893, 89.41293, 32.4454, 1405.841, 1116.766, 55.39706, 742.6613, 808.4537, 630.8083, 96.78266, 962.2155
396.3, 253.156, 651.5638, 353.0615, 302.4263, 260.4935, 1.365442, 19.36993, 825.8145, 4.42266, 0.5040388, 283.6662, 0.02771006, 84.60553, 963.7768, 342.0372, 0.1351506, 619.3141, 589.8792, 1.130519, 1384.587, 160.9975, 37.82103, 85.56817, 30.83253, 1451.008, 1168.625, 53.0883, 726.6216, 891.7052, 604.0738, 92.58527, 916.261
396.4, 242.3499, 616.2981, 337.826, 289.9934, 248.7682, 1.307176, 18.57954, 786.8755, 4.240918, 0.4831512, 269.0853, 0.0265906, 80.98273, 922.6398, 326.0117, 0.1293966, 724.372, 583.717, 1.074162, 1389.812, 153.8125, 36.25111, 81.88874, 29.29983, 1387.953, 1177.779, 50.87576, 731.3038, 857.9672, 697.2314, 88.56991, 1012.231
396.5, 276.6296, 638.4989, 323.248, 278.0717, 237.5708, 1.251397, 17.82141, 749.7726, 4.066643, 0.4631292, 255.2538, 0.02551636, 77.51507, 883.2587, 310.737, 0.1238875, 729.8745, 555.3791, 1.020614, 1391.77, 146.9482, 34.74636, 78.36752, 27.84332, 1446.813, 1171.9, 48.75542, 698.5142, 825.8615, 667.6818, 84.72869, 1009.333
396.6, 317.2949, 603.9403, 309.2991, 266.6401, 238.4553, 1.197998, 17.0942, 714.4192, 3.89953, 0.4439369, 242.1334, 0.02448552, 74.19588, 952.5707, 296.178, 0.118613, 696.4587, 528.4169, 0.9697352, 1338.243, 140.3902, 33.30408, 74.99772, 26.45922, 1383.94, 1165.031, 46.72346, 731.2742, 785.4348, 639.3845, 81.05407, 961.1281
396.7, 303.7509, 642.3275, 295.9521, 255.6784, 227.7221, 1.146877, 16.39668, 732.8231, 3.739285, 0.4255399, 229.6873, 0.02349633, 71.01883, 911.912, 282.3012, 0.113563, 664.5729, 502.7636, 0.921393, 1373.705, 134.1248, 31.92166, 71.77282, 25.14392, 1446.205, 1220.128, 44.77619, 762.9919, 847.662, 612.2864, 77.53881, 978.4249
396.8, 311.6385, 607.5616, 283.181, 245.1674, 225.9392, 1.097938, 15.72761, 698.2689, 3.585625, 0.4079053, 217.881, 0.0225471, 67.97781, 939.2443, 269.0745, 0.108728, 721.5225, 478.3557, 0.8754608, 1350.315, 312.1971, 30.59662, 68.68659, 23.894, 1399.059, 1404.768, 42.91006, 754.6573, 806.1682, 698.1242, 74.17601, 931.6964
396.9, 298.3361, 615.8712, 381.399, 235.0885, 382.3809, 1.051087, 320.5285, 842.3634, 3.438279, 0.3910015, 391.5097, 0.02163622, 65.06702, 1049.017, 412.6089, 0.1040989, 797.6913, 455.1328, 0.8318183, 1371.634, 435.7873, 29.32658, 65.73307, 22.70622, 1436.453, 1335.334, 41.12172, 720.8205, 766.7054, 668.5367, 70.95905, 1125.985
397, 421.0468, 728.58, 512.2617, 225.4239, 365.1693, 1.006236, 307.4494, 1020.188, 3.296988, 0.3747982, 396.6856, 0.02076213, 141.3976, 1107.947, 517.267, 0.09966688, 888.4765, 433.0373, 0.7903514, 1513.995, 647.1428, 233.3644, 62.90655, 21.57748, 1492.642, 1352.818, 39.4079, 796.8564, 996.2305, 640.2031, 67.8816, 1277.453
397.1, 437.2592, 722.7126, 647.0131, 217.3889, 411.2462, 0.963298, 294.9039, 1275.1, 3.161503, 0.3592664, 514.5016, 0.01992336, 198.634, 1060.656, 600.5621, 82.18579, 985.4695, 497.4523, 0.7509517, 1527.238, 723.0023, 357.6677, 145.3403, 20.50486, 1551.733, 1472.306, 37.76551, 761.1276, 1297.911, 744.9252, 64.93762, 1364.84
397.2, 418.5945, 692.0424, 646.6609, 208.452, 484.7236, 0.9221925, 418.0525, 1274.379, 3.031585, 0.3443783, 539.7881, 0.01911847, 190.1285, 1111.327, 572.4239, 78.68671, 1080.926, 727.1617, 118.5868, 1584.484, 690.7361, 375.7142, 139.0907, 19.48555, 1520.01, 1399.533, 36.19157, 747.136, 1252.673, 713.3541, 62.12132, 1394.828
397.3, 400.7266, 654.5857, 618.7559, 199.8825, 462.9054, 58.41702, 400.9939, 1311.083, 2.907007, 0.3301071, 512.0421, 0.0183461, 181.9873, 1063.892, 545.6041, 101.3316, 1031.438, 813.3737, 112.6752, 1510.189, 768.2421, 454.2034, 241.756, 18.51691, 1592.643, 1330.357, 34.68323, 726.3608, 1315.661, 683.1212, 59.42717, 1528.374
397.4, 383.6213, 619.1564, 592.0551, 191.6652, 442.0692, 55.92427, 384.6313, 1305.367, 2.787548, 0.3164273, 485.7222, 0.01760494, 174.1946, 1101.392, 520.0408, 97.01742, 1031.483, 851.0686, 107.0582, 1466.685, 805.1616, 435.3499, 231.3605, 17.59643, 1523.433, 1308.487, 33.23775, 770.2142, 1341.875, 654.1695, 56.84985, 1668.386
397.5, 367.2462, 681.3506, 717.5468, 183.7858, 422.171, 126.1169, 461.4486, 1243.816, 2.672998, 0.3033144, 460.7552, 0.01689371, 166.7356, 1127.852, 572.3438, 158.7363, 1035.663, 809.7515, 101.7213, 1575.945, 832.378, 443.0189, 235.5733, 16.7217, 1518.563, 1334.428, 31.85251, 735.6799, 1276.189, 626.4448, 54.38432, 1588.705
397.6, 351.5701, 662.2078, 686.5829, 273.5463, 425.2421, 120.7352, 442.6192, 1185.167, 2.563155, 0.2907449, 437.0716, 0.01621122, 196.2633, 1079.712, 545.5277, 151.9781, 1082.963, 855.1519, 96.65038, 1502.05, 795.2305, 424.6296, 344.6363, 15.89046, 1644.522, 1268.47, 30.52501, 793.0747, 1213.718, 599.8952, 52.02571, 1691.554
397.7, 336.5631, 626.366, 740.7385, 262.3007, 406.1013, 153.2714, 486.5258, 1129.284, 2.457826, 0.2786963, 458.6869, 0.0155563, 187.8593, 1232.167, 519.9681, 145.5076, 1033.381, 966.547, 91.83228, 1431.62, 759.7409, 407.0037, 329.817, 15.10054, 1597.896, 1205.773, 29.25282, 757.5154, 1257.434, 574.4708, 49.76939, 1825.39
397.8, 322.1967, 592.4641, 811.7087, 251.5174, 582.563, 146.7311, 495.4931, 1320.311, 2.356825, 0.2671469, 435.1096, 0.01492784, 179.8152, 1179.574, 529.4062, 139.3126, 986.0703, 1036.581, 87.25436, 1417.215, 725.8351, 547.9785, 315.6348, 14.34988, 1680.487, 1197.015, 28.03367, 723.5504, 1277.046, 550.1238, 47.61093, 1818.802
397.9, 394.0598, 560.3971, 776.6815, 241.1775, 655.8199, 209.4924, 475.2745, 1438.47, 2.259975, 0.2560762, 563.3805, 0.01432477, 172.1156, 1129.226, 504.6019, 133.3813, 1028.957, 1072.641, 82.90465, 1434.323, 693.4425, 581.9752, 302.0625, 13.63654, 1636.329, 1167.392, 26.86532, 691.1084, 1342.756, 526.8088, 45.54607, 1771.303
398, 377.2392, 573.6145, 743.1658, 231.2626, 626.3004, 223.4557, 455.881, 1699.841, 2.167104, 0.2454643, 552.8958, 0.01374606, 164.7456, 1081.027, 508.501, 127.7026, 1137.859, 1043.613, 78.77177, 1367.069, 662.4955, 739.9383, 289.0739, 12.95867, 1603.286, 1109.691, 25.74566, 762.2145, 1321.233, 825.5684, 43.57077, 2058.329
398.1, 361.1365, 607.3158, 711.0964, 279.8038, 598.1095, 435.1755, 471.6284, 1829.232, 2.078051, 67.51862, 535.0841, 0.01319073, 157.6912, 1098.207, 484.6761, 122.2656, 1208.018, 1045.484, 167.2289, 1332.39, 632.9296, 709.2242, 276.6437, 12.31448, 1553.621, 1054.841, 24.67267, 770.296, 1256.557, 790.5797, 41.68114, 2384.415
398.2, 345.7212, 726.1175, 804.3187, 407.8887, 571.1876, 416.6058, 452.3836, 1992.878, 1.992656, 64.72062, 507.5799, 0.01265784, 150.9389, 1051.332, 461.9676, 132.6647, 1267.377, 1040.804, 158.8924, 1348.569, 604.6831, 679.785, 264.748, 11.70233, 1486.107, 1002.703, 23.64439, 735.7581, 1195.047, 757.0737, 39.87346, 2527.974
398.3, 330.9639, 686.8165, 769.6104, 391.1202, 574.8469, 398.8286, 640.0733, 1935.535, 1.910771, 177.9825, 533.8429, 0.01214647, 144.4757, 1006.458, 587.5883, 141.2514, 1302.059, 1178.651, 213.8424, 1397.436, 577.6973, 651.5677, 253.3639, 11.1206, 1582.736, 1327.862, 22.65898, 752.7477, 1331.047, 724.9879, 161.0219, 2511.101
398.4, 316.8365, 649.6428, 736.3998, 375.0412, 629.6166, 629.4459, 613.9551, 1958.716, 1.832251, 247.0882, 506.4024, 0.01165577, 138.2893, 963.4989, 560.0579, 135.2376, 1252.571, 1301.408, 203.1822, 1397.825, 625.8881, 624.5218, 242.4692, 10.56779, 1596.444, 1329.565, 21.71462, 896.4438, 1265.891, 694.2618, 154.0385, 2788.129
398.5, 339.7248, 614.481, 835.2603, 359.6231, 626.2126, 602.5864, 588.9027, 1890.687, 1.756957, 236.8487, 520.6919, 0.01118488, 132.3678, 922.3738, 561.0255, 183.4127, 1195.224, 1408.972, 278.7136, 1546.648, 848.3456, 598.5985, 232.043, 10.04246, 1613.015, 1263.848, 20.80963, 927.5432, 1203.924, 664.838, 147.358, 2827.206
398.6, 416.9874, 796.7396, 857.2964, 344.8389, 599.0751, 721.3128, 634.201, 1990.618, 1.684757, 227.0336, 493.9274, 0.01073302, 126.6998, 1038.551, 863.2348, 175.6039, 1140.504, 1475.466, 264.8195, 1551.15, 810.4856, 828.7015, 222.0652, 9.543243, 1741.713, 1377.227, 19.94236, 999.7004, 1419.851, 636.6611, 312.1227, 2886.122
398.7, 399.1881, 753.6163, 1046.778, 330.6624, 652.7727, 763.6697, 757.0805, 2067.037, 1.615525, 217.6252, 468.5387, 0.01029942, 121.2745, 1103.392, 822.7896, 168.1275, 1166.541, 1627.615, 287.398, 1478.418, 774.3152, 794.3029, 212.5164, 9.068845, 1666.025, 1338.797, 19.11123, 1006.079, 1394.644, 609.6785, 298.5862, 3127.969
398.8, 382.1485, 752.3176, 1001.607, 317.0688, 623.3903, 774.1201, 817.2534, 2021.392, 1.549137, 208.6067, 529.5825, 0.009883331, 116.0816, 1416.149, 784.2394, 160.9695, 1125.649, 1610.646, 273.071, 1609.019, 739.759, 761.3322, 203.3782, 8.618029, 1635.94, 1377.092, 18.31473, 960.9687, 1350.665, 807.8594, 285.6367, 3202.761
398.9, 365.8363, 711.5986, 958.3856, 304.034, 595.3304, 764.7905, 783.9054, 2111.941, 1.485478, 199.9619, 502.3611, 0.009484054, 111.111, 1355.703, 747.4954, 154.1161, 1197.431, 1738.516, 339.7218, 1533.573, 706.745, 729.73, 194.6329, 8.189623, 1587.209, 1444.324, 17.55144, 917.8815, 1284.549, 890.7573, 273.2488, 3311.339
399, 350.2203, 673.0834, 917.0289, 291.535, 568.5336, 732.1557, 751.9182, 2012.359, 1.424434, 191.6754, 525.7063, 0.009100906, 106.3532, 1297.838, 712.4729, 147.5546, 1142.609, 1905.766, 322.7864, 1461.665, 675.2043, 699.4396, 186.2637, 7.782513, 1576.798, 1424.049, 16.81995, 876.7261, 1221.669, 853.0057, 261.3982, 3190
399.1, 335.271, 636.653, 877.4568, 279.5499, 542.943, 700.9135, 721.2361, 2022.267, 1.365899, 183.7323, 576.6095, 0.008733237, 101.7992, 1242.442, 679.0914, 141.2725, 1090.297, 1952.018, 306.6952, 1436.655, 645.0712, 670.4066, 178.2544, 7.395641, 1586.261, 1353.662, 16.11895, 837.4161, 1161.867, 816.8541, 250.0616, 3037.649
399.2, 320.9598, 602.1943, 839.5924, 268.0575, 518.5042, 671.0043, 691.8061, 1926.913, 1.30977, 176.1183, 546.9708, 0.008380422, 97.44016, 1189.411, 647.2739, 135.2578, 1040.38, 1981.435, 291.4062, 1422.389, 616.283, 642.5786, 170.5895, 7.028, 1517.328, 1430.606, 15.44717, 799.8686, 1104.993, 917.7897, 239.2166, 2932.628
399.3, 307.2594, 647.6237, 803.3619, 257.0376, 495.1655, 642.3715, 663.577, 1836.055, 1.255947, 168.8199, 518.8555, 0.008041861, 93.26779, 1138.643, 616.9471, 129.4991, 1057.082, 1885.241, 276.8793, 1355.695, 588.7794, 615.9058, 163.2541, 6.678635, 1492.661, 1359.895, 14.80338, 809.2419, 1185.488, 878.8925, 228.8419, 2924.407
399.4, 294.1439, 612.5712, 768.6949, 246.4707, 472.8772, 614.9605, 636.4997, 1969.28, 1.204335, 161.8239, 521.4233, 0.007716976, 89.27408, 1090.042, 588.0412, 123.9857, 1008.686, 1793.718, 263.0766, 1406.119, 562.5033, 590.3401, 156.2342, 6.346637, 1427.796, 1292.678, 14.18643, 772.9576, 1127.457, 841.6437, 218.9172, 2915.538
399.5, 281.5882, 579.416, 735.5238, 236.3382, 451.5922, 588.7192, 610.5273, 1936.67, 1.154845, 155.1179, 600.7437, 0.007405217, 85.45138, 1043.516, 560.4897, 118.707, 962.5056, 1734.042, 249.962, 1381.416, 537.3998, 565.8358, 149.5161, 6.031143, 1396.813, 1303.851, 13.59519, 767.0011, 1099.095, 805.9736, 209.4229, 2814.599
399.6, 269.5685, 548.0552, 703.7841, 231.7857, 431.2653, 563.5976, 585.6148, 1845.352, 1.107388, 148.6897, 569.8644, 0.007106053, 81.79236, 998.9754, 534.229, 113.653, 985.8592, 1727.273, 237.5012, 1369.509, 513.4167, 542.3484, 143.0869, 5.731332, 1381.351, 1239.404, 13.02858, 732.6108, 1088.855, 771.8152, 200.3404, 2680.177
399.7, 258.0618, 518.3918, 673.4141, 246.1929, 411.8533, 539.548, 561.7188, 1851.208, 1.061882, 142.5279, 609.6376, 0.006818974, 78.29002, 956.3361, 509.1987, 108.8142, 1065.154, 1754.19, 225.6615, 1305.294, 490.5039, 519.8361, 136.9342, 5.446425, 1349.365, 1262.286, 12.4856, 699.7626, 1035.554, 827.8874, 191.6518, 2786.247
399.8, 247.0462, 490.334, 644.3547, 299.7329, 393.3151, 690.3756, 538.7979, 1763.92, 1.018245, 136.6215, 578.3011, 0.006543494, 74.93765, 915.5167, 485.3412, 104.1814, 1016.388, 1691.813, 214.4121, 1244.09, 468.6136, 498.2582, 131.046, 5.175681, 1338.931, 1411.858, 11.96524, 761.9805, 1145.964, 1188.823, 183.34, 2768.314
399.9, 236.5009, 516.3266, 616.5492, 287.4108, 375.6113, 682.5938, 516.8123, 1783.293, 0.976402, 130.9598, 616.9606, 0.006279143, 71.72884, 876.4396, 462.6015, 99.74588, 1120.482, 1609.68, 203.7235, 1343.266, 447.7003, 477.576, 125.4111, 4.918395, 1280.746, 1342.073, 11.46657, 742.5115, 1089.868, 1138.438, 175.3887, 2636.102
400, 226.4058, 488.3806, 589.9436, 275.5952, 358.7044, 653.4664, 495.7238, 1766.114, 0.9362782, 125.5328, 585.2478, 0.00602547, 68.65742, 839.0305, 440.9272, 95.49918, 1069.183, 1531.534, 193.5677, 1280.281, 427.7203, 457.7523, 120.0184, 4.673899, 1225.09, 1275.738, 10.98868, 756.6172, 1036.518, 1090.19, 167.7822, 2658.773
400.1, 216.7415, 461.9471, 564.4861, 264.2654, 342.5585, 680.9257, 475.4958, 1682.838, 0.8978032, 120.3306, 623.9736, 0.005782047, 65.71751, 803.2181, 420.2684, 91.43329, 1020.232, 1457.182, 183.9182, 1220.25, 408.632, 438.7514, 114.8576, 4.441557, 1171.852, 1464.766, 10.53071, 758.2394, 1039.745, 1043.986, 160.5056, 2531.793
400.2, 207.4898, 436.9443, 540.1271, 253.4014, 327.1394, 651.8694, 456.0932, 1619.057, 0.8609093, 115.3441, 591.9003, 0.005548458, 62.9035, 768.9343, 400.5776, 87.5405, 1007.327, 1520.733, 174.7497, 1163.033, 390.3955, 420.5392, 109.9187, 4.220766, 1178.792, 1392.366, 10.09182, 724.242, 988.8488, 999.7403, 153.5446, 2582.662
400.3, 198.6329, 413.2948, 516.8193, 242.984, 312.4143, 624.0531, 437.4823, 1635.982, 0.8255315, 110.5642, 561.4756, 0.005324305, 60.20998, 736.1138, 381.8093, 83.81345, 961.2089, 1446.905, 166.0383, 1196.238, 372.9729, 403.0831, 105.1922, 4.01095, 1127.567, 1323.545, 9.67123, 691.7689, 1081.883, 957.3698, 146.8855, 2528.291
400.4, 190.1542, 390.9253, 494.5173, 232.9948, 298.352, 597.4238, 419.6308, 1586.848, 0.7916076, 105.9823, 532.6148, 0.005109207, 57.6318, 704.6942, 363.9203, 80.24507, 917.202, 1438.254, 157.7611, 1140.148, 356.3279, 386.3515, 100.669, 3.811563, 1078.567, 1258.125, 9.268166, 660.7519, 1028.924, 916.7951, 140.5152, 2424.831
400.5, 182.0374, 392.827, 473.1777, 223.4163, 284.9227, 571.9307, 402.5078, 1686.917, 0.7590776, 101.5904, 612.8553, 0.0049028, 55.16401, 674.6157, 346.8696, 76.82862, 875.2099, 1384.591, 149.8966, 1218.078, 340.4256, 370.3144, 96.34019, 3.622089, 1031.697, 1244.585, 8.8819, 691.737, 978.5574, 877.94, 134.4211, 2347.687
400.6, 196.7489, 440.0874, 452.7589, 242.6641, 272.0978, 547.5255, 386.0835, 1607.375, 0.7278844, 97.38042, 581.3535, 0.004704731, 52.8019, 645.821, 330.6177, 73.55762, 835.1403, 1344.29, 142.4241, 1160.964, 325.2331, 354.943, 92.19757, 3.442033, 1106.748, 1232.421, 8.511732, 660.7214, 997.745, 840.7316, 128.5914, 2300.438
400.7, 188.3506, 460.924, 433.2213, 232.6881, 259.8503, 524.1617, 370.3294, 1531.584, 0.6979731, 93.34493, 551.4709, 0.004514664, 50.54093, 618.2554, 315.1272, 70.4259, 796.9052, 1330.865, 135.3241, 1185.26, 310.7186, 340.2097, 88.23308, 3.270928, 1058.653, 1225.224, 8.156992, 658.984, 1025.865, 805.1002, 123.0145, 2283.895
400.8, 231.8219, 435.9765, 414.5267, 223.1223, 248.1539, 501.7949, 355.2181, 1518.258, 0.6692909, 89.47667, 523.1243, 0.004332276, 48.37677, 591.8664, 300.3625, 67.4275, 886.2823, 1266.255, 128.5781, 1182.278, 296.8518, 326.0879, 84.43906, 3.108329, 1049.665, 1234.621, 7.817036, 629.437, 1010.188, 770.9789, 117.6794, 2214.274
400.9, 221.9265, 504.5861, 396.6389, 213.9496, 236.9841, 480.3824, 340.7234, 1446.668, 0.6417874, 85.76871, 496.2348, 0.004157255, 46.30529, 566.6037, 286.2896, 64.55676, 845.7058, 1204.781, 122.1684, 1126.842, 283.6039, 312.5523, 80.80818, 2.953812, 1004.05, 1173.597, 7.491248, 662.3094, 960.7384, 738.3036, 112.5757, 2198.439
401, 212.4534, 499.3232, 379.5229, 307.6011, 226.3171, 459.8838, 326.8202, 1378.455, 0.615414, 82.21442, 470.7275, 0.003989306, 44.3225, 542.4193, 272.8761, 61.80825, 806.987, 1146.292, 116.0782, 1074.005, 270.9471, 299.5786, 77.33344, 2.806977, 960.4183, 1333.553, 7.179038, 632.6132, 913.7094, 707.0132, 107.6934, 2093.444
401.1, 257.13, 472.2974, 363.1456, 395.4897, 216.1301, 440.2598, 313.4843, 1377.879, 0.5901245, 78.80741, 446.5313, 0.003828141, 42.42462, 519.2672, 260.091, 59.17675, 770.0408, 1113.306, 110.2916, 1023.646, 258.8553, 287.1434, 74.0081, 2.667441, 952.6062, 1267.638, 6.879839, 604.2485, 868.9824, 677.049, 103.0228, 2073.648
401.2, 246.1543, 529.0546, 347.4749, 379.231, 206.4018, 421.4732, 300.6926, 1312.909, 0.5658742, 75.5416, 423.5788, 0.003673488, 40.608, 497.1033, 247.9049, 56.65729, 734.7861, 1059.258, 104.7934, 1027.661, 247.3031, 275.2243, 70.82575, 2.534841, 911.2097, 1204.982, 6.593111, 577.1556, 826.4449, 648.3547, 98.55478, 2129.368
401.3, 267.8951, 533.4581, 332.4806, 363.6407, 197.1113, 403.4882, 288.4229, 1251.002, 0.5426205, 72.41112, 401.8062, 0.003525082, 38.86917, 475.8854, 236.2898, 54.24509, 722.5215, 1088.843, 99.5694, 979.4748, 236.2664, 263.8, 67.78024, 2.408833, 871.6122, 1145.422, 6.318332, 551.2775, 785.9896, 620.8765, 94.28053, 2027.672
401.4, 256.4599, 504.5848, 318.1332, 348.6913, 188.239, 386.2707, 276.6537, 1270.118, 0.5203223, 69.41036, 381.1526, 0.003382672, 65.75662, 455.5732, 225.2189, 51.9356, 689.4424, 1056.263, 94.60577, 933.548, 225.7223, 252.8499, 64.86569, 2.289089, 881.2405, 1196.639, 6.055005, 566.0146, 827.6967, 594.5628, 90.19164, 2008.887
401.5, 245.5127, 477.2742, 304.405, 388.2919, 179.766, 369.7879, 265.3649, 1380.817, 0.4989404, 66.53397, 490.5229, 0.003246015, 73.11887, 436.1279, 214.6667, 49.72443, 829.6279, 1004.984, 89.8896, 925.6465, 215.6488, 242.3544, 62.07647, 2.175297, 902.0084, 1178.469, 5.802653, 611.3994, 822.0882, 569.3644, 86.2801, 2088.946
401.6, 235.0329, 451.4419, 291.2691, 372.3291, 171.6744, 354.0085, 254.5367, 1315.708, 0.4784372, 63.77677, 465.3091, 0.003114879, 69.98793, 417.5126, 204.6089, 47.60741, 791.6451, 978.4902, 85.40852, 882.2437, 206.0248, 232.2945, 59.40718, 2.067162, 862.8107, 1245.111, 5.560818, 633.1284, 781.8462, 545.2339, 82.53819, 2111.751
401.7, 225.0004, 439.4172, 278.7002, 357.0225, 163.9471, 338.9024, 244.1503, 1253.67, 0.4587765, 61.13383, 441.3914, 0.00298904, 66.99106, 399.6919, 195.0224, 45.58051, 818.0071, 930.9871, 81.15083, 964.4794, 196.8303, 222.6522, 56.85267, 1.964403, 882.2232, 1211.975, 5.329062, 622.0484, 901.535, 522.1261, 78.95857, 2010.896
