 , C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C012, C013, C021, C024, C025, C026, C030, C034, C040, C043, C047, C055, C060, C062, C065, C066, C069, C070, C072, C073, C074, C078, C080, C082, C083, C090, C094, C098, C116
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
98.2, 96.96347, 0.09332047, 186.8378, 18.11795, 488.4614, 261.0959, 27.88532, 88.6936, 180.3387, 282.5372, 393.3794, 1.054214, 21.01534, 53.76967, 79.13815, 567.2797, 213.082, 86.92778, 713.6077, 866.4893, 261.6543, 34.14495, 433.6882, 1800.705, 1338.339, 405.5456, 0.002933576, 356.0541, 360.6522, 458.9409, 106.5746, 1113.504, 0.2587763, 117.389, 42.60918, 1030.894, 384.8832, 71.12784, 31.05546
98.3, 92.19498, 0.08916783, 176.4079, 17.22204, 529.0839, 246.6406, 26.61992, 83.48106, 169.4807, 266.3962, 372.5546, 1.011315, 20.15591, 74.7551, 75.8859, 539.702, 514.1025, 82.78336, 1071.368, 825.2796, 248.3556, 32.3964, 409.1884, 1823.994, 1457.551, 387.6976, 0.002789886, 336.4211, 339.8822, 432.8178, 101.4845, 1111.136, 0.2481096, 171.1313, 40.65279, 980.7573, 380.7208, 67.62148, 29.34749
98.40000000000001, 87.66099, 124.6054, 166.5601, 16.37044, 596.3483, 232.9856, 25.41193, 78.57486, 159.2764, 251.1773, 352.8322, 0.9701611, 19.33162, 82.20899, 72.7673, 513.465, 489.0511, 78.83652, 1011.369, 786.0298, 235.7328, 30.73738, 386.0727, 1737.949, 1400.853, 370.6351, 0.002653233, 391.6848, 320.3084, 408.1816, 96.63756, 1050.513, 0.2378826, 162.8455, 38.78623, 933.0593, 453.1393, 64.28796, 27.73345
98.5, 83.34998, 119.0607, 273.7527, 79.71043, 594.5412, 220.0865, 90.38195, 73.957, 149.6865, 413.7328, 334.1539, 0.9306823, 18.54104, 78.8375, 69.77687, 488.5035, 519.362, 75.07787, 1128.476, 748.6468, 223.7516, 29.16333, 364.2628, 1724.382, 1326.853, 354.3235, 0.002523274, 370.0872, 301.8618, 384.9478, 117.8184, 993.1978, 0.2280771, 294.043, 37.00537, 887.681, 457.3094, 61.11878, 26.20817
98.59999999999999, 79.25097, 113.7626, 440.8167, 137.4355, 559.8552, 207.9017, 95.93737, 69.61053, 140.674, 522.0974, 316.4644, 34.88308, 17.78279, 90.47432, 66.90933, 464.7555, 494.0543, 71.49841, 1286.157, 947.0487, 267.2429, 284.1814, 343.685, 1643.036, 1378.171, 338.7298, 0.002399681, 467.5454, 284.4775, 363.0364, 112.1914, 939.0098, 0.2186758, 279.8061, 35.30628, 844.5096, 587.0172, 439.4966, 458.4472
98.7, 75.35355, 108.7004, 517.6138, 153.2039, 527.1929, 196.3914, 128.7858, 65.51951, 132.2042, 525.554, 299.7114, 33.46358, 17.05556, 86.76385, 64.15964, 467.8856, 469.9797, 68.0896, 1293.545, 902.0077, 253.6601, 269.6285, 324.2696, 1565.527, 1450.221, 323.8223, 0.002282141, 582.1796, 268.0945, 342.3722, 106.8331, 887.7782, 0.2096621, 373.557, 33.6852, 803.4379, 631.9525, 644.6832, 663.3259
98.8, 71.64779, 103.8633, 488.7187, 262.7677, 515.2666, 185.5183, 122.9416, 61.66891, 124.2443, 759.328, 283.8452, 32.10184, 16.35806, 83.20557, 61.52294, 445.1398, 461.6346, 64.84332, 1362.171, 859.1088, 240.7677, 369.7439, 305.9511, 1491.675, 1373.613, 309.571, 0.002170358, 550.0779, 252.6549, 322.8842, 101.7307, 839.3417, 0.2010198, 395.6631, 32.13856, 764.3636, 715.2551, 701.2043, 823.4017
98.90000000000001, 95.65263, 99.24158, 516.925, 277.7056, 485.2056, 175.2473, 185.8441, 58.04462, 116.7636, 800.1264, 268.8189, 53.22288, 15.68909, 79.79321, 58.9946, 608.8873, 484.6206, 61.7518, 1285.888, 818.2502, 336.4286, 614.2178, 492.3986, 1462.67, 1301.051, 295.9468, 0.002064051, 519.7463, 238.1045, 304.5056, 276.463, 793.548, 0.1927338, 376.506, 30.66293, 727.1896, 824.4684, 666.6373, 1397.909
99, 90.9486, 94.82546, 488.0684, 388.1659, 456.8983, 165.5449, 284.9841, 124.9611, 109.7334, 754.4161, 254.5881, 51.05708, 15.04747, 76.52079, 101.6625, 579.287, 553.6008, 58.80769, 1383.942, 779.3348, 319.3295, 604.7573, 644.8824, 1411.114, 1290.172, 282.9223, 0.001962951, 605.0566, 224.392, 287.173, 263.259, 750.2526, 0.1847894, 437.3475, 359.003, 691.8236, 783.2661, 633.7744, 1793.718
99.09999999999999, 122.9864, 90.60586, 460.8226, 368.9717, 480.7135, 156.3796, 440.5537, 117.6171, 103.1264, 711.3171, 241.1107, 48.97941, 14.4321, 73.38258, 125.8114, 586.2997, 713.2829, 56.00393, 1350.456, 742.2701, 428.9531, 573.7878, 710.325, 1344.546, 1324.016, 270.4709, 0.001866803, 585.1589, 211.4693, 270.827, 327.0402, 709.3195, 0.1771724, 416.172, 373.9995, 658.1776, 1052.803, 629.824, 1775.51
99.2, 116.9381, 126.5014, 435.0978, 420.7769, 452.6684, 147.7218, 420.5619, 253.0824, 96.9173, 713.0165, 228.3467, 46.98629, 13.84189, 70.37307, 190.061, 557.7975, 678.5257, 53.33385, 1274.828, 706.9683, 407.1513, 544.4042, 854.5095, 1362.9, 1254.074, 378.5967, 0.001775364, 575.9614, 199.2907, 255.4114, 311.4206, 778.0911, 503.138, 396.0219, 441.6966, 626.1678, 1000.19, 598.7758, 1808.323
99.3, 111.1873, 120.8723, 566.3283, 399.9701, 426.2594, 139.5434, 401.4772, 255.367, 91.08199, 672.2827, 216.2584, 45.07427, 142.2838, 118.5799, 287.8114, 530.6808, 785.4799, 50.79108, 1221.176, 673.3453, 457.1135, 534.1895, 874.0587, 1501.503, 1187.827, 361.9347, 321.2192, 573.0388, 187.8136, 240.8733, 331.1553, 735.639, 638.8512, 497.6956, 421.4162, 595.7149, 981.7841, 717.3659, 2016.947
99.40000000000001, 105.7193, 115.4936, 570.0613, 616.6631, 454.84, 131.8177, 383.2587, 240.359, 85.59803, 633.876, 204.8101, 43.24006, 142.3469, 131.6857, 357.0315, 558.0751, 1253.656, 48.36953, 1350.722, 641.3215, 745.2254, 705.6678, 865.139, 1430.671, 1125.08, 502.0219, 305.4854, 808.5701, 176.9974, 227.1627, 384.9746, 695.5032, 639.3633, 473.5982, 506.4685, 566.743, 932.7201, 682.0021, 2288.402
99.5, 123.5707, 146.4742, 608.9555, 656.9095, 575.8847, 124.5197, 430.1533, 226.2331, 80.44425, 597.6634, 193.9678, 41.48049, 229.0625, 292.4356, 342.359, 530.9449, 1849.764, 203.9269, 1275.08, 610.8207, 946.9138, 843.6603, 985.9998, 1363.18, 1065.647, 479.928, 290.5223, 763.9852, 166.8041, 214.2325, 366.5881, 657.5571, 613.0089, 555.7388, 502.0534, 539.1801, 1087.189, 674.2034, 2387.989
99.59999999999999, 117.4937, 139.9563, 649.1423, 624.4264, 542.2872, 117.6258, 468.812, 212.9373, 117.9301, 698.8868, 183.6995, 86.24792, 219.6948, 280.4424, 361.7304, 505.1336, 2610.17, 194.2043, 1203.673, 581.7704, 949.5522, 1438.278, 1051.561, 1298.874, 1009.354, 458.8064, 276.2921, 798.8063, 157.1978, 202.0383, 379.1902, 621.6813, 701.1511, 547.7073, 479.0018, 512.9576, 1032.858, 640.9674, 2280.345
99.7, 141.2854, 133.7284, 612.9048, 670.172, 510.6497, 111.1135, 447.5378, 200.423, 110.8297, 658.9603, 173.9748, 82.73823, 321.0504, 331.8439, 346.8648, 480.5771, 2876.871, 196.8568, 1335.662, 554.1019, 1168.324, 1681.643, 1205.476, 1237.601, 956.0342, 438.6144, 421.8477, 953.1201, 148.1448, 190.5382, 505.1999, 587.7629, 758.6627, 611.5049, 662.618, 488.0105, 1031.965, 749.7193, 2442.304
99.8, 134.3372, 304.6075, 578.6902, 689.0026, 480.8581, 104.9618, 529.1785, 188.6441, 202.3489, 725.1581, 164.7649, 185.4101, 307.9208, 375.1696, 332.6101, 457.2144, 3110.112, 187.4714, 1260.863, 527.7491, 1157.724, 1844.803, 1181.385, 1179.218, 905.5314, 419.3111, 401.185, 1081.579, 139.6131, 179.6927, 481.0713, 555.695, 727.3907, 581.8972, 632.1941, 464.2767, 1131.269, 1296.397, 2307.983
99.90000000000001, 127.7308, 308.9588, 546.3856, 781.5575, 489.3219, 99.15072, 505.165, 248.5904, 312.3581, 683.7307, 156.0425, 241.0109, 417.9221, 372.0846, 366.8166, 434.9875, 3226.941, 201.2134, 1275.833, 502.6497, 1138.229, 1804.799, 1164.923, 1123.59, 857.6964, 400.8573, 425.3232, 1021.94, 131.5728, 169.4645, 551.8846, 525.3768, 773.7875, 581.3463, 603.1671, 441.6971, 1252.152, 1302.809, 2181.05
100, 155.0926, 295.2106, 515.8843, 842.4472, 555.8593, 93.66133, 767.6991, 233.9807, 323.7634, 644.6699, 147.7819, 231.2034, 428.9572, 491.2086, 486.5352, 413.841, 3427.237, 294.0553, 1320.808, 478.7441, 1338.275, 1961.177, 1413.29, 1070.585, 812.3882, 383.2156, 519.7784, 1163.141, 123.9955, 159.8185, 563.0964, 496.7126, 847.3491, 553.1987, 751.161, 420.2157, 1223.742, 1350.647, 2200.653
100.1, 180.8503, 286.8137, 487.0857, 1021.473, 558.2593, 88.47586, 759.786, 301.031, 481.4097, 694.9665, 139.9586, 221.7951, 446.4706, 471.0635, 568.8721, 393.7226, 3464.561, 280.0357, 1442.578, 455.9753, 1270.256, 1896.993, 1369.631, 1020.081, 769.4734, 366.3504, 494.3189, 1207.16, 116.8546, 214.6509, 610.4392, 469.6124, 834.7155, 626.0264, 821.5648, 399.779, 1318.514, 1553.812, 2294.982
100.2, 174.2876, 334.4278, 459.8948, 970.9627, 525.69, 83.57748, 1123.814, 365.9391, 452.4244, 762.6643, 132.5494, 212.7695, 493.4946, 544.9935, 672.0781, 374.5822, 3543.855, 314.3693, 1559.986, 434.2895, 1456.549, 1964.428, 1362.685, 971.9601, 728.8257, 350.2274, 536.2487, 1283.188, 110.1249, 202.4329, 583.4868, 443.9908, 823.2236, 595.7155, 783.8429, 380.3362, 1442.296, 1674.845, 2384.954
100.3, 227.9887, 347.8253, 434.2218, 943.7385, 495.0209, 78.95029, 1219.322, 344.4328, 425.1844, 876.441, 125.5325, 204.1113, 617.6318, 522.6427, 644.4585, 356.3724, 3448.549, 304.71, 1472.625, 413.6349, 1441.114, 2044.097, 1285.705, 926.1089, 690.3252, 334.8139, 753.3456, 1248.67, 103.7828, 190.9103, 601.2288, 419.767, 828.1312, 566.8721, 747.853, 361.8389, 1370.218, 1691.424, 2314.473
100.4, 216.7767, 332.3475, 462.5634, 991.2877, 466.141, 74.57928, 1240.036, 375.0559, 399.5844, 826.371, 118.887, 195.8054, 694.2151, 565.6041, 723.6343, 339.0477, 3425.682, 397.0802, 1518.758, 393.9627, 1444.175, 1939.42, 1412.74, 882.4206, 713.4978, 320.0788, 716.4457, 1179.818, 97.80597, 180.0436, 572.5138, 396.8649, 793.9958, 621.6238, 713.5155, 344.2413, 1301.742, 1608.043, 2223.913
100.5, 206.116, 317.5585, 436.7414, 942.27, 456.8038, 70.45026, 1300.301, 511.3293, 375.5258, 798.2606, 112.5934, 187.8375, 665.8248, 542.408, 693.8959, 322.5653, 3382.487, 407.8279, 1464.878, 375.2261, 1413.499, 2057.893, 1332.932, 840.7933, 675.807, 305.9922, 681.3531, 1341.884, 92.17332, 169.7955, 545.1703, 375.2122, 819.0026, 774.002, 680.7546, 327.4995, 1488.964, 1594.21, 2101.603
100.6, 208.6832, 303.4276, 412.3609, 1038.777, 430.1535, 66.54985, 1241.294, 481.2784, 453.1636, 777.8942, 106.6329, 180.1938, 843.1777, 520.1631, 752.2498, 306.8842, 3445.881, 388.384, 1480.987, 357.3806, 1393.405, 1967.25, 1315.33, 801.1296, 680.9761, 292.5256, 683.0712, 1284.34, 86.86505, 160.1307, 533.6551, 354.741, 916.4402, 736.5264, 752.0647, 311.5719, 1580.051, 1538.983, 2223.315
100.7, 198.4205, 406.5942, 389.3414, 1018.708, 405.058, 62.86538, 1425.496, 595.0911, 483.2006, 779.0877, 100.9879, 172.8612, 808.6955, 498.8306, 721.3354, 291.9653, 3479.858, 369.8672, 1482.388, 340.3839, 1322.585, 2253.227, 1318.249, 763.3371, 697.8752, 279.6516, 649.6133, 1447.49, 81.86249, 151.016, 685.1282, 335.3866, 878.6647, 750.4583, 814.5776, 296.419, 1525.009, 1529.713, 2282.185
100.8, 253.4903, 388.5013, 589.8341, 1065.009, 381.4267, 59.3849, 1523.016, 565.5343, 467.6378, 893.0096, 95.64178, 165.8269, 775.6234, 566.1275, 691.6915, 277.7718, 3491.335, 352.2332, 1565.74, 324.1954, 1359.755, 2428.319, 1243.779, 727.3274, 661.0096, 267.3442, 617.7944, 1434.12, 77.14802, 142.4201, 652.4062, 317.0882, 842.4464, 800.9297, 880.6219, 282.003, 1568.4, 1542.69, 2173.831
100.9, 241.0241, 371.2136, 556.9074, 1126.289, 359.174, 56.09711, 1466.94, 544.3506, 439.4818, 875.1004, 90.57868, 159.0789, 828.739, 542.9099, 663.2659, 264.2682, 3350.725, 441.8123, 1503.072, 308.7769, 1290.645, 2395.036, 1173.516, 693.0164, 626.0916, 255.5784, 587.5339, 1521.149, 72.70506, 134.3135, 621.247, 299.7881, 807.7209, 772.0007, 840.1885, 268.2881, 1744.789, 1539.603, 2146.932
101, 229.171, 406.9282, 525.8188, 1188.992, 338.2195, 52.99134, 1400.372, 657.6921, 413.021, 858.0224, 85.78361, 152.6055, 820.9716, 520.6445, 722.6239, 400.5898, 3276.735, 440.6674, 1448.486, 294.0917, 1324.511, 2447.805, 1184.832, 660.324, 593.018, 244.3305, 594.5764, 1437.272, 68.51797, 126.6683, 635.6762, 283.4319, 774.4268, 734.6221, 827.4819, 255.2402, 1834.763, 1497.455, 2216.336
101.1, 217.9007, 388.8205, 496.4656, 1195.423, 318.4875, 88.55301, 1443.409, 619.0394, 388.1534, 873.2488, 81.24238, 146.3956, 796.9313, 546.5353, 905.7598, 381.1156, 3314.589, 419.6579, 1491.232, 280.1049, 1257.192, 2322.453, 1147.47, 629.1739, 602.9216, 233.5775, 688.7036, 1442.356, 64.57201, 325.5377, 605.316, 267.9681, 883.5182, 761.9588, 1005.823, 242.8269, 1778.749, 1423.636, 2094.443
101.2, 207.1848, 371.5185, 468.7511, 1171.405, 299.9067, 83.65035, 1447.052, 582.6583, 364.783, 823.3611, 76.94155, 140.4383, 827.933, 524.1213, 868.5369, 362.5881, 3323.845, 551.3062, 1444.878, 266.7833, 1193.295, 2414.34, 1082.648, 599.4932, 571.072, 223.2978, 843.4297, 1362.823, 60.85331, 307.008, 576.4059, 253.348, 847.0998, 725.0663, 959.6408, 231.0172, 1689.858, 1488.541, 2085.597
101.3, 196.9958, 354.9864, 442.5837, 1113.48, 282.41, 79.01913, 1437.97, 573.6453, 350.0513, 776.3235, 178.9777, 152.5997, 868.5142, 502.6264, 832.8436, 399.018, 3161.879, 525.0218, 1373.286, 254.0953, 1219.63, 2290.702, 1035.807, 571.2127, 586.7346, 213.4705, 802.1174, 1354.662, 57.34876, 289.533, 561.2073, 239.5255, 812.1826, 712.2772, 1039.203, 219.782, 1605.408, 1415.161, 1970.894
101.4, 197.1653, 434.6579, 417.877, 1120.646, 265.934, 252.2792, 1437.295, 725.288, 409.8526, 763.8484, 169.503, 146.39, 832.9958, 486.651, 798.6172, 395.7377, 3160.795, 606.0374, 1594.424, 242.0107, 1157.642, 2247.764, 1015.401, 544.2663, 555.7401, 204.0757, 762.8285, 1376.777, 54.04604, 318.7835, 682.4169, 226.4572, 1043.141, 677.7902, 1223.41, 209.0931, 1660.776, 1381.504, 1862.5
101.5, 187.4691, 415.3162, 394.5496, 1219.621, 332.2685, 545.6915, 1501.454, 780.0497, 385.1758, 720.2106, 197.6265, 140.4329, 798.93, 562.0076, 783.1511, 466.3239, 3129.214, 804.2947, 1632.046, 230.5008, 1160.229, 2132.656, 958.0392, 518.5911, 526.3829, 195.0944, 725.4641, 1300.861, 50.93353, 433.3935, 649.8244, 214.1019, 1000.143, 760.7285, 1167.237, 198.9241, 1650.389, 1410.241, 1873.07
101.6, 215.6796, 396.8352, 372.5244, 1159.312, 318.5465, 618.6321, 1500.528, 734.2061, 361.9847, 679.0659, 215.8634, 170.4511, 874.2575, 620.8574, 750.9668, 443.6541, 3231.262, 981.6884, 1589.116, 219.5383, 1294.047, 2125.52, 918.9531, 494.127, 540.334, 186.5083, 689.9298, 1229.131, 48.00026, 408.7245, 618.7885, 202.4207, 958.9171, 753.0643, 1354.959, 189.2497, 1807.491, 1489.666, 2024.435
101.7, 205.0729, 379.1766, 351.7287, 1142.379, 393.5497, 836.5084, 1576.532, 715.9582, 340.1899, 767.7391, 294.7728, 224.9735, 878.1551, 595.3953, 720.1052, 422.0864, 3238.472, 934.8848, 1524.563, 209.0972, 1294.045, 2221.479, 907.5719, 470.8171, 511.7907, 178.3001, 656.136, 1215.586, 45.23592, 385.4598, 618.0822, 191.3768, 919.3907, 716.6025, 1593.477, 180.0457, 1802.047, 1750.633, 2171.667
101.8, 194.9878, 362.3037, 332.0939, 1257.641, 370.5897, 790.1959, 1521.017, 919.4016, 359.2416, 723.8791, 279.1681, 270.6251, 849.4594, 570.9774, 690.5118, 401.5671, 3172.87, 946.6637, 1439.185, 199.1527, 1374.81, 2156.655, 963.4443, 448.6068, 484.7551, 170.4532, 623.9976, 1148.558, 42.63078, 363.5193, 753.7454, 180.9354, 881.4936, 709.0048, 1673.449, 171.2894, 1711.991, 1767.859, 2172.272
101.9, 185.3986, 346.1817, 313.5552, 1217.569, 374.0547, 746.4474, 1655.059, 865.3682, 390.5945, 682.5247, 328.5995, 259.6125, 814.7202, 547.5609, 662.1346, 542.6461, 3163.402, 901.53, 1400.441, 189.6812, 1409.552, 2359.451, 909.0177, 427.4442, 459.1477, 162.9516, 593.4333, 1333.528, 40.17567, 389.0476, 717.7462, 171.0637, 845.1586, 674.6762, 1596.613, 162.9589, 1812.066, 1680.709, 2136.641
102, 195.6561, 330.7771, 296.0514, 1157.362, 356.3436, 705.121, 1659.205, 927.6475, 367.0771, 643.5329, 311.204, 249.0481, 880.4326, 525.1047, 634.9236, 516.266, 3009.254, 950.8228, 1437.244, 180.66, 1337.91, 2574.539, 857.6658, 407.2799, 434.8931, 155.7801, 564.3661, 1259.997, 37.86195, 406.0273, 699.9814, 161.7306, 810.3214, 788.7842, 1565.911, 155.0336, 1764.971, 1753.972, 2274.514
102.1, 186.0341, 316.058, 279.5247, 1143.515, 400.4081, 729.0056, 1660.313, 873.1295, 344.9757, 606.7686, 365.1105, 238.9136, 886.8265, 503.5695, 670.4995, 491.1683, 2921.631, 1153.18, 1586.209, 172.068, 1269.91, 2483.278, 809.2148, 388.0668, 411.9197, 148.9243, 536.7227, 1190.52, 35.68148, 571.878, 666.55, 152.9067, 776.9202, 800.4966, 1684.887, 147.4937, 1676.768, 1721.575, 2149.421
102.2, 176.8853, 301.9939, 263.9206, 1202.858, 377.048, 688.6449, 1622.317, 821.8155, 324.205, 572.1046, 520.0632, 303.6974, 850.5592, 482.9175, 642.9448, 534.5944, 3072.579, 1183.519, 1736.24, 163.8845, 1205.366, 2382.84, 763.5009, 369.7602, 390.1599, 142.3701, 510.4332, 1442.485, 33.62658, 709.4436, 793.3279, 144.5643, 744.8957, 941.3076, 1672.765, 140.3205, 1592.972, 1863.067, 2148.479
102.3, 168.1864, 288.5555, 249.1876, 1294.38, 355.0507, 650.5187, 1658.651, 773.5173, 381.366, 539.421, 492.532, 310.9202, 1071.504, 463.1125, 616.5224, 508.6057, 2996.51, 1263.486, 1639.008, 156.0903, 1316.094, 2497.529, 720.3694, 352.3171, 369.5495, 136.1044, 485.4315, 1393.721, 179.2239, 709.4543, 755.4382, 136.677, 714.1913, 947.9805, 1680.826, 133.4962, 1798.931, 1771.224, 2108.185
102.4, 159.9153, 275.7152, 235.277, 1342.449, 334.3368, 614.5034, 1704.099, 803.0206, 454.9066, 508.6045, 619.7302, 298.2679, 1142.89, 444.1197, 591.1859, 493.9676, 3041.735, 1383.66, 1747.123, 148.6667, 1330.167, 2369.631, 679.6746, 335.6969, 385.6363, 130.1145, 461.6544, 1550.282, 212.9306, 959.6339, 792.1238, 129.22, 684.7525, 1140.661, 1603.651, 127.0038, 1724.886, 1721.742, 2229.421
102.5, 152.0509, 263.4463, 222.143, 1408.156, 314.8313, 592.8474, 1711.118, 755.8269, 427.5171, 479.5485, 886.7717, 286.1305, 1130.741, 425.9058, 566.8906, 579.941, 2893.515, 1475.819, 1942.032, 141.5963, 1466.131, 2494.46, 641.2786, 319.8607, 535.4417, 124.3882, 439.0419, 1485.561, 200.6679, 1154.599, 903.1299, 122.1698, 656.5272, 1220.614, 1601.353, 120.8271, 1659.901, 1734.625, 2565.127
102.6, 144.5733, 251.7233, 209.7422, 1367.04, 296.4638, 560.025, 1909.335, 832.4634, 401.7767, 615.8299, 839.8276, 274.487, 1215.154, 408.4389, 543.5938, 551.7478, 2776.27, 1730.87, 1927.861, 134.862, 1410.91, 2462.391, 605.0517, 304.7716, 507.1568, 118.9139, 417.537, 1604.723, 189.1114, 1328.636, 1008.137, 115.5044, 629.4653, 1169.522, 1527.827, 114.9508, 1644.08, 1690.013, 2954.979
102.7, 137.4634, 240.5219, 198.0336, 1511.579, 279.1679, 538.8018, 1968.99, 794.5535, 377.5861, 607.4981, 795.3686, 263.3173, 1357.873, 391.6883, 521.2543, 710.7889, 2729.303, 1648.348, 1896.15, 128.4481, 1519.841, 2402.175, 570.8713, 290.3943, 480.366, 113.6805, 397.0854, 1516.238, 178.2205, 1253.01, 959.9877, 109.2025, 603.5189, 1284.278, 1625.093, 109.3603, 1722.765, 1779.233, 2826.728
102.8, 155.2103, 229.819, 186.9786, 1542.394, 344.8107, 595.6071, 1944.744, 913.7243, 354.852, 598.4818, 753.2632, 252.6021, 1329.659, 375.6247, 499.8329, 720.8078, 2820.317, 1569.76, 1789.963, 122.3392, 1519.006, 2513.467, 538.6219, 276.6952, 454.9905, 108.6775, 377.6356, 1515.488, 167.9567, 1227.346, 914.1382, 103.2445, 578.642, 1222.096, 1607.621, 104.0417, 1636.671, 1691.522, 2702.973
102.9, 225.8829, 219.5924, 176.5408, 1466.125, 324.6942, 637.2271, 2060.277, 921.4084, 493.6285, 564.2913, 713.3868, 271.9572, 1288.266, 360.2199, 479.2918, 699.9331, 2714.244, 1494.919, 1689.722, 116.5208, 1612.011, 2489.004, 508.1942, 263.6424, 430.9554, 103.8946, 359.1385, 1431.923, 158.2841, 1188.927, 870.4786, 97.6116, 554.7905, 1162.924, 1586.778, 98.98174, 1794.838, 1766.052, 2667.37
103, 214.7744, 209.8208, 166.6856, 1406.682, 305.7513, 678.1362, 2090.91, 911.4125, 482.2976, 678.4035, 675.6213, 260.8904, 1235.581, 345.4469, 459.5949, 692.5303, 2758.525, 1423.646, 1595.095, 110.9792, 1736.886, 2651.113, 539.7462, 251.2053, 408.1901, 99.32221, 475.076, 1456.323, 149.1685, 1121.253, 828.9042, 92.286, 531.9221, 1106.618, 1610.44, 94.16787, 1750.212, 1977.214, 2785.207
103.1, 242.402, 260.8708, 157.3806, 1337.123, 379.5033, 657.6447, 2004.955, 959.7696, 508.9958, 696.0374, 639.8552, 250.274, 1185.052, 355.6715, 473.6733, 658.8637, 2785.329, 1355.772, 1505.767, 105.7011, 1720.5, 2515.35, 588.6216, 239.3549, 386.6273, 94.95106, 524.0508, 1376.02, 140.5779, 1057.431, 789.3154, 87.25095, 509.9964, 1100.545, 1661.102, 89.58812, 2026.924, 2154.09, 2941.07
103.2, 235.334, 249.2624, 148.595, 1297.264, 396.3444, 704.8363, 1941.252, 1018.954, 478.3496, 805.6953, 605.9824, 240.0896, 1136.588, 466.2908, 545.9933, 710.3089, 2730.417, 1291.133, 1421.442, 100.674, 1662.285, 2557.508, 671.5521, 228.0636, 366.2035, 90.77228, 700.5161, 1300.146, 132.482, 1105.85, 751.6174, 82.49061, 718.6394, 1047.259, 1738.937, 85.2311, 2145.242, 2158.759, 2779.318
103.3, 291.9799, 238.1705, 140.2999, 1328.589, 476.578, 665.8137, 2017.26, 1124.771, 449.5486, 831.243, 654.3102, 230.3196, 1132.028, 447.1676, 621.6205, 1120.891, 2807.654, 1229.576, 1341.839, 95.88602, 1826.758, 2477.589, 633.615, 217.3049, 346.8587, 86.7774, 666.2039, 1356.641, 124.8524, 1042.905, 759.8969, 77.98999, 689.0173, 996.5528, 1703.197, 81.08598, 2107.002, 2213.182, 2867.307
103.4, 277.6208, 227.5723, 132.4679, 1628.416, 448.7741, 628.9515, 1969.213, 1058.668, 422.4817, 802.3773, 619.6722, 220.9472, 1363.6, 490.6386, 596.0745, 1066.401, 2810.995, 1364.92, 1397.265, 91.32575, 1733.912, 2562.556, 597.821, 207.0538, 328.5357, 82.95835, 633.5723, 1324.63, 117.6621, 983.5421, 723.6039, 73.73492, 740.6988, 1029.932, 1707.611, 77.14246, 2336.521, 2161.876, 2769.737
103.5, 272.7074, 217.4456, 125.073, 1547.894, 422.5923, 594.1302, 2001.062, 1125.678, 397.0445, 960.0001, 586.8679, 211.9562, 1307.834, 501.7551, 571.5782, 1130.593, 2834.761, 1299.845, 1363.982, 86.98236, 1682.602, 2654.505, 564.0491, 197.2862, 311.1807, 79.30737, 651.0935, 1454.362, 191.1366, 927.5585, 716.4358, 69.71201, 768.4017, 1074.351, 1667.257, 73.39072, 2384.184, 2116.425, 2617.408
103.6, 307.0636, 247.13, 118.091, 1524.966, 435.7744, 738.9982, 1977.345, 1289.913, 373.1388, 905.1564, 573.8614, 203.3311, 1395.373, 487.9807, 548.0887, 1209.587, 2758.867, 1325.168, 1432.185, 82.84554, 1775.901, 2684.954, 532.1851, 187.9794, 294.7425, 75.81707, 733.077, 1438.346, 180.129, 962.1434, 682.2185, 65.90858, 764.1835, 1120.617, 1700.814, 69.82144, 2508.142, 2114.686, 2603.39
103.7, 291.9628, 304.4201, 111.4987, 1543.615, 410.351, 698.0842, 2162.798, 1214.105, 350.6724, 921.9009, 543.4822, 195.0569, 1338.309, 467.968, 666.4075, 1258.611, 2897.415, 1261.989, 1351.981, 78.90546, 1780.832, 2659.029, 640.4513, 179.1116, 279.1726, 72.48038, 697.1698, 1359.035, 169.7554, 1033.938, 649.6354, 62.31266, 880.796, 1169.384, 1944.495, 66.42575, 2382.8, 2112.523, 2593.619
103.8, 277.6046, 290.8738, 105.2744, 1636.265, 386.4108, 683.8906, 2064.652, 1142.752, 329.5587, 869.2338, 675.9232, 187.1195, 1283.578, 463.9323, 649.5267, 1197.425, 2756.228, 1504.042, 1550.67, 75.15276, 1690.32, 2522.861, 604.2711, 170.6622, 264.4252, 69.29053, 663.0214, 1543.288, 196.3916, 1119.26, 618.6086, 58.91293, 919.2563, 1112.764, 1855.214, 63.19521, 2263.721, 2042.818, 2801.395
103.9, 263.9525, 277.9303, 99.39764, 1555.354, 429.4833, 704.662, 2099.729, 1075.592, 385.7126, 819.5755, 640.141, 179.505, 1262.21, 444.9059, 672.5096, 1153.192, 2676.671, 1432.335, 1463.83, 71.57855, 1604.409, 2493.386, 570.1348, 162.6114, 250.4568, 66.24107, 655.1383, 1458.19, 185.0814, 1104.993, 589.0636, 55.69869, 930.9366, 1058.887, 1770.032, 60.12178, 2150.593, 2026.789, 2727.019
