 , C000, C001, C003, C004, C060, C083
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted
190.5531444424311, 45.03685, 110.4794, 170.8325, 9.75782, 325.2202, 590.7546
190.6530674337486, 42.63409, 105.8867, 178.9677, 9.328018, 320.9099, 585.8938
190.7529904250661, 40.35951, 101.4848, 180.7276, 8.917148, 309.2127, 585.3495
190.8529134163835, 38.20628, 102.6137, 179.017, 8.524375, 327.6907, 575.5938
190.952836407701, 43.9235, 98.34789, 174.8606, 8.148903, 329.9874, 565.9727
191.0527593990185, 41.58013, 97.06229, 173.1866, 7.789969, 320.8317, 560.4262
191.152682390336, 39.36178, 104.9969, 171.2704, 7.446845, 336.589, 536.7305
191.2526053816535, 37.26178, 107.168, 164.5152, 7.118835, 322.2566, 541.3928
191.3525283729709, 35.27382, 102.7129, 157.7101, 6.805273, 308.5345, 569.9486
191.4524513642884, 37.40897, 98.44295, 155.8677, 6.505522, 313.9921, 560.4725
191.5523743556059, 35.41316, 98.24539, 158.9896, 6.218974, 318.2705, 543.7236
191.6522973469234, 33.52383, 94.16121, 152.7781, 5.945047, 304.7182, 545.236
191.7522203382408, 31.73529, 90.24681, 146.4586, 5.683187, 328.6255, 553.5392
191.8521433295583, 30.04218, 102.7297, 141.4541, 5.43286, 317.7524, 555.0536
191.9520663208758, 28.43939, 107.8938, 144.2291, 5.193559, 306.6201, 553.4219
192.0519893121933, 26.92212, 103.4085, 138.2632, 4.964799, 317.2997, 550.9815
192.1519123035108, 25.48579, 99.10967, 142.5414, 4.746115, 306.8743, 556.5323
192.2518352948282, 24.12609, 94.98956, 146.7712, 4.537064, 311.9869, 552.0773
192.3517582861457, 22.83894, 93.00195, 157.6852, 4.33722, 339.4147, 580.6223
192.4516812774632, 21.62045, 96.34866, 151.1627, 4.146179, 324.962, 597.5769
192.5516042687807, 20.46698, 92.34333, 154.6238, 3.963553, 341.994, 608.9924
192.6515272600982, 19.37504, 105.9523, 155.464, 3.788971, 332.5557, 613.2297
192.7514502514156, 18.34136, 102.7503, 149.0333, 3.622078, 330.8236, 613.4123
192.8513732427331, 17.36283, 98.47884, 146.7485, 3.462537, 331.382, 623.4747
192.9512962340506, 16.4365, 94.38496, 140.6783, 3.310023, 327.4482, 604.0294
193.0512192253681, 29.01525, 90.46126, 134.8593, 3.164227, 341.8802, 606.1033
193.1511422166855, 32.00304, 86.70067, 129.2809, 3.024853, 338.3652, 588.3122
193.251065208003, 30.29564, 101.4017, 130.3827, 2.891618, 350.2873, 597.9879
193.3509881993205, 28.67933, 97.18629, 128.4924, 2.764251, 335.3716, 591.2541
193.450911190638, 27.14926, 93.14614, 133.2346, 2.642494, 363.9579, 600.9484
193.5508341819555, 28.22316, 89.27394, 133.6265, 2.526101, 348.4601, 618.0137
193.6507571732729, 26.71742, 87.8474, 152.064, 2.414834, 353.2114, 637.4911
193.7506801645904, 25.29202, 84.28799, 152.9119, 2.308468, 361.6534, 624.678
193.8506031559079, 23.94266, 102.6439, 146.5868, 2.206787, 373.6036, 624.4069
193.9505261472254, 22.66529, 104.7871, 142.9455, 2.109585, 379.5817, 620.6383
194.0504491385429, 21.45607, 104.2203, 143.6426, 2.016665, 373.2148, 609.7128
194.1503721298603, 24.81911, 99.88772, 144.7092, 1.927837, 379.4302, 615.1062
194.2502951211778, 23.49498, 119.2182, 146.7485, 1.842922, 365.9735, 613.5825
194.3502181124953, 22.2415, 114.2621, 140.6784, 1.761747, 368.0313, 603.6702
194.4501411038128, 25.20983, 109.5121, 134.8593, 1.684147, 362.7407, 596.0172
194.5500640951302, 23.86485, 104.9595, 129.281, 1.609966, 381.5593, 570.8166
194.6499870864477, 22.59164, 108.8225, 133.7378, 1.539052, 382.5433, 571.648
194.7499100777652, 21.38635, 105.0569, 136.5973, 1.471262, 370.5853, 555.0451
194.8498330690827, 25.07407, 100.6895, 130.9471, 1.406457, 387.8655, 566.9517
194.9497560604001, 30.62263, 96.50372, 125.5305, 1.344507, 389.293, 557.8685
195.0496790517176, 28.98888, 92.49194, 120.3381, 1.285286, 372.7164, 560.6522
195.1496020430351, 27.44229, 102.4272, 137.9306, 1.228673, 385.323, 566.9624
195.2495250343526, 25.97821, 98.16922, 132.2252, 1.174554, 368.9155, 542.9904
195.3494480256701, 24.59224, 94.0882, 126.7558, 1.122818, 385.6979, 552.3257
195.4493710169876, 23.28022, 90.17684, 122.2846, 1.073362, 388.8269, 538.559
195.549294008305, 22.03819, 98.26144, 124.1225, 1.026083, 384.7847, 560.0078
195.6492169996225, 20.86243, 94.17659, 118.9883, 0.9808876, 375.1111, 547.3101
195.74913999094, 19.74939, 90.26155, 116.994, 0.9376826, 378.8401, 550.9548
195.8490629822575, 18.69574, 95.95054, 112.1546, 0.8963806, 388.2393, 533.5176
195.9489859735749, 17.6983, 91.96175, 107.5154, 0.8568978, 371.7076, 545.6848
196.0489089648924, 16.75407, 93.99847, 117.6009, 0.8191541, 388.1976, 562.5091
196.1488319562099, 15.86022, 94.04646, 116.4725, 0.7830729, 371.6677, 541.061
196.2487549475274, 15.01406, 103.4471, 111.6547, 0.7485811, 392.6758, 550.0737
196.3486779388448, 14.21305, 108.565, 111.9203, 0.7156084, 403.0857, 542.4572
196.4486009301623, 19.20104, 104.0519, 111.0509, 0.6840881, 404.0476, 550.9116
196.5485239214798, 20.6542, 99.72629, 106.4574, 0.6539562, 397.9187, 552.6231
196.6484469127973, 19.55228, 95.58054, 104.8008, 0.6251515, 400.5325, 532.1664
196.7483699041148, 23.40497, 93.97353, 102.5883, 0.5976155, 393.09, 545.4987
196.8482928954323, 22.15629, 100.3925, 102.9595, 0.5712924, 376.3517, 525.7945
196.9482158867497, 23.3545, 96.21902, 98.70061, 0.5461287, 405.6259, 535.4575
197.0481388780672, 22.10851, 92.21908, 94.61794, 0.5220735, 401.1891, 549.7311
197.1480618693847, 20.92899, 89.88035, 101.2598, 0.4990778, 405.8943, 531.3613
197.2479848607022, 19.81241, 114.4108, 109.6188, 0.477095, 399.8625, 545.7496
197.3479078520196, 20.85077, 109.6546, 107.4779, 0.4560804, 418.9094, 557.259
197.4478308433371, 24.52568, 105.0961, 109.355, 0.4359915, 408.3444, 559.391
197.5477538346546, 23.21721, 102.9343, 116.1104, 0.4167874, 397.6837, 579.8639
197.6476768259721, 21.97855, 98.65516, 111.3075, 0.3984292, 415.3107, 564.5255
197.7475998172895, 20.80597, 105.731, 106.7034, 0.3808797, 397.6262, 540.6565
197.847522808607, 19.69594, 108.4049, 102.2897, 0.3641031, 402.182, 547.4413
197.9474457999245, 22.16966, 108.1716, 98.05852, 0.3480655, 409.8033, 557.9517
198.047368791242, 21.6431, 103.6747, 94.0024, 0.3327343, 416.5513, 534.3607
198.1472917825594, 20.48842, 99.36485, 92.36494, 0.3180784, 413.9435, 526.2174
198.2472147738769, 23.99165, 108.5408, 92.40545, 0.304068, 416.861, 536.6393
198.3471377651944, 22.71167, 104.0286, 89.65326, 0.2906747, 399.1106, 513.9493
198.4470607565119, 23.06657, 106.0486, 85.94482, 0.2778714, 394.4661, 492.2188
198.5469837478294, 23.86278, 101.64, 89.91134, 0.2656321, 413.5887, 500.8556
198.6469067391469, 22.58967, 115.5689, 86.19221, 0.2539318, 395.9776, 490.6414
198.7468297304643, 21.38449, 110.7645, 85.88663, 0.2427469, 414.1154, 503.8086
198.8467527217818, 20.2436, 106.1599, 84.33703, 0.2320547, 410.6792, 486.1501
198.9466757130993, 19.16358, 101.7467, 80.84849, 0.2218334, 393.192, 479.4037
199.0465987044168, 18.14118, 105.181, 77.50425, 0.2120623, 403.9728, 459.1338
199.1465216957342, 21.03517, 100.8085, 74.29834, 0.2027216, 398.5637, 471.6641
199.2464446870517, 19.91292, 96.61774, 83.51892, 0.1937924, 420.1906, 480.1973
199.3463676783692, 18.85054, 112.9506, 85.4955, 0.1852564, 410.7982, 459.8938
199.4462906696867, 17.84484, 108.2551, 87.14619, 0.1770964, 410.6434, 476.4875
199.5462136610041, 16.8928, 113.4459, 83.54144, 0.1692959, 396.4893, 484.5253
199.6461366523216, 20.47721, 108.7298, 80.08581, 0.1618389, 412.3637, 464.0388
199.7460596436391, 19.38473, 109.2128, 76.77312, 0.1547104, 412.621, 485.5618
199.8459826349566, 18.35053, 104.6727, 73.59745, 0.1478959, 408.0165, 465.0315
199.9459056262741, 17.37151, 100.3213, 75.68161, 0.1413816, 390.6427, 464.0497
200.0458286175916, 16.44472, 96.15085, 88.23711, 0.1351541, 399.9174, 482.5011
200.145751608909, 15.56737, 92.15374, 92.0761, 0.129201, 403.1651, 490.2159
200.2456746002265, 20.10286, 88.32279, 88.26744, 0.1235101, 389.7326, 502.3591
200.345597591544, 19.03035, 84.6511, 84.61632, 0.1180699, 401.0709, 481.1186
200.4455205828615, 18.01506, 81.13205, 81.11622, 0.1128693, 392.934, 487.9778
200.5454435741789, 25.72399, 77.75928, 77.7609, 0.1078977, 399.1136, 496.3759
200.6453665654964, 24.35159, 74.52673, 74.54437, 0.1031452, 382.1188, 504.5483
200.7452895568139, 23.0524, 71.42857, 71.4609, 0.09860195, 365.8477, 492.8362
200.8452125481314, 21.82253, 68.45919, 68.50497, 0.09425884, 350.2695, 485.706
200.9451355394488, 20.65827, 65.61326, 65.6713, 0.09010704, 335.3546, 465.1696
201.0450585307663, 19.55613, 62.88563, 62.95485, 0.08613811, 329.4208, 480.708
201.1449815220838, 18.51279, 60.2714, 60.35077, 0.082344, 331.0113, 468.6236
201.2449045134013, 25.46061, 57.76584, 57.8544, 0.078717, 383.4679, 506.1688
201.3448275047188, 24.10225, 55.36444, 55.46129, 0.07524976, 379.0956, 494.3774
201.4447504960362, 22.81637, 53.06287, 54.5302, 0.07193524, 378.0674, 473.4744
201.5446734873537, 21.59909, 50.85698, 61.09, 0.06876672, 361.9688, 485.0628
201.6445964786712, 25.52117, 48.74279, 58.56306, 0.06573776, 346.5558, 464.5536
201.7445194699887, 24.15958, 46.71649, 56.14064, 0.06284222, 345.118, 482.98
201.8444424613062, 22.87064, 51.07373, 53.81842, 0.06007422, 354.5197, 523.94
201.9443654526236, 21.65047, 59.99295, 53.28593, 0.05742814, 409.3438, 530.0978
202.0442884439411, 20.49539, 86.66702, 51.0818, 0.0548986, 403.7631, 540.5726
202.1442114352586, 19.40194, 99.61495, 51.19456, 0.05248049, 398.0233, 532.4791
202.2441344265761, 26.23666, 95.47383, 49.07693, 0.05016889, 409.7332, 530.8309
202.3440574178935, 24.8369, 91.50487, 47.0469, 0.04795911, 424.6849, 544.1623
202.443980409211, 23.51183, 87.7009, 45.10084, 0.04584666, 431.5381, 521.1542
202.5439034005285, 22.25744, 85.65174, 43.23527, 0.04382726, 413.1627, 511.5519
202.643826391846, 21.06998, 82.09109, 44.06119, 0.04189681, 428.5975, 504.2835
202.7437493831634, 19.94588, 84.33208, 42.23863, 0.04005138, 426.052, 492.2388
202.8436723744809, 21.01903, 80.82629, 40.49146, 0.03828724, 426.6014, 505.1866
202.9435953657984, 19.89764, 80.31758, 38.81656, 0.03660081, 448.3516, 505.0046
203.0435183571159, 18.83608, 80.92529, 37.21094, 0.03498866, 446.9106, 483.6522
203.1434413484334, 17.83116, 77.56112, 35.67173, 0.03344752, 427.8805, 488.5549
203.2433643397509, 16.87984, 74.33681, 38.7001, 0.03197426, 439.5009, 467.898
203.3432873310683, 15.97928, 76.10307, 37.0993, 0.03056589, 450.4435, 484.5247
203.4432103223858, 15.12677, 80.56399, 46.1194, 0.02921956, 440.071, 481.522
203.5431333137033, 14.31974, 77.21484, 44.2117, 0.02793253, 439.4227, 522.8781
203.6430563050208, 19.46156, 85.007, 42.38292, 0.02670219, 452.8773, 554.2729
203.7429792963382, 18.42326, 81.47314, 40.62978, 0.02552604, 453.5869, 567.0413
203.8429022876557, 17.44036, 78.0862, 40.07616, 0.02440169, 445.5288, 580.0901
203.9428252789732, 16.50989, 74.84007, 38.41843, 0.02332688, 453.5954, 612.8265
204.0427482702907, 15.62907, 71.72887, 36.82928, 0.0222994, 448.3689, 649.8889
204.1426712616081, 14.79524, 68.74701, 41.52899, 0.02131718, 474.7192, 667.8681
204.2425942529256, 14.0059, 65.88911, 39.81117, 0.02037822, 454.505, 666.1423
204.3425172442431, 24.91299, 63.15001, 38.16441, 0.01948063, 459.3722, 660.5904
204.4424402355606, 23.58385, 60.52479, 36.58577, 0.01862257, 465.0319, 675.7079
204.5423632268781, 30.84586, 65.28751, 39.67754, 0.0178023, 483.4151, 660.6454
204.6422862181956, 29.20019, 62.57343, 40.64049, 0.01701816, 489.5944, 646.5262
204.742209209513, 27.64233, 59.97217, 38.95943, 0.01626857, 491.0947, 667.7585
204.8421322008305, 26.16758, 57.47905, 37.3479, 0.01555199, 470.1833, 648.2429
204.942055192148, 24.77151, 55.08958, 35.80303, 0.01486697, 499.0612, 646.6243
205.0419781834655, 23.44992, 52.79943, 34.32206, 0.01421213, 506.9444, 649.7837
205.1419011747829, 22.19884, 50.6045, 34.14317, 0.01358613, 485.3581, 643.9949
205.2418241661004, 21.01451, 48.5008, 37.51213, 0.0129877, 468.9707, 621.3967
205.3417471574179, 19.89336, 46.48457, 35.96047, 0.01241563, 462.2907, 618.5132
205.4416701487354, 18.83202, 44.55214, 34.47299, 0.01186876, 442.6058, 656.6498
205.5415931400528, 17.82731, 42.70005, 33.04704, 0.01134598, 423.7591, 632.45
205.6415161313703, 23.94241, 40.92496, 31.68007, 0.01084623, 405.7149, 623.1782
205.7414391226878, 22.66505, 39.22366, 30.36965, 0.01036848, 388.4391, 604.3905
205.8413621140053, 21.45584, 37.59308, 29.11343, 0.009911784, 400.0559, 607.2086
205.9412851053228, 20.31115, 36.03029, 27.90917, 0.0094752, 403.5048, 611.9815
206.0412080966402, 19.22753, 34.53246, 26.75473, 0.009057848, 407.2658, 624.442
206.1411310879577, 18.20172, 33.0969, 25.64804, 0.008658878, 403.5466, 608.2547
206.2410540792752, 17.23063, 39.6466, 24.58712, 0.008277481, 404.9716, 600.5458
206.3409770705927, 16.31136, 37.99844, 23.57009, 0.007912884, 398.5486, 606.4429
206.4409000619102, 15.44113, 36.41879, 22.59513, 0.007564347, 402.7839, 580.8016
206.5408230532276, 14.61733, 34.90482, 21.6605, 0.007231161, 385.6329, 617.1453
206.6407460445451, 13.83748, 33.45378, 25.15495, 0.006912651, 401.5071, 604.5529
206.7406690358626, 13.09923, 32.06306, 24.11444, 0.00660817, 404.1134, 605.9377
206.8405920271801, 17.14653, 30.73016, 27.59516, 0.006317101, 393.0072, 612.2719
206.9405150184975, 16.23174, 29.45267, 26.45371, 0.006038853, 405.1328, 601.9799
207.040438009815, 15.36576, 41.82281, 25.35947, 0.00577286, 392.9731, 599.6347
207.1403610011325, 22.40201, 40.08418, 32.21952, 0.005518583, 406.0169, 590.8155
207.24028399245, 21.20684, 38.41783, 32.02253, 0.005275507, 401.641, 603.2928
207.3402069837675, 20.07543, 36.82076, 30.69794, 0.005043137, 384.5386, 599.4212
207.4401299750849, 19.00438, 35.29007, 29.42814, 0.004821002, 387.142, 582.149
207.5400529664024, 19.97863, 33.82302, 28.21087, 0.004608653, 382.3177, 575.5668
207.6399759577199, 18.91275, 32.41695, 33.74417, 0.004405656, 377.1001, 568.3856
207.7398989490374, 17.90373, 36.68005, 35.27742, 0.0042116, 390.7979, 588.7916
207.8398219403549, 16.94854, 35.15521, 37.33271, 0.004026093, 374.1573, 563.8965
207.9397449316723, 16.04432, 33.69376, 35.78846, 0.003848756, 381.8367, 553.1416
208.0396679229898, 17.13581, 32.29307, 34.3081, 0.00367923, 413.6949, 548.2335
208.1395909143073, 16.22159, 39.4524, 32.88897, 0.003517172, 396.0793, 546.9655
208.2395139056248, 15.35615, 50.34815, 31.52854, 0.003362251, 379.2137, 546.1274
208.3394368969422, 14.53688, 52.72181, 30.22438, 0.003214155, 399.4627, 534.9709
208.4393598882597, 13.76132, 50.5301, 28.97417, 0.003072581, 421.4987, 544.562
208.5392828795772, 13.02714, 48.4295, 27.77567, 0.002937244, 403.5508, 526.4362
208.6392058708947, 12.33213, 47.72825, 33.09597, 0.002807867, 407.4749, 533.7568
208.7391288622122, 20.93621, 47.24505, 34.09274, 0.002684189, 390.1241, 541.3366
208.8390518535296, 19.81924, 59.94007, 32.68252, 0.002565959, 402.3787, 529.8782
208.9389748448471, 30.355, 57.44829, 34.37709, 0.002452937, 431.9373, 511.0198
209.0388978361646, 35.47728, 63.69039, 32.95511, 0.002344893, 413.5449, 516.108
209.1388208274821, 36.71992, 75.2254, 31.59194, 0.002241607, 429.6234, 540.0319
209.2387438187995, 34.76087, 72.09818, 30.28516, 0.002142871, 433.5409, 517.1985
209.338666810117, 32.90633, 77.42728, 29.03244, 0.002048485, 415.0802, 517.5571
209.4385898014345, 31.15074, 76.27637, 27.83153, 0.001958255, 408.5772, 516.4785
209.538512792752, 34.2818, 73.10546, 26.6803, 0.001872, 427.8032, 529.1503
209.6384357840695, 32.45282, 70.06638, 33.64183, 0.001789545, 432.3409, 506.777
209.7383587753869, 30.72143, 67.15363, 32.75454, 0.001710721, 422.6089, 502.0078
209.8382817667044, 29.0824, 65.15234, 31.39967, 0.001635369, 420.4757, 503.0359
209.9382047580219, 27.53082, 68.95939, 30.10084, 0.001563336, 402.5713, 495.7292
210.0381277493394, 26.06202, 66.09266, 28.85574, 0.001494476, 402.673, 489.1541
210.1380507406569, 24.67158, 63.3451, 27.66215, 0.001428649, 412.9792, 489.4973
210.2379737319743, 23.35532, 60.71177, 26.51792, 0.001365721, 410.655, 494.7187
210.3378967232918, 22.10929, 65.23752, 32.14918, 0.001305566, 417.7318, 506.831
210.4378197146093, 22.86943, 75.12177, 30.81935, 0.001248059, 399.9443, 493.8132
210.5377427059268, 21.64932, 71.99886, 29.69124, 0.001193086, 404.3296, 487.5762
210.6376656972442, 20.4943, 69.00578, 30.37903, 0.001140535, 412.0969, 475.5718
210.7375886885617, 19.40091, 68.77495, 35.04242, 0.001090298, 408.3935, 493.9447
210.8375116798792, 18.36585, 65.91589, 33.59291, 0.001042273, 395.3859, 508.9448
210.9374346711967, 23.69861, 70.56861, 41.5822, 0.0009963645, 427.1537, 508.3502
211.0373576625142, 22.43426, 67.63499, 39.86218, 0.0009524777, 408.965, 490.37
211.1372806538316, 21.23737, 64.82332, 38.21331, 0.000910524, 419.7217, 498.1299
211.2372036451491, 20.10433, 75.41217, 36.63264, 0.0008704183, 407.5019, 505.4413
211.3371266364666, 19.03174, 72.27719, 40.00703, 0.0008320791, 414.0439, 499.388
211.4370496277841, 18.01638, 69.27254, 38.35217, 0.0007954286, 414.1881, 520.9673
211.5369726191016, 17.05518, 67.48297, 43.96771, 0.0007603925, 428.8414, 501.3413
211.636895610419, 16.14527, 73.30917, 45.2396, 0.0007268995, 419.5803, 500.4162
211.7368186017365, 15.2839, 70.26161, 43.3683, 0.0006948819, 401.7141, 513.5195
211.836741593054, 14.46848, 67.34075, 41.5744, 0.0006642745, 413.0245, 516.9382
211.9366645843715, 13.69657, 64.54131, 41.72419, 0.0006350153, 408.5518, 523.6247
212.0365875756889, 12.96585, 61.85825, 39.9983, 0.0006070448, 419.8692, 509.1432
212.1365105670064, 12.2741, 66.61678, 45.8517, 0.0005803064, 412.9279, 512.3006
212.2364335583239, 11.61927, 64.79888, 43.95508, 0.0005547457, 420.732, 510.7872
212.3363565496414, 10.99936, 66.32103, 42.13691, 0.0005303109, 416.8494, 498.0245
212.4362795409589, 12.01014, 75.52763, 40.39394, 0.0005069523, 424.6675, 503.7442
212.5362025322763, 18.87359, 72.38785, 44.53277, 0.0004846227, 416.7314, 488.8022
212.6361255235938, 17.86666, 69.37859, 42.6907, 0.0004632765, 422.2059, 486.2231
212.7360485149113, 16.91346, 66.49444, 40.92483, 0.0004428707, 414.6564, 475.1831
212.8359715062288, 16.0111, 63.73018, 39.232, 0.0004233636, 396.9998, 486.3596
212.9358944975463, 15.15689, 78.77977, 45.9423, 0.0004047157, 414.3473, 509.0633
213.0358174888637, 14.34825, 75.5048, 44.04193, 0.0003868893, 418.5031, 497.9712
213.1357404801812, 13.58276, 72.36597, 42.50571, 0.000369848, 416.0025, 494.3341
213.2356634714987, 12.8581, 69.35762, 40.74749, 0.0003535574, 429.4888, 473.4329
213.3355864628162, 12.17211, 71.58999, 41.72059, 0.0003379843, 432.5959, 464.0013
213.4355094541336, 11.52271, 68.6139, 42.76844, 0.0003230971, 433.668, 466.923
213.5354324454511, 10.90796, 69.65708, 51.93149, 0.0003088657, 437.5782, 477.7539
213.6353554367686, 10.32601, 76.28801, 49.78338, 0.0002952611, 445.1682, 513.0955
213.7352784280861, 9.775105, 73.11662, 47.72413, 0.0002822558, 442.4267, 541.2416
213.8352014194035, 9.253592, 70.07707, 46.18507, 1.624803, 438.6599, 573.1498
213.935124410721, 8.759902, 75.39495, 55.59313, 1.572979, 434.3859, 601.6464
214.0350474020385, 8.292551, 72.26069, 53.29356, 1.503694, 460.721, 605.1446
214.134970393356, 7.850134, 72.3123, 51.0891, 1.437461, 444.7952, 601.748
214.2348933846735, 7.43132, 70.52642, 48.97584, 1.374145, 439.4361, 585.0284
214.334816375991, 12.94394, 67.59455, 46.94999, 11.70724, 456.538, 579.3574
214.4347393673084, 12.25337, 64.78456, 45.00793, 15.1445, 457.1874, 576.7999
214.5346623586259, 11.59964, 62.09138, 65.82452, 32.36961, 451.8781, 601.8647
214.6345853499434, 10.98078, 59.51017, 81.37347, 55.97878, 457.2732, 642.2911
214.7345083412609, 10.39495, 57.03625, 78.00751, 58.19081, 464.3877, 686.6987
214.8344313325783, 9.840363, 59.20045, 74.78078, 87.38031, 485.2725, 679.9383
214.9343543238958, 9.315368, 56.73942, 71.68753, 83.53148, 464.609, 673.2047
215.0342773152133, 8.818382, 66.12001, 68.72222, 79.85218, 485.7979, 694.7756
215.1342003065308, 8.347911, 76.33883, 65.87958, 76.33494, 485.7495, 672.0778
215.2341232978482, 7.90254, 73.80421, 76.06332, 72.97263, 465.0656, 664.7178
215.3340462891657, 7.48093, 70.73608, 76.02139, 69.75841, 483.8083, 651.9074
215.4339692804832, 7.081814, 67.79549, 72.87682, 66.68577, 465.5906, 656.5042
