 , C000, C001, C002, C003, C004, C005, C006, C008, C009, C011, C012, C013, C015, C024, C025, C029, C037, C039, C111
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
375.9, 140.9105, 18.26148, 454.1611, 371.627, 240.6509, 14.59111, 129.9642, 214.0551, 382.3736, 276.8716, 1.352786, 79.69494, 1055.722, 63.41064, 426.4138, 1283.66, 412.9485, 763.2582, 143.3666
376, 132.2987, 17.17398, 430.8237, 354.5146, 227.2287, 13.37012, 121.5417, 252.5424, 357.842, 261.341, 1.285737, 75.14414, 1233.756, 59.37739, 403.3244, 1250.169, 386.9248, 720.6942, 136.0647
376.1, 124.2132, 16.15124, 428.3105, 338.1901, 257.6844, 12.2513, 113.6649, 372.0742, 369.6042, 418.5743, 1.22201, 70.8532, 1176.093, 55.60068, 381.4852, 1217.704, 362.5412, 680.5038, 129.1347
376.2, 116.6218, 15.1894, 499.9551, 322.6173, 243.3121, 11.22611, 106.2987, 350.5058, 453.0457, 395.0952, 1.161443, 66.80729, 1121.126, 52.06419, 360.8285, 1149.016, 509.1285, 642.5547, 122.5577
376.3, 109.4944, 14.28485, 840.2176, 307.7616, 229.7414, 10.2867, 99.40979, 330.1878, 506.2125, 488.7938, 1.103877, 62.99241, 1143.764, 48.75264, 341.2904, 1586.37, 477.0437, 677.5983, 116.3156
376.4, 102.8025, 13.43416, 797.0425, 293.59, 216.9276, 9.425909, 92.96736, 311.0475, 558.0999, 461.3759, 1.049165, 59.39537, 1220.689, 45.65171, 322.8102, 1496.887, 446.9809, 639.8112, 110.3915
376.5, 96.51968, 12.63413, 756.0859, 500.6422, 204.8285, 8.637146, 86.94244, 293.0168, 522.2944, 561.6754, 0.9971638, 56.00373, 1266.772, 42.74803, 305.3307, 1412.451, 418.8126, 604.1313, 104.7691
376.6, 90.6208, 11.88175, 717.2339, 477.589, 193.4042, 7.914387, 81.30798, 276.0312, 600.0699, 544.4033, 0.9477404, 52.80576, 1300.49, 40.02903, 288.7977, 1332.777, 392.4194, 570.4412, 99.433
376.7, 85.08244, 11.17417, 714.8525, 455.5972, 182.6171, 7.252108, 76.03867, 298.2414, 627.0388, 552.1053, 0.9007666, 49.79041, 1239.708, 37.48298, 273.1599, 1257.599, 367.6895, 538.6298, 94.36871
376.8, 79.88257, 10.50873, 678.1193, 450.9332, 172.4316, 6.645249, 71.11085, 280.953, 678.9449, 521.1361, 0.8561211, 46.94724, 1387.298, 35.09886, 258.3688, 1186.66, 514.6877, 508.5925, 89.56236
376.9, 75.00049, 9.882912, 643.2737, 430.1689, 162.8143, 6.089173, 66.50238, 349.8017, 635.3864, 530.7365, 0.8136883, 159.3444, 1424.26, 32.86639, 244.3787, 1119.723, 567.9918, 533.9454, 85.00081
377, 70.41678, 9.294367, 674.7155, 410.3607, 153.7333, 5.579629, 62.19257, 378.1039, 594.6224, 542.8755, 0.7733588, 150.2454, 1357.693, 30.77592, 231.1461, 1056.562, 532.1975, 504.1693, 80.67158
377.1, 127.5358, 8.74087, 640.0448, 391.4647, 145.1589, 5.112724, 58.16207, 356.186, 574.0458, 512.4241, 0.735028, 141.666, 1438.925, 28.81841, 309.2759, 996.9639, 498.6589, 476.0536, 76.56284
377.2, 119.7413, 8.220336, 607.1557, 373.4388, 137.0626, 4.684889, 54.39277, 335.5387, 623.2415, 616.6248, 0.6985971, 133.5764, 1371.674, 26.98541, 292.5293, 940.7274, 467.2339, 449.5059, 72.66338
377.3, 112.4232, 7.7308, 590.623, 356.2429, 129.418, 59.48499, 50.86775, 316.0883, 583.2567, 582.0365, 0.6639719, 125.9489, 1307.566, 25.269, 276.6894, 887.6631, 437.7893, 424.4387, 68.96251
377.4, 105.5524, 7.270417, 560.2734, 391.2997, 122.1997, 54.50727, 47.57117, 297.7653, 545.8372, 549.3884, 0.6310628, 158.0463, 1435.419, 23.66176, 261.7072, 925.7629, 410.2002, 400.7693, 65.45013
377.5, 99.1015, 6.837451, 613.4202, 481.9605, 115.384, 49.94608, 99.57397, 280.5045, 510.8183, 518.5715, 0.5997849, 149.0214, 1431.824, 22.15675, 247.5363, 1026.355, 384.3498, 378.4199, 62.11665
377.6, 93.04484, 6.430269, 631.6448, 459.7675, 108.9485, 45.76658, 94.46227, 264.2443, 693.6159, 648.4763, 0.5700572, 140.5119, 1582.673, 54.22694, 234.1327, 1121.142, 360.1284, 357.3169, 58.95295
377.7, 87.35834, 6.047335, 737.5899, 485.7713, 102.8719, 149.3612, 88.34047, 248.9266, 649.1161, 661.8043, 0.5418029, 132.4883, 1563.442, 50.77782, 233.6946, 1168.18, 470.9287, 409.6152, 55.95038
377.8, 197.6581, 5.687205, 699.6884, 463.4028, 97.13422, 136.8626, 82.6154, 241.3782, 607.4713, 624.6817, 0.514949, 124.9228, 1514.694, 47.54809, 221.0405, 1315.953, 441.2513, 386.7725, 53.10073
377.9, 217.3271, 5.348522, 728.8196, 442.0643, 91.71657, 125.4099, 77.26136, 262.5025, 568.4983, 589.6414, 0.4894261, 162.7535, 1443.902, 56.33663, 209.0716, 1333.371, 480.2504, 525.37, 50.39623
378, 204.045, 5.030008, 736.3838, 421.7084, 86.60108, 114.9156, 72.2543, 247.2858, 565.765, 637.8033, 0.4651682, 153.4598, 1411.114, 67.6188, 197.7508, 1258.159, 545.0541, 496.0721, 47.82947
378.1, 191.5746, 4.730463, 698.5443, 402.2899, 81.77091, 105.2994, 67.57172, 232.9512, 529.4677, 602.027, 0.4421126, 260.1727, 1510.223, 63.3179, 208.6718, 1335.007, 721.9703, 468.408, 45.39344
378.2, 179.8664, 4.448755, 662.6491, 383.7655, 77.21014, 153.6917, 120.765, 219.4475, 495.499, 568.2576, 0.4201998, 245.3161, 1439.639, 59.29055, 197.3726, 1373.563, 803.7235, 442.2867, 43.08147
378.3, 168.8737, 4.183824, 628.5984, 366.0941, 72.90376, 140.8307, 112.9386, 206.7267, 463.7097, 536.3823, 0.399373, 231.3079, 1372.354, 55.51936, 186.6853, 1296.084, 840.8102, 417.622, 40.88726
378.4, 158.5529, 3.93467, 623.7946, 349.2364, 68.83755, 129.0459, 105.6194, 206.1273, 572.9694, 506.295, 0.3795785, 218.0996, 1308.214, 51.98804, 176.5767, 1248.708, 787.8232, 394.3328, 38.80481
378.5, 148.8628, 3.700353, 591.7405, 333.155, 64.99815, 118.2473, 98.77457, 419.67, 536.2098, 477.8954, 0.3607651, 205.6455, 1247.072, 48.68134, 167.0154, 1219.782, 738.1753, 372.3423, 36.82842
378.6, 139.7649, 14.7404, 561.3335, 317.8141, 63.31377, 217.1329, 92.37331, 395.3426, 501.8087, 588.9897, 0.3428842, 286.863, 1300.082, 45.58495, 222.8987, 1150.977, 691.6562, 351.5782, 34.95269
378.7, 131.2231, 13.86258, 631.1812, 303.1796, 86.51653, 198.9631, 114.9853, 372.4255, 469.6145, 555.9515, 0.3258895, 270.4823, 1239.319, 42.68551, 210.8292, 1086.053, 939.8522, 331.972, 33.17249
378.8, 123.2033, 13.03704, 598.7475, 289.2189, 81.69108, 259.1988, 107.5335, 350.8368, 457.7176, 524.7665, 0.3097371, 255.037, 1181.397, 39.97049, 199.4132, 1125.327, 1282.235, 313.4592, 31.48296
378.9, 115.6736, 55.97953, 621.1127, 275.9012, 156.2028, 237.509, 100.5646, 330.4996, 503.5614, 505.6282, 0.2943853, 240.4737, 1126.181, 37.42816, 192.7834, 1061.85, 1476.479, 295.9788, 29.87948
379, 108.6042, 52.64585, 613.6723, 263.1966, 147.4906, 243.399, 210.0826, 311.3412, 471.2548, 477.2661, 0.2797944, 226.742, 1073.547, 35.04753, 182.3446, 1001.953, 1383.432, 279.4731, 28.35767
379.1, 101.9667, 49.51069, 582.1384, 251.0771, 174.3761, 277.1602, 196.4678, 293.2935, 441.0209, 450.4948, 0.2659267, 213.7944, 1023.372, 32.81833, 213.3144, 945.4354, 1296.25, 263.888, 26.91337
379.2, 95.73496, 46.56224, 552.2248, 239.5157, 164.6503, 253.9673, 228.0857, 276.2919, 412.7267, 425.2252, 0.2527463, 201.5862, 975.5424, 30.73091, 201.7639, 892.1055, 1459.666, 249.1719, 25.54263
379.3, 89.88405, 61.54943, 558.1886, 228.4866, 169.8089, 232.7153, 213.3042, 260.2759, 386.2477, 401.373, 0.2402192, 219.4006, 929.9482, 28.77626, 190.8388, 841.7838, 1367.68, 235.2766, 24.2417
379.4, 84.39072, 57.88406, 529.5057, 217.9654, 210.2374, 327.1987, 452.5706, 245.1883, 395.8908, 378.8588, 0.228313, 332.7491, 886.4849, 26.94594, 180.5052, 897.3259, 1413.714, 222.1561, 23.00703
379.5, 79.23312, 54.43696, 502.2968, 207.9286, 198.5114, 299.8186, 423.2409, 230.9753, 370.492, 410.3497, 0.2169969, 313.7483, 845.053, 25.23204, 192.9332, 929.8161, 1538.62, 209.7673, 21.83525
379.6, 74.39072, 66.03715, 476.4859, 198.3541, 187.4395, 274.7296, 395.812, 217.5861, 387.9229, 387.332, 191.4173, 295.8324, 805.5575, 23.62715, 213.3928, 943.4919, 1526.687, 198.0693, 367.3463
379.7, 69.84428, 201.1384, 452.0014, 189.2204, 176.985, 299.2576, 370.1607, 204.9731, 363.0352, 478.0542, 274.7709, 423.7878, 767.9079, 22.12434, 201.838, 1129.851, 1542.15, 187.0238, 369.0648
379.8, 65.57569, 189.1603, 428.775, 180.5073, 167.1137, 438.2447, 484.8943, 193.0913, 339.7443, 451.2387, 361.5628, 496.0128, 732.0179, 20.71712, 190.9089, 1066.119, 1839.691, 176.5941, 551.9171
379.9, 61.56799, 177.8954, 406.7421, 172.1954, 157.793, 432.304, 490.5649, 181.8982, 317.9476, 425.9274, 343.6423, 467.6891, 697.8054, 19.3994, 180.5715, 1195.202, 1966.922, 166.7462, 595.559
380, 71.99918, 167.3014, 385.8414, 164.2662, 148.9921, 396.1287, 458.7729, 171.354, 297.5493, 402.0359, 437.0861, 917.6722, 902.4421, 18.1655, 170.794, 1127.783, 2102.073, 157.4474, 583.9559
380.1, 67.5989, 183.3745, 366.0147, 156.7022, 140.682, 362.9805, 429.0413, 161.421, 278.4597, 472.5455, 538.8621, 1059.966, 860.2643, 17.01008, 161.5458, 1129.762, 2015.82, 148.6671, 661.1382
380.2, 63.46754, 203.045, 347.2068, 149.4865, 132.8355, 332.6062, 416.5713, 152.0638, 260.5948, 455.8846, 590.7227, 1203.701, 820.0579, 15.92815, 152.7984, 1066.034, 2049.525, 140.3765, 627.4654
380.3, 59.58868, 255.9112, 329.3654, 142.603, 256.6374, 304.7736, 389.5746, 261.0222, 298.4641, 430.3126, 561.4442, 1242.396, 781.7306, 14.91504, 144.5247, 1129.694, 2027.485, 132.5482, 595.5076
380.4, 55.94687, 240.6712, 312.4407, 136.0365, 252.3886, 279.2701, 364.3275, 272.1345, 395.302, 406.1751, 533.6168, 1205.954, 745.1946, 13.96637, 136.699, 1096.693, 2000.162, 125.1565, 756.6709
380.5, 52.52764, 226.3388, 296.3858, 129.7724, 238.3117, 255.9006, 390.0026, 256.3595, 369.941, 383.3915, 540.0709, 1137.09, 710.3662, 13.07803, 129.297, 1157.176, 2050.571, 118.177, 791.8364
380.6, 49.31737, 212.86, 281.1558, 123.7967, 236.4382, 234.4868, 438.6966, 241.4989, 386.0594, 361.886, 579.6397, 1148.537, 677.1656, 12.2462, 122.2959, 1146.692, 1921.346, 111.5867, 751.5068
380.7, 46.3033, 294.4104, 266.7084, 118.0962, 233.3931, 214.8649, 410.2661, 227.4997, 400.6303, 451.8705, 550.9105, 1082.953, 645.5167, 11.46728, 115.6738, 1082.009, 1909.525, 105.364, 713.2314
380.8, 43.47344, 293.3844, 253.0034, 112.6582, 220.3756, 196.8849, 387.2407, 214.3121, 374.9274, 426.5238, 546.4818, 1021.113, 615.3469, 10.7379, 109.4103, 1020.976, 1789.188, 99.48822, 739.9071
380.9, 40.81653, 275.9129, 294.8049, 107.4706, 208.0842, 180.4095, 362.1449, 201.8889, 350.8735, 402.5988, 519.396, 990.3876, 586.5873, 10.05491, 103.4859, 963.3846, 1871.983, 93.94014, 775.1095
381, 38.322, 259.4818, 279.6562, 102.5218, 196.4783, 232.5036, 338.6754, 273.023, 328.3628, 380.0158, 493.6527, 933.8338, 559.1718, 9.41537, 97.88239, 998.2361, 1804.178, 88.70145, 783.7776
381.1, 35.97992, 259.3943, 265.2859, 97.80096, 185.5198, 213.0477, 316.727, 257.1965, 307.2963, 358.6996, 496.3703, 1015.837, 533.0376, 8.816504, 92.58226, 1258.064, 1980.73, 83.75491, 743.8585
381.2, 33.78098, 243.947, 251.654, 93.29748, 175.1724, 195.2198, 296.2009, 242.2874, 287.5813, 338.5791, 621.9177, 1186.626, 686.9384, 8.255728, 87.56912, 1187.099, 1991.578, 79.08421, 844.6776
381.3, 31.71643, 229.4195, 238.7226, 89.00137, 165.4022, 178.8837, 277.0051, 228.2425, 269.1312, 319.5872, 591.093, 1284.706, 654.8327, 7.730621, 82.82743, 1290.614, 1866.07, 74.67399, 801.6568
381.4, 29.77806, 215.7571, 226.4557, 84.90309, 156.1769, 163.9147, 259.0533, 215.0118, 379.4105, 301.6606, 561.7961, 1243.441, 624.2276, 7.238913, 78.34249, 1240.792, 1827.471, 70.5097, 760.8271
381.5, 27.95815, 202.9084, 214.8191, 136.6859, 192.1203, 315.6837, 353.5838, 307.5932, 355.069, 284.7395, 533.9513, 1172.437, 704.8899, 97.83511, 74.1004, 1267.954, 1712.306, 66.57764, 722.0769
381.6, 26.24946, 190.8249, 203.7805, 130.3919, 254.8, 289.2672, 462.5661, 299.5483, 418.8083, 268.7676, 576.5383, 1105.487, 671.9453, 265.1539, 70.08802, 1196.432, 1649.507, 62.86486, 685.3004
381.7, 24.64521, 179.4609, 193.3091, 174.388, 632.1077, 328.6476, 432.5887, 323.96, 391.9391, 253.6916, 547.9628, 1062.77, 761.0515, 309.0966, 66.2929, 1186.818, 1545.557, 59.35912, 650.3969
381.8, 23.139, 168.7737, 183.3758, 166.3579, 632.7422, 349.7077, 404.554, 418.6111, 449.4453, 239.4613, 520.8036, 1105.526, 757.1518, 289.4365, 62.70327, 1119.872, 1448.157, 56.04889, 617.2711
381.9, 21.72484, 158.7229, 173.9529, 158.6976, 631.0411, 398.4027, 378.3361, 394.3452, 420.6106, 226.0292, 494.9905, 1042.398, 772.7853, 271.0268, 59.30802, 1056.703, 1554.791, 52.92326, 585.8325
382, 20.39711, 149.2707, 165.0142, 151.39, 750.7237, 411.252, 370.4787, 371.4858, 393.6259, 213.3506, 522.701, 982.8741, 751.9776, 282.0641, 56.09661, 997.0964, 1456.809, 49.97192, 555.9951
382.1, 19.15053, 140.3814, 156.5349, 155.2087, 718.717, 400.4539, 346.4692, 394.405, 368.3723, 235.6287, 511.8918, 926.7493, 766.2018, 338.3603, 53.05909, 1093.533, 1365.003, 47.18518, 527.6774
382.2, 17.98013, 132.0214, 148.4912, 148.0617, 678.6307, 416.4276, 324.0156, 425.1035, 344.739, 222.4116, 506.808, 1020.051, 792.8888, 487.4695, 50.18605, 1031.85, 1278.981, 44.55384, 500.8019
382.3, 50.99654, 124.1593, 140.8609, 141.2439, 640.7801, 572.1346, 303.0172, 400.4612, 322.6218, 280.2935, 529.9185, 961.8033, 888.4671, 475.92, 47.46858, 1273.191, 1264.902, 42.06924, 475.2953
382.4, 47.87985, 116.7654, 133.6227, 174.5688, 605.0406, 696.9563, 283.3796, 377.2474, 301.9236, 264.571, 691.7784, 906.8817, 906.7155, 445.649, 44.89825, 1511.462, 1185.189, 39.72319, 623.6769
382.5, 44.95364, 109.8118, 126.7564, 212.6105, 611.9943, 776.4315, 484.7339, 355.3792, 282.5534, 249.7304, 657.4911, 870.4158, 1214.285, 417.3035, 42.4671, 1719.655, 1110.499, 37.50798, 591.912
382.6, 42.20626, 103.2723, 120.243, 458.3064, 577.8604, 830.8719, 563.5224, 334.7786, 264.4258, 371.0433, 624.9033, 820.7127, 1358.166, 390.7608, 40.16759, 2073.024, 1097.617, 35.4163, 561.765
382.7, 39.62679, 97.12228, 114.0642, 581.8719, 545.6302, 761.3443, 527.0023, 315.3723, 247.4613, 419.0837, 593.9306, 873.0788, 1374.382, 611.4014, 37.9926, 2057.023, 1176.326, 33.44127, 533.1534
382.8, 37.20497, 91.33847, 108.2029, 555.0782, 515.1978, 697.6348, 492.849, 297.0908, 409.2257, 477.6957, 564.493, 1041.25, 1326.174, 572.5131, 35.93538, 1940.991, 1102.195, 31.57638, 505.999
382.9, 34.93116, 85.8991, 102.6429, 529.5183, 486.4626, 767.2954, 460.909, 279.8691, 382.9713, 450.9004, 536.5145, 1105.495, 1264.192, 864.1536, 33.98956, 1876.764, 1032.736, 29.81548, 480.2277
383, 32.79632, 80.78366, 97.36848, 505.1354, 459.3302, 703.0879, 440.3253, 263.6457, 358.4013, 425.608, 509.9228, 1128.467, 1487.975, 941.8666, 32.14909, 1952.141, 967.6541, 28.15278, 545.9899
383.1, 30.79195, 75.97285, 92.36514, 525.4679, 433.7111, 644.2532, 411.7892, 248.3628, 335.4077, 401.7344, 484.649, 1064.028, 1418.432, 915.9834, 30.40828, 1960.381, 906.6734, 26.58281, 518.1818
383.2, 28.91007, 71.44853, 87.6189, 538.0501, 409.5209, 590.3419, 385.1025, 233.9657, 353.0046, 379.1999, 542.3673, 1085.895, 1405.237, 863.1689, 28.76174, 1849.801, 849.5357, 25.10039, 597.6589
383.3, 27.14321, 67.19364, 83.11655, 513.2743, 386.6799, 566.0377, 360.1452, 220.4033, 360.0172, 357.9294, 530.448, 1061.328, 1339.56, 808.2668, 27.20435, 1745.458, 795.9988, 23.70063, 567.2191
383.4, 25.48433, 63.19214, 78.84556, 671.5407, 365.1129, 518.6714, 336.8054, 207.627, 336.9198, 337.8521, 542.5739, 1000.723, 1445.543, 756.8569, 25.73129, 1883.682, 745.8357, 22.37894, 574.4251
383.5, 23.92684, 59.42894, 74.79403, 808.478, 344.7487, 477.6853, 420.6716, 195.5913, 315.3044, 318.901, 557.0037, 1048.752, 2044.726, 793.6037, 24.33799, 2180.071, 698.8339, 21.13095, 710.4778
383.6, 22.46453, 55.88984, 70.95069, 932.9581, 325.5204, 437.7124, 393.4092, 184.2533, 326.7235, 301.0129, 529.3964, 1033.323, 1949.161, 826.8808, 23.02014, 2241.956, 654.794, 19.95255, 674.292
383.7, 21.0916, 52.5615, 67.30485, 905.0507, 307.3645, 401.0845, 422.5135, 173.5725, 333.7477, 284.1282, 503.1574, 974.3176, 1923.895, 774.2869, 21.77364, 2115.492, 719.9101, 18.83988, 639.9492
383.8, 19.80257, 49.43137, 63.84634, 863.3755, 290.2213, 367.5216, 395.1317, 163.5109, 401.8853, 268.1906, 478.2189, 918.6813, 1833.978, 893.1144, 20.59464, 1996.162, 674.5421, 17.78925, 607.3556
383.9, 18.59232, 46.48764, 60.56556, 823.6193, 274.0342, 336.7672, 369.5245, 154.0326, 376.1019, 253.147, 454.5165, 941.0851, 1748.262, 872.0812, 19.47948, 1944.034, 736.6783, 16.79721, 576.422
384, 17.45604, 43.71922, 57.45336, 828.2083, 258.75, 452.0526, 345.5768, 145.1036, 426.9038, 238.9472, 431.9889, 887.3466, 1666.553, 822.8743, 18.42471, 1834.375, 824.0878, 266.1954, 547.0639
384.1, 16.3892, 41.11567, 54.50108, 790.0715, 244.3182, 436.205, 327.9568, 136.6923, 399.5153, 225.5439, 410.5778, 836.6767, 1754.457, 1014.752, 17.42705, 1730.902, 772.1546, 251.3507, 519.201
384.2, 15.38756, 165.5446, 51.70051, 753.6907, 406.5301, 399.7032, 445.8439, 128.7686, 373.8839, 212.8925, 467.5744, 788.9001, 1733.543, 1102.598, 16.48341, 1724.801, 723.4941, 237.3338, 492.7573
384.3, 14.44714, 155.6861, 49.04385, 718.9852, 609.8391, 366.256, 416.9501, 121.3041, 457.6038, 200.9507, 593.6776, 743.8518, 1699.382, 1370.04, 15.59087, 1627.509, 677.9002, 224.0986, 626.8835
384.4, 13.56419, 149.1284, 46.5237, 685.8778, 575.8254, 557.6956, 389.9289, 114.2724, 428.2457, 189.6788, 564.2526, 794.0031, 1824.615, 1282.899, 14.74665, 1628.559, 635.1796, 211.6015, 594.9553
384.5, 12.7352, 314.3284, 44.13305, 714.0443, 613.5236, 511.0274, 364.6589, 107.6483, 400.7711, 179.0392, 536.286, 748.6633, 1739.337, 1201.3, 13.94815, 1730.037, 784.3403, 199.8013, 599.757
384.6, 11.95688, 305.9424, 41.86524, 732.8466, 667.0911, 637.9467, 394.4102, 101.4081, 399.5656, 247.7165, 509.7056, 705.9126, 1737.992, 1124.891, 13.19289, 1811.834, 1263.069, 188.6591, 569.2104
384.7, 93.10204, 490.3303, 39.71397, 699.1009, 714.7885, 591.2259, 379.1737, 95.52975, 482.9111, 233.8213, 577.2042, 665.603, 1763.377, 1244.568, 12.47852, 1757.122, 1327.648, 178.1383, 577.7489
384.8, 95.5127, 461.1303, 37.67324, 696.1148, 1089.797, 633.4196, 397.2787, 89.9921, 530.0283, 220.7056, 548.5957, 731.9331, 1697.279, 1227.661, 11.80283, 1847.114, 1379.949, 168.2042, 739.7291
384.9, 149.7031, 433.6692, 35.73738, 664.0605, 1433.294, 716.7556, 379.7735, 84.77545, 672.5639, 294.6184, 649.9672, 690.1377, 1843.019, 1149.576, 11.16373, 1742.923, 1292.986, 158.8241, 702.0535
385, 140.5538, 407.8434, 33.90099, 633.4823, 1353.352, 786.7214, 355.1616, 79.86121, 629.4148, 320.7114, 644.4102, 650.7289, 1756.881, 1076.457, 10.55924, 1814.092, 1211.503, 149.9671, 666.2968
385.1, 131.9638, 383.5556, 32.15897, 604.3121, 1402.104, 720.8882, 332.1447, 75.23183, 589.0339, 312.1695, 612.4707, 731.5605, 1674.769, 1007.988, 9.98748, 1761.366, 1276.393, 141.604, 666.5992
385.2, 123.8987, 360.7142, 30.50646, 576.4851, 1396.264, 710.5347, 310.6194, 70.8708, 551.2438, 334.8241, 642.2934, 923.211, 1596.495, 943.8752, 9.446678, 1729.122, 1195.956, 133.7073, 870.4374
385.3, 116.3266, 339.233, 28.93886, 549.9395, 1551.433, 785.6559, 331.6452, 66.76258, 908.8356, 364.2907, 679.0793, 978.0082, 1521.879, 883.8398, 8.93516, 1713.684, 1231.062, 126.2509, 1092.92
385.4, 109.2172, 319.0311, 27.45182, 524.6161, 1658.3, 719.912, 310.1523, 62.8925, 1025.631, 426.6915, 808.0315, 954.9545, 1525.578, 913.5075, 196.6963, 1697.917, 1453.167, 119.2104, 1155.146
385.5, 102.5423, 300.0322, 253.1935, 500.459, 1768.596, 719.2083, 319.9945, 59.24676, 959.8304, 447.1587, 909.4849, 1084.86, 1454.276, 868.7294, 186.0456, 1675.703, 1361.589, 112.5625, 1163.105
385.6, 96.27535, 282.1647, 240.183, 690.6418, 1881.06, 705.954, 315.7305, 55.81236, 898.2514, 422.0762, 864.4072, 1119.186, 1516.926, 813.4738, 175.9716, 1658.737, 1275.783, 106.2853, 1103.866
385.7, 90.39141, 265.3613, 227.841, 658.8395, 1776.144, 874.8483, 381.5798, 52.57704, 840.623, 398.4007, 866.5359, 1055.277, 1625.96, 761.7326, 166.4431, 1785.794, 1263.474, 100.3581, 1047.644
385.8, 84.86707, 249.5586, 216.1333, 661.9235, 1677.08, 801.6407, 390.3755, 49.52927, 786.6919, 376.0532, 979.9518, 995.0178, 1549.967, 868.2819, 157.4305, 1685.061, 1183.851, 94.76155, 1085.385
385.9, 79.68036, 234.6969, 205.0271, 631.4437, 1855.122, 734.5592, 365.0765, 112.8881, 736.2208, 354.9593, 952.6645, 938.1995, 1640.308, 862.6485, 148.906, 1590.011, 1480.265, 89.47706, 1030.105
386, 74.81064, 220.7203, 194.4917, 616.2823, 1784.39, 736.4473, 341.417, 106.3442, 688.9877, 335.0486, 905.4467, 884.6257, 1563.645, 807.7796, 140.843, 1527.048, 1386.98, 84.48726, 1059.553
386.1, 70.23853, 207.576, 184.4976, 629.6506, 1684.866, 674.8211, 336.857, 100.1797, 644.7849, 316.2547, 1030.681, 834.1112, 1490.564, 756.4006, 133.2167, 1465.946, 1334.364, 79.77573, 1261.482
386.2, 65.94585, 195.2145, 175.0171, 673.5289, 1590.893, 618.3519, 315.0264, 98.47318, 603.4179, 298.515, 979.5966, 786.4812, 1420.899, 708.2896, 126.0033, 1726.339, 1391.361, 75.32693, 1197.233
386.3, 61.91552, 183.5891, 166.0237, 645.4782, 1525.192, 566.608, 294.6105, 187.6603, 564.7049, 281.7704, 931.0439, 857.354, 1467.938, 663.2387, 119.1804, 1628.96, 1303.678, 71.12624, 1136.256
386.4, 58.13151, 172.6561, 157.4925, 615.7556, 1501.975, 622.4155, 275.5178, 176.7821, 528.4756, 265.9651, 884.8977, 808.3967, 1569.106, 621.0533, 112.7271, 1537.074, 1221.522, 67.1598, 1078.384
386.5, 54.57876, 162.3741, 149.3996, 587.4017, 1418.203, 570.3316, 257.6623, 166.5344, 494.5706, 251.0463, 841.0387, 762.235, 1546.736, 657.2895, 106.6231, 1450.371, 1144.543, 63.41455, 1023.461
386.6, 51.24314, 152.7044, 141.7226, 595.4695, 1339.102, 522.6061, 434.3956, 156.8808, 462.8409, 236.9644, 799.3535, 718.7094, 1520.571, 623.4582, 100.8497, 1368.559, 1072.415, 59.87816, 1039.88
386.7, 48.11138, 143.6106, 134.4401, 579.7952, 1281.751, 478.8742, 501.0972, 195.9798, 433.1468, 223.6723, 759.7344, 677.6691, 1449.504, 583.803, 95.38889, 1291.362, 1004.832, 56.53898, 1030.315
386.8, 45.17102, 135.0583, 127.5318, 553.0972, 1218.807, 474.1024, 468.6227, 184.6193, 405.3577, 211.1259, 722.0789, 638.9723, 1381.758, 546.6702, 90.22378, 1218.519, 941.5087, 53.38602, 977.8397
386.9, 42.41035, 127.0154, 120.9785, 540.5193, 1150.828, 434.4294, 438.2528, 173.9173, 379.3515, 199.2832, 686.2899, 602.4852, 1383.769, 511.8991, 85.33834, 1149.785, 882.1758, 50.40888, 928.0367
387, 39.81841, 119.4514, 114.762, 515.6298, 1218.733, 398.0762, 409.851, 163.8357, 355.0138, 188.1048, 652.2746, 568.0817, 1319.096, 479.3397, 80.71745, 1084.928, 957.8329, 47.59777, 880.7703
387.1, 37.38488, 112.3378, 108.8649, 491.8864, 1150.758, 364.765, 383.2899, 154.3385, 332.2375, 177.5535, 619.9453, 535.6426, 1257.445, 448.8512, 76.34676, 1023.73, 897.4712, 44.94342, 964.6762
