 , C000, C001, C002, C003, C004, C005, C006, C007, C010, C012, C014, C015, C018, C019, C020, C023, C024, C026, C035, C050, C058, C085, C089, C101
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
51.4, 202.7715, 231.9259, 428.1676, 468.0458, 1416.472, 1183.087, 356.4056, 899.0334, 1953.794, 2213.539, 432.7183, 7.899668, 1249.188, 9.929929e-05, 308.3092, 2.263378, 0.004083097, 421.8443, 496.2302, 1.181377e-05, 2.771108, 1079.875, 2.397617e-05, 0.009396669
51.5, 244.1622, 217.9824, 593.5117, 435.6861, 1386.05, 1110.786, 338.6241, 932.6267, 2092.852, 2325.761, 410.8841, 7.474696, 1470.134, 9.39843e-05, 289.8156, 2.136707, 0.003904883, 422.6099, 535.4417, 1.128799e-05, 2.627222, 1023.866, 2.262283e-05, 0.008985738
51.6, 231.2529, 204.8771, 560.3989, 412.6303, 1323.475, 1128.678, 321.7297, 1087.466, 2009.406, 2222.831, 390.1516, 7.072587, 1537.09, 8.89538e-05, 272.4313, 2.017125, 0.003734447, 399.4633, 501.8229, 1.078561e-05, 2.490808, 1159.985, 2.134588e-05, 0.008592778
51.7, 219.0261, 192.5598, 576.7841, 425.3134, 1438.699, 1118.213, 305.6782, 1024.811, 2273.371, 2320.103, 454.2005, 6.692109, 1464.897, 8.419255e-05, 256.0898, 1.904236, 0.00357145, 418.2613, 470.3149, 1.03056e-05, 2.361476, 1339.419, 2.0141e-05, 0.008217001
51.8, 274.576, 180.983, 544.6046, 474.208, 1480.132, 1124.023, 290.4276, 1008.605, 2305.84, 2367.772, 431.2824, 6.332099, 1464.243, 7.968614e-05, 240.7286, 1.797665, 0.003415568, 395.3528, 502.0748, 9.846944e-06, 2.23886, 1269.949, 1.900413e-05, 0.007857658
51.9, 295.4012, 170.1022, 514.2204, 441.4223, 1455.644, 1133.468, 323.6037, 950.4935, 2347.828, 2318.949, 409.5206, 5.991457, 1395.472, 7.542095e-05, 226.2887, 1.697057, 0.003266489, 468.9652, 511.8387, 9.408703e-06, 2.122611, 1384.168, 1.793144e-05, 0.00751403
52, 318.3979, 159.8755, 485.5314, 573.2916, 1597.77, 1064.2, 307.4587, 895.73, 2456.062, 2405.381, 430.4463, 5.66914, 1347.266, 7.138404e-05, 212.7151, 1.602081, 0.003123918, 591.0129, 580.8615, 8.989966e-06, 2.012398, 1312.378, 1.691929e-05, 0.007185429
52.1, 357.5887, 150.2637, 474.9312, 692.8741, 1611.478, 999.1644, 292.1192, 1081.685, 2554.312, 2396.099, 408.7267, 5.364162, 1327.518, 6.756321e-05, 199.9556, 1.512419, 0.002987568, 558.6426, 557.2859, 8.589866e-06, 1.907907, 1272.392, 1.596428e-05, 0.006871199
52.2, 444.9153, 141.2298, 450.7318, 727.6015, 1559.06, 938.1035, 408.3304, 1228.239, 2747.684, 2332.46, 523.1599, 5.075591, 1474.498, 6.394689e-05, 187.9615, 1.427776, 0.002857171, 528.0453, 522.2956, 8.20757e-06, 1.808842, 1224.736, 1.506317e-05, 0.00657071
52.3, 617.691, 132.739, 425.5849, 677.2967, 1488.675, 922.0259, 387.9583, 1356.76, 2782.455, 2229.234, 680.7096, 4.802544, 1521.233, 6.052414e-05, 176.6868, 1.34787, 0.002732464, 499.1239, 516.482, 7.84229e-06, 1.714921, 1173.89, 1.421292e-05, 0.006283362
52.4, 658.9969, 124.7586, 511.3443, 630.4698, 1421.467, 941.3788, 444.2137, 1391.998, 2776.457, 2414.178, 666.2581, 4.544186, 1565.23, 5.728458e-05, 166.0885, 1.272436, 0.002613201, 471.7865, 527.3676, 7.493267e-06, 1.625876, 1128.488, 1.341067e-05, 0.006008581
52.5, 624.1545, 117.2581, 482.8158, 586.8805, 1541.675, 892.3843, 422.0513, 1311.797, 2746.468, 2360.245, 678.2344, 4.299726, 1604.552, 5.421842e-05, 156.1258, 1.201223, 0.002499143, 445.9464, 547.0199, 7.159777e-06, 1.541455, 1169.264, 1.26537e-05, 0.005745816
52.6, 591.1542, 110.2085, 455.8789, 546.3048, 1679.771, 837.8489, 400.9946, 1295.59, 2926.411, 2432.042, 644.0119, 4.068418, 1722.056, 5.131638e-05, 146.7608, 179.0502, 0.002390063, 555.6622, 512.6741, 6.841129e-06, 1.461417, 1162.614, 1.193945e-05, 0.005494542
52.7, 641.3008, 103.5827, 492.6017, 556.1807, 1678.669, 786.6462, 446.1495, 1220.944, 3000.471, 2429.621, 611.5162, 3.849553, 1641.177, 4.856968e-05, 137.9575, 200.9062, 0.002285745, 602.8026, 635.9194, 6.536663e-06, 1.385535, 1102.315, 1.126553e-05, 0.005254257
52.8, 607.394, 97.35521, 534.823, 598.5984, 1602.884, 738.5727, 423.8906, 1393.132, 2967.399, 2637.314, 580.6602, 3.642462, 1847.205, 4.596999e-05, 129.6823, 189.6624, 0.002185979, 645.6501, 766.5078, 6.245746e-06, 1.313594, 1142.566, 1.062964e-05, 0.00502448
52.9, 668.4958, 91.50216, 506.8019, 761.4197, 1553.9, 693.437, 530.2914, 1386.597, 2866.03, 2679.185, 551.3611, 3.446512, 2096.239, 4.350944e-05, 121.9034, 350.2813, 0.002090568, 610.2874, 1210.71, 5.967777e-06, 323.8044, 1175.495, 1.002965e-05, 0.004804751
53, 633.1511, 86.001, 478.5268, 822.0956, 1483.748, 651.0596, 503.8345, 1367.026, 2880.958, 2674.41, 523.5403, 3.261103, 1997.785, 4.11806e-05, 114.5912, 461.6558, 0.001999321, 576.8615, 1134.693, 5.70218e-06, 445.3544, 1114.527, 9.46352e-06, 0.004594631
53.1, 599.6752, 80.83057, 483.2049, 765.2577, 1607.537, 611.272, 593.653, 1314.354, 2755.082, 3020.91, 497.1234, 3.085668, 1903.956, 3.897641e-05, 107.7176, 748.9467, 0.001912058, 570.554, 1063.449, 5.448403e-06, 422.2301, 1056.722, 8.929348e-06, 0.004393701
53.2, 567.9692, 75.97099, 456.2463, 712.3494, 1676.104, 573.916, 564.0349, 1312.828, 2634.705, 2909.369, 472.0394, 2.919671, 1859.302, 3.68902e-05, 101.2562, 707.0316, 0.001828602, 731.1406, 1210.093, 5.20592e-06, 455.5585, 1001.914, 8.425328e-06, 0.004201557
53.3, 671.4763, 71.40356, 466.5832, 799.1062, 1705.012, 570.6412, 667.0056, 1257.602, 2519.588, 2853.215, 606.2234, 2.762604, 1771.977, 3.491565e-05, 95.1825, 667.4622, 0.00174879, 691.0955, 1161.699, 4.974229e-06, 552.5075, 1004.414, 7.949757e-06, 0.004017816
53.4, 676.1456, 67.11074, 440.5519, 894.9224, 1628.038, 535.7682, 633.7278, 1502.543, 2629.102, 2918.009, 575.6345, 2.613987, 1688.753, 3.30468e-05, 89.47308, 630.1074, 0.001672461, 653.2437, 1088.76, 4.752849e-06, 536.1563, 1087.757, 7.50103e-06, 0.00384211
53.5, 742.8987, 63.076, 561.7339, 918.6362, 1861.411, 503.0263, 699.9813, 1579.931, 2573.855, 2807.019, 546.5889, 341.2175, 1827.12, 3.127796e-05, 84.10613, 701.4403, 0.001599463, 706.1064, 1048.052, 4.541323e-06, 545.8514, 1138.044, 7.077632e-06, 0.003674089
53.6, 703.6202, 59.28384, 530.3941, 961.5541, 1777.376, 472.2853, 665.0584, 1571.786, 2683.228, 3075.338, 584.1331, 322.8613, 1788.001, 2.960381e-05, 79.06112, 781.0664, 0.001529651, 667.4324, 1146.798, 4.33921e-06, 661.1146, 1225.269, 6.678132e-06, 0.003513415
53.7, 666.4184, 55.71966, 500.8027, 1087.604, 1835.978, 452.7142, 631.8778, 1831.536, 2565.991, 3139.097, 554.6588, 343.2998, 1704.025, 2.801927e-05, 74.31873, 797.1742, 0.001462887, 630.8766, 1086.715, 4.146092e-06, 717.7508, 1424.147, 6.301183e-06, 0.003359767
53.8, 700.6069, 52.36976, 472.8623, 1012.409, 1753.092, 477.0271, 600.3527, 1914.376, 2611.992, 3115.135, 526.6716, 357.3577, 1679.516, 2.651954e-05, 69.8608, 752.5599, 0.001399037, 612.0022, 1018.483, 3.961568e-06, 741.9814, 1397.098, 5.94551e-06, 0.003212839
53.9, 663.5645, 49.22126, 446.4807, 1038.317, 2209.809, 447.875, 570.4003, 1853.204, 2686.373, 2977.27, 500.0967, 338.1332, 1600.635, 2.510008e-05, 65.67028, 710.4426, 0.001337973, 578.4824, 954.5355, 3.785258e-06, 789.857, 1324.636, 5.609913e-06, 0.003072336
54, 628.4806, 46.26205, 421.571, 1099.94, 2295.138, 512.5837, 541.9424, 1746.43, 2745.99, 2947.8, 514.9818, 319.943, 1683.536, 2.37566e-05, 61.73112, 768.3052, 0.001279575, 546.7985, 982.6123, 3.616794e-06, 748.8449, 1255.933, 5.29326e-06, 0.002937978
54.1, 632.866, 43.48075, 536.6816, 1301.169, 2314.867, 492.6848, 638.2801, 1645.808, 2849.77, 2867.85, 488.9967, 302.7313, 1655.962, 2.248503e-05, 58.02825, 766.5259, 0.001223726, 538.1114, 1023.518, 3.455827e-06, 709.9623, 1190.794, 4.99448e-06, 0.002809496
54.2, 648.0042, 40.86666, 542.5035, 1318.024, 2285.654, 524.2916, 606.4355, 1825.259, 2944.763, 2740.929, 464.3228, 328.8555, 1578.187, 2.128152e-05, 54.54749, 723.627, 0.001170314, 508.6386, 971.1248, 3.302025e-06, 673.0986, 1129.032, 4.712565e-06, 0.002686632
54.3, 613.743, 38.40973, 619.8561, 1259.895, 2286.625, 530.1311, 576.1797, 1720.096, 2949.268, 2749.568, 477.8007, 311.1643, 1580.65, 2.014242e-05, 51.27551, 683.1288, 0.001119234, 480.7801, 982.169, 3.155067e-06, 638.149, 1070.474, 4.446562e-06, 0.002569141
54.4, 616.3533, 36.10052, 635.1078, 1322.29, 2278.173, 514.9559, 547.4333, 1888.7, 2972.172, 2627.882, 453.6917, 450.8355, 1506.411, 1.90643e-05, 48.19981, 796.7029, 0.001070383, 541.1034, 920.5016, 3.01465e-06, 605.0141, 1199.349, 4.195575e-06, 0.002456788
54.5, 667.9653, 33.93013, 599.6743, 1318.574, 2175.323, 483.4859, 520.1212, 1779.881, 2842.311, 2624.592, 430.7993, 426.5823, 1435.66, 1.804389e-05, 45.30859, 752.115, 0.001023664, 565.0687, 968.8316, 2.880482e-06, 573.5997, 1137.144, 3.958754e-06, 0.002349349
54.6, 632.6486, 31.89023, 566.2177, 1227.411, 2219.635, 453.9391, 494.1717, 1761.638, 2878.747, 2647.592, 470.9901, 403.6339, 1556.236, 1.707809e-05, 42.59081, 874.1767, 0.0009789841, 534.1195, 952.8298, 2.752285e-06, 543.8164, 1078.165, 3.735301e-06, 0.002246608
54.7, 639.5506, 29.97297, 534.6277, 1202.485, 2133.732, 426.1979, 498.4108, 1660.14, 2840.634, 2571.266, 503.8187, 381.9199, 1483.144, 1.616398e-05, 40.03605, 912.423, 0.0009362545, 504.8654, 893.0045, 2.629794e-06, 515.5796, 1079.716, 3.52446e-06, 0.00214836
54.8, 605.7363, 28.17098, 570.4496, 1354.371, 2126.088, 400.1521, 586.1949, 1757.489, 2781.51, 2509.406, 478.3969, 361.3741, 1537.617, 1.529881e-05, 37.63453, 940.8847, 0.00089539, 477.2135, 836.9354, 2.512754e-06, 488.8089, 1197.847, 3.325521e-06, 0.002054409
54.9, 573.7099, 26.47733, 538.6235, 1405.422, 2277.749, 476.0629, 556.949, 1722.809, 2712.138, 2483.146, 454.2578, 341.9336, 1465.4, 1.447994e-05, 35.37706, 1111.186, 0.000856309, 451.0761, 784.3867, 2.400923e-06, 571.684, 1223.959, 3.137811e-06, 0.001964566
55, 657.0648, 24.88549, 508.5731, 1427.503, 2174.918, 496.3334, 556.8183, 1941.285, 2593.637, 2676.076, 431.3367, 551.3239, 1396.575, 1.37049e-05, 33.255, 1205.082, 0.0008189339, 426.3704, 735.1375, 2.294069e-06, 585.201, 1290.866, 2.960696e-06, 0.001878653
55.1, 622.3245, 23.38936, 480.1991, 1339.548, 2076.729, 466.0014, 615.8172, 1829.436, 2678.157, 2688.687, 448.2598, 521.6649, 1330.982, 1.297134e-05, 31.26024, 1213.581, 0.0007831901, 403.0177, 772.9271, 2.191971e-06, 660.7252, 1332.661, 2.793578e-06, 0.001796496
55.2, 737.1125, 21.98318, 453.4082, 1395.95, 2100.006, 437.5231, 641.4111, 2131.284, 2800.688, 2569.695, 556.339, 739.6736, 1268.47, 1.227705e-05, 29.38513, 1145.662, 0.0007490063, 465.3918, 724.3973, 2.094417e-06, 834.733, 1446.689, 2.635894e-06, 0.001717933
55.3, 698.1399, 20.66154, 497.9825, 1573.078, 2206.566, 410.7852, 609.4103, 2517.972, 2798.951, 2718.613, 528.2671, 699.8821, 1334.705, 1.161992e-05, 27.6225, 1081.545, 0.0007163146, 644.3262, 678.9146, 2.001204e-06, 823.8997, 1371.655, 2.48711e-06, 0.001642804
55.4, 661.2279, 19.41936, 527.5309, 1673.755, 2106.949, 385.6813, 579.0061, 2601.187, 2802.54, 2842.908, 564.9413, 662.2311, 1368.719, 1.099797e-05, 25.96559, 1129.602, 0.0006850497, 784.6292, 655.4776, 1.91214e-06, 781.1199, 1577.838, 2.346724e-06, 0.001570962
55.5, 626.2675, 18.25185, 498.0993, 1558.035, 2428.491, 366.9846, 550.1188, 2451.317, 2810.093, 2882.538, 536.4354, 626.6057, 1471.55, 1.04093e-05, 24.40807, 1066.383, 0.0006551495, 928.4244, 614.3221, 1.82704e-06, 766.7211, 1663.366, 2.214262e-06, 0.001502261
55.6, 593.1555, 17.15454, 475.5228, 1476.786, 2591.904, 375.6588, 522.6727, 2622.118, 2749.842, 2858.707, 615.5317, 592.8967, 1402.436, 9.852145e-06, 22.94398, 1133.138, 0.0006265543, 1051.599, 575.7507, 1.745727e-06, 844.488, 1684.75, 2.089278e-06, 0.001436565
55.7, 561.7943, 16.1232, 448.9928, 1374.685, 2546.348, 352.7015, 496.5959, 2562.922, 2629.694, 2978.948, 584.4731, 561.0012, 1485.534, 9.324808e-06, 21.56771, 1069.722, 0.0005992072, 1199.242, 547.4015, 1.668033e-06, 800.6392, 1597.369, 1.971348e-06, 0.001373742
55.8, 532.0911, 15.15386, 423.9429, 1363.332, 2490.439, 346.6397, 471.8201, 2518.66, 2707.144, 2931.65, 554.9816, 629.2837, 1459.609, 8.825698e-06, 20.27399, 1009.854, 0.0005730537, 1187.948, 532.0618, 1.593796e-06, 759.0673, 1565.146, 1.860074e-06, 0.001313666
55.9, 503.9584, 14.2428, 400.2906, 1324.392, 2378.006, 325.4558, 448.2804, 2373.545, 2624.943, 2949.297, 526.9781, 595.4307, 1513.836, 8.353303e-06, 19.05788, 953.3372, 0.0005480418, 1122.883, 643.7285, 1.522864e-06, 719.6539, 1483.969, 1.755082e-06, 0.001256217
56, 477.3132, 13.38652, 377.9579, 1232.826, 2491.309, 305.5665, 425.9152, 2306.032, 2604.573, 2868.805, 534.2238, 563.3988, 1442.736, 7.906192e-06, 17.91471, 899.9832, 0.0005241215, 1139.443, 603.3107, 1.455088e-06, 682.2869, 1407.002, 1.656015e-06, 0.001201281
56.1, 452.0767, 12.58171, 430.6382, 1147.591, 2394.656, 286.8927, 404.6657, 2259.597, 2822.441, 2903.726, 507.2678, 816.3092, 1518.233, 7.483014e-06, 16.84012, 849.6152, 0.0005012453, 1077.035, 687.7126, 1.390329e-06, 646.8602, 1334.027, 1.562541e-06, 0.001148746
56.2, 428.1745, 11.82529, 427.726, 1068.249, 2286.547, 292.7794, 384.4765, 2129.409, 2699.121, 2775.218, 481.672, 772.395, 1481.707, 7.082485e-06, 15.82998, 802.0661, 0.0004793675, 1018.045, 819.5674, 1.328452e-06, 613.273, 1372.452, 1.474343e-06, 0.00109851
56.3, 405.5361, 11.11435, 415.6467, 1057.806, 2331.972, 274.887, 365.2945, 2071.244, 2885.345, 2652.396, 543.3398, 819.7881, 1664.028, 6.703396e-06, 14.88044, 808.7711, 0.0004584446, 999.274, 810.0807, 1.269329e-06, 581.4297, 1408.296, 1.391123e-06, 0.00105047
56.4, 384.0946, 10.44615, 392.4573, 1039.457, 2261.006, 258.0881, 347.0695, 2023.114, 2887.143, 2698.632, 515.9239, 775.6866, 1585.874, 6.344597e-06, 13.98785, 868.8743, 0.000438435, 1045.982, 784.4198, 1.212837e-06, 665.8667, 1335.254, 1.312601e-06, 0.001004532
56.5, 495.3646, 9.818119, 370.5616, 1288.828, 2158.931, 280.4514, 407.6815, 2212.948, 3005.952, 2685.274, 517.0843, 733.9577, 1625.051, 6.005002e-06, 13.14881, 891.5158, 0.0004192987, 1039.337, 957.1329, 1.15886e-06, 631.2926, 1380.472, 1.23851e-06, 0.0009606018
56.6, 469.1737, 9.227848, 412.9848, 1374.142, 2149.129, 263.3124, 387.3418, 2327.034, 3156.419, 2650.52, 602.5416, 826.731, 1548.728, 291.7133, 12.36009, 841.6217, 0.0004009976, 1001.385, 897.0374, 1.107284e-06, 722.366, 1308.873, 1.168602e-06, 0.0009185931
56.7, 444.3676, 8.673064, 399.1029, 1417.588, 2052.105, 311.1022, 433.6118, 2455.031, 3170.958, 2703.407, 572.1384, 846.0674, 1806.06, 276.0994, 11.61868, 794.52, 0.0003834954, 946.538, 1081.244, 1.058004e-06, 870.3973, 1274.735, 1.10264e-06, 0.0008784215
56.8, 420.873, 8.151634, 484.4214, 1659.896, 2088.204, 292.0901, 411.9784, 2794.597, 3139.825, 2726.735, 562.4847, 800.5523, 1822.613, 341.5007, 10.92175, 750.0543, 0.000366757, 908.5721, 1023.513, 1.010917e-06, 1168.161, 1342.773, 1.040401e-06, 0.0008400067
56.9, 398.6206, 7.661553, 457.395, 1741.057, 1993.93, 274.2399, 636.2501, 3117.201, 3156.494, 2766.874, 757.9163, 757.4857, 1770.697, 559.1815, 10.26662, 818.8029, 0.0003507492, 858.809, 1006.419, 9.659262e-07, 1361.837, 1337.929, 9.816754e-07, 0.0008032719
57, 377.5448, 7.200936, 556.8676, 1620.684, 1983.4, 257.4805, 708.5461, 3336.198, 3018.579, 2876.158, 719.6732, 716.7359, 1743.072, 529.2513, 9.650787, 835.2332, 0.0003354402, 1036.742, 943.2291, 9.229373e-07, 1590.359, 1309.265, 9.262643e-07, 0.0007681435
57.1, 522.1655, 6.768012, 525.7993, 1561.972, 1985.626, 241.7454, 673.1959, 3600.09, 3105.945, 2944.279, 683.3597, 678.1783, 1743.606, 500.9232, 9.071896, 788.489, 0.0003207992, 1484.42, 908.6713, 8.818617e-07, 1537.078, 1241.359, 8.73981e-07, 0.0007345513
57.2, 494.5576, 6.361115, 589.5107, 1521.228, 1934.456, 226.9718, 702.0415, 3437.466, 3267.303, 2832.2, 648.8786, 641.6949, 1934.556, 474.1113, 8.527728, 744.3608, 0.0003067974, 1582.301, 969.5746, 8.426142e-07, 1604.714, 1421.167, 8.246488e-07, 0.0007024282
57.3, 588.5853, 5.978682, 556.6212, 1416.053, 1929.123, 213.1011, 867.5951, 3478.487, 3395.621, 2873.697, 616.1373, 911.1134, 2006.54, 448.7345, 8.016202, 740.9272, 0.0002934067, 1527.719, 980.8095, 8.051134e-07, 1594.499, 1347.457, 7.781012e-07, 0.0006717099
57.4, 571.1302, 5.61924, 525.5666, 1469.212, 2041.367, 200.078, 824.3097, 3278.071, 3331.161, 2746.517, 585.0481, 862.0991, 1958.964, 424.716, 7.535359, 699.4609, 0.0002806004, 1594.035, 986.1497, 7.692816e-07, 1555.679, 1423.963, 7.34181e-07, 0.0006423349
57.5, 540.9335, 5.281408, 496.2446, 1459.578, 1995.668, 187.8509, 821.0578, 3089.203, 3185.614, 2959.001, 555.5276, 815.7215, 1955.429, 401.9831, 7.083359, 660.3152, 0.0002683531, 1661.192, 924.2324, 7.350445e-07, 1474.903, 1350.108, 6.927399e-07, 0.0006142446
57.6, 512.3333, 4.963887, 468.5585, 1391.349, 1989.455, 176.3709, 823.0419, 3210.072, 3230.584, 2828.046, 527.4966, 771.8389, 1863.589, 380.4669, 6.658471, 761.0123, 0.0002566403, 1679.215, 866.2026, 7.023312e-07, 1398.321, 1280.084, 6.53638e-07, 0.0005873826
57.7, 546.5337, 4.665455, 580.1012, 1295.154, 1899.639, 165.5925, 781.9794, 3025.121, 3143.379, 2788.918, 500.8801, 730.317, 1846.555, 360.1025, 6.25907, 800.8776, 0.0002454388, 1883.271, 811.8163, 6.710737e-07, 1325.715, 1272.398, 6.167431e-07, 0.0005616954
57.8, 517.6374, 4.384965, 566.8834, 1205.61, 1813.878, 155.4728, 742.9655, 3066.823, 3289.333, 2665.491, 475.6066, 691.0287, 1759.828, 340.828, 5.883626, 895.7629, 0.0002347262, 1819.157, 820.8592, 6.412074e-07, 1356.195, 1206.404, 5.819308e-07, 0.0005371316
57.9, 490.2689, 4.121338, 560.5276, 1122.257, 1953.753, 145.9716, 705.898, 3080.775, 3459.035, 2547.525, 451.6083, 653.8541, 2123.581, 322.5852, 5.530704, 845.6311, 0.0002244811, 1719.52, 917.5977, 6.126702e-07, 1285.776, 1143.833, 5.490836e-07, 0.000513642
58, 464.3474, 3.873561, 529.2551, 1044.667, 1977.99, 137.0509, 670.6799, 3241.485, 3479.401, 2714.664, 428.8209, 618.6793, 2107.269, 305.3188, 5.19895, 948.8895, 0.0002146833, 1625.341, 1025.015, 5.854032e-07, 1219.014, 1084.507, 5.180903e-07, 0.0004911796
58.1, 439.7964, 3.64068, 499.7273, 1010.248, 1888.692, 128.6755, 757.2939, 3054.724, 3493.878, 2594.522, 407.1834, 585.3967, 2158.534, 288.9767, 4.887097, 895.7844, 0.000205313, 1536.32, 1568.302, 5.593496e-07, 1275.555, 1098.603, 4.888465e-07, 0.0004696995
58.2, 416.5435, 3.4218, 471.8469, 940.4019, 1803.425, 120.8119, 719.5115, 3024.243, 3625.043, 2565.02, 386.6376, 553.9047, 2095.791, 273.5092, 4.59395, 845.6514, 0.0001963518, 1452.174, 1530.991, 5.344556e-07, 1209.324, 1041.623, 4.612534e-07, 0.0004491588
58.3, 394.5201, 3.21608, 445.522, 1074.144, 1843.336, 113.4288, 783.0388, 2849.999, 3550.66, 2623.245, 367.1285, 524.1068, 2101.798, 258.8696, 4.318387, 798.3242, 0.0001877816, 1372.637, 1506.152, 5.106695e-07, 1146.532, 987.5987, 4.352178e-07, 0.0004295164
58.4, 373.661, 3.022727, 484.988, 1035.491, 1926.729, 106.4969, 743.972, 2718.382, 3609.742, 2656.253, 348.6039, 495.9118, 2103.086, 245.0136, 4.059353, 753.6456, 0.0001795855, 1544.772, 1411.585, 4.87942e-07, 1087, 1035.151, 4.106517e-07, 0.0004107329
58.5, 420.6521, 2.840999, 546.8259, 963.8995, 1839.745, 99.98869, 750.1036, 2561.76, 3507.857, 2796.454, 331.0139, 469.2337, 2148.258, 231.8993, 3.815857, 711.4674, 0.0001717472, 1481.885, 1322.956, 4.66226e-07, 1030.559, 1073.152, 3.874723e-07, 0.0003927709
58.6, 483.2931, 2.670196, 516.3177, 897.2576, 1781.3, 93.87818, 712.68, 2484.326, 3459.169, 2842.668, 314.3116, 443.9908, 2047.361, 219.4869, 3.586967, 810.2449, 0.000164251, 1522.004, 1239.891, 4.454765e-07, 977.049, 1017.492, 3.656013e-07, 69.89489
58.7, 502.8799, 2.509663, 487.5117, 835.2231, 1700.882, 88.14109, 725.5872, 2428.414, 3400.685, 2738.22, 298.4519, 420.1058, 2229.268, 207.7389, 3.371807, 796.7657, 0.000157082, 1513.634, 1162.042, 4.256504e-07, 926.3173, 1100.315, 3.449648e-07, 66.83827
58.8, 476.2917, 2.35878, 460.3128, 777.4775, 1703.909, 82.75461, 689.3867, 2288.499, 3494.579, 2809.456, 283.3926, 397.5057, 2124.566, 196.6196, 3.169553, 752.1744, 0.0001502258, 1779.479, 1089.081, 4.067067e-07, 878.2197, 1043.246, 3.254931e-07, 63.91533
58.9, 473.6643, 2.216969, 494.2701, 794.902, 1713.375, 77.6973, 654.9924, 2156.646, 3427.496, 2685.119, 269.0931, 376.1215, 2079.78, 186.0956, 2.97943, 710.0786, 0.0001436689, 1706.21, 1020.701, 3.886061e-07, 832.6194, 989.1376, 3.071206e-07, 61.1202
59, 448.6208, 31.50905, 466.6941, 806.3331, 1972.496, 72.94907, 622.314, 2032.389, 3342.952, 2660.074, 255.5151, 355.8876, 1982.099, 176.1348, 2.800713, 835.7242, 0.0001373983, 1612.759, 956.6143, 3.713111e-07, 789.387, 1017.909, 2.89785e-07, 58.44732
59.1, 424.9013, 29.61471, 440.6567, 798.0091, 1996.219, 68.491, 679.6274, 1915.291, 3474.647, 2588.773, 242.6223, 336.7422, 2119.242, 166.7072, 2.632715, 788.9525, 0.0001314013, 1596.27, 896.5514, 3.547858e-07, 826.8156, 965.114, 2.73428e-07, 55.89132
59.2, 481.0517, 27.83426, 458.7771, 742.8364, 1983.451, 64.30537, 877.0518, 1804.94, 3322.831, 2582.691, 230.38, 318.6268, 2019.708, 157.7842, 2.474794, 1241.313, 0.000125666, 1508.841, 840.2596, 3.389959e-07, 841.0768, 915.0577, 2.579943e-07, 53.44711
59.3, 455.6176, 26.16084, 433.1813, 691.4783, 1981.22, 60.37554, 861.0052, 1700.947, 3385.172, 2566.287, 218.7554, 301.4859, 1924.849, 149.3388, 2.326347, 1633.052, 0.0001201811, 1426.201, 875.4464, 3.239088e-07, 797.4052, 867.5977, 2.434317e-07, 51.10978
59.4, 431.5282, 24.58804, 473.0813, 643.671, 1939.28, 56.68587, 933.7685, 1602.946, 3387.641, 2452.712, 207.7174, 285.2672, 1834.444, 141.3455, 2.186803, 1648.792, 0.0001149356, 1348.086, 820.4797, 3.094931e-07, 756.0012, 822.5991, 2.296911e-07, 48.87466
59.5, 408.7124, 32.75704, 446.6875, 811.8657, 1851.729, 53.22168, 922.6257, 1510.591, 3319.33, 2440.865, 197.2363, 269.9209, 1803.647, 133.78, 2.05563, 1689.257, 0.000109919, 1415.116, 768.9643, 2.95719e-07, 716.7469, 828.3386, 2.167261e-07, 46.73729
59.6, 387.103, 30.78767, 421.7663, 794.6792, 1799.535, 49.96919, 876.5948, 1423.557, 3250.007, 2410.879, 187.2841, 255.4002, 1778.178, 126.6194, 1.932326, 1857.419, 0.0001051214, 1337.609, 720.6833, 2.82558e-07, 755.4105, 785.3763, 2.044929e-07, 44.69339
59.7, 366.6361, 28.9367, 472.014, 808.7271, 1765.668, 46.91547, 849.7472, 1341.538, 3311.118, 2338.213, 177.8341, 241.6607, 1804.375, 119.8421, 1.816417, 1753.467, 0.0001005332, 1264.347, 945.6713, 2.699827e-07, 716.187, 744.6423, 1.929502e-07, 42.73888
59.8, 347.2514, 27.19701, 492.331, 752.8134, 1797.285, 44.04837, 807.3522, 1264.244, 3166.446, 2234.732, 168.8609, 228.6603, 1911.54, 113.4275, 1.707461, 1655.334, 9.614522e-05, 1195.098, 886.2955, 2.57967e-07, 679.0001, 797.0312, 1.820591e-07, 40.86984
59.9, 328.8915, 25.56191, 464.8632, 700.7654, 1716.145, 41.35649, 854.3795, 1191.404, 3197.674, 2194.391, 160.3405, 216.3592, 1821.761, 107.3563, 1.605041, 1562.692, 9.194879e-05, 1129.642, 830.6476, 2.464861e-07, 643.7441, 755.6927, 1.717827e-07, 39.08253
