 , C000, C002, C003, C004, C005, C006, C008, C009, C011, C012, C013, C016, C018, C022, C023, C024, C038, C072, C083, C128, C130
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
55.7, 1099.625, 162.7304, 2249.411, 3.507096, 1.947224, 224.7876, 37.64867, 691.2256, 1366.414, 32.44822, 85.70397, 434.8934, 7223.903, 33.42695, 2135.336, 762.313, 1426.532, 1230.241, 562.1453, 2707.883, 3091.972
55.8, 1217.663, 154.0305, 2266.812, 3.334269, 1.821226, 219.443, 35.51843, 656.2446, 1437.266, 30.64647, 81.95631, 431.8627, 7221.364, 31.55783, 2052.222, 1011.526, 1359.074, 1327.856, 668.8018, 2586.766, 3022.638
55.9, 1202.256, 145.7958, 2214.945, 3.169959, 1.703382, 274.789, 33.50872, 623.0339, 1411.473, 28.94477, 78.37254, 409.718, 7041.841, 29.79322, 1960.059, 951.1806, 1409.242, 1352.756, 634.8353, 2791.666, 3217.015
56, 1285.73, 138.0013, 2273.244, 3.013746, 1.593163, 258.2114, 31.61273, 591.5038, 1347.497, 27.33755, 74.94547, 388.7087, 7041.548, 28.12728, 1959.618, 944.7144, 1420.273, 1355.104, 602.5939, 2780.856, 3210.511
56.1, 1317.995, 130.6234, 2472.457, 2.865231, 1.490075, 242.6339, 51.90624, 694.2228, 1381.547, 25.81958, 71.66825, 368.7768, 7084.516, 26.55449, 2215.519, 998.8021, 1353.111, 1288.562, 571.99, 2749.9, 3071.323
56.2, 1263.719, 123.6401, 2364.25, 2.724035, 1.393658, 227.9962, 48.96927, 659.0901, 1394.927, 24.3859, 68.53435, 349.8669, 7147.018, 25.06966, 2544.248, 939.2158, 1349.491, 1418.501, 542.9404, 2685.954, 3095.833
56.3, 1238.444, 117.0301, 2346.854, 2.589797, 1.30348, 214.2415, 46.19849, 625.7354, 1366.147, 23.03183, 65.53748, 331.9267, 6994.312, 23.66784, 2491.457, 883.1843, 1285.677, 1345.182, 515.3661, 2894.815, 3035.693
56.4, 1177.973, 110.7734, 2266.77, 2.462174, 1.219137, 201.3167, 43.58448, 594.0686, 1304.225, 21.75294, 62.67167, 327.4073, 6948.865, 22.34442, 2394.032, 909.2774, 1415.347, 1275.652, 489.1922, 2765.337, 3031.676
56.5, 1298.139, 104.8513, 2252.328, 2.34084, 1.140251, 189.1716, 41.11837, 681.7708, 1245.11, 20.54506, 59.93116, 336.7029, 7092.673, 21.09499, 2483.747, 855.032, 1348.418, 1261.567, 514.1563, 2694.959, 3077.573
56.6, 1244.196, 99.24571, 2153.754, 2.225485, 1.06647, 177.7591, 38.79181, 658.4811, 1414.831, 19.40426, 57.3105, 319.4377, 6903.834, 19.91543, 2492.15, 804.0227, 1284.654, 1196.359, 573.9943, 2574.42, 3029.359
56.7, 1270.07, 93.93985, 2059.495, 2.115815, 0.9974625, 167.0352, 36.59689, 625.1572, 1350.703, 18.3268, 54.80443, 303.0578, 6964.681, 18.80183, 2429.386, 756.0565, 1305.475, 1134.521, 544.8428, 2575.962, 2983.339
56.8, 1251.957, 88.91765, 2146.834, 2.01155, 0.9329206, 156.9583, 34.52615, 623.0911, 1289.481, 17.30917, 52.40794, 287.5179, 6798.018, 17.75049, 2320.285, 749.0598, 1297.947, 1075.88, 517.1719, 2601.583, 2949.272
56.9, 1198.05, 84.16395, 2074.959, 1.912422, 0.8725549, 147.4892, 32.57259, 647.196, 1255.905, 16.34805, 50.11625, 272.7747, 6722.615, 16.75794, 2251.026, 732.08, 1351.031, 1123.901, 520.8775, 2485.22, 2821.41
57, 1192.256, 79.66439, 2072.475, 1.81818, 0.8160952, 138.5914, 30.72956, 641.2412, 1299.428, 15.44029, 47.92477, 295.6448, 6741.207, 15.82089, 2261.901, 688.4057, 1287.143, 1065.808, 494.4237, 2374.062, 2854.587
57.1, 1238.928, 75.40539, 2104.487, 1.728581, 0.7632889, 130.2304, 28.99082, 608.7897, 1586.387, 14.58294, 45.82912, 280.485, 6754.393, 14.93624, 2160.322, 914.4435, 1226.277, 1057.501, 580.7111, 2489.598, 3125.148
57.2, 1329.204, 71.37408, 2339.911, 1.643398, 0.7138994, 122.3738, 27.35045, 577.9805, 1775.375, 13.77319, 43.82511, 468.6468, 6814.726, 14.10106, 2063.304, 859.8899, 1168.288, 1176.768, 551.2185, 2672.344, 3038.059
57.3, 1264.302, 67.55829, 2720.803, 1.562413, 0.6677057, 114.9912, 25.80291, 595.6399, 1694.905, 13.00841, 41.90873, 444.6159, 6669.746, 13.31257, 2315.812, 858.7985, 1162.844, 1164.182, 676.4557, 2825.451, 3090.255
57.4, 1202.568, 63.9465, 2897.746, 150.7836, 0.624501, 108.0539, 24.34292, 565.4962, 2117.811, 12.28609, 40.07615, 781.6826, 6708.029, 12.56818, 2310.657, 850.6791, 1266.603, 1322.159, 856.2763, 2699.076, 3279.399
57.5, 1170.639, 60.5278, 3134.841, 143.3531, 0.584092, 101.5352, 22.96555, 734.8132, 2588.6, 11.60388, 38.3237, 828.0942, 6429.438, 193.4045, 2206.888, 799.9295, 1206.708, 1281.909, 822.2758, 2947.628, 3484.026
57.6, 1148.817, 57.29187, 3267.826, 136.2888, 0.5462977, 95.40977, 21.66611, 697.6263, 2762.785, 10.95955, 36.64788, 785.6318, 6323.832, 182.59, 2107.78, 752.2075, 1149.645, 1293.798, 953.9082, 2815.788, 3388.625
57.7, 1092.722, 54.22894, 3523.597, 129.5726, 0.5109488, 89.65385, 20.44019, 662.3214, 3019.874, 10.351, 35.04535, 745.3468, 6206.808, 172.3802, 2386.49, 708.5809, 1270.557, 1226.924, 905.4621, 2992.383, 3332.602
57.8, 1092.557, 51.32976, 3570.962, 123.1874, 0.4778873, 84.24517, 19.28364, 647.0057, 3248.526, 9.776245, 33.51289, 766.623, 6304.435, 162.7412, 2527.345, 951.1483, 1210.475, 2058.305, 859.4764, 2858.541, 3188.121
57.9, 1039.209, 48.58558, 3873.924, 117.1168, 0.4469651, 79.1628, 18.19253, 614.2626, 3603.834, 9.2334, 32.04744, 990.5825, 6395.448, 153.6413, 2483.303, 995.5205, 1153.234, 2656.662, 815.8262, 2730.685, 3049.903
58, 1017.504, 45.98811, 3946.438, 111.3454, 0.4180437, 74.38703, 17.16316, 643.7834, 3795.264, 8.720698, 30.64607, 939.7881, 6445.557, 145.0502, 2497.45, 936.13, 1213.149, 3245.587, 774.3929, 2780.432, 2917.678
58.1, 1005.254, 43.5295, 4399.105, 105.8584, 0.3909937, 69.89938, 16.19203, 713.2531, 3959.412, 8.236465, 29.30598, 1248.28, 6323.067, 136.9395, 2385.292, 880.2826, 1346.176, 3220.001, 941.3874, 2981.631, 3152.462
58.2, 956.1696, 41.20233, 5529.103, 100.6418, 0.365694, 65.68246, 15.27585, 677.1573, 4014.813, 7.779119, 28.02449, 1262.745, 6483.14, 129.2823, 2278.172, 827.7669, 1282.517, 3132.817, 893.5771, 2870.927, 3015.79
58.3, 909.4814, 38.99958, 6323.218, 95.68222, 0.3420313, 61.71994, 14.41151, 740.2599, 4666.286, 7.347168, 26.79904, 1197.995, 6414.739, 122.0532, 2175.862, 911.2066, 1221.87, 3182.329, 848.1951, 3024.083, 2885.044
58.4, 865.073, 36.91459, 6686.031, 90.96708, 0.3198998, 57.99647, 13.59608, 702.7974, 4854.443, 6.939203, 25.62717, 1156.503, 6259.243, 115.2284, 2326.237, 856.8461, 1164.09, 3101.067, 839.4932, 3065.088, 2759.966
58.5, 890.5861, 34.94107, 7062.128, 86.4843, 0.2992003, 54.49763, 12.82678, 694.9921, 4792.54, 6.55389, 24.50655, 1097.201, 6278.872, 108.7852, 2733.023, 1014.987, 1109.042, 3065.143, 796.8579, 3324.001, 2850.498
58.6, 847.1003, 33.07305, 7410.87, 82.22243, 0.2798402, 51.20988, 12.10101, 659.8204, 4575.313, 6.189973, 23.43493, 1099.667, 6204.722, 102.7023, 2610.286, 1011.248, 1185.788, 2906.712, 756.3879, 3175.326, 2811.073
58.7, 805.7378, 31.3049, 7460.985, 78.17058, 0.2617328, 48.12046, 11.41631, 626.4287, 4803.965, 5.846263, 22.41017, 1051.706, 5947.033, 96.95955, 2493.061, 950.9193, 1129.715, 3061.978, 794.6077, 3245.802, 2689.202
58.8, 772.7119, 29.63129, 7286.298, 74.3184, 0.2447971, 45.21743, 10.77035, 594.7269, 4586.221, 5.521638, 21.43022, 1042.519, 6060.288, 177.9139, 2381.101, 1037.388, 1110.914, 3001.406, 754.252, 3100.625, 2572.615
58.9, 742.2816, 28.04714, 7252.307, 70.65605, 0.2289573, 42.48954, 10.16094, 564.6294, 4395.746, 5.215038, 20.49312, 1236.989, 5975.133, 167.9656, 2336.655, 975.4995, 1093.813, 2944.685, 715.9458, 2961.942, 2895.998
59, 706.0372, 26.54769, 7470.247, 67.17418, 0.2141423, 39.92621, 9.586015, 536.0551, 4832.272, 4.925463, 19.59699, 1235.939, 5840.151, 158.5735, 2719.539, 1235.716, 1042.089, 2922.798, 679.5851, 3461.59, 2984.683
59.1, 777.9052, 25.1284, 7143.309, 63.86389, 0.200286, 37.51752, 9.043617, 563.8678, 4968.68, 4.651968, 18.74006, 1172.563, 5736.461, 219.4406, 2597.408, 1161.996, 992.8106, 3050.335, 645.071, 3306.761, 2855.286
59.2, 842.9785, 23.78499, 7051.065, 60.71673, 0.1873263, 35.25415, 8.53191, 535.332, 4846.043, 4.393658, 17.9206, 1168.1, 5737.874, 207.1703, 2480.761, 1163.384, 945.8625, 2926.106, 612.3098, 3158.858, 2731.498
59.3, 805.3448, 22.5134, 7202.894, 57.72466, 0.1752051, 33.12732, 8.049156, 508.2403, 4949.055, 4.149692, 17.13696, 1337.731, 5655.212, 195.586, 2673.177, 1254.04, 1530.61, 2774.861, 581.2124, 3215.754, 3023.18
59.4, 862.8441, 21.3098, 6887.657, 54.88004, 0.1638682, 31.1288, 7.593718, 482.5197, 4835.901, 3.919272, 16.3876, 1269.136, 5786.82, 184.6495, 2553.127, 1179.227, 1792.865, 2945.18, 551.6944, 3071.921, 2892.114
59.5, 820.7128, 20.17053, 6990.712, 52.1756, 0.153265, 29.25085, 7.164049, 514.2928, 4616.708, 3.701647, 15.671, 1211.9, 5810.285, 199.0331, 2438.469, 1108.877, 1753.881, 2906.591, 578.7711, 3095.615, 2766.729
59.6, 887.968, 19.09218, 6684.761, 49.60443, 0.1433478, 27.48619, 6.758691, 488.2658, 4518.809, 3.496106, 14.98574, 1149.757, 5704.362, 187.9038, 2328.961, 1066.744, 1855.757, 3040.221, 549.377, 2957.156, 2857.287
59.7, 844.61, 18.07148, 6981.109, 47.15996, 0.1340723, 25.82799, 6.37627, 530.6733, 4996.784, 3.301978, 14.33045, 1090.801, 5748.215, 299.2548, 2464.16, 1060.673, 1814.753, 2883.078, 521.4758, 3275.685, 2866.54
59.8, 803.3691, 17.10534, 7105.208, 44.83596, 0.125397, 24.26983, 6.015487, 503.8174, 4870.25, 3.118629, 13.70381, 1034.867, 5709.673, 282.5215, 2628.117, 1148.132, 1728.937, 2734.057, 494.9916, 3129.172, 3034.853
59.9, 764.142, 16.19086, 7019.113, 42.62648, 0.117283, 22.80567, 5.675117, 478.3206, 4737.73, 2.945462, 13.10457, 985.3309, 5626.841, 266.7238, 2734.594, 1089.862, 1699.306, 2619.451, 469.8525, 3082.372, 3020.859
60, 726.8302, 15.32527, 6711.919, 40.52589, 0.1096941, 21.42984, 5.354007, 589.8218, 4522.988, 2.781909, 12.53153, 1015.201, 5529.611, 251.8095, 2611.787, 1024.843, 1722.897, 2780.123, 445.9901, 2944.505, 2889.893
60.1, 781.3574, 14.50595, 6893.745, 38.5288, 0.1025962, 20.13701, 5.051066, 559.9725, 4317.979, 2.627438, 11.98355, 963.1441, 5601.107, 237.7291, 2643.323, 963.7031, 1641.424, 2704.803, 423.3396, 2967.613, 2989.46
60.2, 743.2051, 13.73043, 6592.038, 36.63014, 0.09595761, 18.92218, 79.50809, 545.2355, 4122.262, 2.481545, 11.45954, 913.7567, 5505.164, 224.4361, 2524.614, 906.2107, 1850.101, 2564.997, 401.8395, 2834.878, 2859.855
60.3, 850.2131, 12.99638, 6327.809, 99.07458, 0.08974857, 17.78063, 75.00935, 517.6426, 4112.548, 2.343752, 10.95844, 901.882, 5445.177, 211.8864, 2411.237, 852.1482, 1925.245, 2432.417, 554.7363, 2708.081, 2735.87
60.4, 1006.16, 12.30157, 6134.339, 94.19227, 0.08394129, 16.70796, 70.76516, 527.9341, 3926.143, 53.1888, 10.47925, 883.5206, 5476.503, 242.6394, 2302.951, 801.311, 1834.204, 2558.546, 526.5629, 2586.955, 2730.041
60.5, 1136.664, 11.6439, 6212.417, 89.55055, 0.07850977, 15.69999, 66.76112, 570.7954, 3748.186, 278.5555, 10.02101, 838.2161, 5666.729, 229.0718, 2199.528, 842.35, 1872.662, 2447.315, 499.8204, 2471.247, 2796.326
60.6, 1121.81, 11.0214, 6251.893, 85.13757, 0.0734297, 14.75284, 62.98363, 541.909, 3805.841, 263.0881, 9.582812, 917.3156, 5686.083, 216.2629, 2100.75, 803.0938, 1784.107, 2554.688, 474.436, 2703.505, 2715.077
60.7, 1179.827, 10.43218, 5978.276, 80.94206, 0.06867835, 13.86282, 59.41988, 514.4844, 3785.515, 248.4797, 9.163775, 964.0062, 5615.373, 204.1702, 2006.408, 755.183, 1699.74, 2625.454, 450.3409, 2582.584, 2597.368
60.8, 1159.426, 77.94382, 5716.635, 76.95331, 0.06423444, 13.0265, 56.05777, 488.4478, 3893.272, 234.6824, 8.763062, 920.5175, 5382.161, 192.7537, 1916.302, 738.1979, 1719.86, 2608.162, 427.4694, 2467.071, 2484.762
60.9, 1230.314, 73.77679, 5466.445, 148.0057, 0.06007807, 12.24063, 52.8859, 463.7288, 3716.805, 221.6512, 8.379872, 873.3158, 5457.718, 181.9755, 1830.243, 746.3242, 1638.531, 2488.514, 405.7595, 2356.725, 2436.232
61, 1221.7, 69.83255, 5351.077, 140.7121, 0.05619065, 11.50217, 49.89351, 440.2607, 3548.337, 209.3436, 8.013438, 828.5345, 5502.1, 171.8001, 1855.911, 701.8002, 1656.791, 2502.828, 401.4012, 2251.314, 2592.827
61.1, 1271.141, 66.09917, 5310.832, 148.8607, 0.05255477, 10.80826, 47.07042, 437.8478, 3582.889, 197.7194, 7.663027, 786.0496, 5397.503, 162.1936, 1772.564, 684.3851, 1618.985, 2596.703, 381.0152, 2150.619, 2480.418
61.2, 1209.073, 62.56539, 5152.856, 141.525, 0.04915415, 10.15622, 48.41613, 415.6895, 3420.491, 308.1086, 7.327939, 774.2664, 5402.689, 153.1243, 1692.96, 664.2762, 1723.144, 2579.904, 489.0536, 2054.427, 2431.009
61.3, 1225.332, 59.22053, 5027.654, 184.368, 0.04597358, 9.54351, 45.67664, 394.6526, 3265.454, 295.67, 7.007504, 878.8036, 5440.534, 144.5621, 1616.931, 624.647, 1641.66, 2446.553, 464.2161, 2369.833, 2689.912
61.4, 1165.501, 56.05449, 5007.566, 186.4439, 0.04299881, 8.967766, 43.09216, 374.6803, 3147.656, 316.4969, 6.70108, 833.741, 5338.89, 136.4786, 1638.212, 587.382, 1564.029, 2561.858, 557.931, 2263.836, 2789.862
61.5, 1347.667, 53.05772, 4788.409, 177.2561, 0.04021652, 8.426755, 110.4124, 430.9198, 3070.794, 298.9228, 6.408055, 790.989, 5321.779, 128.8472, 1564.642, 554.3229, 1550.19, 2512.632, 529.5954, 2230.609, 2778.93
61.6, 1281.863, 50.22115, 4840.731, 267.3146, 0.03761426, 7.918382, 104.165, 458.3011, 3029.057, 285.2131, 6.127844, 750.4293, 5402.758, 121.6425, 1494.376, 521.2533, 1476.885, 2536.728, 502.6989, 2205.082, 2658.453
61.7, 1237.837, 47.53624, 4793.137, 254.1416, 0.03518039, 7.440679, 98.27115, 435.1077, 2968.4, 269.3761, 5.859886, 711.9493, 5341.781, 114.8407, 1508.743, 660.9625, 1547.523, 2420.109, 477.1683, 2130.045, 2543.198
61.8, 1177.395, 44.99486, 4681.672, 241.6177, 0.032904, 6.991794, 92.71075, 413.0881, 2833.854, 321.9994, 5.603645, 675.4424, 5235.928, 108.4191, 1492.711, 621.5309, 1474.344, 2424.529, 452.9344, 2214.025, 2432.941
61.9, 1119.905, 61.39812, 4476.777, 288.1751, 0.03077491, 9.975514, 87.46498, 392.1828, 2881.978, 304.1197, 5.35861, 823.8002, 5255.026, 102.3567, 1425.675, 584.4518, 1566.382, 2369.391, 542.1398, 2114.997, 2635.83
62, 1172.424, 58.11567, 4308.908, 273.9741, 0.02878359, 9.373708, 159.6487, 403.5482, 2751.349, 287.2329, 5.124289, 785.4285, 5146.086, 96.63326, 1361.649, 549.5847, 1492.311, 2414.874, 514.6062, 2201.716, 2673.946
62.1, 1227.96, 55.00869, 4349.559, 260.4729, 0.02692111, 8.808207, 150.6154, 383.1258, 2705.224, 271.2837, 4.900214, 822.0756, 5165.956, 91.22985, 1435.086, 646.6281, 1421.743, 2304.74, 488.4709, 2145.207, 2610.737
62.2, 1201.386, 52.06783, 4508.812, 247.637, 0.02517915, 8.276821, 142.0933, 363.7368, 2582.607, 256.2202, 4.685938, 809.2517, 5258.583, 86.12858, 1370.638, 721.6202, 1354.511, 2341.565, 463.663, 2049.257, 2704.351
62.3, 1142.725, 49.28418, 4435.159, 235.4337, 0.0235499, 7.777493, 134.0533, 345.3291, 2653.492, 321.9548, 4.481031, 788.4438, 5219.229, 81.31255, 1378.959, 678.57, 1446.813, 2369.346, 448.0264, 1957.599, 2637.707
62.4, 1086.927, 46.64936, 4281.314, 223.8317, 0.02202608, 7.30829, 173.1915, 347.3132, 2739.374, 304.0776, 4.285085, 772.2297, 5244.493, 76.76582, 1466.895, 743.4396, 1511.082, 2425.474, 449.0499, 2028.878, 2523.353
62.5, 1033.854, 44.1554, 4253, 212.8014, 0.02060086, 6.867392, 163.392, 329.7366, 2672.8, 287.1931, 4.097707, 732.6319, 5041.827, 72.47334, 1427.949, 699.0877, 1439.625, 2388.609, 426.244, 2229.923, 2692.279
62.6, 1103.422, 41.79477, 4375.132, 202.3148, 0.01926785, 54.53808, 154.1469, 373.5637, 2557.981, 271.2462, 3.918523, 932.3663, 5060.114, 68.42087, 1363.821, 703.1321, 1496.378, 2363.275, 404.5964, 2130.184, 2653.707
62.7, 1114.326, 39.56034, 4321.029, 192.3449, 0.0180211, 51.24789, 145.4249, 354.6587, 2566.846, 256.1847, 3.747174, 884.5571, 5086.126, 64.595, 1302.574, 664.5831, 1646.542, 2390.902, 384.0482, 2198.493, 2538.659
62.8, 1199.168, 37.44538, 4219.234, 182.8663, 0.01685503, 48.15618, 137.1965, 370.2097, 2516.732, 241.9596, 3.583318, 839.1995, 5124.335, 60.98306, 1300.852, 810.294, 1585.167, 2267.321, 364.5435, 2144.579, 2428.598
62.9, 1158.505, 35.44348, 4186.174, 173.8548, 0.01576441, 45.251, 129.4336, 351.4744, 2444.557, 228.5243, 3.426627, 796.1676, 5084.129, 57.57309, 1325.542, 822.4832, 1572.9, 2156.775, 387.1777, 2163.019, 2374.667
63, 1101.938, 33.5486, 4289.575, 165.2874, 0.01474435, 42.52108, 122.11, 333.6872, 2558.682, 215.8351, 3.276788, 827.0618, 4938.834, 54.3538, 1303.689, 773.4156, 1498.521, 2324.466, 367.5142, 2284.915, 2304.002
63.1, 1227.876, 31.75503, 4263.914, 157.1422, 0.0137903, 39.95584, 115.2007, 339.9189, 2455.187, 203.8504, 3.1335, 784.6523, 4929.568, 51.31451, 1245.142, 813.0082, 1427.658, 2204.318, 348.8492, 2182.716, 2363.12
63.2, 1171.007, 30.05735, 4204.661, 149.3983, 0.01289798, 37.54537, 108.6824, 339.2263, 2581.576, 192.5312, 2.996479, 744.4174, 5018.85, 48.44518, 1224.605, 1015.658, 1486.937, 2204.144, 331.1322, 2263.215, 2363.687
63.3, 1123.204, 28.45043, 4147.793, 142.0361, 0.01206341, 35.28032, 102.5329, 331.0256, 2624.212, 181.8406, 2.865449, 706.2457, 4897.972, 177.0715, 1169.61, 955.0657, 1416.623, 2222.318, 314.315, 2161.987, 2395.084
63.4, 1068.359, 26.92941, 4049.359, 135.0367, 0.01128283, 33.15191, 96.73141, 478.8777, 2689.315, 179.8242, 2.740149, 805.3713, 4963.211, 175.1452, 1117.084, 1086.967, 1424.503, 2293.455, 298.3519, 2065.287, 2397.004
63.5, 1016.193, 25.48972, 4178.857, 128.3822, 0.01055276, 31.15191, 91.25813, 454.643, 2602.082, 169.8391, 2.620328, 972.0643, 4870.421, 165.3517, 1309.589, 1022.121, 1357.141, 2174.91, 283.1995, 1972.912, 2360.857
63.6, 966.5743, 24.12699, 4407.909, 122.0556, 0.009869932, 29.27257, 86.09455, 431.6348, 2484.14, 160.4085, 2.505746, 922.2195, 4779.408, 156.1057, 1529.236, 961.1432, 1339.99, 2160.196, 286.7952, 2201.149, 2329.819
63.7, 1164.716, 32.02267, 4480.443, 149.877, 0.009231287, 27.5066, 81.22314, 517.8997, 2714.652, 151.5015, 2.396175, 874.9306, 4848.46, 147.3768, 1485.149, 920.9479, 1485.243, 2140.756, 272.2297, 2168.391, 2228.812
63.8, 1127.432, 115.0053, 4319.886, 213.4995, 0.008633966, 25.84717, 76.62736, 494.3322, 2591.607, 143.0891, 2.291395, 830.0665, 4726.312, 139.136, 1563.646, 866.0062, 1616.73, 2042.858, 301.0258, 2071.404, 2470.639
63.9, 1072.382, 214.9067, 4329.154, 202.9784, 0.008075295, 24.28785, 72.29162, 469.3154, 2482.44, 159.2491, 2.191197, 787.503, 4763.161, 131.356, 1493.424, 830.4118, 1540.278, 1937.267, 285.7376, 2113.723, 2381.37
64, 1020.019, 228.8549, 4177.032, 192.9758, 0.007552774, 22.8226, 68.2012, 445.5646, 2369.921, 150.4065, 2.095381, 894.2446, 4754.618, 124.011, 1426.356, 870.0305, 1530.851, 1966.561, 271.2259, 2058.768, 2447.452
64.09999999999999, 1134.637, 216.6199, 4229.958, 183.4661, 0.007064063, 21.44575, 64.34223, 423.0158, 2448.197, 142.0549, 2.003754, 848.3901, 4852.96, 117.0767, 1475.309, 839.3685, 1555.816, 1864.913, 257.4511, 2170.996, 2341.345
64.2, 1079.235, 205.039, 4134.902, 174.425, 0.006606974, 55.85358, 60.70161, 401.6082, 2779.536, 134.167, 1.916134, 804.887, 4770.975, 126.2199, 1466.317, 789.2936, 1602.66, 1993.241, 244.376, 2195.483, 2347.551
64.3, 1055.865, 199.1673, 4250.945, 165.8295, 0.006179462, 52.48402, 57.26698, 475.1901, 2653.551, 126.7172, 1.832345, 763.6146, 4735.752, 119.1621, 1404.78, 922.494, 1526.873, 2140.674, 231.9649, 2097.284, 2562.953
64.40000000000001, 1016.71, 188.5194, 4292.315, 157.6576, 0.005779613, 49.31774, 54.0267, 451.142, 2533.276, 119.6809, 1.752221, 724.4586, 4654.992, 112.499, 1341.693, 1043.329, 1454.67, 2030.026, 220.1841, 2062.034, 2451.839
64.5, 1069.972, 252.4055, 4182.885, 149.8884, 0.005405637, 111.5967, 123.745, 522.1751, 2525.73, 113.0354, 1.6756, 708.4074, 4871.198, 142.3013, 1281.439, 981.0864, 1495.26, 1980.556, 235.0916, 2069.558, 2722.256
64.59999999999999, 1037.716, 238.9115, 4130.062, 142.502, 0.005055859, 104.8643, 116.7433, 510.9526, 2411.249, 106.7589, 1.602329, 672.0822, 4671.219, 134.3443, 1347.698, 922.557, 1424.552, 1974.449, 223.1521, 2151.187, 2604.235
64.7, 987.046, 226.1388, 3960.318, 135.4796, 0.004728714, 98.53797, 270.3201, 485.0947, 2350.368, 100.8309, 1.532263, 637.6197, 4676.234, 126.8322, 1375.054, 867.5193, 1357.187, 1872.393, 211.8188, 2087.443, 2491.332
64.8, 938.8502, 214.049, 3936.429, 128.8033, 0.004422737, 92.59333, 255.0248, 506.7964, 2243.835, 95.23209, 1.46526, 604.9243, 4730.968, 119.7402, 1400.119, 815.7651, 1411.192, 1881.449, 201.0612, 2071.546, 2383.323
64.90000000000001, 893.0078, 202.6056, 3906.942, 122.456, 0.004136559, 87.00732, 240.595, 673.3812, 2349.727, 89.94415, 1.401187, 573.9055, 4534.486, 113.0447, 1337.241, 767.0984, 1344.459, 1790.475, 190.8499, 2040.546, 2426.34
65, 901.4118, 191.7739, 3862.654, 116.4214, 0.003868898, 81.75831, 355.0968, 1108.666, 2243.223, 84.94983, 1.339916, 594.7698, 4641.319, 106.7236, 1277.187, 723.5566, 1280.883, 1788.537, 181.1572, 1949.278, 2382.503
65.09999999999999, 888.545, 181.5213, 3693.604, 110.6843, 0.003618557, 76.82596, 335.0046, 1195.383, 2233.742, 80.23283, 1.281324, 569.5701, 4500.438, 100.756, 1319.017, 680.3909, 1271.755, 1750.851, 171.9568, 1934.763, 2359.619
65.2, 845.1588, 171.8168, 3606.353, 105.2299, 0.003384414, 72.19117, 316.0493, 1134.888, 2132.495, 75.77775, 1.225295, 540.3641, 4685.312, 95.12203, 1284.83, 847.3533, 1243.983, 1690.359, 163.2236, 1978.284, 2407.91
65.3, 884.9904, 162.6312, 3666.622, 100.0442, 0.003165421, 67.83599, 298.1666, 1077.454, 2149.826, 71.57005, 1.171715, 573.3306, 4490.726, 89.80312, 1227.13, 860.5563, 1241.936, 1602.988, 189.746, 2057.57, 2303.518
65.40000000000001, 934.3818, 153.9366, 3622.238, 95.11413, 0.002960599, 63.74355, 281.2957, 1044.364, 2075.686, 67.59599, 1.120478, 543.9318, 4354.351, 84.78163, 1172.021, 809.2174, 1202.62, 1686.928, 180.1094, 1965.54, 2203.651
65.5, 888.7575, 145.7069, 3581.301, 90.42699, 0.00276903, 59.89801, 265.3794, 991.5117, 1981.603, 63.84259, 1.071482, 516.0404, 4436.076, 80.04092, 1215.944, 828.4622, 1186.655, 1599.734, 170.9622, 1877.626, 2256.257
65.59999999999999, 845.361, 137.9171, 3536.759, 85.97082, 0.002589857, 56.28445, 313.6461, 941.334, 1912.713, 60.29761, 1.024629, 489.5793, 4408.837, 75.5653, 1161.337, 779.038, 1130.541, 1759.396, 162.2796, 1851.088, 2158.439
65.7, 804.0834, 130.5438, 3527.809, 81.73425, 0.002422277, 52.8889, 295.8994, 947.319, 2102.132, 56.94947, 0.9798236, 464.475, 4506.536, 96.2488, 1109.183, 750.8408, 1077.08, 1668.456, 154.0379, 1901.839, 2286.948
65.8, 842.1917, 123.5647, 3508.769, 77.70645, 0.002265541, 49.6982, 279.1567, 899.3778, 2031.166, 53.78724, 0.936978, 440.658, 4319.375, 90.86689, 1234.027, 706.0473, 1026.147, 1661.089, 146.2148, 1921.922, 2187.801
65.90000000000001, 801.0688, 116.9587, 3454.915, 73.87714, 0.002118947, 46.69998, 263.3615, 853.8627, 1974.472, 50.8006, 0.8960059, 418.0622, 4260.977, 85.78592, 1178.609, 697.563, 1020.804, 1772.252, 138.7889, 1835.959, 2229.823
