 , C000, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C012, C014, C017, C021, C023, C024, C026, C028, C035, C036, C038, C108
116.1, 121.3748, 243.5643, 92.84223, 189.1311, 160.2245, 120.471, 113.4135, 161.2682, 63.46671, 10.43727, 188.5336, 584.2099, 78.08799, 549.0026, 170.8279, 250.9914, 441.4129, 427.0765, 218.2683, 10.03744, 356.6627, 237.9296, 1114.049
116.2, 115.2851, 232.5497, 88.50161, 180.0449, 152.4244, 112.0559, 108.0648, 153.7624, 60.31865, 9.900633, 175.6761, 538.7734, 74.71886, 523.7802, 163.6296, 239.3856, 420.64, 440.3402, 217.9689, 9.586327, 340.195, 224.7289, 1138.101
116.3, 109.501, 222.0333, 84.36392, 171.3952, 145.0041, 104.2286, 102.9684, 146.6059, 57.32674, 9.39159, 193.838, 587.6257, 71.49509, 529.0994, 156.7347, 228.3164, 400.8446, 411.9438, 207.7679, 9.155486, 324.4877, 212.2607, 1264.586
116.4, 136.7427, 211.9924, 80.41969, 189.2125, 224.1423, 96.94801, 98.11236, 139.7824, 54.48323, 8.90872, 180.6187, 647.1293, 68.41041, 686.2628, 150.1303, 217.7591, 381.9808, 430.6095, 255.895, 8.744009, 309.5056, 200.4841, 1210.602
116.5, 129.882, 231.2816, 76.65985, 180.1224, 213.2306, 90.17601, 93.48532, 133.2766, 51.78076, 8.450677, 237.0841, 596.7993, 65.45882, 640.1225, 143.8042, 207.6899, 364.0047, 402.8406, 243.919, 8.351025, 295.2153, 189.361, 1248.456
116.6, 123.3655, 258.2817, 73.0758, 171.4689, 202.85, 83.87704, 89.07649, 127.0735, 49.21234, 8.016184, 271.391, 550.3837, 62.63457, 597.0844, 137.7446, 198.0864, 346.8746, 438.2541, 232.5035, 7.975702, 547.6133, 178.855, 1195.16
116.7, 117.176, 246.6016, 69.65931, 192.6756, 253.8625, 78.01807, 84.87559, 121.1592, 46.77132, 7.604031, 272.3314, 507.578, 59.93218, 556.94, 131.9404, 188.9269, 330.5507, 409.9922, 272.3898, 7.617248, 522.3292, 168.9319, 1144.14
116.8, 111.297, 253.1715, 66.40255, 211.6247, 241.5039, 72.56836, 80.8728, 115.5201, 44.45138, 7.213068, 253.759, 512.1769, 57.34638, 519.4946, 126.3808, 180.1909, 314.9949, 383.5528, 259.6419, 7.274904, 498.2125, 159.5593, 1148.023
116.9, 105.7129, 249.7292, 63.29805, 216.83, 229.747, 67.49932, 77.05879, 110.1435, 42.24651, 6.842207, 318.9571, 472.3427, 84.65512, 484.5669, 121.0554, 171.8589, 324.8675, 404.2057, 316.3664, 6.947946, 547.6402, 150.7067, 1133.478
117, 137.3737, 244.6573, 60.3387, 206.4131, 218.5624, 62.78436, 73.42465, 105.0172, 40.15101, 6.490414, 297.2049, 461.7696, 81.00265, 451.9875, 115.9544, 163.9122, 309.5792, 429.2852, 302.8724, 6.635682, 574.9951, 142.3453, 1131.662
117.1, 152.6529, 324.179, 57.5177, 196.4966, 207.9223, 58.39875, 69.9619, 100.1294, 38.15945, 6.156709, 287.5319, 425.8558, 77.50776, 421.5985, 111.0684, 156.3329, 340.0919, 401.6017, 358.4845, 6.337453, 548.4467, 134.4478, 1307.008
117.2, 144.9939, 366.2573, 54.8286, 187.0565, 197.8002, 54.31949, 66.66245, 95.46909, 36.26667, 5.840161, 286.0159, 392.7352, 74.16366, 393.2527, 106.3882, 199.0757, 325.5947, 421.175, 341.7073, 6.052627, 523.1241, 126.9884, 1349.379
117.3, 137.7193, 349.6942, 52.26521, 178.0699, 188.1708, 67.9576, 63.51861, 91.0257, 34.46778, 5.539888, 275.6814, 362.1905, 70.96384, 366.8127, 101.9053, 198.3409, 310.2722, 394.0145, 325.7153, 5.780602, 498.9707, 119.9429, 1356.203
117.4, 130.8096, 333.8802, 49.82167, 169.5151, 179.0103, 63.21062, 60.52303, 86.78912, 32.75811, 5.255054, 322.6689, 411.1759, 67.90208, 342.1504, 287.957, 189.1696, 295.6707, 459.1397, 310.4717, 5.520803, 475.9325, 113.2883, 1298.308
117.5, 124.2465, 318.7813, 47.49238, 161.3713, 170.2956, 58.79524, 57.66872, 82.74973, 31.13325, 4.984865, 300.6636, 379.197, 64.97243, 319.1462, 275.8232, 180.4224, 281.7564, 498.074, 295.9416, 5.27268, 453.958, 107.0029, 1379.425
117.6, 118.0128, 304.3653, 45.27198, 153.6187, 162.0053, 54.68828, 54.94903, 78.89833, 29.58899, 4.728567, 339.058, 406.6347, 62.16917, 297.6887, 286.6528, 223.7346, 268.4969, 465.9545, 406.8358, 5.035708, 541.4983, 101.0663, 1375.791
117.7, 112.0918, 290.6012, 43.15539, 146.2386, 154.1185, 50.86819, 52.3576, 75.2262, 28.12132, 4.485447, 315.935, 375.009, 59.48686, 277.6738, 401.6645, 213.3891, 323.9509, 467.5076, 387.7957, 4.809387, 558.6284, 95.45898, 1395.033
117.8, 106.4679, 277.4595, 41.13776, 139.213, 146.6157, 47.31495, 49.88839, 71.72497, 26.72645, 4.254827, 294.3889, 360.3441, 56.92028, 259.0047, 384.7393, 203.522, 308.7057, 437.3592, 369.6468, 4.593237, 589.0325, 90.16279, 1424.481
117.9, 101.1261, 264.9121, 39.21446, 132.5249, 139.4781, 44.00991, 47.53562, 68.3867, 25.40077, 4.036065, 359.2813, 332.6339, 54.46443, 241.5907, 416.0186, 194.1112, 294.178, 409.155, 372.2879, 4.386802, 673.4641, 85.16043, 1598.714
118, 96.0524, 252.9321, 37.38108, 126.1581, 184.3199, 40.93573, 45.29381, 65.2038, 24.14085, 3.82855, 334.7791, 306.7635, 52.11454, 225.3476, 398.4886, 185.1355, 280.334, 426.4216, 354.8647, 4.189645, 642.3693, 80.43562, 1530.466
118.1, 91.23322, 309.4787, 35.63341, 120.0973, 175.3468, 149.2482, 43.15772, 62.16904, 22.94342, 3.631704, 329.3285, 366.8954, 49.86604, 210.1965, 381.6973, 176.5748, 267.1414, 398.9228, 338.2569, 4.001348, 612.7101, 75.97294, 1500.718
118.2, 86.65584, 392.2679, 33.96745, 114.3276, 166.8105, 138.823, 41.12238, 59.27553, 21.80538, 3.44498, 306.869, 338.3604, 47.71455, 196.0642, 365.6135, 168.41, 254.5697, 373.1972, 322.4264, 3.821515, 664.8455, 71.75786, 1486.764
118.3, 82.30811, 374.5286, 32.37938, 108.835, 158.6898, 157.1531, 39.18302, 56.51669, 20.7238, 3.267856, 285.9412, 352.4148, 45.65589, 182.882, 407.3642, 160.6228, 272.2343, 388.694, 307.3367, 3.649763, 634.1486, 67.77663, 1487.225
118.4, 78.17851, 428.0115, 30.86556, 103.6064, 150.9645, 146.1756, 37.33512, 53.88625, 19.69586, 3.099838, 266.4406, 325.006, 43.68605, 170.5861, 390.1989, 224.047, 259.4229, 363.6281, 369.2809, 3.485731, 707.2212, 64.0163, 1453.778
118.5, 74.25611, 700.4259, 51.20451, 98.62894, 143.6152, 231.849, 35.57438, 51.37825, 18.71891, 2.94046, 248.27, 404.899, 41.8012, 159.1169, 459.1132, 213.6871, 496.8674, 675.6522, 351.9984, 3.329071, 674.5677, 60.46458, 1391.717
118.6, 96.11365, 799.3111, 48.81057, 93.89062, 136.6237, 215.6539, 33.89666, 48.98697, 17.79042, 2.789276, 231.3385, 373.4083, 39.99767, 148.4188, 644.954, 218.5877, 473.4847, 632.0811, 335.5248, 3.179452, 722.2311, 57.10992, 1417.955
118.7, 91.2914, 777.308, 117.5616, 89.37993, 129.9725, 200.5901, 32.29808, 46.70698, 16.90798, 35.05923, 230.3533, 365.5333, 38.27196, 138.44, 617.7773, 260.7079, 451.2025, 713.4369, 319.8221, 3.036557, 688.8846, 53.94139, 1466.546
118.8, 86.71109, 742.1562, 112.0653, 85.08595, 123.6452, 186.5785, 30.77488, 44.53312, 16.06931, 33.25666, 214.6437, 337.1042, 125.41, 129.1321, 591.7457, 390.7918, 429.9688, 708.4709, 348.8279, 5.909061, 657.0778, 50.94865, 1517.599
118.9, 82.36059, 765.4585, 106.8259, 80.99825, 117.6259, 173.5456, 29.32352, 102.9837, 15.27225, 31.54676, 200.0055, 310.8861, 119.9992, 120.45, 566.811, 425.8656, 409.7344, 693.7195, 342.0204, 5.643488, 626.7395, 48.12194, 1559.778
119, 108.6771, 730.8427, 101.8315, 77.10694, 112.7207, 161.4231, 27.9406, 98.19059, 14.51472, 29.92478, 230.5394, 286.7072, 114.8218, 112.3517, 542.927, 417.0166, 404.6479, 665.3375, 330.6508, 5.389852, 746.0184, 45.45207, 1575.049
119.1, 131.1965, 717.7086, 109.1475, 73.40257, 107.2333, 150.1474, 26.62291, 93.62054, 13.79476, 28.38619, 214.8171, 264.4088, 109.8677, 104.7978, 520.0494, 397.7338, 385.6052, 801.4742, 315.1762, 67.2682, 711.5736, 42.93033, 1576.128
119.2, 131.6485, 733.6559, 104.0445, 69.87617, 102.0129, 139.6593, 25.36735, 89.26319, 201.2104, 68.03448, 200.167, 243.8445, 105.1275, 97.75182, 586.5309, 379.3426, 370.8289, 855.6788, 368.0926, 64.24495, 716.1143, 40.5485, 1508.844
119.3, 125.0434, 700.4782, 99.18018, 66.51918, 97.04668, 129.9038, 24.17101, 85.10864, 241.4626, 115.0298, 186.5161, 224.8797, 142.268, 243.595, 723.8188, 361.8018, 451.9887, 800.4982, 350.8657, 61.35757, 683.0502, 38.29881, 1444.433
119.4, 126.2626, 710.7559, 94.54324, 63.32347, 92.32224, 120.8298, 23.03109, 81.14746, 229.4856, 147.4447, 173.7961, 207.3899, 136.1298, 227.2171, 693.3188, 424.0692, 430.718, 829.0671, 447.2563, 88.26659, 651.5128, 36.17394, 1415.539
119.5, 119.9277, 678.6138, 107.5001, 60.28129, 87.82778, 112.3896, 21.94493, 92.52262, 218.1027, 139.8639, 237.8423, 191.2603, 130.2565, 211.9404, 664.1041, 404.4603, 410.4484, 775.6027, 426.3246, 84.2996, 745.1655, 34.16696, 1519.06
119.6, 113.9107, 796.594, 102.4742, 57.38526, 83.55213, 104.539, 20.91, 101.0908, 255.2112, 140.5672, 221.622, 176.3851, 124.6365, 197.6908, 636.1204, 385.7581, 391.1326, 725.5861, 406.3725, 80.5109, 762.9802, 32.27133, 1635.722
119.7, 108.1955, 760.5701, 97.68323, 54.62836, 146.4695, 97.23672, 19.92387, 96.38579, 242.5523, 133.3399, 206.5078, 219.0207, 119.259, 184.3992, 609.3159, 367.9207, 434.2776, 732.9102, 451.7276, 76.89248, 727.7523, 30.48087, 1650.194
119.8, 102.7671, 726.1753, 93.11627, 52.00391, 139.3391, 90.44455, 18.98425, 91.89974, 230.5213, 126.4842, 192.4245, 201.9865, 114.1135, 172.0013, 630.371, 350.9081, 453.5883, 734.0128, 430.5866, 73.43668, 806.0626, 28.78975, 1579.749
119.9, 202.9042, 693.3359, 88.76283, 49.50554, 132.5557, 84.12682, 18.08894, 87.62248, 279.1846, 119.981, 179.3015, 186.2771, 233.1993, 160.4369, 603.8088, 334.6821, 432.2424, 704.0848, 410.435, 70.13619, 768.8455, 27.19246, 1729.558
120, 192.724, 661.9816, 84.61293, 47.1272, 173.0664, 78.2504, 17.23585, 168.9497, 293.2766, 113.8122, 167.0736, 171.7896, 223.1379, 228.4536, 578.3658, 319.2064, 520.3428, 684.814, 391.2265, 66.98404, 733.3467, 25.68378, 1655.725
120.1, 244.5549, 768.9514, 105.2093, 44.86311, 164.6412, 72.78446, 16.423, 161.0863, 278.7295, 107.9605, 155.6795, 158.4288, 213.5105, 213.0937, 588.4866, 304.4464, 495.8554, 728.7277, 372.917, 63.97356, 699.4871, 24.25881, 1694.376
120.2, 238.7539, 734.1776, 120.6982, 42.7078, 156.6261, 67.70033, 15.64848, 168.0778, 264.9041, 102.4097, 145.0625, 146.1071, 204.2985, 198.7665, 563.6893, 290.3688, 472.5204, 681.7339, 355.4644, 61.09838, 710.7275, 22.9129, 1865.371
120.3, 226.7751, 700.9763, 115.0552, 40.65604, 149.0012, 125.3633, 14.91049, 160.255, 265.3564, 97.14431, 205.7043, 134.7437, 196.938, 224.9659, 614.5815, 276.9421, 450.2835, 683.1746, 338.8285, 58.35242, 767.1899, 21.64166, 1896.109
120.4, 215.3972, 669.2764, 109.6761, 38.70284, 141.7475, 127.4128, 14.2073, 152.7963, 406.874, 92.14962, 191.6757, 187.0208, 188.4411, 257.3021, 588.6846, 264.1364, 429.0931, 639.1184, 322.9713, 55.72987, 853.9521, 20.44095, 1926.201
120.5, 204.5902, 802.8403, 104.5484, 36.84348, 134.8469, 132.1605, 13.53727, 145.6848, 386.6923, 87.41174, 178.6038, 172.4754, 180.3107, 308.98, 563.8788, 251.9227, 408.9, 630.2286, 361.1972, 58.93956, 947.1017, 19.30686, 1843.973
120.6, 318.5168, 766.5339, 132.5063, 35.07345, 128.2822, 122.9288, 12.89885, 138.9042, 395.9088, 82.91745, 166.4234, 159.0613, 172.5311, 288.206, 582.9333, 240.2738, 389.6571, 589.5867, 344.2931, 56.29063, 1049.86, 18.23569, 1916.577
120.7, 302.5361, 750.1797, 126.3113, 33.38845, 122.0372, 114.342, 12.29053, 224.8163, 376.2711, 99.90825, 155.0737, 146.6904, 165.0872, 268.8287, 558.37, 229.1636, 379.0531, 692.5854, 328.1801, 53.76074, 1001.386, 17.22395, 1834.76
120.8, 287.3571, 716.2548, 120.4059, 31.78441, 219.1299, 106.355, 11.7109, 214.3527, 357.6073, 94.77145, 205.8318, 135.2817, 157.9645, 250.7543, 645.1396, 218.5671, 361.2148, 647.9223, 375.9231, 51.34456, 1021.421, 16.26834, 1818.679
120.9, 287.0506, 689.2697, 114.7766, 30.25742, 208.4621, 98.9259, 11.15861, 204.3762, 369.5628, 112.0266, 191.7946, 124.7602, 151.149, 233.895, 617.9551, 208.4606, 344.216, 606.1395, 469.1069, 49.03696, 1004.5, 15.36575, 1778.303
121, 272.6486, 658.0992, 109.4105, 28.8038, 209.9205, 92.01574, 10.63236, 194.864, 351.2318, 106.2668, 178.7146, 139.3109, 144.6277, 218.1693, 591.916, 198.8214, 434.4059, 613.8939, 447.1526, 46.83308, 958.121, 14.51324, 1820.993
121.1, 258.9691, 661.8, 104.2953, 27.42001, 199.7011, 85.58826, 10.13093, 185.7945, 333.8101, 100.8031, 166.5267, 128.476, 138.3876, 203.5009, 566.9742, 189.6279, 413.9627, 684.4468, 426.2257, 44.72825, 1188.87, 13.70802, 1920.796
121.2, 245.976, 631.8719, 99.41917, 26.1027, 189.9792, 113.3834, 9.65315, 177.1471, 317.2525, 95.62025, 155.1699, 118.4839, 132.4169, 189.8187, 543.0833, 180.8595, 394.4816, 685.2684, 419.2982, 42.71802, 1133.978, 12.94748, 1906.377
121.3, 233.6348, 628.8443, 94.77106, 24.84867, 180.7306, 105.4634, 9.197901, 168.9022, 301.5162, 90.70393, 144.5877, 109.2689, 126.7037, 177.0564, 520.1992, 172.4966, 375.9172, 670.6195, 399.675, 40.79813, 1081.621, 12.22914, 1824.996
121.4, 280.6606, 654.9916, 90.34026, 23.65489, 171.9323, 98.09655, 8.764122, 161.0411, 286.5605, 86.04037, 208.9335, 100.7706, 121.237, 165.1522, 498.2793, 164.5204, 358.2265, 859.645, 380.97, 38.96453, 1031.681, 11.55065, 1857.4
121.5, 300.6772, 625.3713, 86.11661, 22.51847, 210.4281, 91.24432, 8.350801, 153.5458, 344.0711, 81.61659, 194.6847, 92.93323, 116.0062, 154.0483, 477.283, 156.9129, 348.3175, 804.2087, 489.4167, 37.21333, 984.0464, 10.9098, 1778.109
121.6, 296.4217, 723.1363, 82.09042, 21.43664, 253.5651, 84.87073, 7.956972, 146.3994, 327.0046, 77.42027, 195.1957, 85.70541, 111.0011, 325.018, 526.9482, 149.6573, 331.9257, 752.3473, 466.5119, 35.54084, 938.6116, 10.30451, 1740.915
121.7, 281.5495, 788.5962, 78.25247, 20.40678, 279.2104, 78.94234, 7.581716, 139.5856, 310.7846, 73.43969, 212.3865, 79.03973, 106.2119, 303.1657, 504.7439, 142.7372, 316.3052, 703.8303, 457.5007, 33.94352, 895.2745, 9.732802, 1856.155
121.8, 290.8466, 752.934, 74.59396, 19.4264, 265.6178, 73.42807, 7.224158, 133.0889, 380.3947, 143.6984, 205.0615, 72.89247, 101.6293, 282.7826, 483.4753, 136.137, 327.9673, 658.4421, 471.9485, 50.06948, 974.672, 9.192813, 1806.198
121.9, 276.2542, 748.25, 71.10649, 18.49312, 283.6038, 68.29898, 6.883462, 126.8946, 361.5265, 136.3101, 227.8858, 112.8687, 97.24451, 263.77, 463.1028, 129.842, 312.5332, 615.9808, 496.4026, 47.8192, 1025.035, 8.682783, 1792.856
122, 262.3939, 714.4124, 67.78207, 17.60467, 269.7973, 63.52816, 6.558834, 120.9886, 416.1721, 129.3017, 212.3445, 159.5332, 93.04887, 499.2577, 443.5888, 123.8382, 297.8253, 576.2578, 479.5801, 45.67005, 1010.459, 8.201051, 1885.836
122.1, 249.2289, 732.3653, 64.61308, 16.75891, 256.663, 59.0906, 6.249515, 115.3574, 395.5292, 122.6537, 197.863, 147.1256, 89.03424, 465.6906, 424.8971, 118.1119, 283.8096, 596.7031, 457.1356, 43.61749, 989.8613, 7.746045, 1828.958
122.2, 236.7245, 708.1162, 148.6885, 15.95378, 244.1681, 54.96301, 5.954784, 109.9884, 375.9102, 116.3474, 184.3692, 149.2879, 85.19283, 434.3803, 465.4435, 112.6504, 417.2347, 558.2233, 438.2508, 41.65717, 944.158, 7.316284, 1795.013
122.3, 226.8729, 758.9365, 141.7369, 15.18733, 232.2814, 51.12373, 5.673953, 104.8693, 357.2644, 110.3654, 171.7956, 152.2319, 161.3824, 405.1751, 445.8308, 107.4415, 397.5996, 671.1429, 417.7405, 39.78496, 900.5648, 6.910366, 1718.386
122.4, 221.5903, 756.0054, 135.1103, 14.4577, 220.9735, 47.55264, 5.406365, 99.98837, 339.5435, 110.5492, 160.0796, 140.3922, 154.4195, 377.9336, 427.0446, 102.4734, 378.8885, 627.8627, 524.5306, 37.99689, 923.149, 6.526969, 1744.76
122.5, 234.1573, 721.817, 154.1467, 13.76312, 210.216, 44.231, 5.151398, 95.33464, 322.7015, 104.8653, 149.1625, 129.4733, 199.9477, 352.5235, 409.05, 97.73502, 428.1021, 792.3223, 499.9825, 36.28919, 932.5303, 6.164844, 1693.592
122.6, 250.3086, 796.0154, 146.94, 13.10192, 199.9822, 41.14138, 4.908454, 90.89751, 306.6949, 99.47363, 138.9899, 119.4036, 191.3208, 328.8219, 550.0484, 93.21576, 412.545, 741.2274, 530.4675, 34.65823, 1074.092, 5.82281, 1642.963
122.7, 237.75, 760.0177, 202.7888, 12.47247, 190.2466, 38.26757, 4.676969, 86.6669, 291.4823, 94.35918, 129.5111, 118.0051, 183.0662, 306.7139, 526.8707, 88.90547, 537.489, 762.861, 581.0564, 268.632, 1298.716, 5.499753, 1623.482
122.8, 225.8216, 725.6479, 193.3079, 11.87327, 180.985, 35.59451, 4.4564, 82.63319, 277.0243, 117.7237, 133.2678, 108.8273, 175.1678, 286.0923, 504.6697, 84.79449, 512.1947, 713.6661, 553.8628, 256.5588, 1238.753, 5.194619, 1554.177
122.9, 214.4916, 851.788, 184.2702, 11.30286, 172.1743, 33.10816, 4.246233, 78.78722, 263.2834, 111.6709, 124.1792, 100.3634, 167.6101, 266.8571, 483.4042, 80.8736, 488.0908, 667.6436, 724.5689, 319.6805, 1433.481, 4.906414, 1697.644
123, 203.73, 813.2681, 175.6551, 10.75985, 163.7924, 30.79549, 4.045979, 75.12025, 250.2241, 105.9293, 115.7105, 92.55769, 160.3785, 248.9152, 463.0347, 77.13401, 465.1212, 624.5889, 690.6589, 305.313, 1393.611, 4.6342, 1625.173
123.1, 225.6766, 776.4902, 167.4428, 10.24292, 155.8186, 28.64437, 3.855168, 117.3338, 341.8566, 151.5544, 107.8193, 161.3517, 153.4589, 232.1796, 660.7058, 73.56734, 443.2325, 584.3108, 658.3358, 415.0568, 1407.217, 4.377088, 1728.431
123.2, 214.3539, 741.3754, 159.6144, 9.750832, 233.5482, 26.6435, 3.673356, 111.8728, 324.8999, 143.7622, 117.3794, 148.8027, 146.8379, 216.5692, 632.8653, 161.2597, 475.5902, 644.3422, 627.5255, 396.4028, 1521.745, 4.134241, 1654.646
123.3, 203.5992, 886.0776, 161.8812, 9.282383, 222.1785, 24.7824, 3.500118, 106.666, 454.9767, 136.3707, 109.3744, 137.2296, 140.5025, 202.0084, 606.1979, 153.8031, 551.7869, 602.7902, 683.267, 378.5872, 1451.483, 3.904868, 1785.951
123.4, 193.3842, 848.4207, 214.7228, 8.836439, 211.3624, 23.0513, 3.33505, 101.7014, 509.9044, 151.8491, 101.9153, 126.5567, 162.6605, 307.7875, 644.0064, 146.6912, 525.8197, 668.6414, 749.4648, 408.9797, 1384.466, 3.68822, 1743.527
123.5, 183.6816, 810.053, 204.6839, 8.41192, 201.0728, 21.44113, 3.177767, 96.96799, 484.6122, 144.0418, 94.96488, 170.5966, 176.9352, 287.0937, 616.8696, 139.9082, 501.0746, 638.3829, 714.3896, 390.5988, 1638.72, 3.483593, 1771.775
123.6, 174.4659, 773.4205, 195.1144, 8.007794, 191.2841, 19.94342, 3.027902, 107.3527, 460.5746, 136.6358, 254.5253, 157.3286, 169.3013, 316.9937, 590.8762, 133.4389, 477.4939, 597.2152, 680.956, 373.044, 1675.065, 3.290318, 1744.766
123.7, 165.7125, 795.8653, 185.9923, 7.623085, 181.972, 18.55033, 2.885104, 147.0662, 437.7292, 129.6107, 237.1673, 145.0925, 161.9967, 295.681, 565.9781, 127.2687, 455.023, 558.7023, 649.087, 430.6983, 1597.724, 3.107767, 1864.259
123.8, 157.3983, 892.6107, 177.2966, 7.256857, 173.1132, 17.25456, 2.749041, 140.2213, 416.0171, 122.9467, 220.993, 133.808, 155.0073, 275.8011, 576.1821, 121.3838, 433.6096, 573.595, 679.9832, 422.8701, 1701.948, 2.935344, 1936.479
123.9, 149.5013, 852.2447, 169.0076, 6.908224, 164.6857, 16.04929, 2.619394, 133.6951, 395.3819, 116.6254, 205.9218, 123.4012, 148.3194, 315.516, 551.9033, 115.771, 448.8222, 536.6053, 648.1597, 403.8649, 1676.453, 2.772487, 1853.813
124, 142.0004, 813.7042, 161.106, 6.576339, 156.6684, 14.92822, 2.495862, 127.4725, 414.3252, 110.6291, 191.8783, 113.8037, 141.9201, 294.3026, 592.7236, 110.4178, 427.7006, 635.7697, 617.8256, 477.0212, 1599.049, 2.618665, 1819.749
124.1, 134.8759, 803.5436, 153.5739, 6.260399, 149.0414, 13.88545, 2.378155, 121.5396, 393.7739, 104.9411, 178.7927, 104.9527, 135.7969, 274.5154, 681.9943, 105.3121, 407.5729, 594.7706, 588.9112, 455.5823, 1525.219, 2.473378, 1793.584
124.2, 128.1089, 856.7263, 146.3939, 5.959638, 141.7858, 12.91553, 2.266, 115.8829, 374.242, 99.54552, 166.5994, 96.7901, 129.9379, 256.0586, 653.2568, 100.4425, 388.3925, 651.1602, 574.8082, 435.1069, 1616.337, 2.336152, 1904.367
124.3, 121.6813, 817.9831, 139.5496, 5.673325, 134.8833, 12.01335, 2.159134, 110.4894, 418.3492, 94.42737, 216.6335, 89.26232, 124.3317, 238.8428, 625.7302, 95.79801, 394.2585, 620.0226, 547.907, 430.5436, 1610.251, 2.206539, 1965.025
124.4, 115.5763, 780.9919, 133.0252, 5.400767, 128.3169, 11.1742, 2.057308, 105.3469, 397.5983, 89.57237, 201.8596, 171.6658, 118.9674, 222.7844, 599.3635, 91.36832, 413.1427, 675.7142, 522.2648, 411.1935, 1734.316, 2.084117, 2093.626
124.5, 109.7776, 745.6736, 126.8059, 5.141304, 122.0702, 10.39366, 1.960284, 120.0033, 377.8767, 84.967, 188.0932, 158.3146, 113.8345, 419.1531, 605.6302, 87.14346, 393.7002, 632.1391, 547.217, 408.1008, 1654.24, 1.968488, 2004.251
124.6, 148.8416, 711.9525, 120.8774, 4.894306, 116.1275, 9.667641, 1.867836, 114.418, 359.1334, 111.9771, 231.0791, 146.0018, 108.9231, 492.0162, 580.1105, 83.11395, 375.1726, 648.2579, 521.6071, 483.5396, 1577.861, 1.859273, 1983.741
124.7, 141.3739, 679.7562, 115.2261, 4.659174, 110.4742, 8.992337, 1.779748, 123.68, 398.1428, 106.2198, 257.6069, 134.6466, 104.2235, 527.9251, 578.3844, 79.27077, 447.0389, 708.4322, 497.1957, 461.8077, 1702.936, 1.756118, 2088.99
124.8, 136.6085, 649.016, 109.839, 4.435338, 105.096, 8.364205, 1.695814, 117.9236, 378.3942, 147.0255, 289.857, 124.1746, 99.72677, 492.4305, 554.0127, 75.60529, 426.0012, 662.7472, 535.1541, 441.0526, 1661.898, 1.658686, 1999.813
124.9, 129.7545, 746.3306, 104.7037, 4.222256, 99.97974, 7.77995, 1.615838, 112.4351, 464.9112, 139.4661, 270.0894, 114.517, 95.42402, 459.3224, 530.668, 94.7952, 405.9536, 736.8405, 643.7555, 421.2302, 1609.697, 1.56666, 1914.443
125, 123.2444, 712.5797, 99.8085, 4.01941, 95.1125, 7.236505, 1.539634, 107.2021, 441.8507, 132.2955, 251.6699, 105.6105, 91.30692, 428.4403, 692.1383, 90.41187, 435.9718, 689.3235, 627.0446, 459.0894, 1696.991, 1.479739, 2068.246
125.1, 128.557, 696.3823, 95.14219, 3.82631, 90.48222, 6.731021, 1.467024, 102.2126, 419.9341, 125.4935, 234.5066, 97.39672, 87.36745, 399.6345, 662.9733, 100.079, 415.4549, 644.8708, 652.337, 438.4564, 1618.639, 1.397641, 2057.653
125.2, 122.107, 711.9657, 90.69404, 3.642487, 179.2229, 6.260846, 1.397838, 97.45535, 399.1046, 127.4812, 218.5137, 89.82176, 83.59795, 372.7654, 635.0373, 95.45135, 395.9036, 603.2848, 621.8074, 569.2651, 1577.155, 1.320098, 2009.184
125.3, 129.142, 679.7689, 86.45385, 3.467494, 170.498, 5.823514, 1.331915, 92.91953, 453.5013, 120.9267, 203.6116, 82.83594, 79.99108, 347.7029, 608.2784, 91.03769, 377.2723, 564.3805, 592.7067, 543.6805, 1504.335, 1.246858, 1923.413
125.4, 184.4688, 674.7161, 82.4119, 3.300909, 162.1977, 5.41673, 1.269101, 88.5948, 431.0068, 114.7093, 189.7257, 76.39343, 76.53984, 324.3253, 582.647, 86.82812, 359.5178, 527.985, 564.9678, 581.7601, 1536.842, 1.17768, 2051.124
