 , C01, C02, C05, C13, C15, C18, C21, C22, C23, C33, C42, C45, C46, C53, C75
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
14.8, 86.34297, 1893.467, 1316.638, 1496.63, 1058.582, 3609.116, 4.540499, 1594.878, 4.622508, 66.51949, 967.3203, 1252.126, 834.7956, 3701.372, 54.12087
14.9, 106.9704, 1799.735, 1243.191, 1422.824, 1000.452, 3638.105, 4.304854, 1542.121, 4.329214, 62.82598, 901.8662, 1214.505, 879.1838, 3602.525, 51.70884
15, 113.3023, 1988.542, 1173.842, 1523.92, 1075.476, 3566.007, 4.081439, 1444.265, 4.05453, 59.33756, 840.8411, 1265.793, 833.0562, 3598.177, 49.40429
15.1, 106.8726, 2008.453, 1130.772, 1458.469, 1011.011, 3700.134, 3.869618, 1551.61, 3.797273, 56.04284, 975.2898, 1175.034, 937.4182, 3474.957, 47.20246
15.2, 145.4876, 1909.028, 1067.693, 1717.281, 950.4094, 3671.024, 3.668791, 1564.289, 3.55634, 52.93105, 949.7024, 1187.958, 963.6428, 3589.028, 45.09875
15.3, 198.1258, 1844.614, 1100.903, 1734.609, 893.4407, 3599.447, 3.478386, 1536.223, 3.330693, 49.99205, 885.4404, 1102.779, 935.213, 3433.884, 43.08881
15.4, 225.9769, 1963.406, 1043.449, 1658.409, 979.7482, 3483.942, 3.297863, 1438.741, 3.119364, 47.21623, 825.5267, 1126.578, 886.1458, 3675.76, 41.16845
15.5, 213.1532, 1965.004, 1202.311, 1784.738, 921.0209, 3537.779, 3.126709, 1431.515, 2.921443, 44.59454, 769.6671, 1082.843, 917.3433, 3516.866, 39.33366
15.6, 235.4066, 1889.956, 1185.76, 1696.724, 881.6116, 3679.093, 2.964438, 1340.677, 2.73608, 42.11843, 717.5873, 1005.201, 933.5708, 3651.33, 37.58065
15.7, 222.0478, 1896.654, 1181.327, 2001.725, 828.7667, 3541.149, 2.810588, 1363.442, 2.562478, 39.77979, 928.3238, 1038.251, 884.5897, 3654.289, 35.90577
15.8, 209.4471, 1943.318, 1170.744, 1903.011, 779.0894, 3512.262, 2.664723, 1481.41, 2.399891, 37.57102, 1049.56, 1989.871, 901.9726, 3604.193, 34.30554
15.9, 284.2833, 1847.118, 1105.436, 1867.75, 854.2527, 3353.606, 2.526428, 1387.407, 2.24762, 35.48488, 1033.315, 2870.351, 854.6494, 3448.394, 32.77662
16, 268.1508, 1954.591, 1043.771, 1858.623, 803.0478, 3260.045, 2.39531, 1402.524, 2.105011, 33.51458, 1220.97, 3086.727, 953.4736, 3402.966, 31.31585
16.1, 252.9339, 1982.108, 985.5464, 1766.966, 754.9121, 3315.331, 2.270997, 1355.081, 1.97145, 31.65368, 1263.473, 2913.846, 903.4482, 3491.552, 29.92017
16.2, 238.5805, 1883.987, 930.5695, 1679.828, 740.6725, 3165.571, 2.153136, 1331.548, 1.846363, 29.8961, 1177.98, 2847.945, 856.0476, 3376.126, 28.5867
16.3, 225.0415, 1896.769, 972.5782, 1706.318, 696.2757, 3155.344, 2.041391, 1262.2, 600.291, 28.23612, 1098.271, 2816.247, 837.685, 3230.185, 27.31266
16.4, 212.271, 2007.046, 918.3248, 1839.514, 680.038, 3058.797, 1.935446, 1182.107, 562.2031, 26.6683, 1023.956, 2706.802, 793.7346, 3342.969, 26.0954
16.5, 200.2251, 1907.691, 978.3005, 1873.826, 744.2702, 3150.083, 1.834999, 1107.096, 526.5318, 25.18754, 954.6699, 2581.842, 785.5944, 3247.228, 24.93239
16.6, 188.8627, 1813.254, 998.8058, 1781.419, 699.6577, 3181.363, 1.739766, 1061.212, 493.1238, 23.789, 1051.988, 2488.844, 744.3771, 3290.24, 23.82121
16.7, 178.1452, 1772.35, 977.9671, 1693.569, 657.7194, 3037.655, 1.649475, 1032.713, 461.8356, 22.46811, 980.8046, 2310.39, 705.3223, 3253.665, 22.75955
16.8, 168.0359, 1775.162, 923.413, 1744.641, 618.2949, 3038.906, 1.563869, 1183.34, 432.5325, 21.22057, 952.6727, 2211.283, 668.3166, 3224.594, 21.74521
16.9, 158.5002, 1831.284, 871.902, 1853.474, 616.7473, 2901.633, 1.482707, 1108.25, 405.0887, 20.04229, 977.6427, 2116.283, 633.2524, 3163.659, 20.77608
17, 149.5057, 1740.63, 1083.073, 1921.913, 579.7787, 2902.33, 1.405757, 1070.913, 379.3862, 18.92944, 940.0101, 1964.542, 600.028, 3367.913, 19.85014
17.1, 141.0216, 1756.122, 1022.656, 1906.487, 638.1967, 2909.081, 1.3328, 1002.958, 355.3145, 17.87838, 989.8913, 2127.856, 641.3765, 3404.906, 18.96547
17.2, 133.0189, 1742.442, 1002.872, 1812.469, 616.4203, 2956.839, 1.26363, 998.7241, 332.7701, 16.88568, 1274.019, 2030.429, 607.7258, 3257.722, 18.12022
17.3, 190.4174, 1675.168, 946.9283, 1723.088, 579.4713, 2823.273, 1.198049, 1020.689, 311.6562, 15.94811, 1398.476, 1884.844, 619.4135, 3317.474, 17.31264
17.4, 179.6116, 1592.242, 903.7799, 1638.114, 544.7371, 2888.741, 1.135872, 955.9209, 291.8819, 15.06258, 1347.076, 1782.613, 586.9151, 3183.252, 16.54106
17.5, 228.3997, 1654.766, 1009.406, 1557.331, 512.0848, 2758.251, 1.076922, 996.5835, 273.3622, 14.22623, 1288.974, 1734.839, 556.1218, 3169.1, 15.80386
17.6, 215.4385, 1572.85, 1011.39, 1708.186, 560.8922, 2828.009, 1.021032, 1128.389, 256.0177, 13.43632, 1270.648, 1729.142, 656.346, 3250.385, 15.09952
17.7, 203.2129, 1536.277, 1201.446, 1752.26, 527.2716, 2767.448, 0.9680416, 1202.827, 239.7736, 12.69027, 1184.669, 1659.72, 1206.571, 3160.848, 14.42657
17.8, 201.6448, 1460.227, 1212.474, 1788.513, 495.6663, 2782.487, 0.9178017, 1178.588, 224.5602, 11.98564, 1104.508, 1550.294, 1316.527, 3131.746, 13.78361
17.9, 190.2019, 1387.941, 1144.838, 1762.184, 465.9554, 2670.347, 0.8701692, 1149.871, 210.312, 11.32013, 1162.999, 1468.032, 1247.454, 3134.492, 13.16931
18, 179.4084, 1400.769, 1080.976, 1675.283, 438.0255, 2594.912, 0.8250087, 1151.759, 196.9679, 10.69158, 1084.304, 1451.817, 1182.004, 3014.656, 12.58239
18.1, 169.2273, 1473.509, 1529.932, 1592.667, 411.7697, 2667.264, 0.7821921, 1113.144, 184.4705, 10.09793, 1010.934, 1347.719, 1119.989, 3036.907, 12.02162
18.2, 159.6241, 1400.566, 2040.009, 1514.125, 415.9236, 2557.468, 0.7415975, 1165.162, 172.766, 9.537242, 982.8868, 1309.016, 1061.227, 3175.191, 11.48584
18.3, 150.5658, 1331.233, 1962.604, 1439.456, 390.9926, 2583.425, 0.7031097, 1091.227, 161.8042, 9.007686, 918.0397, 1215.158, 1005.548, 3197.853, 10.97395
18.4, 142.0215, 1291.945, 1853.123, 1456.297, 367.556, 2536.19, 0.6666194, 1021.982, 151.5378, 8.507533, 858.6053, 1187.217, 1048.869, 3146.182, 10.48486
18.5, 163.8063, 1346.695, 1804.4, 1384.48, 345.5243, 2529.81, 0.6320229, 957.132, 141.9229, 8.035151, 800.5074, 1141.169, 1044.919, 3013.904, 10.01758
18.6, 154.5107, 1280.029, 1793.389, 1316.205, 364.5978, 2510.366, 0.5992219, 896.3968, 132.918, 7.588998, 750.1035, 1059.345, 1020.053, 3095.269, 9.571118
18.7, 145.7425, 1307.625, 2425.273, 1474.334, 408.0118, 2678.428, 0.5681232, 839.5156, 124.4845, 7.167618, 881.5726, 1029.363, 966.5345, 2961.469, 9.144555
18.8, 137.472, 1310.902, 2528.518, 1401.628, 383.5551, 2608.071, 0.5386385, 786.2438, 116.5861, 6.769635, 821.9207, 997.7795, 915.824, 2833.452, 8.737004
18.9, 193.3317, 1246.009, 2579.896, 1332.507, 360.5643, 2490.26, 0.510684, 736.3524, 109.1888, 6.393751, 771.332, 1055.901, 885.9996, 2936.404, 8.347617
19, 182.3606, 1276.008, 2459.427, 1281.174, 372.3728, 2668.787, 0.4841802, 689.6268, 102.2608, 6.038737, 778.3514, 1062.99, 839.5144, 2809.471, 7.975584
19.1, 172.0121, 1280.535, 2357.928, 1229.437, 350.0523, 2587.243, 0.459052, 869.8236, 95.77249, 5.703435, 829.7198, 1058.777, 917.3665, 2765.47, 7.620131
19.2, 162.2508, 1217.144, 2296.158, 1350.374, 371.075, 2470.372, 0.4352279, 814.6286, 89.69581, 5.386751, 773.5765, 1038.68, 1293.864, 2645.926, 7.280519
19.3, 153.0434, 1202.733, 2171.034, 1283.781, 368.0513, 2484.735, 0.4126403, 762.936, 84.00469, 5.087651, 721.2322, 964.2053, 1322.74, 2673.671, 6.956044
19.4, 144.3585, 1188.343, 2165.476, 1232.224, 345.9898, 2372.494, 0.3912249, 714.5236, 328.2018, 4.805159, 672.4297, 895.0703, 1253.341, 2640.445, 6.646029
19.5, 169.1061, 1129.516, 2143.974, 1270.776, 346.022, 2421.347, 0.3709209, 669.1832, 307.3777, 4.538352, 626.9295, 1022.455, 1454.931, 2714.023, 6.349832
19.6, 163.3381, 1073.601, 2183.669, 1208.109, 325.281, 2410.056, 0.3516707, 1017.737, 418.5399, 4.286359, 684.8021, 1474.135, 1792.478, 2700.017, 6.066834
19.7, 212.7268, 1151.717, 2068.402, 1177.544, 305.7833, 2301.189, 0.3334195, 1081.476, 538.3987, 4.048358, 638.4647, 1508.673, 2233.291, 2585.51, 5.79645
19.8, 201.6248, 1094.703, 2124.24, 1238.253, 287.4543, 2289.533, 0.3161155, 1012.851, 687.1157, 3.823573, 605.6438, 1467.856, 2116.118, 2654.23, 5.538116
19.9, 194.0467, 1040.512, 2005.743, 1241.302, 288.8795, 2186.111, 0.2997096, 948.5797, 643.5189, 3.611269, 564.6627, 1362.608, 2057.229, 2576.866, 5.291296
20, 183.035, 1089.426, 1893.856, 1180.087, 271.5637, 2155.954, 0.2841551, 1019.935, 602.6882, 3.410753, 526.4546, 1264.907, 1949.294, 2537.899, 5.055475
20.1, 172.6482, 1035.496, 2095.948, 1221.854, 255.2858, 2257.616, 0.2694079, 1205.083, 564.4482, 3.22137, 601.4375, 1174.211, 1899.608, 2661.807, 4.830164
20.2, 162.8508, 1055.019, 1979.029, 1161.599, 285.3165, 2319.895, 0.255426, 1147.233, 528.6345, 3.042503, 562.4478, 1453.726, 1970.482, 2639.167, 4.614895
20.3, 153.6094, 1002.792, 1983.817, 1342.476, 268.2143, 2215.101, 0.2421698, 1123.424, 495.0931, 2.873568, 603.1677, 2347.112, 2230.521, 2739.412, 4.40922
20.4, 146.0011, 953.1506, 1873.153, 1343.199, 252.1372, 2115.041, 0.2296016, 1139.573, 463.6799, 2.714013, 562.3541, 2259.665, 2113.494, 2687.073, 4.212711
20.5, 137.7159, 905.9667, 1880.649, 1276.96, 375.1087, 2019.5, 0.2176856, 1067.261, 434.2598, 2.563317, 524.3022, 2293.326, 2012.559, 2659.692, 4.024961
20.6, 130.506, 870.5568, 1951.947, 1213.987, 360.7892, 2020.42, 0.2063881, 1025.578, 406.7065, 2.420988, 488.8251, 2259.798, 2099.137, 2544.721, 3.845578
20.7, 123.1001, 938.5995, 1915.354, 1394.904, 339.1631, 2267.785, 0.1956768, 1160.475, 380.9013, 2.286563, 455.7485, 2097.767, 2035.291, 2515.95, 3.67419
20.8, 223.3232, 892.1358, 1979.731, 1529.316, 318.8332, 2237.149, 0.1855215, 1656.315, 356.7335, 2.159601, 424.9101, 1947.354, 1939.407, 2565.481, 3.51044
20.9, 210.6501, 949.1879, 1875.355, 1485.947, 299.7219, 2291.151, 0.1758932, 1693.107, 334.0991, 2.039689, 423.4689, 1947.713, 1837.654, 2480.56, 3.353987
21, 223.7087, 959.5917, 1770.742, 1412.668, 425.5958, 2256.756, 0.1667646, 1585.671, 312.9008, 1.926435, 394.8147, 1892.037, 1833.4, 2373.332, 3.204508
21.1, 211.0137, 912.0889, 1764.801, 1343.003, 431.7892, 2237.51, 0.1581098, 1673.078, 293.0475, 1.819469, 368.0994, 1756.375, 1737.208, 2587.715, 3.061691
21.2, 199.0392, 918.9427, 1690.277, 1276.773, 424.6995, 2310.818, 0.1499041, 1646.473, 274.4539, 1.718443, 451.3168, 1854.294, 1714.444, 2517.676, 2.925239
21.3, 187.7442, 923.9373, 1595.988, 1559.109, 399.2425, 2216.355, 0.1421243, 1595.892, 257.04, 1.623026, 420.7783, 2043.236, 1836.891, 2540.789, 2.794868
21.4, 177.0901, 881.4526, 1658.405, 1482.222, 375.3114, 2262.475, 0.1347483, 1508.07, 240.7311, 1.532908, 427.1463, 2127.631, 1770.753, 2520.975, 2.670307
21.5, 167.0406, 992.1768, 1664.177, 1563.219, 352.8148, 2218.097, 0.1277551, 1568.826, 225.4569, 1.447793, 398.2432, 1975.076, 1765.511, 2551.788, 2.551298
21.6, 157.5615, 943.061, 1571.343, 1659.525, 331.6666, 2235.315, 0.1211248, 1469.275, 211.1519, 1.367404, 401.1756, 1914.661, 1774.013, 2441.481, 2.437592
21.7, 148.6202, 957.6858, 1645.25, 1710.559, 311.7861, 2149.622, 0.1148386, 1414.495, 197.7545, 1.291479, 390.5222, 1786.58, 1680.937, 2452.031, 2.328954
21.8, 140.1864, 910.2773, 1567.199, 1626.203, 293.0973, 2127.212, 0.1088786, 1564.153, 185.2071, 1.219769, 364.0974, 1749.888, 1592.744, 2467.909, 2.225159
21.9, 238.972, 865.2157, 1613.986, 1546.008, 311.2368, 2126.354, 0.103228, 1464.899, 173.4559, 1.152041, 339.4606, 1655.343, 1509.178, 2451.882, 2.125988
22, 225.4108, 892.7215, 1523.952, 1631.29, 327.3231, 2246.99, 0.09787062, 1542.016, 162.4503, 1.088074, 460.1467, 1568.785, 1519.846, 2511.217, 2.031238
22.1, 212.6193, 945.6635, 1542.479, 1550.843, 327.7796, 2208.636, 0.09279128, 1444.167, 152.143, 1.027659, 722.2338, 1599.267, 1440.105, 2488.214, 1.940711
22.2, 200.5536, 914.9084, 1456.434, 1739.211, 308.1321, 2108.868, 0.08797555, 1352.527, 142.4896, 0.9705977, 1466.181, 1510.029, 1549.678, 2524.55, 1.854218
22.3, 189.1727, 1059.532, 1375.19, 1739.897, 289.6623, 2161.638, 0.08340975, 1266.702, 1378.776, 0.9167052, 1598.235, 1401.758, 1481.085, 2415.421, 1.77158
22.4, 178.4375, 1064.155, 1403.537, 1689.116, 272.2996, 2166.02, 0.07908091, 1186.323, 1441.701, 0.865805, 1615.06, 1301.25, 1426.464, 2404.257, 1.692625
22.5, 168.3116, 1020.338, 1325.243, 1605.818, 255.9776, 2068.177, 0.07497673, 1301.557, 1574.287, 640.8017, 1505.777, 1207.948, 1351.623, 2410.49, 1.617188
22.6, 247.4745, 1102.398, 1264.013, 1526.627, 276.6819, 2100.088, 0.07108555, 1275.149, 1474.4, 919.7887, 1475.979, 1279.481, 1308.184, 2359.716, 1.545114
22.7, 233.4309, 1167.442, 1387.546, 1573.377, 260.0972, 2166.599, 0.06739632, 1194.234, 1380.851, 868.7173, 1376.106, 1233.247, 1347.977, 2379.263, 1.476252
22.8, 312.8579, 1109.65, 1432.905, 1495.786, 244.5067, 2086.131, 0.06389855, 1264.197, 1293.237, 820.4817, 1345.753, 1144.821, 1334.201, 2606.697, 1.410459
22.9, 295.104, 1097.583, 1403.175, 1439.422, 229.8506, 2117.279, 0.06058231, 1301.181, 1326.928, 774.9243, 1262.469, 1153.001, 1264.2, 2835.872, 1.347598
23, 304.138, 1113.083, 1324.901, 1517.393, 216.0731, 2191.977, 0.05743818, 1275.487, 1310.348, 731.8965, 1219.151, 1108.221, 1274.13, 2846.309, 1.287539
23.1, 286.8788, 1158.3, 1260.403, 1673.998, 241.8369, 2199.87, 0.05445723, 1226.337, 1445.902, 691.2579, 1237.064, 1028.76, 1207.281, 2723.271, 1.230156
23.2, 270.5991, 1100.961, 1435.619, 1591.445, 235.8869, 2100.498, 0.05163098, 1270.099, 1972.232, 652.8758, 1272.891, 954.9962, 1143.939, 2686.339, 1.175331
23.3, 255.2432, 1253.303, 1355.536, 1512.964, 221.7476, 2053.002, 0.04895141, 1203.163, 2036.476, 616.6248, 1186.76, 886.5214, 1083.921, 2838.132, 1.122949
23.4, 240.7588, 1212.432, 1279.92, 1438.352, 208.4557, 2060.434, 0.04641091, 1126.816, 2016.55, 582.3866, 1106.458, 822.9564, 1094.434, 2722.545, 1.072902
23.5, 227.0962, 1292.144, 1208.522, 1533.673, 195.9606, 2079.122, 0.04400225, 1119.079, 1919.928, 550.0495, 1031.589, 1293.271, 1037.013, 2638.346, 1.025086
23.6, 320.764, 1264.816, 1213.665, 1458.04, 184.2145, 2032.299, 0.04171861, 1173.227, 2026.214, 519.5079, 1005.894, 2085.26, 999.6315, 2702.015, 0.9793999
23.7, 302.5614, 1202.204, 1161.734, 1386.137, 173.1725, 1981.015, 0.03955347, 1098.779, 2056.491, 658.915, 937.8295, 2399.653, 947.1844, 2658.973, 0.9357504
23.8, 285.3917, 1142.691, 1096.929, 1317.78, 162.7923, 1891.528, 0.03750071, 1059.696, 1948.825, 622.3287, 874.3708, 2227.594, 897.4891, 2548.474, 0.8940462
23.9, 269.1964, 1231.182, 1035.739, 1264.701, 153.0343, 1917.556, 0.03555448, 992.4529, 2010.659, 587.7739, 815.2062, 2249.501, 935.9864, 2525.976, 0.8542007
24, 253.9201, 1170.235, 1153.861, 1202.333, 143.8613, 1830.936, 0.03370926, 929.4764, 1883.084, 555.1376, 822.0865, 2798.29, 898.4841, 2658.928, 0.8161309
24.1, 261.3782, 1112.304, 1098.981, 1143.04, 155.2626, 1856.975, 0.0319598, 870.4961, 1803.5, 524.3135, 797.297, 3127.434, 865.1765, 2625.822, 0.7797579
24.2, 246.5456, 1057.242, 1037.676, 1113.358, 145.956, 1773.092, 0.03030114, 943.5851, 1850.876, 495.2009, 744.2066, 2997.907, 851.3036, 2644.32, 0.7450059
24.3, 232.5547, 1004.905, 1119.897, 1212.744, 137.2072, 1821.855, 0.02872855, 883.7095, 1733.44, 623.0084, 693.8495, 2822.295, 854.0589, 2530.013, 0.7118028
24.4, 235.5657, 955.1591, 1057.425, 1272.003, 128.9828, 2030.843, 0.02723758, 986.2459, 1701.411, 618.2419, 646.9, 2728.289, 809.2495, 2585.063, 0.6800793
24.5, 222.1979, 907.8757, 1048.737, 1209.274, 121.2515, 2024.69, 0.02582399, 923.6633, 1593.458, 769.47, 671.2415, 2670.873, 766.7911, 2654.649, 0.6497698
24.6, 216.3146, 862.933, 990.2355, 1315.401, 113.9835, 2127.305, 0.02448377, 1091.056, 1565.446, 726.7451, 727.8766, 2479.367, 877.0315, 2802.948, 0.6208112
24.7, 204.0392, 820.2151, 934.997, 1373.016, 107.1512, 2108.939, 0.0232131, 1021.822, 1615.613, 686.3925, 678.6245, 2375.273, 914.5795, 2681.784, 0.593143
24.8, 192.4605, 779.6119, 1051.825, 1305.306, 100.7284, 2089.925, 0.02200837, 981.351, 1513.104, 648.2805, 705.9724, 2361.317, 866.5948, 2800.276, 0.5667081
24.9, 181.5388, 741.0187, 1133.057, 1240.935, 94.69062, 2032.79, 0.02086617, 971.8634, 1417.099, 612.2846, 658.2025, 2192.007, 821.1277, 2693.083, 0.5414512
25, 171.2369, 704.3359, 1177.347, 1179.739, 89.01475, 1986.786, 0.01978325, 919.3002, 1327.185, 578.2874, 613.6649, 2052.374, 997.6849, 2855.357, 0.51732
25.1, 161.5196, 669.469, 1135.328, 1121.56, 83.67909, 1965.811, 0.01875653, 1644.038, 1242.977, 546.178, 609.6647, 1998.779, 945.34, 2731.927, 0.4942642
25.2, 152.3537, 636.3282, 1071.996, 1066.251, 78.66326, 1877.011, 0.01778309, 2348.019, 1164.111, 515.8513, 568.4115, 1915.616, 895.7413, 2684.244, 0.472236
25.3, 143.708, 604.8279, 1231.755, 1029.739, 73.94809, 1919.497, 0.01686018, 2199.025, 1090.249, 487.2086, 529.9497, 1884.065, 1154.976, 2738.375, 0.4511896
25.4, 135.5529, 574.887, 1163.044, 978.9574, 69.51555, 1832.79, 0.01598516, 2333.569, 1134.759, 460.1563, 494.0905, 1748.974, 1094.378, 2620.003, 0.4310811
25.5, 127.8606, 546.4283, 1173.086, 962.6548, 65.3487, 1749.999, 0.01515556, 2553.529, 1062.76, 434.6061, 460.6576, 1692.906, 1527.252, 2518.016, 0.4118689
25.6, 126.1358, 519.3784, 1208.98, 915.1817, 61.43162, 1708.602, 0.01436901, 2577.918, 995.3286, 410.4745, 539.0004, 1714.07, 1756.264, 2409.168, 0.3935128
25.7, 130.7341, 493.6675, 1150.39, 870.0497, 57.74934, 1631.421, 0.01362328, 2617.657, 932.1758, 387.6829, 505.4836, 1591.169, 1780.736, 2417.95, 0.3759749
25.8, 123.3152, 469.2294, 1156.453, 964.6275, 54.28777, 1597.851, 0.01291625, 2698.078, 873.0302, 366.1567, 471.2798, 1602.741, 1703.864, 2413.07, 0.3592186
25.9, 116.3174, 446.0011, 1140.291, 917.0571, 51.0337, 1599.409, 0.01224592, 2564.775, 817.6372, 345.8258, 439.3905, 1549.015, 1659.94, 2464.318, 0.3432091
26, 109.7166, 423.9227, 1204.133, 871.8327, 47.97467, 1527.161, 0.01161037, 2506.698, 765.7589, 326.6238, 409.6589, 1437.948, 1572.849, 2449.944, 0.327913
26.1, 103.4905, 402.9372, 1136.963, 837.5845, 45.09901, 1589.64, 0.01100781, 2347.635, 865.6504, 308.488, 381.9392, 1334.845, 1591.122, 2344.04, 0.3132987
26.2, 97.61761, 382.9905, 1107.872, 855.0791, 42.39573, 1517.832, 0.01043652, 2297.335, 810.7256, 291.3592, 356.9762, 1591.905, 1658.009, 2287.676, 0.2993357
26.3, 92.07803, 463.6268, 1046.072, 812.9111, 39.85447, 1543.215, 0.009894881, 2447.775, 1181.37, 275.1814, 332.8213, 2191.453, 1571.019, 2361.858, 0.285995
26.4, 86.85281, 567.991, 1088.095, 1020.781, 216.2105, 1638.547, 0.009381353, 2292.451, 2511.919, 510.489, 363.9213, 2536.456, 1762.574, 2259.761, 0.2732489
26.5, 81.92411, 729.1654, 1100.314, 1175.178, 219.8448, 1564.531, 0.008894475, 2146.982, 3833.558, 482.144, 339.2964, 3248.823, 1839.089, 2356.744, 0.2610708
26.6, 123.7861, 860.1442, 1110.23, 1119.67, 206.667, 1493.858, 0.008432865, 2123.552, 4228.141, 455.3729, 316.3378, 3643.62, 1742.599, 2368.571, 0.2494356
26.7, 154.9152, 817.5644, 1119.635, 1064.453, 194.2791, 1426.378, 0.007995212, 1988.801, 4137.098, 430.0883, 294.9327, 3685.046, 1722.527, 2266.184, 0.2383188
26.8, 146.1241, 777.0923, 1057.179, 1163.592, 182.6338, 1512.349, 0.007580273, 2068.774, 3946.012, 406.2076, 274.976, 3526.566, 1632.152, 2223.605, 0.2276975
26.9, 137.8319, 738.6238, 998.2057, 1106.21, 171.6865, 1444.033, 0.007186869, 1937.499, 3991.172, 494.7007, 256.3696, 3342.283, 1546.519, 2215.332, 156.8688
27, 130.0103, 702.0596, 942.5226, 1051.657, 161.3954, 1378.803, 0.006813881, 1814.554, 3889.584, 486.9825, 239.0223, 3150.093, 1543.644, 2119.569, 162.6162
27.1, 122.6325, 667.3055, 889.9457, 999.795, 151.7212, 1316.52, 0.006460251, 1762.02, 3642.793, 551.7241, 222.8487, 3140.138, 1462.654, 2033.854, 197.5765
27.2, 115.6734, 634.2717, 840.3016, 950.4904, 142.6268, 1353.631, 0.006124974, 1765.201, 3493.125, 521.0895, 207.7696, 2914.986, 1385.914, 2062.456, 188.771
27.3, 109.1092, 602.8733, 793.4269, 903.6172, 134.0776, 1353.308, 0.005807097, 1653.189, 3554.173, 492.1559, 193.7108, 2785.807, 1342.259, 2012.083, 239.6752
27.4, 140.067, 573.0292, 749.1671, 859.0555, 126.0408, 1421.706, 0.005505717, 1639.615, 3328.664, 541.0275, 180.6033, 2586.06, 1318.898, 2009.619, 228.9934
27.5, 132.1185, 544.6624, 707.3761, 816.6915, 118.4858, 1357.485, 0.005219979, 1535.573, 3253.085, 510.9868, 168.3827, 2596.401, 1298.123, 1994.762, 218.7878
27.6, 124.6211, 517.6999, 667.9164, 776.4165, 111.3836, 1296.165, 0.00494907, 1438.132, 3223.529, 590.4253, 156.989, 2410.235, 1230.015, 1926.466, 209.0369
27.7, 117.5491, 540.5955, 630.6578, 738.1277, 104.7071, 1237.615, 0.004692221, 1346.875, 3141.218, 1464.024, 146.3663, 2352.396, 1189.06, 1866.958, 199.7206
27.8, 110.8785, 513.8344, 595.4777, 701.7272, 98.43084, 1267.663, 0.004448702, 1387.072, 3353.021, 1661.836, 136.4623, 2283.917, 1126.674, 1786.255, 190.8195
27.9, 104.5864, 488.3979, 562.2601, 667.1216, 92.53078, 1338.42, 0.004217821, 1362.589, 3839.845, 1671.346, 127.2286, 2249.836, 1067.561, 1709.04, 182.3152
28, 98.65134, 464.2206, 530.8954, 634.2227, 86.98437, 1277.961, 0.003998922, 1899.471, 3842.95, 1649.234, 118.6196, 2156.384, 1011.55, 2033.51, 174.1898
28.1, 93.05309, 441.2403, 501.2803, 602.9462, 81.77042, 1353.194, 0.003791384, 1860.499, 3599.119, 1645.596, 110.5931, 2218.011, 1100.009, 1945.607, 298.6184
28.2, 87.77254, 419.3975, 473.3173, 573.2121, 76.869, 1330.172, 0.003594617, 1851.611, 3545.768, 1554.224, 103.1098, 2058.976, 1042.295, 1903.711, 285.3097
28.3, 82.79166, 398.636, 636.739, 544.9443, 72.26138, 1374.723, 0.003408062, 1734.117, 3439.189, 1467.926, 96.13285, 2024.705, 1077.998, 1850.033, 272.5941
28.4, 78.09341, 430.7702, 601.2197, 518.0705, 67.92994, 1312.624, 0.003231189, 1624.078, 3353.713, 1488.288, 89.62798, 2007.941, 1021.439, 1843.226, 260.4453
28.5, 73.6618, 409.4457, 567.6817, 492.522, 63.85814, 1253.33, 0.003063495, 1576.74, 3293.031, 1405.651, 83.56327, 1863.969, 967.8476, 1783.73, 248.8378
28.6, 69.48165, 418.765, 561.6083, 468.2334, 60.0304, 1196.715, 3.80547, 1685.667, 3115.091, 1369.329, 77.90893, 1743.267, 917.0682, 1772.234, 365.309
28.7, 65.53873, 398.0348, 530.28, 445.1426, 56.4321, 1232.547, 690.1113, 1578.702, 2917.441, 1535.396, 72.63719, 1688.307, 868.9529, 1779.457, 349.028
28.8, 61.81955, 378.3308, 500.6992, 423.1905, 53.04949, 1190.459, 1268.354, 1478.525, 3051.692, 1450.143, 67.72217, 1574.092, 888.4899, 1702.536, 390.1128
28.9, 58.31143, 359.6023, 556.1967, 402.321, 49.86964, 1224.39, 1725.757, 1384.705, 2898.065, 1369.624, 63.13972, 1550.146, 841.8741, 1658.229, 372.7264
