 , C000, C002, C003, C004, C005, C010, C015, C017, C018, C019, C021, C022, C024, C027, C030, C060, C075
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
309.8, 0.682557, 31.43483, 444.5623, 385.4776, 241.4361, 194.9617, 1411.06, 1098.516, 215.9763, 740.124, 485.1311, 843.3222, 429.6724, 425.6136, 817.5779, 664.3157, 641.4013
309.9, 0.6388702, 29.97138, 412.6888, 365.3867, 226.5122, 184.0347, 1363.595, 1038.805, 295.7156, 704.8987, 457.2966, 849.6864, 401.2419, 402.1787, 774.3402, 627.5133, 608.528
310, 0.5979795, 28.57607, 383.1005, 346.3428, 212.5108, 173.7201, 1289.169, 982.3404, 325.3354, 671.35, 431.0591, 846.8522, 374.6926, 380.0342, 733.3892, 592.7498, 577.3395
310.1, 0.5597061, 27.24571, 355.6335, 328.2916, 199.3749, 163.9836, 1218.806, 928.9446, 311.2027, 639.398, 406.3269, 891.0863, 349.9, 359.109, 694.6038, 559.912, 547.7495
310.2, 0.5238823, 25.97729, 330.1359, 311.1811, 187.0509, 154.7928, 1221.736, 878.4511, 313.9037, 608.9667, 383.0138, 848.6312, 326.7478, 339.336, 657.8696, 528.8935, 519.676
310.3, 0.4903514, 24.76791, 306.4663, 294.9625, 175.4887, 146.1171, 1196.612, 830.7023, 300.2675, 579.9838, 361.0383, 808.1988, 305.1276, 320.6516, 623.0781, 499.5934, 493.0414
310.4, 0.4589667, 23.61484, 284.4937, 279.5892, 164.6412, 137.9277, 1131.301, 785.5488, 319.4395, 552.3802, 340.3236, 769.6927, 284.938, 302.9961, 590.1265, 471.9164, 467.7719
310.5, 0.4295907, 22.51546, 264.0966, 265.0171, 154.4642, 130.1973, 1069.555, 742.8497, 326.8635, 526.0904, 320.7975, 733.0213, 266.0842, 286.3127, 558.9176, 445.7727, 527.6459
310.6, 0.402095, 21.46725, 245.1618, 251.2045, 144.9163, 122.9001, 1129.531, 702.4716, 380.547, 501.0518, 527.8829, 698.097, 248.478, 270.548, 529.3592, 421.0774, 546.7149
310.7, 0.376359, 20.46784, 227.5845, 238.1118, 135.9586, 116.012, 1067.881, 664.2882, 364.0158, 477.2049, 497.5955, 860.6774, 232.0367, 335.997, 501.364, 397.7502, 518.6945
310.8, 0.3522703, 19.51496, 211.2675, 289.3073, 127.5546, 109.5098, 1009.596, 628.1804, 348.2027, 454.493, 508.9743, 819.671, 216.6833, 317.4966, 474.8493, 375.7152, 734.6062
310.9, 0.3297234, 18.60644, 196.1204, 274.2287, 170.4165, 103.3721, 1010.168, 594.0352, 333.0766, 432.862, 479.7718, 863.3793, 202.3459, 329.2172, 449.7368, 354.901, 826.1688
311, 0.3086196, 17.74022, 182.0593, 457.8429, 212.4147, 97.57845, 955.0325, 561.7459, 318.6075, 412.2606, 452.2448, 822.2442, 188.9571, 419.4376, 425.9525, 335.2398, 783.8257
311.1, 0.2888665, 16.91433, 169.0063, 433.9803, 216.1741, 92.10947, 1026.876, 531.2118, 304.767, 392.6396, 426.2971, 881.9257, 176.4542, 396.3428, 403.4259, 316.6679, 1030.227
311.2, 0.2703777, 16.12688, 156.8891, 411.3614, 220.4033, 86.94701, 970.8287, 502.3374, 291.5277, 729.8175, 401.8382, 839.907, 345.5066, 374.5196, 382.0907, 299.1248, 977.4257
311.3, 0.2530723, 15.37609, 145.6407, 389.9214, 206.7795, 82.0739, 985.4387, 647.3888, 346.2056, 1035.05, 378.7826, 940.1262, 322.6451, 353.898, 361.8838, 282.5536, 973.2545
311.4, 0.2368745, 14.66026, 183.8489, 369.5989, 239.3321, 77.47391, 931.6533, 826.0822, 343.1511, 985.7881, 357.0499, 955.1196, 301.2964, 334.4119, 504.1797, 266.9005, 1165.31
311.5, 0.2217135, 13.97775, 234.3253, 350.3355, 329.5474, 73.13173, 880.8035, 799.2183, 328.2444, 938.8709, 336.564, 1011.904, 281.3602, 315.9987, 477.5161, 252.1145, 1179.436
311.6, 0.2075228, 13.32702, 217.525, 332.0762, 403.3411, 69.03292, 832.7291, 890.614, 364.0626, 894.1866, 317.2536, 1018.745, 262.7432, 298.5994, 717.102, 356.2203, 1118.987
311.7, 55.69586, 12.70658, 246.2134, 314.7685, 378.4093, 65.16383, 921.5384, 995.8299, 389.257, 851.629, 446.5913, 1115.299, 470.1599, 400.6683, 679.178, 382.0523, 1174.446
311.8, 186.8721, 12.11502, 228.5608, 298.3629, 475.5554, 61.5116, 871.2407, 959.3505, 383.9751, 1211.381, 548.8048, 1062.162, 532.1738, 378.6069, 643.2596, 475.7242, 1452.637
311.9, 203.7153, 11.55101, 212.1738, 282.8123, 446.1599, 58.06406, 891.0918, 936.9116, 367.295, 1153.727, 517.317, 1047.216, 496.961, 357.7603, 609.2407, 449.3695, 1513.784
312, 190.6765, 11.01325, 304.5714, 268.0723, 488.9584, 115.9981, 842.4559, 958.1417, 379.8218, 1098.817, 1166.637, 1104.59, 464.0781, 338.0615, 786.4326, 424.4749, 1628.055
312.1, 382.7504, 10.50053, 282.7347, 254.1004, 458.7344, 109.4968, 965.3035, 1089.317, 426.1475, 1046.52, 1099.701, 1118.916, 433.3711, 370.1543, 892.6425, 400.9595, 1584.399
312.2, 358.2526, 10.01168, 451.1522, 240.8568, 430.3786, 111.4588, 912.6171, 1148.337, 417.9343, 996.7124, 1403.843, 1173.418, 696.7794, 349.7731, 845.435, 627.5661, 1503.195
312.3, 335.3228, 9.545585, 479.1557, 228.3035, 403.7756, 175.5674, 862.8063, 1190.713, 407.2227, 949.2752, 1642.69, 1280.69, 785.9445, 339.2193, 915.6982, 689.047, 1625.132
312.4, 313.8606, 9.101191, 490.3013, 216.4044, 378.817, 171.7128, 815.7142, 1473.074, 566.7563, 904.0957, 1548.44, 1268.402, 733.9402, 779.2892, 1228.291, 650.8745, 1648.182
312.5, 520.5804, 8.677485, 646.0179, 205.1255, 355.4012, 533.9509, 920.5619, 1480.812, 568.5109, 861.0665, 1567.936, 1207.97, 685.377, 793.4031, 1247.723, 749.0643, 1563.708
312.6, 503.4781, 8.273504, 599.7007, 194.4344, 333.4327, 527.834, 994.5076, 1522.727, 543.8144, 820.0851, 1670.012, 1314.818, 640.027, 749.7172, 1181.737, 707.567, 1483.565
312.7, 535.8536, 7.888331, 606.1119, 184.3006, 312.8222, 498.2505, 940.2272, 1439.958, 520.1907, 781.0543, 1700.173, 1252.175, 597.6777, 708.4367, 1146.799, 905.8894, 1571.556
312.8, 541.5942, 7.521091, 562.6559, 174.6949, 293.4857, 470.3251, 888.9095, 1479.933, 593.0058, 743.8811, 1972.046, 1192.516, 558.1307, 669.4292, 1203.383, 855.7041, 1491.01
312.9, 506.9297, 7.170946, 634.21, 165.5899, 275.3445, 517.1096, 840.3927, 1499.307, 567.2452, 708.4771, 2136.711, 1168.27, 521.2003, 794.1324, 1139.742, 808.299, 1414.592
313, 474.4838, 6.837103, 588.7394, 156.9594, 258.3246, 527.4736, 794.5239, 1417.811, 565.53, 674.7581, 2192.396, 1112.609, 486.7136, 784.472, 1332.504, 763.5201, 1342.091
313.1, 529.0286, 6.518802, 556.5716, 148.7787, 242.3568, 653.868, 751.1587, 1340.745, 540.963, 642.6439, 2266.174, 1132.229, 454.5088, 993.8271, 1262.035, 721.2219, 1273.306
313.2, 582.2314, 6.215319, 620.7207, 141.0244, 227.3759, 861.257, 710.1603, 1399.91, 595.8068, 612.0582, 2162.873, 1166.135, 424.4349, 997.3575, 1195.292, 681.2669, 1208.046
313.3, 544.9659, 5.925965, 576.2172, 133.6743, 213.3211, 812.9862, 671.3997, 1390.808, 613.0455, 582.9281, 2038.777, 1138.409, 396.351, 942.4417, 1132.079, 643.5255, 1199.769
313.4, 510.0856, 5.650082, 534.9045, 126.7072, 200.1351, 767.4208, 634.7546, 1315.21, 586.4144, 555.1844, 1921.802, 1084.17, 370.1252, 1115.312, 1072.209, 607.8748, 1318.355
313.5, 477.4377, 5.387043, 503.7443, 120.1033, 187.7641, 724.4092, 600.1096, 1243.72, 702.5974, 528.7612, 2073.179, 1276.784, 345.6348, 1053.901, 1015.505, 574.1992, 1493.566
313.6, 446.8795, 5.136249, 599.7816, 113.8436, 176.1579, 683.8082, 567.3555, 1176.117, 986.8337, 503.5955, 2147.935, 1215.953, 322.7649, 995.8716, 961.7998, 542.3892, 1454.214
313.7, 418.2772, 4.897131, 746.5493, 107.9101, 165.269, 645.4828, 536.3891, 1112.188, 1232.607, 479.6275, 2195.009, 1158.02, 301.4082, 941.0375, 910.9349, 512.3414, 1379.682
313.8, 391.5055, 4.669145, 693.0243, 102.2859, 155.0532, 609.3055, 507.1129, 1104.258, 1421.889, 456.8003, 2267.473, 1102.847, 281.4647, 889.2227, 862.76, 483.9582, 1308.97
313.9, 366.4474, 4.451773, 643.3369, 96.95476, 145.4689, 575.1558, 479.4346, 1044.235, 1869.984, 435.0595, 2137.376, 1050.302, 262.8408, 882.8762, 817.1329, 457.1474, 1300.153
314, 342.993, 4.244521, 782.8675, 91.90151, 136.477, 542.92, 453.267, 1062.525, 2011.449, 414.3534, 2014.744, 1000.261, 245.4491, 955.0368, 773.9187, 431.822, 1233.517
314.1, 321.0399, 4.046917, 726.7386, 87.11164, 128.041, 585.5844, 428.5276, 1004.77, 2202.591, 394.6328, 1899.147, 952.6047, 229.2083, 951.8918, 732.9899, 407.8995, 1247.944
314.2, 300.4919, 3.858513, 799.1613, 82.57142, 120.1264, 639.2823, 405.1385, 1255.335, 2174.221, 375.8508, 2003.096, 907.2186, 214.0421, 1010.926, 694.2256, 385.3023, 1183.984
314.3, 281.259, 3.67888, 741.8642, 267.4313, 112.701, 603.4525, 619.5967, 1187.1, 2163.72, 357.9627, 1888.168, 863.9948, 199.8793, 1025.87, 657.5114, 475.3481, 1199.958
314.4, 263.2572, 3.50761, 688.6752, 253.4929, 105.7346, 569.6308, 585.7791, 1122.574, 2069.727, 340.926, 1779.834, 822.8304, 186.6537, 969.3838, 622.7388, 847.4894, 1210.869
314.5, 246.4075, 3.344313, 639.2996, 240.281, 99.19881, 537.7047, 553.8071, 1061.556, 2116.58, 324.7, 1677.715, 783.6273, 174.3033, 916.0082, 589.8052, 800.5394, 1384.474
314.6, 230.6363, 3.188619, 593.4641, 227.7576, 93.06702, 507.568, 523.5803, 1003.854, 2024.635, 309.2464, 1581.456, 746.292, 288.8103, 865.5715, 558.6133, 756.1903, 1517.526
314.7, 215.8745, 3.040173, 550.9149, 215.887, 87.31427, 479.1204, 495.0032, 949.2891, 2063.278, 294.5282, 1490.719, 710.7355, 269.7003, 817.9119, 529.071, 714.2982, 1679.247
314.8, 202.0576, 2.898638, 511.4162, 204.635, 81.91711, 452.2671, 467.9858, 897.6898, 1973.648, 280.5105, 1405.189, 676.873, 251.8548, 772.8765, 501.091, 674.7268, 1631.459
314.9, 189.1249, 2.763691, 513.751, 260.4117, 76.85356, 426.9189, 442.4431, 848.8952, 1955.048, 267.16, 1324.566, 644.6239, 519.382, 730.3208, 474.5908, 637.3477, 1547.843
315, 177.0201, 2.635028, 496.6511, 246.8392, 72.103, 402.9914, 418.2945, 802.7529, 1971.736, 254.4449, 1248.569, 613.9113, 485.0156, 690.1083, 449.492, 602.0392, 1522.606
315.1, 165.69, 2.512354, 461.043, 233.974, 67.6461, 380.4049, 395.4639, 759.1187, 1992.639, 242.3349, 1176.932, 584.6619, 452.9231, 652.11, 425.7206, 628.7629, 1661.478
315.2, 155.0851, 2.395391, 507.2118, 221.7794, 63.46468, 359.0844, 373.8795, 717.8562, 2055.825, 230.8013, 1339.111, 556.8062, 422.9541, 616.2039, 403.2063, 618.5366, 1697.323
315.3, 145.1589, 2.283874, 470.8465, 210.2203, 59.54174, 338.9588, 353.4731, 678.8366, 2196.283, 219.8167, 1550.556, 530.2775, 394.9681, 582.2748, 381.8827, 584.2703, 1610.331
315.4, 135.8681, 2.177548, 634.2003, 199.2637, 55.86128, 319.9612, 334.1805, 641.9379, 2563.825, 209.3548, 1637.661, 505.0128, 368.8339, 550.214, 361.6867, 611.0908, 1649.982
315.5, 206.3969, 2.076173, 731.3937, 188.8782, 52.40832, 302.0284, 315.9408, 607.0449, 2642.225, 199.3908, 1642.056, 480.9519, 344.429, 519.9185, 342.5589, 577.2371, 1565.417
315.6, 193.1866, 1.979516, 729.7106, 188.3051, 49.1688, 285.1006, 298.6967, 574.0485, 2634.409, 189.9011, 1547.843, 458.0373, 321.6388, 491.291, 324.4426, 545.2587, 1485.186
315.7, 225.9052, 1.88736, 743.7691, 178.4907, 46.12953, 269.1216, 282.3938, 542.8457, 2560.064, 180.863, 1550.07, 436.2144, 300.3567, 464.2398, 307.2845, 651.8236, 1462.224
315.8, 211.4462, 1.799494, 690.4435, 169.1878, 43.27813, 361.4221, 266.9807, 513.3389, 2556.959, 172.2551, 1461.135, 415.4313, 280.4827, 438.6781, 291.0337, 615.7133, 1387.281
315.9, 197.9127, 1.715719, 804.6446, 160.3698, 40.60297, 341.1654, 252.4089, 485.436, 2599.148, 164.0568, 1377.302, 395.6384, 261.9237, 414.5239, 275.6423, 581.6034, 1583.816
316, 185.2453, 1.635843, 746.9544, 152.0114, 38.09318, 322.0442, 238.6323, 459.0498, 2486.239, 156.2488, 1298.278, 376.7885, 244.5928, 391.6996, 261.065, 549.3832, 1502.642
316.1, 173.3888, 1.559687, 693.4004, 157.0902, 35.73853, 303.9946, 225.6078, 434.0978, 2515.404, 148.8123, 1223.789, 358.8367, 228.4086, 370.1321, 247.2585, 518.9479, 1425.628
316.2, 162.2911, 1.487075, 643.686, 148.9027, 33.52942, 286.9566, 447.0788, 410.5021, 2406.133, 141.7298, 1153.574, 341.7402, 213.2953, 349.7521, 234.1822, 490.1988, 1352.561
316.3, 151.9037, 1.417845, 597.536, 141.142, 31.45686, 270.8736, 562.8332, 388.1889, 2569.406, 134.9844, 1087.388, 325.4583, 199.182, 330.4942, 538.6679, 463.0423, 1423.24
316.4, 142.1812, 1.351837, 554.6948, 133.7857, 29.51242, 255.6919, 643.4142, 367.0886, 2464.249, 128.56, 1024.998, 309.9521, 186.0025, 312.2968, 510.1804, 437.3902, 1350.295
316.5, 150.3829, 1.288902, 519.418, 126.8128, 27.68817, 323.9223, 708.6092, 347.1353, 2446.742, 122.4413, 1193.43, 295.1846, 173.6951, 295.1013, 483.1994, 484.2944, 1281.089
316.6, 140.7577, 1.228897, 509.0823, 120.2034, 25.97668, 305.7675, 669.9332, 328.2664, 2601.759, 116.6139, 1381.022, 281.1208, 162.2021, 278.8526, 457.6454, 457.465, 1324.22
316.7, 143.9614, 1.171686, 588.0857, 139.2736, 24.37098, 400.7458, 633.3681, 310.4233, 2659.585, 111.0638, 1488.117, 267.727, 151.4695, 263.4986, 433.4427, 432.1219, 1439.871
316.8, 134.7472, 1.117138, 545.9221, 132.0147, 22.86453, 378.2852, 644.6818, 293.55, 2574.817, 105.7779, 1530.39, 254.9713, 141.4471, 248.99, 410.5201, 485.3681, 1366.074
316.9, 126.1227, 1.06513, 506.7814, 125.1342, 21.45121, 357.0835, 609.495, 277.5939, 2537.606, 100.7435, 1643.557, 242.8234, 132.0879, 235.2802, 388.8097, 534.7411, 1296.06
317, 118.0503, 1.015543, 534.6128, 118.6122, 20.12524, 337.07, 670.6523, 262.5051, 2563.54, 95.94878, 1549.258, 231.2543, 123.3479, 222.3254, 368.2474, 505.1171, 1229.634
317.1, 159.4497, 0.9682642, 552.4849, 112.4302, 18.88124, 318.1783, 634.048, 248.2364, 2581.406, 91.38223, 1499.298, 220.2363, 115.1862, 210.0838, 348.7726, 477.1341, 1166.612
317.2, 149.2442, 0.9231867, 512.8737, 106.5704, 17.71413, 476.983, 599.4416, 234.7433, 2509.851, 87.03301, 1604.701, 209.7433, 107.5646, 198.5163, 330.3277, 450.7014, 1106.821
317.3, 139.6918, 0.8802077, 476.1025, 101.016, 16.61917, 596.9231, 566.724, 221.9837, 2541.415, 82.89079, 1512.631, 199.7503, 100.4473, 187.5857, 312.8583, 425.733, 1050.093
317.4, 130.7509, 0.8392296, 441.9676, 95.75105, 15.59189, 563.4673, 657.3008, 209.9176, 2439.865, 78.94572, 1425.844, 190.2333, 93.80088, 177.257, 296.3127, 402.1479, 996.2736
317.5, 137.3991, 0.8001593, 446.2394, 95.65903, 14.6281, 667.0613, 621.4252, 198.5074, 2528.294, 75.1884, 1344.036, 181.1698, 87.59428, 167.497, 280.6422, 524.7185, 945.2122
317.6, 128.6049, 0.7629079, 467.0621, 90.67332, 13.7239, 793.4318, 587.5078, 187.7174, 2418.463, 71.60991, 1345.587, 172.5381, 81.79835, 158.2744, 265.8004, 495.6497, 1081.162
317.7, 120.3736, 0.7273908, 526.9161, 263.1533, 12.87558, 748.9624, 555.4415, 177.5138, 2449.285, 68.20173, 1380.877, 164.3176, 76.38593, 149.5595, 251.7435, 468.1912, 1025.75
317.8, 112.6692, 0.6935271, 641.0826, 249.4379, 12.0797, 734.4952, 525.1254, 167.8649, 2597.058, 64.95576, 1320.7, 156.4888, 163.8454, 141.3246, 238.43, 492.7288, 1189.095
317.9, 105.4578, 0.66124, 620.4665, 236.4373, 41.44206, 803.6413, 496.464, 158.7405, 2561.529, 61.86428, 1450.913, 149.0331, 259.5594, 133.5431, 225.8206, 465.4322, 1206.335
318, 180.4955, 0.630456, 705.6906, 224.1142, 75.71258, 820.3676, 469.3669, 150.1121, 2628.778, 58.91993, 1367.666, 141.9325, 242.3849, 126.19, 213.8781, 722.9645, 1294.195
318.1, 168.943, 0.6011051, 655.095, 212.4335, 71.03255, 814.0575, 443.7488, 141.9526, 2601.086, 56.11572, 1420.626, 135.1702, 226.3468, 119.2418, 202.5671, 682.913, 1227.864
318.2, 158.1298, 0.5731207, 608.127, 201.3616, 66.64182, 768.4321, 419.5289, 134.2367, 2553.709, 53.44496, 1339.118, 128.7301, 211.3699, 112.6762, 191.8543, 645.0804, 1190.897
318.3, 148.0088, 0.5464391, 683.1913, 190.8667, 62.52248, 725.3638, 396.631, 126.9401, 2442.774, 50.90132, 1550.742, 122.5969, 252.8444, 106.4721, 181.7081, 698.0926, 1129.86
318.4, 138.5356, 0.5209996, 634.2089, 180.9188, 71.4549, 684.7094, 374.9828, 120.0402, 2517.302, 48.47874, 1461.768, 116.7558, 236.1142, 100.6096, 172.0984, 726.9443, 1302.97
318.5, 300.2397, 0.4967445, 728.463, 171.4894, 196.8015, 742.7438, 354.5162, 113.5153, 2407.948, 46.17146, 1377.899, 111.1931, 510.5383, 95.06986, 162.997, 686.6723, 1282.955
318.6, 281.0229, 0.4736186, 893.9946, 162.5514, 184.6366, 838.8195, 454.6835, 107.3451, 2588.105, 43.97399, 1417.216, 105.8954, 795.6637, 89.83518, 154.3769, 802.4487, 1217.201
318.7, 263.0362, 0.4515693, 871.8156, 154.0793, 173.2236, 791.8062, 493.1588, 101.5103, 2545.59, 41.88111, 1591.967, 100.8501, 925.8257, 84.88873, 146.2126, 946.8138, 1154.816
318.8, 559.0667, 0.4305465, 809.3094, 146.0487, 499.3931, 747.4278, 466.2421, 516.2687, 2643.546, 39.88783, 1693.184, 96.04516, 864.5657, 80.21464, 361.7246, 948.3928, 1095.629
318.9, 873.5527, 0.4105024, 751.2849, 138.4367, 566.6144, 705.5367, 440.7946, 820.5848, 2614.069, 37.98943, 1804.853, 91.46915, 976.0103, 75.7979, 342.5948, 1109.502, 1181.669
319, 1099.551, 0.3913915, 717.8916, 131.2215, 531.5902, 665.9935, 452.2896, 828.7505, 2500.512, 36.18137, 1715.34, 87.11118, 911.4297, 71.62437, 324.4766, 1048.037, 1121.106
319.1, 1071.938, 0.3731702, 826.8069, 124.3823, 498.731, 628.6666, 568.3994, 887.0335, 2586.032, 34.45937, 1616.922, 82.96083, 851.1223, 170.3003, 307.3167, 1124.598, 1063.647
319.2, 1166.715, 0.3557973, 767.5278, 124.131, 467.9029, 593.4318, 537.376, 1188.898, 2566.343, 32.81932, 1823.696, 79.00822, 857.3489, 204.275, 291.0642, 1526.914, 1009.132
319.3, 1515.888, 0.3392332, 758.3322, 117.6614, 438.9804, 560.1717, 508.046, 1301.858, 2595.621, 31.25733, 1719.061, 75.24393, 800.6199, 193.0273, 275.6712, 1563.237, 1037.762
319.4, 1671.261, 0.3234402, 846.3383, 111.5289, 411.8457, 528.7758, 480.3167, 1231.095, 2631.817, 29.76968, 1984.039, 71.659, 747.6446, 182.3989, 376.437, 1505.298, 1057.31
319.5, 1708.231, 0.3083824, 785.6588, 105.7161, 386.3882, 499.1395, 454.101, 1164.177, 2822.695, 28.35283, 1870.204, 68.24486, 698.1745, 172.3558, 356.5291, 1477.808, 1003.12
319.6, 1598.897, 0.2940257, 729.3298, 100.2062, 362.5044, 471.1642, 429.3161, 1100.898, 2822.724, 27.00341, 1928.701, 64.99339, 651.9778, 162.8656, 337.674, 1395.939, 1111.215
319.7, 1496.56, 0.2803373, 677.0395, 94.98347, 340.0969, 568.9295, 405.8839, 1132.721, 2842.62, 25.71822, 1852.705, 61.89682, 608.8378, 153.898, 391.4911, 1318.606, 1054.263
319.8, 1400.773, 0.2672862, 688.7047, 90.03297, 319.0745, 537.0427, 383.7307, 1133.772, 2767.886, 24.4942, 1901.205, 58.9478, 568.5522, 145.4242, 370.7871, 1245.556, 1149.487
319.9, 1311.117, 0.2548427, 639.327, 85.34048, 299.3515, 506.9431, 475.8508, 1072.145, 2911.746, 23.32843, 1792.123, 56.13927, 530.9324, 313.1282, 351.178, 1327.077, 1090.573
320, 1227.2, 0.2429785, 593.4895, 80.89257, 280.8477, 478.5305, 520.7194, 1013.868, 3011.247, 22.21815, 1689.299, 53.46456, 495.8017, 295.8869, 332.6059, 1253.558, 1034.679
320.1, 1148.653, 0.2316667, 550.9384, 76.67648, 263.4876, 470.5007, 682.2654, 958.7581, 2972.478, 21.1607, 1779.227, 50.91728, 462.9955, 279.5949, 315.016, 1184.113, 981.6492
320.2, 1075.134, 0.2208814, 579.394, 125.8405, 247.2006, 527.3905, 645.0272, 906.644, 2867.649, 20.15359, 1704.925, 48.49136, 432.3601, 264.2, 332.7732, 1118.514, 931.3374
320.3, 1006.321, 0.2105983, 537.8535, 119.2818, 231.9204, 497.8319, 609.8215, 857.3627, 2814.878, 19.19441, 1638.302, 46.18103, 500.7225, 249.6528, 339.0806, 1122.204, 1105.012
320.4, 941.9116, 0.2007939, 499.2913, 132.3037, 217.5847, 723.5485, 576.5374, 810.7601, 2797.082, 18.28087, 1544.304, 43.98077, 585.7174, 235.9066, 321.1483, 1060.035, 1152.754
320.5, 881.6249, 0.1914459, 463.4938, 125.4081, 204.1351, 1037.091, 665.0547, 923.8989, 2745.876, 17.41082, 1455.699, 41.88534, 546.9617, 222.9172, 304.1643, 1001.311, 1093.672
320.6, 825.1968, 0.1825332, 460.8059, 118.8719, 191.5169, 1004.259, 628.7559, 873.6797, 2691.881, 16.58218, 1372.178, 39.88974, 510.7704, 210.6431, 402.8206, 945.839, 1037.619
320.7, 772.3804, 0.1740354, 461.7332, 112.6763, 179.6787, 947.9733, 594.4384, 826.1902, 2611.04, 15.79297, 1293.449, 37.98923, 519.4626, 199.0448, 381.5174, 893.4405, 1067.106
320.8, 722.9445, 0.1659331, 436.4231, 166.3407, 168.5722, 894.8423, 610.9211, 854.5419, 2497.614, 15.04132, 1219.237, 36.17926, 485.0909, 188.0851, 361.3408, 843.9448, 1056.117
320.9, 676.6727, 0.1582081, 405.1331, 175.6382, 158.1522, 844.6891, 577.5769, 808.0927, 2421.367, 14.32545, 1149.283, 34.45552, 538.5114, 177.7289, 342.2312, 1067.044, 1162.687
321, 633.3625, 0.1508428, 376.0865, 166.484, 148.3763, 797.3468, 546.0527, 764.1682, 2417.022, 13.64365, 1083.343, 32.81392, 755.5236, 167.9429, 324.1323, 1007.931, 1152.938
321.1, 592.8244, 0.1438203, 360.3688, 157.8069, 139.2047, 752.658, 516.249, 722.6312, 2427.936, 12.9943, 1104.281, 31.25052, 705.5322, 158.6957, 306.9905, 952.0927, 1333.824
321.2, 554.8809, 0.1371247, 334.5317, 149.5821, 130.6001, 710.4738, 583.4667, 771.1344, 2477.15, 12.37585, 1111.838, 29.76161, 658.8486, 149.9577, 399.6398, 899.3477, 1354.708
321.3, 519.366, 0.1307409, 310.5469, 141.7859, 122.5273, 670.6539, 643.2024, 729.2188, 2395.765, 11.78684, 1048.046, 28.34364, 725.5401, 141.7008, 378.5048, 1022.175, 1285.276
321.4, 486.1241, 0.1246542, 443.8629, 134.3961, 114.9535, 633.0657, 837.4379, 770.0468, 2430.867, 11.22586, 987.9142, 26.99323, 731.1086, 133.8986, 358.4875, 1075.607, 1219.402
321.5, 455.01, 0.118851, 412.0395, 127.3914, 107.8479, 597.5844, 791.7304, 728.1903, 2363.052, 10.69158, 1011.438, 25.70716, 877.7407, 126.5259, 377.8854, 1016.02, 1156.905
321.6, 425.8872, 0.1133179, 382.4977, 120.7518, 101.1815, 564.0916, 748.5176, 688.609, 2422.798, 10.18273, 1074.433, 24.48236, 819.6625, 119.5592, 418.6217, 1053.869, 1159.13
321.7, 398.6285, 0.1080423, 398.0467, 114.4583, 94.92712, 532.476, 707.6635, 651.1791, 2317.55, 9.698099, 1012.787, 23.31592, 765.4271, 112.9761, 396.4828, 1096.036, 1099.721
321.8, 373.1144, 0.1030124, 369.5081, 108.4928, 359.4994, 502.6323, 669.0391, 615.7838, 2227.576, 9.236531, 954.6781, 22.20505, 788.5829, 106.7555, 399.7405, 1035.317, 1043.358
321.9, 349.2334, 0.09821669, 440.3014, 108.9201, 337.2776, 474.4613, 632.5228, 768.9869, 2191.103, 8.796931, 942.8251, 21.1471, 736.404, 100.8774, 378.6002, 1092.141, 989.8836
322, 361.7516, 0.09364422, 408.7334, 156.2894, 332.6293, 483.4612, 597.9996, 884.8886, 2198.741, 8.378253, 998.8488, 20.13956, 687.6777, 95.32295, 447.4091, 1031.638, 939.1497
322.1, 918.6996, 0.08928461, 379.4286, 148.7984, 312.0685, 485.3819, 565.3607, 994.5483, 2206.446, 7.979501, 941.5396, 19.18003, 642.1755, 90.07434, 644.0704, 1168.64, 1009.625
322.2, 1003.807, 0.08512797, 384.0669, 173.3763, 661.0129, 458.1777, 770.9998, 1289.178, 2317.189, 7.599728, 887.5186, 18.26621, 599.6841, 85.11472, 812.7148, 1242.888, 957.8795
