 , C000, C002, C003, C005, C006, C009, C010, C011, C012, C014, C015, C020, C022, C023, C026, C027, C028, C030, C031, C032, C040, C043, C044, C045, C058, C061, C083, C095, C099, C107
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
7.6, 142.8718, 1671.926, 241.101, 125.115, 360.594, 286.741, 1009.497, 158.3293, 467.6384, 387.9896, 352.6699, 85.34362, 578.9771, 275.4841, 194.2364, 1263.241, 8.532391, 85.76759, 406.9315, 511.9413, 223.4478, 552.4215, 140.2091, 675.1899, 410.2832, 320.705, 783.1613, 568.3135, 732.569, 1877.773
7.7, 133.4965, 1570.705, 225.5482, 176.6085, 343.0906, 271.9574, 949.509, 150.2148, 442.675, 423.7054, 374.81, 80.21676, 554.3463, 365.0149, 366.6353, 1257.85, 7.958302, 80.21918, 387.9971, 722.609, 212.3347, 526.2449, 131.4077, 656.9936, 380.9041, 305.4339, 745.8045, 819.1876, 695.8892, 2370.048
7.8, 124.7365, 1475.611, 227.1339, 166.4445, 326.4369, 257.936, 983.1533, 142.5162, 419.0443, 399.6962, 367.542, 75.39789, 530.7635, 486.8167, 349.0976, 1196.528, 7.422839, 223.6117, 590.8113, 798.3532, 201.7743, 726.3982, 123.1587, 612.5206, 353.6286, 388.775, 710.2297, 1073.355, 661.0461, 2229.75
7.9, 116.5512, 1605.175, 212.4822, 156.8655, 413.8639, 244.6375, 1008.957, 135.2122, 396.6749, 377.0475, 349.5049, 70.8685, 508.1839, 459.72, 332.3987, 1136.106, 6.923405, 209.146, 563.321, 995.6783, 191.7392, 691.9778, 115.4275, 571.0582, 328.3062, 370.2626, 676.3517, 1012.339, 627.9474, 2097.757
8, 114.8079, 1658.762, 260.7513, 147.8377, 393.7748, 359.0529, 1048.363, 128.2825, 463.4937, 355.6822, 332.353, 66.61121, 486.5649, 434.1316, 316.4987, 1078.735, 6.457574, 195.616, 537.1099, 933.4432, 182.2032, 659.1883, 108.1817, 802.3768, 304.7972, 406.4434, 800.1886, 954.7908, 596.5062, 1973.577
8.1, 107.2741, 1558.338, 721.897, 139.3295, 455.875, 340.5411, 1283.501, 121.7079, 534.5011, 335.5275, 418.8071, 62.60966, 465.8656, 409.9674, 301.3593, 1166.445, 6.023086, 182.9614, 512.1183, 875.098, 173.1414, 627.9526, 101.3907, 748.0627, 282.9715, 387.0897, 762.0196, 900.5144, 566.6391, 1856.748
8.199999999999999, 100.2348, 1626.652, 850.3676, 131.311, 433.7466, 337.079, 1389.959, 115.4703, 661.542, 316.5149, 398.2542, 58.84851, 465.8423, 387.1482, 286.944, 1107.542, 5.617831, 171.1254, 488.2896, 820.3997, 174.2026, 598.197, 95.02599, 697.4252, 262.7087, 368.6576, 725.6713, 849.3234, 538.2675, 1746.835
8.300000000000001, 93.65732, 1845.973, 963.0834, 123.7539, 447.7927, 319.7001, 1307.363, 109.5524, 940.6088, 298.5796, 378.71, 55.31329, 446.0245, 365.5992, 273.2182, 1051.614, 5.239844, 223.5799, 465.5696, 769.1203, 165.5387, 569.8514, 89.06084, 731.7013, 243.8969, 351.1031, 691.0569, 801.0424, 511.3164, 1643.429
8.4, 211.4353, 1864.562, 900.9577, 116.6317, 587.7113, 303.2172, 1229.675, 103.9378, 911.1853, 281.6607, 360.1248, 51.99045, 427.0499, 345.2496, 260.149, 1075.724, 4.887289, 209.1162, 443.9068, 721.0461, 161.9768, 542.8489, 83.47014, 714.3106, 226.4322, 334.3846, 658.0935, 755.5059, 485.7148, 1546.144
8.5, 241.5821, 1751.678, 842.8394, 254.2354, 658.7076, 339.9335, 1156.603, 98.61092, 945.4146, 265.7004, 342.4518, 48.86722, 408.8824, 326.0327, 247.705, 1153.863, 4.558455, 227.7383, 423.252, 675.9769, 177.5899, 517.126, 78.23039, 718.0457, 444.2216, 318.4621, 626.7025, 712.5581, 461.3951, 1454.618
8.6, 225.7294, 1645.628, 834.4581, 239.6039, 626.7337, 322.4074, 1087.874, 93.55704, 945.4198, 250.6445, 332.1651, 45.93161, 401.8766, 307.8854, 235.8562, 1095.596, 4.251746, 213.0056, 403.5581, 633.7247, 228.9062, 492.6219, 73.31956, 680.7558, 412.4122, 417.5344, 596.8089, 672.0517, 438.2931, 1368.51
8.699999999999999, 232.6336, 1567.276, 783.5674, 225.8145, 596.3119, 324.0737, 1023.228, 88.7622, 894.9516, 236.4418, 323.111, 43.17236, 409.8549, 290.7482, 224.5742, 1150.337, 3.965673, 280.8432, 384.7807, 594.1135, 225.5147, 469.279, 68.717, 634.6744, 382.8805, 503.2561, 568.3411, 633.848, 416.3477, 1287.499
8.800000000000001, 217.3681, 1609.858, 876.0166, 221.763, 567.3666, 331.8342, 962.4245, 84.21308, 847.1776, 223.0439, 307.2544, 40.57886, 392.4189, 274.5648, 213.8319, 1092.247, 3.698849, 449.9898, 366.877, 556.9782, 214.2989, 447.0421, 64.40337, 690.4902, 355.4636, 479.2925, 541.2313, 597.816, 395.5012, 1211.283
8.9, 203.1043, 1807.222, 819.5072, 328.6899, 609.0207, 314.7257, 905.2338, 79.89712, 801.9537, 210.4051, 292.1759, 38.14116, 375.7248, 259.2823, 203.6034, 1037.092, 3.449977, 420.8794, 349.8063, 522.1641, 203.6408, 425.859, 60.36051, 678.8996, 330.0098, 456.4699, 515.4146, 563.8323, 375.6985, 1139.58
9, 189.7766, 1779.724, 766.6431, 309.7735, 579.4586, 298.4993, 851.4416, 75.80234, 759.144, 198.4825, 310.8702, 35.8499, 428.2386, 244.8504, 193.8642, 1114.151, 3.217851, 393.6522, 333.5299, 489.526, 193.5128, 405.6796, 56.57144, 650.1342, 306.3788, 434.7341, 563.5284, 531.7804, 356.8873, 1072.121
9.1, 177.3233, 1725.872, 747.1456, 291.9457, 602.3712, 283.1095, 800.8459, 71.91742, 718.6196, 187.2356, 295.6143, 33.69629, 421.5474, 231.2218, 184.5909, 1057.889, 3.001342, 368.1863, 318.0108, 458.928, 183.8886, 386.4564, 53.02023, 650.9655, 284.4399, 500.9568, 536.6481, 668.3247, 339.0179, 1008.655
9.199999999999999, 165.6873, 1621.384, 698.9493, 275.144, 707.7424, 268.5131, 753.2568, 68.23161, 680.2585, 176.6259, 281.1071, 31.67204, 644.4568, 218.3518, 175.7611, 1004.469, 2.799402, 344.3678, 303.2139, 430.2425, 235.9907, 368.1442, 49.69194, 705.9772, 369.9837, 543.4941, 610.5532, 957.8297, 322.0433, 948.9464
9.300000000000001, 154.8148, 1715.764, 653.862, 281.9435, 673.3883, 254.6693, 708.4956, 64.7347, 643.9451, 166.6174, 267.3118, 29.76941, 626.0591, 206.1981, 167.3537, 1015.732, 2.611048, 322.0902, 289.1054, 403.3501, 224.2538, 350.6996, 46.57258, 658.1885, 343.4903, 551.7626, 581.4299, 1002.081, 305.9186, 892.7722
9.4, 144.6558, 1813.805, 611.6832, 265.7174, 640.7018, 241.5392, 666.3943, 61.41702, 724.2714, 157.1761, 254.1935, 27.98106, 672.3842, 194.7209, 159.3485, 976.2664, 2.435368, 301.2538, 275.6534, 378.1385, 213.1007, 468.641, 43.64903, 661.052, 318.894, 576.3232, 553.6957, 1018.947, 290.6013, 839.9233
9.5, 135.1635, 1709.843, 572.2252, 250.4251, 609.6019, 229.0861, 626.7948, 58.26936, 685.6085, 148.2697, 241.719, 26.30015, 643.7798, 183.8825, 151.7262, 972.0182, 2.271508, 281.7653, 262.8274, 354.5028, 233.3122, 446.4344, 40.90901, 616.3043, 373.0698, 615.3288, 527.2845, 961.0234, 276.0508, 790.2029
9.6, 126.294, 1630.253, 535.3126, 236.0129, 647.0095, 270.0088, 589.5484, 55.28302, 649.0096, 139.8681, 229.8567, 24.72022, 673.9655, 173.6475, 144.4685, 922.9337, 2.118673, 263.5375, 458.5146, 332.3445, 221.7086, 425.2801, 311.8711, 574.5858, 406.4341, 619.8658, 502.1331, 906.3927, 262.229, 743.4257
9.699999999999999, 118.0065, 1531.555, 500.7811, 222.4301, 758.6222, 292.6267, 554.5153, 52.44973, 614.3643, 131.9425, 218.5765, 91.16384, 645.2938, 163.9821, 137.5579, 926.0917, 1.976121, 279.7632, 437.1801, 311.5712, 280.8833, 405.1282, 292.2937, 535.6912, 377.3305, 763.473, 478.1813, 854.8675, 249.0992, 699.4176
9.800000000000001, 205.6669, 1529.4, 468.4771, 239.3137, 994.0143, 277.5397, 521.564, 49.76165, 739.0754, 124.466, 207.8499, 99.48235, 617.8419, 210.2292, 130.978, 895.1783, 1.843161, 261.665, 416.8382, 292.0963, 266.9137, 425.7475, 273.9453, 620.4759, 686.2678, 799.9304, 455.3721, 939.1998, 236.6268, 658.0146
9.9, 324.1325, 1450.175, 444.9437, 329.0054, 1065.648, 263.2305, 490.5708, 47.21134, 793.7613, 117.4131, 197.6497, 127.2468, 591.5578, 198.5276, 124.7127, 975.2275, 70.80798, 244.7375, 397.4428, 273.8387, 309.9669, 650.598, 256.7487, 578.4749, 823.9752, 869.9396, 523.7296, 885.8097, 224.7789, 619.0624
10, 302.8628, 1391.816, 557.6658, 416.1974, 1213.89, 330.3545, 461.4193, 44.79173, 751.3889, 110.7599, 187.9501, 174.1912, 628.7016, 187.4774, 118.7472, 1028.005, 66.04377, 263.2304, 378.9499, 256.7223, 351.131, 619.7693, 396.2948, 621.6082, 928.5405, 911.1351, 498.7477, 1168.342, 213.5242, 582.4161
10.1, 300.3008, 1307.553, 836.7476, 392.2448, 1253.067, 313.3223, 434.0002, 42.49613, 924.7105, 104.4837, 178.7264, 298.4267, 601.9556, 188.4688, 113.067, 976.0931, 151.856, 282.4897, 361.3175, 240.6758, 333.6676, 590.4016, 371.4178, 579.5306, 862.0504, 1088.259, 502.4659, 1101.925, 202.833, 547.9392
10.2, 280.595, 1325.712, 1559.162, 369.6708, 1301.338, 297.1683, 408.2103, 40.31818, 875.3478, 98.56319, 169.9555, 280.4993, 576.3473, 215.8055, 107.6585, 926.8028, 141.6386, 264.2151, 344.5055, 225.6323, 317.0728, 562.4253, 348.1025, 540.3012, 800.3215, 1114.681, 478.4983, 1039.285, 192.6772, 515.5031
10.3, 262.1823, 1245.451, 2178.572, 348.3959, 1390.569, 281.8471, 383.953, 38.25185, 828.6203, 92.97813, 161.6149, 263.6488, 551.8285, 278.4417, 102.5088, 1035.835, 174.2736, 247.1227, 328.4758, 211.5291, 366.2964, 535.7747, 326.2507, 503.7274, 743.0128, 1061.603, 455.674, 980.2053, 183.0298, 484.9872
10.4, 587.0906, 1170.049, 2232.262, 514.5454, 1323.07, 267.3158, 361.1372, 36.29142, 784.3871, 87.70953, 153.6837, 318.6007, 528.3527, 396.3549, 97.60535, 1150.032, 162.5479, 231.136, 313.1919, 198.3074, 461.1691, 510.387, 305.7707, 498.258, 689.8078, 1090.727, 498.382, 924.4841, 173.8655, 456.2777
10.5, 772.3889, 1099.213, 2131.358, 625.5038, 1400.486, 350.4527, 339.6771, 34.43147, 742.5152, 82.73949, 146.1417, 368.1393, 622.1559, 402.7206, 92.93647, 1091.958, 151.6111, 216.1835, 298.6191, 185.9121, 438.2331, 486.2022, 286.5763, 501.7295, 640.4126, 1097.26, 526.8193, 871.9305, 165.1601, 429.2677
10.6, 721.7044, 1032.664, 1993.87, 589.5054, 1376.22, 332.3843, 319.4923, 32.66684, 798.0886, 78.05107, 138.9698, 366.0544, 626.7766, 428.5106, 88.49093, 1091.971, 141.4101, 313.065, 284.7245, 174.2916, 416.4378, 463.1635, 268.5867, 467.7667, 594.5545, 1252.313, 546.3273, 822.3644, 156.8905, 403.8566
10.7, 674.3459, 970.1451, 1865.251, 582.6818, 1444.327, 369.6579, 300.5069, 30.99264, 755.4852, 73.62832, 132.1499, 344.0643, 600.1124, 515.7685, 84.25803, 1245.234, 200.5709, 292.8124, 343.0993, 163.3974, 395.7265, 441.2165, 251.7265, 436.1028, 622.377, 1344.745, 545.1347, 775.6159, 149.035, 379.9497
10.8, 630.0951, 911.4108, 1783.558, 549.1479, 1492.419, 350.5994, 282.6497, 29.40425, 715.1561, 69.45618, 125.6647, 323.3953, 649.8297, 487.0603, 80.22762, 1182.353, 307.2392, 273.87, 442.5041, 153.1842, 376.0452, 420.3094, 235.9246, 406.5823, 611.8393, 1355.825, 519.1318, 731.5249, 141.5728, 357.4581
10.9, 588.748, 868.2741, 1683.169, 517.5439, 1510.414, 332.5234, 265.8537, 27.89727, 676.9799, 65.52046, 119.4977, 325.8745, 648.2349, 459.9501, 76.38999, 1122.647, 286.5671, 256.153, 421.9145, 143.6094, 492.9119, 400.393, 221.1147, 379.0601, 568.0272, 1358.86, 547.2932, 689.9403, 134.4843, 336.2979
11, 550.1143, 934.5417, 1828.214, 487.7588, 1664.742, 315.3794, 250.0557, 26.46752, 761.1582, 61.80776, 113.6334, 306.2982, 620.6578, 434.3488, 72.73594, 1065.956, 267.2858, 239.5821, 402.2829, 134.633, 468.3972, 381.4203, 207.2345, 353.4009, 597.7649, 1418.04, 521.1874, 650.7197, 127.7507, 316.3902
11.1, 514.0156, 877.9629, 1737.447, 459.6878, 1684.926, 299.1193, 235.1965, 25.11104, 720.5262, 58.30544, 108.0568, 287.8979, 594.2539, 410.1725, 208.9967, 1012.128, 297.9219, 224.0832, 383.5648, 126.2177, 445.1017, 363.3466, 441.0066, 412.6858, 684.2993, 1655.196, 585.7578, 613.7285, 121.3542, 297.6611
11.2, 480.2857, 824.8095, 1698.041, 499.1591, 1716.501, 283.6975, 221.2203, 23.82409, 682.0634, 55.00157, 102.754, 296.4889, 683.0287, 387.3419, 238.3322, 961.0176, 406.6143, 209.587, 365.7177, 118.3284, 422.9648, 346.1294, 413.3228, 384.7504, 635.2986, 1620.132, 667.741, 578.8403, 115.278, 280.0406
11.3, 456.6933, 837.6873, 1601.424, 470.4319, 1633.181, 269.0708, 208.0746, 22.60309, 645.6536, 51.88491, 146.8831, 278.6779, 653.9715, 433.3339, 425.1258, 1053.024, 379.2559, 196.0285, 348.7009, 110.9323, 438.8293, 329.7281, 387.377, 358.7061, 589.8066, 1638.014, 635.8898, 545.9352, 109.506, 263.4632
11.4, 426.7249, 824.9086, 1619.82, 449.752, 1628.086, 255.1982, 369.3599, 21.44467, 719.8905, 48.94487, 139.6748, 290.093, 626.1503, 409.2141, 404.7902, 999.8487, 353.7382, 183.3472, 332.476, 103.9984, 417.0044, 314.1039, 363.0598, 447.3299, 547.5723, 1560.016, 605.5579, 514.9008, 104.023, 247.8671
11.5, 398.7231, 774.9672, 1569.324, 423.8683, 1735.87, 242.0409, 372.0037, 20.34561, 681.4615, 46.17141, 132.8203, 272.6663, 599.5128, 386.4369, 385.4274, 1005.396, 329.9374, 171.4862, 317.006, 97.49796, 396.2649, 299.22, 340.269, 500.0195, 508.3622, 1485.733, 707.451, 485.6305, 374.1227, 233.1943
11.6, 372.5587, 728.0494, 1534.28, 399.4743, 1651.61, 229.5619, 349.8979, 19.30289, 645.0839, 43.55512, 126.3022, 256.2863, 664.2018, 364.9274, 366.9908, 954.6263, 312.2715, 160.3925, 302.2558, 91.40382, 398.9102, 285.0414, 318.909, 466.1724, 732.4687, 1555.368, 673.7056, 458.0242, 394.7007, 219.39
11.7, 348.1113, 693.6571, 1523.799, 376.4841, 1571.44, 217.7263, 329.1058, 18.31361, 610.6483, 41.08707, 193.0751, 240.8904, 685.0296, 354.9368, 349.4361, 906.4199, 348.2323, 150.0165, 288.1919, 85.69058, 386.3963, 271.5347, 298.8898, 434.6164, 680.0187, 1481.306, 641.5699, 431.9871, 548.6764, 206.4029
11.8, 325.2681, 774.7844, 1569.923, 354.8171, 1561.303, 206.501, 413.2907, 17.37502, 578.0508, 38.75888, 183.6, 226.4194, 655.8873, 355.7473, 332.7211, 860.6479, 329.9886, 140.3118, 274.7824, 80.33447, 367.1791, 258.668, 280.1273, 405.1966, 631.3246, 1523.052, 610.9671, 407.4302, 521.2042, 194.1846
11.9, 303.9239, 727.8776, 1478.054, 355.4082, 1485.517, 195.8543, 388.7315, 16.48454, 547.1934, 36.56262, 174.5898, 273.8607, 675.0306, 335.946, 316.8056, 817.1873, 307.7858, 131.2348, 261.9969, 75.31313, 348.9176, 246.411, 557.024, 377.7682, 586.1172, 1450.529, 581.824, 384.2692, 495.1075, 182.6896
12, 297.4398, 683.8106, 1382.709, 517.324, 1459.175, 185.7566, 365.6317, 15.6397, 517.9833, 34.49081, 166.0219, 316.1393, 752.0805, 330.6985, 301.6515, 775.9213, 287.0769, 122.7451, 249.8062, 70.60566, 354.3989, 234.7348, 522.0574, 352.1964, 544.1471, 1482.604, 554.071, 362.4249, 470.3174, 171.875
12.1, 309.7754, 642.4115, 1480.203, 487.5515, 1479.188, 176.1795, 430.4734, 14.83816, 662.9674, 32.53639, 204.7763, 327.0798, 720.0857, 338.0592, 287.2222, 775.3563, 267.7614, 114.8045, 238.1828, 66.19243, 531.6575, 223.6119, 489.2858, 328.3557, 505.1823, 1510.004, 527.6419, 341.8223, 446.7686, 161.7006
12.2, 289.4478, 658.5584, 1384.719, 459.4924, 1480.637, 167.0962, 685.1974, 14.07769, 726.7319, 30.69272, 194.7269, 307.4311, 712.6963, 475.9828, 273.4832, 823.2656, 249.7454, 107.3777, 227.1002, 62.05505, 840.6566, 213.016, 458.5714, 306.1288, 469.0077, 1516.948, 502.4734, 322.3909, 424.399, 152.1285
12.3, 270.4542, 628.4193, 1361.815, 433.0482, 1474.525, 158.4811, 764.6253, 13.3562, 687.9377, 28.95352, 185.1708, 288.9627, 682.377, 461.3607, 260.4013, 781.6926, 233.8246, 100.4313, 302.6764, 58.17627, 798.847, 202.9222, 683.9372, 285.4065, 435.4234, 1543.518, 478.5055, 304.0641, 809.7652, 143.1231
12.4, 290.6752, 606.9874, 1304.538, 408.1259, 1555.63, 150.3103, 729.192, 12.67169, 759.0671, 27.31288, 176.0835, 271.6039, 740.189, 435.681, 247.9452, 815.9684, 218.0921, 93.93423, 474.5648, 54.53995, 991.341, 193.3067, 746.7761, 266.0869, 577.5069, 1470.02, 720.5892, 286.7792, 769.2202, 134.6507
12.5, 271.601, 570.2393, 1256.611, 384.6378, 1480.119, 142.5607, 824.1626, 12.02226, 718.5468, 25.7652, 167.4423, 352.4183, 708.7, 465.5137, 236.085, 774.764, 312.1852, 87.85751, 452.4835, 51.13091, 942.0372, 184.1469, 699.8981, 248.075, 564.6024, 1467.201, 686.2172, 270.4768, 812.1138, 126.6798
12.6, 253.7784, 535.716, 1175.551, 362.5016, 1408.274, 135.2106, 775.1879, 11.40611, 888.5061, 24.30522, 179.6009, 331.2474, 695.6113, 509.9783, 224.792, 747.4432, 291.1803, 82.17389, 431.4296, 47.93495, 992.8047, 175.421, 655.9627, 231.2824, 524.1729, 1519.726, 653.4847, 255.1012, 771.4512, 119.1809
12.7, 237.1254, 589.8436, 1221.226, 341.6392, 1440.205, 128.2396, 729.1235, 10.82154, 841.0761, 22.92797, 170.787, 334.5295, 727.7667, 492.9135, 214.0393, 770.2895, 271.5887, 76.85796, 411.3553, 44.93876, 1156.497, 167.1087, 737.6415, 215.6266, 567.5379, 1447.361, 622.3135, 240.5996, 732.8247, 112.1258
12.8, 242.7705, 554.1334, 1279.721, 321.9776, 1524.343, 171.3443, 738.2417, 10.26693, 796.178, 21.62876, 162.4057, 314.4333, 727.7792, 520.9037, 203.8009, 731.3917, 347.2854, 71.88592, 392.215, 42.12985, 1179.326, 159.1902, 691.3368, 201.0305, 640.8469, 1412.649, 592.6293, 226.9223, 696.1322, 105.4883
12.9, 226.8398, 595.2728, 1364.709, 303.4474, 1498.258, 162.5102, 694.3727, 9.740744, 824.075, 20.40317, 181.1686, 295.5443, 696.8182, 491.9097, 194.0522, 694.4583, 323.9189, 67.23553, 373.9654, 39.49651, 1120.673, 151.647, 647.9389, 187.4224, 594.9577, 1380.884, 564.3609, 214.0226, 661.2769, 99.2438
13, 211.9545, 559.2339, 1298.659, 285.9838, 1547.208, 169.0153, 653.1106, 9.241525, 812.8674, 19.24703, 172.2778, 357.7989, 701.3147, 464.5295, 184.7699, 808.2862, 302.1245, 62.88597, 356.5648, 37.02776, 1219.431, 144.4612, 607.2652, 174.7355, 552.3546, 1432.711, 537.4409, 201.8562, 628.1667, 93.36893
13.1, 221.9375, 525.3769, 1214.886, 269.5251, 1472.106, 170.5689, 614.3004, 43.12521, 940.6371, 18.1564, 163.8233, 425.7218, 671.4795, 486.9671, 175.9316, 767.4697, 281.7964, 58.8178, 339.974, 34.71333, 1195.923, 137.6159, 569.1448, 162.9073, 512.802, 1518.094, 511.8051, 190.3814, 675.9211, 87.84182
13.2, 207.3739, 577.3427, 1280.412, 254.0137, 1601.529, 161.7748, 577.7965, 40.91502, 890.4243, 17.12757, 155.7837, 400.1473, 663.2502, 459.8621, 167.516, 728.7143, 262.8362, 55.0128, 324.1551, 32.54356, 1136.444, 131.0949, 533.4174, 151.8799, 476.0818, 1511.083, 487.392, 179.5589, 852.2014, 82.6419
13.3, 193.7659, 597.8649, 1383.799, 239.395, 1653.143, 171.7185, 615.1465, 38.8181, 842.8919, 16.15704, 148.1386, 440.0094, 786.4834, 434.2657, 159.503, 691.916, 245.1516, 51.45395, 309.0723, 30.50941, 1079.924, 124.883, 499.9326, 141.5989, 441.9909, 1488.836, 464.1434, 169.3516, 809.5317, 77.74979
13.4, 181.0509, 561.6691, 1327.399, 225.6176, 1655.016, 162.8651, 630.6743, 36.82866, 915.1025, 15.2415, 140.8687, 425.9125, 753.025, 410.0941, 151.8733, 656.9759, 228.657, 48.12532, 294.6912, 28.60241, 1026.214, 118.9654, 468.5499, 132.0139, 410.3412, 1441.108, 442.0038, 159.7246, 768.9985, 73.14729
13.5, 169.1703, 527.6647, 1241.772, 212.6331, 2248.03, 221.6087, 712.6564, 34.94117, 1053.806, 14.37784, 133.9556, 645.7554, 720.99, 387.2678, 144.6086, 623.8002, 213.2721, 45.01204, 280.9793, 26.8146, 1218.971, 113.3282, 581.7056, 123.0776, 492.9344, 1372.486, 420.9203, 150.6448, 730.4947, 68.81723
13.6, 158.0693, 495.7189, 1296.099, 200.3958, 2682.44, 210.1831, 745.5571, 33.15041, 997.5516, 13.56313, 127.3818, 817.0942, 690.3179, 473.8723, 137.6913, 683.7164, 198.9224, 42.10015, 267.9054, 25.13855, 1158.347, 107.9581, 690.5344, 165.5098, 597.0511, 1550.641, 400.8424, 142.0812, 693.9189, 64.74349
13.7, 147.6967, 465.7072, 1212.491, 188.8628, 3004.084, 199.3467, 758.0815, 31.45143, 944.3006, 12.79457, 121.1305, 800.9622, 740.1349, 447.4961, 131.105, 649.1904, 185.5382, 39.37663, 255.4399, 23.56725, 1157.414, 102.8425, 647.1868, 154.3062, 1008.287, 1496.808, 381.7222, 134.0043, 659.1743, 60.91091
13.8, 138.0048, 437.5125, 1134.277, 177.9936, 2987.384, 272.2434, 713.0336, 29.83953, 1103.432, 12.06957, 115.1861, 752.8459, 708.6483, 422.5881, 124.8337, 716.0048, 173.0546, 36.82931, 243.5543, 22.09417, 1187.249, 97.96932, 606.5603, 276.0534, 936.0866, 1425.534, 363.5141, 126.3867, 626.1695, 57.3052
13.9, 128.9489, 411.0247, 1258.003, 167.7499, 3024.714, 258.2073, 850.0389, 28.31023, 1044.529, 11.38565, 109.5333, 760.9975, 776.4836, 404.1521, 118.8624, 679.8483, 195.9413, 34.44677, 232.2218, 20.71317, 1143.82, 93.32704, 738.5999, 257.3669, 869.0562, 1453.766, 346.1745, 119.202, 594.8172, 53.91294
14, 120.4872, 405.1132, 1176.852, 158.0957, 3111.985, 290.0284, 1030.65, 26.85932, 988.7703, 10.74049, 104.158, 715.282, 743.4506, 391.7381, 113.1767, 666.4202, 182.7577, 32.21836, 221.4166, 19.41848, 1086.933, 88.90472, 692.235, 239.9453, 806.8256, 1495.055, 329.662, 112.4258, 565.0347, 50.72149
14.1, 112.5808, 380.5869, 1281.193, 148.9971, 3213.369, 275.0753, 1084.912, 25.48276, 1089.668, 10.13188, 99.04646, 816.1762, 843.2941, 369.9336, 107.763, 632.7676, 170.4611, 30.13412, 211.1142, 18.20472, 1032.875, 84.69197, 648.7807, 223.7031, 749.0511, 1457.489, 313.9372, 106.0348, 536.7435, 47.71896
14.2, 105.1932, 462.7352, 1198.547, 140.4222, 3338.506, 296.7289, 1040.129, 42.52148, 1031.5, 9.557756, 94.18578, 838.6611, 807.4189, 373.1293, 102.6082, 600.8143, 255.923, 28.1847, 201.2911, 17.06683, 981.5055, 80.67883, 608.0541, 208.5603, 695.4138, 1512.226, 298.9624, 100.0071, 509.8687, 44.89417
14.3, 98.29039, 613.0681, 1121.232, 132.3408, 3427.859, 281.4303, 1048.061, 40.34223, 1171.021, 9.016168, 89.56362, 788.2802, 773.07, 352.3605, 97.70002, 570.4747, 301.6075, 26.3614, 191.9251, 249.5827, 1129.917, 76.85587, 569.8842, 194.4425, 645.6172, 1449.756, 284.7019, 94.32207, 484.3396, 42.2366
14.4, 91.84054, 627.6686, 1135.943, 124.7244, 3541.483, 266.9205, 985.7811, 38.27466, 1108.51, 8.505268, 85.1683, 740.9257, 836.7749, 332.7478, 93.02662, 541.6671, 281.3143, 24.65604, 182.9948, 233.9825, 1073.722, 73.21404, 534.1103, 181.2804, 599.3864, 1687.074, 271.1216, 88.96021, 460.0887, 39.73634
14.5, 85.81393, 625.2531, 1062.667, 117.5464, 3569.015, 291.3507, 927.2025, 36.31306, 1077.525, 8.023318, 80.98869, 696.416, 832.9885, 314.2267, 88.57677, 514.3141, 262.3865, 23.06101, 174.4801, 219.3573, 1020.321, 69.74479, 500.5821, 169.0092, 556.4661, 1679.855, 258.1891, 83.90313, 437.0521, 37.38409
14.6, 80.18279, 632.1032, 994.1171, 110.7815, 3586.817, 276.3294, 872.1047, 34.452, 1046.138, 7.568679, 77.01418, 693.3928, 797.5518, 296.7365, 84.33977, 488.3425, 244.7322, 21.56917, 166.3616, 375.4822, 969.5755, 66.43992, 469.1586, 157.5687, 516.6191, 1721.639, 245.8736, 79.13354, 415.1689, 35.17109
14.7, 74.92117, 695.3348, 988.5988, 104.4059, 3670.545, 262.0826, 820.2812, 32.68632, 1051.099, 7.139801, 73.23473, 651.7385, 763.6225, 353.9005, 80.30544, 485.1295, 316.584, 20.17383, 158.6209, 352.0125, 921.3541, 63.29166, 439.7077, 146.9027, 479.6255, 1687.682, 234.1454, 74.63508, 394.3814, 33.08908
14.8, 70.00481, 653.238, 1102.87, 98.39726, 3601.647, 320.1648, 771.5372, 47.99445, 994.989, 6.735225, 69.64075, 612.5865, 754.7974, 334.2021, 76.4641, 460.6316, 309.0446, 18.86876, 151.2403, 330.0098, 875.5311, 60.29258, 412.1055, 136.9586, 445.2809, 1791.199, 222.9767, 70.39234, 374.6347, 31.13033
14.9, 65.41107, 613.6899, 1070.071, 92.73441, 3612.865, 303.658, 1107.231, 45.53471, 941.8748, 6.353575, 66.22314, 575.7866, 843.0923, 315.6, 72.8065, 459.3885, 339.7187, 17.64811, 144.2031, 309.3824, 831.987, 57.4356, 500.1442, 127.6876, 413.3956, 1705.907, 212.3407, 66.39079, 355.8767, 29.28753
