 , C00, C01, C03, C05, C07, C08, C09, C11, C12, C13, C18, C19, C21, C24, C25, C26, C33, C35, C36, C38, C54, C58, C63
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
144.1, 28.53403, 82.7051, 17.54317, 8.467477, 30.90482, 48.06074, 33.48347, 59.12074, 1230.018, 118.3764, 271.2754, 403.5715, 217.8547, 1891.798, 360.1934, 103.5154, 194.0962, 336.8243, 1495.258, 168.5445, 374.2087, 87.30337, 1574.943
144.2, 27.23462, 79.05815, 16.32721, 7.848382, 29.36191, 44.68883, 31.23722, 55.30072, 1167.627, 113.0498, 257.2994, 374.6009, 208.2822, 1839.396, 403.5681, 97.0834, 178.1512, 321.0373, 1409.042, 160.2389, 619.4439, 83.14014, 1631.119
144.3, 25.99438, 75.57202, 15.19553, 7.274551, 27.89604, 41.55349, 29.14166, 51.72752, 1140.605, 107.9628, 336.0746, 455.4083, 199.1304, 1779.093, 384.2377, 126.2844, 163.516, 305.9901, 1327.797, 152.3426, 845.8297, 79.17544, 1550.138
144.4, 24.81062, 72.23961, 14.14229, 6.742676, 26.50334, 38.63813, 27.18668, 48.38521, 1082.75, 103.1048, 318.7603, 422.7166, 190.3807, 1806.05, 400.6399, 118.4376, 150.0831, 291.6483, 1251.237, 144.8354, 875.684, 75.3998, 1507.587
144.5, 23.68077, 69.05415, 13.16206, 6.249688, 25.18018, 35.92731, 25.36285, 45.25885, 1027.829, 98.46533, 302.3379, 392.3716, 182.0154, 1765.671, 381.4497, 111.0784, 137.7537, 277.9786, 1179.091, 137.6982, 1061.609, 71.80421, 1531.724
144.6, 22.60237, 67.27488, 37.77467, 5.792745, 23.92307, 33.40667, 23.66137, 107.7832, 1052.167, 94.03465, 286.7617, 412.735, 174.0177, 1834.749, 363.1787, 104.1764, 126.4372, 264.9497, 1111.105, 130.9127, 1023.437, 68.38009, 1512.645
144.7, 21.57308, 67.17426, 35.15642, 5.369211, 22.72873, 31.06288, 22.07404, 100.8189, 998.7972, 89.80334, 271.9879, 383.1066, 166.3715, 1733.613, 345.7828, 97.70326, 116.0504, 252.5314, 1054.984, 138.2131, 1164.075, 65.11926, 1493.414
144.8, 20.59067, 64.21216, 136.3382, 4.976644, 21.59401, 28.88353, 20.59319, 94.30457, 961.6566, 85.76244, 257.9752, 355.605, 207.5983, 1795.344, 420.3846, 91.63236, 106.5168, 310.233, 994.1537, 131.4022, 1104.342, 62.01392, 1486.676
144.9, 19.65299, 61.38067, 126.8883, 35.79276, 20.51594, 26.85708, 19.21169, 88.21119, 912.8778, 81.90336, 303.3044, 422.7961, 260.831, 1756.828, 400.2486, 85.93868, 97.76641, 369.8501, 1128.135, 124.927, 1059.288, 59.05666, 1499.974
145, 18.75801, 58.67404, 118.0934, 49.05589, 19.49169, 24.97281, 17.92286, 82.51152, 866.5733, 78.21793, 287.6783, 392.4454, 249.3702, 1822.518, 398.5415, 80.59879, 150.811, 352.5151, 1101.371, 118.7708, 1018.018, 56.24043, 1425.504
145.1, 17.90379, 56.08676, 109.9081, 45.46919, 18.51858, 23.22073, 16.7205, 77.18013, 847.6224, 196.215, 272.8573, 395.2032, 250.891, 1731.334, 379.4518, 75.59069, 138.4219, 335.9926, 1037.867, 112.918, 965.78, 53.5585, 1354.731
145.2, 17.08847, 53.61357, 128.0662, 42.14473, 17.59405, 21.59158, 15.5988, 72.19322, 804.6279, 187.3858, 384.9123, 366.8333, 239.8669, 1715.291, 361.2765, 70.89378, 127.0505, 320.2445, 1066.511, 107.3536, 916.2223, 51.00446, 1424.761
145.3, 16.31027, 51.24944, 119.1896, 39.06334, 16.71568, 20.07673, 14.55234, 67.52854, 763.8143, 178.9539, 365.0819, 340.5, 229.3273, 1734.846, 343.9717, 66.48871, 116.6132, 305.2346, 1019.811, 102.0634, 869.2075, 48.57221, 1383.262
145.4, 15.56752, 48.98955, 110.9283, 36.20724, 15.88116, 18.66816, 13.57609, 63.16526, 725.0708, 170.9015, 346.2731, 316.057, 219.2507, 1639.217, 327.4958, 62.35736, 107.0334, 330.4393, 995.6982, 213.9977, 941.0282, 46.25595, 1328.213
145.5, 14.85859, 46.82932, 103.2396, 33.55997, 15.0883, 17.35842, 12.66534, 59.08391, 692.1075, 163.2114, 328.4333, 293.3686, 209.6169, 1548.86, 311.8091, 58.48271, 98.2406, 314.9515, 1184.106, 203.4523, 892.7405, 44.05015, 1336.167
145.6, 14.18194, 46.244, 148.7604, 31.10625, 14.33503, 16.14056, 11.81568, 55.26627, 657.5735, 155.8673, 311.5126, 272.309, 200.4065, 1507.875, 296.8738, 54.84882, 90.1701, 300.1896, 1115.831, 193.4265, 846.9307, 41.94953, 1269.83
145.7, 13.53611, 44.20483, 193.3546, 28.83193, 13.61936, 15.00815, 11.02302, 51.6953, 624.2189, 148.8537, 295.4637, 252.7611, 191.6007, 1424.758, 282.6538, 51.44073, 82.7626, 320.2206, 1443.97, 215.6561, 803.4716, 39.94909, 1440.441
145.8, 12.91969, 42.25558, 288.265, 26.7239, 12.93942, 13.95519, 10.28353, 48.35506, 592.5563, 142.1557, 280.2415, 234.6165, 183.1818, 1346.221, 269.115, 48.2444, 75.96363, 305.2118, 1445.869, 205.029, 790.8191, 38.04404, 1368.926
145.9, 12.33134, 40.39229, 268.2847, 24.76999, 12.29343, 12.9761, 63.99307, 45.23066, 562.4996, 135.7591, 265.8037, 217.7744, 175.1329, 1272.014, 278.7777, 45.24669, 197.0118, 290.9064, 1362.5, 263.8638, 783.8833, 36.22983, 1300.962
146, 11.76978, 38.61116, 267.1053, 22.95895, 11.67968, 12.06571, 59.70007, 42.30813, 533.9676, 129.6503, 307.4556, 202.1413, 210.7502, 1201.898, 265.4246, 42.43523, 180.8272, 277.2715, 1324.164, 296.626, 784.4257, 34.50214, 1265.159
146.1, 11.2338, 36.90857, 248.5916, 41.12728, 11.09658, 11.21919, 55.69506, 39.57444, 506.8828, 123.8164, 390.9162, 187.6305, 201.4899, 1148.436, 252.711, 39.79847, 184.5845, 264.2757, 1247.813, 282.0088, 744.174, 32.85684, 1202.346
146.2, 10.72222, 52.11795, 231.3611, 38.12028, 10.54259, 10.43206, 51.95874, 37.01738, 481.1718, 118.245, 370.7765, 174.1613, 192.6365, 1085.131, 289.602, 37.32555, 169.4208, 303.0261, 1223.841, 315.1174, 776.7224, 31.29, 1213.717
146.3, 10.23394, 49.81976, 215.3249, 35.33313, 10.01626, 9.70015, 95.74109, 34.62554, 456.765, 112.9243, 351.6743, 161.659, 184.1722, 1154.021, 275.7304, 35.00628, 155.5028, 288.8231, 1153.274, 299.5889, 736.8659, 29.79788, 1252.489
146.4, 34.13387, 47.62292, 248.7113, 32.74977, 9.516204, 9.019594, 89.31825, 32.38825, 433.5962, 107.843, 333.5562, 150.0542, 176.0797, 1090.409, 262.5232, 32.83113, 142.7282, 275.2859, 1160.481, 284.8257, 699.0546, 28.37691, 1268.987
146.5, 32.57945, 45.52295, 231.4725, 30.35528, 9.041113, 8.386786, 83.3263, 30.29552, 411.6026, 102.9903, 316.3716, 139.2825, 248.0368, 1030.303, 249.9486, 30.79113, 131.0031, 262.3831, 1093.568, 277.5062, 814.6676, 27.0237, 1205.985
146.6, 64.68618, 43.51558, 303.2511, 28.13587, 8.589741, 7.798374, 77.73632, 28.33801, 390.7246, 98.35603, 300.0724, 129.284, 237.1381, 973.5098, 286.0459, 28.87789, 166.7988, 250.0852, 1030.513, 263.8311, 772.864, 25.73502, 1146.11
146.7, 61.74044, 174.0166, 359.9326, 26.07873, 8.160903, 7.251245, 179.8593, 52.67763, 455.2367, 122.3271, 284.6128, 120.0033, 226.7184, 1361.151, 418.8086, 27.08353, 414.5889, 258.1208, 971.0941, 272.9045, 1008.383, 24.5078, 1089.209
146.8, 87.4628, 166.3432, 346.5773, 24.172, 7.753475, 6.742503, 167.7934, 83.3694, 432.1454, 159.2737, 269.9497, 111.3888, 216.7565, 1286.121, 455.918, 25.40066, 525.094, 246.0226, 915.1013, 376.7442, 956.6392, 23.3391, 1121.609
146.9, 104.5039, 183.2718, 437.9769, 22.40467, 7.366387, 27.89767, 156.5369, 77.98258, 410.2254, 152.1068, 256.0421, 103.3927, 207.2323, 1304.57, 509.447, 23.82236, 481.9574, 364.3216, 862.3369, 441.8294, 907.5505, 22.22613, 1088.374
147, 115.0245, 203.2829, 435.0007, 20.76657, 6.998624, 25.94039, 146.0356, 72.94382, 389.4173, 175.3525, 242.851, 95.97055, 198.1266, 1232.659, 485.045, 22.34214, 442.3644, 430.3461, 844.8044, 537.0385, 1046.681, 21.16623, 1121.094
147.1, 194.822, 194.319, 405.6466, 19.24823, 6.649222, 24.12043, 136.2387, 68.23064, 408.4163, 171.64, 230.3394, 89.08125, 189.421, 1164.711, 565.1111, 20.95388, 406.0241, 410.1756, 881.7792, 1304.583, 992.972, 20.15688, 1293.905
147.2, 216.2293, 185.7503, 379.1178, 17.8409, 6.317263, 22.42816, 127.0991, 63.822, 425.8854, 237.0684, 218.4725, 82.68649, 282.8823, 1189.371, 538.0429, 19.65189, 372.6691, 390.9505, 906.1387, 1240.296, 942.0189, 19.19566, 1229.666
147.3, 206.3824, 177.5595, 352.8402, 16.53647, 6.001877, 20.85461, 118.5726, 72.96429, 404.283, 226.4009, 207.2169, 76.75079, 270.4526, 1171.91, 512.2712, 18.4308, 342.0542, 372.6266, 853.8911, 1328.936, 893.6804, 18.28028, 1168.616
147.4, 196.984, 169.7299, 328.384, 15.32742, 5.702237, 19.39147, 110.6181, 70.25432, 383.7762, 216.2135, 196.5412, 71.24119, 258.569, 1224.009, 487.734, 17.28558, 313.9544, 355.1614, 804.6561, 1263.448, 847.8224, 17.40854, 1153.021
147.5, 219.0319, 162.2455, 456.5763, 14.20676, 5.417556, 29.42402, 103.1972, 134.4383, 433.6074, 206.4844, 186.4155, 66.1271, 247.2076, 1156.539, 464.372, 16.21152, 288.1629, 338.5149, 758.26, 1201.187, 814.6704, 16.57838, 1095.776
147.6, 209.0574, 155.0911, 424.9299, 13.16804, 5.147088, 27.35966, 96.27418, 125.7517, 411.6132, 197.1932, 176.8115, 61.38012, 236.3454, 1121.485, 442.1291, 15.2042, 361.6682, 322.6486, 714.5391, 1141.995, 772.8666, 15.78781, 1107.21
147.7, 199.5372, 148.2523, 411.025, 12.20527, 4.890122, 25.44012, 89.81558, 117.6264, 390.7347, 188.32, 167.7023, 56.97391, 225.9605, 1088.236, 420.9516, 14.25947, 331.9571, 307.5259, 725.8486, 1085.719, 1007.31, 15.03494, 1117.348
147.8, 190.4504, 143.1555, 382.5359, 11.31288, 4.645986, 23.65526, 83.79026, 136.4992, 370.9152, 179.8461, 159.0624, 52.884, 216.0319, 1103.055, 400.7885, 13.37344, 354.6622, 293.1121, 696.6238, 1052.144, 955.6215, 14.31797, 1118.261
147.9, 181.7775, 186.1796, 356.0214, 10.48575, 4.414037, 21.99562, 78.16915, 127.6794, 439.7399, 171.7535, 150.8676, 49.08769, 206.5395, 1042.251, 381.5911, 12.54247, 441.2033, 279.3738, 656.4567, 1091.776, 906.585, 13.63519, 1062.742
148, 173.4995, 177.9698, 409.1736, 9.719088, 4.193669, 20.45243, 72.92514, 119.4296, 417.4347, 164.0251, 143.095, 45.5639, 197.4642, 984.8, 363.3133, 11.76313, 508.1142, 266.2794, 641.2829, 1037.976, 860.0648, 12.98497, 1009.979
148.1, 165.5985, 170.1221, 380.8127, 9.008481, 3.984302, 89.21073, 68.03293, 111.7128, 396.2609, 156.6444, 148.258, 42.29307, 188.7878, 1034.498, 345.911, 11.03221, 481.6454, 253.7988, 604.3068, 1254.816, 1028.558, 12.36576, 959.8359
148.2, 158.0573, 162.6204, 354.4177, 8.349831, 3.785388, 101.8711, 63.46891, 104.4946, 376.1611, 149.5958, 140.6198, 39.25703, 180.4925, 977.4741, 404.8484, 10.34671, 524.6649, 241.9032, 569.4628, 1192.981, 975.7792, 11.77607, 912.1824
148.3, 150.8596, 155.4496, 329.8521, 7.739337, 3.596405, 120.3297, 59.21107, 97.74277, 357.0808, 142.8644, 133.3752, 36.43894, 172.5617, 936.6772, 385.4565, 9.70381, 481.5635, 230.5651, 536.6278, 1134.193, 925.7084, 11.21451, 866.8947
148.4, 143.9896, 148.5949, 356.9144, 7.173479, 3.416856, 111.8875, 55.23887, 93.7843, 338.9684, 136.4359, 126.5038, 33.82315, 164.9794, 951.3704, 379.376, 9.100853, 442.0029, 219.7584, 505.6861, 1124.635, 1051.14, 10.67972, 823.8554
148.5, 137.4324, 142.0425, 332.1758, 6.648993, 3.246272, 104.0375, 51.53315, 132.058, 321.7746, 130.2966, 119.9864, 31.39513, 157.7303, 898.9285, 380.5506, 8.535361, 411.1674, 209.4583, 478.7331, 1069.214, 997.202, 10.17044, 866.0287
148.6, 131.1739, 135.779, 309.1519, 6.162856, 3.084203, 96.73833, 48.07602, 123.5252, 305.453, 124.4336, 174.6056, 29.14141, 150.7997, 852.9141, 362.3226, 8.005007, 377.3899, 199.6409, 486.8378, 1016.525, 946.0319, 9.685441, 823.0324
148.7, 125.2004, 129.7917, 393.5022, 5.712261, 2.930226, 89.95123, 149.9216, 115.5437, 289.9593, 118.8344, 165.6101, 27.04948, 159.3139, 1011.317, 441.4299, 7.507607, 533.5425, 430.2318, 458.7669, 1158.51, 906.5682, 9.223572, 782.1708
148.8, 119.4989, 124.0684, 420.5136, 5.294612, 2.783936, 83.64031, 139.864, 108.078, 285.6198, 113.4872, 157.0779, 25.10772, 152.3138, 1143.607, 420.2859, 176.4115, 1093.704, 526.8643, 432.3146, 1101.421, 1014.217, 8.783728, 743.3378
148.9, 114.057, 118.5975, 391.3668, 4.907499, 2.64495, 77.77216, 130.4812, 101.0947, 271.1321, 108.3806, 148.9854, 23.30534, 145.6212, 1133.008, 472.9529, 165.45, 1003.856, 733.9474, 407.3875, 1284.504, 962.1735, 8.364859, 812.288
149, 108.8629, 113.3679, 425.5057, 4.548689, 2.512902, 72.31572, 121.7278, 94.56255, 257.3793, 103.5038, 141.3097, 88.19884, 139.2226, 1070.554, 562.3613, 155.1696, 921.3892, 957.4758, 383.8978, 1221.206, 929.7844, 7.965964, 771.9598
149.1, 103.9054, 108.3688, 396.0129, 4.216114, 41.62325, 67.2421, 113.5616, 88.4525, 244.3241, 98.84636, 134.0295, 81.86743, 133.1052, 1011.543, 535.4247, 332.9575, 1004.833, 912.5986, 361.7624, 1161.027, 882.0737, 7.586092, 733.6338
149.2, 99.17368, 103.5902, 418.6753, 3.907855, 39.54523, 62.52444, 105.9433, 82.73724, 231.9311, 94.39854, 127.1244, 75.99052, 127.2567, 955.784, 509.7785, 312.2688, 922.2855, 911.0789, 340.9033, 1103.814, 836.8113, 7.224335, 739.2509
149.3, 94.65741, 99.02232, 389.6559, 3.622134, 37.57096, 58.13776, 98.83604, 77.39127, 220.1667, 90.15086, 260.6908, 70.5355, 121.665, 903.0989, 485.3606, 292.8656, 846.5195, 1245.823, 321.247, 1243.33, 793.8714, 6.879828, 803.7339
149.4, 90.3468, 94.65585, 362.6479, 3.357303, 70.14049, 54.05886, 476.183, 72.39072, 216.4289, 86.09431, 247.2602, 65.47206, 116.3191, 853.3179, 462.1124, 581.9113, 776.9777, 1246.366, 302.724, 1182.061, 753.1349, 6.551751, 763.8304
149.5, 86.2325, 90.48193, 337.5119, 3.111836, 66.63876, 50.26612, 444.2381, 67.71327, 205.4508, 82.22029, 234.5215, 110.1231, 111.2081, 806.2809, 439.9777, 818.5278, 819.5451, 1344.645, 285.2691, 1123.811, 714.4888, 6.239318, 843.4965
149.6, 82.30556, 86.49205, 342.4494, 2.884315, 63.31186, 46.73949, 433.4508, 63.33805, 319.3338, 78.5206, 278.2298, 102.2179, 106.3217, 761.8367, 418.9032, 1556.885, 752.2192, 1281.621, 268.8206, 1136.608, 677.8257, 5.941784, 1010.342
149.7, 78.55744, 82.67812, 339.2436, 2.67343, 60.15105, 43.46028, 404.3725, 59.24554, 303.136, 74.98738, 263.8956, 94.88011, 101.65, 719.8424, 398.8382, 1859.555, 690.4242, 1221.551, 253.3205, 1106.531, 643.044, 5.658439, 1095.737
149.8, 74.98001, 88.4846, 320.6416, 2.477963, 57.14804, 40.41113, 443.3464, 55.41745, 437.4021, 71.61315, 250.2999, 88.06908, 97.18349, 680.163, 379.7342, 1744.009, 633.7056, 1269.058, 238.7142, 1091.804, 610.0471, 5.388605, 1041.336
149.9, 71.5655, 84.58279, 298.4172, 2.296788, 54.29496, 37.57592, 648.694, 51.83672, 415.2155, 68.39075, 237.4046, 81.74699, 92.91329, 642.6707, 361.5453, 1635.643, 581.6465, 1290.8, 249.0857, 1167.937, 578.7433, 5.131639, 989.6364
150, 85.80004, 80.85305, 277.7332, 2.12886, 51.58432, 34.93962, 1167.686, 48.48734, 394.1542, 65.31335, 225.1736, 75.87873, 88.83072, 607.2451, 344.2277, 1534.011, 533.8641, 1353.374, 234.7235, 1110.383, 549.0458, 4.886927, 1186.683
150.1, 81.89279, 77.28777, 258.4828, 1.973209, 49.009, 32.48828, 1756.519, 45.35439, 450.8625, 62.37442, 213.5728, 99.04195, 84.92754, 573.7723, 327.7396, 1516.947, 490.007, 1289.941, 221.1895, 1055.665, 596.7007, 4.653884, 1154.519
150.2, 78.16348, 73.8797, 240.5668, 1.828939, 46.56225, 30.20892, 1831.279, 42.42387, 441.2577, 59.56774, 202.5697, 91.93216, 81.19585, 542.1445, 312.0412, 1422.69, 471.4788, 1309.833, 223.674, 1107.745, 693.7725, 4.431954, 1097.2
150.3, 77.74854, 70.62192, 287.2737, 1.695217, 44.23766, 28.08948, 1800.71, 119.7737, 418.8755, 56.88735, 192.1334, 85.33275, 77.62814, 540.0662, 297.0947, 1334.289, 432.7467, 1405.542, 265.2449, 1062.356, 658.1725, 4.220608, 1158.81
150.4, 74.20795, 67.50779, 308.519, 1.571272, 42.02912, 26.11874, 1735.921, 112.0347, 397.6286, 54.32757, 182.2348, 79.20708, 74.21719, 571.3581, 282.8642, 1273.091, 438.3587, 1339.664, 249.951, 1080.102, 624.3992, 4.019341, 1165.335
150.5, 70.82859, 79.43712, 287.1348, 50.71519, 39.93084, 24.28627, 1619.466, 104.7957, 377.4594, 51.88297, 202.783, 73.52116, 70.95612, 539.8635, 324.9922, 1312.369, 402.3474, 1380.462, 235.539, 1150.816, 619.7662, 3.827671, 1107.479
150.6, 67.60313, 75.93427, 267.2328, 95.76247, 37.93732, 22.58236, 1512.141, 98.02442, 358.3133, 49.54838, 214.887, 68.24339, 67.83834, 551.8419, 350.1757, 1350.523, 369.2945, 1315.759, 221.9579, 1094.958, 587.9637, 3.645141, 1052.495
150.7, 86.07679, 72.58589, 308.8985, 88.76085, 36.04332, 62.82128, 1410.698, 91.69068, 371.2166, 47.31883, 395.5739, 63.3445, 64.85755, 608.9172, 351.3805, 1320.555, 338.9568, 1254.089, 209.1599, 1041, 557.7931, 3.471315, 1000.241
150.8, 82.15694, 69.38515, 304.3645, 82.27114, 34.24388, 58.41378, 1316.061, 85.76619, 396.4264, 45.18961, 375.1942, 58.79727, 62.00774, 575.3522, 334.5498, 1238.501, 530.3076, 1297.873, 197.0998, 989.7015, 529.1707, 3.305779, 950.5814
150.9, 78.41559, 66.32556, 283.2683, 103.6381, 32.53427, 54.31551, 1332.189, 80.2245, 376.3182, 43.1562, 355.8644, 54.57647, 59.28314, 543.6374, 318.5252, 1313.419, 486.7427, 1237.041, 185.7351, 940.9308, 535.2576, 3.148136, 903.3873
151, 74.84462, 63.40088, 263.6343, 96.06066, 30.91002, 50.50478, 1400.351, 75.04089, 357.2299, 41.21428, 337.5305, 50.65867, 56.67826, 513.6708, 303.2682, 1231.809, 446.7567, 1197.115, 175.0257, 894.5634, 507.7916, 2.998011, 950.1725
151.1, 71.43627, 60.60517, 245.3612, 89.03723, 29.36685, 46.9614, 1364.615, 70.1922, 339.1099, 39.35975, 320.1411, 47.0221, 54.18784, 485.356, 288.7419, 1155.269, 410.0555, 1141.006, 164.9338, 850.4808, 481.7349, 2.855045, 902.9987
151.2, 68.18314, 57.93273, 228.3546, 82.52732, 27.90073, 43.66661, 1386.69, 65.65681, 321.909, 37.58867, 303.6476, 43.64659, 66.1545, 458.602, 274.9115, 1083.485, 376.3693, 1105.059, 181.5858, 887.8553, 457.0153, 2.718897, 858.1669
151.3, 65.07814, 55.37814, 212.5268, 76.49338, 26.5078, 40.60299, 1294.496, 61.41447, 305.5806, 35.89727, 288.0039, 40.51339, 69.56578, 433.3227, 261.7435, 1159.813, 346.3368, 1053.265, 171.1157, 844.1033, 433.5642, 2.589241, 815.561
151.4, 62.11454, 52.9362, 197.796, 112.5118, 25.18441, 56.69619, 1315.083, 57.44624, 354.8134, 34.28199, 273.1661, 37.60511, 66.50909, 409.4369, 249.2063, 1113.588, 317.8852, 1003.898, 198.0623, 802.5074, 411.3164, 2.465768, 775.0703
151.5, 59.28591, 50.60193, 184.0863, 104.2856, 23.9271, 52.71842, 1226.86, 53.73442, 336.8159, 32.7394, 259.0927, 34.90561, 74.60858, 386.8678, 237.2696, 1102.079, 291.7708, 1044.173, 186.6421, 830.4293, 426.7442, 2.348183, 1087.597
151.6, 56.58609, 48.3706, 219.7131, 96.66077, 35.93478, 49.01973, 1144.555, 50.26243, 319.7314, 31.26621, 245.7444, 122.1705, 71.33031, 405.1176, 225.9046, 1152.11, 423.8099, 1163.191, 175.8804, 789.5072, 415.3565, 2.236206, 1243.236
151.7, 54.00921, 46.23766, 204.4843, 98.79037, 34.14075, 45.58054, 1104.172, 47.01478, 303.5135, 29.85931, 233.0838, 172.279, 68.19609, 451.9608, 266.0984, 1187.549, 388.9938, 1108.672, 165.7392, 750.6017, 394.043, 2.129568, 1225.971
151.8, 55.35843, 44.19877, 225.5122, 91.56736, 44.80226, 42.38264, 1066.95, 43.97697, 288.1181, 28.51572, 221.0755, 159.9118, 65.19958, 427.0477, 253.3526, 1126.365, 357.0379, 1064.953, 156.1828, 886.9531, 373.8232, 2.028015, 1301.775
151.9, 52.83746, 42.24979, 209.8814, 84.87246, 42.56553, 39.40911, 995.3736, 41.13545, 273.5037, 27.23259, 244.6071, 170.5119, 62.33474, 417.4633, 241.2173, 1080.103, 327.7071, 1198.454, 197.3699, 843.2456, 354.641, 1.931306, 1250.388
152, 62.40273, 40.38675, 195.334, 336.6924, 40.44047, 36.64419, 1092.302, 38.47753, 259.6306, 26.0072, 232.2284, 158.2716, 59.59578, 407.7918, 229.6632, 1056.449, 359.1772, 1142.282, 185.9897, 801.692, 403.6947, 1.839208, 1270.511
152.1, 59.56097, 38.60586, 181.795, 312.0753, 38.4215, 34.07326, 1019.025, 140.5736, 246.4612, 24.83695, 220.2641, 146.91, 56.97717, 385.3133, 218.6626, 990.805, 329.6707, 1088.743, 175.2656, 826.4998, 382.9796, 117.9528, 1207.433
152.2, 56.84863, 36.9035, 169.1943, 289.2581, 36.50333, 31.6827, 950.6628, 131.4906, 233.9598, 23.71935, 313.9453, 136.364, 54.47361, 375.1352, 208.1889, 987.4221, 302.5882, 1094.115, 165.1598, 785.7714, 363.3275, 265.0031, 1147.487
152.3, 54.2598, 35.27621, 157.4671, 268.1091, 34.68092, 29.45987, 886.8872, 170.9061, 222.0925, 22.65204, 297.771, 126.575, 52.08007, 354.4568, 198.2169, 982.3234, 319.9207, 1193.367, 155.6368, 881.2956, 344.6838, 559.4365, 1220.09
152.4, 51.78886, 33.72068, 146.5526, 248.5064, 32.9495, 27.39298, 827.39, 159.8632, 210.8271, 140.6942, 303.4507, 117.4887, 49.79169, 374.964, 188.7225, 921.2856, 293.6391, 1150.382, 146.6628, 838.0739, 377.4124, 742.1254, 1208.121
152.5, 49.43044, 32.23374, 149.8072, 230.337, 31.30451, 25.47111, 771.8842, 153.8753, 200.1332, 134.3634, 287.8171, 109.0547, 47.60386, 388.0201, 179.6829, 912.0496, 269.5165, 1220.457, 138.2063, 926.601, 358.046, 922.5353, 1148.141
152.6, 47.17943, 30.81236, 248.0222, 213.496, 29.74165, 23.68407, 720.102, 143.9328, 256.8949, 128.3174, 272.989, 101.2262, 45.51217, 366.6315, 171.0762, 1041.57, 273.9637, 1367.859, 130.2374, 880.9397, 339.6733, 947.4674, 1091.138
152.7, 45.03092, 29.45367, 230.8311, 278.6883, 28.25682, 22.02242, 671.7936, 134.6328, 243.8642, 122.5434, 332.0271, 93.95958, 43.51238, 346.4218, 162.8819, 976.8505, 251.4575, 1313.534, 122.728, 837.5285, 322.2434, 915.0763, 1096.226
152.8, 42.98026, 28.15488, 214.8317, 258.3121, 26.84611, 20.47734, 626.7261, 125.9336, 231.4946, 117.0293, 314.9213, 87.21463, 41.60047, 327.3262, 155.08, 916.1528, 230.8002, 1251.968, 115.6515, 796.2565, 306.9811, 896.6094, 1058.677
152.9, 41.02298, 26.91337, 199.9412, 242.6016, 25.50583, 19.04066, 584.6819, 117.7966, 219.7523, 111.7633, 298.6967, 80.95387, 75.32494, 309.2832, 147.6518, 949.2128, 211.8399, 1385.034, 108.9831, 797.5817, 291.2288, 853.8529, 1006.116
153, 39.15483, 25.7266, 186.0828, 224.8639, 24.23247, 17.70478, 545.4583, 143.7512, 208.6057, 106.7342, 362.4102, 75.14255, 99.5432, 292.2348, 140.5795, 890.2324, 200.3352, 1390.685, 102.6992, 758.2783, 276.2847, 862.0066, 956.165
153.1, 37.37176, 24.59217, 173.1849, 211.3205, 51.42538, 16.46263, 508.8659, 149.7121, 198.0244, 208.3607, 343.7391, 69.74839, 95.16931, 276.1261, 181.0218, 834.9168, 193.3592, 1325.503, 96.77761, 865.1064, 280.8632, 907.1973, 1015.909
153.2, 35.66989, 23.50776, 161.1811, 204.5657, 48.858, 15.30762, 474.7284, 140.0387, 187.9799, 198.985, 383.8983, 64.74146, 90.98761, 260.9053, 172.351, 966.6953, 177.4747, 1263.377, 91.19746, 894.5477, 266.451, 1017.411, 1056.514
153.3, 34.04552, 22.47116, 150.0092, 189.6089, 46.41879, 14.23365, 475.7831, 130.9902, 178.4449, 190.0312, 364.1201, 60.09395, 140.01, 248.9471, 164.0956, 906.6285, 246.7146, 1204.162, 85.93905, 850.4659, 252.7784, 1002.196, 1004.06
153.4, 32.49512, 21.48028, 139.6117, 175.7458, 44.10136, 13.23502, 443.8649, 122.5264, 169.3935, 181.4803, 345.3609, 55.78007, 133.858, 301.0907, 156.2356, 916.9653, 347.2386, 1147.722, 80.98384, 808.5565, 239.8074, 992.6207, 965.0178
