 , C00, C01, C02, C03, C05, C07, C10, C11, C12, C15, C18, C22, C25, C47
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
16.5, 167.7611, 6.890347, 138.6794, 11.12289, 128.0056, 71.57593, 0.3941914, 962.391, 872.8201, 412.937, 11.77344, 1169.764, 63.19991, 1211.771
16.6, 159.2973, 6.506669, 131.9227, 10.4645, 121.1995, 80.09624, 0.3770979, 1220.549, 958.1404, 884.1192, 10.96273, 1091.348, 59.63261, 1315.619
16.7, 151.2605, 6.144355, 125.4952, 9.845078, 114.7552, 75.32016, 0.3607457, 1149.274, 916.3165, 827.3678, 10.20783, 1098.744, 331.1673, 1236.334
16.8, 143.6292, 5.802216, 119.3809, 9.262323, 108.6537, 70.82887, 0.3451025, 1082.161, 850.8864, 774.2593, 9.504924, 1082.896, 450.6259, 1161.828
16.9, 136.3828, 5.479128, 113.5644, 8.714065, 153.4092, 66.60541, 0.3301377, 1156.01, 790.1283, 724.5598, 8.850416, 1010.304, 425.1904, 1091.812
17, 129.5021, 5.174031, 108.0314, 8.198257, 145.2524, 62.63377, 0.3158218, 1088.504, 733.7087, 678.0505, 8.240977, 983.4921, 518.067, 1026.015
17.1, 122.9685, 4.885923, 102.7679, 7.712983, 137.5293, 58.89897, 0.3021266, 1155.724, 681.3178, 634.5266, 7.673505, 917.5636, 942.6458, 964.1837
17.2, 190.0203, 4.613858, 97.76091, 7.256433, 130.2168, 55.38687, 0.2890254, 1088.235, 646.8098, 593.7964, 7.145108, 856.0546, 994.9769, 906.0782
17.3, 199.232, 4.356942, 92.99783, 6.826907, 123.2932, 52.08419, 0.2764923, 1056.896, 600.6239, 555.6808, 6.653097, 867.0428, 1059.118, 851.4745
17.4, 189.1804, 4.114332, 88.46682, 6.422806, 116.7376, 48.97845, 0.2645026, 995.1775, 557.736, 520.0118, 6.194966, 928.7438, 1009.089, 911.0052
17.5, 179.636, 3.885232, 84.15657, 6.042624, 153.2412, 46.0579, 0.2530328, 937.0634, 541.945, 486.6324, 5.768381, 901.3618, 1015.163, 877.4163
17.6, 176.3798, 136.4031, 80.05632, 5.684947, 145.0934, 43.3115, 0.2420605, 882.3429, 503.2471, 455.3956, 5.371171, 912.7548, 957.8625, 832.8998
17.7, 269.5743, 128.8077, 76.15584, 5.348441, 152.085, 40.72887, 0.2315639, 909.1056, 478.7535, 426.1639, 5.001313, 851.5682, 948.1224, 912.5568
17.8, 255.9739, 121.6352, 72.4454, 5.031854, 183.8377, 38.30024, 0.2215225, 942.5434, 444.5678, 398.8086, 4.656923, 830.1653, 894.606, 928.5452
17.9, 243.0596, 114.8622, 68.91574, 4.734006, 174.063, 36.01642, 0.2119165, 887.5029, 412.8232, 373.2091, 4.336248, 774.5151, 844.1102, 872.5875
18, 230.7969, 108.4662, 110.3233, 4.453789, 164.808, 33.86879, 0.2027271, 893.5921, 383.3453, 349.253, 4.037654, 722.5954, 796.4647, 820.0021
18.1, 219.1528, 103.3049, 104.9482, 4.190159, 156.0451, 31.84922, 0.1939361, 841.4102, 355.9723, 326.8345, 3.759622, 712.6811, 806, 843.4968
18.2, 208.0962, 142.363, 99.83491, 3.942133, 147.7481, 29.95007, 0.1855264, 884.7656, 330.5539, 305.8551, 3.500735, 664.9064, 760.5056, 792.6645
18.3, 197.5974, 134.4357, 94.97079, 3.708789, 139.8923, 28.16417, 0.1774813, 833.0991, 306.9505, 286.2223, 3.259675, 677.7933, 717.579, 744.8955
18.4, 254.6393, 126.9499, 90.34364, 3.489257, 132.4542, 26.48476, 0.1697851, 784.4496, 285.0325, 267.8498, 155.2685, 632.3574, 730.0762, 700.0052
18.5, 241.7923, 119.8809, 85.94196, 3.282719, 125.4116, 24.90549, 0.1624226, 888.2183, 264.6796, 250.6566, 609.8979, 656.3726, 688.8672, 657.8203
18.6, 229.5935, 113.2055, 81.75472, 3.088407, 118.7434, 23.4204, 0.1553794, 897.6946, 245.78, 234.567, 567.9004, 636.4399, 711.7385, 618.1775
18.7, 218.0101, 183.9158, 77.7715, 2.905596, 112.4298, 22.02386, 0.1486416, 845.2731, 228.23, 219.5102, 576.3801, 611.5701, 708.1816, 624.1899
18.8, 207.0112, 173.6747, 73.98234, 2.733607, 106.4518, 20.71059, 0.142196, 795.9127, 211.9331, 205.4199, 536.6907, 570.5735, 708.3073, 656.2878
18.9, 196.5671, 164.0039, 70.3778, 2.571799, 100.7918, 19.47563, 0.1360299, 749.4348, 198.624, 192.2341, 499.7342, 595.0283, 668.3271, 616.7374
19, 186.65, 154.8716, 66.94887, 2.419567, 95.43263, 18.31432, 0.1301312, 705.6711, 184.4412, 179.8946, 465.3226, 555.1405, 653.7682, 579.5704
19.1, 177.2332, 146.2478, 63.68701, 2.276347, 90.35845, 17.22225, 0.1244883, 664.4629, 171.271, 168.3472, 454.3806, 517.9266, 616.8665, 600.9641
19.2, 168.2915, 138.1042, 60.58407, 2.141605, 114.87, 16.1953, 0.11909, 625.6611, 159.0413, 157.541, 423.092, 483.2074, 582.0476, 584.4386
19.3, 159.8009, 130.4141, 57.63232, 2.014838, 108.7623, 15.22958, 0.1139259, 589.1251, 147.6849, 147.4285, 477.899, 450.8156, 574.0497, 611.3083
19.4, 151.7387, 123.1522, 54.82437, 1.895575, 102.9794, 14.32146, 0.1089856, 554.7227, 137.1394, 137.9651, 598.3237, 563.2533, 551.2762, 699.7247
19.5, 144.0833, 116.2947, 52.15324, 1.783371, 97.50393, 13.46748, 0.1042596, 522.3292, 200.3736, 129.1092, 716.5009, 525.4955, 520.1595, 657.5566
19.6, 165.0229, 109.819, 49.61224, 1.677809, 92.31962, 12.66442, 0.09973858, 491.8274, 186.0658, 120.8217, 667.1628, 490.2689, 490.7993, 617.9297
19.7, 168.104, 103.7039, 47.19505, 1.578496, 118.6372, 87.20815, 0.09541357, 683.895, 172.7797, 113.0662, 730.6629, 457.4037, 489.6082, 580.6909
19.8, 159.6229, 97.92927, 71.57353, 1.485061, 116.9214, 82.00799, 0.09127611, 866.2438, 160.4423, 105.8085, 701.809, 460.0407, 461.9724, 545.6963
19.9, 151.5697, 92.47623, 68.08635, 1.397156, 110.7047, 77.11791, 0.08731806, 815.6588, 148.9858, 99.01668, 653.4825, 467.2567, 435.8965, 512.8105
20, 143.9227, 87.32682, 76.72597, 1.314455, 104.8185, 72.51943, 0.08353165, 768.0278, 138.3474, 92.66083, 608.4838, 435.9341, 411.2925, 481.9066
20.1, 136.6616, 82.46416, 72.98775, 1.23665, 99.24525, 68.19515, 0.07990942, 723.1783, 128.4686, 86.71295, 566.5836, 406.7112, 388.0772, 575.902
20.2, 129.7668, 77.87226, 178.5551, 1.163449, 93.96835, 67.26313, 0.07644428, 815.1044, 200.5419, 81.14687, 527.5687, 430.6464, 511.3877, 541.196
20.3, 336.6255, 73.53606, 169.8556, 1.094582, 88.97202, 63.25228, 0.07312939, 767.5058, 310.7501, 75.93808, 540.0737, 951.3748, 573.1, 508.5815
20.4, 445.9253, 125.4741, 188.3375, 69.30851, 84.24136, 59.48059, 0.06995825, 722.6867, 288.5608, 71.06363, 577.4724, 2402.308, 540.7515, 538.9853
20.5, 423.4277, 118.4873, 179.1614, 65.20597, 636.5912, 55.93381, 0.06692461, 932.6832, 267.9559, 66.50208, 537.7078, 3263.654, 510.2289, 632.9505
20.6, 402.0651, 111.8895, 170.4324, 61.34627, 1410.632, 52.59852, 0.06402253, 878.2184, 248.8224, 62.23333, 548.7494, 3278.826, 481.4292, 1057.907
20.7, 381.7803, 105.6591, 162.1286, 57.71503, 1795.044, 49.46211, 0.06124629, 937.6916, 231.0551, 58.23858, 510.9626, 3226.155, 454.2551, 1082.268
20.8, 459.6794, 99.7756, 154.2294, 225.4351, 2314.014, 46.51272, 0.05859044, 882.9344, 214.5564, 54.50027, 475.7778, 3009.889, 428.6148, 1017.046
20.9, 436.4879, 94.21975, 146.7151, 212.091, 2654.463, 43.7392, 0.05604976, 831.3748, 199.2359, 51.00191, 443.0158, 3031.182, 404.4218, 1015.222
21, 414.4663, 88.97326, 139.5669, 199.5369, 2707.076, 41.13106, 0.05361925, 782.826, 185.0093, 47.72811, 412.5098, 3114.289, 381.5943, 954.0405
21.1, 393.5558, 84.01892, 132.767, 187.7258, 2685.006, 38.67845, 0.05129413, 737.1124, 171.7986, 44.66446, 384.1044, 3014.184, 394.6663, 896.5463
21.2, 373.7003, 79.34045, 126.2983, 176.6138, 2696.179, 36.37208, 0.04906984, 694.0682, 159.5313, 41.79745, 357.655, 2863.019, 454.8256, 842.517
21.3, 354.8466, 74.9225, 120.1449, 166.1596, 2648.294, 34.20324, 0.046942, 653.5375, 148.1398, 39.11449, 333.0269, 2755.8, 429.1531, 791.7437
21.4, 336.944, 70.75056, 114.2912, 156.3242, 2599.919, 32.16373, 0.04490643, 781.1263, 137.5618, 36.60374, 310.0948, 2571.065, 982.4762, 744.0302
21.5, 319.9447, 66.81092, 108.7228, 147.071, 2461.68, 30.24583, 0.04295914, 735.5118, 127.7391, 34.25415, 288.7417, 2442.772, 1373.215, 699.1921
21.6, 303.8029, 63.09066, 103.4256, 138.3656, 2429.703, 28.44229, 0.04109628, 692.561, 118.6179, 32.05539, 268.8589, 2412.589, 1295.705, 657.0562
21.7, 288.4756, 59.57755, 98.38653, 130.1754, 2354.827, 26.7463, 0.03931421, 652.1184, 110.1479, 29.99776, 250.3454, 2401.864, 1274.146, 617.4595
21.8, 273.9216, 56.26006, 93.59297, 122.47, 2229.62, 25.15143, 0.03760941, 614.0374, 102.2827, 28.07222, 234.3425, 2240.855, 1258.867, 580.249
21.9, 260.1018, 53.1273, 89.03297, 115.2207, 2111.07, 23.65167, 0.03597853, 578.1803, 94.97914, 26.27027, 218.2057, 2090.639, 1187.811, 545.281
22, 246.9793, 50.16899, 84.69514, 108.4005, 2184.823, 22.24134, 0.03441838, 544.417, 88.1971, 24.58399, 203.1801, 2021.175, 1323.377, 512.4203
22.1, 234.5188, 47.3754, 80.56865, 101.984, 2158.711, 20.91511, 0.03292588, 512.6254, 81.89933, 23.00595, 189.1892, 2055.032, 1248.68, 570.986
22.2, 393.7655, 44.73737, 76.6432, 95.94733, 2043.931, 81.24902, 0.0314981, 482.6903, 76.05126, 21.5292, 191.9549, 2017.95, 1178.198, 536.5762
22.3, 373.8994, 42.24624, 72.90902, 90.26797, 1957.057, 76.4042, 0.03013223, 454.5032, 70.62077, 20.14725, 178.7369, 1890.965, 1111.695, 504.2401
22.4, 355.0356, 39.89382, 69.35677, 84.9248, 1880.212, 71.84827, 0.02882559, 427.9622, 65.57806, 18.854, 166.4291, 1949.066, 1048.946, 473.8527
22.5, 337.1235, 68.3838, 65.9776, 79.89789, 1944.744, 67.56402, 0.02757562, 402.971, 60.89542, 17.64377, 154.9688, 1874.638, 989.7385, 445.2965
22.6, 320.1151, 64.57596, 62.76306, 75.16854, 1898.883, 63.53522, 0.02637984, 379.4392, 56.54714, 16.51122, 144.2977, 1832.969, 933.873, 559.0595
22.7, 303.9648, 88.11979, 59.70514, 70.71913, 1804.198, 59.74667, 0.02523592, 357.2816, 52.50936, 15.45137, 134.3614, 1753.465, 1016.745, 525.3685
22.8, 327.8824, 83.21297, 56.7962, 66.5331, 1908.302, 56.18402, 0.0241416, 336.4178, 48.7599, 14.45955, 125.1093, 1704.219, 959.3547, 493.7078
22.9, 337.4299, 78.57938, 54.029, 62.59484, 1806.837, 52.83381, 0.02309474, 316.7725, 45.27817, 13.53139, 116.4942, 1638.294, 905.2043, 463.955
23, 320.406, 74.20381, 51.39661, 58.8897, 1710.767, 128.3007, 0.02209328, 298.2743, 42.04506, 12.66282, 108.4725, 1627.967, 854.1103, 435.9954
23.1, 304.241, 70.07188, 48.89248, 58.13751, 1619.805, 120.6503, 0.02113523, 280.8564, 39.0428, 11.84999, 101.0031, 1558.351, 919.3095, 409.7206
23.2, 288.8916, 66.17003, 46.51036, 54.69621, 1749.916, 113.456, 0.02021874, 264.4555, 36.25493, 11.08935, 94.04801, 1628.974, 880.8197, 385.0293
23.3, 274.3166, 62.48545, 44.2443, 51.45861, 1789.959, 106.6907, 0.01934198, 249.0125, 33.66612, 10.37752, 87.57188, 1621.329, 944.6096, 361.826
23.4, 260.4769, 59.00605, 42.08864, 55.92825, 1791.421, 100.3288, 0.01850325, 234.4712, 31.26217, 9.711394, 81.54169, 1512.643, 891.2914, 340.0209
23.5, 247.3354, 55.72038, 40.03801, 52.61772, 1696.17, 243.4089, 0.01770088, 220.7791, 29.02988, 9.088022, 75.92673, 1411.243, 840.9827, 319.53
23.6, 234.8569, 52.61768, 38.08729, 86.06602, 1678.272, 228.8946, 0.01693331, 207.8865, 26.95698, 8.504665, 70.69843, 1316.64, 793.5137, 300.2739
23.7, 223.008, 49.68774, 42.05973, 80.97157, 1610.225, 215.2458, 0.01619903, 195.7469, 25.0321, 7.958753, 65.83015, 1391.841, 748.7241, 282.1782
23.8, 211.7569, 46.92096, 40.01051, 76.17867, 1584.531, 202.4108, 0.01549658, 184.3161, 23.24467, 7.447883, 61.29709, 1298.538, 737.6855, 265.1731
23.9, 201.0735, 44.30824, 38.06113, 71.66946, 1526.684, 190.3412, 0.0148246, 173.5528, 21.58487, 6.969805, 57.07618, 1211.491, 823.706, 249.1927
24, 190.929, 41.841, 61.97519, 67.42718, 1446.458, 178.9913, 0.01418175, 163.4181, 20.04359, 6.522415, 53.14592, 1130.278, 777.2122, 234.1754
24.1, 181.2963, 39.51114, 58.95565, 63.436, 1481.321, 168.3182, 0.01356678, 153.8751, 18.61237, 6.103743, 49.4863, 1054.51, 733.3426, 298.2191
24.2, 172.1496, 37.31103, 56.08323, 59.68107, 1534.219, 158.2815, 0.01297848, 144.8895, 17.28334, 5.711946, 65.8955, 1155.805, 736.5484, 280.2473
24.3, 163.4644, 35.23342, 53.35076, 56.1484, 1493.345, 148.8433, 0.01241569, 136.4286, 16.04921, 5.345297, 119.8763, 1086.725, 694.9742, 322.3845
24.4, 155.2174, 33.2715, 50.75142, 52.82484, 1413.944, 139.9679, 0.0118773, 128.4617, 14.90321, 5.002184, 111.6216, 1084.284, 655.7465, 302.9564
24.5, 147.3864, 31.41883, 48.27873, 49.69801, 1425.015, 151.3846, 0.01136226, 120.9601, 13.83904, 4.681095, 103.9354, 1011.599, 694.9351, 284.6991
24.6, 139.9505, 29.66932, 45.92651, 46.75627, 1388.186, 160.3443, 0.01086955, 113.8965, 12.85085, 4.380617, 96.7784, 943.7861, 655.7096, 267.5421
24.7, 132.8898, 28.01723, 43.68889, 205.4682, 1356.208, 150.7831, 0.01039821, 107.2455, 11.93323, 4.099426, 90.11425, 920.1531, 618.6983, 251.4189
24.8, 201.8308, 26.45713, 41.5603, 193.3061, 1284.098, 147.2493, 0.009947309, 100.9828, 11.08113, 3.836285, 83.909, 888.3573, 583.7761, 236.2675
24.9, 275.4348, 24.9839, 39.53541, 181.8638, 1215.823, 138.4689, 0.00951596, 95.08582, 10.28988, 3.590035, 78.13103, 845.1492, 550.825, 222.0291
25, 261.5387, 23.59271, 37.60918, 171.0988, 1185.543, 130.2121, 0.009103315, 89.53321, 9.55512, 3.359591, 72.75094, 911.6761, 647.7754, 208.6488
25.1, 248.3436, 22.27899, 35.77679, 160.9711, 1187.038, 122.4476, 0.008708564, 84.30486, 8.872831, 3.14394, 67.74132, 888.4297, 699.3794, 196.0748
25.2, 235.8143, 21.03842, 34.03369, 151.4428, 1123.923, 115.1462, 0.00833093, 79.38181, 8.239262, 2.942132, 63.07666, 828.8737, 659.9031, 184.2586
25.3, 223.9171, 19.86692, 32.37551, 142.4785, 1064.164, 108.2801, 0.007969673, 74.74625, 7.650932, 2.753277, 58.73321, 1430.414, 633.196, 342.7269
25.4, 304.4093, 18.76066, 30.79812, 134.0449, 1023.513, 101.8234, 0.007624079, 70.38139, 7.104613, 2.576545, 54.68885, 1508.604, 681.317, 322.0729
25.5, 289.0514, 17.716, 29.29759, 126.1105, 980.4736, 95.75179, 0.007293473, 66.27141, 6.597304, 2.411157, 50.92298, 1470.693, 671.4521, 302.6636
25.6, 487.6852, 16.72952, 27.87016, 136.5296, 1046.286, 90.04218, 0.006977203, 62.40144, 6.126219, 2.256386, 47.41643, 1372.105, 633.5522, 335.3695
25.7, 474.7136, 15.79796, 26.51228, 128.4481, 1074.844, 84.67303, 0.006674648, 58.75746, 5.688773, 2.111549, 44.15134, 1420.66, 597.7915, 452.1292
25.8, 556.6718, 14.91827, 25.22055, 120.8449, 1017.694, 79.62404, 0.006385212, 55.32628, 5.282563, 1.976009, 41.11108, 1609.178, 564.0494, 987.9147
25.9, 528.5869, 14.08757, 23.99177, 113.6918, 963.5831, 74.87611, 0.006108328, 52.09546, 4.905358, 1.84917, 38.28018, 2056.349, 532.2118, 1346.573
26, 544.1821, 13.30313, 22.82285, 106.9621, 912.3491, 70.41132, 0.005843449, 49.05331, 4.555089, 1.730472, 35.64421, 2558.605, 502.1712, 1471.249
26.1, 516.7272, 12.56236, 21.71088, 100.6308, 863.8392, 66.21274, 0.005590057, 46.1888, 4.22983, 1.619393, 33.18975, 2387.089, 473.8264, 1604.727
26.2, 565.6832, 11.86284, 20.65309, 94.67419, 817.9087, 65.21194, 0.005347653, 43.49157, 3.927796, 1.515445, 30.90431, 2416.948, 466.811, 1641.25
26.3, 537.1436, 11.20228, 19.64684, 89.07019, 852.5923, 71.97129, 0.00511576, 40.95185, 3.64733, 1.418169, 28.77625, 2430.734, 440.462, 1542.342
26.4, 510.0438, 10.5785, 18.68961, 83.79791, 807.2597, 67.6797, 0.004893924, 38.56044, 3.38689, 1.327137, 26.79472, 2267.79, 415.6002, 1449.395
26.5, 484.3113, 9.98945, 17.77902, 78.83771, 764.3375, 63.644, 0.004681706, 36.30867, 3.145047, 1.241948, 24.94963, 2279.444, 392.1418, 1362.049
26.6, 459.877, 9.433202, 16.9128, 74.17112, 870.7289, 239.4379, 0.004478691, 34.1884, 2.920473, 1.162228, 23.23161, 2342.875, 370.0075, 1440.644
26.7, 436.6755, 8.907928, 16.08878, 69.78075, 824.4319, 225.1604, 0.00428448, 32.19194, 2.711935, 1.087625, 21.63188, 2185.821, 349.1225, 1353.825
26.8, 414.6446, 8.411904, 15.30491, 65.65026, 831.9895, 211.7342, 0.00409869, 30.31207, 2.518288, 1.017811, 20.14231, 2145.216, 329.4164, 1272.238
26.9, 432.7563, 7.9435, 14.55923, 61.76426, 787.7523, 199.1087, 0.003920956, 28.54197, 2.338468, 0.9524777, 18.75531, 2001.411, 310.8226, 1371.611
27, 410.923, 7.501178, 13.84988, 58.10829, 745.8672, 187.236, 0.00375093, 26.87524, 2.171488, 0.8913383, 17.46383, 1867.246, 293.2783, 1288.952
27.1, 460.5999, 7.083486, 13.17509, 54.66872, 754.8077, 176.0712, 0.003588276, 25.30584, 2.016432, 0.8341236, 16.26127, 1797.889, 292.0219, 1244.078
27.2, 437.3619, 6.689053, 12.53317, 51.43274, 819.8641, 165.5722, 0.003432677, 23.82809, 1.872447, 0.7805814, 15.14152, 1677.368, 318.0795, 1340.825
27.3, 415.2963, 6.316583, 11.92254, 48.38831, 776.2717, 155.6993, 0.003283824, 22.43663, 1.738744, 0.7304761, 14.09888, 1744.064, 300.1256, 1374.459
27.4, 394.3439, 5.964853, 11.34165, 45.52409, 760.07, 146.4151, 0.003141426, 21.12643, 1.614588, 0.6835871, 13.12803, 1627.151, 307.5515, 1291.629
27.5, 413.5484, 5.63271, 10.78907, 42.82941, 719.6569, 137.6844, 0.003005203, 19.89273, 1.499297, 0.6397078, 12.22403, 1760.874, 290.1919, 1213.79
27.6, 392.6842, 5.31906, 10.26341, 40.29423, 693.9698, 129.4744, 0.002874887, 18.73108, 1.392239, 0.5986451, 11.38229, 1642.834, 290.7169, 1140.642
27.7, 497.9765, 5.022877, 9.763355, 37.90912, 723.989, 121.7539, 0.002750222, 17.63727, 1.292826, 0.5602183, 10.59851, 1532.706, 274.3075, 1204.797
27.8, 472.8528, 4.743186, 9.287667, 35.66519, 685.4942, 114.4938, 0.002630963, 16.60732, 1.200511, 0.524258, 9.868694, 1494.688, 258.8243, 1156.72
27.9, 448.9966, 4.479068, 8.835157, 33.55408, 649.0463, 107.6667, 0.002516875, 15.63753, 1.114787, 0.4906061, 9.189137, 1504.568, 244.215, 1087.012
28, 426.3441, 4.229658, 8.404694, 31.56793, 638.4412, 101.2466, 0.002407735, 14.72436, 1.035185, 0.4591142, 8.556375, 1450.935, 242.0472, 1157.994
28.1, 404.8343, 3.994136, 7.995203, 29.69935, 632.3771, 95.20931, 0.002303327, 13.86452, 0.9612674, 0.4296438, 7.967184, 1353.672, 272.3723, 1088.208
28.2, 384.4098, 3.771728, 7.605663, 27.94137, 748.1097, 89.53205, 0.002203447, 13.05489, 0.8926275, 0.402065, 7.418564, 1262.928, 256.9983, 1121.161
28.3, 365.0157, 3.561705, 7.235103, 26.28745, 708.3325, 84.19332, 0.002107898, 12.29254, 0.828889, 0.3762566, 6.907723, 1272.144, 242.4921, 1125.765
28.4, 346.6001, 3.363377, 6.882596, 24.73144, 678.1047, 79.17294, 0.002016492, 11.57471, 0.7697017, 0.3521048, 6.432058, 1203.422, 251.1618, 1128.059
28.5, 329.1136, 3.176092, 6.547265, 23.26752, 678.1692, 74.45191, 0.00192905, 10.8988, 0.7147406, 0.3295033, 5.989147, 1180.771, 236.985, 1060.078
28.6, 346.1923, 2.999237, 6.228271, 21.89026, 642.1107, 70.0124, 0.0018454, 10.26235, 0.6637042, 0.3083525, 5.576735, 1101.618, 223.6085, 996.1935
28.7, 328.7263, 2.832228, 5.924819, 38.89322, 673.7015, 65.83761, 0.001765377, 9.663074, 0.616312, 0.2885594, 5.192722, 1027.771, 210.987, 936.1591
28.8, 312.1416, 2.67452, 5.636152, 36.59103, 641.1287, 61.91176, 0.001688824, 9.098793, 0.5723038, 0.2700369, 4.835152, 978.1838, 199.0779, 1059.739
28.9, 296.3935, 2.525594, 5.361549, 34.42512, 607.0397, 58.22001, 0.001615591, 8.567462, 0.5314381, 0.2527033, 4.502204, 964.8405, 187.841, 1360.644
29, 281.44, 2.38496, 5.100326, 32.38741, 574.7632, 54.74839, 0.001545533, 8.067159, 0.4934905, 0.2364824, 4.192183, 1003.256, 177.2384, 1278.646
29.1, 267.2409, 2.252157, 8.223249, 30.47033, 544.2028, 51.48379, 0.001478514, 7.596072, 0.4582525, 0.2213026, 3.903509, 936.0026, 167.2342, 1340.546
29.2, 253.7582, 2.126749, 7.822599, 28.66671, 515.2674, 48.41385, 0.0014144, 7.152493, 0.4255307, 0.2070972, 3.634714, 873.2576, 307.2814, 1354.185
29.3, 240.9557, 2.008324, 22.73906, 26.96986, 487.8704, 45.52697, 0.001353067, 6.734818, 0.3951454, 0.1938037, 888.7849, 814.7187, 289.937, 1378.852
29.4, 228.7991, 1.896494, 21.63117, 25.37345, 461.9302, 42.81223, 0.001294393, 6.341533, 0.3669299, 0.1813635, 1741.746, 760.1039, 273.5716, 1295.757
29.5, 217.2558, 1.79089, 20.57726, 23.87153, 506.3916, 40.25937, 0.001238264, 5.971215, 0.340729, 0.1697218, 2201.048, 817.4406, 258.1299, 1217.67
29.6, 206.2949, 1.691167, 25.80709, 22.45852, 493.6666, 37.85873, 0.001184568, 5.622521, 0.3163991, 0.1588274, 2278.375, 762.6434, 243.5598, 1329.642
29.7, 195.887, 1.596997, 61.99569, 21.12915, 467.4182, 35.60124, 0.001133202, 5.29419, 0.2938064, 0.1486323, 2185.04, 711.5196, 229.8122, 1249.513
29.8, 186.0042, 1.508071, 58.97516, 19.87846, 442.5654, 33.47837, 0.001084062, 4.985032, 0.272827, 0.1390917, 2129.626, 721.4788, 216.8405, 1174.212
29.9, 176.62, 1.424096, 56.10179, 64.09978, 419.034, 98.43596, 0.001037053, 4.693927, 0.2533456, 0.1301634, 2137.67, 673.1144, 234.5195, 1188.998
30, 167.7092, 1.344797, 53.36842, 60.30556, 396.7538, 92.56629, 0.0009920831, 241.0997, 0.2352553, 0.1218083, 1990.47, 627.9922, 283.6363, 1117.345
30.1, 159.248, 1.269914, 83.39517, 56.73593, 447.9634, 188.4639, 0.000949063, 227.0206, 0.2184568, 0.1139894, 1898.552, 585.8947, 267.6265, 1231.225
30.2, 151.2137, 1.199201, 79.33202, 53.37759, 450.677, 215.2225, 0.0009079083, 213.7635, 0.2028577, 0.1066725, 1907.576, 606.027, 252.5204, 1157.026
30.3, 143.5848, 1.132425, 75.46683, 54.47116, 426.7143, 202.389, 0.0008685383, 201.2806, 0.1883726, 0.09982519, 1788.617, 565.402, 238.267, 1087.3
30.4, 136.3407, 1.069368, 71.78996, 51.24688, 404.0258, 190.3207, 0.0008308755, 189.5267, 0.1749217, 0.09341744, 1665.453, 527.5002, 239.0545, 1097.292
30.5, 129.4621, 1.009822, 68.29224, 48.21345, 444.3403, 178.972, 0.0007948458, 178.4592, 0.1624313, 0.08742099, 1668.661, 865.1669, 228.9132, 1041.146
30.6, 122.9305, 0.9535914, 64.96492, 45.35958, 504.7095, 168.3, 0.0007603785, 168.0379, 0.1508328, 0.08180946, 1675.89, 1026.361, 215.9922, 1054.184
30.7, 116.7285, 0.9004921, 61.79972, 42.67463, 506.5865, 158.2644, 0.0007274059, 158.2252, 0.1400625, 199.0807, 1595.033, 1009.906, 203.8006, 1124.948
30.8, 110.8393, 0.8503495, 58.78873, 40.14862, 592.5856, 148.8272, 0.0006958631, 148.9855, 0.1300613, 186.3018, 1534.182, 942.2068, 192.2971, 1150.475
30.9, 105.2473, 0.8029991, 55.92445, 37.77212, 561.0776, 208.6501, 0.0006656881, 140.2854, 0.1207742, 174.3431, 1492.84, 961.5654, 202.038, 1081.143
31, 99.93743, 0.7582853, 53.19971, 35.5363, 531.2449, 389.8383, 0.0006368216, 132.0933, 0.1121502, 653.3882, 1390.043, 897.1068, 259.8509, 1015.989
31.1, 150.6433, 0.7160614, 50.60774, 33.43282, 527.0175, 366.5926, 0.0006092068, 124.3796, 0.1041421, 611.4474, 1379.625, 861.1517, 245.1837, 954.7619
31.2, 150.5439, 0.6761885, 48.14204, 31.45385, 555.3904, 344.7329, 0.0005827894, 117.1164, 0.09670573, 572.1987, 1331.873, 857.0624, 231.3444, 897.2243
31.3, 225.1038, 0.638536, 45.79648, 29.59202, 525.8602, 324.1767, 0.0005575177, 110.2773, 0.0898004, 535.4694, 1303.228, 1138.21, 218.2862, 1056.492
31.4, 240.7049, 0.6029801, 43.5652, 27.8404, 497.9, 304.8463, 0.0005333418, 103.8376, 0.08338815, 501.0978, 1218.818, 2097.712, 205.9651, 992.8237
31.5, 311.2963, 0.5694041, 41.44263, 26.19246, 514.3136, 286.6685, 0.0005102142, 97.7739, 0.07743377, 468.9324, 1134.89, 2341.239, 205.3673, 932.9924
31.6, 295.5909, 0.5376977, 39.42348, 24.64206, 486.9674, 269.5747, 0.0004880896, 92.06432, 0.07190457, 438.8318, 1154.006, 2184.294, 307.3722, 876.7667
