 , C09, C12, C15, C19, C21, C24, C25, C29, C34, C37, C39, C45, C57, C63, C72, C92
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
14.1, 0, 413.6795, 1111.183, 263.1335, 390.2285, 1110.844, 253.4392, 0, 17.98132, 692.3601, 892.1734, 436.1277, 716.5279, 364.0068, 1218.938, 675.9036
14.2, 0, 391.2018, 1077.028, 246.7542, 365.3765, 1178.806, 238.0822, 0, 16.80625, 771.8079, 1071.687, 408.7506, 677.7556, 345.4968, 1150.268, 641.6331
14.3, 0, 369.9456, 1025.426, 231.3944, 342.1072, 1122.214, 223.6557, 0, 15.70796, 725.5777, 1065.773, 383.092, 641.0814, 327.9281, 1387.495, 707.5528
14.4, 0, 621.0532, 1035.283, 216.9907, 320.3198, 1068.339, 210.1033, 0, 14.68145, 682.1166, 1031.833, 359.0441, 606.3916, 311.2527, 1625.492, 671.6775
14.5, 0, 919.514, 985.68, 203.4836, 299.92, 1017.051, 197.3722, 0, 13.72202, 800.5944, 1033.639, 336.5057, 573.579, 295.4253, 1710.525, 637.6212
14.6, 0, 1589.494, 1140.523, 190.8173, 280.8193, 968.2245, 189.5497, 0, 12.82529, 843.7535, 986.0797, 459.293, 583.1457, 280.4028, 1614.162, 605.2917
14.7, 0, 1503.128, 1191.918, 178.9395, 381.8969, 921.7422, 178.064, 0, 11.98716, 793.2139, 940.7087, 430.4617, 669.4895, 266.1441, 1596.097, 574.6014
14.8, 0, 1686.037, 1134.81, 167.801, 357.5755, 958.9143, 167.2743, 0, 11.2038, 814.0336, 897.4254, 403.4402, 633.2626, 252.6105, 1506.18, 545.4672
14.9, 0, 1671.741, 1171.528, 157.3558, 374.2834, 912.879, 157.1384, 0, 10.47163, 765.2742, 856.1335, 378.115, 660.3763, 321.4496, 1421.329, 577.9209
15, 0, 1581.123, 1115.398, 147.5609, 350.4469, 869.0537, 147.6167, 0, 9.787314, 719.4353, 888.7538, 354.3795, 737.5344, 305.1037, 1462.773, 586.2454
15.1, 0, 1495.211, 1061.957, 138.3756, 435.5381, 892.0423, 138.6719, 0, 9.147716, 676.3421, 847.8609, 332.1339, 697.6254, 289.589, 1380.367, 963.4338
15.2, 0, 1501.426, 1073.061, 205.6847, 657.6669, 849.2173, 130.2691, 0, 8.549914, 635.8301, 808.8496, 311.2848, 659.876, 396.0727, 1463.531, 914.5845
15.3, 0, 1419.845, 1021.648, 216.6081, 615.7828, 808.4484, 122.3755, 0, 7.991179, 597.7448, 771.6332, 291.7444, 624.1693, 385.9873, 1407.166, 868.2121
15.4, 0, 1342.696, 972.6989, 203.1249, 576.5662, 926.0526, 114.9602, 0, 7.468957, 561.9407, 833.9837, 273.4307, 590.3947, 366.3596, 1432.236, 824.1909
15.5, 0, 1395.716, 926.0948, 190.4809, 539.8471, 881.5948, 107.9943, 0, 6.980862, 649.6129, 795.611, 412.3572, 595.1027, 360.0905, 1351.55, 782.4017
15.6, 0, 1329.659, 932.751, 235.4882, 522.5131, 839.2714, 101.4504, 0, 6.524664, 759.1054, 759.0038, 445.5436, 632.2059, 341.7796, 1360.594, 742.7314
15.7, 0, 1297.186, 888.0609, 238.5167, 489.2364, 798.9799, 95.30306, 0, 6.098279, 746.9598, 724.0809, 831.5379, 597.9965, 371.9161, 1283.944, 705.0724
15.8, 0, 1289.277, 845.512, 223.6696, 458.079, 760.6226, 89.52821, 0, 5.699757, 756.9779, 690.7649, 779.3396, 780.8332, 851.2224, 1347.298, 878.4616
15.9, 0, 1219.223, 805.0018, 392.4158, 428.9058, 755.4396, 84.10329, 0, 5.327279, 711.636, 658.9818, 730.4179, 830.3666, 1318.934, 1271.397, 913.0443
16, 0, 1152.975, 766.4324, 367.989, 401.5906, 719.1727, 79.0071, 0, 4.979142, 669.0099, 628.6611, 684.5673, 861.7101, 1284.73, 1199.772, 959.5516
16.1, 0, 1090.327, 729.711, 345.0827, 376.015, 768.2514, 74.2197, 0, 4.653756, 628.9372, 599.7355, 790.8806, 1097.275, 1317.032, 1132.182, 944.9036
16.2, 0, 1031.815, 694.749, 323.6022, 352.0681, 793.6846, 69.72239, 0, 4.349634, 653.4516, 572.1407, 741.2345, 1123.314, 1250.06, 1068.4, 1033.268
16.3, 0, 1062.7, 661.4621, 315.8567, 406.7105, 781.0952, 65.49759, 0, 4.065386, 635.087, 584.5501, 727.9948, 1062.53, 1186.494, 1167.689, 980.8781
16.4, 0, 1056.825, 629.7701, 296.1955, 380.8088, 743.5965, 87.0147, 0, 3.799714, 673.9597, 557.6541, 682.2961, 1224.914, 1196.142, 1101.907, 931.1443
16.5, 0, 999.4011, 599.5964, 277.7581, 363.3097, 707.8981, 81.74208, 0, 278.9993, 1020.729, 629.7028, 790.4496, 1345.534, 1135.317, 1107.603, 883.9323
16.6, 141.7993, 945.0977, 570.8685, 260.4684, 365.0551, 712.707, 76.78896, 0, 260.7667, 959.5889, 758.9561, 740.8305, 1508.759, 1077.586, 1145.296, 889.3018
16.7, 134.2029, 893.745, 543.517, 244.255, 341.8063, 678.4916, 72.13596, 0, 243.7257, 902.1109, 724.0354, 694.3262, 1427.118, 1150.132, 1080.775, 844.2112
16.8, 127.0134, 845.1826, 517.476, 229.0508, 320.0381, 645.9187, 98.70888, 0, 227.7982, 848.0757, 690.7215, 650.7411, 1349.895, 1129.197, 1019.889, 954.5251
16.9, 173.2515, 799.2589, 492.6826, 214.793, 377.6145, 614.9095, 92.72765, 0, 212.9117, 797.2771, 712.7186, 859.5881, 1276.85, 1114.905, 962.4326, 956.3903
17, 163.9702, 767.1783, 469.0771, 201.4227, 353.5658, 585.3891, 87.10886, 0, 198.9979, 749.5213, 679.9254, 805.629, 1207.758, 1058.212, 908.2133, 1003.214
17.1, 155.186, 738.3253, 446.6026, 188.8847, 333.2575, 557.2859, 81.83054, 0, 185.9935, 704.626, 648.6411, 755.0571, 1142.405, 1012.958, 959.5028, 952.3481
17.2, 146.8724, 788.2427, 425.2049, 177.1271, 414.1093, 530.5319, 76.87206, 0, 173.8388, 662.4199, 618.7962, 707.6597, 1196.198, 988.6835, 1640.411, 904.0609
17.3, 139.0042, 745.4128, 404.8324, 166.1015, 387.7364, 505.0622, 72.21403, 0, 162.4785, 692.7062, 590.3245, 663.2376, 1254.468, 1045.814, 1925.914, 951.6385
17.4, 131.5575, 704.9102, 385.4361, 155.7621, 363.0431, 514.6862, 67.83825, 137.2034, 151.8605, 813.7009, 582.3449, 621.6041, 1186.587, 992.6337, 1817.417, 903.3873
17.5, 124.5097, 766.5604, 366.969, 146.0663, 339.9224, 489.9772, 63.72762, 129.3115, 141.9365, 764.9613, 555.5504, 582.584, 1122.38, 942.1577, 1790.577, 985.6761
17.6, 117.8395, 779.5792, 349.3867, 136.9741, 407.5746, 466.4545, 59.86607, 121.8736, 132.661, 719.1412, 529.9887, 546.0133, 1061.646, 894.2484, 1923.941, 975.6425
17.7, 111.5266, 737.2201, 332.6469, 194.2254, 381.6179, 498.7469, 56.23851, 114.8635, 123.9916, 766.4391, 693.6289, 511.7383, 1004.199, 848.7753, 2093.409, 926.1742
17.8, 105.552, 707.3373, 316.7091, 182.1354, 357.3142, 474.8032, 52.83076, 108.2566, 115.8888, 757.1572, 661.7141, 479.6148, 949.8606, 870.6254, 2268.303, 879.2141
17.9, 157.4704, 702.3882, 301.5349, 275.484, 386.8341, 452.0089, 49.62951, 102.0297, 108.3155, 711.8045, 631.2676, 449.5079, 898.4624, 925.577, 2212.558, 1009.554
18, 149.0344, 704.0803, 287.0877, 258.3359, 401.5714, 430.309, 46.62223, 96.16101, 101.2371, 669.1684, 602.2222, 421.2908, 849.8455, 878.5107, 2213.623, 1154.28
18.1, 181.3584, 709.8865, 273.3327, 474.5925, 427.3326, 409.6508, 43.79718, 90.62988, 94.62124, 629.0861, 574.513, 394.845, 803.8592, 833.838, 2088.917, 1095.754
18.2, 431.8434, 671.3141, 260.2368, 445.0504, 400.1176, 389.9844, 41.14331, 85.41689, 88.43776, 678.1578, 548.0789, 370.0593, 760.3613, 810.0784, 2004.688, 1146.077
18.3, 408.7088, 725.9406, 247.7683, 477.2344, 409.0267, 371.2621, 38.65025, 80.50375, 82.65837, 637.5371, 570.1003, 346.8295, 719.2172, 949.6596, 2001.661, 1087.967
18.4, 386.8136, 686.4959, 235.8972, 447.5278, 382.9775, 353.4386, 36.30825, 75.87321, 77.25666, 599.3495, 564.877, 325.0579, 680.2995, 1040.444, 1998.438, 1032.804
18.5, 441.035, 649.1946, 241.2063, 419.6704, 358.5872, 359.2657, 60.76107, 71.50901, 72.20795, 563.4493, 538.8862, 304.6529, 643.4876, 987.5367, 1917.695, 980.4371
18.6, 664.0803, 613.92, 229.6496, 500.7875, 359.4794, 342.0181, 58.21953, 67.39584, 67.48918, 719.0256, 514.0912, 481.1428, 870.8292, 972.7418, 1809.66, 930.7257
18.7, 866.2027, 776.8094, 218.6466, 469.6148, 336.5857, 325.5986, 54.69175, 63.51926, 63.07878, 884.8669, 490.4372, 757.288, 916.512, 923.2773, 1794.643, 883.5349
18.8, 819.7987, 954.7438, 208.1707, 440.3826, 315.1499, 309.9673, 100.91, 59.86567, 58.95659, 965.0761, 467.8714, 1239.486, 981.7107, 876.3281, 1693.54, 838.7368
18.9, 775.8807, 902.8669, 198.1968, 511.5799, 295.0793, 295.0865, 94.79545, 56.42222, 55.10379, 971.8795, 446.344, 1161.68, 976.4262, 860.2155, 1674.148, 1049.747
19, 765.3182, 873.5076, 188.7008, 595.0499, 276.287, 298.1037, 104.0379, 53.17684, 51.50277, 913.6653, 425.8071, 1375.826, 923.5906, 816.473, 1725.7, 1061.941
19.1, 777.3181, 984.0994, 179.6598, 561.8005, 258.6914, 283.7924, 97.73379, 50.11813, 48.13707, 1028.516, 406.2151, 1932.913, 919.2166, 774.9549, 1628.482, 1008.097
19.2, 735.6758, 930.6275, 171.0519, 626.6713, 242.2164, 270.1682, 91.81165, 47.23536, 44.99133, 966.9098, 387.5245, 2274.971, 934.4406, 735.548, 1536.74, 956.9832
19.3, 696.2644, 951.3926, 162.8564, 697.0141, 226.7907, 257.198, 86.24837, 44.5184, 42.05115, 908.9932, 369.694, 2523.99, 883.8768, 738.5301, 1532.357, 1149.707
19.4, 658.9643, 899.6978, 155.0536, 906.1048, 212.3473, 244.8504, 81.02219, 41.95772, 39.30312, 888.3251, 352.6838, 2431.713, 963.8232, 1015.664, 1639.528, 1327.294
19.5, 623.6624, 850.812, 147.6247, 968.2631, 198.8238, 233.0957, 117.1164, 39.54433, 36.73466, 916.9766, 336.4563, 2279.066, 911.6695, 1097.346, 1547.164, 1259.995
19.6, 590.2517, 827.5388, 140.5517, 907.9913, 186.1615, 292.0235, 110.0198, 37.26976, 34.33406, 862.051, 320.9755, 2136.002, 862.3379, 1124.978, 1460.003, 1196.109
19.7, 558.6309, 782.9038, 425.951, 962.4936, 196.7118, 441.1623, 116.3754, 35.12602, 32.09034, 810.4153, 306.2069, 2063.913, 1213.643, 1151.379, 1377.753, 1135.463
19.8, 528.704, 842.2294, 1093.411, 902.5811, 184.184, 566.749, 109.3237, 33.10559, 29.99324, 761.8726, 292.1179, 2329.48, 1295.379, 1138.223, 1300.137, 1077.891
19.9, 500.3804, 864.9939, 2265.563, 846.3978, 210.0444, 543.6667, 117.7893, 31.20137, 28.03319, 716.2374, 278.6771, 2220.217, 1478.231, 1103.459, 1226.892, 1023.239
20, 473.5742, 862.1422, 2157.015, 803.2665, 196.6675, 615.4656, 110.6519, 29.40668, 26.20122, 673.3358, 377.1695, 2080.846, 1398.242, 1056.972, 1157.775, 971.357
20.1, 448.2039, 815.2969, 2053.668, 852.006, 213.5736, 740.015, 103.947, 27.71522, 24.48898, 633.0039, 359.8154, 1950.225, 1322.581, 1100.104, 1249.462, 922.106
20.2, 424.1929, 770.9969, 2004.815, 798.9709, 199.9719, 704.4885, 97.64839, 26.12105, 22.88863, 595.0878, 528.5773, 1912.796, 1251.014, 1115.845, 1179.073, 875.3522
20.3, 401.4681, 729.1041, 1915.931, 839.6069, 187.2366, 702.9305, 121.2504, 24.61858, 21.39286, 665.133, 548.9376, 1848.716, 1183.32, 1059.104, 1112.649, 830.969
20.4, 379.9608, 984.2907, 1824.134, 1090.291, 181.9815, 669.1843, 113.9033, 23.20253, 19.99484, 664.2348, 523.6802, 1732.666, 1200.491, 1005.247, 1049.967, 1229.953
20.5, 359.6056, 1025.413, 1858.034, 1022.424, 629.497, 637.0583, 107.0014, 21.86793, 18.68818, 812.1826, 544.3528, 1623.901, 1296.564, 1434.204, 1046.339, 1268.685
20.6, 340.3409, 1908.57, 2137.577, 958.7805, 631.9113, 606.4745, 100.5177, 20.6101, 17.46691, 763.5339, 568.4229, 1521.963, 1491.67, 1996.849, 1066.603, 1302.035
20.7, 322.1082, 2614.961, 2117.122, 990.7925, 869.3627, 577.3591, 207.6276, 19.42461, 16.32545, 717.7993, 589.2115, 1725.516, 1690.382, 2207.03, 1006.516, 1633.525
20.8, 304.8523, 3320.97, 2310.922, 929.1183, 917.0635, 604.342, 298.3998, 18.30732, 15.25859, 674.8041, 562.1011, 1711.7, 1598.913, 2122.844, 995.4662, 1550.7
20.9, 288.5208, 3817.522, 2490.994, 871.2833, 925.574, 617.494, 313.7058, 17.25429, 14.26144, 634.3843, 536.238, 1860.979, 1512.394, 2057.927, 1182.426, 1472.074
21, 273.0643, 3775.225, 2406.659, 817.0483, 866.6281, 587.8494, 412.4467, 16.26183, 13.32946, 596.3856, 511.5649, 2192.237, 1530.521, 2089.845, 1115.813, 1397.435
21.1, 258.4357, 3795.224, 2291.351, 766.1892, 811.4362, 647.1174, 387.4546, 15.32646, 12.45838, 560.6629, 488.0271, 2205.539, 1768.884, 1983.575, 1052.953, 1326.581
21.2, 244.5909, 3741.596, 2233.626, 718.496, 759.7591, 623.7378, 363.977, 14.44489, 11.64423, 527.08, 465.5722, 2265.203, 1673.167, 1882.709, 1151.736, 1259.319
21.3, 231.4877, 3783.34, 2623.889, 673.7716, 711.3732, 612.1265, 341.922, 13.61403, 10.88328, 495.5086, 529.4753, 2292.365, 1665.883, 1786.972, 1560.859, 1195.467
21.4, 219.0865, 3662.467, 3607.716, 631.8312, 666.0688, 582.7396, 321.2034, 12.83095, 10.17206, 465.8283, 525.3241, 2274.243, 1888.301, 1921.167, 1472.927, 1134.853
21.5, 207.3497, 3563.824, 4184.247, 592.5014, 623.6497, 618.7233, 301.7402, 12.09292, 283.6255, 437.9259, 501.1532, 2404.249, 2143.98, 1823.474, 1389.948, 1077.312
21.6, 196.2416, 3416.33, 4872.237, 555.6198, 583.932, 621.6193, 283.4564, 11.39734, 880.3124, 576.9612, 478.0944, 2288.52, 2461.189, 1730.75, 1311.645, 1022.689
21.7, 185.7286, 3341.554, 5460.921, 521.034, 546.7438, 591.7767, 266.2805, 10.74177, 1418.23, 704.7424, 456.0966, 2246.132, 2547.559, 1642.74, 1237.752, 970.8354
21.8, 175.7788, 3311.939, 5346.781, 488.601, 511.924, 563.3668, 250.1453, 10.12391, 1325.549, 713.6032, 435.1109, 2237.285, 2409.708, 1719.48, 1168.023, 921.6108
21.9, 166.362, 3269.787, 5155.365, 458.187, 479.3217, 536.3208, 234.9879, 9.541588, 1238.924, 835.3882, 415.0908, 2096.843, 2368.536, 1667.577, 1102.222, 874.8821
22, 157.4497, 3097.114, 5141.596, 429.6661, 448.7957, 510.5732, 220.7489, 8.99276, 1157.961, 785.3496, 395.9919, 2021.21, 2240.371, 1600.545, 1040.127, 830.5228
22.1, 149.0148, 3109.533, 4901.545, 458.5698, 420.2137, 486.0617, 219.9804, 8.4755, 1082.288, 738.3082, 377.7717, 1894.332, 2119.142, 1519.156, 1487.974, 788.4125
22.2, 141.0318, 3077.413, 4810.661, 430.0251, 393.4521, 462.727, 206.6508, 7.987993, 1011.561, 795.8527, 509.9102, 1963.282, 2004.472, 1457.006, 1584.08, 748.4374
22.3, 133.4765, 3063.385, 4712.366, 403.2572, 368.3948, 473.6375, 195.6507, 7.528527, 945.4555, 1093.337, 502.563, 1840.04, 2059.127, 1393.157, 1654.013, 710.4891
22.4, 126.3259, 2991.328, 4830.279, 378.1555, 344.9333, 450.8992, 183.7953, 7.09549, 883.6702, 1070.926, 479.4393, 1724.535, 1990.155, 1411.109, 1655.174, 674.465
22.5, 119.5584, 2915.958, 4705.187, 354.6164, 322.9659, 429.2526, 172.6583, 6.68736, 825.9225, 1006.779, 457.3796, 1616.28, 1919.04, 1339.353, 1561.929, 640.2674
22.6, 113.1535, 2927.164, 4479.751, 332.5424, 302.3976, 408.6451, 162.1962, 6.302706, 771.9486, 946.4746, 436.3349, 1603.25, 2074.644, 1271.246, 1700.673, 607.8037
22.7, 107.0916, 2768.114, 4512.521, 311.8426, 283.1391, 1075.024, 282.9654, 151.2186, 721.5019, 973.9266, 539.9102, 1536.561, 2462.346, 1206.602, 1604.865, 576.986
22.8, 101.3546, 2688.525, 4388.671, 292.4312, 265.1071, 1037.902, 452.3235, 495.1337, 674.3519, 984.5836, 865.317, 1440.106, 2329.105, 1161.618, 1614.514, 547.731
22.9, 95.92481, 2647.286, 4424.212, 274.2281, 248.2236, 1069.085, 519.335, 472.6643, 630.2831, 925.6083, 828.8281, 1421.772, 2461.167, 1102.549, 1791.255, 519.9592
23, 90.78595, 2503.444, 4372.808, 257.1582, 232.4153, 1101.292, 487.8661, 519.8129, 589.0942, 934.442, 1006.341, 1391.396, 2408.919, 1046.484, 1732.469, 493.5956
23.1, 85.92239, 2552.606, 4440.999, 241.1508, 217.6137, 1048.421, 511.1684, 531.0383, 550.597, 878.4702, 1024.113, 1304.054, 2517.096, 1070.081, 1724.105, 468.5686
23.2, 81.31937, 2508.448, 4240.598, 226.1398, 203.7548, 1208.222, 480.1944, 500.4933, 514.6156, 825.8511, 976.9919, 1352.365, 2565.698, 1015.666, 1626.976, 444.8107
23.3, 76.96295, 2441.102, 4037.422, 212.0632, 190.7785, 1275.877, 792.6202, 471.7051, 480.9856, 810.7263, 979.8297, 1352.042, 2615.892, 1009.669, 1571.108, 422.2573
23.4, 72.83991, 2425.491, 4145.032, 198.8629, 178.6286, 1232.812, 1415.77, 444.5728, 449.5533, 820.3594, 948.5228, 1267.17, 2855.668, 1059.082, 1482.599, 400.8475
23.5, 68.93775, 2337.466, 4010.254, 186.4842, 167.2525, 1173.628, 1591.337, 419.0012, 420.175, 928.0251, 949.2205, 1187.625, 2770.724, 1021.795, 1615.542, 380.5232
23.6, 65.24464, 2436.232, 3967.749, 174.8761, 156.6009, 1117.284, 1580.739, 394.9005, 392.7166, 872.4377, 950.013, 1113.074, 2731.035, 1108.328, 1524.529, 361.2294
23.7, 61.74937, 2303.857, 3869.998, 163.9905, 146.6276, 1063.646, 1558.022, 372.1859, 367.0527, 820.1799, 941.5053, 1124.488, 2688.162, 1051.968, 1515.982, 342.9138
23.8, 58.44135, 2309.395, 3828.881, 153.7826, 137.2895, 1146.687, 2009.865, 350.778, 343.0659, 771.0523, 898.1854, 1053.901, 2542.702, 998.4751, 1430.578, 325.527
23.9, 55.31054, 2183.912, 3645.431, 144.21, 128.5461, 1102.927, 2160.526, 330.6014, 320.6466, 724.8674, 856.8586, 1027.395, 2462.33, 947.702, 1349.985, 309.0217
24, 52.34746, 2207.635, 3470.771, 227.8522, 120.3596, 1089.171, 2029.609, 311.5853, 299.6924, 819.2664, 817.4333, 1114.56, 2472.891, 899.5108, 1273.933, 293.3533
24.1, 49.54311, 2274.564, 3304.479, 213.6691, 112.6944, 1124.324, 1906.626, 293.6631, 280.1075, 770.1935, 779.822, 1044.596, 2339.08, 853.7701, 1202.165, 278.4793
24.2, 46.889, 2150.974, 3186.251, 200.3687, 105.5173, 1070.347, 1791.095, 276.7717, 261.8026, 724.0599, 743.9413, 1132.432, 2212.509, 810.3553, 1134.44, 264.3595
24.3, 44.37708, 2049.185, 3317.773, 187.8963, 98.79736, 1066.384, 1682.564, 358.3398, 244.6938, 680.6898, 709.7114, 1102.15, 2092.787, 769.1483, 1211.995, 567.8947
24.4, 41.99972, 2072.159, 3803.413, 176.2003, 92.50537, 1100.234, 1902.239, 466.4869, 228.7031, 639.9174, 677.0566, 1163.244, 1979.544, 730.0366, 1200.569, 788.9278
24.5, 39.74972, 1959.566, 3870.676, 165.2323, 86.61408, 1168.77, 1839.093, 591.526, 213.7574, 601.5872, 645.9042, 1147.258, 1872.428, 692.9138, 1182.721, 748.9266
24.6, 37.62026, 1853.092, 3685.224, 154.9471, 81.09799, 1423.058, 1846.202, 557.5017, 199.7884, 565.553, 616.1852, 1075.241, 1826.549, 657.6787, 1116.092, 710.9535
24.7, 35.60487, 1828.867, 3630.229, 145.302, 75.9332, 1765.303, 1734.333, 525.4344, 186.7323, 531.6771, 729.0162, 1007.745, 1849.505, 624.2353, 1374.848, 674.9058
24.8, 33.69746, 1913.924, 3603.36, 136.2574, 71.09734, 2641.726, 1629.241, 495.2117, 174.5294, 499.8304, 752.887, 944.4852, 1916.185, 641.066, 1297.395, 640.6859
24.9, 31.89222, 1809.93, 3680.854, 127.7757, 66.56944, 2662.307, 1633.001, 466.7274, 280.4792, 469.8913, 718.2455, 885.1968, 2282.318, 608.4673, 1224.305, 608.201
25, 30.1837, 1711.585, 3786.586, 119.822, 62.3299, 2534.496, 1545.249, 500.1275, 424.6056, 441.7454, 685.1981, 889.3915, 2158.819, 577.5264, 1155.333, 577.3632
25.1, 28.56671, 1646.509, 3634.373, 112.3634, 58.36037, 2640.992, 1749.591, 587.3745, 396.8577, 415.2855, 821.1224, 833.5615, 2220.844, 607.4178, 1090.247, 548.089
25.2, 27.03634, 1591.318, 3460.243, 105.3691, 54.64364, 2514.204, 2185.662, 1410.849, 468.8917, 511.4513, 783.3414, 930.7984, 2162.274, 576.5302, 1028.827, 520.2991
25.3, 25.58795, 1561.476, 3294.455, 98.81017, 51.16362, 2695.913, 2198.392, 1538.776, 438.2497, 480.8161, 1028.172, 872.3691, 2240.886, 547.2133, 970.8674, 493.9182
25.4, 24.21716, 1476.632, 3136.611, 92.65952, 47.90522, 2811.664, 2065.181, 1482.227, 409.6102, 686.1257, 1104.395, 817.6077, 2163.252, 519.3872, 916.173, 468.8749
25.5, 22.91981, 1396.398, 2986.329, 86.89171, 44.85434, 2905.531, 2059.704, 1396.97, 382.8422, 751.8985, 1811.1, 852.7638, 2719.883, 492.976, 864.5599, 445.1014
25.6, 21.69195, 1405.208, 2843.248, 81.48293, 41.99775, 3044.343, 1934.897, 1316.617, 357.8235, 783.9927, 2117.808, 799.2331, 2668.022, 467.9079, 815.8543, 422.5333
25.7, 20.52987, 1328.855, 2707.022, 76.41084, 39.32309, 3072.45, 1855.479, 1348.189, 334.4398, 737.0327, 2475.634, 863.9807, 2564.954, 444.1145, 769.8926, 401.1095
25.8, 19.43005, 1318.361, 2577.323, 71.65448, 36.81876, 2924.948, 1743.047, 1270.642, 312.5843, 692.8854, 2860.858, 809.7458, 2426.161, 421.531, 726.5203, 380.7719
25.9, 18.38915, 1322.715, 2994.345, 67.19418, 34.47393, 2784.528, 1763.942, 1405.396, 498.9863, 651.3826, 2729.226, 903.5191, 2294.878, 400.0959, 685.5912, 361.4655
26, 17.40401, 1250.844, 3256.041, 63.01153, 32.27843, 2650.849, 1767.53, 1383.541, 542.0186, 612.3657, 2888.645, 865.6215, 2170.699, 379.7508, 646.9681, 343.138
26.1, 16.47165, 1244.921, 3100.037, 59.08923, 30.22275, 2523.588, 1660.427, 1364.994, 506.5977, 575.6858, 2755.734, 860.9134, 2053.24, 360.4402, 610.5207, 325.7398
26.2, 15.58923, 1205.722, 2951.508, 55.41109, 28.29799, 2748.988, 1670.317, 1286.48, 473.4917, 541.203, 3382.582, 997.6284, 1984.5, 342.1116, 576.1266, 309.2237
26.3, 14.75409, 1140.208, 2810.095, 51.96189, 26.49581, 2854.787, 1569.104, 1212.482, 442.5491, 652.3712, 3849.295, 991.5315, 2283.159, 402.7421, 543.6702, 293.545
26.4, 13.96369, 1113.631, 2675.457, 48.72741, 24.8084, 2854.228, 1474.025, 1142.74, 413.6286, 613.2951, 3672.184, 989.5422, 2159.615, 382.2624, 513.0421, 278.6613
26.5, 13.21563, 1119.715, 2773.673, 45.69426, 23.22846, 2717.203, 1480.127, 1236.984, 386.598, 576.5596, 3503.221, 1546.482, 2042.755, 362.8241, 484.1396, 264.5323
26.6, 12.50764, 1058.874, 2675.452, 42.84991, 21.74913, 2592.495, 1553.944, 1165.833, 361.3339, 542.0245, 3401.669, 1641.794, 2201.511, 375.1052, 456.8653, 251.1197
26.7, 11.83759, 1054.115, 2743.913, 40.18262, 20.36402, 2656.848, 1459.784, 1098.775, 337.7208, 630.0297, 3455.452, 1676.447, 2194.381, 356.0308, 431.1275, 238.3871
26.8, 11.20343, 1030.125, 2612.447, 37.68137, 19.06712, 2529.299, 1532.958, 1035.574, 687.168, 779.4001, 3586.645, 1571.211, 2321.188, 337.9264, 406.8396, 226.3001
26.9, 10.60324, 991.6739, 2489.1, 35.33581, 17.85282, 2557.316, 1484.552, 976.0084, 642.2617, 899.6277, 3610.416, 1507.595, 2260.102, 320.7426, 383.9201, 214.8259
27, 10.03521, 937.7904, 2369.842, 33.13625, 16.71585, 2549.743, 1492.1, 919.8688, 600.29, 881.3882, 3680.689, 1523.144, 2175.924, 347.6686, 362.2917, 203.9335
27.1, 9.497602, 929.5271, 2358.654, 55.70964, 15.65128, 2427.336, 1401.687, 887.043, 638.819, 828.5943, 3511.336, 1548.058, 2074.235, 339.7821, 341.8818, 193.5934
27.2, 8.988799, 960.4261, 2290.449, 52.24187, 14.65452, 2394.059, 1316.752, 836.0206, 655.0173, 778.9626, 3349.774, 1450.882, 2097.568, 341.7726, 322.6217, 183.7776
27.3, 8.507254, 908.2405, 2232.133, 70.58568, 13.72123, 2423.318, 1298.398, 787.9331, 612.2121, 809.4304, 3589.218, 1453.321, 1984.066, 324.3933, 304.4466, 174.4595
27.4, 8.051505, 858.8904, 2125.187, 66.19191, 12.84738, 2401.374, 1245.746, 742.6116, 572.2042, 847.9, 3494.76, 1683.91, 1876.705, 307.8977, 287.2954, 165.6138
27.5, 7.620172, 852.8546, 2023.365, 62.07164, 12.02919, 2370.015, 1170.261, 699.8969, 534.8107, 797.112, 3478.974, 1609.156, 1775.154, 380.5598, 271.1104, 157.2167
27.6, 7.211946, 837.5356, 1926.421, 218.5543, 11.2631, 2498.335, 1153.434, 659.6392, 499.8609, 812.0505, 3366.548, 1508.144, 1775.054, 361.2081, 255.8372, 149.2453
27.7, 6.825589, 816.184, 1954.32, 204.9498, 39.51025, 2505.04, 1132.38, 669.2817, 467.1951, 866.2886, 3523.036, 1569.614, 1736.49, 342.8405, 241.4245, 388.2148
27.8, 6.45993, 771.8359, 2003.683, 192.1923, 679.11, 2437.209, 1063.764, 683.8436, 492.5094, 814.3992, 3499.372, 1471.084, 1642.526, 325.4068, 227.8237, 460.1367
27.9, 6.11386, 729.8975, 1907.682, 180.2289, 635.8604, 2330.945, 999.3054, 644.5092, 460.324, 765.6178, 3338.361, 1456.832, 1553.647, 308.8597, 214.9891, 436.8063
28, 5.78633, 690.2379, 1852.422, 169.0101, 595.3651, 2352.992, 938.7529, 607.4373, 430.2419, 789.558, 3184.758, 1389.888, 1559.789, 293.154, 202.8775, 414.6587
28.1, 5.476346, 652.7332, 1763.668, 158.4897, 557.4487, 2407.165, 881.8696, 572.4978, 402.1257, 742.2646, 3224.506, 1302.64, 1691.523, 278.2469, 191.4483, 393.6342
28.2, 5.182969, 617.2664, 1679.167, 218.9629, 521.9471, 2291.602, 847.8442, 566.3577, 375.8468, 791.44, 3304.167, 1275.408, 1939.577, 264.0979, 180.6629, 373.6756
