 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C010, C011, C012, C015, C016, C017, C018, C019, C021, C023, C024, C025, C032, C033, C034, C038, C039, C040, C042, C045, C047, C049, C056, C068, C083, C086
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
6.6, 0.3088467, 7.954677, 496.3398, 63.40981, 1.211853, 999.7281, 162.8224, 39.21272, 2717.045, 152.6944, 765.5524, 352.3407, 368.6342, 24.4078, 267.4414, 492.4332, 290.6992, 324.9054, 1065.292, 28.63044, 0, 0.6834843, 39.84282, 829.4946, 63.85093, 79.21951, 478.9294, 484.2408, 2420.292, 15.48428, 1109.544, 2552.201, 1012.803, 415.0834, 5.556221
6.7, 7.175272, 7.406548, 470.9924, 59.48899, 1.144305, 952.8691, 213.8517, 36.98089, 2714.889, 141.4478, 760.609, 334.3275, 346.9796, 22.88506, 372.8615, 517.4764, 398.1303, 302.5258, 1003.102, 27.22726, 0, 0.6362371, 37.69648, 781.0141, 60.38676, 74.01609, 483.588, 458.7109, 2300.129, 14.43456, 1130.934, 2467.233, 1031.981, 484.7726, 5.189434
6.8, 6.651259, 6.896188, 588.3616, 55.8106, 1.080523, 908.2066, 202.9664, 34.87609, 2728.419, 131.0296, 734.2197, 317.2351, 326.597, 45.40166, 353.5042, 492.3802, 375.5562, 281.6879, 944.5435, 25.89284, 0, 0.5922561, 35.66575, 748.151, 57.11055, 69.15445, 458.2959, 465.7886, 2221.019, 13.456, 1067.877, 2513.137, 1044.009, 458.7164, 4.846858
6.9, 6.165514, 6.420995, 604.1908, 52.35966, 1.020295, 876.3967, 245.2624, 32.89109, 2743.532, 180.0972, 714.4669, 301.0167, 307.4117, 42.56917, 335.1517, 468.5013, 354.2621, 262.2852, 889.4032, 24.62382, 0, 0.5513154, 33.74443, 852.4127, 54.01207, 64.61214, 434.3266, 560.1509, 2122.792, 12.54378, 1120.563, 2518.565, 1052.378, 434.0607, 4.526897
7, 5.715244, 5.978547, 663.8957, 49.12211, 0.9634247, 912.6543, 232.7782, 31.01906, 2624.024, 215.2376, 673.1645, 285.6273, 289.3535, 39.91339, 317.752, 445.7803, 334.1753, 244.219, 896.6277, 23.417, 0, 0.5132046, 31.9266, 802.5927, 51.0817, 60.36818, 411.611, 530.619, 2003.53, 513.3136, 1058.084, 2405.631, 1001.358, 410.7302, 4.228059
7.1, 5.297857, 5.566586, 629.9915, 46.08474, 0.9097233, 869.8766, 220.9295, 29.25359, 2612.987, 283.6913, 662.5654, 271.0248, 272.356, 37.4233, 301.2557, 424.1613, 315.2275, 227.3972, 844.2847, 22.26933, 0, 0.4777284, 30.20671, 821.6762, 48.31031, 56.40299, 413.6395, 502.644, 1890.969, 478.5147, 999.0886, 2334.208, 952.8124, 388.6537, 3.948948
7.2, 4.910952, 5.183012, 646.7305, 43.23518, 0.8590159, 829.1041, 361.8858, 27.5886, 2564.356, 262.7962, 624.2634, 257.1688, 256.357, 35.08855, 285.6158, 403.5907, 297.354, 211.7341, 794.9974, 21.1779, 0, 0.4447043, 28.57946, 780.6788, 45.68928, 52.69824, 392.0058, 595.345, 1914.553, 446.0749, 1059.828, 2384.282, 1004.433, 367.7638, 3.688263
7.3, 4.552302, 4.825868, 613.7029, 40.56182, 0.8111348, 790.2426, 343.4654, 26.01837, 2629.077, 243.6185, 588.1757, 244.0211, 241.2979, 32.89947, 270.7878, 384.0177, 280.494, 197.1498, 748.5873, 20.13997, 0, 0.4139632, 27.03988, 833.6433, 43.21046, 49.23684, 371.5035, 563.9576, 1911.28, 568.002, 1000.736, 2322.909, 955.7381, 347.9968, 3.444786
7.4, 4.219846, 4.493334, 582.3621, 38.05376, 0.765923, 753.2026, 342.8824, 24.53751, 2514.513, 282.2132, 582.5018, 231.5457, 227.1234, 30.84696, 256.7297, 540.8072, 264.5899, 183.5701, 813.7762, 19.1529, 0, 0.3853471, 25.58323, 784.9204, 40.86612, 46.00278, 352.0736, 534.225, 1996.948, 616.0424, 944.9376, 2218.749, 944.5587, 329.2921, 3.217381
7.5, 3.911669, 4.183714, 566.8599, 35.70078, 0.7232308, 914.8989, 448.6479, 23.14094, 2562.214, 261.427, 548.8281, 219.708, 414.6373, 28.9225, 243.4014, 514.5797, 249.5875, 170.9258, 766.2699, 18.21421, 0, 0.3587092, 24.20506, 832.93, 38.64896, 42.98116, 369.3842, 506.0599, 1884.756, 574.2792, 892.2509, 2224.019, 898.7664, 311.5929, 3.004989
7.6, 3.625998, 3.895429, 566.8537, 33.4933, 0.6829181, 872.0161, 425.8112, 21.82385, 2503.221, 242.1718, 517.1011, 208.4756, 390.2803, 27.1181, 230.765, 655.9977, 235.4359, 159.1525, 752.1425, 17.32152, 0, 0.3339127, 22.90112, 822.9902, 36.5521, 40.158, 413.8082, 479.3797, 1778.868, 535.3472, 842.5018, 2261.684, 855.194, 294.8449, 2.806618
7.7, 25.5856, 3.627008, 537.9053, 31.4223, 0.6448531, 831.1432, 404.1369, 20.58173, 2534.337, 224.3348, 487.2082, 197.8173, 367.3541, 25.42627, 218.7846, 675.892, 222.0866, 148.19, 743.1503, 16.47259, 0, 0.3108302, 21.66743, 774.89, 34.569, 37.52028, 392.1656, 454.1062, 1678.928, 596.0706, 795.5266, 2188.215, 826.4335, 377.2459, 2.621342
7.8, 23.71707, 3.377084, 510.4353, 29.47937, 0.6089091, 792.1862, 383.5659, 19.41031, 2415, 207.8116, 459.0434, 187.704, 345.7747, 23.83999, 207.4263, 643.1132, 209.4942, 137.9827, 753.7014, 15.66526, 0, 0.2893435, 20.5002, 781.6422, 32.6935, 35.05582, 371.6551, 463.4584, 1584.604, 605.2579, 827.5928, 2208.697, 786.3679, 356.9692, 2.448297
7.9, 21.985, 3.14438, 502.1958, 27.65657, 0.5749688, 755.0551, 364.0419, 18.30555, 2371.566, 234.6697, 489.4348, 178.1077, 325.4629, 22.35267, 196.6576, 611.9241, 197.6158, 128.4784, 756.8087, 14.8975, 0, 0.269342, 19.39585, 735.9585, 30.91974, 32.75323, 352.2172, 439.0243, 1495.578, 564.2258, 781.4488, 2131.201, 748.2447, 337.7823, 2.286675
8, 22.66493, 2.927712, 608.5919, 25.94648, 0.5429206, 750.3508, 345.5118, 17.26368, 2394.571, 294.498, 461.1413, 169.0021, 306.3443, 20.95815, 374.6149, 582.2476, 186.411, 119.6288, 712.6279, 14.16737, 0, 146.6608, 18.35098, 757.2371, 29.24222, 30.60188, 333.7959, 415.8783, 1411.554, 597.2955, 737.8777, 2131.178, 916.3787, 319.6267, 2.135723
8.1, 106.9649, 2.725973, 660.475, 24.34213, 0.5126586, 715.1805, 327.9248, 16.2811, 2425.287, 272.8069, 434.4833, 160.3619, 288.3487, 19.65063, 355.1664, 554.0103, 175.8414, 111.3888, 683.8246, 13.47303, 0, 237.3922, 17.36241, 712.9799, 157.7497, 28.59184, 316.3381, 393.9526, 1332.251, 556.8032, 696.7359, 2035.615, 961.0728, 488.8628, 385.8899
8.199999999999999, 99.15321, 2.538136, 626.7455, 22.83698, 0.4840837, 681.6589, 311.2331, 15.35445, 2400.471, 253.436, 409.3665, 152.1635, 271.4103, 18.42467, 336.7277, 527.1423, 165.8711, 103.7163, 643.9045, 12.81271, 0, 264.1718, 16.4271, 792.2244, 149.1912, 26.71383, 299.7933, 373.1829, 1316.061, 663.2513, 837.5427, 2044.911, 943.2745, 555.6815, 360.4158
8.300000000000001, 91.912, 2.363242, 594.7386, 21.4249, 0.4571013, 649.7084, 295.3909, 14.48054, 2339.217, 307.9274, 385.7015, 144.3842, 255.4669, 17.27521, 319.2462, 501.5775, 156.4662, 96.57236, 606.3148, 12.18475, 0, 245.9104, 15.54216, 773.8163, 141.097, 24.95917, 284.1139, 353.5082, 1313.488, 618.2877, 790.844, 2038.84, 963.8369, 525.814, 336.6233
8.4, 85.19962, 2.200399, 564.3661, 20.10014, 0.4316227, 619.2554, 280.3552, 13.65636, 2346.479, 431.5421, 381.1383, 137.0026, 240.46, 16.19745, 302.6723, 477.2524, 147.5945, 89.92045, 651.2038, 11.58757, 0, 228.9114, 14.7049, 825.3771, 133.4419, 23.31976, 269.2545, 334.8708, 1420.718, 576.3723, 746.749, 2058.184, 917.1099, 497.5518, 314.4015
8.5, 78.97746, 2.048777, 535.5448, 18.85728, 0.4075642, 601.3397, 266.0848, 73.22482, 2273.938, 399.7571, 359.1052, 129.9985, 226.3347, 15.18693, 286.9589, 538.5179, 139.2259, 83.72673, 658.7814, 11.01966, 0, 213.0874, 13.91275, 777.1373, 126.2021, 21.78804, 255.1722, 427.9589, 1340.9, 537.2985, 705.1126, 2152.511, 872.6483, 470.8087, 293.6466
8.6, 73.20969, 1.907603, 508.1953, 17.69128, 0.3848467, 699.4134, 299.8311, 69.05717, 2336.822, 441.3105, 338.3459, 123.3523, 213.0391, 14.23946, 272.0612, 652.3031, 131.3317, 222.1183, 620.3232, 10.47959, 0, 198.3573, 13.16326, 731.7169, 147.8884, 20.35692, 241.8265, 427.3945, 1303.177, 500.8735, 665.7977, 2210.46, 830.3422, 445.503, 274.2618
8.699999999999999, 67.86316, 1.776157, 482.2425, 16.59738, 0.3633957, 726.1276, 284.5693, 65.12672, 2226.785, 408.8061, 410.6982, 117.046, 200.5246, 13.3511, 257.9369, 620.6683, 123.8852, 206.8188, 668.9924, 9.965978, 0, 297.5186, 12.45415, 793.6093, 139.8649, 19.01981, 229.1787, 404.8617, 1229.963, 466.918, 628.675, 2138.812, 790.087, 421.5575, 256.1568
8.800000000000001, 62.90708, 1.653768, 457.6151, 15.57111, 0.3431404, 692.0928, 270.0844, 61.41998, 2258.549, 378.6958, 386.9563, 111.0621, 188.7452, 12.51816, 244.5459, 590.5677, 116.8608, 219.1895, 659.0243, 9.477542, 0, 276.9521, 11.78324, 747.2262, 132.2766, 17.77052, 217.1925, 383.5168, 1253.087, 435.2643, 655.8509, 2112.225, 751.7835, 643.339, 403.0847
8.9, 58.31295, 1.539813, 434.2454, 14.6083, 0.3240139, 659.6533, 256.3368, 57.92421, 2324.645, 400.9313, 364.5869, 105.3841, 177.6578, 11.73718, 231.8501, 561.9269, 110.2348, 480.9823, 620.552, 9.013044, 0, 257.8072, 11.14848, 1017.856, 125.1001, 16.60329, 205.8331, 363.2973, 1182.687, 405.7566, 619.2827, 2077.299, 715.3369, 697.9323, 376.4755
9, 54.05433, 1.433709, 412.0691, 13.70503, 0.3059535, 628.7343, 243.2889, 54.62741, 2215.181, 371.401, 343.5106, 99.9964, 167.2216, 11.00493, 219.8135, 534.6751, 103.9844, 447.8522, 584.3256, 8.571312, 0, 239.9858, 10.5479, 1101.09, 132.5533, 15.51272, 195.0679, 380.557, 1204.341, 378.2492, 584.7534, 2195.967, 757.4866, 767.5537, 351.6229
9.1, 50.10671, 1.334917, 391.0253, 12.8576, 0.2888999, 613.9214, 230.9052, 51.51825, 2177.073, 344.0457, 332.8333, 94.88413, 157.3985, 10.31836, 208.4017, 508.7449, 98.0885, 466.2128, 550.2141, 8.151229, 0, 223.3963, 9.979685, 1036.736, 125.3618, 14.49379, 184.8656, 360.4935, 1269.937, 352.6067, 638.0109, 2184.464, 767.8782, 788.9725, 328.4109
9.199999999999999, 46.4474, 1.242933, 371.0562, 12.06258, 0.2727969, 585.1459, 340.4922, 48.58604, 2151.622, 318.7053, 313.5926, 90.03323, 148.1525, 9.674624, 197.5823, 484.0723, 92.52685, 494.2487, 518.0938, 7.751734, 0, 207.9536, 9.442075, 1032.183, 118.5604, 13.54179, 175.197, 341.4878, 1198.59, 328.7025, 617.5485, 2122.325, 749.9176, 746.5657, 306.7312
9.300000000000001, 43.05532, 1.157287, 575.8325, 11.31671, 0.2575912, 557.7191, 323.1607, 45.82072, 2226.307, 295.2313, 316.2195, 85.43033, 139.4496, 9.07105, 187.3247, 460.5962, 87.28055, 751.3987, 487.8487, 7.371819, 0, 193.5784, 8.933426, 1012.282, 200.8202, 12.65232, 166.0341, 323.4841, 1131.252, 518.0034, 675.7231, 2132.931, 713.5614, 706.4382, 286.4826
9.4, 39.91097, 1.077542, 546.4255, 10.61696, 0.2432334, 531.5779, 306.7114, 56.39355, 2121.474, 329.7335, 297.9393, 81.06274, 131.2579, 8.505131, 177.5996, 438.2586, 82.33172, 731.8151, 499.9575, 7.010524, 0, 180.1969, 8.452179, 953.1186, 189.9249, 11.82127, 157.3503, 306.4296, 1067.696, 482.8865, 638.0469, 2037.289, 787.45, 668.4677, 267.5708
9.5, 36.99625, 1.003292, 518.5204, 9.960485, 0.229676, 506.6619, 291.0995, 53.18386, 2076.164, 367.5309, 303.8774, 76.91845, 123.5475, 7.974518, 168.3794, 417.0044, 77.66348, 681.4076, 475.7769, 6.666936, 0, 167.7404, 7.996858, 964.798, 179.6207, 11.0448, 149.1208, 301.9942, 1007.711, 450.1503, 602.4714, 1945.936, 749.2743, 632.5379, 363.2152
9.6, 34.2944, 0.9341589, 535.7982, 9.344599, 0.2168739, 482.9138, 276.2822, 50.15686, 2095.007, 340.4607, 286.3107, 72.98603, 116.2899, 7.477008, 159.6378, 396.7809, 73.25994, 634.4722, 489.8326, 6.340188, 0, 156.1451, 7.566065, 908.4097, 169.8755, 10.31934, 141.3216, 286.0726, 951.0967, 525.8621, 568.8795, 1993.902, 712.9493, 629.5262, 422.7157
9.699999999999999, 31.78986, 0.8697892, 620.2079, 8.766794, 0.2047856, 460.2789, 262.2191, 47.30214, 2094.133, 367.0539, 269.7595, 69.25465, 109.4587, 7.010537, 151.3501, 377.5381, 69.10608, 640.8773, 461.2373, 6.029452, 0, 145.3512, 7.158478, 905.7811, 160.6591, 9.641532, 133.9304, 292.2156, 897.6627, 522.3596, 537.1606, 2042.688, 678.3854, 690.1443, 567.0933
9.800000000000001, 29.46823, 0.809855, 636.3096, 8.224717, 0.1933711, 438.7048, 248.8718, 44.6099, 1995.524, 340.0188, 307.7334, 65.71404, 203.4966, 6.573168, 143.4927, 359.2286, 107.0248, 596.7336, 434.3113, 5.733947, 0, 135.3035, 6.772849, 933.6588, 151.9427, 9.008242, 126.9257, 296.4144, 965.1765, 486.9474, 507.2102, 1951.092, 645.4972, 725.7961, 529.6572
9.9, 27.31615, 0.7540507, 603.8141, 7.716158, 0.1825927, 418.142, 236.2039, 42.07089, 2091.345, 314.9749, 289.9438, 62.35445, 342.4543, 6.163085, 136.0431, 341.8071, 100.9564, 555.6306, 463.2152, 5.452925, 0, 125.9504, 6.407993, 879.0904, 143.6992, 8.416549, 120.2874, 280.787, 1049.08, 486.8463, 478.9297, 1863.604, 614.2034, 686.7851, 494.6924
10, 37.05051, 0.7020917, 596.2422, 7.239045, 0.172415, 398.543, 224.1809, 39.67639, 1992.868, 291.7757, 421.3454, 59.16661, 348.3908, 5.778586, 128.9803, 459.149, 95.23218, 618.6857, 436.1738, 5.185675, 0, 117.2438, 6.062792, 928.2487, 135.903, 7.86372, 113.9962, 265.9835, 1126.519, 513.0046, 511.6298, 1914.456, 584.4268, 649.8708, 462.0359
10.1, 34.34469, 0.653713, 565.793, 6.791432, 0.1628047, 379.8626, 212.7698, 37.41818, 1936.332, 320.2148, 396.988, 56.14174, 327.9253, 5.418075, 122.2842, 436.8816, 89.83249, 576.0707, 410.7109, 4.931523, 0, 109.1391, 5.736188, 914.5439, 128.5297, 7.347203, 108.0341, 251.9605, 1211.728, 478.2267, 483.1029, 2024.745, 556.0937, 614.9407, 431.5351
10.2, 31.83648, 0.6086679, 536.8988, 6.371498, 0.15373, 476.8036, 201.9396, 35.28849, 1993.893, 296.6296, 374.0387, 53.27152, 308.662, 5.080055, 115.9358, 415.6941, 84.73896, 555.4884, 386.7346, 4.689828, 0, 101.5947, 5.427177, 884.0029, 121.5564, 6.864613, 102.3839, 377.3104, 1199.794, 707.593, 456.1666, 1965.682, 624.9485, 581.888, 403.0477
10.3, 29.51145, 0.5667267, 657.1107, 5.977529, 0.1451613, 550.434, 191.6606, 33.28002, 1954.737, 274.7816, 352.416, 50.54804, 290.5303, 4.763124, 109.9169, 424.3233, 79.93423, 583.5681, 424.6523, 4.459978, 0, 94.57175, 5.134813, 1087.428, 114.9615, 6.413721, 97.02909, 415.0965, 1132.388, 659.6234, 430.7321, 1994.58, 594.6509, 587.6094, 376.441
10.4, 27.35621, 0.5276755, 623.553, 5.60792, 0.1370702, 524.6343, 181.9049, 31.38586, 1982.637, 311.376, 332.0433, 47.96379, 378.9378, 4.465965, 104.2104, 403.7449, 97.47274, 660.5446, 478.0582, 4.241393, 0, 88.03429, 4.8582, 1023.872, 108.7244, 5.992445, 91.95438, 393.212, 1068.768, 614.9058, 406.7159, 2070.777, 565.8221, 556.0258, 351.5906
10.5, 25.35838, 0.4913152, 591.709, 5.261165, 0.1294299, 500.0438, 172.6457, 29.59951, 2073.244, 371.3281, 319.9056, 244.383, 547.2349, 4.187346, 98.80028, 384.1644, 99.70214, 662.3051, 450.1503, 4.033521, 0, 81.94875, 4.596486, 964.0314, 215.2361, 107.8036, 87.14509, 372.4814, 1120.532, 600.5265, 489.4098, 2049.461, 622.3304, 623.4408, 328.3808
10.6, 95.20357, 0.4574604, 561.4913, 4.935852, 0.1222156, 476.6059, 163.8578, 27.91483, 1975.619, 343.9782, 431.6359, 281.3849, 515.0887, 3.926108, 93.67098, 538.9095, 152.197, 616.6855, 423.8715, 3.835837, 0, 76.28388, 4.348872, 977.8091, 372.8372, 100.7227, 82.58733, 404.7998, 1219.738, 588.9929, 462.1218, 2106.194, 592.1597, 589.9313, 306.7031
10.7, 89.30465, 0.4259384, 532.8167, 4.630653, 0.1154034, 575.1638, 155.5173, 26.32603, 1934.864, 329.4604, 499.5999, 324.582, 543.8547, 3.681168, 88.80798, 512.774, 161.4067, 574.2082, 417.6703, 3.647841, 0, 71.01061, 4.114597, 931.2303, 540.3773, 94.1069, 78.26794, 448.1471, 1382.089, 549.0635, 436.3553, 2081.115, 563.4517, 602.5369, 286.4564
10.8, 82.78269, 0.3965884, 539.5977, 4.344326, 0.1089709, 580.9548, 147.6012, 24.82767, 2007.32, 305.1942, 470.7188, 561.6116, 529.6138, 3.451509, 84.19745, 487.9059, 152.2549, 560.2878, 476.5477, 3.469059, 0, 66.10187, 217.5288, 876.8039, 511.0597, 87.92562, 74.17445, 517.3789, 1355.756, 511.841, 412.0255, 2110.544, 536.1355, 570.1509, 267.5463
10.9, 82.69709, 0.3692609, 629.8886, 4.075703, 0.1028969, 629.9034, 140.0882, 23.41458, 2007.836, 282.7153, 536.2709, 835.1524, 789.4908, 3.236179, 192.1184, 464.2439, 200.157, 671.4464, 448.728, 3.29904, 0, 61.53245, 280.6984, 965.6078, 483.3327, 303.0682, 70.29507, 612.3019, 1279.588, 639.4056, 422.5086, 2165.915, 510.1435, 539.5056, 444.5819
11, 76.65768, 0.3438164, 597.7211, 3.82369, 0.09716147, 804.1409, 132.9575, 59.50779, 2163.293, 261.8921, 505.2698, 940.8297, 743.1139, 3.034282, 285.2262, 441.7295, 202.4852, 839.2294, 432.7215, 3.137353, 0, 57.2789, 265.5771, 981.2302, 457.1099, 352.6732, 66.61858, 580.0206, 1207.699, 696.2032, 485.1855, 2255.033, 537.0017, 580.491, 519.9415
11.1, 129.8361, 0.3201252, 567.1964, 3.58726, 0.09174573, 861.8531, 126.1898, 56.12085, 2093.101, 242.6026, 476.0609, 892.7302, 699.4612, 2.844981, 270.4184, 420.3069, 191.0042, 781.4233, 610.3854, 2.98359, 0, 53.31938, 251.2703, 923.8814, 519.5096, 329.5084, 63.13437, 549.441, 1139.848, 649.0057, 458.133, 2388.057, 510.9678, 549.29, 485.6181
11.2, 152.7536, 0.2980665, 574.5057, 3.365448, 0.08663189, 918.8385, 119.7666, 52.92669, 2152.629, 284.534, 479.2591, 847.0898, 658.3729, 2.66749, 256.3795, 399.9232, 203.5001, 768.7395, 603.0798, 2.837363, 0, 49.63357, 356.4154, 917.8547, 491.3241, 355.8628, 59.83238, 520.4738, 1075.81, 605.0079, 432.589, 2356.403, 690.5035, 519.766, 453.5606
11.3, 141.5979, 0.2775277, 545.1666, 3.157353, 0.08180308, 875.771, 113.6703, 49.91432, 2051.265, 306.9173, 463.9506, 803.7827, 619.6982, 2.501072, 243.0693, 380.5281, 191.9616, 715.7887, 567.8735, 2.698303, 0, 46.20255, 367.4385, 976.8015, 464.6678, 332.4885, 56.7031, 493.0337, 1076.685, 563.9927, 408.4691, 2473.567, 657.0278, 551.2065, 423.6193
11.4, 131.257, 0.2584043, 517.3257, 2.962124, 0.07724351, 873.8972, 107.8844, 47.07341, 2211.9, 284.3115, 437.1302, 762.6898, 583.2953, 2.345037, 230.4502, 362.0736, 181.0774, 666.4852, 534.7224, 2.566058, 0, 43.00871, 386.8446, 936.8122, 526.4565, 310.6494, 53.73748, 491.5876, 1138.969, 525.7582, 385.6942, 2427.928, 686.4276, 618.1697, 395.6545
11.5, 121.6712, 0.2405985, 554.4922, 2.778967, 0.07293797, 866.0786, 102.393, 44.39418, 2206.45, 301.6927, 411.8603, 723.6976, 549.0308, 2.198736, 218.4862, 344.5141, 170.8102, 620.5776, 503.5065, 2.440295, 0, 40.03565, 366.0052, 882.0595, 558.0883, 290.2449, 50.92696, 465.6705, 1074.98, 490.1156, 422.9915, 2319.059, 653.1495, 584.9435, 369.5358
11.6, 112.7855, 0.2240197, 526.1752, 2.607135, 0.06887251, 849.0824, 97.18104, 41.86745, 2214.038, 284.3365, 388.0512, 686.6989, 516.7792, 2.061562, 248.3076, 327.8062, 161.1252, 577.8322, 474.1129, 2.320695, 0, 37.2681, 346.2883, 876.9153, 527.8098, 271.1805, 48.26344, 441.1197, 1136.041, 456.8893, 399.4068, 2377.545, 754.6247, 586.0361, 345.1413
11.7, 218.0458, 0.2085833, 499.3041, 2.445928, 0.06503361, 809.2845, 92.23441, 39.48453, 2109.783, 263.394, 365.6185, 651.5917, 486.4221, 1.932947, 235.4165, 311.9085, 151.9894, 578.197, 446.4353, 2.206957, 0, 34.69188, 327.6337, 881.0572, 499.174, 253.3684, 45.73922, 417.8633, 1083.85, 425.9155, 428.7409, 2270.935, 718.0404, 554.537, 322.3571
11.8, 202.1218, 0.1942106, 473.8054, 2.294689, 0.0614087, 771.352, 87.53957, 37.23724, 2112.169, 285.5104, 406.0973, 618.2795, 457.8483, 1.812355, 379.2488, 296.7819, 143.3715, 694.4214, 507.9052, 2.098793, 0, 32.29373, 309.9839, 870.5454, 472.0919, 236.7263, 43.34702, 395.8329, 1095.852, 397.0416, 464.9084, 2206.149, 738.9679, 805.9278, 533.6161
11.9, 187.3607, 0.1808282, 583.3385, 2.152802, 0.0579859, 735.1974, 83.08369, 35.11785, 2012.71, 359.2563, 432.1207, 586.6703, 430.9529, 1.699287, 396.432, 282.3888, 135.2423, 646.5897, 478.2549, 1.995931, 0, 30.06137, 293.285, 819.6657, 446.479, 221.1773, 41.07993, 374.9641, 1034.285, 370.1251, 438.9866, 2296.312, 703.1426, 762.6097, 498.39
12, 197.9913, 0.1683679, 553.5482, 2.019687, 0.05475381, 700.7375, 78.85464, 33.11909, 2008.517, 332.7955, 407.1404, 556.6771, 405.6375, 1.593273, 375.851, 268.6938, 150.4353, 602.0526, 471.9911, 1.89811, 0, 27.98331, 343.2745, 841.9284, 422.2557, 206.6496, 38.93141, 355.1954, 1067.738, 345.0333, 472.1674, 2277.034, 837.3909, 880.604, 465.4893
12.1, 183.5319, 0.1567663, 630.2066, 1.894804, 0.05170184, 667.8928, 74.84084, 42.21647, 1913.94, 341.9367, 383.6041, 528.2172, 381.8092, 1.493873, 427.8806, 255.6629, 141.9056, 560.5831, 444.4374, 1.805083, 0, 26.04891, 372.4089, 1050.337, 443.32, 193.0761, 36.89526, 336.469, 1101.871, 321.6425, 445.8409, 2270.389, 796.794, 833.2721, 434.7606
12.2, 281.7101, 0.1459641, 598.0229, 1.777642, 0.04882002, 636.5875, 71.03136, 39.81368, 1956.379, 316.7516, 371.6617, 501.2123, 359.3806, 1.400674, 423.8678, 243.264, 133.8595, 521.9702, 436.7999, 1.716615, 0, 24.24823, 352.3471, 1487.728, 458.9382, 180.3942, 34.96561, 318.7299, 1175.709, 299.8375, 488.5134, 2337.321, 758.1653, 788.4842, 406.0603
12.3, 261.1367, 15.25274, 608.915, 1.667725, 0.04609883, 654.6577, 67.41577, 60.49457, 1864.256, 293.4215, 419.9585, 475.5881, 338.2696, 1.31329, 504.5727, 231.4664, 126.2696, 486.0168, 411.3005, 1.632483, 0, 22.57202, 333.366, 1687.571, 493.4052, 168.5453, 33.13688, 301.926, 1109.656, 279.5107, 605.9177, 2291.099, 793.3217, 894.3094, 379.2547
12.4, 242.0657, 14.20173, 577.8186, 1.564605, 2.384549, 634.6627, 63.98423, 57.05147, 1885.144, 271.8097, 395.6812, 451.2739, 318.3987, 1.231357, 478.3774, 220.241, 119.1101, 452.54, 387.2898, 1.552475, 0, 21.01169, 357.5504, 1619.742, 496.4285, 157.4746, 31.40379, 286.0081, 1047.314, 445.7808, 572.1337, 2370.986, 754.8613, 846.2408, 354.2186
12.5, 224.3875, 13.22314, 548.3102, 1.467861, 8.780576, 613.5069, 60.72736, 53.80434, 1796.376, 315.6087, 518.5804, 428.2027, 299.695, 1.154536, 453.5421, 209.5599, 112.3565, 421.369, 364.6807, 1.476387, 0, 19.55921, 414.7297, 1537.667, 519.4361, 147.1311, 29.76134, 270.9293, 1027.863, 415.5601, 540.2333, 2277.295, 967.2645, 800.7559, 491.5328
12.6, 208.0004, 12.31198, 520.3088, 1.377098, 8.291153, 619.4009, 57.63626, 50.74202, 1889.556, 292.3627, 488.6019, 406.3111, 282.09, 1.082507, 429.9961, 199.3969, 105.9858, 392.3451, 343.3914, 1.404029, 0, 18.20714, 392.3881, 1447.797, 491.2546, 137.467, 28.2048, 312.777, 1105.487, 387.3882, 613.6886, 2305.09, 997.2768, 827.3073, 605.7675
12.7, 192.81, 11.4636, 493.7374, 1.291948, 7.829011, 590.3685, 54.70251, 47.854, 1800.58, 311.1703, 460.3565, 385.5386, 265.5193, 1.014972, 407.6725, 189.7267, 99.97643, 365.3204, 323.345, 1.335217, 0, 16.94854, 371.25, 1541.888, 464.6021, 128.4377, 26.72967, 296.287, 1213.758, 361.1261, 660.0477, 2336.883, 980.7817, 782.84, 565.7784
12.8, 178.729, 10.67368, 468.523, 1.212063, 7.392628, 703.5521, 51.91809, 45.13035, 1754.591, 288.2513, 450.4356, 365.8282, 249.9219, 0.9516507, 386.5079, 180.5255, 94.30772, 340.1571, 304.4689, 1.269778, 0, 15.77694, 351.2507, 1451.771, 479.3776, 182.2106, 25.33168, 280.6663, 1530.19, 336.6443, 623.2454, 2300.897, 933.2333, 815.4017, 528.4291
12.9, 165.6764, 9.938197, 444.5962, 1.137118, 6.980569, 670.5754, 49.27539, 42.56172, 1849.742, 328.3151, 445.6854, 347.1254, 235.2408, 0.8922797, 366.442, 171.7705, 88.96046, 316.7271, 286.6947, 1.207545, 0, 14.68633, 332.3287, 1400.544, 453.3694, 170.2423, 24.00681, 265.8692, 1911.073, 313.8223, 616.7271, 2236.169, 1010.055, 828.4734, 493.5454
13, 153.577, 9.25339, 498.9216, 1.066806, 66.86655, 639.1445, 46.76722, 40.13928, 1808.668, 377.5657, 419.9209, 329.3787, 221.4221, 0.8366127, 504.0056, 163.4402, 83.91637, 294.9109, 269.9581, 1.148363, 0, 13.6711, 314.426, 1385.176, 515.7054, 159.0602, 22.75123, 251.8522, 1803.706, 292.5475, 582.3403, 2239.817, 1002.942, 783.9435, 460.9645
