 , C000, C003, C004, C007, C009, C010, C011, C016, C017, C020, C022, C026, C031, C033, C036, C044, C050
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
201.7, 0.6621874, 5.335644, 120.3988, 320.864, 727.7081, 155.3013, 387.0213, 351.5042, 141.1106, 155.6682, 441.7899, 1581.214, 1257.675, 1142.106, 930.9993, 768.6799, 216.7643
201.8, 12.94883, 5.04337, 111.1561, 345.0674, 677.4868, 238.5182, 367.9706, 329.0798, 133.365, 229.0003, 410.0645, 1479.898, 1246.218, 1072.727, 887.8351, 729.0645, 272.0446
201.9, 11.9401, 4.767106, 102.623, 329.0567, 630.7314, 226.2515, 349.8577, 308.086, 126.0446, 231.5983, 380.6175, 1385.074, 1166.753, 1177.072, 1110.382, 809.6792, 256.1393
202, 11.00996, 4.505974, 94.74488, 313.789, 587.2028, 214.6156, 332.6364, 414.1849, 119.126, 304.5626, 353.285, 1313.983, 1092.355, 1105.568, 1058.901, 767.9507, 329.5659
202.1, 10.15227, 4.259147, 87.47157, 314.457, 546.6782, 253.769, 316.2627, 920.561, 112.5872, 285.0254, 372.8737, 1322.4, 1050.019, 1038.408, 1009.807, 728.3729, 310.2975
202.2, 9.361396, 4.025841, 80.75662, 299.8666, 508.9503, 240.7179, 300.6951, 883.9021, 106.4072, 311.6514, 346.0974, 1237.668, 983.0648, 999.7977, 962.9891, 690.8347, 292.1557
202.3, 8.632133, 3.805314, 74.55716, 285.9532, 473.8262, 228.338, 285.8937, 933.5226, 100.5665, 291.6595, 321.2438, 1158.365, 920.3796, 939.0631, 933.0826, 655.2311, 275.0745
202.4, 7.95968, 3.596868, 68.83361, 272.6854, 441.1261, 216.5948, 271.8209, 901.5981, 95.04642, 272.95, 362.767, 1084.143, 1040.709, 965.0683, 1098.557, 762.6436, 258.992
202.5, 7.339612, 3.399839, 63.54944, 260.0332, 410.6826, 205.4556, 258.4409, 848.3672, 89.82931, 255.4408, 359.3158, 1014.677, 1044.215, 906.4434, 1233.764, 723.3392, 243.8497
202.6, 6.767848, 3.213604, 58.67093, 247.968, 382.3402, 194.8892, 245.7194, 847.3377, 84.89856, 239.0547, 352.8661, 949.6619, 1134.974, 966.7201, 1209.68, 954.5817, 229.5928
202.7, 90.29298, 3.03757, 54.16692, 236.4626, 355.9538, 184.8663, 233.6242, 793.2814, 80.23846, 223.7198, 327.5265, 931.1363, 1068.627, 907.9949, 1194.492, 905.3854, 216.1694
202.8, 83.25906, 2.871179, 50.00867, 225.4911, 331.3884, 175.3588, 222.1243, 798.4514, 75.83416, 209.3686, 304.0066, 871.4741, 1000.486, 852.837, 1139.112, 906.3784, 203.5309
202.9, 76.77308, 2.713902, 46.16965, 215.0287, 338.8893, 166.3403, 211.1905, 747.5137, 71.67161, 195.938, 348.1999, 858.9289, 936.6898, 910.4078, 1086.299, 859.6663, 191.6312
203, 81.19619, 2.565241, 42.62533, 205.0516, 315.5016, 157.7856, 200.7949, 754.6333, 67.73754, 259.6772, 323.1954, 803.8933, 876.9617, 893.8926, 1035.934, 815.3617, 180.4273
203.1, 445.1895, 2.424723, 39.3531, 195.5375, 293.7279, 149.6708, 190.911, 1028.47, 64.01942, 243.0194, 299.9865, 812.2719, 821.0422, 1036.664, 987.9049, 773.3404, 169.8784
203.2, 507.4511, 11.64847, 36.33207, 186.4649, 273.4569, 141.9734, 181.5136, 962.8583, 60.50538, 227.4301, 278.4442, 760.2258, 829.0341, 1050.599, 942.1023, 733.4847, 159.9463
203.3, 467.9201, 56.45467, 33.54296, 177.8132, 254.5848, 134.6718, 172.5788, 1012.182, 57.18423, 212.8409, 258.4489, 711.5146, 776.1707, 1641.255, 898.4233, 846.1478, 150.5949
203.4, 465.9369, 53.36221, 30.96796, 169.5629, 237.0152, 127.7458, 164.0838, 1004.995, 54.04538, 199.1875, 239.8895, 665.9246, 726.6781, 1558.607, 1070.906, 1082.87, 141.7902
203.5, 562.9163, 50.43915, 110.445, 161.6954, 220.6581, 121.176, 156.007, 940.8806, 51.07882, 186.41, 222.6628, 623.2557, 680.3414, 1463.926, 1021.255, 1044.88, 133.5003
203.6, 552.637, 93.76077, 181.0233, 154.193, 348.7813, 114.944, 148.3277, 880.8566, 48.27509, 174.4521, 322.5153, 583.3209, 636.9594, 1374.997, 973.9059, 991.03, 125.6951
203.7, 509.5859, 98.57395, 167.1266, 147.0386, 423.6115, 109.0326, 141.0265, 824.6619, 45.62527, 163.2614, 647.8201, 550.7898, 596.3437, 1435.089, 935.1296, 939.9552, 118.3462
203.8, 469.8886, 150.4258, 256.6526, 140.2162, 636.5922, 103.4251, 134.0846, 772.0522, 43.12089, 152.7884, 922.1652, 746.9678, 558.3178, 1459.669, 918.7885, 891.5127, 111.427
203.9, 445.8137, 142.1858, 326.7088, 133.7104, 750.6211, 98.10609, 127.4845, 722.7987, 47.25547, 142.9873, 874.8714, 746.1262, 522.7167, 1370.999, 876.1904, 845.5668, 104.9123
204, 418.4908, 134.3972, 301.6283, 127.5064, 1243.002, 94.20113, 121.2092, 676.6874, 99.96156, 133.815, 843.0402, 816.2371, 489.3856, 1287.715, 885.6199, 801.9888, 98.77847
204.1, 385.8899, 127.0352, 278.4731, 121.5903, 1632.434, 91.08039, 115.2428, 633.5178, 128.4709, 125.231, 787.9012, 831.8663, 458.1799, 1255.417, 844.5596, 760.6566, 93.00328
204.2, 355.8286, 120.0765, 257.0955, 115.9487, 1542.704, 86.39622, 109.5701, 593.1022, 167.6119, 117.1976, 865.0995, 778.5648, 428.9641, 1563.892, 805.403, 721.4547, 87.56575
204.3, 328.1092, 113.499, 237.3589, 110.5689, 1586.882, 81.95295, 104.1766, 555.2649, 158.4117, 109.6796, 1351.006, 757.0569, 401.6112, 1808.126, 768.0618, 684.273, 82.44613
204.4, 302.5491, 107.2818, 219.1375, 105.4386, 1477.367, 77.73819, 99.04867, 519.8415, 149.7164, 102.6439, 1808.714, 817.4613, 376.0024, 1982.3, 732.4519, 658.5539, 77.62583
204.5, 278.9802, 101.4051, 202.315, 100.5464, 1523.343, 73.7402, 94.17311, 499.5879, 170.8113, 96.05945, 1696.602, 856.7897, 352.0266, 1927.501, 698.493, 858.7846, 73.08736
204.6, 257.2473, 95.85037, 186.7838, 95.8812, 1454.526, 69.94781, 89.53755, 504.617, 217.1022, 89.89741, 1574.768, 813.7258, 329.5796, 1810.412, 723.1861, 814.5254, 68.81423
204.7, 237.2075, 90.59991, 172.4449, 91.43245, 1354.145, 66.35047, 85.13017, 503.0208, 348.4602, 84.13065, 1461.682, 966.9623, 308.564, 1700.435, 689.6567, 772.5472, 64.79094
204.8, 218.7287, 85.63705, 159.2068, 87.19012, 1260.692, 62.93813, 80.93974, 470.9303, 486.4781, 78.73383, 1356.718, 905.0045, 288.8884, 1873.403, 657.6819, 767.0915, 61.00287
204.9, 201.6895, 80.94604, 146.9849, 83.14462, 1173.688, 59.70129, 76.95557, 440.8871, 459.7752, 73.6832, 1259.291, 995.1766, 270.4674, 2597.578, 721.7617, 872.9916, 515.1511
205, 185.9777, 76.512, 135.7013, 79.28683, 1092.688, 56.63091, 92.74754, 412.7605, 461.8838, 120.5536, 1205.775, 932.4668, 253.221, 2613.651, 832.5266, 828.0002, 817.5573
205.1, 171.4898, 72.32085, 125.2839, 75.60803, 1049.667, 53.71844, 231.1093, 386.4282, 436.5309, 112.8203, 1119.187, 872.7193, 237.0744, 2564.125, 793.9279, 785.3276, 769.758
205.2, 158.1306, 68.35928, 115.6662, 88.26852, 977.2266, 50.95576, 353.4856, 522.8665, 412.5696, 107.2699, 1038.817, 816.8001, 221.9573, 2450.826, 757.1187, 744.8541, 724.7533
205.3, 145.812, 64.61471, 106.7868, 84.17299, 949.3315, 48.33516, 418.4404, 489.5099, 449.613, 100.3887, 964.2189, 764.4639, 207.8042, 2301.946, 759.1918, 706.4666, 682.3799
205.4, 134.4531, 61.07526, 98.58907, 80.26748, 903.1683, 45.84933, 397.8431, 458.2814, 424.9337, 93.94897, 894.9775, 715.4812, 194.5535, 2261.073, 723.9932, 670.0574, 642.4838
205.5, 123.979, 57.72969, 91.02065, 76.54318, 910.5721, 43.49135, 378.2598, 429.0451, 505.088, 87.92231, 830.7084, 669.637, 238.0426, 2214.647, 690.4264, 635.5246, 604.9203
205.6, 114.3209, 54.56739, 84.03325, 72.99168, 925.2866, 41.25463, 359.6404, 401.6739, 477.3636, 199.1296, 809.9671, 626.7303, 222.8638, 2159.998, 1041.679, 713.9471, 569.553
205.7, 152.8029, 51.57831, 91.96485, 69.60497, 861.4298, 39.13295, 341.9375, 376.0489, 470.7791, 190.1463, 823.6428, 586.5728, 608.2797, 2037.921, 1331.002, 677.1523, 536.2535
205.8, 140.8994, 48.75297, 84.90496, 66.3754, 899.6104, 37.12038, 325.106, 352.0587, 444.938, 286.8512, 764.4963, 548.9883, 854.6432, 2081.796, 1269.292, 642.2539, 504.9009
205.9, 129.9232, 46.08239, 78.38704, 63.29568, 837.5256, 35.21132, 319.8525, 329.5989, 480.4957, 268.4502, 709.5972, 513.8121, 802.8229, 2083.076, 1360.114, 609.1541, 475.3814
206, 130.4525, 66.80523, 72.36948, 60.35885, 938.7547, 33.40044, 304.1082, 308.572, 466.0138, 251.2296, 658.6404, 480.8898, 751.6309, 2040.338, 1660.196, 577.7601, 447.5877
206.1, 120.2901, 63.14579, 66.81387, 57.55829, 873.9685, 31.8644, 702.6812, 288.8865, 440.4343, 235.1137, 611.3429, 450.077, 703.7031, 1936.059, 1665.504, 547.984, 421.419
206.2, 118.2333, 59.68681, 78.16381, 54.88766, 813.6534, 136.9295, 1114.416, 270.4568, 416.2588, 220.0316, 567.4418, 421.2384, 658.8315, 1818.449, 1711.931, 519.7426, 396.7803
206.3, 109.0228, 113.0807, 72.16339, 52.34095, 871.392, 136.8613, 1059.56, 383.0288, 426.7077, 205.917, 526.6934, 460.2839, 653.3242, 1858.628, 1872.309, 492.9566, 373.5822
206.4, 100.5298, 189.7116, 161.4867, 49.91241, 817.2657, 129.8227, 1052.481, 358.5933, 403.2856, 192.7078, 488.8711, 447.8778, 644.6346, 1826.703, 2023.856, 467.5511, 351.7403
206.5, 183.7902, 179.3196, 149.0898, 47.59654, 760.8638, 123.146, 1000.674, 387.1068, 478.2953, 180.3459, 453.7648, 723.2216, 603.5294, 1783.757, 1930.023, 455.9284, 331.1755
206.6, 169.913, 240.4788, 138.5973, 45.38813, 759.4659, 116.8128, 951.4168, 362.4111, 452.0417, 168.7771, 421.1796, 676.8815, 565.0453, 1885.123, 1924.284, 432.4312, 311.813
206.7, 156.6766, 227.3059, 127.9576, 43.28218, 707.0529, 110.8052, 942.9702, 405.6331, 427.229, 157.9503, 390.9343, 633.5106, 529.0152, 1806.818, 1835.068, 410.145, 293.5825
206.8, 144.4713, 214.8546, 118.1346, 41.27395, 658.2571, 105.1066, 896.5536, 379.7556, 441.2857, 147.8181, 362.861, 592.9186, 610.6384, 1786.825, 1749.988, 504.1951, 276.4179
206.9, 133.2168, 290.6272, 109.0658, 39.3589, 679.7654, 99.70108, 852.4218, 355.5289, 417.0635, 138.3358, 336.8036, 724.6933, 571.701, 1771.687, 1668.853, 478.2104, 260.2568
207, 137.9541, 274.7073, 100.6931, 37.5327, 665.6758, 119.6804, 810.4623, 332.8477, 394.1708, 129.4618, 312.6175, 678.2589, 535.2465, 1677.018, 1724.908, 453.5648, 245.0406
207.1, 127.2073, 259.6595, 92.96314, 35.79124, 619.7355, 113.5254, 770.5682, 311.6135, 372.5347, 121.1571, 290.1682, 753.3564, 562.9866, 1595.566, 1644.935, 430.1895, 230.7141
207.2, 117.2977, 245.4359, 85.82661, 34.13057, 576.9658, 110.0278, 732.6379, 291.734, 352.0862, 136.1122, 276.981, 932.2257, 527.0877, 1726.896, 1568.67, 408.0188, 217.2252
207.3, 108.1601, 231.9915, 79.23794, 32.54696, 537.1476, 104.3692, 719.17, 273.1227, 385.8521, 127.3809, 257.0907, 872.4937, 493.4779, 1621.992, 1840.99, 422.8682, 204.5249
207.4, 99.73432, 219.2835, 73.15506, 31.03683, 500.0775, 125.6497, 1061.501, 255.6987, 364.6726, 119.2096, 238.6288, 816.589, 462.0113, 1638.729, 1767.914, 401.0748, 192.5671
207.5, 91.9649, 262.264, 67.53915, 29.59676, 465.5657, 119.1877, 1272.511, 239.3862, 344.6556, 158.053, 221.4927, 764.2664, 432.5511, 1635.382, 1685.947, 427.1211, 181.3085
207.6, 84.80074, 247.8978, 67.38504, 28.22352, 433.4356, 219.2681, 1315.311, 224.1145, 325.7374, 358.848, 621.0678, 875.5374, 404.9695, 1596.322, 1646.637, 405.1086, 170.7081
207.7, 78.19466, 368.5217, 62.21207, 26.91399, 448.5751, 298.4055, 1250.566, 209.817, 307.8576, 704.84, 835.3287, 1098.485, 521.5608, 1499.35, 1810.16, 480.018, 160.7275
207.8, 72.10321, 348.3349, 57.43622, 39.86935, 417.6176, 451.9033, 1189.008, 274.6397, 367.8795, 792.3732, 786.0768, 1062.17, 707.9694, 1513.477, 1726.235, 486.0999, 151.3304
207.9, 66.48629, 329.2539, 81.89285, 80.01432, 388.7966, 428.6624, 1130.481, 257.119, 347.6866, 879.4855, 730.559, 994.1115, 662.8257, 1653.816, 1646.201, 641.3837, 142.4827
208, 107.0207, 311.2181, 75.60616, 141.7119, 361.9646, 406.6167, 1074.834, 240.7159, 339.7259, 947.6642, 678.097, 930.4141, 620.5605, 1553.352, 1569.878, 655.7366, 134.1523
208.1, 98.68366, 294.1703, 69.80209, 135.1367, 336.9843, 385.7048, 1026.418, 225.3593, 321.0782, 886.8733, 629.4023, 913.1321, 580.9905, 1458.991, 1515.866, 621.9419, 126.3089
208.2, 90.99609, 278.0563, 64.44357, 135.0548, 313.7281, 365.8684, 975.894, 210.9824, 303.4542, 829.982, 584.2043, 884.9221, 543.9436, 1455.844, 1445.586, 621.725, 118.9242
208.3, 83.90739, 262.825, 59.49642, 180.2075, 292.0768, 347.0522, 1001.985, 197.5227, 286.7976, 776.7402, 542.2521, 1274.418, 509.259, 1501.914, 1378.564, 589.6831, 111.9711
208.4, 77.37091, 248.4281, 54.92904, 171.8461, 271.9197, 329.2037, 1112.333, 184.9216, 311.2036, 726.9137, 503.3126, 1192.76, 476.7861, 1410.677, 1438.225, 559.2926, 105.4246
208.5, 71.34363, 234.8198, 50.71229, 163.8727, 344.9987, 487.307, 1179.861, 173.1245, 294.1216, 847.3544, 467.1693, 1226.427, 446.3838, 1526.006, 1371.544, 530.4683, 99.26087
208.6, 65.78588, 221.9569, 46.81924, 156.2692, 390.0937, 462.2453, 1528.831, 162.0799, 277.9772, 792.9982, 433.6214, 1623.004, 417.9201, 1502.785, 1324.762, 503.1295, 93.45748
208.7, 60.66109, 209.7986, 43.22506, 149.0186, 367.7397, 438.4725, 1965.608, 151.7399, 304.477, 1209.998, 402.4827, 1574.618, 391.2714, 1411.496, 1446.682, 477.1997, 87.99339
208.8, 55.93552, 198.3063, 39.90679, 142.1043, 342.3609, 415.9223, 1985.637, 193.5121, 382.4875, 1132.379, 373.5801, 1610.151, 366.322, 1325.752, 1379.609, 452.6063, 82.84877
208.9, 51.57808, 187.4435, 36.84326, 135.5109, 318.7336, 436.6255, 1928.328, 181.1669, 385.8979, 1059.739, 346.753, 1557.531, 342.9634, 1372.524, 1315.645, 429.2803, 78.00494
209, 47.56009, 177.1758, 34.0149, 129.2234, 344.2719, 414.1703, 2064.945, 169.6093, 364.7159, 991.7582, 321.8524, 1457.733, 321.0944, 1301.087, 1254.648, 407.1564, 73.4443
209.1, 43.85511, 195.2935, 31.40367, 123.2276, 320.5127, 392.8699, 2081.396, 176.9034, 550.648, 928.1387, 298.7399, 1364.329, 300.6198, 1222.05, 1337.404, 386.1728, 69.1503
209.2, 40.43874, 254.8542, 28.9929, 117.51, 298.3932, 372.665, 2045.031, 165.6178, 520.4229, 887.1987, 277.2871, 1282.057, 281.4507, 1223.347, 1294.034, 516.1396, 65.10735
209.3, 37.28852, 240.8938, 26.76719, 129.1196, 307.4969, 353.4993, 1944.366, 155.0521, 530.1708, 830.2866, 257.3749, 1210.446, 403.0508, 1198.27, 1277.056, 489.5393, 61.30079
209.4, 34.3837, 227.6982, 24.71235, 123.1287, 369.0042, 400.35, 1848.657, 145.1605, 501.0697, 816.5152, 238.8926, 1132.887, 377.3502, 1281.976, 1238.568, 497.7526, 57.71677
209.5, 31.70517, 215.2254, 22.81525, 117.4157, 346.4334, 379.7604, 1757.659, 172.3047, 473.5659, 764.1372, 221.7375, 1182.466, 353.2884, 1362.46, 1529.234, 472.8525, 54.3423
209.6, 97.41884, 203.4358, 21.06378, 111.9677, 322.5251, 360.2297, 1671.141, 198.7006, 447.5718, 715.1192, 205.8143, 1106.7, 330.761, 1329.533, 1458.334, 469.9898, 51.16513
209.7, 89.8298, 192.2921, 19.44677, 106.7726, 300.2667, 341.7035, 1660.51, 237.4982, 423.0045, 669.2456, 191.0346, 1035.789, 309.67, 1248.768, 1390.721, 636.8657, 48.17371
209.8, 82.83196, 181.7588, 19.78277, 150.5662, 279.5444, 324.13, 1652.017, 250.4964, 399.7857, 626.3147, 177.3163, 969.4211, 289.9238, 1252.373, 1493.62, 604.0436, 45.35718
209.9, 76.37926, 275.7135, 39.62166, 143.5801, 260.2522, 307.4603, 1578.782, 234.5159, 377.8414, 586.1378, 406.3405, 907.3058, 271.4368, 1183.124, 1592.661, 583.6141, 42.70533
210, 70.42923, 260.6105, 36.58002, 136.9182, 242.2914, 291.6479, 1561.134, 219.5548, 357.1016, 548.5381, 377.1609, 860.7113, 254.1286, 1111.253, 1518.82, 553.5363, 40.20852
210.1, 64.94271, 246.3349, 33.77187, 130.5654, 228.0052, 276.6488, 1743.622, 205.5482, 337.5003, 513.3503, 350.0767, 805.5615, 237.9241, 1053.71, 1448.402, 525.0087, 37.85769
210.2, 59.8836, 232.8412, 31.1793, 124.5073, 212.2699, 292.8702, 2080.012, 192.4352, 318.9748, 480.4199, 324.9373, 753.9454, 222.7529, 1022.458, 1398.724, 497.9513, 35.6443
210.3, 55.2186, 220.0867, 28.78575, 118.7304, 197.6205, 345.6255, 2202.495, 180.1587, 301.4662, 449.6018, 364.05, 995.4062, 208.549, 960.3464, 1333.874, 472.2883, 33.56032
210.4, 50.91701, 208.0308, 26.57594, 113.2215, 183.9821, 327.8504, 2241.417, 168.6654, 284.9187, 420.7607, 395.519, 931.626, 195.2509, 936.3986, 1591.605, 447.948, 31.59818
210.5, 46.95052, 203.3481, 24.53578, 107.9681, 180.5417, 310.9893, 2131.086, 157.9053, 269.2795, 393.7696, 367.1165, 871.9324, 244.1542, 879.5154, 1560.807, 424.8621, 29.75076
210.6, 43.29302, 192.2092, 22.65224, 102.9586, 168.082, 309.5783, 2116.118, 147.8316, 254.4987, 368.51, 340.7535, 816.0636, 228.5857, 876.5176, 1600.948, 503.7089, 28.01135
210.7, 39.92045, 181.6804, 20.91329, 98.18144, 156.4821, 293.657, 2011.954, 138.4006, 240.5293, 344.8708, 316.2837, 763.7746, 214.0099, 945.1285, 1526.722, 477.7492, 26.37364
210.8, 36.8106, 171.7284, 19.30783, 93.62596, 181.9541, 321.2646, 2111.078, 129.5713, 227.3266, 322.7479, 293.5711, 714.836, 200.3636, 987.4097, 1455.938, 453.1275, 24.83168
210.9, 33.94301, 162.3215, 17.82562, 89.28185, 169.3969, 304.7423, 2306.275, 121.3052, 214.8486, 302.0442, 272.4895, 669.0331, 187.5874, 952.8677, 1604.729, 429.7746, 23.37987
211, 31.29881, 153.4299, 16.4572, 85.13931, 157.7063, 327.2721, 2743.932, 113.5665, 203.0555, 282.6686, 252.9218, 626.1651, 175.6258, 971.1555, 1530.328, 489.1893, 22.01294
211.1, 28.8606, 145.0253, 15.19382, 81.18896, 146.8225, 310.4408, 2622.047, 106.3215, 191.9097, 264.5359, 234.7593, 653.2045, 164.427, 946.499, 1629.951, 463.9779, 20.72593
211.2, 26.61233, 137.0812, 14.02743, 77.42191, 280.1378, 294.4752, 2492.98, 99.53863, 181.3758, 247.5665, 272.1699, 617.8246, 153.9424, 889.0022, 1554.381, 499.6395, 299.6785
211.3, 24.5392, 129.5722, 12.95059, 73.82964, 260.8046, 279.3306, 2437.786, 93.18851, 171.42, 231.6855, 337.0654, 578.2377, 242.1406, 1014.529, 1575.414, 473.8895, 282.1575
211.4, 22.62757, 122.4745, 11.95641, 70.40405, 242.8057, 419.174, 2495.922, 87.2435, 162.0108, 216.8233, 312.8604, 541.1874, 226.7005, 952.8992, 1602.325, 661.81, 265.6609
211.5, 20.86485, 115.7656, 11.03854, 67.13741, 231.7282, 397.6163, 2426.453, 81.67776, 153.118, 202.9145, 290.3936, 506.511, 601.6501, 1019.967, 1806.452, 627.7023, 265.7738
211.6, 19.23946, 253.5316, 10.19115, 64.02232, 215.7359, 390.594, 2342.278, 76.46709, 144.7133, 189.8979, 339.3821, 474.0565, 878.0463, 1261.815, 1797.772, 767.0069, 250.2351
211.7, 17.74068, 239.6437, 9.408799, 61.05178, 200.8474, 370.5061, 2433.141, 71.58883, 136.77, 177.7163, 315.0108, 443.6815, 1361.267, 1305.097, 1714.421, 1301.459, 368.5403
211.8, 16.35866, 226.5166, 8.686511, 58.21906, 233.2165, 523.8359, 2571.396, 67.02178, 129.2626, 166.3161, 292.3896, 415.2527, 1339.951, 1536.409, 1634.935, 1639.994, 515.5154
211.9, 15.0843, 214.1085, 8.019671, 55.51778, 217.1216, 496.8956, 2444.822, 62.74609, 122.1674, 155.6472, 490.3496, 388.6456, 1635.335, 1769.341, 1565.558, 1836.74, 485.3753
212, 13.90922, 225.2967, 7.404023, 52.94183, 202.1374, 471.3408, 2324.478, 58.74318, 115.4616, 145.6627, 534.2299, 575.0581, 1566.378, 1761.707, 1492.974, 1875.872, 456.9973
212.1, 12.82568, 212.9554, 6.835637, 50.48541, 188.1873, 447.1002, 2210.059, 54.99562, 113.817, 136.3187, 678.6962, 538.2115, 1794.479, 1753.662, 1483.385, 2237.465, 430.2785
212.2, 11.82654, 201.2902, 157.0202, 48.14296, 175.1999, 442.9986, 2264.332, 51.48715, 201.7499, 127.5741, 629.9584, 503.7258, 1970.312, 1647.132, 1414.611, 2227.067, 405.1219
212.3, 10.90524, 190.264, 1166.208, 110.2868, 163.1089, 641.0667, 2154.868, 48.2025, 190.6758, 119.3905, 584.7206, 471.4497, 1962.486, 1547.074, 1442.323, 2112.291, 381.436
212.4, 10.05571, 222.155, 2366.83, 105.1697, 160.8975, 608.0972, 2048.797, 45.1274, 180.2096, 111.7318, 542.7313, 457.6988, 1837.348, 1453.094, 1531.807, 2003.43, 359.1349
212.5, 9.27236, 209.9859, 2777.954, 100.29, 149.7935, 576.8234, 2212.591, 42.24847, 221.5229, 104.5644, 503.7573, 477.2262, 1720.189, 1431.829, 1460.787, 1900.179, 338.1378
212.6, 8.550033, 198.4833, 2840.009, 95.63666, 139.4558, 547.158, 2103.679, 39.55321, 209.3634, 97.8568, 467.5821, 552.0712, 1610.501, 1344.85, 1488.262, 1863.042, 318.3682
212.7, 7.883976, 187.6109, 2847.288, 91.19925, 129.8315, 532.0614, 2005.802, 37.0299, 358.4502, 91.57946, 434.0046, 516.6974, 1507.807, 1295.583, 1469.791, 1768.765, 299.7545
212.8, 7.269805, 177.334, 2628.709, 86.96774, 120.8715, 504.698, 2012.562, 34.66755, 338.7748, 85.7048, 402.8384, 644.7616, 1411.662, 1216.881, 1561.966, 1719.722, 282.229
212.9, 6.703479, 167.62, 2452.353, 82.93256, 112.5298, 478.7419, 2058.794, 32.45592, 320.1794, 80.20699, 373.9102, 731.4233, 1321.647, 1190.023, 1489.548, 1631.093, 265.7282
213, 6.18127, 158.4382, 2326.618, 79.0846, 104.7638, 646.1293, 1957.453, 30.38538, 302.6047, 75.06186, 347.0594, 684.5576, 1237.373, 1117.733, 1420.488, 1547.031, 250.1922
213.1, 5.699742, 149.7593, 2148.01, 75.41519, 97.5337, 612.8995, 2095.654, 28.44693, 285.9947, 70.24678, 322.1368, 640.6948, 1158.471, 1141.952, 1595.494, 1523.721, 235.5644
213.2, 5.255726, 141.5558, 1983.113, 71.91603, 90.80261, 581.3787, 2275.223, 26.63214, 270.2964, 65.74058, 299.0039, 642.5988, 1084.601, 1072.582, 1521.521, 1445.193, 221.7919
213.3, 4.846299, 133.8017, 1830.875, 68.57923, 84.53606, 551.479, 2250.678, 24.93313, 255.4598, 61.52344, 277.5322, 601.4245, 1015.442, 1007.426, 1467.128, 1370.712, 208.8246
213.4, 4.468767, 126.4723, 1690.324, 65.39725, 78.70197, 523.117, 2141.233, 23.34251, 241.4376, 57.57682, 257.6024, 614.1035, 950.6921, 946.2279, 1399.107, 1348.325, 196.6155
213.5, 4.120645, 119.5445, 1705.612, 62.36292, 73.27052, 496.2136, 2035.833, 21.85336, 228.185, 53.88337, 239.1037, 786.8923, 890.0712, 1002.22, 1462.327, 1309.473, 185.1202
213.6, 3.799642, 112.9961, 1642.37, 59.46936, 68.21391, 536.5504, 1935.622, 20.45921, 215.6599, 65.2833, 221.9335, 1007.566, 833.3157, 972.8628, 1394.529, 1241.987, 174.2969
213.7, 91.5576, 106.8064, 1516.29, 56.71007, 63.50626, 508.9562, 1840.343, 19.15401, 203.8223, 61.0955, 205.9963, 943.0068, 780.1793, 921.2244, 1329.874, 1202.893, 164.1065
213.8, 84.42516, 100.9558, 1399.888, 54.0788, 59.12351, 482.7811, 1749.755, 17.93207, 192.6345, 57.17633, 191.2035, 882.584, 730.4312, 865.2629, 1268.216, 1192.056, 154.5118
213.9, 77.84835, 95.42567, 1292.423, 51.56963, 55.04322, 457.9521, 1754.654, 16.78808, 182.0607, 106.8402, 177.473, 826.0327, 683.8552, 942.3416, 1331.621, 1130.621, 145.4781
214, 208.2975, 90.19847, 1193.207, 49.17687, 82.21951, 476.9859, 1815.043, 15.71708, 172.0674, 99.9866, 164.7285, 773.105, 640.2491, 1066.776, 1269.882, 1072.352, 136.9726
214.1, 192.0709, 85.2576, 1101.608, 46.89513, 76.5453, 452.455, 1725.7, 14.7144, 162.6226, 96.71692, 184.6926, 723.5685, 599.4236, 1001.973, 1211.006, 1017.086, 128.9644
214.2, 177.1083, 80.58738, 1155.466, 44.71926, 71.26269, 429.1857, 1640.754, 13.77569, 153.6962, 90.5127, 171.4297, 677.2062, 561.2013, 941.1061, 1154.86, 964.6688, 121.4243
214.3, 163.3114, 76.17298, 1066.764, 42.64435, 66.34464, 474.6003, 1559.99, 12.89686, 145.2598, 106.7748, 231.1998, 633.8145, 549.5372, 883.9369, 1101.317, 914.9526, 114.3251
214.4, 150.5892, 152.939, 984.8715, 40.66571, 155.9018, 450.1921, 1549.171, 65.00745, 137.2865, 99.92541, 214.5971, 610.1295, 523.8002, 873.5547, 1107.456, 867.7987, 107.641
214.5, 138.8582, 170.974, 937.5389, 38.77888, 145.1426, 427.0392, 1517.63, 77.0168, 129.7508, 93.51537, 485.6266, 602.9667, 490.4, 820.489, 1135.527, 842.7136, 101.3477
214.6, 128.041, 222.3848, 865.5666, 36.9796, 135.1259, 405.077, 1444.678, 72.10348, 122.6288, 87.51653, 764.3328, 564.3318, 815.0017, 913.8546, 1176.626, 967.4545, 95.42227
214.7, 118.0664, 210.203, 820.0696, 35.26379, 125.8004, 552.4844, 1373.565, 67.5036, 115.8976, 98.86853, 833.2897, 528.1725, 1371.838, 1138.878, 1317.307, 1384.533, 89.84332
214.8, 108.8689, 198.6886, 757.1151, 33.62761, 117.1186, 660.0127, 1309.025, 63.19717, 109.536, 92.52629, 888.5229, 494.33, 1644.671, 1069.695, 1276.132, 1454.488, 84.59054
