 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C021, C022, C023, C026, C028, C029, C033, C036, C040, C046, C050, C051, C052, C054, C057, C058, C060, C061, C066, C067, C068, C089
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
148.7, 597.1147, 2344.91, 119.0665, 2454.241, 2340.45, 625.8094, 1104.017, 3140.571, 333.0711, 1203.506, 1462.183, 1217.559, 703.9878, 2154.73, 2216.308, 1834.397, 820.7073, 2556.96, 1827.868, 1222.132, 941.3212, 241.9136, 1050.531, 1792.626, 958.9023, 1011.282, 1088.258, 593.8793, 2028.178, 1015.403, 3324.346, 1142.774, 1888.548, 787.093, 1612.2, 2680.217, 1293.348, 785.6776, 1155.953, 975.8699, 659.4305
148.8, 821.2061, 2245.982, 112.6015, 2340.913, 2232.717, 597.7418, 1212.053, 3107.777, 313.0752, 1144.177, 1541.288, 1241.707, 683.1329, 2231.512, 2150.071, 1864.189, 778.2675, 2441.095, 1814.195, 1402.04, 892.6223, 228.792, 1009.915, 1867.8, 935.2038, 1927.873, 1022.248, 561.684, 1943.349, 967.1141, 3261.996, 1090.92, 1932.52, 758.4615, 1661.153, 2830.347, 1353.062, 952.7202, 1268.333, 982.4521, 623.169
148.9, 774.4951, 2194.595, 106.4874, 2365.543, 2290.459, 570.933, 1170.737, 3286.636, 294.2798, 1260.946, 1470.622, 1304.943, 650.0223, 2130.438, 2153.668, 1942.646, 738.0222, 2442.096, 1759.464, 1340.273, 846.4428, 216.3822, 1075.086, 1814.637, 877.9106, 2153.79, 1018.828, 531.234, 1862.068, 921.1218, 3208.379, 1084.358, 1860.787, 826.1908, 1613.588, 2770.272, 1330.918, 901.6406, 1211.917, 991.9058, 588.9015
149, 790.2266, 2296.318, 100.7054, 2331.121, 2293.787, 592.8967, 1111.537, 3261.455, 296.8042, 1198.785, 1509.357, 1249.724, 795.1165, 2217.992, 2215.25, 1855.61, 699.8581, 2399.494, 1871.765, 1281.227, 851.9474, 236.7577, 1119.915, 1849.861, 902.526, 2271.075, 998.6964, 547.8474, 1828.641, 877.3168, 3311.066, 1035.155, 2007.82, 849.0474, 1535.714, 2697.086, 1268.464, 942.0533, 1158.01, 975.6217, 556.5183
149.1, 745.2776, 2368.142, 95.2373, 2301.954, 2299.404, 583.4673, 1208.988, 3247.11, 341.8906, 1174.906, 1546.387, 1196.842, 800.2839, 2300.576, 2112.034, 1829.965, 784.5504, 2520.09, 1826.583, 1319.183, 1028.348, 223.9158, 1081.927, 2114.513, 847.2347, 2359.531, 938.1188, 518.1476, 1875.883, 835.595, 3178.108, 1095.971, 2164.266, 800.2011, 1528.067, 2584.289, 1260.21, 891.5455, 1106.501, 912.1204, 525.9158
149.2, 702.8855, 2329.991, 90.06612, 2516.381, 2222.871, 557.2988, 1492.355, 3462.58, 321.3652, 1116.986, 1528.966, 1231.87, 761.4952, 2196.375, 2093.532, 1872.091, 743.9802, 2503.728, 1780.387, 1261.067, 975.1466, 211.7704, 1080.735, 2476.332, 795.3308, 2345.886, 912.6245, 541.2825, 1920.988, 795.8574, 3076.672, 1140.612, 2069.776, 754.165, 1570.454, 2870.837, 1201.074, 1140.284, 1057.283, 908.761, 496.9962
149.3, 833.1041, 2455.843, 85.17573, 2512.282, 2383.87, 532.3038, 1482.662, 3495.161, 375.9768, 1107.734, 1711.833, 1179.743, 724.5864, 2096.893, 2184.784, 1788.217, 705.508, 2563.814, 2099.05, 1408.491, 982.0453, 200.2838, 1030.158, 2813.5, 746.6066, 2363.3, 857.2678, 591.4572, 1880.981, 758.0095, 3104.59, 1116.696, 2203.98, 741.6813, 1494.662, 2750.773, 1211.484, 1107.799, 1010.254, 963.6348, 469.6667
149.4, 889.5035, 2769.821, 95.87874, 2570.888, 2342.193, 508.43, 1681.078, 3883.696, 403.2081, 1182.18, 1633.347, 1129.822, 793.0746, 2314.38, 2398.114, 1819.414, 669.0253, 2630.91, 2441.933, 1510.86, 1163.495, 230.6635, 1084.208, 3063.288, 700.8674, 2239.977, 946.9085, 559.3931, 1880.031, 721.9614, 2978.956, 1066.026, 2540.3, 738.7249, 1450.848, 2904.428, 1268.255, 1404.166, 1164.177, 914.9025, 443.8402
149.5, 884.5609, 2838.981, 157.3601, 2579.903, 2234.38, 485.6268, 1691.838, 4023.377, 417.8737, 1315.063, 1558.46, 1082.013, 793.1594, 2209.553, 2412.778, 1819.915, 750.3538, 2779.216, 2368.871, 1556.09, 1261.838, 225.2929, 1033.469, 3038.447, 664.751, 2147.636, 933.3238, 637.317, 1872.794, 687.6277, 3064.614, 1224.64, 2534.554, 696.2256, 1490.778, 2794.142, 1262.661, 1328.882, 1112.394, 950.0294, 419.4338
149.6, 834.2462, 2922.833, 148.8158, 2716.633, 2131.529, 529.4753, 1851.727, 4097.763, 392.7867, 1272.358, 1672.628, 1036.228, 773.9302, 2240.663, 2362.783, 1859.176, 711.5521, 2682.273, 2399.441, 1514.562, 1287.997, 213.0729, 985.1043, 3259.717, 967.5169, 2094.439, 925.1783, 627.2635, 1908.461, 654.9268, 3067.599, 1169.071, 2559.279, 866.9272, 1640.73, 2792.593, 1203.41, 1448.993, 1062.914, 1176.855, 396.3695
149.7, 950.9002, 2869.446, 140.7354, 2802.971, 2164.119, 549.2444, 1925.713, 4261.811, 369.2059, 1209.634, 1595.94, 992.3793, 736.4188, 2486.079, 2518.707, 1775.88, 674.7568, 2739.599, 2538.725, 1482.554, 1221.363, 263.7313, 986.0894, 3659.705, 908.2441, 2207.684, 869.0602, 593.2584, 1828.639, 623.7809, 2943.462, 1133.55, 2619.333, 953.7072, 1762.034, 2861.83, 1256.13, 1394.676, 1015.634, 1100.256, 374.5735
149.8, 1126.678, 3040.897, 133.0938, 2872.457, 2064.503, 524.6108, 2092.524, 4454.484, 384.3043, 1194.134, 1590.411, 950.3864, 700.7255, 2539.906, 2560.323, 1749.387, 732.0404, 2737.123, 2780.539, 1681.965, 1323.951, 351.9741, 970.2491, 3580.802, 852.6026, 2078.664, 833.3, 662.4771, 1849.72, 594.1163, 2873.57, 1214.312, 2850.744, 898.8398, 1859.689, 2871.478, 1303.936, 1319.901, 970.4581, 1061.009, 353.976
149.9, 1062.592, 2991.819, 125.8671, 2858.822, 2239.688, 530.6112, 1986.713, 4915.345, 361.2327, 1289.894, 1710.581, 989.2129, 666.7621, 2523.277, 2623.675, 1791.174, 694.1856, 2763.745, 2921.974, 1860.111, 1315.133, 332.8828, 932.3031, 3736.496, 957.773, 1995.303, 782.7548, 626.563, 1772.355, 565.8624, 2927.759, 1159.212, 2983.794, 984.4508, 1804.392, 2801.027, 1268.149, 1321.985, 927.2914, 1106.829, 334.5111
150, 1002.151, 2987.239, 119.0328, 2764.854, 2136.593, 506.8132, 1983.931, 4992.398, 400.2242, 1226.306, 1658.724, 998.0912, 718.2969, 2574.799, 2633.283, 1710.925, 658.2883, 2787.715, 3059.097, 1820.421, 1262.957, 314.827, 1041.389, 3624.428, 899.0972, 1878.695, 735.2756, 592.5958, 1698.226, 538.9522, 2958.569, 1141.482, 3060.048, 927.8147, 1856.481, 2839.908, 1304.369, 1361.705, 886.0447, 1064.733, 316.1166
150.1, 945.1472, 3070.616, 112.5695, 2980.984, 2264.091, 487.5139, 2136.032, 4916.498, 410.4948, 1182.531, 1638.14, 955.8566, 683.4819, 2508.176, 2604.574, 1820.286, 624.2474, 2768.906, 3052.962, 1904.578, 1245.295, 297.7505, 992.6538, 3676.656, 844.016, 1920.763, 825.6768, 560.4701, 1752.702, 513.3217, 2838.844, 1164.385, 3112.34, 983.9344, 1766.884, 2933.793, 1317.609, 1494.935, 846.6328, 995.4316, 298.7336
150.2, 952.8702, 2975.262, 125.9121, 2843.333, 2159.873, 551.015, 2133.253, 5077.703, 385.8509, 1220.159, 1563.033, 941.9366, 650.3544, 2710.775, 2661.573, 1738.732, 657.4568, 2873.02, 2954.777, 1820.672, 1380.757, 366.5381, 946.1991, 3677.439, 792.3092, 1828.688, 775.5941, 530.0859, 1942.484, 488.9101, 2848.79, 1123.977, 3144.126, 969.5006, 1738.083, 2840.65, 1353.107, 1414.784, 884.1354, 930.6409, 282.3065
150.3, 898.67, 2921.242, 119.0754, 2912.576, 2192.884, 526.3019, 2140.193, 5279.701, 362.6864, 1356.762, 1613.443, 912.0137, 618.8326, 2713.43, 2573.273, 1842.351, 693.6306, 2863.758, 3089.897, 1804.423, 1529.069, 346.6569, 922.2256, 3575.228, 792.0348, 1721.816, 755.2914, 556.7723, 2047.026, 465.6594, 3014.787, 1314.913, 2970.038, 961.5294, 1734.962, 3162.617, 1406.673, 1338.931, 961.4173, 948.976, 266.7827
150.4, 1031.729, 2867.002, 141.3611, 3049.382, 2091.944, 502.6972, 2225.225, 5176.648, 340.9126, 1289.877, 1753.976, 899.2682, 684.9883, 2855.948, 2708.743, 1869.985, 705.9017, 2829.232, 3069.725, 1724.93, 1480.146, 327.8539, 1046.123, 3653.575, 743.5125, 1621.191, 709.478, 623.7543, 2090.517, 443.5144, 3120.089, 1299.021, 3008.62, 906.212, 1769.504, 3216.292, 1340.664, 1443.417, 918.6527, 887.209, 252.1126
150.5, 973.0436, 2949.546, 133.6855, 2908.572, 2087.279, 480.1512, 2126.984, 5272.656, 320.446, 1300.644, 1691.805, 903.7952, 651.7877, 2838.613, 2732.171, 1857.248, 736.0165, 2863.912, 2945.399, 1667.897, 1403.572, 310.0709, 1010.061, 3482.575, 697.9629, 1618.939, 666.4434, 589.9394, 2099.016, 422.4226, 3003.283, 1305.051, 2842.034, 854.0771, 1758.431, 3299.059, 1277.753, 1366.029, 877.7903, 854.5114, 238.2491
150.6, 917.6959, 2857.09, 192.8141, 2880.499, 2108.361, 473.1313, 2106.036, 5145.198, 301.2081, 1281.713, 1614.238, 949.4914, 620.1964, 2974.189, 2660.442, 1774.038, 731.0137, 2752.554, 2965.896, 1833.172, 1366.19, 386.2421, 1146.881, 3405.169, 655.2037, 1596.744, 657.9454, 557.9576, 2205.541, 402.3338, 3125.157, 1446.382, 2818.059, 989.3666, 1787.955, 3308.734, 1217.794, 1447.309, 966.0175, 822.461, 225.148
150.7, 936.6091, 2847.234, 202.892, 2903.721, 2051.155, 496.043, 2209.179, 5210.52, 298.012, 1493.285, 1580.367, 909.3134, 590.1362, 2839.477, 2842.998, 1694.557, 693.212, 2828.814, 3029.468, 1841.63, 1455.979, 365.292, 1251.103, 3491.442, 615.0641, 1503.428, 746.3531, 537.35, 2296.156, 383.2003, 3149.66, 1380.752, 2662.025, 1001.024, 1701.666, 3372.956, 1368.98, 1369.712, 923.0483, 768.9286, 212.7673
150.8, 883.3338, 3014.819, 191.8754, 2769.638, 2271.816, 544.2482, 2097.47, 4982.171, 280.1209, 1419.669, 1771.722, 870.8355, 561.533, 2890.357, 2710.533, 1618.636, 829.6886, 2852.355, 3038.481, 1888.94, 1380.654, 361.578, 1251.877, 3328.031, 774.9435, 1415.566, 701.0818, 508.2192, 2239.527, 364.9768, 3119.369, 1343.974, 2588.459, 943.4343, 1624.609, 3493.158, 1304.74, 1340.15, 881.9904, 832.2015, 201.0674
150.9, 833.0889, 2887.628, 200.3095, 2821.614, 2243.525, 519.8386, 1991.409, 4932.665, 263.304, 1349.683, 1690.49, 833.9858, 603.53, 2951.85, 2675.557, 1716.602, 877.8438, 2827.812, 2949.95, 1805.723, 1497.82, 341.9658, 1193.291, 3172.267, 789.0077, 1540.811, 658.5566, 565.3415, 2510.077, 347.6199, 3014.127, 1449.528, 2497.969, 889.1579, 1651.048, 3674.698, 1334.499, 1268.299, 890.7015, 798.5064, 190.0109
151, 785.7019, 2897.952, 189.4332, 2801.023, 2205.559, 558.8621, 1890.712, 4857.481, 265.5765, 1283.147, 1612.983, 875.923, 574.2776, 3164.215, 2654.608, 1706.23, 917.9236, 2765.677, 2924.096, 1780.179, 1478.469, 323.4173, 1137.447, 3260.858, 844.2035, 1553.458, 618.6108, 534.6932, 2426.658, 331.0884, 3105.595, 1430.871, 2359.658, 860.274, 1715.965, 3753.37, 1392.681, 1317.421, 851.0823, 746.5332, 179.5623
151.1, 837.3215, 2852.161, 179.1474, 2691.508, 2182.675, 533.7971, 1891.262, 4986.89, 249.6327, 1219.891, 1888.76, 838.858, 546.4431, 3111.412, 2530.921, 1629.787, 870.4566, 2798.224, 2848.666, 1812.986, 1401.981, 305.8749, 1103.299, 3262.505, 811.182, 1524.464, 581.088, 657.6692, 2577.129, 315.3431, 3239.801, 1365.945, 2229.005, 862.8762, 1683.808, 3781.981, 1327.329, 1246.788, 844.1243, 735.3971, 169.6884
151.2, 789.6938, 2905.529, 169.42, 2840.596, 2113.909, 509.8563, 1988.752, 5069.539, 262.8896, 1279.992, 1808.471, 803.3615, 519.9576, 3236.751, 2657.962, 1688.075, 825.4442, 2829.411, 2776.048, 1733.115, 1329.45, 289.2841, 1051.666, 3156.61, 805.2993, 1459.899, 545.8411, 685.3245, 2751.185, 300.3466, 3108.695, 1443.542, 2105.586, 813.2344, 1602.545, 3828.788, 1315.092, 1314.764, 806.577, 728.266, 160.3573
151.3, 744.7753, 3024.822, 160.2209, 2915.957, 2239.241, 493.5867, 1966.985, 4907.994, 247.107, 1216.892, 1798.366, 769.367, 494.7559, 3090.147, 2673.982, 1631.091, 782.7593, 2820.018, 2794.75, 1674.286, 1350.872, 273.5931, 1004.891, 3350.657, 755.9644, 1374.58, 512.7322, 648.1718, 2778.494, 286.0633, 3307.726, 1378.041, 2017.968, 766.4485, 1525.204, 3668.662, 1347.022, 1505.526, 850.0096, 715.515, 151.5394
151.4, 702.4117, 2950.635, 151.5212, 2781.308, 2136.166, 531.3101, 1903.558, 4692.903, 267.6122, 1364.65, 1822.934, 736.811, 470.7757, 3209.74, 2549.392, 1567.977, 742.2818, 2782.624, 2666.852, 1690.553, 1450.157, 347.4319, 987.5424, 3382.526, 839.4449, 1333.779, 481.6317, 613.0331, 3134.33, 272.4592, 3390.687, 1315.512, 1952.651, 883.9159, 1713.052, 3515.232, 1340.517, 1424.808, 812.2005, 954.5219, 143.2064
151.5, 684.0693, 2826.152, 143.294, 2975.14, 2037.836, 507.4807, 1807.302, 4972.694, 309.8792, 1512.868, 2045.42, 766.2134, 447.9578, 3295.799, 2774.393, 1647.001, 703.8974, 3001.723, 2580.38, 1616.076, 1616.825, 408.3022, 941.3269, 3318.348, 857.5798, 1322.454, 452.4175, 596.8116, 3263.862, 259.5021, 3303.626, 1255.821, 1998.946, 866.876, 1662.558, 3368.219, 1277.613, 1348.417, 813.8914, 892.394, 135.3316
151.6, 645.1588, 2793.086, 135.5134, 2973.528, 1965.434, 484.7202, 1943.76, 5098.776, 291.2757, 1438.287, 1951.64, 733.7908, 645.8696, 3264.338, 2756.7, 1573.211, 832.6721, 3003.535, 2780.076, 1890.068, 1533.179, 386.1556, 897.2742, 3312.86, 870.7711, 1287.285, 424.9754, 564.4573, 3166.632, 247.1611, 3361.111, 1292.873, 2268.486, 817.0041, 1675.588, 3512.524, 1395.599, 1340.664, 777.6889, 997.8049, 127.8898
151.7, 709.8903, 2907.128, 128.1553, 2944.341, 2104.614, 578.7625, 1845.472, 5002.912, 273.789, 1367.383, 1862.16, 702.7402, 614.5651, 3434.612, 2671.165, 1557.278, 807.8269, 2989.647, 2665.347, 1806.801, 1654.629, 421.7663, 861.3868, 3383.24, 817.4252, 1212.054, 399.1978, 533.857, 3484.439, 235.4071, 3492.546, 1315.84, 2176.034, 775.9577, 1710.159, 3365.625, 1380.987, 1268.785, 917.5319, 957.4691, 120.8573
151.8, 684.3267, 2843.912, 121.1967, 2901.541, 2007.737, 552.8049, 1962.725, 4942.889, 257.3521, 1324.264, 2121.01, 673.0035, 584.7778, 3368.514, 2751.19, 1536.102, 766.0531, 2904.902, 2663.841, 1934.572, 1569.027, 398.8894, 950.674, 3437.126, 980.4286, 1141.22, 374.9839, 523.3525, 3458.794, 224.2121, 3537.276, 1256.133, 2155.293, 731.3163, 1627.624, 3334.469, 1426.33, 1200.76, 876.7193, 954.9623, 114.2114
151.9, 645.4015, 2782.616, 114.616, 3018.938, 2043.152, 528.0116, 1863.478, 5228.442, 241.9021, 1366.715, 2328.876, 814.5732, 556.4344, 3327.186, 2706.967, 1513.599, 726.4395, 3001.658, 2675.013, 1980.202, 1685.755, 452.9172, 906.1838, 3332.981, 920.3648, 1194.788, 352.2386, 501.774, 3547.533, 213.5494, 3562.345, 1263.937, 2035.956, 689.2432, 1549.072, 3491.938, 1553.377, 1358.845, 837.7221, 899.4008, 107.931
152, 683.1172, 2784.611, 108.3926, 2954.686, 2012.449, 504.3302, 1813.996, 5083.043, 227.3795, 1316.524, 2254.042, 780.1043, 529.4647, 3460.196, 2636.617, 1445.786, 688.8743, 2865.643, 2646.099, 1969.418, 1598.543, 428.3506, 961.7327, 3328.611, 883.9464, 1124.963, 330.873, 570.3536, 3564.975, 203.3938, 3627.409, 1315.33, 2068.336, 852.6639, 1723.361, 3526.826, 1522.995, 1371.252, 845.6927, 840.8606, 101.996
152.1, 644.2609, 2911.565, 102.5071, 3013.94, 1919.814, 621.9218, 1722.27, 5000.574, 322.1544, 1333.45, 2150.697, 769.9313, 503.8022, 3440.106, 2941.327, 1517.934, 767.9515, 2955.25, 2652.527, 2039.739, 1578.648, 405.1166, 916.725, 3388.085, 1084.482, 1282.516, 310.8034, 539.4337, 3835.359, 193.7212, 3605.53, 1255.647, 1993.033, 803.6096, 1640.189, 3379.328, 1451.528, 1344.256, 808.0756, 904.2933, 96.38733
152.2, 645.7599, 2788.73, 96.94121, 2973.109, 1884.643, 609.9024, 1635.182, 4978.645, 302.8139, 1267.714, 2328.285, 772.0333, 545.4824, 3415.87, 2869.151, 1468.006, 728.2397, 2980.013, 2649.675, 2000.826, 1496.977, 383.1428, 873.8236, 3625.166, 1041.044, 1207.564, 291.9511, 510.1899, 3769.474, 184.5086, 3636.182, 1198.672, 1913.753, 761.0144, 1582.306, 3315.915, 1655.283, 1272.185, 787.9773, 845.4346, 91.08707
152.3, 819.0434, 2671.078, 91.67751, 3140.385, 1861.929, 618.2578, 1552.497, 4936.198, 284.6346, 1205.219, 2235.926, 739.3645, 526.2443, 3518.784, 2875.719, 1481.525, 714.9596, 2844.978, 2679.574, 2045.962, 1419.531, 362.3609, 955.6081, 3554.589, 977.2666, 1309.891, 274.2423, 655.236, 3631.675, 175.734, 3674.197, 1144.282, 1807.79, 717.2327, 1512.811, 3177.238, 1687.202, 1304.132, 832.5389, 805.8756, 86.07827
152.4, 780.4249, 2625.819, 104.5245, 2995.373, 1786.799, 590.5289, 1534.777, 4976.77, 267.5466, 1423.849, 2207.146, 708.0781, 500.7379, 3359.405, 2999.327, 1560.459, 990.5618, 2999.297, 2713.093, 2021.567, 1346.092, 455.429, 1074.281, 3420.558, 972.6475, 1233.339, 257.6077, 624.2229, 3810.313, 167.3768, 3717.02, 1348.213, 1707.693, 701.4424, 1439.801, 3044.361, 1608.029, 1234.212, 795.5069, 1095.984, 81.3449
152.5, 736.0336, 2789.939, 98.84908, 3266.21, 1950.709, 564.0436, 1768.85, 5060.611, 351.6211, 1428.018, 2257.708, 678.1155, 476.4677, 3584.665, 3227.904, 1654.189, 939.3385, 3084, 2588.932, 1940.205, 1276.453, 430.7263, 1047.155, 3419.393, 1041.495, 1161.261, 241.9821, 609.8716, 3917.051, 159.417, 3760.871, 1322.433, 1839.084, 689.6656, 1581.904, 3234.1, 1594.423, 1290.778, 760.1221, 1024.648, 76.87181
152.6, 736.0121, 2884.51, 93.48179, 3209.503, 1942.979, 538.7462, 1913.489, 5037.588, 342.0147, 1429.576, 2212.897, 649.4209, 475.2756, 3422.303, 3206.572, 1580.077, 890.764, 3032.06, 2793.227, 2071.593, 1345.528, 452.4811, 998.15, 3477.759, 977.6904, 1093.395, 227.3043, 576.8093, 3969.78, 151.8357, 3902.231, 1262.427, 1871.646, 649.9887, 1505.559, 3098.844, 1543.008, 1449.164, 726.3113, 1102.609, 72.64469
152.7, 918.2055, 3133.169, 133.4689, 3185.142, 1932.107, 514.5833, 2095.728, 5378.95, 328.5767, 1359.101, 2319.56, 621.9404, 511.2799, 3494.531, 3257.344, 1662.759, 844.7015, 3105.159, 2788.613, 2581.733, 1294.913, 427.9382, 1243.036, 3420.129, 999.168, 1029.495, 213.5168, 563.3312, 4015.789, 144.615, 3931.932, 1205.145, 1966.445, 665.3522, 1432.898, 2969.245, 1470.602, 1371.468, 694.0044, 1143.976, 68.65002
152.8, 1030.267, 3124.819, 126.2218, 3149.962, 1843.17, 506.5463, 1989.756, 5173.394, 308.8507, 1319.726, 2213.21, 595.6228, 486.4988, 3336.251, 3105.573, 1588.263, 962.3453, 2978.707, 2715.879, 2610.563, 1442.753, 404.7265, 1304.21, 3260.055, 1032.079, 969.3303, 200.5656, 619.434, 3876.848, 137.7377, 3976.861, 1250.205, 1904.468, 627.0741, 1399.283, 2938.83, 1595.805, 1417.784, 663.1345, 1227.083, 64.87502
152.9, 1009.623, 3159.363, 120.7648, 3048.672, 1811.814, 483.8277, 2010.1, 5177.372, 290.3089, 1442.154, 2227.509, 570.4188, 462.9188, 3185.14, 3156.678, 1517.104, 912.5811, 2987.379, 2785.161, 2620.183, 1378.059, 533.1393, 1243.175, 3283.679, 968.8513, 912.6812, 188.4, 585.8533, 4083.325, 131.1874, 3907.828, 1193.477, 1799.019, 768.3004, 1357.799, 2821.426, 1561.226, 1341.77, 633.6378, 1193.802, 61.30759
153, 952.1946, 3170.158, 114.2075, 2907.895, 1766.688, 462.1279, 1908.458, 4950.475, 272.8803, 1437.539, 2328.229, 546.2814, 440.4817, 3040.874, 3096.248, 1452.054, 865.3903, 3114.863, 2679.149, 2665.445, 1306.765, 504.2215, 1184.996, 3203.125, 988.733, 954.4331, 176.9723, 554.093, 4099.776, 124.9486, 3895.8, 1139.323, 1699.408, 779.7302, 1471.175, 2703.429, 1487.965, 1431.319, 605.4531, 1288.575, 57.93634
153.1, 898.0328, 3045.535, 108.0063, 3069.334, 1829.608, 452.6134, 1811.955, 4971.046, 368.4562, 1434.111, 2221.482, 563.7606, 419.1321, 3138.669, 3120.217, 1622.714, 820.6398, 3150.42, 2688.689, 2679.828, 1288.687, 476.8722, 1141.793, 3170.045, 928.1605, 898.6547, 166.2377, 524.0546, 4164.012, 119.0066, 3946.667, 1148.272, 1761.78, 734.8718, 1400.174, 2621.284, 1512.811, 1477.26, 578.522, 1209.479, 54.75047
153.2, 1122.849, 3173.571, 102.1418, 3087.749, 1789.576, 432.3136, 1942.382, 5003.436, 346.336, 1543.493, 2355.213, 539.9048, 409.1939, 3039.923, 3282.784, 1616.925, 878.5808, 3116.306, 2614.885, 2805.861, 1274.936, 451.0063, 1088.359, 3274.871, 922.9599, 931.6481, 156.1543, 495.6446, 4262.029, 113.3471, 3981.228, 1096.169, 1750.917, 692.5942, 1332.599, 2715.653, 1512.279, 1398.057, 552.7889, 1251.371, 51.73979
153.3, 1127.557, 3098.204, 177.0911, 3132.038, 1707.2, 412.9243, 1844.164, 5335.423, 325.5438, 1467.402, 2495.413, 645.6239, 485.6292, 3380.098, 3246.694, 1706.426, 917.6593, 3013.936, 2523.673, 3039.416, 1455.189, 426.5434, 1037.425, 3148.865, 1075.523, 877.2012, 146.6825, 646.4606, 4083.769, 107.9567, 4023.191, 1269.127, 1762.596, 738.7112, 1435.815, 3007.945, 1441.314, 1425.451, 528.2004, 1312.303, 48.89466
153.4, 1141.784, 3162.992, 272.4661, 3048.448, 1628.616, 394.4046, 1798.488, 5101.601, 380.6219, 1395.063, 2381.001, 618.3041, 489.4693, 3443.646, 3254.659, 1629.974, 931.1422, 2877.364, 2632.997, 3133.595, 1435.076, 403.4074, 1104.951, 3391.192, 1009.634, 825.9363, 137.7852, 611.4147, 4044.326, 102.8227, 4154.092, 1211.54, 1665.002, 696.2127, 1366.521, 2882.147, 1373.68, 1371.55, 504.7057, 1226.888, 46.20599
153.5, 1076.839, 3083.508, 257.6718, 3147.831, 1646.892, 376.7155, 1714.53, 4927.752, 357.7713, 1361.386, 2301.447, 592.1404, 465.7453, 3442.253, 3338.312, 1556.947, 895.4024, 2951.273, 2512.502, 3267.384, 1360.833, 444.6141, 1213.467, 3272.004, 1116.373, 777.6674, 129.4277, 578.2688, 4184.03, 97.93285, 4222.123, 1156.566, 1615.843, 656.1591, 1430.421, 2910.128, 1309.219, 1402.031, 482.256, 1266.309, 43.66516
153.6, 1396.387, 2980.562, 309.0131, 3041.731, 1571.083, 359.8198, 1627.833, 4794.649, 336.2926, 1307.613, 2403.554, 590.0306, 443.1712, 3386.315, 3235.364, 1667.78, 849.1, 2939.608, 2645.892, 3262.161, 1290.431, 460.9433, 1179.115, 3167.673, 1139.906, 732.2194, 121.577, 592.2122, 4153.122, 93.27554, 4051.265, 1523.157, 1546.283, 618.4099, 1361.387, 2975.783, 1497.193, 1343.134, 460.8048, 1231.146, 41.26405
153.7, 2116.238, 3023.035, 292.2343, 2978.639, 1690.411, 518.6362, 1545.52, 4584.525, 316.1034, 1398.644, 2737.017, 565.0633, 421.6913, 3232.937, 3208.217, 1713.937, 805.1919, 2806.404, 2524.807, 3118.447, 1451.973, 435.9414, 1123.934, 3396.627, 1353.45, 732.1063, 114.2026, 758.4713, 4174.586, 88.83971, 4017.789, 1454.044, 1646.809, 582.8323, 1295.684, 3165.654, 1493, 1271.122, 440.3078, 1151.013, 38.99497
153.8, 1995.864, 3010.875, 276.3666, 2875.603, 1749.628, 526.3668, 1555.9, 4511.052, 297.1262, 1329.694, 2712.49, 541.1525, 401.2524, 3396.977, 3208.243, 1637.148, 763.5544, 2840.827, 2928.081, 3034.334, 1731.395, 420.2528, 1071.335, 3237.653, 1668.044, 696.8134, 107.2754, 717.3531, 4541.813, 84.61484, 4083.16, 1752.178, 1847.426, 549.3016, 1387.511, 3759.198, 1483.228, 1357.675, 860.5921, 1076.096, 36.85067
153.9, 1882.337, 3188.183, 261.3605, 3004.799, 1669.091, 502.7592, 1551.784, 4481.071, 279.2883, 1354.845, 2653.747, 518.2534, 381.8042, 3302.961, 3178.256, 1717.089, 919.3502, 2920.178, 2878.667, 3010.641, 1699.725, 447.383, 1152.037, 3412.004, 1866.193, 656.0906, 100.7685, 678.4641, 4575.119, 80.59088, 4241.368, 1841.524, 1956.428, 567.6393, 1504.121, 3701.763, 1413.627, 1284.884, 822.3123, 1006.055, 34.82428
154, 2421.852, 3211.431, 390.3375, 3164.638, 1948.357, 567.248, 1473.316, 4284.689, 262.5213, 1599.351, 2828.042, 496.3234, 363.2986, 3153.358, 3084.215, 1640.158, 871.8093, 2787.855, 2746.929, 3128.98, 1909.684, 423.1166, 1098.124, 3324.559, 1760.709, 617.7477, 94.65619, 881.2157, 4842.528, 76.75829, 4069.731, 1976.045, 1899.994, 534.9826, 1431.53, 3614.027, 1574.277, 1215.995, 934.9309, 965.0078, 32.90932
154.1, 2284.095, 3159.348, 369.143, 3245.579, 1894.415, 541.8069, 1567.691, 4325.086, 464.78, 1520.507, 2861.771, 475.3213, 345.69, 3010.531, 3462.093, 1832.92, 932.2509, 3134.189, 2739.357, 3153.636, 1929.335, 400.1665, 1046.733, 3168.958, 2048.961, 790.1466, 88.91467, 902.42, 5259.654, 73.10796, 4078.812, 1886.382, 1956.348, 720.0588, 1478.098, 3465.704, 1500.403, 1451.108, 931.7271, 1177.284, 31.09967
