 , C03, C06, C08, C09, C11, C12, C14, C18
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
384.1052699606285, 6.914856, 0.02406055, 0.09520648, 8.57593e-08, 0.000201246, 2.677293, 0.47343, 1.971434
384.2051932878815, 6.603627, 0.02308543, 0.09133714, 8.230712e-08, 0.0001923629, 2.568102, 0.4528834, 1.891161
384.3051166151345, 6.306406, 0.02214983, 0.08762506, 7.899391e-08, 0.0001838719, 2.463363, 0.4332284, 1.814156
384.4050399423876, 6.022563, 0.02125216, 0.08406384, 7.581407e-08, 0.0001757557, 2.362897, 0.4144265, 1.740287
384.5049632696406, 14.68789, 0.02039086, 0.08064736, 7.276223e-08, 0.0001679977, 2.266528, 0.3964406, 1.669425
384.6048865968936, 19.28144, 0.01956446, 0.07736973, 6.983324e-08, 0.0001605822, 2.174089, 0.3792353, 1.601449
384.7048099241467, 18.4136, 0.01877156, 0.0742253, 6.702216e-08, 0.0001534941, 2.085421, 0.3627767, 1.536241
384.8047332513997, 17.58483, 0.0180108, 0.07120867, 6.432423e-08, 0.0001467188, 2.000369, 0.3470323, 1.473688
384.9046565786527, 16.79336, 0.01728086, 0.06831464, 6.173491e-08, 0.0001402425, 1.918785, 0.3319713, 1.413682
385.0045799059057, 16.03751, 0.01658051, 0.06553823, 5.924982e-08, 0.0001340521, 1.840529, 0.3175639, 1.356119
385.1045032331588, 15.31568, 0.01590854, 0.06287465, 5.686476e-08, 0.000128135, 1.765464, 0.3037818, 1.300901
385.2044265604118, 14.62634, 0.01526381, 0.06031933, 5.457571e-08, 0.000122479, 1.693461, 0.2905978, 1.24793
385.3043498876648, 13.96803, 0.0146452, 0.05786786, 5.237881e-08, 0.0001170728, 1.624395, 0.277986, 1.197117
385.4042732149179, 13.33934, 0.01405167, 0.05551602, 5.027034e-08, 0.0001119051, 1.558145, 0.2659216, 1.148372
385.5041965421709, 12.73896, 0.01348219, 0.05325976, 4.824675e-08, 0.0001069656, 1.494597, 0.2543807, 1.101612
385.6041198694239, 12.16559, 0.01293579, 0.05109521, 4.630461e-08, 0.000102244, 1.433641, 0.2433407, 1.056756
385.7040431966769, 11.61803, 0.01241153, 0.04901862, 4.444065e-08, 9.773094e-05, 1.375171, 0.2327798, 1.013727
385.8039665239299, 11.09512, 0.01190852, 0.04702643, 4.265173e-08, 9.341705e-05, 1.319086, 0.2226773, 0.9724501
385.903889851183, 10.59574, 0.0114259, 0.0451152, 4.093481e-08, 8.929357e-05, 1.265288, 0.2130132, 0.9328536
386.003813178436, 10.52909, 0.01096283, 0.04328165, 3.928701e-08, 8.535211e-05, 1.213684, 0.2037686, 0.8948694
386.103736505689, 11.70035, 0.01051854, 0.04152261, 3.770555e-08, 8.158462e-05, 1.164185, 0.1949251, 0.8584319
386.203659832942, 14.4266, 0.01009225, 0.03983507, 3.618774e-08, 7.798344e-05, 1.116704, 0.1864654, 0.823478
386.303583160195, 29.99113, 0.009683233, 0.03821611, 3.473103e-08, 7.45412e-05, 1.071161, 0.1783729, 0.7899475
386.4035064874481, 28.64126, 0.009290795, 0.03666295, 3.333296e-08, 7.125091e-05, 1.027474, 0.1706316, 0.7577822
386.5034298147011, 27.35215, 0.008914261, 0.03517291, 3.199116e-08, 6.810586e-05, 0.9855693, 0.1632263, 0.7269266
386.6033531419541, 26.34002, 0.008552987, 0.03374343, 3.070338e-08, 6.509964e-05, 0.9453737, 0.1561424, 0.6973274
386.7032764692071, 48.29319, 0.008206355, 0.03237205, 2.946744e-08, 6.22261e-05, 0.9068173, 0.1493659, 0.6689335
386.8031997964601, 47.75275, 0.007873772, 0.0310564, 2.828125e-08, 5.947941e-05, 0.8698335, 0.1428835, 0.6416956
386.9031231237132, 45.60346, 0.007554667, 0.02979422, 2.714281e-08, 5.685395e-05, 0.834358, 0.1366824, 0.6155669
387.0030464509662, 43.55091, 0.007248494, 0.02858333, 2.60502e-08, 5.434439e-05, 0.8003293, 0.1307504, 0.5905021
387.1029697782192, 41.59073, 0.00695473, 0.02742166, 2.500157e-08, 5.19456e-05, 0.7676885, 0.1250759, 0.5664579
387.2028931054723, 45.89071, 0.006672872, 0.0263072, 2.399515e-08, 4.96527e-05, 0.7363789, 0.1196477, 0.5433927
387.3028164327253, 43.82523, 0.006402436, 0.02523804, 2.302924e-08, 4.7461e-05, 0.7063462, 0.1144551, 0.5212668
387.4027397599783, 41.85271, 0.006142961, 0.02421233, 2.210222e-08, 4.536605e-05, 0.6775385, 0.1094878, 0.5000417
387.5026630872313, 40.27341, 0.005894002, 0.0232283, 2.121251e-08, 4.336357e-05, 0.6499056, 0.104736, 0.4796809
387.6025864144844, 38.46076, 0.005655132, 0.02228427, 2.035862e-08, 4.144948e-05, 0.6233997, 0.1001906, 0.460149
387.7025097417374, 36.72969, 0.005425943, 0.0213786, 1.95391e-08, 3.961987e-05, 0.5979748, 0.09584233, 0.4414126
387.8024330689904, 35.07653, 0.005206042, 0.02050974, 1.875257e-08, 3.787103e-05, 0.5735868, 0.09168282, 0.4234391
387.9023563962435, 33.49778, 0.004995054, 0.0196762, 1.79977e-08, 3.619938e-05, 0.5501935, 0.08770383, 0.4061974
388.0022797234965, 31.99008, 0.004792616, 0.01887652, 1.727321e-08, 3.460153e-05, 0.5277542, 0.08389753, 0.3896577
388.1022030507495, 30.55025, 0.004598383, 0.01810935, 1.657789e-08, 3.30742e-05, 0.5062302, 0.08025642, 0.3737915
388.2021263780025, 29.17522, 0.004412022, 0.01737336, 1.591056e-08, 3.161428e-05, 0.485584, 1.588371, 0.3585714
388.3020497052556, 27.86208, 0.004233214, 0.01666728, 1.52701e-08, 3.021881e-05, 0.4657798, 4.114684, 0.343971
388.4019730325086, 26.60804, 0.004061652, 0.0159899, 1.465541e-08, 2.888494e-05, 0.4467833, 3.936108, 0.3299651
388.5018963597616, 25.41044, 0.003897043, 0.01534004, 1.406547e-08, 2.760994e-05, 0.4285616, 3.765283, 0.3165295
388.6018196870147, 24.26675, 0.003739105, 0.0147166, 1.349927e-08, 2.639123e-05, 0.411083, 3.601872, 0.303641
388.7017430142677, 23.17453, 0.003587568, 0.01411849, 1.295587e-08, 2.52263e-05, 0.3943173, 3.445552, 0.2912772
388.8016663415207, 22.13148, 0.003442173, 0.0135447, 1.243434e-08, 2.41128e-05, 0.3782354, 4.518175, 0.2794169
388.9015896687737, 21.13536, 0.00330267, 0.01299422, 1.193381e-08, 2.304845e-05, 0.3628094, 4.322088, 0.2680396
389.0015129960267, 20.18409, 0.00316882, 0.01246611, 1.145342e-08, 2.203108e-05, 0.3480124, 4.134512, 0.2571255
389.1014363232798, 19.27563, 0.003040396, 0.01195947, 1.099237e-08, 2.105861e-05, 0.333819, 3.955076, 0.2466558
389.2013596505328, 18.40805, 0.002917176, 0.01147342, 1.054988e-08, 2.012908e-05, 0.3202045, 3.783428, 0.2366124
389.3012829777858, 17.57953, 0.00279895, 0.01100712, 1.012521e-08, 1.924057e-05, 0.3071452, 3.619229, 0.2269779
389.4012063050388, 16.7883, 0.002685515, 0.01055977, 9.717624e-09, 1.839128e-05, 0.2946185, 3.462156, 0.2177358
389.5011296322918, 16.03268, 0.002576677, 0.01013061, 9.326449e-09, 1.757948e-05, 0.2826027, 3.3119, 0.20887
389.6010529595449, 15.31107, 0.002472251, 0.009718885, 8.951019e-09, 1.680351e-05, 0.2710769, 3.168165, 0.2003652
389.7009762867979, 14.62193, 0.002372056, 0.009323894, 8.590702e-09, 1.60618e-05, 0.2600213, 3.030668, 0.1922066
389.8008996140509, 13.96382, 0.002275923, 0.008944957, 8.24489e-09, 1.535282e-05, 0.2494165, 2.899139, 0.1843803
389.9008229413039, 13.33532, 0.002183685, 0.008581419, 7.912998e-09, 1.467514e-05, 0.2392443, 2.773318, 0.1768727
390.000746268557, 12.73512, 0.002095186, 0.008232657, 7.594467e-09, 1.402737e-05, 0.2294869, 2.652957, 0.1696707
390.10066959581, 12.16193, 0.002010273, 0.007898069, 7.288757e-09, 1.34082e-05, 0.2201274, 2.53782, 0.162762
390.200592923063, 21.03599, 0.001928802, 0.007577079, 6.995354e-09, 1.281635e-05, 0.2111497, 2.42768, 0.1561347
390.300516250316, 20.08918, 0.001850632, 0.007269135, 6.713761e-09, 1.225063e-05, 0.2025381, 2.32232, 0.1497771
390.4004395775691, 19.18499, 0.00177563, 0.006973706, 6.443504e-09, 1.170988e-05, 0.1942777, 2.221532, 0.1436785
390.5003629048221, 18.3215, 0.001703668, 0.006690284, 6.184126e-09, 1.1193e-05, 0.1863543, 2.125119, 0.1378281
390.6002862320751, 17.49687, 0.001634623, 0.00641838, 5.935188e-09, 1.069894e-05, 0.178754, 2.03289, 0.132216
390.7002095593281, 22.65199, 0.001568376, 0.006157528, 5.696272e-09, 1.022668e-05, 0.1714636, 1.944663, 0.1268324
390.8001328865812, 21.63245, 0.001504813, 0.005907276, 5.466973e-09, 9.775269e-06, 0.1644706, 1.860266, 0.121668
390.9000562138342, 20.6588, 0.001443827, 0.005667195, 5.246904e-09, 9.343784e-06, 0.1577628, 1.779531, 0.1167139
390.9999795410872, 19.72897, 0.001385312, 0.005436872, 5.035694e-09, 8.931345e-06, 0.1513285, 1.702301, 0.1119615
391.0999028683403, 21.11264, 0.001329168, 0.005215909, 4.832986e-09, 8.537111e-06, 0.1451567, 1.628422, 0.1074026
391.1998261955933, 22.0982, 0.001275301, 0.005003926, 4.638438e-09, 8.160278e-06, 0.1392366, 3.442908, 0.1030294
391.2997495228463, 21.10359, 0.001223616, 0.004800559, 4.451721e-09, 7.800079e-06, 0.133558, 3.293487, 0.0988342
391.3996728500993, 20.15374, 0.001174025, 0.004605457, 4.272521e-09, 7.45578e-06, 0.1281109, 3.150551, 0.09480985
391.4995961773524, 27.18382, 0.001126445, 0.004418284, 4.100533e-09, 7.126678e-06, 0.122886, 3.013819, 0.09094936
391.5995195046054, 25.96031, 0.001080793, 0.004238718, 3.935469e-09, 6.812103e-06, 0.1178742, 2.883021, 0.08724606
391.6994428318584, 24.79187, 0.001036991, 0.00406645, 3.77705e-09, 6.511413e-06, 0.1130668, 2.757899, 0.08369355
391.7993661591115, 23.67602, 0.0009949643, 0.003901183, 3.625008e-09, 6.223996e-06, 0.1084554, 2.638208, 0.08028569
391.8992894863645, 22.61039, 0.0009546408, 0.003742633, 3.479086e-09, 5.949265e-06, 0.1040322, 2.523711, 0.0770166
391.9992128136175, 23.26568, 0.0009159515, 0.003590526, 3.339038e-09, 5.686662e-06, 0.09978929, 2.414183, 0.07388061
392.0991361408705, 22.21852, 0.0008788301, 0.003444602, 3.204628e-09, 5.43565e-06, 0.09571946, 2.309408, 0.07087233
392.1990594681236, 22.37135, 0.0008432133, 0.003304608, 3.075628e-09, 5.195717e-06, 0.09181562, 2.209181, 0.06798653
392.2989827953766, 21.36444, 0.0008090399, 0.003170304, 2.951821e-09, 4.966375e-06, 0.08807099, 2.113304, 0.06521823
392.3989061226296, 20.40285, 0.0007762514, 0.003041457, 2.832998e-09, 4.747157e-06, 0.08447909, 2.021588, 0.06256266
392.4988294498826, 19.48454, 0.0007447919, 0.002917848, 2.718958e-09, 4.537615e-06, 0.08103367, 1.933852, 0.06001522
392.5987527771356, 18.60757, 0.0007146072, 0.002799262, 2.609508e-09, 4.337322e-06, 0.07772877, 1.849923, 0.0575715
392.6986761043887, 17.77006, 0.0006856459, 0.002685496, 2.504464e-09, 4.145871e-06, 0.07455866, 1.769638, 0.05522729
392.7985994316417, 16.97025, 0.0006578583, 0.002576353, 2.403649e-09, 3.962869e-06, 0.07151785, 1.692836, 0.05297853
392.8985227588947, 16.20644, 0.0006311969, 0.002471646, 2.306892e-09, 3.787947e-06, 0.06860104, 1.619368, 0.05082134
392.9984460861477, 20.42875, 0.000605616, 0.002371195, 2.214029e-09, 3.620745e-06, 0.0658032, 1.549088, 0.04875198
393.0983694134007, 19.50927, 0.0005810718, 0.002274825, 2.124905e-09, 3.460923e-06, 0.06311947, 1.481858, 0.04676688
393.1982927406538, 18.63119, 0.0005575224, 0.002182373, 2.039369e-09, 3.308156e-06, 0.06054519, 1.417547, 0.04486262
393.2982160679068, 17.79262, 0.0005349274, 0.002093678, 1.957276e-09, 3.162133e-06, 0.0580759, 1.356026, 0.04303589
393.3981393951598, 16.99179, 0.0005132481, 0.002008588, 1.878487e-09, 3.022554e-06, 0.05570732, 1.297175, 0.04128354
393.4980627224128, 16.22701, 0.0004924473, 0.001926956, 1.80287e-09, 2.889137e-06, 0.05343534, 1.240878, 0.03960255
393.5979860496659, 25.27231, 0.0004724896, 0.001848641, 1.730297e-09, 2.761609e-06, 0.05125602, 1.187025, 0.03799
393.6979093769189, 24.13483, 0.0004533407, 0.00177351, 1.660645e-09, 2.639711e-06, 0.04916558, 1.135508, 0.03644312
393.7978327041719, 23.04856, 0.000434968, 0.001701431, 1.593797e-09, 2.523193e-06, 0.04716041, 1.086228, 0.03495922
393.8977560314249, 22.01117, 0.0004173398, 0.001632283, 1.52964e-09, 2.411817e-06, 0.045237, 1.039086, 0.03353574
393.997679358678, 21.02047, 0.000400426, 0.001565944, 1.468065e-09, 2.305359e-06, 0.04339205, 0.9939902, 0.03217022
394.097602685931, 20.07437, 0.0003841977, 0.001502302, 1.40897e-09, 2.203599e-06, 0.04162233, 0.9508515, 0.0308603
394.197526013184, 19.17084, 0.0003686271, 0.001441246, 1.352253e-09, 2.106331e-06, 0.0399248, 0.909585, 0.02960373
394.2974493404371, 18.30799, 0.0003536875, 0.001382671, 1.297819e-09, 2.013356e-06, 0.03829649, 0.8701094, 0.02839831
394.3973726676901, 17.48397, 0.0003393534, 0.001326477, 1.245576e-09, 1.924486e-06, 0.0367346, 0.8323471, 0.02724198
394.4972959949431, 16.69703, 0.0003256002, 0.001272567, 1.195436e-09, 1.839538e-06, 0.03523641, 0.7962236, 0.02613274
394.5972193221961, 15.94552, 0.0003124044, 0.001220848, 1.147315e-09, 1.75834e-06, 0.03379932, 0.7616679, 0.02506866
394.6971426494492, 15.22783, 0.0002997434, 0.001171231, 1.101131e-09, 1.680726e-06, 0.03242084, 0.7286119, 0.02404791
394.7970659767022, 14.54245, 0.0002875956, 0.00112363, 1.056805e-09, 1.606538e-06, 0.03109858, 0.6969905, 0.02306872
394.8969893039552, 14.53354, 0.00027594, 0.001077964, 1.014265e-09, 1.535624e-06, 0.02983025, 0.6667414, 0.0221294
394.9969126312083, 13.8794, 0.0002647568, 0.001034154, 9.734361e-10, 1.467841e-06, 0.02861365, 0.6378052, 0.02122833
395.0968359584613, 13.2547, 0.0002540268, 0.0009921246, 9.342512e-10, 1.40305e-06, 0.02744666, 0.6101247, 0.02036395
395.1967592857143, 12.65813, 0.0002437317, 0.0009518031, 8.966436e-10, 1.341118e-06, 0.02632727, 0.5836456, 0.01953476
395.2966826129673, 12.0884, 0.0002338539, 0.0009131203, 8.605499e-10, 1.281921e-06, 0.02525353, 0.5583156, 0.01873934
395.3966059402204, 11.54432, 0.0002243764, 0.0008760096, 8.259091e-10, 1.225336e-06, 0.02422358, 0.534085, 0.01797631
395.4965292674734, 11.02472, 0.0002152829, 0.0008404073, 7.926628e-10, 1.171249e-06, 0.02323564, 0.510906, 0.01724434
395.5964525947264, 10.52851, 0.000206558, 0.0008062518, 7.607548e-10, 1.119549e-06, 0.022288, 0.4887329, 0.01654219
395.6963759219794, 10.47836, 0.0001981867, 0.0007734845, 7.301312e-10, 1.070132e-06, 0.021379, 0.4675221, 0.01586862
395.7962992492324, 10.00674, 0.0001901547, 0.0007420489, 7.007403e-10, 1.022896e-06, 0.02050707, 0.4472319, 0.01522247
395.8962225764855, 9.556351, 0.0001824482, 0.0007118909, 6.725325e-10, 9.777447e-07, 0.01967071, 0.4278223, 0.01460264
395.9961459037385, 9.180454, 0.000175054, 0.0006829585, 6.454602e-10, 9.345866e-07, 0.01886845, 0.409255, 0.01400805
396.0960692309915, 8.767253, 0.0001679595, 0.000655202, 6.194777e-10, 8.933334e-07, 0.01809892, 0.3914935, 0.01343766
396.1959925582445, 8.372649, 0.0001611525, 0.0006285736, 5.945411e-10, 8.539012e-07, 0.01736077, 0.3745029, 0.0128905
396.2959158854975, 7.995807, 0.0001546214, 0.0006030274, 5.706083e-10, 8.162096e-07, 0.01665272, 0.3582497, 0.01236563
396.3958392127506, 7.635925, 0.000148355, 0.0005785194, 5.476389e-10, 7.801817e-07, 0.01597355, 0.3427018, 0.01186212
396.4957625400036, 7.292242, 0.0001423425, 0.0005550075, 5.255942e-10, 7.457441e-07, 0.01532208, 0.3278287, 0.01137911
396.5956858672566, 6.964026, 0.0001365737, 0.0005324511, 5.044368e-10, 7.128265e-07, 0.01469718, 0.3136011, 0.01091578
396.6956091945096, 6.650584, 0.0001310387, 0.0005108115, 4.841311e-10, 6.81362e-07, 0.01409777, 0.299991, 0.0104713
396.7955325217627, 6.35125, 0.000125728, 0.0004900513, 4.646427e-10, 6.512864e-07, 0.0135228, 0.2869715, 0.01004493
396.8954558490157, 6.065388, 0.0001206325, 0.0004701349, 4.459389e-10, 6.225382e-07, 0.01297129, 0.2745171, 0.009635919
396.9953791762687, 5.792392, 0.0001157436, 0.0004510279, 4.27988e-10, 5.95059e-07, 0.01244226, 0.2626032, 0.009243562
397.0953025035217, 5.531684, 0.0001110528, 0.0004326974, 4.107596e-10, 5.687928e-07, 0.01193481, 0.2512063, 0.00886718
397.1952258307748, 5.28271, 0.0001065521, 0.0004151119, 3.942248e-10, 5.43686e-07, 0.01144806, 0.2403041, 0.008506124
397.2951491580278, 6.050344, 0.0001022338, 0.0003982411, 3.783556e-10, 5.196874e-07, 0.01098116, 0.229875, 0.008159769
397.3950724852808, 5.778026, 9.80905e-05, 0.000382056, 3.631252e-10, 4.967482e-07, 0.0105333, 0.2198986, 0.007827518
397.4949958125339, 5.517964, 9.411514e-05, 0.0003665286, 3.485079e-10, 4.748214e-07, 0.01010371, 0.2103551, 0.007508794
397.5949191397869, 5.269607, 9.030088e-05, 0.0003516323, 3.344789e-10, 4.538626e-07, 0.009691638, 0.2012258, 0.007203049
397.6948424670399, 5.032428, 8.66412e-05, 0.0003373415, 3.210147e-10, 4.338288e-07, 0.009296372, 0.1924927, 0.006909754
397.7947657942929, 4.805925, 8.312985e-05, 0.0003236314, 3.080925e-10, 4.146794e-07, 0.008917226, 0.1841386, 0.006628401
397.894689121546, 4.589616, 7.976079e-05, 0.0003104785, 2.956905e-10, 3.963753e-07, 0.008553545, 0.1761471, 0.006358504
397.994612448799, 4.383043, 7.652828e-05, 0.0002978602, 2.837877e-10, 3.788791e-07, 0.008204695, 0.1685024, 0.006099597
398.094535776052, 4.185768, 7.342677e-05, 0.0002857547, 2.72364e-10, 3.621552e-07, 0.007870072, 0.1611895, 0.005851232
398.1944591033051, 3.997371, 7.045097e-05, 0.0002741412, 2.614002e-10, 3.461694e-07, 0.007549097, 0.1541939, 0.00561298
398.2943824305581, 3.817455, 6.759576e-05, 0.0002629996, 2.508778e-10, 3.308893e-07, 0.007241213, 0.147502, 0.005384429
398.3943057578111, 3.645636, 6.485626e-05, 0.0002523109, 2.407789e-10, 3.162837e-07, 0.006945886, 0.1411005, 0.005165185
398.4942290850641, 3.48155, 6.222779e-05, 0.0002420566, 2.310865e-10, 3.023228e-07, 0.006662603, 0.1349768, 0.004954868
398.5941524123172, 3.32485, 5.970585e-05, 0.0002322191, 2.217843e-10, 2.889781e-07, 0.006390874, 0.1291188, 0.004753114
398.6940757395702, 10.38181, 5.728612e-05, 0.0002227813, 2.128566e-10, 2.762224e-07, 0.006130227, 0.1235151, 0.004559576
398.7939990668232, 16.1149, 5.496445e-05, 0.0002137272, 2.042882e-10, 2.640298e-07, 0.00588021, 0.1181546, 0.004373918
398.8939223940762, 15.38959, 5.273687e-05, 0.000205041, 1.960647e-10, 2.523754e-07, 0.00564039, 0.1130268, 0.004195819
398.9938457213293, 14.69692, 5.059958e-05, 0.0001967078, 1.881723e-10, 2.412355e-07, 0.005410351, 0.1081215, 0.004024973
399.0937690485823, 14.03543, 4.85489e-05, 0.0001887133, 1.805976e-10, 2.305872e-07, 0.005189694, 0.1034291, 0.003861083
399.1936923758353, 13.40371, 4.658133e-05, 0.0001810437, 1.733277e-10, 2.20409e-07, 0.004978036, 0.09894028, 0.003703866
399.2936157030883, 12.80043, 4.46935e-05, 0.0001736858, 1.663506e-10, 2.1068e-07, 0.004775011, 0.09464632, 0.003553052
399.3935390303413, 12.2243, 4.288218e-05, 0.0001666269, 1.596543e-10, 2.013805e-07, 0.004580265, 0.09053872, 0.003408377
399.4934623575944, 11.6741, 4.114427e-05, 0.0001598549, 1.532275e-10, 1.924914e-07, 0.004393463, 0.08660938, 0.003269594
399.5933856848474, 11.14866, 3.947679e-05, 0.0001533582, 1.470594e-10, 1.839948e-07, 0.004214279, 0.08285058, 0.003136462
399.6933090121004, 10.64687, 3.787689e-05, 0.0001471255, 1.411397e-10, 1.758731e-07, 0.004042403, 0.0792549, 0.003008751
399.7932323393534, 10.16767, 3.634183e-05, 0.0001411461, 1.354582e-10, 1.6811e-07, 0.003877536, 0.07581528, 0.00288624
399.8931556666064, 9.710036, 3.486898e-05, 0.0001354097, 1.300054e-10, 1.606895e-07, 0.003719394, 0.07252493, 0.002768717
399.9930789938595, 9.273, 3.345583e-05, 0.0001299064, 1.247722e-10, 1.535966e-07, 0.003567701, 0.06937738, 0.00265598
400.0930023211125, 8.855634, 3.209994e-05, 0.0001246268, 1.197496e-10, 1.468168e-07, 0.003422195, 12.48104, 0.002547833
400.1929256483655, 8.457052, 3.079901e-05, 0.0001195618, 1.149291e-10, 1.403362e-07, 0.003282624, 11.93936, 0.00244409
400.2928489756185, 8.07641, 2.95508e-05, 0.0001147026, 1.103027e-10, 1.341417e-07, 0.003148744, 11.4212, 0.002344571
400.3927723028716, 7.712901, 2.835318e-05, 0.0001100409, 1.058626e-10, 1.282206e-07, 0.003020325, 10.92553, 0.002249104
400.4926956301246, 7.365753, 2.720409e-05, 0.0001055687, 1.016012e-10, 1.225609e-07, 0.002897144, 10.45137, 0.002157524
400.5926189573776, 7.034229, 2.610157e-05, 0.0001012782, 9.75113e-11, 1.17151e-07, 0.002778986, 9.997782, 0.002069674
400.6925422846307, 6.717627, 2.504374e-05, 9.71621e-05, 9.358606e-11, 1.119799e-07, 0.002665647, 9.563883, 0.0019854
400.7924656118837, 6.415275, 2.402878e-05, 9.321329e-05, 8.981881e-11, 1.07037e-07, 0.002556931, 9.148815, 0.001904558
400.8923889391367, 6.126532, 2.305495e-05, 8.942496e-05, 8.620323e-11, 1.023124e-07, 0.002452648, 9.209276, 0.001827008
400.9923122663897, 5.850784, 2.212059e-05, 8.579059e-05, 8.273318e-11, 9.779624e-08, 0.002352619, 8.809598, 0.001752615
401.0922355936428, 5.587447, 2.122409e-05, 8.230393e-05, 7.940282e-11, 9.347946e-08, 0.002256669, 8.427266, 0.001681252
401.1921589208958, 5.335963, 2.036393e-05, 7.895897e-05, 7.620652e-11, 8.935323e-08, 0.002164633, 8.061527, 0.001612794
401.2920822481488, 5.095798, 1.953863e-05, 7.574995e-05, 7.313888e-11, 8.540913e-08, 0.002076349, 7.711661, 0.001547124
401.3920055754019, 4.866442, 1.874678e-05, 7.267136e-05, 7.019474e-11, 8.163913e-08, 0.001991667, 13.90073, 0.001484128
401.4919289026549, 4.647409, 1.798702e-05, 6.971788e-05, 6.73691e-11, 7.803553e-08, 0.001910439, 13.29745, 0.001423697
401.5918522299079, 4.438235, 1.725805e-05, 6.688444e-05, 6.465721e-11, 7.459101e-08, 0.001832523, 12.72034, 0.001365726
401.6917755571609, 29.52847, 1.655862e-05, 6.416615e-05, 6.205448e-11, 7.129852e-08, 0.001757785, 12.16829, 0.001310116
401.791698884414, 28.19943, 1.588754e-05, 6.155833e-05, 5.955653e-11, 6.815137e-08, 0.001686095, 11.64019, 0.00125677
401.891622211667, 26.93021, 1.524366e-05, 5.905651e-05, 5.715912e-11, 6.514313e-08, 0.001617329, 11.13501, 0.001205597
