 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C019, C020, C021, C022, C023, C024, C025, C026, C027, C029, C030, C033, C040, C047, C074, C081, C083, C093, C097
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
98.5, 250.5717, 622.1381, 179.4423, 15.75377, 2341.463, 249.0795, 300.9649, 203.2391, 515.7497, 1422.213, 431.457, 119.4251, 63.32656, 1072.863, 443.5363, 516.0315, 322.9108, 158.3168, 333.065, 717.2991, 311.7604, 264.0718, 784.5278, 576.3141, 1049.165, 312.6859, 461.9447, 43.99878, 96.81019, 389.9997, 763.37, 521.2624, 1053.368, 999.0026, 1316.635, 331.4018, 288.0904, 833.7717
98.59999999999999, 239.2451, 666.8757, 195.876, 15.05731, 2420.783, 403.8107, 285.8963, 226.7056, 483.5182, 1412.405, 407.95, 113.7385, 59.44975, 1112.14, 420.8718, 490.3008, 444.0322, 151.6816, 377.8158, 675.5938, 289.3687, 247.9872, 819.6547, 542.2653, 1159.708, 293.2618, 438.44, 42.21508, 92.84216, 372.6865, 732.1384, 610.7591, 1002.49, 1010.522, 1253.535, 315.5613, 318.1576, 809.7512
98.7, 228.4306, 625.39, 208.0069, 14.39164, 2306.384, 394.7093, 271.5822, 216.1833, 453.301, 1395.051, 418.5738, 108.3227, 55.81026, 1057.133, 399.3655, 465.8531, 448.2469, 145.3244, 380.7411, 636.3132, 268.5852, 232.8822, 769.2264, 510.228, 1159.382, 275.0443, 416.1312, 40.50369, 89.03678, 368.1806, 702.1845, 585.3238, 1017.747, 1078.371, 1223.303, 300.478, 303.4317, 776.8004
98.8, 218.1048, 595.3878, 199.142, 13.75539, 2291.259, 438.8936, 257.9848, 208.2089, 494.2581, 1466.908, 395.7687, 103.1648, 52.39359, 1039.583, 378.9582, 442.6244, 427.4865, 139.2337, 361.4198, 599.3166, 400.1673, 218.6974, 721.9008, 480.0835, 1153.374, 257.9584, 394.9576, 38.86169, 85.38737, 435.6285, 673.4562, 624.0255, 968.5897, 1022.356, 1273.95, 286.1157, 289.3874, 745.1904
98.90000000000001, 271.0247, 610.6588, 206.1416, 13.14728, 2264.609, 439.7564, 245.0682, 328.6065, 463.3697, 1385.404, 374.206, 148.6383, 49.18608, 988.1647, 359.5936, 420.554, 459.0652, 133.3983, 343.0789, 564.471, 371.4259, 374.0615, 677.4868, 451.7199, 1228.062, 241.9339, 374.8613, 37.28625, 81.88754, 416.2897, 645.9032, 630.872, 921.8065, 1034.097, 1261.546, 498.2838, 387.2639, 790.6057
99, 258.7736, 576.7062, 197.3561, 12.56605, 2292.51, 419.3755, 232.7983, 313.3546, 505.67, 1316.25, 353.8182, 151.1063, 46.17493, 1008.121, 690.9902, 399.584, 538.7536, 127.8074, 432.4253, 531.6514, 654.7201, 515.7674, 635.8052, 425.0321, 1175.348, 226.9049, 355.7875, 35.77467, 78.53117, 397.8094, 619.4775, 652.6567, 1000.208, 980.3815, 1201.086, 519.6365, 433.8915, 758.4339
99.09999999999999, 292.4051, 540.8299, 198.6765, 12.01051, 2341.435, 530.5476, 221.1427, 298.8107, 474.0685, 1320.05, 334.5411, 276.1537, 43.34813, 1078.768, 671.0777, 379.6597, 513.8014, 122.4508, 512.3955, 500.7401, 638.5052, 484.3519, 596.6881, 399.921, 1179.424, 212.8095, 337.6843, 34.32438, 75.31236, 380.1496, 594.1329, 625.4766, 951.8976, 971.3867, 1143.523, 494.7987, 484.4236, 727.5714
99.2, 349.9046, 565.5021, 190.2092, 11.47954, 2277.152, 509.8841, 210.0706, 284.9417, 489.0322, 1468.955, 376.7711, 285.3824, 40.69437, 1025.412, 656.0375, 360.7289, 490.0048, 117.3188, 486.3931, 471.6259, 592.6455, 454.85, 693.4743, 376.2934, 1128.797, 199.5897, 320.5022, 32.93288, 72.22548, 363.2737, 659.2577, 701.273, 905.9207, 920.929, 1088.719, 471.1482, 462.0021, 697.9647
99.3, 378.3385, 591.3614, 218.2651, 10.97204, 2232.114, 526.481, 199.5529, 351.0782, 496.0406, 1387.337, 356.2435, 325.8019, 38.20308, 1037.243, 622.5144, 363.3121, 467.3104, 112.4018, 461.7102, 547.272, 550.0797, 427.145, 650.8092, 354.0618, 1107.355, 187.1911, 304.1943, 48.3577, 69.26512, 347.1469, 632.2856, 764.7276, 904.6996, 912.5014, 1114.184, 448.6281, 482.8801, 669.5627
99.40000000000001, 361.2365, 627.3808, 208.963, 10.48697, 2212.804, 538.2346, 189.5618, 334.7834, 531.9698, 1398.9, 425.8795, 324.5357, 35.86431, 985.9409, 590.7043, 421.0193, 445.6671, 107.6909, 495.7602, 515.4524, 510.571, 401.1275, 610.769, 333.1437, 1248.468, 175.5628, 288.7163, 128.1729, 66.4261, 331.7361, 683.9504, 732.8802, 861.0023, 966.777, 1060.786, 427.1844, 579.7949, 642.3165
99.5, 344.9076, 588.3521, 210.798, 10.02335, 2108.233, 513.2896, 180.0709, 411.997, 498.7246, 1321.174, 402.6764, 309.0825, 33.66871, 1051.375, 776.2249, 400.0262, 425.0261, 103.1775, 470.602, 512.0958, 473.9, 376.6948, 671.7816, 313.4614, 1273.788, 323.3551, 274.0258, 137.949, 63.70345, 317.0094, 655.9681, 702.3592, 864.3262, 966.0026, 1009.948, 406.7657, 552.9592, 720.9293
99.59999999999999, 329.3167, 603.9156, 288.2119, 9.580225, 2064.985, 489.5006, 171.0553, 392.8746, 575.6194, 1247.767, 380.7374, 294.3651, 31.60753, 1045.41, 754.2957, 380.0798, 421.6974, 98.85317, 446.7204, 587.0861, 439.8629, 467.802, 630.451, 294.942, 1394.196, 303.2682, 260.0827, 132.3566, 61.09239, 302.9364, 629.1306, 673.1092, 992.2793, 915.8246, 1035.656, 387.323, 641.4555, 691.5929
99.7, 314.4307, 566.3466, 275.9288, 9.156691, 2190.003, 466.8142, 162.491, 378.4757, 539.6464, 1238.774, 359.9937, 280.3484, 29.67253, 993.7036, 715.7516, 361.128, 435.056, 94.71012, 446.9157, 552.9516, 408.2704, 555.2639, 690.7614, 277.5166, 1334.351, 315.5801, 246.8492, 133.9044, 58.58836, 289.4882, 663.046, 688.1349, 1012.765, 868.253, 1166.601, 368.8096, 611.7658, 721.8359
99.8, 300.2175, 531.1147, 295.1928, 8.751881, 2205.226, 455.7566, 154.3555, 360.9092, 505.9215, 1189.716, 340.3802, 266.9992, 27.856, 944.5545, 679.1771, 343.1212, 454.0891, 90.74071, 493.9933, 546.8336, 731.5206, 521.4427, 648.2631, 261.1208, 1277.075, 295.9762, 234.2889, 128.476, 56.18695, 276.637, 738.7862, 659.4774, 963.8479, 823.1525, 1110.691, 351.1811, 773.9854, 729.1923
99.90000000000001, 348.7739, 498.0746, 282.6121, 8.364966, 2235.526, 551.8353, 146.6273, 344.1581, 474.3042, 1168.144, 321.8352, 296.6379, 26.15067, 959.6898, 768.5669, 376.774, 433.0581, 86.93766, 617.1383, 515.0395, 762.8932, 516.6665, 608.3796, 245.6937, 1222.257, 277.5901, 222.3678, 123.2676, 53.88398, 264.3563, 708.5604, 632.0132, 917.2938, 842.261, 1082.807, 464.1798, 1202.948, 783.7761
100, 333.0083, 467.0898, 270.5676, 7.995158, 2146.411, 526.2599, 139.286, 328.1844, 444.6628, 1103.24, 304.3007, 394.1138, 24.54973, 932.0859, 767.4446, 357.9871, 413.0011, 83.294, 585.8205, 485.094, 896.2834, 485.1963, 636.4083, 231.178, 1169.792, 260.3461, 211.0533, 118.2703, 51.6754, 252.6208, 679.5712, 619.5283, 943.3685, 798.5106, 1030.913, 531.2375, 1540.22, 831.2103
100.1, 351.2476, 438.0326, 259.0364, 7.641698, 2128.712, 532.7086, 132.3123, 312.9521, 416.8739, 1070.837, 287.7215, 375.3475, 23.04681, 1008.154, 777.8763, 340.1369, 400.9556, 79.80305, 556.092, 456.8895, 831.9092, 455.6429, 597.2541, 217.5199, 1119.58, 244.1733, 200.3144, 113.4757, 49.55735, 241.4062, 651.768, 593.7278, 980.029, 889.6276, 981.506, 505.8453, 1775.749, 797.3863
100.2, 335.3701, 410.783, 298.1711, 7.303864, 2046.536, 508.0197, 125.6878, 404.8507, 390.8216, 1011.339, 272.0456, 375.9092, 21.6359, 1001.684, 738.1273, 323.1767, 403.4628, 76.4584, 527.8721, 509.6867, 772.1586, 427.8896, 560.5088, 204.6687, 1071.522, 229.0052, 190.122, 108.8754, 47.52611, 251.2335, 625.1024, 569.0018, 932.6933, 1089.278, 973.181, 481.6667, 1882.927, 764.9387
100.3, 320.2104, 385.2286, 285.4635, 6.980966, 2088.681, 484.475, 119.3949, 386.06, 366.3974, 1012.219, 257.2238, 376.7503, 20.31136, 1036.456, 700.4094, 377.8601, 426.9788, 73.25394, 501.0843, 480.0524, 762.9344, 438.4108, 639.1334, 192.5768, 1149.014, 214.7793, 180.4482, 104.4617, 45.57813, 352.5147, 599.5276, 550.9647, 1031.73, 1282.443, 926.5409, 512.7474, 1892.541, 733.8114
100.4, 305.736, 361.2639, 273.2975, 6.672342, 2038.959, 462.0215, 113.4171, 368.1415, 343.4996, 1117.309, 243.2095, 395.7432, 19.06791, 1018.229, 741.6946, 359.019, 407.2034, 70.18378, 475.6558, 469.128, 708.1378, 411.7071, 666.7464, 181.1992, 1099.693, 217.4343, 171.2666, 100.2268, 43.70999, 336.8656, 574.9993, 528.0195, 1111.455, 1301.388, 935.7937, 488.239, 1806.414, 800.8567
100.5, 291.9158, 338.79, 304.5947, 6.377363, 1979.639, 468.9956, 107.7386, 351.0547, 322.0327, 1071.595, 229.9587, 437.9946, 17.90058, 1020.162, 703.7944, 341.1174, 388.3439, 67.2423, 451.5178, 441.8519, 657.2769, 386.6299, 625.7256, 170.4939, 1052.489, 241.3212, 162.5522, 96.16367, 41.91842, 321.9112, 551.4744, 506.03, 1057.771, 1233.789, 901.1508, 464.9019, 1828.673, 877.8141
100.6, 369.9877, 317.7142, 291.6134, 6.095425, 1942.697, 462.009, 102.3444, 334.7609, 301.9075, 1013.93, 217.4299, 443.5996, 16.80471, 1018.876, 667.8309, 324.1083, 422.2731, 64.4241, 428.6047, 441.7161, 610.069, 363.0803, 587.2286, 160.421, 1007.311, 226.3303, 154.2811, 92.26522, 40.20028, 307.6206, 611.8329, 529.4233, 1006.681, 1225.533, 898.183, 492.1446, 1744.033, 842.0936
100.7, 353.2632, 297.9495, 305.6589, 5.825951, 1898.367, 440.5968, 97.22031, 319.2234, 283.0399, 987.5662, 205.5837, 537.1401, 15.77594, 968.4816, 633.7051, 307.9474, 402.7156, 61.72401, 406.8544, 416.0338, 618.7388, 387.6279, 551.1002, 150.9433, 964.0732, 317.5148, 146.431, 137.4938, 38.55256, 333.7788, 686.3397, 515.0428, 958.0578, 1161.874, 983.8115, 468.6209, 1758.038, 807.8267
100.8, 337.2946, 279.4143, 431.6295, 5.56839, 1856.917, 420.1769, 92.35275, 307.9733, 265.3515, 944.9077, 194.3829, 582.3773, 14.81014, 1031.035, 601.3232, 292.5923, 384.0639, 113.4971, 386.2079, 391.8446, 574.2988, 375.7026, 517.1944, 142.0255, 1070.944, 357.6339, 138.9803, 131.9199, 36.97238, 343.0385, 658.2596, 668.8461, 951.3953, 1312.345, 940.8076, 446.2216, 1966.433, 774.9542
100.9, 322.0479, 262.0322, 435.7184, 5.322216, 1769.165, 400.7034, 87.72888, 293.6791, 248.7685, 924.0888, 253.6217, 693.7924, 13.90347, 980.0393, 614.068, 278.0029, 366.2761, 132.9023, 366.6091, 410.6589, 702.2623, 393.9142, 485.3747, 133.6346, 1140.693, 335.4175, 131.9086, 156.8779, 35.45697, 353.3018, 693.2697, 740.4532, 948.5714, 1244.176, 895.719, 424.893, 2273.316, 815.0618
101, 307.4904, 245.7314, 417.1487, 106.5832, 1789.196, 612.755, 83.33652, 285.1112, 233.2219, 979.5579, 239.8037, 749.0709, 13.05231, 931.5661, 582.6895, 264.1409, 349.3121, 144.6957, 348.0048, 547.1343, 722.3356, 369.9208, 455.5126, 125.7394, 1091.729, 314.5813, 125.1968, 202.9172, 34.00367, 337.6177, 664.9061, 709.6168, 902.7551, 1212.357, 852.7913, 562.1938, 2225.62, 781.8949
101.1, 293.5909, 230.4447, 399.3705, 101.8713, 1798.005, 593.6293, 79.16408, 316.1954, 218.6468, 967.9692, 226.7385, 809.6619, 12.25325, 986.0822, 644.9836, 250.9702, 333.1339, 197.8045, 330.3447, 515.3227, 670.4549, 389.8911, 427.4878, 118.3106, 1374.341, 302.2505, 118.8266, 194.691, 32.60994, 322.6299, 746.2197, 680.0646, 859.1517, 1149.382, 889.1415, 535.3218, 2234.455, 785.0268
101.2, 316.4921, 216.1089, 422.0911, 97.36761, 1713.037, 592.9295, 75.20054, 333.6593, 204.9826, 943.9948, 214.3851, 771.1086, 11.50311, 937.3101, 677.6169, 238.4561, 317.7049, 213.4, 313.5807, 485.3607, 622.3005, 600.8194, 401.1871, 111.3208, 1315.348, 283.4745, 112.7804, 191.4659, 31.27333, 308.3075, 715.6898, 651.743, 913.2134, 1089.678, 846.5291, 633.5152, 2322.62, 753.0821
101.3, 302.1858, 202.665, 422.7152, 93.06306, 1632.084, 565.4496, 71.43544, 362.6796, 192.1723, 936.838, 202.7048, 957.4573, 10.7989, 890.9503, 642.991, 226.5661, 302.9904, 204.4562, 297.6675, 457.1408, 714.5715, 806.7275, 470.2848, 104.7439, 1258.888, 265.865, 107.0419, 198.1969, 29.99151, 406.0373, 686.4089, 624.601, 869.1049, 1056.685, 805.9588, 603.2343, 2346.744, 778.6901
101.4, 288.5261, 190.0574, 404.6998, 88.94881, 1588.971, 738.0815, 67.85885, 345.8463, 180.1626, 937.7682, 191.6608, 1120.181, 10.13779, 875.2655, 790.2387, 215.2689, 288.9575, 195.8872, 282.5619, 430.5616, 897.5384, 1108.688, 807.2036, 98.55557, 1204.851, 249.3494, 101.5954, 219.1964, 28.76223, 388.0121, 658.326, 666.2885, 871.8845, 1100.751, 767.3329, 574.4006, 2511.334, 747.0032
101.5, 399.6011, 178.2341, 387.4521, 85.01645, 1731.119, 703.8744, 64.46133, 504.999, 168.9034, 960.6656, 181.2186, 1066.842, 9.517163, 867.7949, 926.7686, 204.535, 280.5504, 187.6773, 268.2227, 405.5278, 958.4574, 1115.12, 1236.387, 92.73286, 1153.133, 325.153, 96.42598, 210.3103, 27.58334, 370.7872, 631.392, 638.5406, 930.8291, 1096.769, 886.8914, 546.9453, 2401.548, 716.6058
101.6, 381.538, 167.1463, 370.9395, 97.01388, 1719.34, 714.935, 61.23392, 481.5601, 158.3479, 907.2891, 171.3452, 1016.043, 8.934527, 969.8962, 1038.511, 194.3363, 267.5568, 179.8115, 254.6113, 381.9496, 965.2809, 1047.197, 1160.32, 87.25417, 1103.635, 304.9543, 91.51962, 201.7844, 127.9067, 354.3269, 653.0779, 611.9484, 1005.855, 1108.173, 844.3867, 702.4378, 2470.062, 766.3895
101.7, 402.1935, 156.7483, 355.1306, 92.72497, 1638.09, 681.8006, 58.16809, 459.2091, 148.452, 883.3893, 214.3147, 967.6627, 8.38756, 1222.226, 1001.958, 184.6462, 336.0371, 172.2754, 241.6906, 359.7422, 961.6832, 983.4124, 1088.933, 82.09914, 1056.263, 286.0105, 86.8629, 193.6041, 122.6641, 486.0702, 678.311, 586.4636, 957.272, 1050.61, 814.6944, 717.2492, 2364.832, 735.2032
101.8, 464.9332, 146.9971, 339.9955, 88.62566, 1605.802, 667.3731, 55.25577, 539.8779, 233.6751, 901.9179, 208.0822, 921.5859, 7.874077, 1492.438, 1121.416, 175.4392, 434.2554, 165.0551, 229.4256, 338.826, 892.6118, 1004.756, 1131.319, 77.24869, 1010.923, 284.5844, 82.44313, 185.7555, 262.3938, 464.4922, 650.5594, 599.2338, 957.3486, 1149.585, 882.1057, 742.4453, 2292.231, 705.2859
101.9, 443.9168, 137.8526, 325.5054, 84.70759, 1620.945, 636.4431, 52.48925, 514.8201, 219.0717, 958.5434, 204.7751, 877.7032, 7.39203, 1483.498, 1074.028, 166.6914, 414.143, 158.1375, 217.7829, 319.1259, 828.5013, 989.9104, 1061.716, 72.6848, 967.5298, 266.9059, 78.24825, 178.225, 251.6389, 481.0984, 623.9432, 574.2785, 1056.458, 1089.871, 983.6964, 716.2667, 2267.643, 739.0285
102, 423.8505, 129.2769, 311.6329, 273.7237, 1544.344, 793.1216, 49.86125, 490.9253, 205.3809, 949.745, 214.3489, 873.1282, 6.939494, 1436.16, 1047.661, 158.3797, 460.292, 151.5098, 206.7312, 442.2983, 768.9954, 929.6148, 996.3954, 154.5012, 925.9991, 274.6686, 74.26681, 192.7893, 241.3248, 492.041, 598.416, 550.3625, 1005.431, 1033.259, 936.5524, 825.4801, 2199.443, 816.1683
102.1, 404.6912, 121.2347, 298.3516, 261.6226, 1618.72, 757.0338, 47.36483, 504.1949, 192.5458, 896.9753, 209.4214, 863.8991, 6.514661, 1365.126, 994.126, 150.4825, 554.3901, 167.9485, 196.2402, 513.9408, 825.33, 872.9918, 935.0935, 145.3732, 886.2511, 280.4825, 70.48795, 184.9737, 381.3479, 499.4259, 573.9331, 615.2631, 1001.605, 1106.15, 891.6677, 786.0235, 2214.512, 782.9564
102.2, 386.398, 113.6928, 285.6363, 410.0727, 1590.423, 872.6986, 44.99339, 502.2439, 180.5127, 847.1376, 198.0115, 822.7632, 6.115837, 1399.829, 1010.897, 142.979, 528.7137, 333.4116, 186.2816, 484.0591, 821.3234, 819.8177, 877.563, 136.7844, 848.2092, 263.0588, 66.90137, 177.4749, 390.0486, 477.255, 631.6795, 602.4299, 1137.087, 1109.064, 903.4614, 844.4836, 2169.088, 893.1375
102.3, 391.2852, 106.6201, 273.4629, 391.9437, 1534.9, 875.9321, 42.74069, 478.9328, 280.6613, 800.069, 187.2233, 783.5862, 5.741428, 1353.202, 959.2406, 135.8497, 575.7958, 358.2839, 176.8284, 455.9149, 1050.984, 803.1676, 823.5721, 128.7032, 811.8003, 246.7175, 63.49729, 170.2801, 374.0615, 456.0683, 682.6833, 577.3415, 1082.165, 1108.595, 942.6025, 804.1187, 2189.198, 948.7764
102.4, 373.5979, 99.98734, 261.8083, 374.6162, 1516.027, 835.3361, 40.60077, 487.0425, 462.9175, 828.4283, 177.0228, 784.6429, 5.389941, 1313.295, 910.2239, 129.0758, 621.0575, 343.2678, 167.855, 493.7477, 1462.54, 754.2465, 772.9028, 121.0993, 776.9542, 287.7195, 60.26641, 163.377, 371.6145, 536.1124, 654.7528, 557.7623, 1029.896, 1170.27, 910.1377, 765.6832, 2174.702, 922.3979
102.5, 356.7102, 93.76722, 250.6505, 394.612, 1621.71, 796.6216, 38.568, 487.9123, 456.9012, 869.0671, 167.3781, 786.2703, 5.059971, 1349.365, 863.712, 122.6398, 592.2934, 371.1265, 159.3369, 534.8607, 1448.013, 708.3052, 793.098, 113.9447, 743.6039, 269.8462, 57.19992, 156.7538, 394.1971, 512.3129, 727.4957, 534.5341, 1042.686, 1185.155, 1331.814, 729.0848, 2136.664, 908.5262
102.6, 383.5111, 87.93405, 239.9681, 377.1665, 1545.073, 795.9612, 36.637, 465.2664, 596.0092, 835.1503, 158.2588, 748.8309, 4.750202, 1291.246, 819.5768, 116.5246, 564.8615, 388.1408, 151.251, 503.7628, 1585.211, 757.6208, 744.3036, 107.2128, 711.6851, 349.7966, 54.28947, 150.399, 509.8648, 497.6727, 697.7318, 634.7519, 1102.426, 1228.33, 1555.991, 786.7147, 2037.769, 889.9113
102.7, 366.1753, 82.46375, 229.7411, 546.5285, 1472.057, 800.6725, 34.80268, 443.6717, 597.1422, 898.1526, 149.6364, 758.5768, 4.459397, 1253.619, 927.692, 110.7144, 548.8552, 547.9721, 143.5755, 474.4729, 1471.355, 777.2983, 813.9291, 153.5002, 681.1364, 328.0671, 51.5271, 144.3019, 488.9667, 475.5796, 669.1856, 608.3174, 1250.667, 1164.526, 1481.42, 808.5504, 1996.557, 853.6986
102.8, 349.6231, 77.33376, 219.9499, 592.0688, 1581.558, 986.8988, 33.0602, 545.1237, 559.8242, 907.0711, 141.4838, 739.9738, 4.186395, 1365.122, 934.7149, 105.1939, 523.4351, 570.92, 136.2895, 511.8434, 1587.001, 762.9446, 805.8876, 144.4313, 651.8989, 307.6875, 48.90529, 138.4519, 468.9251, 542.8994, 773.0601, 584.6961, 1190.259, 1148.009, 1700.047, 905.4797, 2043.322, 847.1694
102.9, 333.8191, 72.5229, 210.5759, 637.9846, 1612.371, 956.7301, 31.40496, 519.8224, 524.8383, 963.485, 234.4326, 760.1877, 3.930106, 1297.603, 886.9515, 99.94863, 552.1314, 583.7117, 129.3733, 617.7723, 1473.017, 716.4736, 871.4917, 135.8983, 623.9165, 288.5738, 46.41688, 132.8391, 449.7049, 518.7985, 763.8759, 584.2057, 1374.929, 1088.377, 1927.978, 862.1993, 2039.129, 940.2061
103, 409.4494, 68.01132, 201.6015, 609.7798, 1568.512, 966.9379, 29.83259, 536.4463, 492.0388, 1011.393, 221.66, 799.6408, 3.689507, 1373.005, 1012.605, 94.96493, 568.8776, 559.2476, 122.808, 602.1504, 1367.22, 672.8331, 817.8743, 127.8693, 597.1352, 270.6475, 44.05509, 127.4539, 570.1121, 495.7676, 791.5023, 559.8763, 1308.52, 1203.304, 1860.376, 846.4472, 1945.21, 901.9468
103.1, 390.9411, 63.7804, 193.0096, 582.8219, 1510.499, 922.1242, 28.33895, 532.7202, 461.2891, 979.6641, 209.5833, 808.6931, 3.463637, 1339.717, 960.8613, 90.22972, 542.5302, 535.8089, 116.5759, 567.1401, 1303.841, 631.8507, 821.8344, 182.091, 571.5035, 253.8348, 41.81347, 122.2869, 546.7446, 559.3875, 997.6, 536.5601, 1245.318, 1140.8, 1998.179, 960.4763, 1986.668, 865.2443
103.2, 373.2694, 59.81268, 184.7838, 557.0558, 1526.059, 961.4119, 26.92009, 507.9947, 554.6957, 925.232, 198.1646, 797.8161, 3.251595, 1273.453, 911.7619, 85.73062, 596.5953, 586.5398, 110.66, 585.7706, 1210.195, 593.3646, 889.7332, 171.3329, 546.972, 238.0665, 39.68591, 117.3295, 524.3348, 534.5547, 956.7854, 514.2148, 1268.283, 1081.542, 1949.892, 914.5671, 1920.207, 894.7151
103.3, 356.3965, 56.09179, 176.9086, 646.6232, 1606.345, 995.4326, 25.57227, 484.4167, 535.5447, 873.8243, 187.368, 759.8269, 3.052534, 1210.468, 865.1714, 81.45586, 585.7669, 673.5518, 105.0444, 551.7126, 1123.274, 608.4809, 834.9935, 161.2105, 523.4935, 233.4221, 37.66661, 112.573, 554.7342, 510.8243, 917.6406, 527.4473, 1207.025, 1025.362, 2033.362, 932.6871, 1863.612, 877.5002
103.4, 340.2864, 52.60237, 169.369, 618.0364, 1530.434, 949.2983, 24.29193, 461.9331, 502.0761, 902.7365, 177.1597, 723.6466, 2.865659, 1282.41, 820.9616, 77.39426, 558.6373, 645.3224, 99.71373, 519.6349, 1115.483, 571.4182, 783.6216, 151.6861, 501.0229, 415.8412, 35.75005, 108.0093, 557.8282, 503.0858, 880.0974, 505.4816, 1148.725, 1112.79, 1964.988, 922.3919, 1892.487, 841.7925
103.5, 324.9044, 49.33003, 162.1508, 590.7135, 1516.494, 963.028, 23.0757, 440.493, 481.7358, 943.4426, 167.5075, 728.5299, 2.690225, 1243.052, 779.0109, 73.53517, 541.4102, 618.2762, 94.65358, 527.6489, 1057.625, 536.613, 735.4103, 255.819, 479.5167, 390.009, 33.93101, 103.6306, 547.1387, 480.7524, 844.0901, 484.4306, 1171.996, 1054.988, 1997.961, 878.3031, 1897.728, 842.0667
103.6, 376.3239, 46.26125, 155.2402, 564.5985, 1494.413, 918.3954, 21.92036, 456.8835, 467.6378, 931.4318, 158.3812, 693.8399, 2.525531, 1265.482, 739.2039, 69.86851, 639.0436, 592.3635, 89.85021, 496.9703, 981.6627, 503.9279, 690.1651, 354.4063, 458.9337, 482.0679, 32.20453, 99.42948, 568.5223, 459.4104, 809.556, 464.2563, 1115.388, 1073.579, 1917.693, 868.1068, 1836.06, 846.8813
103.7, 359.3129, 43.38338, 148.6241, 539.6381, 1469.211, 1003.484, 20.82286, 435.6778, 467.0989, 991.3968, 149.7521, 839.0189, 2.370919, 1253.032, 701.431, 66.38467, 609.4465, 641.5452, 85.2906, 468.0753, 1058.442, 554.4675, 754.4742, 333.4678, 439.2342, 452.1217, 116.9771, 95.39864, 545.2198, 483.601, 776.4348, 444.9222, 1061.514, 1017.813, 1825.786, 961.6902, 1751.078, 812.4196
103.8, 343.0709, 40.68454, 142.29, 555.5434, 1474.938, 997.2513, 19.78032, 455.1317, 437.9078, 936.3129, 141.5932, 799.0677, 2.225772, 1344.158, 665.5883, 63.07455, 591.9548, 614.6573, 80.96238, 532.0848, 982.4214, 575.4844, 708.0561, 392.8977, 420.3803, 460.7682, 111.0251, 91.53121, 597.1566, 497.3911, 744.6686, 426.3933, 1010.243, 964.944, 1890.015, 915.7231, 1783.609, 779.3602
103.9, 327.5631, 108.241, 136.2258, 621.1556, 1405.236, 951.0327, 18.78997, 434.0073, 410.541, 1060.902, 133.8788, 794.939, 2.089511, 1277.675, 631.5771, 59.92949, 564.5386, 653.2598, 76.8538, 501.1483, 911.8605, 540.4316, 764.3083, 369.6851, 402.3358, 432.1451, 105.3759, 87.82056, 572.6805, 475.3105, 714.2021, 408.636, 1061.085, 1002.945, 1799.435, 952.4539, 1701.055, 747.6461
104, 312.7563, 101.5075, 130.4201, 593.6948, 1407.107, 906.9561, 17.8492, 413.8634, 384.8844, 1001.957, 126.5847, 779.4459, 1.961593, 1271.592, 599.3039, 137.5566, 623.8311, 625.8809, 72.95371, 472.0104, 846.3675, 507.5138, 717.2852, 347.8439, 385.0657, 405.3001, 100.0141, 84.26035, 602.283, 454.2101, 684.9821, 391.6182, 1009.834, 1006.229, 1774.199, 987.5904, 1691.833, 924.6162
104.1, 298.6188, 95.19277, 124.8618, 587.0779, 1418.728, 864.9223, 16.95554, 394.6544, 412.0858, 946.2859, 119.688, 781.7639, 1.841505, 1208.698, 568.6798, 130.6977, 600.8889, 666.2245, 69.25155, 581.2385, 829.4681, 476.601, 712.5466, 327.2932, 368.537, 426.0871, 94.9252, 137.9393, 596.1581, 481.4362, 656.9576, 375.3091, 1039.995, 953.9614, 1739.279, 940.3852, 1617.021, 886.9913
104.2, 285.1204, 89.27092, 119.5403, 561.1236, 1379.739, 922.7128, 16.10662, 456.1946, 386.3327, 893.7084, 113.167, 769.5413, 1.728769, 1276.149, 539.6206, 124.1808, 586.7008, 638.3023, 65.73725, 547.444, 796.7996, 447.5712, 719.5306, 307.9565, 352.7177, 399.6184, 90.0952, 132.3473, 598.0521, 460.0639, 630.0796, 359.6793, 989.763, 1080.945, 1655.923, 895.4363, 1648.261, 850.8974
104.3, 272.2321, 83.71746, 114.4457, 545.598, 1408.899, 879.9487, 15.3002, 435.0209, 362.1891, 844.0522, 107.0013, 732.8984, 1.622934, 1213.03, 512.0463, 117.9888, 559.528, 670.9888, 62.40129, 515.6144, 739.5706, 451.424, 778.0782, 289.7623, 590.1764, 374.794, 85.51096, 126.982, 573.5393, 439.6404, 604.3013, 344.7003, 989.5582, 1060.733, 1685.174, 852.636, 1640.333, 893.2867
