 , C000, C001, C003, C004, C005, C006, C007, C008, C010, C012, C013, C015, C016, C018, C021, C026, C029, C032, C033, C034, C037, C038, C040, C041, C042, C043, C044, C047, C050, C051, C053, C054, C061, C062, C065, C066, C068, C070, C071, C074, C076, C084, C086, C093, C100, C108, C111, C122
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
4.8, 654.415, 99.09631, 550.1862, 955.1559, 325.2208, 1067.964, 1301.853, 60.1913, 422.1298, 307.1335, 1520.956, 392.5216, 926.329, 0, 1126.123, 390.1035, 1223.404, 79.87083, 845.4034, 1231.417, 2506.854, 1587.007, 604.4636, 420.126, 542.7087, 352.0428, 82.26381, 745.7377, 105.5668, 1695.849, 44.47921, 459.9565, 0, 413.2164, 294.4091, 1023.873, 601.8029, 230.1503, 217.7816, 601.7645, -7.629395e-06, 732.5789, 492.2599, 361.0027, 4.438329, 875.7954, 962.6209, 979.4003
4.9, 660.1838, 94.5159, 526.4304, 913.5912, 308.0247, 1045.792, 1295.204, 57.27006, 473.4008, 292.8162, 1455.506, 372.9276, 1002.196, 0, 1071.884, 372.9409, 1200.213, 76.4911, 909.1844, 1360.935, 2541.753, 1521.375, 578.6839, 402.9014, 516.9015, 336.4323, 78.74957, 834.3546, 101.1947, 1641.049, 42.51761, 440.3522, 0, 417.1126, 282.1127, 976.8487, 574.7659, 220.2687, 208.4946, 576.4724, 0, 863.6796, 470.9644, 344.8455, 4.235015, 883.4516, 988.5187, 1022.133
5, 712.0155, 90.14719, 503.7004, 984.7972, 359.2528, 998.3344, 1236.939, 54.4906, 451.6901, 279.1664, 1386.09, 526.5672, 957.3287, 0, 1020.257, 356.5334, 1148.211, 73.25437, 871.1936, 1598.106, 2578.088, 1458.456, 609.9396, 386.383, 492.3215, 321.514, 75.38546, 794.6907, 97.00373, 1571.887, 40.64253, 421.5834, 0, 446.6494, 270.33, 931.9839, 548.9435, 210.8113, 199.6037, 552.2432, 0, 826.7921, 450.5902, 329.4114, 4.041015, 892.1643, 995.3309, 976.4838
5.1, 734.4095, 85.98042, 481.9518, 975.5309, 340.2573, 992.5931, 1412.356, 51.84604, 430.9751, 266.1528, 1414.518, 500.2819, 914.47, 0, 1008.87, 375.9058, 1098.461, 70.15461, 834.7903, 1680.974, 2467.856, 1490.831, 583.9263, 370.5418, 468.9103, 307.2572, 72.16506, 756.9124, 92.98631, 1647.91, 38.85014, 403.6146, 0, 426.7351, 259.0393, 921.6035, 524.2812, 201.7599, 191.0919, 529.0325, 0, 791.4801, 431.0974, 314.668, 3.855902, 851.4341, 951.0514, 972.1814
5.2, 700.4272, 82.00625, 461.1422, 991.4107, 398.2339, 980.6913, 1374.677, 49.32981, 558.8748, 298.842, 1477.061, 475.3087, 873.53, 0, 1073.649, 359.3679, 1050.868, 67.18602, 799.9081, 1591.222, 2442.944, 1525.485, 559.0225, 402.1466, 446.6124, 293.6326, 69.08223, 720.9299, 89.13526, 1578.458, 37.1368, 386.4117, 0, 407.7087, 248.2202, 909.6152, 560.7751, 193.0973, 182.9431, 506.7973, -3.814697e-06, 757.6763, 412.4479, 300.5846, 3.679268, 933.3818, 908.7418, 1153.252
5.3, 668.0173, 81.28129, 441.2311, 948.2684, 441.4959, 1002.165, 1312.837, 46.93571, 533.2442, 284.9113, 1406.617, 451.5821, 953.6282, 0, 1021.937, 414.3517, 1125.8, 64.34304, 766.4835, 1506.262, 2456.227, 1487.317, 581.6304, 385.6591, 478.2382, 280.6122, 66.1311, 763.3444, 85.44371, 1586.624, 35.49902, 369.942, 0, 437.2257, 237.853, 942.2225, 567.3748, 184.8065, 217.3322, 485.4967, -3.814697e-06, 725.3162, 394.6051, 287.1314, 3.510725, 890.7699, 930.733, 1101.747
5.4, 756.9031, 124.0397, 422.1798, 1004.851, 442.8341, 1064.244, 1253.778, 44.6578, 508.7891, 271.63, 1339.532, 429.0399, 946.5584, 0, 972.7161, 414.6047, 1093.427, 61.62037, 897.3956, 1460.885, 2565.164, 1581.829, 556.8245, 369.8477, 545.8234, 268.1691, 63.30604, 727.0562, 98.85336, 1686.376, 33.93347, 354.1743, 0, 417.7315, 227.9188, 917.7537, 541.8844, 176.8717, 208.0644, 536.1753, -7.629395e-06, 792.3309, 377.5342, 274.2804, 3.349904, 867.3497, 949.5665, 1052.542
5.5, 765.7844, 118.3064, 403.9511, 979.8579, 419.4192, 1080.679, 1439.956, 42.49044, 572.2841, 258.9677, 1275.647, 540.0354, 1048.264, 0, 1122.167, 396.3643, 1122.845, 59.0129, 914.0977, 1451.187, 2689.806, 1516.41, 533.0765, 474.8007, 519.868, 334.073, 60.60166, 964.8411, 121.0528, 1693.488, 32.43696, 339.0786, 0, 399.1066, 218.3995, 897.8716, 548.6062, 384.5955, 220.6694, 681.0879, -7.629395e-06, 837.3481, 462.5673, 262.0045, 3.196449, 918.2644, 969.5527, 1005.535
5.6, 730.3503, 112.838, 386.5094, 1011.211, 424.0887, 1050.292, 1375.179, 40.42827, 607.0394, 313.7049, 1257.932, 513.0778, 1001.335, 0, 1129.512, 378.9262, 1074.195, 56.51577, 875.9016, 1456.496, 2698.983, 1453.697, 510.3414, 488.1122, 580.4848, 319.2593, 58.01281, 1202.21, 116.0394, 1779.077, 31.00645, 324.6263, 0, 381.312, 209.2777, 856.6341, 523.959, 393.5987, 211.2593, 652.4619, -7.629395e-06, 868.2477, 442.5563, 250.2781, 3.050024, 876.3426, 926.42, 960.6269
5.7, 737.8425, 107.6225, 398.8638, 967.2074, 415.673, 1054.21, 1487.966, 38.46618, 698.9023, 449.5558, 1197.938, 487.4658, 1017.106, 0, 1202.531, 362.2554, 1156.829, 246.504, 852.6291, 1654.953, 2666.258, 1655.072, 488.5759, 471.0734, 552.8812, 333.329, 55.53455, 1155.003, 199.7166, 1704.098, 29.63903, 310.79, 0, 364.3108, 200.537, 817.2905, 500.4193, 421.8625, 202.2505, 625.0389, -7.629395e-06, 831.1652, 423.411, 239.0765, 2.910307, 836.3347, 1038.852, 1006.071
5.8, 833.9548, 161.2306, 569.8594, 1087.224, 438.8754, 1238.743, 1421.029, 36.59932, 666.85, 428.5995, 1380.88, 498.5662, 1100.081, 0, 1299, 346.318, 1380.305, 386.5792, 837.3447, 1690.447, 2790.191, 1830.773, 549.4409, 511.2349, 526.5902, 318.5483, 146.734, 1459.884, 210.6937, 1787.762, 28.33191, 664.7022, 0, 411.7502, 339.4038, 1078.244, 684.889, 560.5632, 252.7054, 735.7335, -7.629395e-06, 877.9709, 541.5555, 228.3763, 2.776989, 832.0913, 1049.412, 1255.602
5.9, 853.5276, 191.8941, 713.4115, 1172.17, 415.6698, 1182.529, 1831.937, 156.8654, 809.7468, 408.62, 1315.022, 544.0817, 1159.805, 0, 1259.488, 459.1859, 1424.439, 610.0879, 802.3557, 1739.651, 2810.901, 1760.297, 761.0245, 618.8787, 587.7877, 379.6699, 140.4656, 1420.988, 220.1088, 1883.759, 27.08243, 658.9536, 0, 468.8312, 389.9453, 1273.788, 740.4995, 670.6071, 318.4512, 714.3641, -3.814697e-06, 858.58, 600.787, 218.1549, 2.649779, 923.0091, 1102.752, 1199.526
6, 892.0835, 209.0988, 948.2051, 1206.102, 393.6911, 1423.641, 1967.858, 149.2523, 918.2134, 389.5719, 1442.377, 567.3741, 1141.569, 0, 1522.098, 787.6352, 1362.722, 626.2087, 790.7562, 1646.766, 2755.119, 1744.93, 728.5677, 593.5056, 581.2449, 438.3742, 134.465, 1545.41, 210.993, 1804.368, 25.88806, 762.0267, 0, 558.5585, 421.2153, 1215.286, 1015.727, 672.7127, 304.8714, 684.3395, 511.9033, 1022.18, 722.6279, 208.3911, 413.726, 880.8707, 1147.994, 1167.395
6.1, 890.4056, 199.4338, 1054.614, 1188.747, 372.8746, 1359.037, 2075.981, 142.0087, 1001.618, 371.4117, 1373.587, 709.8644, 1267.952, 432.1164, 1580.647, 752.9833, 1353.739, 709.1747, 934.8146, 1685.701, 2666.36, 1860.104, 697.4951, 868.0322, 728.6566, 460.4561, 128.7208, 1471.944, 343.1718, 1905.706, 24.74636, 763.9819, 0, 712.7103, 504.3638, 1211.68, 1074.256, 643.8294, 330.6179, 738.5878, 489.5909, 1088.459, 691.3666, 199.0642, 408.0144, 953.9995, 1135.487, 1177.038
6.2, 849.2051, 190.2156, 1049.046, 1185.619, 353.1588, 1422.65, 2266.038, 135.1167, 1138.411, 354.0981, 1308.077, 674.4291, 1298.342, 412.654, 1582.204, 719.8558, 1327.184, 781.093, 1007.808, 1662.574, 2642.328, 2035.575, 667.7477, 832.444, 742.824, 550.5544, 123.222, 1401.97, 356.6944, 2186.432, 23.65502, 943.3641, 0, 680.9335, 483.2985, 1156.03, 1025.993, 616.1861, 316.5192, 707.545, 468.2511, 1189.121, 661.4576, 190.1548, 413.1147, 990.5935, 1084.972, 1153.416
6.3, 809.9109, 181.4235, 1003.75, 1234.208, 334.4854, 1358.09, 2275.266, 128.5591, 1197.889, 337.5916, 1245.692, 640.7628, 1253.554, 394.0681, 1518.885, 688.1859, 1269.681, 748.0411, 965.6964, 1627.557, 2661.015, 1968.735, 639.269, 798.3149, 707.5008, 526.1414, 117.958, 1454.714, 341.9219, 2474.452, 22.6118, 903.1559, 0, 694.6946, 463.1129, 1197.493, 979.8986, 671.2835, 363.8668, 677.8069, 447.8414, 1138.334, 632.8425, 181.6441, 591.9634, 1080.55, 1156.776, 1336.219
6.4, 772.4351, 173.0378, 960.4108, 1180.501, 391.4837, 1296.46, 2278.408, 122.3198, 1142.953, 321.8545, 1186.282, 608.777, 1213.236, 376.3193, 1569.653, 657.9092, 1214.668, 716.3877, 925.3442, 1540.657, 2714.124, 1949.281, 612.0049, 929.5126, 684.8849, 550.4938, 112.919, 1609.238, 327.7611, 2644.806, 21.61459, 864.6615, 0, 705.2946, 443.7705, 1206.417, 935.8748, 712.7933, 447.6147, 649.3188, 428.3213, 1089.716, 605.4653, 173.5143, 564.8463, 1094.13, 1181.66, 1429.602
6.5, 736.6933, 165.0397, 940.6425, 1136.966, 389.3847, 1237.627, 2175.913, 116.3833, 1090.536, 306.851, 1234.72, 679.8929, 1264.635, 359.3699, 1494.051, 628.9645, 1168.795, 686.0737, 886.6782, 1458.396, 2646.04, 1868.666, 585.9036, 891.4039, 698.4554, 526.0835, 108.0952, 1595.704, 314.1869, 2788.017, 20.66136, 827.8077, 0, 711.947, 425.2358, 1151.009, 893.829, 682.1891, 428.5268, 711.1666, 409.652, 1093.256, 579.2725, 165.7484, 538.9714, 1044.179, 1456.141, 1418.631
6.6, 702.6053, 189.2204, 959.0762, 1087.49, 404.4272, 1280.038, 2156.289, 110.7349, 1040.522, 292.5469, 1238.2, 752.793, 1208.019, 343.184, 1422.091, 643.9633, 1118.154, 657.0425, 849.6278, 1489.455, 2566.213, 1931.041, 560.9154, 854.8575, 665.242, 502.7556, 103.4774, 1606.022, 301.1748, 2741.391, 19.75016, 792.5248, 0, 680.2042, 407.4753, 1098.145, 853.6721, 725.6559, 410.253, 681.2764, 391.7964, 1046.564, 554.2129, 158.3301, 514.2819, 996.509, 1488.153, 1355.274
6.7, 670.0946, 180.4743, 917.6655, 1204.057, 496.7916, 1221.95, 2072.097, 105.3607, 1190.875, 278.9096, 1286.895, 715.2148, 1240.051, 327.727, 1514.455, 767.9253, 1122.35, 629.2398, 872.4509, 1459.321, 2465.144, 1851.18, 536.993, 819.8095, 633.608, 577.9551, 99.05698, 1583.216, 288.7016, 2728.615, 18.87916, 758.7457, 0, 649.8766, 390.4566, 1135.854, 815.3193, 694.4993, 392.7583, 652.6424, 374.7192, 1110.041, 530.2372, 151.2437, 490.7233, 951.0151, 1544.275, 1294.747
6.8, 685.3696, 172.1324, 878.0428, 1159.978, 470.5236, 1312.194, 1989.374, 100.2473, 1136.26, 265.9081, 1257.248, 679.5125, 1184.535, 312.9662, 1441.512, 734.1405, 1073.721, 602.6135, 835.9951, 1438.542, 2556.09, 1942.416, 514.0908, 786.1984, 603.4783, 552.327, 94.82536, 1655.141, 276.7449, 2731.476, 18.04656, 726.4063, 0, 702.4156, 374.1487, 1083.687, 778.6896, 664.6805, 376.0098, 625.2119, 358.3863, 1091.928, 507.2989, 144.4746, 468.2439, 907.5981, 1526.023, 1388.086
6.9, 653.6565, 164.1761, 857.7341, 1203.671, 445.6446, 1252.647, 2041.106, 95.38201, 1084.15, 253.5126, 1220.568, 645.5925, 1174.902, 298.8702, 1397.034, 701.842, 1027.2, 577.114, 878.6804, 1432.53, 2446.798, 1862.084, 492.1654, 753.9653, 574.7813, 527.8354, 90.7745, 1694.128, 265.2835, 2616.357, 17.25069, 695.4453, 0, 671.0977, 358.5219, 1033.915, 743.7056, 636.142, 359.9754, 598.9343, 342.7652, 1045.292, 485.3528, 138.0084, 446.7943, 866.1633, 1458.135, 1326.093
7, 658.5764, 156.5876, 820.6991, 1235.126, 422.081, 1282.929, 1949.286, 90.75288, 1034.43, 241.6949, 1162.356, 613.3656, 1122.303, 285.4091, 1329.746, 670.9646, 990.6396, 552.6934, 841.9642, 1388.315, 2476.942, 1785.075, 471.1751, 723.0538, 547.4489, 504.4298, 86.89669, 1613.592, 254.2968, 2635.444, 16.48991, 665.804, 0, 641.1761, 343.5479, 986.4296, 710.2932, 608.8289, 344.6248, 635.2093, 327.8251, 1000.648, 464.3561, 131.8316, 426.3272, 826.6201, 1393.266, 1420.591
7.1, 653.7985, 179.5168, 919.2269, 1181.378, 507.7484, 1224.709, 1924.508, 86.34842, 1128.138, 230.4281, 1106.921, 582.7474, 1219.588, 272.5543, 1295.243, 681.7478, 1006.816, 529.3062, 827.3284, 1447.196, 2488.525, 1830.486, 451.08, 693.4095, 549.2464, 482.062, 83.18454, 1626.067, 243.765, 2601.605, 15.76268, 637.426, 0, 612.5886, 329.1992, 965.6708, 678.382, 582.6884, 329.9288, 608.5115, 313.5361, 1090.35, 444.2678, 125.9313, 406.7978, 880.4234, 1468.309, 1357.146
7.2, 623.5462, 171.2192, 879.5369, 1215.289, 480.9011, 1238.582, 1837.933, 82.15771, 1076.4, 219.6865, 1258.112, 553.6577, 1184.514, 260.2785, 1405.289, 651.7543, 963.1927, 506.9086, 792.758, 1369.926, 2455.296, 1803.036, 431.8419, 696.4221, 541.8102, 460.6861, 79.63097, 1579.755, 233.6694, 2622.154, 15.06753, 610.2575, 0, 585.2758, 315.4497, 1045.757, 647.9045, 557.6702, 315.8595, 606.6262, 299.87, 1043.781, 425.0485, 120.2951, 388.1629, 840.2292, 1451.987, 1296.535
7.3, 780.9315, 163.3052, 851.3008, 1162.404, 455.4734, 1326.515, 1991.499, 78.17039, 1150.631, 209.4457, 1261.707, 710.511, 1451.074, 248.5556, 1395.092, 625.2468, 1016.85, 485.4587, 759.6321, 1328.777, 2373.62, 1744.486, 413.4243, 745.9966, 681.2908, 440.2581, 76.2292, 1504.655, 223.992, 2592.366, 14.40303, 584.247, 0, 559.1806, 438.9197, 1133.648, 740.7424, 533.7263, 302.3901, 581.1298, 286.7996, 1032.93, 562.7377, 114.911, 370.3817, 931.4492, 1430.588, 1382.618
7.4, 744.7965, 168.8884, 933.5521, 1229.541, 431.3901, 1281.342, 2203.395, 74.37658, 1097.862, 199.6822, 1279.063, 722.5452, 1459.52, 237.3607, 1327.898, 662.1295, 972.7921, 464.9166, 824.7264, 1310.061, 2302.633, 1751.071, 395.7922, 715.4118, 727.8908, 420.7359, 72.97276, 1630.695, 238.7913, 2781.762, 13.76784, 559.3452, 0, 534.249, 420.5877, 1272.903, 856.0098, 690.1231, 289.4951, 556.7049, 274.2988, 1165.23, 538.3933, 109.768, 353.415, 1060.548, 1456.938, 1375.313
7.5, 785.2128, 161.0821, 1007.326, 1184.894, 408.5803, 1259.933, 2616.044, 70.7669, 1069.829, 190.3739, 1218.062, 715.8037, 1462.055, 226.67, 1263.94, 632.9992, 930.6434, 445.2436, 790.2647, 1349.39, 2494.883, 1861.535, 378.9121, 718.0612, 745.2758, 402.0793, 69.85543, 1553.174, 228.9017, 2863.055, 13.16066, 535.5047, 0, 573.0126, 452.5533, 1484.85, 817.552, 660.4922, 277.1501, 602.1537, 262.3429, 1140.559, 655.0458, 104.8552, 337.2255, 1012.131, 1522.133, 1313.89
7.6, 766.712, 153.6366, 1035.311, 1169.751, 397.4927, 1202.758, 2913.257, 67.3324, 1020.766, 181.4995, 1159.97, 680.072, 1396.6, 216.4608, 1385.373, 691.3042, 992.3114, 426.4031, 757.243, 1340.417, 2456.511, 1784.549, 362.7519, 688.6216, 709.8359, 384.2501, 66.87127, 1689.09, 219.4218, 2833.616, 12.58026, 512.6803, 0, 592.4962, 433.6519, 1416.654, 780.822, 632.1335, 265.3315, 576.8452, 250.9082, 1257.604, 626.7081, 100.1622, 321.7776, 1102.631, 1524.023, 1255.211
7.7, 833.004, 146.5352, 1000.522, 1141.992, 376.4752, 1148.177, 3105.239, 64.06458, 1045.696, 173.0388, 1132.561, 674.7999, 1334.076, 206.7114, 1318.647, 743.8493, 949.317, 408.3599, 809.3235, 1268.848, 2451.135, 1710.746, 347.2809, 660.3892, 676.0813, 367.2114, 64.01459, 1608.793, 210.3344, 2714.193, 12.02545, 490.8288, 0, 566.0791, 415.5399, 1351.59, 745.7422, 604.9924, 254.0168, 552.6005, 239.9718, 1243.889, 626.6071, 95.67931, 307.0374, 1052.293, 1456.224, 1236.626
7.8, 803.582, 139.7621, 957.3218, 1133.958, 450.2129, 1096.073, 3070.006, 60.95537, 1042.331, 164.9724, 1223.432, 723.8368, 1450.947, 197.4011, 1255.135, 711.1237, 908.1853, 391.0801, 775.5054, 1201.1, 2346.331, 1639.996, 332.4698, 633.3141, 776.7225, 350.9283, 61.27994, 1532.314, 201.6233, 2797.278, 11.49511, 469.9086, 0, 540.8398, 484.2668, 1333.702, 712.2383, 579.0167, 243.1846, 529.3747, 229.5121, 1317.342, 599.4997, 91.39703, 292.9725, 1004.252, 1391.441, 1394.052
7.9, 766.3989, 133.302, 958.6434, 1133.885, 426.4078, 1091.065, 3149.085, 57.99705, 1161.884, 157.2821, 1165.084, 687.7041, 1385.989, 188.5102, 1255.894, 742.2714, 1010.94, 374.5316, 743.1005, 1136.97, 2393.478, 1594.484, 318.2903, 607.3491, 739.7874, 335.3672, 58.66211, 1459.47, 193.2731, 2695.245, 10.98816, 449.8801, 0, 635.7194, 507.1626, 1302.962, 680.2398, 587.7587, 232.8144, 507.1252, 219.5084, 1261.079, 573.5649, 87.30641, 279.5518, 1020.199, 1329.539, 1366.164
8, 905.6014, 127.1405, 978.1115, 1220.954, 403.8614, 1285.93, 3100.859, 55.1823, 1279.805, 149.9503, 1109.518, 653.3751, 1417.053, 180.0197, 1195.405, 746.9473, 967.1384, 358.6833, 732.2379, 1305.715, 2291.14, 1571.304, 304.7156, 621.3121, 817.9987, 411.2656, 56.15612, 1513.699, 185.2686, 2732.654, 10.50357, 430.7052, 0, 607.3752, 495.9935, 1286.231, 706.9351, 638.0179, 343.7619, 485.8107, 209.9406, 1299.295, 548.7522, 83.39888, 266.7459, 973.6231, 1438.624, 1446.967
8.1, 863.6978, 147.5811, 935.8788, 1167.823, 382.5071, 1290.514, 3085.817, 173.0907, 1221.112, 142.9603, 1262.937, 620.7596, 1542.831, 171.9117, 1347.45, 769.9551, 996.7673, 343.5056, 701.6409, 1358.612, 2251.684, 1643.49, 291.7198, 681.5533, 793.3673, 393.029, 53.75718, 1487.168, 177.5957, 2776.701, 10.04035, 412.3477, 0, 580.2948, 516.5214, 1379.44, 675.1748, 610.6243, 329.1027, 530.053, 200.7899, 1243.803, 590.8252, 79.66623, 254.5266, 1131.618, 1374.623, 1382.344
8.199999999999999, 968.9902, 149.1815, 1048.939, 1274.049, 362.282, 1304.064, 3122.108, 164.6901, 1311.017, 136.2961, 1305.547, 673.2161, 1523.16, 164.1688, 1423.226, 788.0011, 953.5798, 439.7463, 672.3224, 1317.636, 2352.711, 1588.875, 279.2783, 655.346, 843.4407, 375.6011, 51.46072, 1572.697, 209.1868, 2659.677, 9.597559, 394.7725, 0, 554.4218, 546.321, 1381.483, 741.0637, 668.2323, 315.0686, 568.3284, 192.0381, 1190.681, 611.3693, 76.10064, 242.8671, 1079.956, 1403.367, 1320.607
8.300000000000001, 924.1535, 190.7118, 1051.963, 1251.976, 381.8352, 1244.886, 3175.093, 156.6973, 1250.892, 129.9426, 1243.282, 779.0042, 1555.964, 156.7746, 1354.676, 753.3331, 1013.244, 421.1384, 773.268, 1379.18, 2352.262, 1757.962, 267.3673, 628.4777, 803.3328, 434.3924, 49.26236, 1497.934, 222.4304, 2571.886, 9.174294, 377.9464, 0, 585.8939, 523.5032, 1355.92, 747.1532, 639.5413, 301.633, 594.2324, 183.6677, 1224.617, 631.1786, 72.69463, 231.7417, 1030.652, 1370.861, 1438.028
8.4, 1034.54, 181.8968, 1076.344, 1262.137, 361.6456, 1188.393, 3070.335, 149.0924, 1193.525, 123.8852, 1183.988, 740.1176, 1573.291, 149.7135, 1289.429, 720.1902, 969.3423, 403.318, 740.9565, 1305.541, 2405.12, 1685.259, 255.9644, 602.7109, 765.1323, 415.1303, 47.15792, 1426.724, 213.2184, 2649.671, 8.769696, 361.8376, 0, 559.7712, 501.6384, 1404.104, 713.5859, 612.0822, 288.7703, 569.257, 175.6622, 1205.346, 718.066, 69.44106, 221.1259, 1150.575, 1358.629, 1373.804
8.5, 986.6702, 173.4891, 1029.87, 1318.781, 408.9167, 1205.281, 3152.698, 141.8566, 1169.21, 118.1102, 1127.521, 749.2662, 1502.856, 142.9704, 1227.324, 756.6084, 927.3431, 386.2516, 709.9952, 1235.834, 2425.748, 1750.423, 245.0478, 595.6932, 728.7482, 396.7223, 45.14337, 1544.228, 204.388, 2538, 8.38294, 346.4153, 0, 586.3582, 480.6869, 1339.616, 814.2999, 585.802, 276.4561, 545.3311, 168.0056, 1282.844, 763.6891, 66.33311, 210.9964, 1098.048, 1376.524, 1391.779
8.6, 1107.641, 165.4702, 985.4029, 1376.171, 544.2059, 1239.769, 3010.873, 134.9719, 1115.589, 112.6044, 1073.747, 774.2795, 1435.575, 136.5311, 1208.287, 723.3215, 887.1636, 369.9073, 697.3582, 1220.797, 2427.784, 1778.351, 234.5968, 622.7643, 694.0942, 379.1306, 43.21489, 1528.272, 195.9232, 2431.036, 8.013242, 331.6503, 0, 560.2148, 460.6104, 1328.018, 777.716, 560.6502, 264.6671, 572.2396, 423.6136, 1228.054, 842.9518, 63.36427, 201.3309, 1047.918, 1418.726, 1385.518
8.699999999999999, 1127.128, 157.8218, 942.8555, 1316.286, 524.4216, 1183.508, 3058.69, 128.4214, 1064.427, 107.3553, 1022.537, 794.7424, 1414.583, 130.3817, 1150.09, 691.4991, 848.725, 354.2547, 668.2187, 1199.545, 2323.979, 1704.805, 347.2121, 654.9016, 661.0883, 362.3189, 41.36878, 1609.514, 187.809, 2554.018, 7.659846, 317.5146, 0, 650.2485, 441.3725, 1315.811, 742.7757, 536.5784, 253.3808, 596.4987, 405.1495, 1175.604, 806.4852, 60.52831, 192.1082, 1086.593, 1355.61, 1506.126
8.800000000000001, 1089.636, 166.1974, 902.1452, 1259.006, 496.6927, 1154.036, 2921.094, 122.1888, 1242.283, 102.3508, 973.7701, 755.0702, 1351.254, 124.5093, 1341.758, 661.0767, 811.9518, 339.2644, 640.2968, 1135.498, 2427.183, 1634.3, 332.4039, 628.0515, 629.6517, 346.2527, 39.60155, 1533, 180.0309, 2510.571, 7.322037, 303.9815, 0, 621.2565, 422.938, 1255.379, 775.0071, 513.54, 242.5757, 588.3959, 387.4902, 1274.877, 771.5962, 57.81926, 183.308, 1095.208, 1384.094, 1438.861
8.9, 1039.217, 158.5155, 940.5014, 1415.018, 470.43, 1120.997, 3038.563, 116.2586, 1185.311, 97.57967, 927.3288, 717.3784, 1290.76, 118.9015, 1277.133, 631.9927, 776.7719, 324.9084, 630.0335, 1074.87, 2358.014, 1581.941, 318.2272, 602.3022, 647.5132, 330.899, 37.9098, 1460.124, 172.5749, 2446.034, 6.999125, 291.0251, 0, 593.5571, 405.2735, 1197.721, 740.1885, 491.4908, 232.2314, 563.6657, 442.0006, 1220.428, 738.2164, 55.23147, 174.9109, 1191.755, 1322.52, 1374.601
9, 1051.22, 151.1886, 925.5994, 1375.336, 495.0142, 1127.519, 2901.873, 110.6163, 1175.487, 93.03091, 883.1024, 711.1002, 1232.974, 113.5461, 1215.62, 653.4366, 743.1162, 311.1599, 603.7072, 1017.479, 2469.136, 1516.517, 325.7179, 577.6086, 616.7222, 316.226, 36.29033, 1390.712, 165.4276, 2434.444, 6.690455, 278.621, 0, 567.0928, 388.3467, 1142.712, 729.0454, 470.3884, 222.3283, 653.9174, 466.4652, 1168.304, 706.2807, 311.3872, 166.8985, 1234.022, 1263.684, 1375.682
9.1, 1002.578, 144.2003, 885.6342, 1315.487, 468.8402, 1096.946, 2916.23, 105.2478, 1165.19, 88.69421, 1021.775, 675.6032, 1213.879, 108.432, 1194.035, 624.6888, 710.9188, 297.9932, 613.2687, 963.1527, 2363.563, 1548.571, 311.8264, 553.9274, 693.1262, 302.2038, 34.74004, 1324.599, 158.5764, 2387.112, 6.395398, 266.7456, 0, 541.8084, 427.1735, 1090.23, 696.2917, 450.1919, 212.8474, 626.4332, 446.1333, 1118.406, 675.7266, 297.4506, 159.2531, 1177.685, 1348.452, 1392.577
9.199999999999999, 1102.469, 137.5351, 946.9564, 1258.242, 444.0502, 1126.556, 2924.487, 100.1399, 1222.93, 84.55967, 973.0441, 723.5483, 1289.78, 103.5483, 1219.644, 597.2056, 787.2642, 285.3836, 611.2341, 997.3459, 2316.927, 1484.527, 317.5023, 541.8799, 660.1662, 288.8033, 33.25597, 1430.734, 152.009, 2366.661, 6.113351, 255.3763, 0, 517.6513, 535.5604, 1083.505, 761.9392, 430.8626, 284.8684, 600.1043, 426.6877, 1125.157, 646.4942, 284.1377, 151.9579, 1174.89, 1288.464, 1441.308
9.300000000000001, 1135.099, 131.178, 954.2364, 1408.65, 420.5709, 1110.496, 2900.934, 95.27981, 1233.553, 80.61786, 926.6375, 687.43, 1247.504, 98.88447, 1160.9, 694.2163, 845.8466, 273.3076, 585.6934, 944.0945, 2474.324, 1423.133, 303.9612, 519.6636, 747.5248, 275.9969, 31.83531, 1362.719, 152.0231, 2299.048, 5.843745, 244.4917, 0, 615.8419, 513.192, 1226.907, 727.7078, 412.3633, 272.7206, 574.882, 510.8741, 1141.443, 618.5265, 271.4207, 144.9969, 1385.365, 1392.366, 1448.747
9.4, 1101.902, 125.1147, 913.0347, 1347.351, 398.3331, 1060.102, 2835.77, 90.65564, 1176.981, 76.8598, 882.444, 653.1147, 1260.324, 94.43073, 1177.952, 663.6743, 913.5345, 261.7426, 561.2198, 1049.832, 2401.015, 1615.443, 290.9976, 498.3581, 733.2079, 263.7585, 30.47533, 1297.937, 145.7271, 2308.56, 5.586028, 234.0709, 0, 588.384, 531.2926, 1192.24, 695.0141, 394.6581, 261.0909, 550.7197, 488.6066, 1113.23, 699.5123, 259.2728, 138.3548, 1322.119, 1330.423, 1384.045
