 , C000, C002, C004, C005, C006, C008, C009, C011, C013, C014, C018, C019, C022, C023, C024, C025, C029, C030, C031, C033, C034, C035, C036, C037, C040, C041, C043, C045, C046, C049, C053, C054, C055, C056, C057, C058, C061, C066, C068, C069, C070, C071, C073, C074, C076, C079, C080, C082, C088, C090, C091, C092, C098, C111, C132, C141
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
384.8, 370.4857, 811.689, 628.7352, 437.5151, 0.002405205, 195.2859, 518.83, 696.5198, 152.8746, 416.121, 59.35542, 625.3664, 0.1074727, 79.82684, 662.0551, 13.61261, 978.7206, 1386.296, 301.7488, 503.1062, 363.0572, 384.7933, 2845.896, 467.2902, 1007.9, 312.8795, 0.0005374074, 0.5067184, 690.1564, 965.2899, 13.78638, 2109.24, 0.7861339, 2.813939, 0.3212853, 18.04627, 382.1908, 917.1174, 1057.408, 506.5464, 243.3355, 225.1061, 613.7695, 1510.354, 615.4352, 39.1007, 736.5131, 593.8286, 885.9503, 622.7644, 1839.808, 1355.325, 1075.747, 629.6556, 2264.011, 2179.315
384.9, 354.2211, 904.949, 601.8024, 419.4439, 0.002303414, 185.9935, 495.761, 737.3027, 146.2196, 441.3557, 56.46503, 653.0234, 0.1028244, 76.26904, 628.5402, 13.02312, 987.8921, 1328.6, 287.7349, 478.6958, 347.1063, 369.077, 3049.225, 533.9037, 1010.34, 296.8012, 0.0005143436, 0.4854971, 658.3027, 922.0682, 13.21758, 2020.268, 0.7538738, 2.689297, 0.3081149, 17.28434, 364.5455, 1033.239, 1004.131, 483.9172, 232.6929, 215.2175, 587.7154, 1447.16, 587.83, 37.38654, 779.2933, 567.4276, 848.1312, 767.3394, 1816.875, 1299.823, 1097.473, 632.0948, 2281.544, 2171.696
385, 338.6706, 921.3518, 615.3828, 402.1191, 0.002205932, 177.1433, 473.7176, 706.2069, 139.8544, 419.971, 53.7154, 680.7513, 0.09837716, 72.8698, 596.722, 12.45917, 945.0416, 1273.306, 274.3719, 455.4697, 331.8563, 354.0026, 3263.483, 510.9274, 1078.124, 281.5491, 0.0004922696, 0.4651646, 627.9191, 880.7819, 12.67225, 2057.782, 0.7229374, 2.570176, 0.2954845, 16.55457, 347.7148, 989.8923, 1064.078, 521.7776, 309.4555, 205.7634, 562.7673, 1441.128, 561.463, 35.74753, 745.1161, 617.0266, 811.9265, 829.36, 1847.82, 1287.952, 1124.719, 614.9586, 2414.547, 2140.955
385.1, 323.8027, 881.2097, 589.022, 385.5099, 0.002112575, 168.7142, 452.6544, 676.4225, 133.7662, 399.6224, 51.09966, 688.8165, 0.09412224, 69.62207, 566.5145, 11.91964, 904.0498, 1220.312, 261.6294, 433.3706, 317.2763, 339.5439, 3428.521, 488.9398, 1061.429, 267.0809, 0.000471143, 0.4456836, 598.9379, 841.3441, 12.14941, 2093.219, 0.6932706, 2.456331, 0.2833717, 15.85562, 331.6613, 948.3644, 1010.465, 584.9289, 386.6873, 196.7245, 538.8782, 1380.83, 596.7308, 34.18037, 816.2241, 589.5943, 777.2673, 829.4305, 1877.71, 1390.625, 1252.242, 661.6132, 2389.071, 2208.603
385.2, 382.3986, 980.0793, 563.7903, 369.5867, 0.002023169, 160.6862, 432.5278, 647.8943, 127.943, 422.0957, 48.6113, 658.4152, 0.09005135, 66.51908, 537.8361, 11.40347, 916.5095, 1169.525, 249.4788, 471.0276, 303.3368, 325.6757, 3482.135, 467.8985, 1093.061, 253.3561, 0.000450923, 0.4270184, 571.2943, 803.6722, 11.64815, 2152.881, 0.6648212, 2.347529, 0.2717556, 15.18618, 316.3488, 908.5786, 959.5537, 603.9565, 409.5446, 188.0827, 516.0032, 1437.987, 569.9645, 32.68192, 886.0647, 563.3816, 744.0876, 790.7643, 1943.589, 1333.677, 1282.145, 631.1183, 2463.083, 2307.588
385.3, 365.6111, 949.9398, 539.6395, 354.3212, 0.001937546, 153.0402, 413.296, 620.5693, 122.3734, 466.1985, 46.24411, 629.3558, 0.08615652, 63.55439, 566.2898, 10.90965, 907.9061, 1241.16, 237.8924, 477.1379, 290.0098, 312.374, 3444.636, 447.7627, 1047.162, 240.3366, 0.0004315708, 0.409135, 544.9266, 767.6871, 11.16757, 2104.675, 0.6375393, 2.243546, 0.2606156, 14.545, 301.7434, 870.462, 934.1657, 576.9757, 655.6033, 179.8205, 494.0992, 1377.821, 567.9501, 31.24916, 872.9039, 538.3342, 792.0403, 773.1091, 1860.599, 1381.405, 1226.95, 602.0289, 2360.28, 2270.589
385.4, 349.5605, 947.5485, 633.8245, 339.6862, 0.001855548, 145.758, 394.9194, 594.3967, 117.0462, 443.61, 43.9922, 601.5789, 0.08243016, 60.72183, 576.3978, 10.43722, 983.8413, 1265.059, 226.8442, 498.6201, 277.2683, 299.6155, 3423.181, 428.4934, 1003.19, 227.9862, 0.0004130492, 0.3920004, 519.7758, 733.3133, 10.70682, 2015.896, 0.6113769, 2.14417, 0.2499322, 13.93089, 287.8122, 833.9444, 949.2506, 575.2303, 757.8046, 171.9212, 473.1251, 1320.172, 542.4749, 29.87921, 834.6213, 514.4005, 844.9167, 801.5443, 1965.589, 1324.835, 1215.96, 654.2479, 2328.813, 2236.235
385.5, 361.9541, 957.3955, 746.6514, 325.6557, 0.001777019, 138.8223, 377.3598, 569.328, 111.9509, 422.1161, 41.84995, 709.2012, 0.07886497, 58.01552, 596.0408, 9.985247, 941.1665, 1212.409, 216.309, 474.4273, 265.0866, 287.3781, 3444.934, 410.0533, 961.0647, 216.2704, 0.0003953224, 0.3755835, 495.7859, 700.4786, 10.26508, 2127.874, 0.5862881, 2.049195, 0.2396868, 13.34272, 274.5243, 798.9588, 954.7651, 607.3696, 793.9357, 164.369, 453.0412, 1403.354, 518.1422, 28.56932, 798.0176, 526.8732, 855.9885, 764.1781, 2060.133, 1335.1, 1188.275, 624.0925, 2354.032, 2143.03
385.6, 424.2464, 915.683, 714.6674, 312.2048, 0.001701814, 132.2166, 360.5811, 545.3165, 107.0774, 401.6635, 39.81201, 677.9003, 0.07545397, 55.42982, 565.8678, 9.552845, 900.3428, 1161.95, 206.2632, 451.4084, 253.4401, 275.6406, 3369.478, 392.4069, 920.7083, 205.1567, 0.0003783564, 0.3598542, 472.9032, 669.1141, 9.841559, 2057.457, 0.5622289, 1.958427, 0.2298614, 12.77937, 261.8498, 921.2757, 967.7003, 580.2363, 1066.304, 157.1485, 433.81, 1459.684, 494.901, 27.31685, 845.4633, 569.2682, 819.4484, 728.5538, 2142.475, 1301.676, 1224.832, 595.327, 2425.864, 2126.926
385.7, 405.6217, 875.7878, 684.0536, 299.3094, 0.001629792, 125.9253, 344.5483, 522.3177, 102.4161, 382.2019, 37.87332, 699.9991, 0.07219051, 52.95937, 537.2222, 9.139168, 913.9302, 1113.591, 196.6839, 534.8749, 242.3052, 264.3824, 3294.17, 375.5198, 882.0465, 194.6141, 0.0003621186, 0.3447835, 586.5886, 639.1539, 9.435515, 2102.945, 0.539157, 1.871679, 0.2204387, 12.23981, 249.7605, 882.6264, 938.2587, 554.3151, 1121.843, 150.2452, 415.395, 1412.812, 493.691, 26.11929, 879.0986, 543.9591, 938.7087, 694.5903, 2114.015, 1276.309, 1172.104, 567.8873, 2324.615, 2084.094
385.8, 387.8147, 837.6309, 654.7512, 286.9467, 0.001560817, 222.569, 329.2284, 500.2889, 97.95766, 398.5024, 36.02903, 669.1043, 0.06906819, 50.59903, 570.2581, 8.743404, 918.2473, 1223.256, 187.5494, 508.9231, 231.6596, 253.5841, 3262.185, 359.3594, 923.3965, 184.6132, 0.0003465776, 0.3303441, 622.0543, 610.5353, 9.046224, 2014.239, 0.5170319, 1.788774, 0.2114023, 11.72303, 238.2293, 936.2988, 936.2377, 529.5519, 1205.505, 143.6451, 397.7618, 1445.024, 509.9737, 24.97423, 840.5443, 519.7753, 1076.68, 662.21, 2179.33, 1283.093, 1121.646, 541.7124, 2227.591, 2117.504
385.9, 422.7532, 801.1364, 729.7525, 299.2542, 0.001494762, 211.9784, 314.5897, 479.1892, 93.69334, 413.1759, 34.27455, 639.5731, 0.06608091, 48.34388, 541.3903, 8.364779, 928.6917, 1271.324, 178.8392, 484.2304, 221.4817, 243.2269, 3202.648, 343.8945, 947.7122, 175.1263, 0.0003317036, 0.3165093, 593.3438, 583.1981, 8.672994, 1929.274, 0.4958147, 1.709542, 0.2027364, 11.22807, 227.2305, 897.0192, 930.5718, 505.8949, 1167.343, 137.335, 380.8771, 1384.563, 501.3883, 23.87937, 873.9111, 578.6934, 1245.905, 631.3393, 2282.371, 1230.548, 1102.321, 584.415, 2323.503, 2029.247
386, 430.5504, 766.2319, 698.4925, 286.8937, 0.001431503, 201.8917, 300.6019, 458.9793, 89.61465, 393.1565, 32.60551, 611.3452, 0.06322284, 46.18924, 513.9838, 8.00255, 990.6581, 1343.597, 170.5335, 460.7358, 211.751, 233.2926, 3221.9, 329.0952, 999.0978, 166.1269, 0.0003174679, 0.3032539, 565.9584, 557.0849, 8.315163, 2022.448, 0.4754682, 1.633818, 0.1944257, 10.75401, 216.7396, 859.3875, 919.7957, 483.2948, 1116.288, 131.3021, 364.7091, 1402.534, 524.4451, 22.83251, 885.7248, 552.9653, 1453.531, 601.9077, 2296.498, 1261.826, 1190.767, 557.4783, 2384.921, 2031.248
386.1, 411.649, 732.8481, 711.6588, 275.0438, 0.00137092, 192.285, 287.2361, 439.6218, 85.71352, 374.1071, 31.01775, 584.3632, 0.06048838, 44.13063, 487.9647, 7.656007, 947.6876, 1287.679, 162.6136, 478.8972, 248.2798, 223.7641, 3202.558, 314.9327, 957.1443, 157.59, 0.0003038432, 0.2905537, 592.8772, 532.1409, 7.972095, 2093.853, 0.4559567, 1.561449, 0.1864556, 10.29997, 206.7329, 823.3345, 948.3705, 461.7043, 1260.18, 125.5342, 349.2275, 1362.928, 500.9212, 21.83154, 846.8799, 528.381, 1409.578, 573.8481, 2263.55, 1301.719, 1181.876, 531.7832, 2285.381, 2037.77
386.2, 442.5245, 845.5068, 681.1738, 481.2902, 0.001312901, 253.2472, 274.4645, 421.0807, 81.98222, 424.3416, 29.5073, 558.5721, 0.05787219, 42.16377, 533.0497, 7.324471, 906.5811, 1234.087, 155.0614, 493.9955, 329.4048, 214.6248, 3138.585, 301.3797, 916.9526, 149.4917, 0.0002908032, 0.2783854, 747.2612, 508.3139, 7.643181, 2005.53, 0.4372458, 1.492286, 0.1788123, 9.865089, 197.1883, 869.1145, 940.459, 441.0784, 1205.064, 120.0196, 334.403, 1335.911, 478.4525, 20.87446, 896.708, 573.8134, 1388.489, 609.7839, 2302.035, 1248.412, 1169.689, 573.9229, 2234.632, 2066.544
386.3, 423.0974, 842.2453, 699.8464, 461.4108, 0.001257338, 241.1968, 262.2608, 403.3216, 78.41334, 403.7812, 28.07041, 533.9193, 0.05536916, 40.28457, 506.0655, 7.007291, 867.2575, 1313.415, 147.86, 470.0271, 314.9325, 205.8588, 3135.603, 288.41, 964.2146, 141.8096, 0.0002783228, 0.2667266, 712.7718, 485.5537, 7.327838, 2029.921, 0.4193028, 1.426186, 0.1714823, 9.448574, 188.0844, 888.6354, 943.5216, 538.2184, 1152.359, 114.7474, 320.2079, 1343.216, 456.9916, 19.95933, 934.3208, 627.2833, 1348.686, 688.926, 2277.857, 1242.791, 1119.335, 605.9446, 2239.863, 2137.042
386.4, 474.9042, 882.3652, 715.6234, 442.3526, 0.001204127, 229.7198, 250.5998, 386.3115, 74.99982, 384.217, 26.70348, 553.2561, 0.05297438, 38.48913, 480.4472, 6.703846, 829.6396, 1258.752, 140.9931, 491.1914, 301.096, 197.4508, 3040.372, 275.9984, 923.726, 134.5223, 0.0002663781, 0.2555562, 679.8743, 463.8126, 7.025506, 1944.295, 0.4020961, 1.363014, 0.1644528, 9.049644, 179.4007, 1032.148, 895.9828, 620.9354, 1142.85, 109.7067, 306.6152, 1287.015, 436.4933, 19.08432, 1019.943, 599.395, 1390.318, 667.6918, 2221.308, 1301.152, 1141.236, 578.0156, 2195.335, 2202.474
386.5, 454.0557, 843.9217, 684.9686, 424.0816, 0.001153167, 218.7889, 341.135, 370.0187, 71.73491, 365.6008, 25.40313, 586.3868, 0.05068318, 36.7737, 516.8708, 6.413543, 793.6534, 1242.569, 134.4451, 467.359, 287.8674, 189.3862, 3068.379, 264.1209, 1062.735, 127.6095, 0.000254946, 0.2448535, 648.4951, 443.045, 6.735647, 1959.878, 0.3855955, 1.30264, 0.1577114, 8.667559, 171.118, 988.847, 890.4486, 593.196, 1165.61, 104.8874, 293.5996, 1306.515, 416.9145, 18.24767, 975.2121, 572.7465, 1330.968, 701.825, 2176.601, 1273.663, 1239.682, 551.3738, 2152.856, 2193.448
386.6, 434.1223, 880.7509, 655.627, 414.9531, 0.001104364, 208.3782, 397.4013, 354.4131, 68.61212, 470.0763, 24.16609, 560.5064, 0.04849108, 35.13474, 525.6516, 6.13581, 952.4894, 1190.855, 128.2011, 444.683, 275.22, 181.651, 3019.436, 252.7545, 1018.109, 121.0518, 0.0002440045, 0.2345991, 618.5642, 423.2073, 6.457747, 1938.687, 0.369772, 1.24494, 0.1512464, 8.301604, 163.2177, 947.3629, 901.7422, 566.6959, 1173.842, 100.2799, 281.1365, 1366.022, 398.2139, 17.4477, 932.4426, 592.4177, 1274.152, 669.1075, 2169.322, 1284.032, 1186.314, 525.9601, 2234.622, 2204.732
386.7, 415.0641, 842.3777, 627.5422, 397.8138, 0.001057626, 198.4628, 379.7314, 377.2206, 65.62527, 483.5124, 22.98929, 561.3939, 0.04639379, 33.56881, 640.6263, 5.870105, 911.1746, 1212.405, 122.2472, 423.1073, 263.1283, 174.2317, 3001.885, 241.8773, 975.3574, 114.8312, 0.0002335326, 0.2247741, 590.0148, 404.2578, 6.191313, 1983.956, 0.3545978, 1.189796, 0.1450464, 7.951101, 155.6821, 907.6192, 904.9819, 625.4489, 1231.281, 95.87473, 269.2025, 1335.092, 380.3521, 16.6828, 891.5488, 631.5727, 1219.762, 637.9152, 2192.473, 1297.533, 1135.245, 501.7177, 2177.685, 2160.471
386.8, 396.8426, 894.5274, 600.6605, 386.433, 0.001012866, 189.0192, 362.8472, 408.2119, 62.76846, 460.085, 21.8698, 536.6166, 0.0443872, 32.07269, 625.3164, 5.615905, 871.6517, 1266.523, 116.5698, 529.1664, 251.5678, 167.1155, 2991.267, 231.4683, 995.6315, 108.9303, 0.0002235101, 0.2153606, 562.783, 386.1568, 5.935871, 2020.61, 0.3400464, 1.137094, 0.1391005, 7.615397, 148.4944, 869.5428, 996.1389, 597.5079, 1240.062, 91.6631, 257.7751, 1290.088, 363.2914, 15.95144, 852.4484, 667.2618, 1167.693, 667.09, 2185.324, 1366.302, 1132.065, 515.5532, 2219.767, 2175.258
386.9, 379.4209, 952.2023, 697.2427, 447.7855, 0.0009700009, 180.025, 346.7137, 390.9955, 60.036, 445.6735, 20.80482, 512.9327, 0.04246741, 30.64324, 640.6784, 5.372714, 833.8433, 1213.812, 111.156, 535.881, 240.5152, 160.2899, 2972.839, 221.5071, 953.8235, 103.3326, 0.0002139178, 0.2063413, 536.8081, 368.8663, 5.690969, 2007.033, 0.3260921, 1.086727, 0.1333984, 7.293866, 141.6386, 833.0638, 1037.48, 609.5991, 1185.827, 87.63647, 246.8327, 1317.454, 346.9961, 15.25213, 815.0629, 637.596, 1117.847, 659.8361, 2100.432, 1416.833, 1083.33, 491.7905, 2289.273, 2084.594
387, 418.4676, 910.716, 723.9539, 429.2901, 0.0009289496, 171.4588, 331.2975, 374.5052, 57.42249, 488.8255, 19.79171, 569.841, 0.04063065, 80.3218, 678.538, 5.140053, 797.6747, 1244.66, 105.9937, 652.0453, 229.9483, 153.7431, 2957.029, 211.9746, 913.7712, 222.1871, 0.0002047371, 0.1976998, 512.032, 352.35, 5.45617, 1922.372, 0.3127104, 1.038591, 0.12793, 6.985911, 135.0993, 798.1151, 985.2071, 582.3661, 1181.307, 83.78674, 236.3548, 1262.331, 331.4316, 14.58348, 821.8461, 609.2491, 1163.824, 738.3732, 2124.609, 1396.867, 1036.694, 514.5084, 2246.058, 1997.709
387.1, 447.9605, 939.3243, 692.9423, 411.5586, 0.0008896356, 163.3002, 316.5668, 358.7104, 54.92276, 465.1407, 18.82793, 544.6908, 0.03887333, 76.74194, 767.3165, 4.917468, 763.0751, 1340.623, 101.0711, 620.4084, 219.8455, 147.4636, 2825.643, 202.8524, 927.0677, 210.7693, 0.0001959504, 0.1894202, 488.3995, 336.5733, 5.231059, 1841.283, 0.2998779, 0.9925875, 0.1226858, 6.690958, 128.8619, 764.6326, 1083.82, 688.8978, 1129.641, 80.10611, 226.3217, 1342.951, 316.5653, 13.94415, 799.2391, 582.1626, 1205.631, 703.9519, 2083.583, 1390.745, 1060.78, 490.7938, 2152.313, 2127.871
387.2, 428.2948, 939.0337, 663.259, 417.4204, 0.0008519854, 155.5298, 302.4911, 343.5818, 52.53185, 442.6035, 17.91108, 607.1888, 0.03719201, 73.32162, 779.1464, 4.704522, 729.9762, 1502.54, 96.37713, 590.3066, 210.1867, 141.4407, 2824.77, 194.1227, 994.5709, 199.9383, 0.0001875409, 0.1814873, 465.8578, 321.5029, 5.015235, 1795.456, 0.2875719, 0.9486213, 0.1176566, 6.408458, 122.9125, 859.5663, 1029.212, 658.1224, 1080.235, 76.58717, 216.7145, 1314.452, 428.2406, 13.33284, 864.181, 556.2803, 1154.166, 671.1353, 2093.803, 1395.807, 1015.115, 468.1722, 2084.438, 2124.476
387.3, 457.5111, 898.1212, 669.8699, 400.1792, 0.0008159286, 148.1292, 289.0413, 329.0912, 50.24501, 421.1583, 17.03888, 580.3903, 0.03558342, 70.05375, 763.0803, 4.500797, 698.313, 1486.422, 91.90116, 561.6652, 200.9522, 135.6638, 2816.875, 185.7687, 987.9958, 189.6639, 0.0001794922, 0.1738866, 444.3564, 307.1074, 4.808316, 1865.984, 0.275771, 0.9066026, 0.1128335, 6.137886, 117.2378, 973.722, 977.3557, 702.7363, 1118.055, 73.22281, 207.5151, 1348.129, 409.0319, 12.74834, 826.2809, 531.5486, 1104.897, 639.8484, 2119.601, 1338.646, 1056.958, 478.9321, 2148.647, 2035.928
387.4, 468.4058, 858.9912, 662.6649, 383.6501, 0.0007813978, 141.0806, 276.1894, 335.0361, 48.05773, 400.7522, 16.20915, 554.7745, 0.0340444, 78.89502, 770.1857, 4.305894, 668.0232, 1625.535, 87.63307, 534.4136, 315.1461, 130.1228, 2722.467, 177.7742, 1006.551, 179.9174, 0.000171789, 0.1666043, 423.8474, 293.3564, 4.609934, 1825.877, 0.2644543, 0.8664452, 0.1082082, 5.878737, 111.8251, 932.8725, 1001.396, 671.3427, 1069.156, 70.00624, 198.7063, 1329.762, 406.3279, 12.18946, 790.043, 641.3015, 1222.866, 610.0201, 2029.095, 1371.355, 1011.456, 506.137, 2058.968, 2016.393
387.5, 480.2791, 821.566, 634.2786, 456.1735, 0.0007483283, 134.3675, 263.909, 354.2457, 45.96567, 381.3347, 15.41982, 549.3532, 0.03257194, 75.37875, 731.1971, 4.119431, 639.0472, 1557.882, 83.5632, 508.4841, 301.3003, 255.795, 2724.837, 170.1238, 964.2849, 170.6718, 0.0001644163, 0.1596269, 404.285, 280.2211, 4.419737, 1852.521, 0.253602, 0.8280664, 0.1037724, 5.63053, 106.6622, 893.7367, 1054.942, 641.3514, 1170.748, 66.93097, 190.2713, 1425.88, 417.6067, 11.65508, 755.3943, 612.7899, 1170.664, 581.5824, 2003.704, 1315.196, 967.914, 482.8082, 2065.709, 1979.152
387.6, 459.1945, 785.7714, 643.0998, 437.3316, 0.0007166584, 127.9738, 360.9048, 406.5777, 43.96468, 362.8582, 14.66894, 544.7267, 0.03116317, 72.01919, 843.6147, 3.941043, 611.3281, 1577.683, 79.68234, 483.8128, 288.0627, 245.3474, 2658.66, 162.8026, 982.4476, 161.9013, 0.0001573601, 0.1529418, 385.6255, 267.674, 4.237387, 1774.378, 0.2431951, 0.7913876, 0.09951852, 5.392803, 101.7377, 856.2427, 1076.852, 735.9045, 1119.544, 63.99079, 182.1944, 1399.536, 432.567, 11.14412, 722.2653, 585.5459, 1120.692, 554.4703, 1918.147, 1404.767, 974.8895, 460.5547, 2138.004, 1959.741
387.7, 494.1903, 818.0873, 615.5516, 419.2679, 0.0006863288, 121.8844, 344.8577, 389.4302, 42.05079, 375.2404, 13.95461, 520.685, 0.02981532, 191.5553, 800.9089, 3.77038, 584.8113, 1512.022, 75.98172, 460.3384, 275.4067, 235.3266, 2669.589, 155.7964, 941.1933, 153.5815, 0.0001506067, 0.1465366, 367.8271, 255.6886, 4.062561, 1726.171, 0.2332152, 0.7563335, 0.09543899, 5.165113, 97.04063, 820.3216, 1136.212, 736.5052, 1070.579, 61.17977, 174.4604, 1340.978, 413.1643, 10.65557, 690.5892, 559.5132, 1144.949, 528.6222, 2006.699, 1347.24, 947.9641, 439.327, 2048.769, 1907.74
387.8, 472.495, 838.1437, 682.5486, 433.2757, 0.0006572828, 116.0847, 379.3796, 396.5001, 40.22023, 357.0591, 13.27508, 531.9468, 0.02852578, 183.0179, 760.365, 3.607107, 559.4448, 1602.69, 72.45296, 438.0031, 318.313, 225.715, 2691.93, 149.0918, 925.0193, 145.6893, 0.0001441431, 0.1403997, 350.8503, 244.24, 3.894947, 1855.519, 0.2236449, 0.7228321, 0.09152668, 4.947036, 92.56037, 785.9075, 1145.152, 703.6029, 1052.098, 58.49224, 167.0547, 1355.641, 394.6319, 10.18843, 660.3023, 534.6378, 1147.999, 503.979, 1985.273, 1292.068, 1077.099, 419.0777, 2137.243, 1956.965
387.9, 531.6628, 801.6269, 653.3107, 415.3796, 0.000629466, 110.561, 362.511, 427.4856, 38.46935, 339.7587, 12.62863, 537.8298, 0.02729201, 174.861, 783.3919, 3.450904, 535.1785, 1535.988, 69.08808, 416.7514, 368.6882, 216.496, 2669.491, 142.6757, 930.7055, 355.8384, 0.000137957, 0.1345198, 334.657, 233.3039, 3.734249, 1880.168, 0.2144673, 0.6908147, 0.08777475, 4.738167, 88.28696, 752.9371, 1087.454, 672.1705, 1006.083, 55.92276, 159.9633, 1298.92, 376.9308, 9.741776, 631.3437, 510.8684, 1154.633, 545.4907, 1900.504, 1342.805, 1030.731, 399.7617, 2048.04, 1921.049
388, 680.7148, 779.5423, 685.9901, 429.5959, 0.0006028264, 105.3001, 434.6204, 448.8488, 36.79469, 323.2965, 12.01366, 596.3846, 0.0261116, 272.0309, 1199.733, 3.301466, 511.9648, 1711.312, 65.87948, 396.5309, 352.4899, 391.1347, 2643.709, 136.5357, 1083.488, 337.5526, 0.0001320363, 0.1288861, 319.2112, 222.8575, 3.580181, 1826.801, 0.2056663, 0.6602154, 0.08417663, 4.538116, 84.21085, 721.35, 1032.663, 642.1423, 962.0807, 53.46616, 153.173, 1277.693, 388.0251, 9.314701, 804.1478, 488.1558, 1138.775, 707.0967, 1896.445, 1287.815, 1043.937, 381.3359, 1985.853, 1927.848
388.1, 650.831, 830.4992, 656.6047, 428.086, 0.0005773142, 100.2896, 450.0914, 429.9186, 35.19293, 377.2597, 11.42864, 570.0629, 0.02498224, 377.9362, 1331.807, 3.158499, 489.7579, 1937.877, 62.81989, 794.933, 519.6127, 375.1594, 2693.675, 130.6599, 1037.991, 320.2064, 0.0001263697, 0.1234884, 304.4781, 212.8789, 3.432469, 1807.339, 0.1972265, 0.6309715, 0.080726, 4.346511, 80.32294, 691.088, 1058.741, 613.4555, 971.8252, 51.11747, 146.6709, 1224.233, 370.6203, 205.7984, 768.8806, 466.4529, 1159.622, 674.1334, 1903.259, 1380.904, 1144.42, 425.1195, 2018.602, 1847.496
388.2, 622.2591, 794.3154, 628.478, 410.4042, 0.0005528817, 95.51743, 465.9202, 411.7867, 33.6609, 358.9806, 10.87211, 544.9029, 0.02390173, 361.092, 1352.701, 3.021723, 468.5143, 2005.006, 59.90239, 756.3633, 529.9643, 359.8366, 2615.169, 125.037, 994.4041, 303.7516, 0.0001209463, 0.1183167, 457.2489, 203.3471, 3.290852, 1871.07, 0.189133, 0.603023, 0.07741681, 4.162997, 76.61452, 662.0955, 1025.677, 674.9201, 987.9702, 48.87195, 140.4448, 1173.011, 472.11, 196.7763, 735.16, 445.7149, 1110.12, 642.7068, 1882.881, 1392.43, 1095.154, 405.525, 1975.605, 1846.4
388.3, 594.9415, 759.7081, 601.5562, 428.6424, 0.0005294833, 90.97237, 515.7477, 466.0993, 32.19556, 452.5414, 10.34268, 520.8533, 0.02286796, 435.1234, 1404.106, 2.89087, 448.1922, 1921.56, 57.1204, 719.665, 547.4927, 345.1396, 2685.75, 119.6561, 952.6478, 288.1424, 0.0001157557, 0.1133616, 563.8004, 194.242, 3.155078, 1792.145, 0.1813716, 0.5763124, 0.07424328, 3.98723, 73.07731, 850.9212, 1066.125, 644.769, 944.7601, 46.72508, 134.483, 1194.867, 450.9335, 188.1497, 702.9184, 425.8989, 1160.76, 612.7453, 1802.483, 1444.752, 1048.008, 386.8337, 1996.792, 1769.442
388.4, 568.8232, 726.6086, 595.5175, 410.9377, 0.0005070751, 86.64359, 492.8157, 446.4415, 30.79402, 478.8429, 9.839032, 497.8652, 0.02187889, 438.2794, 1543.098, 2.765684, 428.7516, 1981.894, 54.4676, 725.5881, 523.4388, 331.0428, 2566.418, 114.5068, 912.6448, 273.3353, 0.0001107878, 0.108614, 537.7785, 185.5447, 3.024905, 1716.549, 0.1739288, 0.5507849, 0.07119985, 3.818885, 69.70341, 815.2234, 1012.409, 615.965, 940.5768, 44.67252, 128.7743, 1144.872, 430.707, 179.9014, 672.0908, 406.9639, 1251.398, 584.1805, 1850.843, 1385.588, 1002.892, 396.6759, 1956.064, 1919.531
