 , C000, C001, C002, C004, C005, C007, C009, C010, C011, C012, C015, C016, C017, C018, C019, C021, C022, C024, C025, C030, C040, C042, C045, C047, C049, C050, C053, C060, C062, C065, C067, C068, C074, C092, C094, C100, C110
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
6.2, 887.1848, 346.9469, 587.6753, 62.64367, 23.45684, 728.1931, 1135.475, 492.6876, -3.814697e-06, 0, 416.8875, 247.0852, 1014.506, 861.3279, 1561.034, 2422.856, 961.1466, 1663.886, 1498.824, 461.2216, 2169.859, 2449.699, 579.8925, 1565.94, 553.1641, 2399.562, 662.7205, 921.9695, 914.9153, 1723.517, 780.1274, 60.66118, 1556.814, 3218.064, 0, 860.3306, 1587.75
6.3, 858.7556, 331.6367, 556.8331, 59.63506, 22.13897, 692.2513, 1199.871, 470.276, -3.814697e-06, 0, 398.4296, 234.2466, 971.9523, 825.499, 1611.358, 2323.404, 918.9493, 1703.429, 1454.406, 547.7888, 2080.45, 2349.534, 635.3518, 1579.863, 529.6547, 2295.305, 894.562, 876.2513, 869.5157, 1730.729, 739.5987, 57.66118, 1580.111, 3166.537, 0, 820.9523, 1550.12
6.4, 821.7731, 317.0023, 648.7001, 56.77094, 20.89515, 658.0836, 1139.68, 448.8838, -3.814697e-06, 0, 380.7888, 222.0751, 931.1835, 791.1605, 1635.581, 2286.833, 994.7933, 1633.641, 1559.775, 521.0723, 1994.725, 2333.531, 608.5087, 1561.301, 507.1444, 2315.725, 852.4654, 832.8004, 1021.222, 1772.98, 701.1754, 54.80954, 1538.673, 3313.91, 0, 783.3765, 1545.182
6.5, 786.3832, 303.0135, 826.9301, 54.04438, 19.7212, 719.4943, 1208.013, 428.4647, -5.722046e-06, 0, 363.9291, 210.536, 892.1248, 758.2503, 1711.903, 2242.105, 1057.438, 1737.21, 1496.602, 495.6588, 1912.532, 2385.774, 589.3055, 1521.27, 584.8485, 2342.908, 812.3498, 791.5039, 1042.172, 1779.731, 664.7484, 52.09893, 1464.036, 3173.907, 0, 925.3478, 1476.725
6.6, 878.822, 289.6422, 926.3624, 51.44878, 18.61321, 683.9819, 1147.414, 408.9745, -5.722046e-06, 0, 347.8159, 199.5965, 854.7045, 726.7091, 1638.604, 2288.085, 1011.013, 1666.038, 1482.543, 471.4847, 1986.963, 2587.163, 564.4078, 1544.162, 631.4793, 2241.112, 774.1219, 752.2552, 1060.621, 1833.934, 757.4228, 76.9276, 1393.02, 3039.818, 0, 882.9937, 1411.301
6.7, 873.8505, 276.8608, 877.7454, 48.97783, 17.56747, 650.2223, 1152.732, 390.3708, -5.722046e-06, 0, 332.4161, 189.2254, 818.8537, 696.48, 1673.334, 2217.36, 1002.417, 1597.782, 1503.366, 448.4897, 2001.562, 2481.376, 561.1527, 1477.641, 626.1895, 2382.44, 737.6931, 714.9528, 1007.992, 1753.153, 718.0735, 73.12314, 1402.29, 3324.626, 0, 842.5781, 1390.085
6.8, 836.2179, 264.6435, 831.68, 46.62556, 16.58049, 618.129, 1094.905, 372.6135, -4.768372e-06, 0, 418.8127, 179.3932, 784.5067, 667.5083, 1690.629, 2306.859, 1012.987, 1717.611, 1526.245, 426.6161, 2011.214, 2379.916, 572.7263, 1605.431, 703.5097, 2340.24, 702.9785, 679.5002, 1102.678, 1752.387, 900.1063, 69.50683, 1365.787, 3378.131, 0, 804.0124, 1328.499
6.9, 800.2059, 288.7144, 788.032, 44.38625, 15.64895, 768.2862, 1091.963, 355.6638, -4.768372e-06, 0, 400.2694, 170.0718, 751.6003, 639.7418, 1648.491, 2212.169, 1055.414, 1647.242, 1533.137, 405.8094, 2163.076, 2282.604, 617.1751, 1605.741, 673.6107, 2238.56, 669.8975, 645.8055, 1047.962, 1675.199, 853.3444, 86.09322, 1412.927, 3235.414, 0, 767.2119, 1363.765
7, 849.958, 275.974, 746.6749, 42.2545, 66.18998, 730.3655, 1309.277, 339.4852, -4.768372e-06, 0, 426.2097, 161.2349, 927.1176, 613.1302, 1577.907, 2121.365, 1009.078, 1690.75, 1471.043, 386.0175, 2158.353, 2346.113, 591.1, 1536.567, 644.9823, 2291.869, 638.3732, 613.7817, 995.96, 1644.903, 809.0119, 81.83548, 1659.728, 3220.763, 0, 791.1198, 1416.283
7.1, 813.3543, 263.7958, 707.4882, 40.22513, 62.47125, 694.3167, 1282.188, 324.0425, -4.768372e-06, 0, 407.339, 152.8571, 888.2294, 587.6257, 1602.784, 2034.289, 964.7767, 1621.482, 1411.463, 471.1224, 2069.417, 2256.702, 566.1265, 1470.374, 617.5706, 2339.314, 608.3324, 583.3458, 946.5389, 1733.754, 836.1713, 105.4221, 1579.219, 3220.574, 0, 809.9628, 1401.368
7.2, 778.327, 252.155, 736.7783, 38.29322, 58.96145, 660.0469, 1302.939, 309.3023, 140.4134, 0, 447.0814, 144.9146, 850.9724, 563.182, 1543.109, 2149.418, 978.5343, 1681.138, 1354.297, 480.8865, 1984.147, 2287.886, 542.2081, 1407.032, 591.3239, 2237.675, 579.7053, 676.8085, 1181.968, 1657.386, 792.731, 100.2085, 1502.615, 3084.514, 0, 772.8899, 1456.671
7.3, 834.9499, 241.0279, 698.111, 36.4541, 55.64884, 627.4687, 1237.578, 295.2326, 134.6386, 0, 463.5982, 137.3848, 815.2782, 539.7552, 1626.814, 2135.231, 983.35, 1740.078, 1299.446, 457.4329, 2004.76, 2263.97, 519.3002, 1346.418, 566.1927, 2218.743, 552.4253, 643.2473, 1137.774, 1650.215, 922.5405, 95.25266, 1429.727, 3034.771, 0, 869.3566, 1487.826
7.4, 798.9925, 230.3918, 844.5038, 34.70331, 52.52235, 596.4985, 1268.283, 281.8029, 169.4276, 0, 516.1614, 130.2462, 781.0812, 517.3029, 1557.159, 2047.586, 1046.12, 1668.789, 1323.305, 435.1232, 1950.163, 2233.611, 497.3602, 1464.602, 542.1296, 2122.342, 526.4291, 724.662, 1355.831, 1605.08, 874.6132, 90.54194, 1360.375, 3363.219, 0, 829.5652, 1453.025
7.5, 764.5837, 251.3784, 800.1829, 33.0366, 49.5715, 567.0569, 1237.097, 268.9841, 232.319, 0, 493.308, 123.4786, 748.3185, 566.0341, 1512.218, 1963.538, 1000.192, 1649.462, 1333.859, 413.9016, 1947.812, 2142.281, 476.3471, 1401.508, 519.0891, 2176.052, 501.6562, 688.7279, 1288.552, 1654.474, 878.1002, 86.06419, 1294.387, 3221.133, 0, 791.5951, 1412.97
7.6, 777.4944, 240.2856, 758.188, 31.44994, 46.78645, 539.0684, 1283.909, 256.7484, 333.6334, 0, 471.4664, 117.0626, 716.9302, 566.0093, 1515.026, 2049.477, 1019.32, 1763.469, 1364.821, 393.715, 2129.33, 2096.801, 473.9732, 1485.688, 575.7986, 2144.23, 478.0491, 654.5757, 1276.243, 1652.159, 832.4816, 81.80788, 1231.6, 3085.049, 0, 863.5891, 1350.37
7.7, 744.0114, 229.6822, 718.3971, 29.93948, 44.15786, 512.4614, 1239.487, 245.0693, 319.9121, 0, 450.5919, 110.98, 686.8584, 542.4648, 1498.288, 2069.676, 974.5685, 1702.57, 1380.568, 406.2658, 2041.591, 2195.177, 453.9482, 1568.448, 852.66, 2084.544, 455.5529, 694.5839, 1507.667, 1716.026, 789.233, 77.76206, 1295.996, 3111.662, 0, 1121.157, 1374.551
7.8, 903.141, 273.8713, 680.6945, 28.50157, 41.67696, 581.223, 1177.309, 233.9214, 306.7552, 0, 430.6416, 105.2134, 658.048, 519.8997, 1501.146, 1984.722, 987.1905, 1784.889, 1435.936, 420.7197, 2087.534, 2247.007, 449.4468, 1566.282, 1064.262, 2142.253, 434.1154, 740.7248, 1432.854, 1728.325, 748.2312, 144.3497, 1775.608, 2980.203, 0, 1069.841, 1359.702
7.9, 911.1068, 261.7859, 644.9705, 27.13271, 39.33543, 552.5353, 1166.854, 223.2807, 373.8257, 0, 411.5747, 99.74652, 720.6783, 750.6428, 1436.871, 2050.104, 1070.132, 1711.764, 1377.779, 482.9944, 2116.531, 2242.543, 430.458, 1498.808, 1019.031, 2210.217, 413.6866, 936.4196, 1361.754, 1689.504, 847.1205, 137.2109, 1904.203, 2854.298, 0, 1020.873, 1449.491
8, 871.8696, 250.2338, 611.1214, 25.8296, 37.12547, 559.7032, 1138.865, 213.124, 358.4515, 0, 393.3519, 94.56367, 834.1715, 719.418, 1375.349, 1965.953, 1023.15, 1641.634, 1390.73, 459.4381, 2029.319, 2150.848, 412.2715, 1434.241, 1048.079, 2114.186, 394.2192, 889.985, 1363.082, 1636.98, 850.9693, 130.4251, 2052.461, 3031.375, 0, 974.1465, 1385.273
8.1, 894.2073, 273.2075, 579.0488, 24.58908, 35.03966, 532.0777, 1169.068, 203.4293, 343.7095, 0, 375.936, 89.65011, 799.182, 689.4922, 1316.46, 2066.772, 978.2305, 1602.835, 1375.514, 437.0305, 1945.701, 2111.269, 490.179, 1423.282, 1087.272, 2161.862, 375.6679, 845.853, 1295.444, 1564.875, 806.7602, 123.975, 2164.084, 2903.308, 0, 929.5588, 1522.757
8.199999999999999, 885.7972, 261.1514, 548.6594, 23.40813, 48.07503, 592.7639, 1148.79, 194.1756, 329.5739, 0, 359.2912, 84.99187, 765.6602, 660.8112, 1325.887, 1981.936, 1025.215, 1549.453, 1456.946, 503.4413, 2075.809, 2051.938, 481.2374, 1361.968, 1067.199, 2067.932, 357.9896, 803.9093, 1398.431, 1558.494, 764.8478, 117.8438, 2151.33, 2780.651, 0, 887.0119, 1455.293
8.300000000000001, 847.6501, 287.3123, 519.8649, 22.2839, 84.45811, 609.1884, 1156.716, 185.3428, 342.9376, 0, 343.3833, 80.57566, 733.5444, 633.3232, 1335.976, 2005.191, 980.2051, 1660.481, 1397.938, 501.6455, 1990.276, 2067.564, 530.4305, 1303.296, 1104.178, 2103.46, 341.1432, 764.0455, 1329.038, 1596.625, 793.0695, 136.4282, 2264.685, 2799.534, 0, 846.4124, 1470.699
8.4, 865.1804, 295.7191, 492.5816, 21.21366, 88.10979, 579.1205, 1100.987, 176.9118, 328.8337, 0, 328.1798, 76.38892, 702.7757, 606.9787, 1278.774, 1922.884, 937.171, 1606.206, 1341.32, 500.351, 1908.266, 2029.82, 508.0203, 1247.152, 1057.251, 2209.753, 325.0896, 726.1584, 1263.089, 1665.436, 802.1267, 129.6811, 2225.697, 2800.875, 0, 807.6711, 1405.542
8.5, 829.8094, 293.361, 542.6309, 20.19483, 83.15955, 550.5366, 1045.756, 168.8644, 315.3098, 0, 313.6494, 72.41974, 673.2976, 581.73, 1271.189, 1942.066, 896.0262, 1540.401, 1286.994, 475.9481, 1829.636, 2083.158, 486.5568, 1369.895, 1150.288, 2113.742, 309.7914, 690.1501, 1226.023, 1627.697, 760.4551, 250.5826, 2194.327, 2742.035, 0, 770.7032, 1448.664
8.6, 794.0735, 281.5462, 514.1528, 19.22492, 78.48743, 523.3635, 1098.338, 161.183, 447.2661, 0, 299.7623, 68.65678, 645.056, 557.5316, 1365.614, 1932.814, 892.3826, 1716.799, 1234.869, 452.7354, 1865.014, 2177.313, 470.4428, 1397.565, 1143.386, 2059.903, 295.2131, 655.9273, 1296.039, 1556, 720.9483, 238.19, 2087.886, 2691.054, 0, 735.4272, 1411.9
8.699999999999999, 759.8765, 269.122, 487.1692, 18.3016, 74.07779, 497.5316, 1043.24, 153.851, 428.8714, 0, 286.4901, 65.08936, 617.999, 534.3398, 1307.143, 1900.478, 954.066, 1732.957, 1345.937, 430.6548, 1885.836, 2088.285, 548.7349, 1396.685, 1094.793, 2095.515, 281.3209, 623.4016, 1317.022, 1487.462, 683.494, 226.4103, 1986.608, 2618.18, 0, 701.766, 1349.348
8.800000000000001, 822.2225, 257.2462, 461.6018, 17.42262, 69.9159, 472.9748, 990.9066, 146.8526, 546.7709, 0, 273.8056, 61.7073, 698.1872, 512.1127, 1449.436, 1919.214, 912.1794, 1661.959, 1321.154, 446.2204, 2004.626, 2048.63, 562.6082, 1336.517, 1048.264, 2125.672, 268.0824, 592.4886, 1332.097, 1496.738, 647.9855, 221.6262, 1955.162, 2912.358, 0, 669.6454, 1330.386
8.9, 827.0118, 245.8944, 437.3762, 16.58586, 65.98785, 603.1522, 1057.347, 140.1724, 524.2839, 0, 261.6826, 58.50097, 720.5777, 490.8102, 1387.375, 1840.436, 896.9319, 1669.849, 1358.708, 528.2277, 1922.025, 2222.018, 593.0078, 1329.995, 1135.853, 2141.307, 255.4668, 563.1087, 1287.514, 1514.4, 679.6709, 210.6657, 2013.744, 2789.319, 0, 638.995, 1365.331
9, 791.3962, 235.0435, 492.4055, 15.78928, 62.28048, 573.3821, 1092.334, 133.7962, 502.7218, 0, 250.0965, 55.46124, 690.3529, 470.3938, 1327.972, 1833.504, 965.5349, 1601.436, 1303.679, 502.4652, 1907.827, 2131.162, 567.9537, 1272.7, 1087.579, 2185.456, 243.445, 535.1855, 1223.626, 1521.929, 644.361, 212.0796, 2021.242, 2770.121, 0, 609.7475, 1465.526
9.1, 757.3145, 224.6715, 466.5632, 15.03097, 79.57365, 545.0815, 1071.119, 127.71, 482.0465, 0, 239.0233, 52.57946, 661.3959, 450.8267, 1271.112, 1889.77, 934.7581, 1624.364, 1250.878, 652.6599, 1985.443, 2100.799, 543.9581, 1284.032, 1041.357, 2090.501, 231.9889, 508.6471, 1187.172, 1454.891, 651.778, 292.6577, 1923.197, 2684.671, 0, 581.8387, 1400.598
9.199999999999999, 736.0265, 214.7572, 442.0772, 14.30907, 75.103, 518.1777, 1019.85, 121.9007, 462.2214, 0, 228.4404, 49.84742, 633.6536, 432.0735, 1349.478, 1812.2, 917.7697, 1652.578, 1341.069, 620.8287, 1903.633, 2014.9, 520.9763, 1228.717, 997.0995, 1999.672, 221.0719, 483.4246, 1161.399, 1559.897, 836.1512, 316.5006, 1829.908, 2753.761, 0, 555.2073, 1338.547
9.300000000000001, 704.3293, 205.2803, 452.0028, 13.62184, 70.88352, 492.6017, 968.6895, 116.3556, 443.2118, 0, 218.326, 47.25733, 607.0748, 414.1004, 1470.503, 1737.814, 877.4767, 1584.874, 1338.119, 590.5499, 1825.193, 1932.513, 498.9654, 1320.53, 1067.672, 1991.716, 210.6686, 459.4529, 1168.902, 1491.188, 792.712, 300.848, 1793.053, 2975.784, 0, 529.7949, 1279.244
9.4, 757.6935, 196.2217, 428.281, 12.96762, 66.9011, 468.2882, 993.2414, 111.0627, 424.9839, 0, 208.6595, 44.80183, 581.6109, 396.8749, 1446.031, 1666.482, 838.9527, 1595.535, 1283.924, 561.7479, 1893.823, 1975.06, 477.8845, 1295.261, 1073.863, 1929.94, 200.7549, 436.6698, 1163.985, 1518.904, 751.5294, 285.9695, 1741.072, 2922.86, 0, 505.5456, 1303.227
9.5, 820.9718, 187.5628, 405.8041, 12.34482, 63.14242, 445.1747, 997.0701, 106.0107, 407.5056, 0, 199.4209, 42.47391, 651.0798, 380.366, 1384.116, 1656.576, 901.79, 1566.158, 1231.923, 534.3505, 1815.788, 1894.302, 457.6943, 1239.463, 1075.441, 2097.837, 191.3077, 415.0164, 1256.882, 1452, 712.4864, 271.8269, 1690.007, 3050.26, 0, 482.4062, 1354.011
9.6, 790.3047, 179.286, 525.351, 11.75193, 59.59491, 423.202, 978.6868, 101.1884, 451.5299, 0, 190.5914, 40.26695, 623.7701, 364.5438, 1474.357, 1608.42, 929.7521, 1501.994, 1228.929, 508.2894, 1740.968, 1816.846, 438.3571, 1186.068, 1029.735, 2049.431, 182.3051, 394.4369, 1194.513, 1410.568, 675.4717, 258.3837, 1685.864, 3112.205, 0, 460.326, 1325.117
9.699999999999999, 795.0566, 171.3745, 497.7797, 11.18752, 56.24671, 402.3139, 950.7509, 96.58546, 432.9599, 0, 182.1528, 38.17467, 597.6059, 349.3798, 1411.229, 1617.901, 888.933, 1465.41, 1291.165, 483.4993, 1669.231, 1960.554, 419.8368, 1209.698, 985.971, 1960.386, 173.7261, 374.8777, 1262.656, 1419.207, 640.3799, 245.6053, 1663.318, 2980.723, 0, 439.2563, 1290.946
9.800000000000001, 760.8173, 163.812, 471.6555, 10.65021, 129.099, 490.7521, 1001.63, 92.19193, 415.1537, 0, 174.0879, 36.1911, 572.5392, 334.8465, 1497.207, 1568.218, 854.9614, 1470.04, 1319.602, 459.9183, 1724.575, 1923.147, 489.7765, 1304.885, 944.0673, 1948.472, 165.5508, 356.2885, 1200.001, 1402.751, 607.1113, 233.4589, 1582.635, 2935.445, 0, 419.1511, 1318.429
9.9, 736.3169, 156.5833, 446.9023, 10.13871, 139.1249, 520.0101, 1058.576, 87.99826, 398.0797, 0, 166.38, 34.3106, 548.5239, 320.9178, 1433.101, 1595.005, 841.3393, 1472.546, 1266.156, 437.4874, 1714.309, 1952.328, 476.6816, 1248.672, 1064.65, 1863.814, 157.7603, 338.6211, 1140.455, 1340.963, 575.5709, 303.9683, 1505.865, 3022.008, 0, 399.9661, 1319.558
10, 705.6938, 149.6736, 423.4481, 9.651776, 131.3085, 494.3438, 1005.473, 83.99535, 381.708, 0, 159.0134, 32.52781, 525.5159, 307.5685, 1424.099, 1644.196, 804.4019, 1564.501, 1214.875, 416.1505, 1689.421, 1986.459, 456.5422, 1194.881, 1046.166, 1920.713, 150.3363, 321.8297, 1231.356, 1412.361, 545.6691, 288.9355, 1606.933, 3054.947, 0, 381.6593, 1261.096
10.1, 706.6882, 143.0688, 401.2249, 9.188227, 123.9313, 469.9443, 1016.217, 80.17451, 366.0096, 0, 151.973, 30.83766, 503.4731, 294.7744, 1363.123, 1576.706, 769.0861, 1519.42, 1254.654, 395.8541, 1775.745, 1979.048, 437.2537, 1143.407, 1122.098, 1860.538, 143.2617, 305.871, 1254.32, 1350.15, 517.3208, 274.6462, 1528.985, 2993.093, 0, 364.1903, 1205.225
10.2, 676.2545, 136.7554, 380.168, 8.746941, 116.9685, 446.7491, 965.2389, 76.5275, 350.9568, 0, 145.2443, 29.23532, 482.3548, 282.5126, 1325.853, 1511.987, 735.3207, 1457.171, 1203.839, 376.5477, 1702.576, 1898.127, 418.7801, 1094.15, 1113.262, 1873.446, 136.5201, 290.7037, 1192.079, 1408.189, 490.4453, 261.0636, 1454.818, 2898.432, 0, 347.5209, 1245.298
10.3, 647.1313, 130.7207, 432.0961, 8.326849, 122.4991, 549.5261, 916.8181, 73.04636, 336.5231, 0, 138.8135, 27.71625, 462.1223, 270.7609, 1306.53, 1576.569, 866.5187, 1474.732, 1155.082, 453.9893, 1771.604, 1944.209, 401.0869, 1127.964, 1065.949, 1792.047, 130.0957, 276.2884, 1372.453, 1376.146, 464.9659, 248.1526, 1384.249, 2831.177, 0, 331.6145, 1238.871
10.4, 619.2625, 124.9522, 409.419, 7.926932, 193.3533, 522.4028, 870.8263, 69.72359, 322.683, 0, 132.6674, 26.27611, 442.7385, 259.498, 1250.588, 1511.855, 828.4758, 1414.314, 1215.544, 501.5685, 1698.604, 1864.713, 422.8928, 1181.549, 1020.646, 1772.918, 123.9736, 262.588, 1381.737, 1354.597, 440.8102, 235.8802, 1317.103, 2871.22, 0, 316.4362, 1183.985
10.5, 592.5937, 119.4383, 431.3456, 7.546224, 182.4902, 496.6184, 938.4874, 66.55197, 309.412, 0, 246.9722, 24.91079, 424.1678, 248.7035, 1271.337, 1449.797, 792.1031, 1405.152, 1166.313, 603.2004, 1628.613, 1788.467, 405.0259, 1130.649, 977.2689, 1716.21, 118.1396, 249.5669, 1486.985, 1294.93, 417.9095, 224.2148, 1253.214, 2909.98, 0, 301.9525, 1201.458
10.6, 567.0735, 114.1677, 476.1873, 7.183798, 172.2374, 472.1066, 891.4086, 63.52462, 296.6869, 0, 236.0374, 23.61642, 406.3759, 238.3581, 1229.701, 1390.287, 757.3272, 1451.481, 1206.53, 573.7814, 1792.109, 1783.735, 387.9139, 1152.618, 985.7221, 1765.317, 112.5802, 237.1915, 1413.199, 1257.654, 396.1985, 213.1262, 1192.424, 2787.042, 0, 288.1319, 1148.229
10.7, 542.6523, 109.1297, 580.1243, 6.838779, 162.5607, 448.8046, 846.6914, 60.63498, 284.4851, 0, 225.5867, 22.38931, 389.3304, 228.4431, 1229.875, 1425.896, 724.0782, 1392.015, 1157.664, 545.7972, 1718.265, 1898.286, 383.6646, 1102.965, 943.829, 1688.616, 107.2823, 225.4298, 1343.073, 1409.277, 375.6154, 202.5861, 1304.187, 2669.297, 0, 274.9438, 1199.562
10.8, 519.2828, 104.314, 549.6785, 6.510331, 153.4276, 635.2583, 804.2175, 57.87678, 272.7852, 0, 315.3744, 21.22595, 372.9998, 218.9405, 1269.618, 1367.367, 692.2888, 1334.986, 1159.896, 640.0658, 1647.464, 1820.667, 367.4551, 1221.536, 1028.652, 1672.875, 102.2338, 214.2513, 1385.899, 1347.202, 356.1016, 192.5672, 1240.925, 2793.584, 0, 262.3593, 1146.417
10.9, 496.9198, 99.71084, 520.8305, 6.197657, 156.3413, 603.9036, 786.0482, 55.24405, 261.5664, 0, 301.411, 20.12304, 357.3543, 209.8331, 1215.257, 1311.24, 733.107, 1324.375, 1171.522, 608.8488, 1579.58, 1746.222, 351.9304, 1168.914, 1049.74, 1714.977, 97.42285, 203.6272, 1317.128, 1312.689, 337.6016, 183.0438, 1180.731, 2675.563, 0, 250.3508, 1095.626
11, 519.7593, 95.31078, 493.4965, 5.900001, 147.5576, 574.0964, 912.6123, 52.73108, 250.809, 0, 317.4512, 19.07744, 342.365, 201.1046, 1163.223, 1304.568, 700.9213, 1374.369, 1124.073, 596.5237, 1514.493, 1841.657, 337.0616, 1118.558, 1073.607, 1696.708, 92.83829, 193.5298, 1275.831, 1289.119, 320.0627, 173.9913, 1309.105, 2652.388, 0, 238.892, 1154.901
11.1, 497.3757, 91.1049, 467.597, 5.616639, 139.2674, 545.7606, 866.8315, 50.33242, 240.494, 0, 303.3958, 18.08617, 328.0044, 192.7392, 1264.46, 1342.66, 685.0805, 1431.766, 1078.547, 586.1091, 1452.089, 1797.604, 322.821, 1168.269, 1027.979, 1757.326, 88.46947, 183.9332, 1212.522, 1305.104, 303.435, 165.3866, 1245.604, 2572.122, 0, 227.9577, 1103.734
11.2, 590.0026, 87.08461, 490.5943, 5.346887, 150.473, 518.8232, 823.3473, 48.04287, 300.2263, 0, 289.9628, 17.14641, 314.2462, 184.7218, 1270.471, 1421.024, 697.6193, 1373.108, 1184.04, 557.5236, 1510.749, 1724.102, 418.7327, 1117.941, 984.2899, 1753.59, 84.30625, 410.3175, 1152.355, 1247.618, 741.2109, 157.2074, 1185.183, 2738.024, 0, 217.5238, 1104.468
11.3, 599.0537, 83.24172, 464.8471, 5.09009, 203.1857, 493.2155, 824.0274, 45.85747, 367.8237, 0, 277.1245, 16.25548, 407.2759, 177.0378, 1243.206, 1515.438, 666.9916, 1445.747, 1136.085, 722.1639, 1591.958, 1793.363, 401.0415, 1153.104, 942.4576, 1930.737, 80.33894, 418.688, 1258.416, 1245.826, 702.7039, 149.4327, 1127.693, 2622.35, 0, 207.5675, 1100.579
11.4, 573.2553, 79.56842, 628.6194, 4.845626, 191.7702, 468.8716, 824.5856, 43.77148, 415.3662, 0, 342.0658, 15.41084, 390.1926, 169.6736, 1189.976, 1491.944, 729.0146, 1386.516, 1216.443, 686.9427, 1560.755, 1853.264, 391.9745, 1103.429, 1067.455, 1846.849, 76.55832, 439.2419, 1281.596, 1257.547, 666.1974, 142.0425, 1072.991, 2641.69, 0, 198.0669, 1140.977
11.5, 548.5679, 76.05722, 645.5201, 4.612904, 180.9961, 445.7294, 885.8081, 41.78038, 398.2836, 0, 460.03, 14.61009, 373.8259, 162.6156, 1305.379, 1430.703, 719.1537, 1384.365, 1167.175, 653.4395, 1676.24, 1777.486, 375.4139, 1116.242, 1022.088, 1766.606, 72.95561, 417.461, 1380.536, 1322.288, 631.5875, 135.0177, 1020.944, 2530.086, 0, 189.0012, 1090.428
11.6, 524.9437, 72.70095, 681.0698, 4.391358, 170.8273, 423.7293, 841.3719, 39.87985, 381.9034, 0, 439.6619, 13.85094, 358.1457, 155.8512, 1249.487, 1371.977, 728.5915, 1504.817, 1165.136, 760.618, 1634.479, 1771.316, 391.525, 1068.156, 978.6493, 1828.921, 69.52244, 396.7602, 1312.032, 1337.806, 598.7756, 128.3405, 971.4203, 2482.45, 0, 180.3504, 1135.472
11.7, 505.4447, 69.4928, 735.3932, 4.180453, 161.2297, 402.8151, 799.1649, 38.06577, 366.197, 0, 420.1955, 13.13124, 343.1232, 149.3682, 1213.202, 1315.661, 696.604, 1443.166, 1117.947, 723.5215, 1567.13, 1698.889, 374.9834, 1022.141, 1000.415, 1749.457, 66.25082, 377.0859, 1246.926, 1350.785, 567.6684, 121.9934, 924.2993, 2596.156, 0, 172.0956, 1153.847
11.8, 483.6776, 66.42622, 805.1099, 3.979677, 152.1714, 382.9332, 865.8651, 36.33422, 586.1545, 0, 474.4388, 12.44894, 328.7308, 143.1549, 1248.896, 1331.474, 680.9615, 1451.278, 1072.668, 688.2342, 1568.141, 1755.157, 359.1406, 978.1078, 1045.449, 1760.068, 63.13317, 358.3872, 1268.398, 1291.286, 538.1771, 115.9602, 879.4639, 2628.979, 0, 164.2186, 1102.727
11.9, 462.8479, 63.49495, 848.4579, 3.788544, 143.622, 364.0326, 822.4294, 34.68143, 562.0479, 0, 465.0571, 11.80209, 314.9421, 137.2, 1195.422, 1276.821, 700.1359, 1391.82, 1090.802, 654.6679, 1503.526, 1705.089, 343.9672, 935.972, 1001.017, 1775.593, 60.16223, 465.3088, 1228.869, 1264.47, 510.2181, 110.2254, 836.8035, 2517.912, 0, 156.7021, 1053.872
12, 442.9152, 60.69304, 803.9294, 3.60659, 135.553, 346.0649, 781.1725, 33.10382, 538.9326, 0, 444.4664, 11.18885, 301.7318, 131.4929, 1144.238, 1224.411, 732.1484, 1334.799, 1082.737, 622.7388, 1587.264, 1759.194, 329.4349, 895.6514, 958.4742, 1698.446, 57.3311, 442.2354, 1208.308, 1301.755, 483.7115, 104.7742, 796.2123, 2411.537, 0, 149.5297, 1108.336
12.1, 423.8409, 58.01477, 761.738, 3.433375, 127.9373, 328.984, 741.9854, 31.59798, 516.768, 0, 450.6076, 10.60748, 289.0756, 126.0231, 1095.245, 1276.77, 737.9044, 1380.337, 1038.884, 592.3668, 1569.193, 1687.263, 315.5165, 943.7172, 917.7392, 1658.827, 54.63319, 420.3061, 1246.281, 1244.416, 458.582, 99.59255, 757.5902, 2562.14, 0, 142.6856, 1059.233
12.2, 405.588, 55.45468, 721.7607, 3.268479, 140.4511, 312.7462, 772.0489, 30.16063, 495.515, 0, 430.6566, 10.05631, 276.9503, 120.7809, 1127.35, 1277.842, 705.5081, 1405.765, 1068.422, 563.4761, 1504.534, 1618.273, 302.1862, 981.7809, 878.7354, 1614.816, 52.06224, 399.4642, 1184.439, 1189.602, 434.758, 94.6672, 720.8415, 2552.991, 0, 136.1547, 1092.42
12.3, 448.4101, 53.00757, 816.4965, 3.111503, 181.4512, 297.3099, 811.1153, 28.78867, 475.136, 0, 411.589, 9.533779, 265.3335, 115.7568, 1079.081, 1225.39, 686.3665, 1348.172, 1045.652, 535.9946, 1442.54, 1682.742, 289.4191, 1036.235, 1024.439, 1683.464, 49.61228, 379.6558, 1125.665, 1137.203, 412.1717, 89.98543, 685.8754, 2599.349, 0, 129.9227, 1106.834
