 , C000, C001, C002, C003, C004, C006, C008, C009, C010, C011, C012, C013, C014, C022, C024, C025, C029, C030, C031, C033, C034, C035, C038, C039, C040, C043, C050, C051, C053, C054, C055, C057, C059, C062, C068, C070, C074, C076, C080, C090, C095, C096, C100, C117
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
88.09999999999999, 642.8254, 446.7496, 506.8763, 521.144, 113.6745, 802.3535, 687.8914, 0.4270716, 796.6671, 0.2118641, 28.48235, 2.918985, 725.9772, 25.88317, 714.4057, 1042.792, 149.9564, 662.4351, 1122.506, 365.5637, 66.23051, 304.1686, 1201.542, 4348.211, 432.7497, 14.31512, 397.2709, 47.90478, 1121.038, 0.2341635, 734.8228, 0.1184979, 1418.926, 1.130314, 1546.632, 797.3654, 2208.251, 1505.146, 314.2935, 680.123, 971.7889, 530.7987, 2108.482, 760.5833
88.2, 706.2149, 425.8214, 549.7385, 496.2027, 108.2977, 763.071, 724.1906, 0.4066264, 884.0468, 0.2014972, 27.03766, 2.782681, 725.5441, 24.77168, 682.5353, 1050.201, 142.931, 624.2391, 1113.831, 349.8802, 62.8422, 288.29, 1151.415, 4326.313, 408.2208, 13.70948, 376.6752, 45.83011, 1073.123, 0.2229437, 704.1887, 0.1132195, 1392.775, 1.082975, 1549.154, 759.4462, 2224.159, 1436.483, 301.1312, 742.9548, 964.9653, 504.885, 2004.141, 861.3141
88.3, 682.5667, 405.8736, 521.5552, 472.455, 103.1752, 725.7117, 690.5792, 0.38716, 842.1588, 0.1916376, 25.66626, 2.652742, 741.1696, 23.70792, 652.0866, 1003.424, 136.2348, 606.9044, 1203.33, 430.6939, 59.62723, 273.2403, 1192.005, 4256.107, 434.1657, 13.12946, 357.1472, 43.84529, 1027.255, 0.2122615, 674.8318, 0.1081762, 1334.429, 1.037619, 1483.318, 770.0261, 2272.195, 1452.315, 288.5202, 856.8052, 1052.75, 480.2364, 2087.264, 1054.794
88.40000000000001, 756.2267, 386.8602, 517.6262, 449.8438, 98.29504, 690.1816, 658.5278, 0.3686255, 843.9639, 0.1822604, 24.36441, 2.528871, 755.915, 22.68984, 622.9963, 1034.715, 129.8524, 596.619, 1174.619, 537.3171, 56.57674, 258.9763, 1171.049, 4280.09, 409.5566, 12.57398, 338.6316, 41.94642, 1058.58, 0.2020911, 646.6987, 0.1033575, 1305.641, 0.9941624, 1464.052, 829.0591, 2175.07, 1433.695, 276.4373, 813.4228, 1006.871, 560.7563, 2019.645, 1090.051
88.5, 720.2955, 368.7375, 549.1775, 428.3148, 93.64569, 656.3909, 627.9641, 0.3509783, 850.269, 0.173342, 23.1286, 2.410784, 898.1513, 21.71548, 595.2038, 988.6276, 123.7689, 562.218, 1299.983, 557.8831, 53.68232, 245.4569, 1122.194, 4244.665, 415.7148, 12.042, 321.0759, 40.1298, 1013.334, 0.192408, 619.7384, 0.09875351, 1313.21, 0.9525258, 1401.833, 808.812, 2129.54, 1397.822, 264.8604, 772.2369, 962.9917, 533.3801, 2063.777, 1097.823
88.59999999999999, 736.3146, 351.4638, 585.1266, 578.0779, 89.21626, 624.2546, 598.8188, 0.3341759, 890.1305, 0.1648601, 21.95547, 2.298211, 919.3696, 20.78296, 653.3474, 944.5929, 117.9704, 661.6953, 1244.459, 749.7441, 50.93597, 232.6432, 1097.945, 4229.282, 567.3483, 11.53253, 304.4304, 38.39184, 970.0224, 0.1831889, 593.9021, 0.09435458, 1316.331, 0.9126329, 1577.516, 860.2571, 2076.857, 1461.688, 253.7684, 733.1364, 921.0247, 507.3403, 1961.648, 1100.141
88.7, 917.0777, 334.9993, 555.129, 550.4117, 84.99633, 593.6917, 571.0262, 0.3181779, 847.9543, 0.1567932, 20.84184, 2.190895, 876.1849, 19.89049, 643.2376, 940.058, 112.4436, 623.5419, 1278.691, 846.9055, 48.33012, 220.4985, 1052.14, 4203.681, 535.1901, 11.04461, 288.6478, 36.72916, 1020.385, 0.1744116, 666.7389, 0.09015159, 1415.782, 0.8744108, 1510.475, 819.3471, 2209.55, 1419.007, 398.5685, 696.0157, 983.8903, 482.5718, 2041.128, 1121.131
88.8, 873.5038, 319.3061, 725.9021, 524.0696, 80.97601, 564.6251, 653.8046, 0.3029458, 835.5628, 0.149121, 19.7847, 19.78867, 895.546, 19.03634, 698.7165, 950.0349, 107.1757, 587.5884, 1241.023, 1005.606, 45.85758, 208.9877, 1105.117, 4149.519, 504.8547, 10.57734, 273.6834, 175.7503, 1165.177, 0.1660547, 647.7158, 0.08613583, 1356.472, 0.8377895, 1446.283, 780.3826, 2177.319, 1516.061, 518.3782, 660.7745, 969.7386, 459.0125, 1940.121, 1166.941
88.90000000000001, 832.0002, 304.348, 688.6874, 498.9883, 77.14584, 536.9816, 685.4755, 0.2884429, 852.7338, 0.1418242, 18.78118, 18.86463, 853.4803, 18.21888, 667.546, 1004.308, 102.1547, 587.3241, 1350.75, 986.877, 43.51154, 198.0779, 1141.057, 4183.027, 476.2388, 10.12984, 259.4948, 168.1389, 1246.485, 0.1580983, 650.0967, 0.08229894, 1299.647, 0.8027019, 1424.34, 809.7621, 2192.274, 1590.236, 496.6692, 627.3176, 985.4271, 436.6034, 1844.112, 1112.505
89, 840.8503, 290.0906, 653.3806, 475.1072, 73.49685, 510.6914, 653.661, 0.2746343, 812.3295, 0.1348845, 17.82856, 17.98373, 813.3905, 17.43651, 637.766, 959.5749, 97.3688, 553.459, 1293.058, 1050.331, 41.28552, 187.7376, 1280.96, 4188.396, 449.2449, 9.701263, 246.0418, 160.8571, 1193.207, 0.1505231, 622.9948, 0.07863297, 1245.202, 0.7690838, 1363.808, 771.2535, 2202.756, 1517.691, 475.8692, 595.5548, 942.4823, 519.1985, 2010.691, 1060.609
89.09999999999999, 800.8982, 276.5012, 619.8838, 590.1342, 70.02045, 485.6884, 684.6696, 0.2614867, 845.9673, 0.1282843, 16.92426, 17.14397, 775.1838, 16.68774, 609.3146, 938.103, 92.80715, 560.1223, 1237.831, 1019.771, 39.17338, 177.937, 1227.52, 4172.221, 423.781, 9.290824, 233.2863, 153.8907, 1278.84, 0.1433109, 724.942, 0.0751303, 1284.979, 0.7368737, 1373.521, 816.6608, 2158.071, 1672.657, 455.9404, 565.4002, 901.4091, 493.8511, 1973.532, 1079.436
89.2, 846.7032, 263.5483, 628.0853, 561.8911, 66.70848, 461.9096, 812.8629, 0.2489686, 883.9481, 0.1220071, 16.06583, 19.06892, 738.7717, 15.97113, 582.1324, 1025.015, 88.45922, 527.8256, 1184.962, 1005.162, 37.1693, 168.6481, 1398.775, 4125.618, 399.7605, 8.897749, 221.192, 147.2259, 1224.18, 0.1364443, 694.7199, 0.07178365, 1231.149, 0.7060125, 1442.655, 777.824, 2150.18, 1596.352, 436.8462, 536.7724, 862.1257, 469.7412, 2030.525, 1029.082
89.3, 908.5096, 251.2023, 595.8853, 534.9996, 63.55317, 439.2949, 775.136, 0.2370497, 952.6614, 0.1160371, 15.25094, 18.17849, 704.07, 15.28529, 556.1628, 979.3595, 84.31498, 497.3911, 1134.351, 1020.932, 35.26774, 159.8442, 1629.235, 4149.49, 377.1014, 8.521304, 209.7247, 163.8525, 1171.856, 0.1299066, 665.7577, 0.06858608, 1179.574, 0.6764439, 1482.201, 775.5549, 2086.411, 1553.526, 418.5515, 509.5941, 824.5544, 446.8083, 1930.042, 981.0774
89.40000000000001, 865.3428, 239.4346, 565.3362, 509.3951, 60.5471, 417.7874, 739.1602, 0.2257015, 950.653, 0.1103592, 14.47738, 17.32963, 721.9368, 14.6289, 531.3518, 982.9724, 80.3649, 549.0391, 1144.849, 1057.322, 33.46347, 151.4998, 1675.48, 4076.3, 355.7267, 8.160786, 198.8519, 156.7563, 1299.171, 0.1236822, 638.0029, 0.06553094, 1168.775, 0.6481137, 1419.21, 805.0786, 2016.786, 1482.656, 401.0231, 483.792, 918.2909, 424.995, 1939.103, 1117.228
89.5, 824.227, 228.2181, 622.7018, 587.4075, 57.68323, 397.3329, 704.8541, 0.2148965, 905.6091, 0.1049591, 13.74306, 44.24203, 725.6389, 14.0007, 507.6476, 939.1896, 76.59988, 517.3815, 1095.951, 1011.961, 31.7515, 143.591, 1863.29, 4065.903, 335.5636, 7.81552, 188.5428, 149.9675, 1243.642, 0.1177561, 611.4052, 0.06261189, 1119.813, 0.62097, 1497.238, 818.8868, 2003.924, 1569.334, 477.8954, 459.2962, 878.2719, 404.2467, 1959.934, 1065.112
89.59999999999999, 813.668, 217.5271, 630.2933, 559.2949, 54.95481, 377.8799, 672.1403, 0.2046087, 901.9034, 0.09982324, 13.04598, 49.17049, 707.2713, 13.39947, 485.0009, 923.9275, 73.01124, 487.5492, 1049.142, 968.5453, 30.12711, 136.0951, 1982.897, 4018.753, 316.5434, 7.484862, 178.7682, 160.4191, 1294.661, 0.1121138, 585.9163, 0.05982287, 1072.902, 0.594963, 1511.07, 844.7368, 1934.214, 1497.743, 457.8817, 436.0408, 839.9969, 441.1671, 1862.944, 1015.426
89.7, 812.411, 207.3369, 677.2034, 532.5276, 52.35545, 359.3792, 640.9447, 0.1948135, 969.8193, 0.0949387, 12.38426, 46.87444, 788.2776, 12.82407, 463.3645, 995.6674, 69.59073, 539.9023, 1048.572, 926.9926, 28.58583, 128.9904, 2032.965, 4049.066, 298.6012, 7.168194, 169.5003, 230.7543, 1278.254, 0.106742, 596.7542, 0.05715809, 1062.532, 0.5700453, 1585.409, 987.6125, 2062.435, 1554.467, 438.7061, 413.9629, 803.39, 419.6292, 1860.306, 1024.031
89.8, 773.8102, 197.6241, 685.671, 507.0415, 49.87904, 341.7844, 721.6224, 0.1854872, 923.8672, 0.09029316, 11.75611, 44.68562, 775.2343, 12.27337, 442.6933, 951.3192, 66.33047, 508.7715, 1077.17, 887.2225, 27.1234, 122.2567, 2073.204, 4041.177, 281.676, 6.864923, 160.7129, 220.7607, 1261.559, 185.2081, 659.3038, 0.054612, 1174.767, 0.5461711, 1657.043, 964.4691, 2047.731, 1495.838, 420.3336, 393.0028, 768.3784, 489.551, 1812.271, 976.2622
89.90000000000001, 822.8667, 188.3663, 703.2513, 482.775, 47.51976, 325.0509, 688.1303, 0.1766074, 919.3673, 0.08587494, 11.15981, 42.599, 738.8198, 11.74632, 524.4386, 930.8115, 63.22294, 479.4358, 1079.836, 886.0729, 25.73578, 115.8745, 2157.811, 4073.814, 265.7102, 6.574483, 152.3811, 211.2, 1207.637, 244.0557, 647.0687, 0.05217933, 1208.528, 0.5232968, 1586.622, 918.6033, 2048.024, 1501.939, 402.7305, 373.1039, 904.8076, 465.651, 1980.001, 930.7214
90, 783.7691, 179.5422, 667.1978, 459.67, 45.27208, 309.1367, 656.1926, 0.1681527, 875.8058, 0.08167292, 10.59376, 40.60981, 793.8821, 11.2419, 501.0428, 889.3521, 60.261, 451.7915, 1033.715, 920.3488, 24.41916, 109.8255, 2184.155, 4346.728, 412.0387, 6.29633, 144.4812, 202.0533, 1156.02, 306.9474, 620.093, 0.04985503, 1209.492, 0.5013806, 1519.193, 927.2749, 1995.504, 1494.406, 476.2644, 354.2126, 889.6839, 442.9178, 1973.589, 1032.896
90.09999999999999, 829.7549, 171.1314, 632.9927, 437.6707, 43.13071, 294.0017, 797.6617, 0.1601027, 869.1348, 0.07767651, 10.05643, 75.1224, 756.5917, 10.75915, 478.6907, 849.7393, 57.43782, 538.8061, 1063.548, 880.8638, 23.16989, 104.0922, 2203.837, 4790.203, 388.6837, 6.029946, 136.9908, 193.3027, 1106.609, 292.2403, 742.9139, 0.04763426, 1175.983, 0.4803822, 1557.051, 883.1779, 2107.5, 1426.233, 456.319, 336.2779, 915.3465, 421.2944, 1979.004, 984.7133
90.2, 882.7015, 163.1147, 630.6926, 509.1904, 41.09063, 279.6076, 760.6404, 0.1524381, 935.0536, 0.07387565, 9.546344, 95.49802, 743.2149, 10.29712, 633.952, 857.4016, 54.74691, 507.7385, 1018.123, 843.0728, 21.98454, 98.65827, 2151.697, 4945.036, 366.6526, 5.774832, 129.8888, 184.9311, 1059.311, 278.2378, 711.9425, 0.04551241, 1214.761, 0.4602632, 1540.055, 890.0532, 2052.806, 1445.57, 515.1771, 319.2512, 896.183, 400.7267, 1935.216, 938.7783
90.3, 840.7609, 155.4735, 704.3074, 563.3129, 39.14705, 265.9183, 725.3374, 0.1451405, 890.7489, 0.07026078, 9.062134, 91.0387, 708.3045, 9.854939, 605.6707, 819.2119, 52.18207, 606.2155, 974.6379, 884.6392, 20.85982, 93.50799, 2061.931, 5080.192, 345.8701, 5.530511, 123.155, 176.9221, 1070.1, 264.9062, 682.2623, 0.04348508, 1225.222, 0.4409869, 1524.344, 903.0539, 2061.195, 1467.203, 566.5671, 303.0866, 908.6841, 381.1631, 1872.605, 894.986
90.40000000000001, 830.4896, 148.1902, 668.1998, 536.3533, 37.29539, 252.8992, 788.8195, 0.1381921, 991.3093, 0.06682278, 8.602484, 86.7876, 722.8668, 9.431743, 603.9655, 782.7233, 49.73738, 571.2611, 1087.219, 846.6862, 19.79265, 88.62656, 2084.254, 4935.218, 416.3257, 5.296527, 116.7702, 169.2599, 1024.362, 252.2133, 653.8195, 0.04154805, 1304.327, 0.4225178, 1613.496, 860.1087, 1987.17, 1462.11, 542.8399, 287.7405, 869.0837, 429.7776, 1825.703, 853.2366
90.5, 842.8467, 141.2482, 633.9433, 510.6841, 35.53132, 240.5175, 752.2086, 0.1315765, 976.2111, 0.06355302, 8.166148, 82.73501, 845.6371, 9.02672, 629.5422, 779.4087, 47.40723, 538.3221, 1040.783, 919.6426, 18.78007, 83.99996, 1997.302, 5012.004, 392.7278, 5.072443, 169.4728, 200.1175, 1104.503, 412.6836, 626.5624, 0.03969731, 1249.687, 0.4048223, 1544.925, 842.2586, 2030.141, 1395.41, 520.1064, 273.1714, 979.1456, 443.8817, 1903.218, 813.4347
90.59999999999999, 802.7997, 134.6313, 627.8173, 545.0923, 33.85069, 228.742, 717.2968, 0.1252775, 929.9562, 0.06044325, 7.751945, 78.87165, 805.9157, 8.63909, 601.4576, 744.6929, 45.18624, 507.2825, 996.3301, 954.9454, 17.81929, 79.61488, 1997.139, 4998.663, 629.3443, 4.857838, 160.6868, 191.4508, 1057.294, 392.9101, 600.4416, 0.03792901, 1299.4, 0.3878679, 1479.269, 849.4738, 1986.97, 1479.733, 498.325, 259.34, 936.4746, 422.2113, 1988.109, 775.4895
90.7, 764.6556, 128.3244, 617.2842, 543.3591, 32.24955, 217.543, 684.0054, 0.1192801, 927.9957, 0.05748565, 7.35875, 75.1887, 768.0601, 8.268106, 574.6259, 794.1884, 43.06931, 522.546, 953.7759, 969.835, 16.90767, 75.45872, 2011.6, 4837.746, 593.6721, 4.652313, 152.3563, 247.7648, 1012.103, 374.0841, 575.4097, 0.03623948, 1313.527, 0.3716235, 1528.281, 864.6275, 1944.29, 1427.483, 477.4557, 246.2089, 895.6631, 480.8841, 1889.726, 739.3143
90.8, 798.8143, 122.313, 585.638, 539.2183, 30.72415, 206.8923, 652.2592, 0.1135698, 990.8041, 0.05467277, 6.985499, 71.67772, 731.9827, 7.913052, 548.9912, 838.9221, 41.05154, 547.293, 913.0392, 988.4173, 16.04268, 71.51953, 2018.045, 4805.081, 560.0219, 4.455484, 160.2941, 237.0346, 1057.706, 356.1601, 652.8789, 0.03462521, 1258.501, 0.3560595, 1463.332, 960.0806, 1961.154, 1362.362, 457.4604, 233.7426, 912.5445, 744.8268, 1796.211, 704.8267
90.90000000000001, 760.8595, 116.5832, 555.6142, 513.4119, 29.2709, 196.763, 621.9863, 0.1081329, 943.8578, 0.05199752, 6.63118, 114.2556, 697.5999, 7.573246, 524.5001, 832.2741, 39.12831, 515.736, 994.6749, 946.012, 15.22195, 67.78597, 1984.195, 4824.5, 528.279, 4.266982, 151.984, 226.769, 1012.498, 339.0949, 625.661, 0.03308284, 1239.749, 0.3411473, 1612.939, 1080.752, 2018.882, 1445.626, 438.3025, 221.9076, 957.0103, 708.4642, 1810.869, 767.0264
91, 830.2718, 111.1218, 654.7745, 542.3834, 27.88638, 187.1297, 593.1185, 0.1029563, 930.7159, 0.04945319, 6.294833, 108.9204, 664.8321, 7.248031, 501.1016, 895.4423, 37.29519, 529.879, 952.1914, 905.426, 14.44321, 64.24732, 1987.543, 4836.213, 498.3353, 4.086455, 156.4553, 216.948, 969.2216, 322.8474, 599.5778, 0.03160918, 1287.856, 0.3268597, 1684.542, 1174.972, 2018.015, 1484.65, 467.9864, 367.2184, 915.3039, 673.8768, 1721.256, 946.9543
91.09999999999999, 790.8223, 105.9162, 655.5179, 516.4255, 26.56736, 177.968, 565.5905, 0.09802744, 896.3441, 0.04703335, 5.975546, 103.8343, 633.6035, 6.936782, 561.2833, 855.5582, 35.54794, 580.7237, 911.5224, 866.5812, 13.7043, 60.8934, 1957.826, 4675.978, 470.0889, 3.913566, 217.0979, 207.5524, 971.5834, 307.3783, 574.582, 0.03020116, 1287.215, 0.3131704, 1612.952, 1449.585, 1988.08, 1416.922, 466.0493, 427.0117, 1011.647, 640.978, 1721.6, 902.7807
91.2, 753.2473, 100.9545, 621.9116, 491.7099, 25.31072, 169.2548, 539.3401, 0.09333458, 949.0947, 0.04473192, 5.672454, 98.98572, 603.8418, 6.638899, 536.2438, 817.4507, 33.88255, 652.2512, 872.5904, 889.8745, 13.0032, 57.71456, 1927.655, 4762.822, 443.4436, 3.747992, 205.8428, 198.5637, 950.0725, 292.6505, 550.6282, 0.02885587, 1367.228, 0.3000545, 1544.405, 1380.65, 2069.996, 1408, 446.5317, 405.391, 967.5596, 609.6852, 1636.405, 860.6677
91.3, 835.7834, 96.22526, 590.0282, 468.1772, 24.11353, 160.9683, 681.4997, 0.08886638, 904.1247, 0.0425431, 5.384735, 94.36353, 575.478, 6.353808, 512.3214, 817.014, 32.29519, 678.7209, 967.6681, 866.8813, 12.33796, 54.70167, 1946.536, 4715.785, 418.3085, 3.589422, 195.1713, 189.9642, 1029.761, 278.6283, 527.673, 0.02757049, 1428.885, 0.2874879, 1478.771, 1314.992, 1981.514, 1343.769, 466.3971, 485.6411, 950.3785, 579.9202, 1555.426, 820.5191
91.40000000000001, 796.0721, 91.71753, 559.7793, 445.7708, 22.97296, 153.0874, 649.8698, 0.08461208, 861.2854, 0.04046139, 5.11161, 89.95717, 548.4466, 6.08096, 489.4661, 940.5867, 30.78218, 639.5859, 1040.359, 829.6902, 11.70676, 51.84607, 1995.037, 4638.299, 394.5982, 3.437561, 185.053, 181.7372, 1004.4, 265.278, 505.6749, 0.02634238, 1423.651, 0.2754475, 1415.926, 1367.37, 1896.814, 1282.468, 536.9283, 461.0517, 983.8979, 551.6084, 1668.735, 782.2434
91.5, 758.2476, 87.42097, 655.1812, 624.8021, 21.88634, 145.5924, 684.4409, 0.08056145, 820.476, 0.03848153, 4.852339, 85.75657, 522.6849, 5.819828, 467.6305, 937.2115, 29.34007, 642.0954, 995.9244, 794.0946, 11.10785, 49.13953, 1939.864, 4522.53, 372.2318, 3.292125, 175.4593, 173.8665, 961.47, 252.5674, 589.7755, 0.02516897, 1388.507, 0.2639115, 1415.011, 1302.344, 1948.197, 1335.509, 514.4424, 582.7067, 941.0198, 524.6787, 1678.636, 745.7532
91.59999999999999, 722.2203, 83.32568, 621.5922, 618.3367, 20.85111, 138.4643, 652.6744, 0.07670473, 781.6001, 0.03659856, 4.606218, 81.75212, 498.1332, 5.56991, 544.998, 919.1444, 27.96551, 704.7522, 1072.218, 791.7739, 10.53958, 46.57428, 1982.402, 4614.585, 351.1331, 3.152843, 166.363, 166.3366, 957.1274, 240.4658, 565.1883, 0.02404783, 1372.912, 0.2528586, 1489.271, 1265.133, 1910.263, 1274.584, 492.8982, 618.0858, 900.0103, 499.0638, 1595.567, 710.9652
91.7, 687.9048, 79.42225, 589.7251, 588.7438, 19.86486, 131.6852, 622.3823, 0.07303265, 744.5663, 0.03480772, 4.372581, 77.93466, 474.7348, 5.330724, 520.6851, 1022.311, 26.65535, 750.6727, 1026.423, 757.805, 10.00038, 44.14295, 1899.699, 4536.293, 331.2303, 3.019453, 157.7382, 159.1329, 916.2178, 228.944, 541.6262, 0.02297663, 1315.398, 0.2422686, 1495.111, 1297.656, 1917.48, 1240.187, 472.2562, 685.5101, 948.7924, 474.6993, 1575.858, 677.8
91.8, 655.2198, 75.70167, 559.4918, 637.8338, 18.92525, 125.2381, 593.4962, 0.06953636, 747.8513, 0.03310452, 4.150795, 74.29546, 452.4355, 5.10181, 497.4567, 976.7759, 25.40657, 744.358, 982.5834, 725.2935, 9.488771, 41.83854, 1893.23, 4606.025, 312.4557, 2.891706, 149.5606, 152.2411, 908.4512, 217.9743, 519.0463, 0.02195314, 1453.067, 0.2321221, 1491.57, 1235.945, 1999.712, 1293.359, 452.4787, 714.9767, 907.4441, 451.5244, 1559.733, 646.1819
91.90000000000001, 732.4791, 72.15538, 574.0094, 607.3078, 18.03008, 119.1065, 565.9506, 0.06620745, 712.4166, 0.03148465, 3.940258, 70.82619, 564.1623, 4.882725, 475.2646, 984.2928, 24.2163, 701.4382, 940.6163, 694.1768, 9.003332, 39.65443, 1844.426, 4517.151, 294.7453, 2.769364, 141.8069, 145.6478, 869.6221, 207.5302, 497.4077, 0.02097525, 1450.685, 0.2224006, 1498.266, 1206.359, 1953.139, 1296.989, 433.5294, 678.7755, 1024.101, 429.4808, 1608.993, 616.0387
92, 697.6762, 68.77522, 713.6175, 578.2427, 17.17726, 113.2752, 539.6835, 0.0630379, 678.6608, 0.02994405, 3.7404, 67.51893, 588.3522, 4.673048, 454.0626, 980.768, 23.08178, 728.8093, 944.716, 807.7119, 8.542727, 37.58434, 1815.597, 4512.613, 278.0387, 2.652199, 134.4552, 139.34, 926.0892, 197.5865, 476.6713, 0.02004091, 1389.913, 0.2130862, 1434.593, 1228.645, 1972.229, 1345.098, 415.3737, 644.4072, 1034.412, 408.5135, 1649.218, 587.3016
92.09999999999999, 714.9174, 65.55341, 677.0326, 550.5687, 16.36478, 107.7293, 652.4402, 0.06002009, 750.797, 278.1546, 3.550679, 85.86886, 560.716, 4.472375, 433.8063, 990.8674, 22.00042, 686.7861, 966.3892, 864.3447, 8.105687, 35.62231, 1853.162, 4434.737, 262.279, 2.53999, 127.4846, 133.3055, 886.5062, 188.1193, 456.7993, 0.0191482, 1331.687, 0.2041619, 1438.964, 1170.216, 1925.695, 1283.736, 503.4093, 611.7791, 989.3321, 388.5697, 1567.604, 559.9051
92.2, 743.769, 62.48252, 642.3232, 524.2191, 15.59072, 102.455, 622.1589, 0.05714675, 735.9769, 264.5439, 3.370581, 136.2587, 534.378, 4.28032, 414.4538, 946.733, 20.96972, 647.186, 1022.799, 897.2076, 7.691006, 33.76271, 1847.297, 4487.581, 247.4126, 2.432528, 120.8754, 127.5322, 1008.164, 179.1056, 475.7885, 0.01829525, 1372.945, 0.1956113, 1418.018, 1114.566, 1910.98, 1309.234, 482.3271, 580.803, 1031.019, 369.5997, 1738.799, 533.7866
92.3, 708.4297, 59.55549, 671.2957, 499.1305, 14.85328, 97.43889, 593.2831, 0.05441097, 730.2664, 251.5993, 3.199619, 129.896, 539.3484, 4.096512, 395.9645, 904.5645, 19.98731, 609.8693, 1025.284, 858.7154, 7.297539, 32.00019, 1770.231, 4399.816, 233.3889, 2.329613, 114.6089, 122.009, 965.0731, 170.5239, 485.1002, 0.0174803, 1330.315, 0.1874189, 1413.085, 1112.183, 2068.07, 1314.473, 462.1279, 551.3954, 1121.931, 351.5557, 1652.753, 508.8864
92.40000000000001, 674.7694, 56.76558, 653.8713, 568.0959, 14.15072, 92.66837, 737.106, 0.05180616, 695.6649, 239.2881, 3.037327, 123.8305, 594.692, 3.920598, 430.5136, 915.307, 19.05092, 607.6122, 981.493, 821.8746, 6.924202, 30.32967, 1876.938, 4264.506, 220.1601, 2.231052, 108.6672, 116.725, 923.8239, 162.3533, 464.8768, 0.01670165, 1321.208, 0.1795696, 1353.031, 1076.558, 1997.095, 1306.583, 442.7745, 645.8939, 1095.926, 334.3927, 1630.55, 776.8781
92.5, 642.7085, 54.10637, 706.9667, 540.9075, 13.48139, 88.13142, 702.8952, 0.04932604, 662.7028, 227.5793, 2.883268, 118.0481, 566.7581, 3.752237, 411.3079, 958.9608, 18.1584, 699.2208, 979.4416, 786.6143, 6.569964, 28.74636, 1819.076, 4348.674, 207.6811, 2.136661, 103.0336, 111.6699, 914.8981, 154.5743, 505.7263, 0.01595768, 1379.341, 0.172049, 1295.53, 1052.863, 2005.556, 1246.978, 424.2316, 732.0164, 1100.026, 318.0675, 1549.861, 821.1331
92.59999999999999, 612.1709, 51.57173, 720.5222, 515.0203, 12.84372, 83.81658, 670.2722, 0.04696466, 718.2747, 216.4434, 2.737023, 122.5823, 540.1362, 3.591107, 392.959, 916.2476, 17.3077, 722.783, 1008.888, 859.413, 6.23385, 27.24571, 1743.187, 4355.605, 195.9094, 2.046263, 97.69201, 106.8337, 1019.617, 147.168, 574.1564, 0.01524685, 1400.49, 0.1648434, 1339.331, 1127.728, 2063.713, 1243.835, 406.4653, 804.6747, 1169.821, 302.5394, 1667.867, 782.8288
92.7, 677.1251, 49.15582, 683.5833, 490.372, 12.23622, 79.713, 639.1633, 0.04471632, 684.2414, 205.8524, 2.598195, 116.8582, 514.7649, 3.436896, 396.3731, 875.4368, 16.49685, 681.1073, 1025.357, 913.187, 5.91493, 25.82339, 1912.435, 4252.423, 184.8049, 1.95969, 92.62736, 102.2069, 976.0369, 140.1165, 550.2203, 0.01456769, 1476.69, 0.1579396, 1282.412, 1095.45, 2023.702, 1187.093, 389.443, 763.9318, 1118.84, 287.7693, 1585.331, 746.3113
92.8, 644.9523, 46.85309, 708.8211, 466.9034, 11.65744, 75.81033, 609.4983, 0.04257562, 651.8206, 195.7796, 2.466409, 111.4015, 490.5853, 3.289307, 421.04, 879.1787, 15.72398, 641.8346, 981.5634, 874.0092, 5.612326, 24.47533, 1832.652, 4339.155, 174.3299, 1.87678, 87.82527, 97.78048, 934.319, 133.4029, 527.2822, 0.01391877, 1414.829, 0.1513249, 1227.912, 1043.356, 1974.984, 1187.294, 511.2235, 725.2518, 1184.92, 273.7204, 1666.795, 711.4973
92.90000000000001, 614.308, 44.65823, 751.6249, 444.5579, 11.10605, 72.09872, 581.2101, 0.0405374, 620.936, 186.1998, 2.341308, 106.1995, 467.5414, 3.148056, 402.257, 875.9408, 14.98733, 711.3611, 1116.926, 836.5123, 5.325203, 23.19763, 1756.197, 4205.554, 164.4486, 1.797378, 83.27214, 93.54578, 894.3843, 127.011, 505.3003, 0.01329877, 1535.513, 0.1449872, 1282.459, 1041.523, 2001.257, 1298.792, 489.8141, 688.5303, 1157.983, 260.3573, 1740.453, 796.6764
93, 585.1199, 42.56619, 713.0914, 484.2388, 10.58073, 68.56884, 737.1943, 0.03859675, 591.5148, 177.0887, 2.222552, 101.2405, 445.58, 3.01287, 384.3119, 836.9254, 14.28518, 670.344, 1211.435, 800.624, 5.05277, 21.98664, 1779.744, 4257.374, 155.1274, 1.721334, 78.95506, 89.49447, 856.1564, 120.9253, 484.2348, 0.01270638, 1571.67, 0.138915, 1227.957, 991.993, 1990.365, 1239.543, 469.3012, 653.6682, 1107.519, 247.6466, 1654.325, 900.9381
