 , C000, C001, C002, C006, C008, C009, C010, C011, C013, C016, C017, C018, C020, C026, C030, C033, C034, C038, C039, C040, C045, C053, C055, C056, C063, C064, C083, C085, C086, C089, C091, C094, C095, C098, C107, C121, C125
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
271.6, 3273.982, 372.6494, 993.2979, 1.011625, 50.17898, 1849.06, 1074.255, 1184.08, 0.4344014, 379.1488, 588.6556, 2245.53, 839.7968, 1298.775, 141.7556, 1870.143, 677.2996, 46.17643, 226.2396, 1656.27, 2614.164, 1165.504, 242.6822, 818.794, 2100.761, 1631.287, 1425.702, 1208.942, 3746.969, 1142.266, 2322.337, 1787.163, 1275.006, 1261.024, 1937.572, 3559.377, 4684.305
271.7, 3354.107, 396.7437, 972.759, 0.9702101, 48.06137, 1881.987, 1025.837, 1131.979, 0.4153627, 363.5001, 564.1497, 2242.072, 803.4271, 1368.652, 135.384, 1861.074, 646.821, 44.13562, 298.2272, 1701.396, 2723.812, 1134.208, 232.5485, 879.1976, 2152.003, 1712.385, 1364.933, 1381.687, 3846.823, 1157.588, 2220.916, 1832.961, 1217.271, 1206.576, 1928.14, 3509.651, 4832.272
271.8, 3221.277, 431.0655, 1099.067, 0.930491, 46.03313, 1923.429, 979.6012, 1082.171, 0.3971584, 348.4972, 540.6639, 2173.838, 768.6324, 1312.78, 129.2988, 1802.362, 696.9684, 42.18501, 284.8483, 1626.743, 2795.834, 1338.258, 222.8379, 840.4213, 2056.467, 1837.571, 1306.755, 1321.614, 3725.622, 1343.133, 2123.924, 1804.509, 1299.459, 1192.431, 1844.7, 3364.857, 4797.296
271.9, 3349.135, 412.8755, 1052.861, 0.8923979, 44.09048, 1909.986, 935.4492, 1142.409, 0.379752, 334.1136, 518.1559, 2264.83, 735.3447, 1259.188, 123.487, 1771.8, 735.7852, 40.3206, 272.0695, 1555.366, 2727.446, 1279.974, 213.5328, 803.3552, 2028.302, 1819.469, 1251.056, 1349.671, 3669.938, 1349.749, 2190.129, 1822.063, 1348.704, 1140.944, 1908.099, 3290.912, 4857.573
272, 3203.599, 436.059, 1043.018, 0.8558643, 42.22981, 1878.547, 893.2871, 1092.142, 0.3631084, 320.3236, 496.5849, 2173.807, 777.093, 1207.784, 117.9365, 1691.643, 801.2826, 38.5386, 304.2725, 1609.822, 2942.396, 1311.156, 204.6163, 821.254, 2084.273, 1862.003, 1275.375, 1429.729, 3794.426, 1385.205, 2176.701, 1805.537, 1287.632, 1153.087, 1908.249, 3302.819, 4635.375
272.1, 3261.783, 441.0795, 1066.377, 0.8208264, 40.44766, 1788.309, 853.0254, 1044.086, 0.3471943, 307.1028, 579.3982, 2186.158, 790.3891, 1396.026, 112.6355, 1719.562, 765.2247, 36.83535, 290.6224, 1539.188, 2876.625, 1553.669, 196.0721, 811.1606, 2050.643, 1856.191, 1292.916, 1367.568, 3892.979, 1316.013, 2133.177, 1790.045, 1252.495, 1315.442, 1967.533, 3373.985, 4678.873
272.2, 3180.815, 422.4669, 1021.545, 0.7872229, 38.74072, 1754.043, 814.5783, 1004.595, 0.3319776, 294.4276, 555.2776, 2091.928, 790.2408, 1339.036, 107.5728, 1641.769, 730.7894, 35.20738, 277.5846, 1546.207, 2827.176, 1870.518, 187.8847, 775.385, 2020.49, 1771.003, 1294.749, 1308.108, 4180.256, 1250.278, 2129.384, 1889.382, 1195.779, 1282.121, 1902.673, 3355.255, 4759.441
272.3, 3091.381, 404.6397, 1058.327, 0.754995, 85.18134, 1707.879, 777.8641, 960.3912, 0.3174279, 282.2756, 532.1613, 2056.875, 805.5958, 1321.233, 102.7376, 1567.495, 697.9037, 33.65136, 265.1317, 1478.364, 2845.629, 2039.582, 180.0392, 840.6668, 1930.792, 1817.626, 1239.562, 1251.234, 4396.995, 1187.827, 2201.072, 1809.587, 1156.896, 1226.762, 1953.328, 3216.832, 4541.731
272.4, 3015.321, 387.5647, 1013.834, 0.7240865, 81.58659, 1689.906, 742.8046, 994.621, 0.3035159, 270.6252, 510.0072, 2080.315, 859.4537, 1409.673, 98.11973, 1545.982, 727.4482, 32.1641, 253.2375, 1507.48, 2940.116, 2137.56, 172.5213, 803.5898, 1845.077, 1760.917, 1186.728, 1356.811, 4411.345, 1205.566, 2144.689, 1902.46, 1104.509, 1173.793, 2100.695, 3337.155, 4487.728
272.5, 3011.934, 371.2103, 1055.064, 0.6944434, 78.14354, 1608.729, 709.3254, 950.8565, 0.2902135, 259.4556, 537.8399, 1990.647, 822.2327, 1352.126, 93.70944, 1476.041, 694.7128, 30.74258, 241.8768, 1545.439, 2935.79, 2186.793, 165.3173, 768.1481, 1809.239, 1715.973, 1136.145, 1327.631, 4417.349, 1145.348, 2051.027, 1822.112, 1167.02, 1178.145, 2063.713, 3276.62, 4476.582
272.6, 2881.05, 355.5461, 1010.708, 0.6660138, 89.4603, 1562.246, 677.3551, 909.0177, 0.2774942, 248.747, 515.4495, 1980.829, 883.952, 1301.507, 89.49738, 1409.265, 663.4506, 29.38389, 231.0258, 1514.139, 2817.344, 2257.912, 158.4141, 734.2695, 1911.934, 1785.919, 1087.718, 1346.691, 4402.727, 1088.138, 1961.454, 1913.152, 1190.636, 1389.285, 2088.176, 3343.52, 4354.998
272.7, 2888.383, 340.5428, 968.2174, 0.6387481, 85.68497, 1657.951, 646.8257, 948.6384, 0.2653323, 302.5472, 493.9911, 2017.961, 845.67, 1248.375, 85.47465, 1528.153, 671.7941, 28.08524, 220.6617, 1447.703, 2942.625, 2484.011, 151.7992, 836.0984, 1827.056, 1804.123, 1197.861, 1288.14, 4363.516, 1163.616, 1981.726, 1909.099, 1136.722, 1329.298, 1997.809, 3205.581, 4312.738
272.8, 2832.591, 411.3251, 983.4288, 0.6125986, 87.06994, 1578.309, 617.6724, 906.8972, 0.2537035, 294.2896, 576.5161, 2001.172, 809.046, 1427.326, 81.63273, 1459.02, 641.5632, 26.84399, 280.4843, 1514.883, 2883.216, 2375.825, 145.4605, 823.5596, 1912.944, 1777.697, 1159.761, 1232.134, 4388.791, 1194.684, 2047.672, 1987.86, 1102.345, 1324.153, 2068.839, 3451.607, 4367.346
272.9, 2950.602, 438.1203, 1064.27, 0.5875196, 83.39548, 1552.015, 589.833, 866.9926, 0.2425843, 282.1433, 552.5156, 1914.916, 774.0081, 1369.058, 77.9635, 1393.013, 859.7388, 25.65759, 267.9013, 1606.345, 2935.895, 2383.756, 177.6922, 850.8823, 1853.084, 1756.895, 1297.572, 1211.614, 4327.143, 1135.009, 2009.486, 1987.137, 1187.888, 1421.978, 2173.517, 3430.413, 4292.051
273, 2987.316, 468.0585, 1019.528, 0.5634674, 79.8761, 1612.69, 563.2484, 887.0764, 0.2319524, 327.9285, 566.0425, 1832.377, 761.1573, 1313.169, 74.4592, 1398.692, 914.2057, 24.52363, 255.8828, 1573.652, 2941.252, 2625.098, 170.2723, 967.4407, 2077.294, 1697.479, 1430.92, 1416.171, 4319.895, 1231.092, 1989.432, 1934.644, 1134.098, 1388.096, 2176.382, 3313.165, 4413.944
273.1, 2995.216, 448.3075, 976.6658, 0.5403998, 139.0059, 1566.041, 537.862, 848.044, 0.2217865, 345.4637, 549.7028, 2006.084, 897.1772, 1539.036, 71.1124, 1346.176, 920.8318, 23.43979, 304.071, 1506.839, 2999.593, 2666.163, 163.1622, 924.7725, 2133.09, 1788.407, 1513.118, 1436.996, 4597.271, 1169.599, 1902.55, 1902.149, 1082.743, 1482.201, 2220.278, 3469.453, 4314.571
273.2, 3085.769, 429.3898, 951.0234, 0.5182765, 284.2177, 1693.267, 513.6198, 810.7291, 226.8524, 331.2053, 590.0807, 1960.431, 858.3226, 1476.208, 67.91604, 1385.911, 937.2872, 22.40385, 290.4298, 1502.934, 3075.483, 2900.416, 156.349, 1075.056, 2242.852, 1903.415, 1448.623, 1578.544, 4679.754, 1111.177, 1914.544, 1938.205, 1033.714, 1540.015, 2200.961, 3385.647, 4312.015
273.3, 3424.29, 509.5688, 911.0416, 0.497059, 272.2234, 1667.09, 490.4702, 775.056, 216.91, 329.2487, 643.1304, 1892.333, 821.1506, 1594.906, 64.86334, 1365.132, 944.277, 21.41369, 317.6548, 1504.394, 2961.549, 2933.17, 149.8203, 1265.675, 2387.875, 1844.873, 1453.115, 1509.912, 5033.385, 1113.785, 1830.932, 1997.256, 1201.645, 1582.116, 2256.894, 3478.619, 4399.907
273.4, 3580.827, 488.0661, 872.7407, 0.47671, 277.788, 1749.419, 653.2844, 740.9526, 207.4034, 315.6595, 616.3566, 1810.768, 838.6692, 1635.208, 61.94786, 1303.373, 1070.453, 20.46729, 303.4043, 1588.373, 2989.201, 3036.79, 143.5643, 1209.853, 2369.796, 1940.761, 1404.636, 1444.264, 5013.396, 1186.091, 1813.605, 1912.905, 1147.232, 1513.803, 2345.569, 3585.029, 4198.644
273.5, 3434.834, 546.3163, 937.0375, 0.4571941, 266.065, 1712.831, 623.8399, 833.4536, 316.0371, 302.6312, 590.6975, 1732.719, 802.3483, 1568.454, 59.16343, 1394.443, 1084.873, 19.56272, 289.7931, 1623.033, 2922.122, 3310.065, 137.5694, 1156.494, 2264.591, 1867.803, 1562.215, 1516.386, 4893.685, 1126.845, 1744.157, 1944.507, 1095.283, 1662.873, 2329.93, 3437.126, 4006.587
273.6, 3427.587, 705.1431, 897.6437, 0.4384772, 254.8367, 1711.651, 595.7225, 890.4731, 302.186, 290.1406, 566.1066, 1694.061, 767.6005, 1504.425, 56.50415, 1503.9, 1036.053, 18.69813, 317.3487, 1551.819, 2948.759, 3509.57, 131.8249, 1105.487, 2499.027, 1965.783, 1590.31, 1529.558, 5020.439, 1207.506, 1760.231, 2002.078, 1045.686, 1591.073, 2305.004, 3383.168, 4046.292
273.7, 3494.371, 675.3875, 859.906, 0.4205265, 265.5247, 1629.43, 568.8725, 851.2913, 288.9419, 278.1656, 542.5394, 1739.212, 806.3624, 1616.146, 53.9644, 1435.864, 1137.963, 17.87175, 303.1119, 1511.756, 2862.492, 3706.163, 126.3203, 1230.537, 2495.078, 1918.283, 1674.027, 1463.056, 4970.455, 1177.564, 1870.561, 2041.284, 998.3345, 1522.374, 2224.713, 3499.466, 4274.385
273.8, 3498.116, 665.0142, 823.7548, 0.4033107, 295.4579, 1610.901, 543.2326, 843.3663, 276.2783, 266.6848, 519.9532, 1693.506, 804.2138, 1759.259, 51.5388, 1400.075, 1086.754, 17.08189, 289.5138, 1463.215, 2854.19, 3657.376, 121.0455, 1176.265, 2439.558, 1975.317, 1646.454, 1399.445, 4991.489, 1138.126, 1788.87, 1955.073, 1056.567, 1634.538, 2282.723, 3480.57, 4186.09
273.9, 3469.586, 636.952, 865.9399, 0.3867998, 282.9893, 1702.286, 518.7484, 909.8551, 264.1697, 255.6778, 498.3074, 1663.067, 769.3851, 1687.44, 49.22224, 1388.186, 1201.918, 16.32694, 330.671, 1441.02, 2830.676, 3712.444, 115.991, 1143.239, 2454.267, 1884.662, 1609.341, 1529.987, 4968.622, 1186.937, 1710.746, 2045.421, 1008.723, 1563.962, 2361.146, 3336.977, 4134.908
274, 3546.258, 610.074, 829.535, 0.3709647, 271.0468, 1763.511, 495.3676, 884.8624, 309.9137, 245.1251, 535.1628, 1591.384, 752.2722, 1648.684, 47.00979, 1408.863, 1147.831, 15.60536, 315.8366, 1469.078, 2753.218, 3596.994, 111.1476, 1199.217, 2443.873, 1798.168, 1540.745, 1463.466, 4773.897, 1127.65, 1693.433, 1959.036, 1117.408, 1547.516, 2258.967, 3370.019, 4067.097
274.1, 3457.858, 584.3301, 808.6274, 0.3557779, 259.6083, 1697.644, 473.0407, 856.0492, 296.331, 235.008, 512.8839, 1560.429, 743.2914, 1581.38, 44.89679, 1359.16, 1116.991, 14.91567, 336.2249, 1561.835, 2836.617, 3678.106, 175.7061, 1276.962, 2335.38, 1779.669, 1605.848, 1574.576, 4796.704, 1071.323, 1758.554, 1876.299, 1066.809, 1480.698, 2318.629, 3500.926, 4025.737
274.2, 3430.031, 559.6727, 774.6321, 0.3412128, 248.6525, 1730.764, 451.7201, 990.233, 283.3436, 225.3085, 491.5323, 1609.667, 711.1011, 1558.218, 42.87877, 1461.896, 1118.442, 35.81396, 321.1413, 1493.306, 2892.24, 3591.978, 168.3691, 1220.643, 2266.174, 1701.869, 1537.401, 1506.116, 4723.823, 1017.811, 1759.838, 1834.397, 1018.502, 1677, 2218.29, 3356.493, 4050.721
274.3, 3507.282, 536.0557, 742.0659, 0.327244, 238.1591, 1767.696, 555.8988, 946.6616, 406.301, 216.0092, 654.6707, 1648.09, 833.3997, 1560.69, 40.95145, 1395.76, 1068.112, 34.23114, 331.2924, 1427.784, 2775.551, 3537.806, 161.3385, 1166.807, 2510.598, 1671.255, 1579.848, 1440.633, 4779.182, 1004.563, 1682.982, 1765.734, 1047.087, 1604.591, 2122.292, 3467.612, 4097.338
274.4, 3468.175, 526.4022, 845.1117, 0.313847, 228.1085, 1682.783, 600.1143, 905.0074, 388.4939, 207.0938, 627.4165, 1651.834, 797.307, 1564.87, 39.11076, 1373.618, 1020.047, 32.71826, 316.4301, 1542.429, 2802.102, 3528.304, 154.6014, 1146.401, 2399.142, 1598.887, 1538.063, 1377.997, 4799.188, 954.3853, 1725.271, 1691.161, 999.6724, 1535.308, 2030.45, 3324.553, 3909.915
274.5, 3478.127, 504.1891, 809.5825, 0.3009985, 218.4821, 1601.948, 573.0663, 882.8309, 371.4672, 198.5464, 601.2969, 1647.371, 794.2548, 1500.987, 37.35281, 1380.429, 1156.416, 31.27225, 327.1243, 1474.751, 2869.14, 3482.984, 148.1457, 1176.201, 2292.635, 1654.601, 1586.5, 1441.34, 4596.148, 951.2552, 1649.925, 1929.336, 954.4048, 1469.017, 2123.716, 3346.481, 3883.85
274.6, 3424.852, 505.9058, 775.547, 0.2886761, 209.2619, 1585.625, 547.2374, 848.0371, 355.1867, 190.3517, 576.2648, 1618.792, 759.8574, 1562.315, 35.67387, 1378.676, 1123.666, 29.89014, 312.449, 1440.752, 2875.286, 3434.929, 141.9596, 1185.982, 2300.845, 1578.665, 1568.376, 1378.674, 4474.196, 903.7399, 1577.87, 1847.854, 1078.785, 1405.588, 2131.068, 3270.499, 3915.527
274.7, 3331.932, 484.5577, 852.7626, 0.276858, 200.4308, 1509.457, 522.5726, 887.1484, 419.3695, 182.4953, 552.2747, 1570.349, 834.6494, 1498.536, 34.0704, 1401.439, 1146.743, 28.56912, 298.432, 1526.656, 2857.836, 3442.476, 188.302, 1229.854, 2198.701, 1506.214, 1526.829, 1527.285, 4511.564, 925.2144, 1632.681, 1844.665, 1063.218, 1522.748, 2084.396, 3191.539, 3921.551
274.8, 3298.554, 472.8636, 825.5517, 0.2655238, 191.9724, 1601.381, 499.0195, 925.3997, 451.3599, 174.9631, 529.2833, 1564.891, 798.5026, 1644.17, 32.53901, 1338.038, 1193.318, 27.30648, 335.285, 1686.697, 2742.535, 3442.13, 180.4391, 1175.613, 2198.851, 1437.088, 1605.093, 1460.881, 4588.63, 916.8156, 1663.344, 1766.759, 1015.073, 1456.999, 2138.885, 3253.996, 3848.698
274.9, 3331.044, 454.5046, 846.4459, 0.2546536, 183.8709, 1564.557, 476.528, 884.681, 431.5779, 167.7418, 507.249, 1526.144, 763.9213, 1577.05, 31.07644, 1277.505, 1139.618, 26.09965, 320.2436, 1612.689, 2876.531, 3376.698, 231.2025, 1255.714, 2101.235, 1642.895, 1536.678, 1397.365, 4432.494, 871.0205, 1590.703, 1825.978, 969.1077, 1394.089, 2046.324, 3222.804, 3778.52
275, 3186.293, 435.3255, 857.6725, 0.2442285, 176.1113, 1489.401, 560.5775, 907.9604, 463.2415, 160.8185, 486.1863, 1485.436, 870.7352, 1620.328, 29.67962, 1219.71, 1127.587, 135.3347, 330.5905, 1541.929, 2856.76, 3401.638, 221.5482, 1219.915, 2007.953, 1583.821, 1471.179, 1336.61, 4391.662, 879.5085, 1521.234, 1802.73, 925.2242, 1591.503, 1957.769, 3299.108, 3677.274
275.1, 3297.437, 489.8021, 946.0648, 0.2342301, 168.6792, 1417.856, 679.7759, 868.0091, 442.9388, 154.181, 465.9462, 1550.892, 833.0257, 1641.212, 28.34558, 1246.883, 1076.845, 245.947, 368.9526, 1597.576, 2839.039, 3274.312, 212.297, 1384.217, 2090.181, 1562.12, 1408.472, 1588.06, 4334.669, 835.5769, 1518.864, 1745.52, 883.3279, 1586.93, 2009.982, 3289.383, 3636.213
275.2, 3337.626, 469.1335, 906.2914, 0.224641, 215.6027, 1466.168, 704.2119, 829.8157, 423.5259, 147.8175, 446.5487, 1540.311, 796.9493, 1697.694, 27.0715, 1190.474, 1028.387, 359.0101, 352.4008, 1720.471, 2888.737, 3297.352, 203.4321, 1694.715, 2137.558, 1600.018, 1446.569, 1519.015, 4351.8, 793.8397, 1633.335, 1671.801, 843.3287, 1634.756, 1923, 3232.503, 3688.339
275.3, 3199.931, 449.3371, 878.4547, 0.2154445, 272.4165, 1405.468, 755.0319, 800.2969, 425.2515, 141.7166, 427.9587, 1555.41, 762.4352, 1783.056, 25.85469, 1235.943, 1048.117, 343.1433, 374.5026, 2021.446, 2830.162, 3456.998, 194.9373, 1619.971, 2042.664, 1838.38, 1722.679, 1452.971, 4282.772, 818.3627, 1562.004, 1791.242, 984.5175, 1761.678, 2012.075, 3222.793, 3667.512
275.4, 3227.859, 472.0304, 841.5237, 0.2066245, 260.9202, 1611.423, 981.5972, 801.0473, 499.3428, 135.8674, 524.6161, 1938.429, 878.3818, 1710.266, 24.69257, 1180.028, 1046.555, 438.0894, 357.7018, 1932.75, 2973.638, 3609.282, 186.7973, 1701.594, 2115.395, 2011.933, 1837.455, 1493.708, 4301.914, 923.3785, 1564.885, 1801.49, 1120.845, 1685.613, 1947.771, 3089.834, 3875.164
275.5, 3210.5, 462.5534, 806.1453, 0.1981656, 387.7632, 1752.552, 1004.956, 765.8003, 477.4579, 130.2598, 502.7762, 2409.017, 1056.028, 1808.323, 23.58269, 1213.524, 999.4598, 418.7276, 341.6548, 2088.7, 2953.337, 3605.272, 178.9972, 1697.326, 2154.92, 2488.793, 1869.672, 1579.658, 4264.801, 891.4896, 1496.544, 1963.155, 1070.09, 1612.832, 1962.272, 3175.322, 4059.92
275.6, 3298.392, 467.2106, 851.3606, 0.1900529, 440.5203, 1816.512, 1165.827, 861.9048, 566.4421, 124.8835, 481.8455, 2820.104, 1118.632, 1830.132, 22.52269, 1158.624, 954.4839, 400.2216, 592.4941, 2175.24, 3132.448, 3893.394, 171.5228, 1665.677, 2226.681, 2913.512, 2063.365, 1825.65, 4124.54, 956.4966, 1491.073, 1932.42, 1021.634, 1564.272, 1877.354, 3058.926, 4222.375
275.7, 3155.06, 447.4953, 815.5687, 0.1822724, 443.1854, 1994.792, 1113.282, 964.1816, 541.6163, 119.7291, 495.4647, 2893.332, 1275.894, 1864.046, 21.51034, 1200.832, 934.4763, 465.3883, 582.8498, 2280.81, 3006.068, 3981.973, 164.3605, 1737.264, 2212.263, 3324.48, 1975.416, 1995.205, 4163.798, 908.7195, 1480.381, 1981.674, 975.3719, 1535.239, 1952.619, 2971.448, 4402.564
275.8, 3178.095, 555.9221, 906.6517, 0.1748104, 507.3644, 2081.663, 1210.843, 1030.984, 517.8787, 114.7875, 474.8383, 3001.927, 1277.941, 1787.949, 20.54349, 1281.996, 892.4246, 444.82, 816.0427, 2488.577, 3090.439, 4009.979, 191.1687, 1754.358, 2341.453, 3315.204, 2086.109, 2109.941, 3987.639, 863.3289, 1564.3, 1975.779, 931.2048, 1666.184, 1919.556, 3008.022, 4473.522
275.9, 3105.983, 532.4634, 868.5353, 0.1676539, 485.9531, 1999.409, 1156.269, 985.62, 543.3161, 110.0499, 455.0707, 3180.261, 1273.602, 1961.441, 19.6201, 1289.611, 988.4756, 490.9352, 804.9827, 2379.385, 3048.375, 4061.157, 192.3578, 1698.831, 2237.506, 3183.145, 2138.63, 2018.205, 3962.966, 820.2055, 1495.984, 2010.565, 1123.448, 1693.852, 1836.487, 3016.321, 4268.891
276, 3189.633, 509.9945, 832.0214, 0.1607904, 465.4453, 1903.365, 1104.154, 942.2516, 723.2291, 105.5077, 436.1259, 3043.183, 1253.543, 1881.369, 18.73822, 1254.789, 1052.741, 469.2379, 768.8699, 2438.272, 2925.386, 3884.282, 184.3255, 1644.474, 2175.217, 3453.248, 2150.213, 1930.457, 3984.427, 779.2361, 1430.652, 1997.688, 1072.576, 1620.715, 1903.491, 2973.456, 4237.096
276.1, 3124.222, 488.4738, 797.0425, 0.1542078, 445.8029, 1914.283, 1054.388, 900.7914, 691.5318, 101.1531, 417.9699, 2989.568, 1199.255, 1879.903, 17.89597, 1198.022, 1005.368, 448.4995, 734.3771, 2331.287, 3126.068, 4017.447, 176.6286, 1696.791, 2219.033, 3294.765, 2126.893, 1846.525, 3815.857, 740.3132, 1400.802, 2133.415, 1024.007, 1636.518, 1821.117, 3033.536, 4308.974
276.2, 3076.574, 467.8613, 763.5342, 0.1478948, 426.9895, 1920.713, 1006.866, 861.1556, 661.2237, 96.97817, 400.5696, 2991.016, 1268.276, 1817.008, 17.09158, 1143.824, 960.1258, 428.6777, 701.4318, 2337.609, 2999.945, 3842.476, 169.2531, 1621.955, 2120.521, 3166.782, 2067.948, 1982.063, 3880.97, 703.3345, 1460.623, 2091.405, 977.6379, 1592.537, 1861.702, 3033.074, 4164.473
276.3, 2974.281, 448.1185, 731.4346, 0.1418401, 408.9701, 1856.951, 961.4848, 851.4465, 632.244, 92.97556, 383.8938, 2926.238, 1213.35, 1742.832, 16.32335, 1183.012, 1008.868, 451.3884, 750.1528, 2299.115, 2878.911, 3897.479, 162.1856, 1550.42, 2048.292, 3323.004, 1979.805, 1993.825, 3832.556, 668.2028, 1535.353, 2003.078, 933.3681, 1523.775, 1807.723, 2907.942, 3973.979
276.4, 2937.871, 429.2089, 700.6844, 0.1360334, 391.7111, 1767.75, 918.1493, 871.9744, 604.5343, 89.13815, 367.9122, 2847.072, 1160.802, 1671.684, 15.58965, 1129.493, 1214.719, 431.4389, 716.4997, 2377.605, 2867.439, 3774.214, 155.4132, 1482.04, 2105.486, 3176.575, 1895.418, 1907.137, 3906.351, 634.826, 1468.301, 1918.481, 891.103, 1511.168, 1825.039, 2865.371, 3955.46
276.5, 2976.426, 411.0972, 671.2271, 0.1304644, 375.1804, 1772.057, 876.767, 833.6066, 622.8007, 85.45913, 352.5959, 2724.354, 1149.985, 1787.84, 14.88892, 1078.394, 1160.056, 412.3711, 684.3564, 2366.678, 2751.751, 3712.779, 148.9236, 1416.676, 2012.016, 3030.79, 1945.47, 1872.812, 3792.314, 895.0202, 1404.178, 2010.415, 1033.991, 1521.285, 1789.941, 2817.699, 3912.871
276.6, 2847.085, 393.7497, 643.0082, 0.1251233, 359.3474, 1745.978, 837.2498, 796.9269, 595.5049, 81.93195, 465.9836, 2767.529, 1137.621, 1754.776, 14.2197, 1029.608, 1107.853, 572.084, 653.655, 2325.607, 2640.73, 3572.52, 142.7049, 1354.194, 2089.323, 3036.586, 1862.547, 1791.385, 3804.879, 850.3138, 1342.854, 1971.003, 987.1696, 1455.6, 1850.816, 2991.557, 3902.14
276.7, 2943.292, 377.1343, 658.1837, 0.120001, 344.1825, 1729.897, 938.168, 773.483, 617.4224, 78.55035, 478.1796, 2687.426, 1088.353, 1683.141, 13.58055, 1149.838, 1058, 546.8002, 624.331, 2233.606, 2793.888, 3566.055, 136.746, 1394.339, 1996.57, 2897.226, 1846.769, 1713.499, 3689.771, 897.2534, 1358.035, 1887.761, 978.0226, 1392.75, 1841.218, 2868.138, 3856.25
276.8, 2954.701, 402.3727, 630.5131, 0.1150883, 329.6576, 1646.799, 958.3279, 739.4489, 730.7177, 75.30831, 458.2729, 2623.238, 1077.773, 1747.048, 12.97013, 1167.764, 1010.389, 559.9791, 701.9099, 2139.292, 2681.168, 3506.163, 131.0359, 1382.482, 1907.934, 2840.405, 1794.052, 1692.481, 3687.233, 978.8651, 1298.727, 1823.797, 1161.205, 1468.69, 1866.427, 2874.615, 3844.666
276.9, 2826.304, 385.3935, 604.0059, 0.1103767, 315.7457, 1690.346, 915.1347, 708.3369, 698.6921, 72.20009, 439.1948, 2781.182, 1203.641, 1675.728, 12.38715, 1167.873, 1085.705, 774.4449, 699.6981, 2204.191, 2763.801, 3543.256, 160.4915, 1368.072, 1884.229, 2710.048, 1717.583, 1618.895, 3582.27, 1085.593, 1242.009, 1928.007, 1314.087, 1431.577, 2060.678, 2756.021, 3800.238
277, 2749.441, 369.1307, 578.613, 0.105858, 302.4208, 1609.148, 873.8883, 677.1693, 668.0703, 69.22015, 466.3575, 2730.027, 1232.574, 1607.32, 11.83037, 1115.038, 1036.848, 741.0447, 668.3085, 2277.285, 2739.875, 3701.515, 216.8855, 1307.734, 2030.282, 2881.378, 1796.089, 1548.509, 3706.098, 1031.367, 1247.531, 1846.581, 1324.72, 1484.336, 1971.502, 2855, 3747.859
277.1, 2743.065, 353.5541, 554.2876, 0.1015243, 289.6583, 1584.86, 907.3152, 680.4023, 638.7904, 66.36321, 446.9429, 2786.156, 1179.194, 1541.704, 11.29862, 1097.269, 1072.679, 837.8582, 638.3271, 2244.85, 2767.491, 3554.391, 207.829, 1321.35, 1940.15, 2790.316, 1719.533, 1528.54, 3765.68, 979.8504, 1276.862, 1856.503, 1423.174, 1420.245, 2005.615, 2737.215, 3789.185
277.2, 2716.267, 338.6349, 530.9849, 0.09736808, 277.4344, 1508.73, 866.4213, 712.285, 610.7938, 63.62418, 428.3365, 2666.064, 1128.126, 1478.767, 10.79077, 1148.526, 1024.408, 810.0276, 642.0333, 2415.607, 2714.768, 3436.983, 199.1507, 1263.073, 1961.932, 2699.983, 1646.24, 1481.592, 3622.648, 930.9067, 1238.53, 1778.096, 1358.729, 1458.32, 2009.67, 2672.636, 3684.343
277.3, 2717.153, 324.3452, 508.6618, 0.09338196, 265.7263, 1436.256, 827.3704, 700.0258, 584.0243, 60.9982, 459.9654, 2762.597, 1133.742, 1457.688, 10.30574, 1096.567, 1011.616, 774.2277, 613.2307, 2707.488, 2647.497, 3497.566, 190.8347, 1246.444, 2091.398, 2628.586, 1778.014, 1437.168, 3582.606, 1008.06, 1184.441, 1764.508, 1297.203, 1493.819, 1922.701, 2814.245, 3515.812
277.4, 2658.151, 310.6585, 487.2773, 0.08955903, 254.5124, 1488.402, 790.0797, 676.2905, 558.428, 58.48061, 440.8169, 2643.521, 1204.74, 1584.866, 9.842521, 1046.958, 995.2101, 740.01, 585.7202, 2588.691, 2708.195, 3390.163, 182.866, 1258.003, 1998.553, 2702.797, 1833.383, 1511.943, 3531.16, 957.7076, 1132.714, 1758.55, 1238.463, 1502.688, 1839.496, 2751.736, 3354.989
277.5, 2725.25, 297.5494, 466.7917, 0.0858926, 243.7717, 1416.905, 754.4697, 646.533, 533.9535, 56.06692, 422.4655, 2529.577, 1152.566, 1520.167, 9.400119, 999.5934, 1052.164, 707.3046, 559.4438, 2518.056, 2631.88, 3333.77, 175.23, 1246.326, 1943.293, 2619.51, 1818.857, 1493.594, 3381.767, 909.8701, 1161.495, 1684.28, 1299.021, 1480.539, 1980.801, 2656.77, 3489.7
