 , C000, C005, C006, C007, C008, C010, C015, C016, C018, C019, C020, C021, C027, C028, C030, C031, C032, C033, C036, C044, C048, C049, C053, C057, C059, C063, C064, C066, C069, C070, C075, C076, C077, C078, C083, C102, C103, C105
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
214.7, 513.222, 2110.721, 83.97757, 653.0441, 1548.329, 3043.783, 5146.386, 1441.215, 9507.899, 148.3495, 3803.424, 662.6923, 1362.586, 1483.586, 330.5623, 2339.576, 6714.876, 5527.208, 139.0465, 430.821, 67.55448, 1356.252, 886.0513, 292.6044, 324.3559, 475.1372, 3220.829, 1829.048, 27.51148, 1527.153, 1110.132, 1585.152, 1015.451, 2714.885, 1425.316, 13.69685, 6.539557, 1234.197
214.8, 490.9059, 2103.621, 80.27175, 647.4799, 1705.58, 2938.585, 4983.42, 1409.332, 9599.548, 141.9845, 3661.047, 632.985, 1301.891, 1457.223, 314.2043, 2480.77, 6767.086, 5521.376, 143.8978, 408.4397, 64.14206, 1419.464, 890.7705, 279.7202, 309.7315, 453.2214, 3224.835, 1765.692, 26.29868, 1460.999, 1060.913, 1599.29, 1033.011, 2871.703, 1356.629, 12.98662, 6.219905, 1180.225
214.9, 469.5602, 2228.408, 76.72947, 614.2751, 1652.775, 3036.403, 5099.326, 1500.771, 9633.183, 135.8925, 3602.815, 604.6094, 1316.349, 1394.182, 298.6557, 2374.207, 6579.14, 5359.595, 146.3343, 387.221, 60.90201, 1503.729, 897.4431, 267.4034, 295.7666, 432.3164, 3334.718, 1907.913, 25.13935, 1492.65, 1129.56, 1555.111, 999.8627, 2785.528, 1291.252, 12.31321, 5.915878, 1128.613
215, 449.1426, 2133.673, 73.3435, 582.7733, 1685.5, 3021.146, 5205.746, 1431.659, 9598.981, 130.0619, 3487.967, 577.5059, 1257.713, 1551.444, 468.1017, 2272.221, 6743.429, 5480.98, 138.1648, 367.1047, 57.82563, 1492.966, 981.9179, 255.6289, 282.4313, 412.3757, 3397.092, 1818.48, 24.03112, 1460.635, 1079.479, 1485.621, 951.7516, 2671.33, 1229.025, 11.67473, 5.626712, 1079.258
215.1, 429.6128, 2081.52, 70.10695, 552.8869, 1608.754, 3177.418, 5120.992, 1365.729, 9565.738, 124.4814, 3606.662, 668.8291, 1299.047, 1864.076, 444.9375, 2174.616, 6767.364, 5531.425, 130.4515, 348.0335, 54.90465, 1430.702, 932.4496, 244.3728, 269.6972, 393.3547, 3323.454, 1888.248, 22.97174, 1636.025, 1061.03, 1524.081, 932.446, 2739.153, 1169.797, 11.06935, 5.35168, 1032.061
215.2, 410.9323, 1993.029, 67.01322, 524.5332, 1592.649, 3068.516, 5081.633, 1601.966, 9434.896, 119.1404, 3560.297, 638.8467, 1318.912, 1783.434, 422.9196, 2279.072, 6694.963, 5391.499, 147.7311, 329.953, 52.13121, 1389.58, 885.4734, 233.6124, 257.5373, 375.2111, 3414.166, 1945.109, 21.95907, 1565.155, 1013.988, 1547.366, 887.5788, 2775.366, 1113.423, 10.49536, 5.090091, 986.928
215.3, 393.0639, 1991.308, 64.05602, 497.6336, 1520.131, 2941.806, 5107.076, 1528.193, 9574.794, 114.0286, 3528.308, 649.9436, 1260.162, 1706.281, 401.9912, 2261.758, 6531.823, 5511.53, 139.4837, 312.8118, 49.49788, 1381.544, 840.864, 223.3258, 245.9256, 357.9044, 3395.564, 1952.244, 20.99104, 1620.336, 969.0315, 1497.059, 844.8705, 2860.75, 1146.419, 9.951139, 4.841289, 943.7689
215.4, 375.9726, 1938.835, 61.22931, 472.1134, 1450.915, 2820.328, 4990.153, 1457.818, 9440.537, 109.1361, 3494.443, 620.8078, 1204.029, 1816.23, 593.9564, 2204.513, 6285.214, 5287.551, 131.6967, 296.5611, 46.99756, 1323.927, 876.5265, 213.4922, 234.8375, 341.3959, 3361.269, 2070.66, 20.06568, 1550.145, 1125.738, 1437.616, 980.8669, 2743.468, 1091.172, 9.435136, 4.604649, 902.4971
215.5, 359.6244, 1887.103, 58.52734, 526.7903, 1384.851, 2703.867, 4897.923, 1390.684, 9437.453, 104.4535, 3508.568, 592.9781, 1150.396, 1806.764, 564.5642, 2109.816, 6318.599, 5282.771, 124.3445, 281.1546, 44.62355, 1268.713, 832.3677, 204.0915, 224.2493, 325.649, 3330.82, 1973.598, 19.18112, 1482.995, 1075.826, 1373.376, 939.6312, 2630.995, 1168.13, 8.945889, 4.379575, 863.0302
215.6, 343.9871, 1859.425, 55.94461, 545.2249, 1321.795, 2689.068, 4897.124, 1390.467, 9450.925, 99.97182, 3362.553, 566.3959, 1158.311, 1728.602, 536.6265, 2051.412, 6382.486, 5377.774, 136.4408, 266.5485, 42.36945, 1288.11, 864.5188, 195.1048, 214.1385, 310.6283, 3236.252, 1936.54, 18.33555, 1428.626, 1100.786, 1347.775, 894.4182, 2721.102, 1196.39, 8.482011, 4.165503, 825.2892
215.7, 344.0717, 1890.578, 53.47585, 620.7852, 1299.289, 2819.7, 4874.858, 1326.434, 9452.978, 95.68243, 3583.521, 606.1459, 1106.715, 1755.888, 510.0713, 2268.892, 6119.773, 5159.23, 176.5831, 252.7011, 40.22921, 1330.014, 891.4508, 186.5138, 204.4836, 388.7607, 3126.979, 1845.764, 17.52726, 1422.493, 1051.981, 1381.637, 851.3808, 2858.392, 1217.889, 8.042187, 3.961894, 789.1986
215.8, 329.1106, 1860.106, 51.11603, 588.9495, 1240.129, 2703.265, 4786.653, 1277.721, 9313.983, 91.57708, 3495.458, 578.9734, 1105.722, 1679.926, 484.8302, 2171.43, 5938.981, 5126.691, 166.725, 239.5732, 38.19709, 1274.546, 963.2625, 178.3011, 409.1932, 370.829, 3176.867, 1863.582, 16.75459, 1360.872, 1048.396, 1319.899, 810.4142, 2779.999, 1159.197, 7.625169, 3.768238, 861.3727
215.9, 314.8001, 1781.028, 48.86035, 631.8763, 1356.629, 2676.417, 4589.397, 1268.515, 9162.815, 87.64787, 3538.099, 553.0191, 1167.177, 1607.251, 460.8382, 2078.155, 5921.825, 5340.954, 176.7975, 227.1273, 36.26762, 1244.176, 934.3651, 170.45, 390.7438, 353.7244, 3086.946, 1776.226, 16.016, 1301.921, 1001.914, 1260.918, 771.4189, 2666.028, 1103.335, 7.229776, 3.584048, 922.2806
216, 301.1118, 1705.312, 46.70421, 703.674, 1361.578, 2565.898, 4559.222, 1210.099, 9221.069, 83.88725, 3390.855, 528.2283, 1115.186, 1537.72, 438.0334, 1988.887, 5870.377, 5219.367, 215.6172, 215.3279, 34.43561, 1239.767, 887.2924, 162.9446, 443.0526, 476.1523, 3090.083, 1732.745, 15.30996, 1337.905, 957.4926, 1353.961, 939.4024, 2768.662, 1050.164, 6.854885, 3.40886, 881.9485
216.1, 288.0188, 1683.656, 44.64322, 689.0579, 1299.582, 2459.943, 4532.885, 1219.924, 9288.48, 232.9742, 3249.74, 576.2538, 1072.56, 1471.196, 416.3571, 2111.955, 6033.783, 5290.493, 239.6248, 204.1415, 32.69614, 1367.742, 961.244, 155.7697, 550.6749, 519.6544, 2972.939, 1736.612, 14.63504, 1279.949, 915.0408, 1423.557, 953.5423, 2655.156, 1233.942, 6.499434, 3.242236, 843.3802
216.2, 275.4951, 1612.079, 42.67317, 732.3088, 1240.408, 2566.268, 4541.697, 1163.745, 9032.937, 222.9782, 3363.794, 550.4214, 1024.783, 1538.5, 395.7535, 2387.576, 5785.424, 5075.496, 226.2472, 193.5363, 31.04454, 1346.231, 954.4724, 148.9108, 525.8465, 495.6852, 2932.791, 1815.772, 13.98988, 1224.503, 874.4713, 1653.06, 980.1456, 2546.303, 1305.21, 6.162414, 3.083757, 1067.754
216.3, 263.5159, 1543.546, 40.79006, 694.7538, 1279.982, 2460.297, 4499.295, 1110.153, 8945.355, 213.4111, 3344.625, 525.7471, 985.5825, 1536.786, 376.1695, 2285.016, 5714.212, 5019.012, 220.7365, 183.482, 29.47637, 1290.087, 1051.201, 142.3538, 502.1375, 472.8216, 2874.756, 1730.658, 13.37316, 1171.459, 884.9296, 1614.681, 932.9832, 2697.919, 1299.505, 5.84287, 2.933024, 1096.815
216.4, 252.0576, 1477.926, 38.99005, 659.1248, 1244.63, 2378.336, 4379.258, 1177.964, 9019.44, 204.2545, 3479.199, 502.1788, 1062.341, 1470.304, 357.5546, 2222.956, 5572.45, 5264.924, 208.4133, 173.95, 27.98741, 1236.284, 1097.965, 136.0856, 479.4975, 451.0126, 2916.501, 1649.533, 12.78362, 1120.713, 918.4757, 1642.803, 888.0901, 2749.433, 1236.88, 5.539896, 2.789659, 1048.85
216.5, 241.0975, 1415.095, 37.26947, 625.3229, 1377.878, 2327.733, 4487.056, 1154.53, 8964.822, 195.4908, 3334.407, 627.7338, 1015.019, 1406.697, 339.8608, 2247.614, 5523.533, 5204.057, 196.7782, 164.9132, 26.57366, 1184.725, 1042.651, 130.0934, 457.8783, 472.2264, 2997.883, 1643.35, 12.22008, 1072.165, 877.7538, 1569.393, 977.7501, 2709.852, 1231.329, 5.252631, 2.653301, 1100.176
216.6, 230.614, 1354.936, 35.62482, 593.2545, 1315.14, 2390.452, 4423.104, 1101.363, 8832.362, 187.103, 3195.641, 738.2453, 1092.355, 1556.757, 323.0426, 2151.067, 5533.512, 5073.127, 185.7926, 156.3459, 25.23133, 1228.257, 1162.251, 124.365, 437.2338, 450.4448, 2874.724, 1566.318, 11.68137, 1025.72, 838.8374, 1499.265, 957.9868, 2611.39, 1346.495, 4.980263, 2.523608, 1052.065
216.7, 220.5864, 1362.719, 34.05274, 562.8306, 1255.257, 2393.849, 4261.733, 1050.644, 8871.696, 179.0752, 3176.748, 705.1511, 1043.697, 1489.411, 307.0567, 2167.963, 5389.682, 4891.496, 175.4203, 148.2237, 23.9568, 1177.033, 1103.698, 118.8889, 417.5201, 511.4659, 2756.625, 1492.897, 11.16642, 981.2875, 801.6464, 1517.402, 911.8906, 2542.095, 1281.607, 4.722018, 2.400255, 1006.057
216.8, 210.9948, 1310.431, 32.55004, 533.9669, 1198.102, 2294.999, 4215.615, 1002.26, 8881.917, 301.971, 3090.983, 673.5405, 997.2061, 1447.854, 291.8619, 2074.837, 5401.98, 4959.901, 210.2445, 140.5234, 22.74666, 1211.998, 1168.816, 113.6539, 398.6953, 538.9399, 2829.453, 1422.917, 10.67416, 938.7794, 766.1042, 1542.851, 984.1522, 2561.253, 1219.845, 4.477164, 2.282932, 962.0614
216.9, 201.8202, 1254.722, 31.11365, 549.2587, 1195.869, 2318.75, 4170.896, 956.105, 8834.035, 289.0147, 3078.893, 643.3469, 1005.606, 1385.218, 277.419, 2004.529, 5379.354, 4939.236, 256.7285, 133.2231, 21.59764, 1161.452, 1128.508, 108.6494, 380.7192, 514.0812, 2720.496, 1356.218, 10.20361, 949.931, 732.1379, 1473.908, 936.7969, 2633.346, 1227.159, 4.245006, 2.171343, 976.9924
217, 193.0446, 1201.38, 29.74065, 521.091, 1182.464, 2281.421, 4106.578, 912.0753, 8826.086, 276.6142, 3202.88, 614.5068, 1006.525, 1435.558, 263.6908, 1918.424, 5157.932, 4742.187, 242.3961, 126.3021, 20.50667, 1113.014, 1216.896, 103.8652, 363.5536, 490.369, 2884.591, 1292.645, 9.7538, 908.7812, 699.6776, 1454.1, 999.2853, 2548.366, 1168.021, 4.024887, 2.065208, 934.2677
217.1, 184.6506, 1150.306, 28.42823, 494.3679, 1128.623, 2187.213, 3965.521, 928.3013, 8720.597, 264.7458, 3069.587, 586.9595, 961.6901, 1424.2, 250.6419, 1983.672, 5188.717, 4739.295, 228.8638, 119.7407, 19.4708, 1066.596, 1155.59, 99.29176, 347.162, 467.7506, 2766.086, 1435.108, 9.323819, 887.4196, 744.6597, 1389.123, 970.5173, 2534.238, 1111.733, 3.816181, 1.964261, 893.4114
217.2, 176.6215, 1101.404, 27.17373, 469.0152, 1077.233, 2155.834, 4018.421, 885.552, 8675.853, 253.3866, 3164.72, 560.6472, 918.8522, 1488.872, 238.2388, 1908.59, 4975.142, 4875.195, 216.0869, 113.5201, 18.48726, 1022.114, 1314.294, 94.91967, 331.5094, 446.1755, 2767.505, 1367.838, 8.912793, 859.7578, 711.6442, 1341.734, 939.14, 2430.342, 1107.244, 3.618298, 1.868249, 944.0713
217.3, 168.9416, 1054.58, 25.97459, 444.9627, 1028.184, 2066.812, 4094.044, 859.0831, 8721.388, 242.5148, 3169.13, 535.5144, 877.9224, 1424.462, 226.4495, 1980.198, 5081.373, 4677.076, 204.0234, 107.6227, 17.5534, 979.4866, 1248.081, 90.7401, 316.5625, 425.5955, 2653.811, 1328.112, 8.519887, 822.5142, 858.1548, 1378.677, 893.9506, 2403.59, 1053.885, 3.430676, 1.776929, 902.7863
217.4, 161.5956, 1014.133, 24.82837, 422.1437, 981.3674, 2285.616, 3925.33, 819.5214, 8705.06, 232.1095, 3037.242, 511.5083, 909.7946, 1362.838, 215.2435, 1937.761, 5118.449, 4686.27, 271.8871, 102.0316, 16.66672, 1073.449, 1185.204, 86.74456, 302.2896, 405.9648, 2688.749, 1265.857, 8.144301, 786.8839, 820.1073, 1322.689, 940.9214, 2321.754, 1003.097, 3.252782, 1.690074, 937.4673
217.5, 154.5691, 971.0196, 23.73273, 400.4949, 936.6829, 2204.703, 3763.569, 781.7815, 8617.966, 277.8916, 2910.842, 488.5783, 869.2683, 1468.917, 204.5921, 1854.523, 4907.766, 4612.871, 256.7084, 96.73103, 15.82482, 1091.012, 1153.982, 82.92496, 288.6601, 387.2395, 2770.981, 1215.261, 7.785273, 752.797, 783.7467, 1333.414, 906.2263, 2373.287, 954.7572, 3.084114, 1.607463, 923.0815
217.6, 147.848, 929.739, 22.68544, 379.9563, 894.033, 2147.631, 3930.344, 745.7795, 8661.681, 265.9684, 2866.972, 466.6762, 916.3597, 1463.326, 194.4678, 1774.861, 4755.45, 4781.695, 242.3771, 91.7058, 424.2836, 1079.037, 1151.802, 79.27354, 275.6452, 566.7392, 2832.339, 1324.442, 7.442071, 833.0004, 748.9982, 1366.966, 1045.334, 2275.99, 908.7465, 2.924191, 1.528891, 930.5282
217.7, 141.4193, 999.7734, 21.68436, 360.471, 875.8696, 2150.8, 3768.376, 711.4355, 8590.044, 355.0278, 2908.678, 445.756, 875.541, 1454.035, 184.8444, 1698.621, 4708.239, 4763.695, 228.8459, 86.94164, 647.0088, 1093.886, 1169.206, 75.78291, 263.2171, 600.2689, 2715.981, 1262.359, 7.113999, 796.9159, 715.7903, 1313.935, 1026.302, 2320.37, 910.0632, 2.772561, 1.454159, 936.6979
217.8, 193.3009, 957.2704, 20.72746, 364.5861, 835.9887, 2061.986, 3809.07, 678.6731, 8625.577, 402.8765, 2787.629, 489.1437, 836.5405, 1476.098, 175.6973, 1708.258, 4688.258, 4634.416, 216.07, 82.42499, 614.326, 1160.817, 1110.302, 72.44598, 251.3494, 572.5814, 2651.39, 1259.581, 6.800389, 762.3945, 684.0548, 1400.16, 1044.792, 2306.155, 918.5499, 2.628793, 1.38308, 967.3065
217.9, 184.8958, 916.5744, 19.81278, 345.889, 797.9237, 1976.839, 3698.94, 718.4381, 8520.115, 385.5907, 2738.459, 496.9602, 799.2773, 1412.241, 270.7519, 1668.896, 4495.283, 4669.149, 301.8882, 78.14297, 583.2942, 1112.406, 1054.366, 69.25599, 240.0167, 546.1709, 2627.844, 1308.607, 6.500605, 729.3685, 653.7263, 1449.788, 994.5193, 2315.598, 969.6247, 2.49248, 1.315476, 925.0054
218, 229.8156, 877.6085, 18.93847, 426.4355, 761.5919, 1895.208, 3653.022, 685.3532, 8398.612, 408.0107, 2707.2, 520.9347, 917.6101, 1486.914, 257.3536, 1597.207, 4492.293, 4512.748, 285.0346, 74.08341, 553.8299, 1066.013, 1048.575, 66.20646, 229.195, 520.9786, 2621.213, 1247.266, 6.214036, 697.7731, 624.7424, 1471.573, 970.4177, 2244.69, 922.8976, 2.363236, 1.251176, 925.2133
218.1, 219.8227, 840.2991, 18.10274, 509.3958, 726.9144, 2189.606, 3619.776, 653.7919, 8467.448, 427.5457, 2605.202, 497.5822, 876.7357, 1422.589, 244.6183, 1655.219, 4617.161, 4366.562, 269.1219, 70.23475, 667.5124, 1094.3, 1146.912, 63.29121, 218.8613, 496.9483, 2546.663, 1293.363, 5.9401, 667.5464, 597.0436, 1405.816, 923.7234, 2317.165, 878.4222, 2.240693, 1.190019, 922.3221
218.2, 250.9556, 804.5758, 17.30389, 483.2724, 962.6118, 2191.255, 3644.012, 651.9489, 8567.718, 436.8513, 2809.143, 492.0726, 915.9504, 1382.477, 313.9541, 1602.933, 4427.112, 4506.842, 254.0975, 66.58602, 633.7939, 1190.688, 1295.118, 60.50432, 377.0636, 509.1375, 2690.181, 1411.139, 5.67824, 638.6292, 570.5729, 1453.786, 879.2759, 2222.169, 1177.067, 233.5523, 1.131851, 881.9883
218.3, 240.0435, 770.3712, 16.54029, 473.8967, 918.7813, 2100.77, 3719.776, 621.9258, 8532.929, 435.5023, 2714.833, 470.0139, 875.1498, 1322.67, 327.4894, 1690.219, 4642.075, 4702.692, 239.912, 63.12685, 652.4543, 1141.031, 1229.871, 57.84015, 360.0629, 547.7693, 2695.462, 1344.991, 5.427924, 802.8001, 545.2758, 1654.348, 888.9507, 2257.966, 1120.343, 272.4365, 1.076527, 966.1764
218.4, 229.6058, 781.5142, 15.81039, 615.3931, 1134.343, 2156.408, 3566.485, 593.2855, 8391.318, 424.5545, 3051.364, 643.0308, 836.1667, 1320.495, 311.2835, 1814.707, 4541.827, 4568.908, 267.8013, 59.84738, 619.4965, 1125.265, 1167.911, 55.29329, 343.8286, 604.3795, 2595.772, 1472.194, 5.188643, 957.7409, 521.1002, 1580.423, 970.0466, 2253.889, 1066.353, 258.3097, 1.023906, 1025.958
218.5, 219.622, 748.29, 15.1127, 624.0721, 1082.693, 2067.362, 3849.111, 601.5182, 8580.884, 649.3538, 3194.533, 614.2049, 798.9202, 1263.369, 337.0533, 1736.755, 4635.918, 5041.334, 386.8766, 56.73828, 687.7181, 1498.889, 1200.19, 474.6151, 659.3934, 576.5023, 2635.282, 1452.62, 4.959909, 1011.451, 497.9965, 1698.176, 1009.363, 2301.442, 1325.44, 416.9498, 0.973858, 981.0916
218.6, 210.0723, 716.4783, 14.4458, 929.5291, 1033.395, 1981.993, 3785.865, 973.4968, 8431.936, 621.4927, 3527.601, 637.8946, 763.3327, 1841.703, 467.1501, 2218.021, 4554.523, 4911.285, 365.2784, 345.7051, 971.1578, 1436.378, 1139.726, 772.2343, 629.6632, 549.911, 2637.176, 1384.528, 4.74126, 1186.736, 475.9171, 1622.292, 1030.815, 2473.36, 1261.566, 395.3294, 0.9262561, 1061.539
218.7, 268.9153, 931.8025, 13.80832, 1115.287, 986.3419, 1900.15, 3629.851, 1052.404, 8345.413, 594.8269, 3492.382, 662.8467, 729.3304, 2236.765, 646.7023, 2122.745, 4378.409, 4711.866, 344.8859, 510.5484, 1374.886, 1376.474, 1082.307, 738.2307, 601.2734, 660.6465, 2691.799, 1319.628, 4.532248, 1170.726, 454.8167, 1549.799, 981.2145, 2707.448, 1200.77, 374.8301, 0.880981, 1199.23
218.8, 257.2222, 892.1891, 13.19898, 1408.51, 941.4309, 1821.686, 3697.617, 1073.958, 8362.452, 569.3053, 3347.041, 633.1324, 696.8428, 2793.417, 870.4455, 2031.561, 4554.508, 4696.189, 325.6319, 484.0252, 1741.526, 1319.069, 1027.781, 705.7244, 574.1636, 630.174, 2697.803, 1257.771, 4.332451, 1560.23, 434.6518, 1480.546, 934.0007, 2792.216, 1142.903, 355.3938, 0.8379189, 1146.787
218.9, 246.0376, 854.2599, 12.61653, 1559.077, 898.5648, 1746.462, 3545.24, 1024.501, 8322.945, 544.8787, 3207.749, 604.7502, 665.8024, 2841.782, 1193.171, 2153.024, 4367.038, 4661.38, 330.487, 458.8799, 2024.444, 1264.057, 976.0024, 674.6494, 548.2762, 601.107, 2586.973, 1198.812, 4.141462, 1557.911, 415.3809, 1414.387, 956.6877, 2732.082, 1087.826, 336.9653, 0.7969617, 1176.865
219, 393.9698, 817.9431, 12.05978, 1762.91, 857.6506, 1674.345, 3465.722, 977.3215, 8284.222, 521.5001, 3165.025, 577.6404, 636.1446, 2718.844, 1229.571, 2060.54, 4502.809, 4471.949, 312.0368, 435.0408, 2171.328, 1211.34, 926.8321, 644.9427, 523.5559, 641.8694, 2564.608, 1142.618, 3.958892, 1495.968, 396.9644, 1351.185, 1111.492, 2880.396, 1035.402, 319.4924, 0.7580065, 1125.4
219.1, 376.8391, 783.1702, 11.5276, 1835.246, 818.5992, 1605.205, 3322.901, 932.3148, 8079.05, 499.1246, 3150.513, 695.6754, 607.8079, 2601.224, 1168.725, 2118.542, 4471.003, 4470.727, 294.6166, 412.4403, 2112.053, 1160.821, 1003.059, 616.5441, 499.9502, 661.3081, 2459.249, 1089.058, 3.784371, 1431.165, 379.3645, 1290.807, 1062.903, 2918.601, 985.5054, 302.9255, 0.7209554, 1120.597
219.2, 360.4532, 749.8755, 11.0189, 2112.446, 781.326, 1538.921, 3207.088, 1001.339, 7980.927, 477.7092, 3019.4, 664.4896, 580.7334, 2488.692, 1110.891, 2070.741, 4386.221, 4563.3, 307.7743, 391.0138, 2157.627, 1112.41, 952.5253, 589.3959, 477.4088, 630.8051, 2483.834, 1038.008, 3.617543, 1369.169, 362.5448, 1233.127, 1011.758, 2798.948, 938.013, 287.2177, 0.6857153, 1071.593
219.3, 344.7799, 717.9964, 10.53265, 2081.379, 745.75, 1475.373, 3155.997, 967.5193, 8085.376, 457.2126, 2893.743, 634.7017, 554.8649, 2492.838, 1161.517, 1981.791, 4439.283, 4462.79, 342.3469, 370.7005, 2161.743, 1066.017, 904.5377, 563.4432, 455.8838, 601.709, 2491.661, 989.3514, 3.458069, 1309.858, 346.4709, 1222.719, 963.0749, 2745.247, 892.8093, 272.3244, 0.6521978, 1053.959
219.4, 329.788, 687.4725, 10.06786, 2218.312, 711.7938, 1414.45, 3258.088, 982.0924, 8026.01, 437.5955, 2773.315, 606.2492, 530.1487, 2402.266, 1104.039, 2000.663, 4256.556, 4482.131, 390.9775, 351.4424, 2100.2, 1021.559, 950.9907, 538.6333, 435.3292, 697.9139, 2389.299, 942.9755, 3.305626, 1253.116, 331.1096, 1168.082, 942.1242, 2779.565, 849.7839, 258.2034, 0.6203185, 1040.125
219.5, 315.4481, 658.2463, 9.623578, 2262.909, 679.3838, 1396.077, 3123.824, 968.0583, 7877.312, 418.82, 2835.112, 579.0721, 506.5335, 2415.047, 1049.405, 1914.723, 4081.35, 4299.985, 414.6125, 333.1848, 2056.177, 978.955, 903.0804, 514.9158, 415.7014, 665.7224, 2291.142, 898.7734, 3.159902, 1198.833, 316.4294, 1115.886, 896.7913, 2687.771, 808.832, 244.8146, 0.5899975, 994.64
219.6, 301.7316, 630.2625, 9.198902, 2146.86, 648.4495, 1338.428, 3227.184, 923.4781, 7957.816, 400.8501, 2717.125, 553.1134, 483.9703, 2310.569, 1027.352, 1832.475, 4243.889, 4255.917, 391.4659, 315.8757, 1952.312, 938.1279, 857.5839, 492.2426, 396.9585, 635.0157, 2229.545, 856.6434, 3.020603, 1300.259, 302.4001, 1152.105, 875.8765, 2745.401, 769.8536, 232.12, 0.5611587, 1036.568
219.7, 288.6116, 603.4684, 8.792967, 2158.954, 618.9237, 1283.159, 3099.865, 880.9509, 7858.439, 383.6512, 2604.047, 528.3184, 462.4121, 2210.612, 1047.252, 1753.76, 4151.717, 4351.264, 369.6114, 299.4658, 1994.981, 1067.063, 814.3795, 470.5678, 379.0608, 723.5059, 2237.135, 816.4882, 2.887444, 1250.115, 288.9928, 1128.795, 896.1183, 2632.848, 732.7537, 220.0837, 0.5337294, 1114.307
219.8, 276.0621, 577.8134, 8.404945, 2048.236, 590.7423, 1503.865, 3017.499, 840.3821, 7849.232, 367.1903, 2682.153, 504.6348, 454.8446, 2205.75, 995.4287, 1678.426, 3980.826, 4174.436, 348.977, 283.9084, 1914.349, 1022.561, 773.3516, 449.8474, 361.9699, 690.134, 2145.23, 778.2152, 2.760156, 1272.224, 276.1799, 1139.992, 852.9991, 2730.39, 697.4416, 208.6716, 0.5076408, 1065.578
219.9, 264.0583, 553.305, 8.034046, 1943.197, 563.8441, 1494.379, 3059.14, 814.9797, 7961.487, 351.4356, 2570.531, 482.0129, 462.7581, 2172.216, 946.1695, 1606.328, 3897.588, 4117.858, 329.4946, 269.1593, 2024.89, 979.9155, 734.3907, 430.0394, 345.6497, 731.8785, 2070.231, 741.7363, 2.638479, 1217.113, 263.9351, 1089.052, 811.9547, 2714.07, 663.8312, 197.8512, 0.4828275, 1099.256
220, 252.5764, 529.7825, 7.679514, 2087.986, 538.1707, 1432.671, 2933.075, 777.449, 7914.439, 336.3569, 2463.554, 460.4052, 459.8576, 2248.865, 945.2613, 1552.341, 3865.898, 4135.379, 433.7912, 255.1763, 1964.701, 939.0483, 697.3927, 411.1036, 330.0653, 698.1204, 2233.889, 706.9674, 2.522166, 1164.389, 252.2332, 1040.387, 786.0362, 2602.802, 631.8406, 187.5919, 0.4592271, 1051.185
220.1, 241.5938, 507.2601, 7.340628, 2067.443, 513.6662, 1373.511, 2812.204, 865.6481, 7818.9, 321.9252, 2361.03, 439.7661, 439.3735, 2230.313, 1005.385, 1602.6, 3829.947, 4025.184, 409.5738, 241.9198, 1865.457, 950.2281, 662.2585, 393.0016, 315.1835, 665.9194, 2142.117, 673.8282, 2.41098, 1113.949, 241.0501, 1104.007, 748.2139, 2496.096, 601.3916, 177.8645, 0.4367802, 1005.216
220.2, 231.0887, 496.9958, 7.016695, 2012.038, 490.2775, 1377.909, 2945.659, 825.7841, 8030.917, 308.1127, 2262.772, 420.0522, 419.8019, 2231.375, 955.6335, 1533.76, 3968.536, 4144.504, 386.7084, 229.352, 1823.937, 950.3771, 628.8944, 375.6966, 300.9728, 635.2037, 2190.849, 642.2425, 2.304696, 1198.367, 230.3628, 1054.674, 718.529, 2491.791, 572.41, 168.6416, 0.4154305, 1050.227
220.3, 221.0404, 657.4479, 6.707058, 1908.855, 467.9537, 1366.068, 2982.319, 931.8597, 8032.644, 294.8928, 2393.343, 401.222, 401.102, 2157.704, 1041.75, 1467.876, 4050.726, 3997.981, 365.1195, 217.437, 1731.803, 1008.577, 683.308, 359.1537, 287.4027, 605.9047, 2232.25, 741.1696, 2.203097, 1146.455, 220.1493, 1105.258, 689.9888, 2507.685, 544.825, 159.8969, 0.3951244, 1004.3
220.4, 211.4291, 763.9456, 6.411085, 1868.387, 446.6465, 1430.186, 2972.443, 973.6099, 8116.669, 282.2401, 2293.74, 383.2359, 540.2849, 2267.557, 1020.977, 1484.902, 4254.604, 4232.179, 344.7359, 206.1411, 1733.365, 1021.517, 648.8835, 343.3391, 274.4445, 577.9572, 2327.412, 719.454, 2.105977, 1124.414, 210.3887, 1309.787, 656.7881, 2581.829, 518.5694, 151.6057, 0.3758109, 1097.958
220.5, 261.6051, 983.0907, 6.128172, 1836.554, 604.7391, 1578.836, 3065.208, 928.774, 8118.72, 270.1303, 2402.866, 366.0562, 522.8207, 2413.433, 991.7469, 1465.103, 4241.815, 4445.316, 325.4902, 195.4319, 1645.807, 1096.401, 616.1932, 328.221, 262.0706, 608.9589, 2313.78, 791.5888, 2.013138, 1158.795, 201.0608, 1283.02, 625.1849, 2542.91, 697.04, 143.7443, 0.3574413, 1049.944
