 , C001, C002, C003, C004, C005, C006, C008, C009, C010, C012, C013, C015, C016, C017, C020, C021, C024, C028, C032, C034, C036, C037, C038, C039, C043, C045, C046, C047, C050, C052, C053, C055, C061, C063, C064, C065, C070, C071, C076, C078, C087, C089, C097, C108
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 386.9207, 0, 0, 0, 0, 0, 22.18596, 0, 4.833374, 0, 8.871338, 0, 0, 0, 256.393, 0, 39.74207, 0, 0, 272.7843, 148.5635, 0, 65.72903, 0, 35.8728, 72.12396, 231.3713, 0, 0, 0, 38.26068, 151.5153, 0, 49.92993, 0, 181.2603, 0, 187.824, 0, 0, 0, 0, 0, 0
0.2, 369.8245, 0, 113.4335, 0, 0, 0, 21.18195, 11.31168, 132.6942, 7.629395e-06, 8.491943, 0, 132.6844, 0, 244.9227, 0, 37.95374, 83.86459, 0, 261.3976, 254.6726, 0, 94.61807, -1.525879e-05, 88.74756, 68.75092, 503.9819, 0, 19.62433, 0, 195.2725, 144.6952, 0, 80.34241, -6.103516e-05, 550.9641, -3.051758e-05, 191.2687, 0.0001220703, 0, 53.26978, -3.051758e-05, 0, 147.6718
0.3, 395.475, 0, 193.1876, 47.1452, 0, 0, 20.22339, 10.77468, 263.1578, 7.629395e-06, 58.46497, 0, 126.1421, 0, 330.1841, 0, 149.8477, 80.43222, 0, 250.4862, 324.5489, 0, 90.53085, 79.707, 138.1531, 65.53564, 746.3052, 29.39948, 18.6803, 0, 254.8333, 138.182, 1.525879e-05, 95.7301, 0, 526.73, 0, 183.2549, 0.0001220703, 0, 50.73615, -3.051758e-05, 0, 141.3357
0.4, 378.0007, 0, 254.7137, 197.938, 0, 0, 39.76234, 10.26317, 249.9503, 7.629395e-06, 55.9635, 0, 266.1492, -3.051758e-05, 315.4126, 26.99698, 143.1049, 77.14032, 0, 240.0303, 310.8951, 0, 86.62018, 75.44992, 132.2766, 62.47064, 973.0544, 28.16846, 25.47064, 0, 288.946, 131.962, 1.525879e-05, 94.69373, 0, 503.5618, -3.051758e-05, 175.5769, 50.86487, 0, 96.3924, -6.103516e-05, 3.051758e-05, 135.2715
0.5, 361.2985, 0, 353.5259, 188.3862, -1.525879e-05, 0, 37.96295, 142.0473, 237.4055, 1.525879e-05, 117.1836, 220.2158, 664.6012, 0, 301.3018, 25.75852, 261.6548, 104.6464, 0, 230.0109, 297.8159, 0, 82.87842, 71.42024, 286.0337, 59.54907, 1066.652, 53.21332, 165.5951, 240.9567, 277.2275, 126.022, 1.525879e-05, 267.1343, 0, 675.8997, -3.051758e-05, 168.2206, 69.56995, 96.17834, 91.80774, -3.051758e-05, 3.051758e-05, 307.0131
0.6, 497.1367, 0, 338.3107, 179.2953, 0, -3.051758e-05, 36.24496, 320.6372, 513.7467, 1.525879e-05, 290.2021, 210.3177, 730.1212, 0, 368.7632, 170.1871, 326.3572, 132.8169, 0, 220.4097, 285.2867, 0, 79.29828, 67.60577, 305.2756, 56.7641, 1111.829, 50.98517, 188.5531, 230.7118, 265.9842, 120.3494, 0, 255.3019, 0, 839.5068, -3.051758e-05, 489.9781, 66.23499, 91.95441, 210.4757, -3.051758e-05, 175.8312, 444.7019
0.7, 534.0458, 0, 323.7501, 170.6431, 0, -3.051758e-05, 34.60474, 305.4155, 495.5497, 1.525879e-05, 360.6036, 200.8645, 694.1207, 170.9074, 352.2658, 204.957, 357.3975, 189.0542, 0, 268.3828, 437.4633, 0, 268.9695, 63.99503, 322.2765, 54.10938, 1140.081, 96.12811, 262.4918, 220.9024, 255.1968, 182.2991, 1.525879e-05, 530.6611, 0, 1012.437, -3.051758e-05, 630.49, 116.996, 139.855, 431.2335, -3.051758e-05, 217.6489, 532.1182
0.8, 557.5811, 0, 489.2377, 162.4084, 0, -3.051758e-05, 33.03873, 290.9165, 571.5543, 63.20565, 438.3821, 414.8634, 724.6826, 163.0104, 336.5064, 195.5548, 341.3154, 181.3167, 0, 337.5151, 535.6021, 0, 396.6034, 60.57712, 496.2986, 51.5788, 1338.278, 92.10309, 323.754, 211.5101, 421.5734, 298.2559, 0, 646.0926, 0, 1087.074, -3.051758e-05, 661.9685, 111.3877, 229.7366, 410.723, -3.051758e-05, 208.5959, 509.2869
0.9, 564.9143, 0, 563.214, 196.092, 0, -3.051758e-05, 75.53812, 277.1058, 624.1016, 160.6691, 514.8754, 412.3837, 994.0356, 294.5402, 321.452, 212.3494, 325.957, 331.9429, 0, 375.1486, 566.022, 0, 425.5791, 57.34175, 603.4309, 49.16656, 1345.743, 111.0513, 308.1802, 202.5172, 583.8031, 284.8305, 0, 676.8394, 35.9212, 1164.135, -3.051758e-05, 773.1818, 150.2689, 347.2704, 391.188, -3.051758e-05, 199.9195, 487.4352
1, 550.7799, 0, 612.201, 325.5377, 0, -3.051758e-05, 72.11971, 263.9507, 642.6384, 372.273, 570.6202, 652.8464, 1068.69, 340.2217, 307.0711, 202.6081, 311.2896, 318.3573, 0, 433.3693, 673.9731, 0, 407.1953, 54.27919, 577.7643, 46.86719, 1289.872, 106.4014, 293.3555, 193.9066, 794.3419, 272.0095, 144.3842, 664.6872, 256.5754, 1357.06, -3.051758e-05, 753.3716, 143.0656, 416.0797, 372.5823, 0, 191.604, 466.5211
1.1, 716.8242, 0, 716.2601, 309.8282, 7.629395e-06, -3.051758e-05, 188.0266, 251.4201, 610.3852, 356.6974, 546.2068, 779.4964, 1084.45, 355.5501, 293.3336, 217.2835, 317.8823, 305.3277, 0, 442.0396, 645.619, 0, 389.6057, 51.3802, 577.77, 44.67538, 1514.01, 129.045, 279.244, 185.6621, 888.1812, 263.683, 163.9301, 693.8865, 363.0303, 1460.607, -3.051758e-05, 893.5416, 136.2076, 419.9508, 392.7738, 3.051758e-05, 229.9693, 446.5044
1.2, 685.1509, 0, 685.4333, 409.0828, 0, 0, 199.4397, 239.4844, 775.6216, 437.9304, 544.0156, 744.4601, 1030.979, 339.1216, 280.2107, 207.3159, 315.1171, 292.8314, 0, 423.588, 720.2164, 0, 372.7758, 48.63604, 662.3538, 42.58603, 1568.549, 254.128, 395.7226, 177.7682, 871.085, 251.8138, 156.6439, 663.1514, 383.0848, 1652.402, 0, 856.1043, 129.6783, 401.5075, 448.9886, 3.051758e-05, 249.4657, 427.3465
1.3, 662.2021, 0, 655.9331, 421.4151, 7.629395e-06, -1.525879e-05, 216.939, 288.312, 736.6941, 514.7535, 808.5607, 710.9987, 980.1435, 323.4522, 267.6749, 197.8055, 300.9375, 280.8465, 0, 405.9064, 787.9628, 28.15349, 356.6729, 46.03845, 653.8685, 118.728, 1559.883, 243.4872, 376.6868, 170.2099, 1032.331, 240.4789, 149.6816, 892.4029, 363.0684, 1676.32, 0, 820.2355, 123.4621, 559.3373, 427.6337, 0, 239.0894, 409.0106
1.4, 735.6393, 0, 976.8014, 401.0789, 0, -3.051758e-05, 256.1419, 274.6249, 699.7203, 573.9756, 800.6212, 731.9761, 931.8149, 308.5068, 255.6998, 324.0146, 287.396, 416.2659, 0, 508.7393, 882.34, 26.86409, 375.0416, 110.6039, 626.0565, 113.1753, 1622.619, 321.7376, 358.5667, 162.9729, 1274.761, 229.6543, 279.415, 934.5061, 344.0979, 1602.587, 0, 785.8696, 219.9081, 534.7725, 431.8193, 0, 295.7983, 391.4614
1.5, 728.4985, 0, 934.761, 381.7241, 0, -3.051758e-05, 390.6396, 261.5876, 664.6022, 549.9609, 775.0025, 743.4935, 971.5806, 294.2519, 274.6444, 342.623, 274.4638, 399.2292, 0, 487.5034, 845.2198, 25.63374, 358.8409, 104.6966, 623.3135, 107.8824, 1685.484, 366.1854, 341.3183, 156.0437, 1447.822, 219.3168, 266.9959, 893.113, 462.4332, 1651.897, -1.525879e-05, 778.5456, 209.3666, 727.9634, 515.7345, 0, 283.4948, 374.6652
1.6, 731.1401, 0, 894.5301, 390.6909, -7.629395e-06, -4.577637e-05, 372.9616, 249.1692, 685.8054, 637.5817, 803.5758, 735.5834, 923.6743, 370.9624, 262.3576, 405.7942, 262.1135, 382.8897, 0, 483.1958, 1004.062, 24.45974, 343.34, 109.4483, 655.2072, 153.2246, 1735.59, 380.4427, 324.8996, 149.4091, 1538.891, 209.4448, 255.1288, 885.5913, 438.2708, 1788.405, -1.525879e-05, 855.2451, 199.3304, 759.2382, 558.3484, -1.525879e-05, 644.6364, 453.3042
1.7, 698.8342, 0, 970.2703, 502.4564, -7.629395e-06, -4.577637e-05, 356.0836, 237.3404, 755.9962, 686.4875, 922.4764, 865.384, 902.2952, 430.563, 250.6205, 405.8805, 250.319, 367.2189, 0, 568.7816, 961.8208, 23.33951, 402.7893, 112.3056, 669.2986, 146.0587, 1663.534, 364.5127, 309.2707, 143.0565, 1492.578, 200.017, 243.7891, 846.3648, 415.3708, 1799.766, -1.525879e-05, 819.4124, 189.7753, 725.8942, 616.4448, 0, 617.8231, 478.7086
1.8, 705.3209, 0, 1041.472, 611.3758, -7.629395e-06, -3.051758e-05, 339.9693, 226.073, 744.6031, 657.7654, 934.4454, 935.5292, 857.8052, 432.2487, 239.4084, 478.5074, 239.0552, 352.1896, 0, 658.4059, 938.3663, 22.27058, 412.2064, 106.3074, 671.4624, 139.2278, 1764.022, 349.2498, 367.2096, 136.9741, 1598.304, 232.1676, 232.9535, 926.4553, 393.6674, 1896.938, 0, 828.7746, 231.6708, 798.6979, 587.1253, -1.525879e-05, 592.1252, 487.7142
1.9, 683.374, 0, 996.6486, 586.6364, -7.629395e-06, -3.051758e-05, 324.5843, 237.5269, 707.2324, 742.4897, 894.4661, 913.2567, 1124.429, 412.2763, 261.7843, 489.7986, 325.6349, 459.1234, 0, 678.3063, 966.9857, 21.25061, 394.4002, 100.6297, 784.4498, 150.8808, 1770.092, 400.0087, 349.5454, 131.1502, 1894.453, 329.4821, 222.5994, 978.5731, 373.0981, 1813.501, -1.525879e-05, 945.208, 274.8532, 945.0626, 621.5018, -1.525879e-05, 567.4962, 466.7882
2, 671.8418, 0, 953.7541, 647.223, -7.629395e-06, -1.525879e-05, 345.5801, 325.2403, 671.7372, 711.4246, 995.9767, 968.0353, 1291.829, 393.2267, 250.0728, 535.4407, 340.7139, 475.0575, 0, 649.9922, 1165.497, 20.27736, 377.3633, 95.25517, 819.8085, 143.8244, 1897.402, 383.2595, 332.7309, 125.574, 2042.266, 398.889, 212.7056, 1014.603, 353.6035, 2068.94, -1.525879e-05, 1070.31, 261.6779, 1122.082, 591.9419, 0, 543.8915, 582.9395
2.1, 642.1559, 0, 1068.711, 669.8486, 0, -1.525879e-05, 329.9412, 309.8001, 638.0234, 708.2708, 953.365, 1079.957, 1228.132, 446.2423, 238.8853, 510.8779, 325.3825, 455.6146, 0, 724.1072, 1254.553, 19.34867, 361.0622, 90.16769, 805.866, 217.55, 1860.681, 367.2116, 407.0507, 120.2349, 2082.738, 380.9339, 203.2515, 1055.98, 335.1276, 2094.508, -1.525879e-05, 1075.91, 249.1342, 1072.802, 611.7488, 0, 521.2687, 569.124
2.2, 672.1415, 0, 1022.715, 710.7339, 0, -1.525879e-05, 437.7312, 295.0929, 669.5347, 764.6904, 1096.26, 1031.416, 1167.576, 425.6233, 279.0191, 499.3271, 334.0339, 436.9674, 0, 720.1002, 1201.774, 18.46252, 352.3853, 85.35194, 771.5889, 207.3757, 1913.879, 351.8357, 387.47, 115.1228, 2074.037, 363.7869, 194.2176, 1009.207, 317.617, 2148.681, -3.051758e-05, 1085.321, 237.1917, 1205.041, 667.6174, 0, 499.5869, 765.1733
2.3, 913.1907, 0, 978.6989, 803.6472, 0, -1.525879e-05, 417.9221, 281.0839, 652.2083, 732.6963, 1104.302, 991.072, 1110.005, 444.1891, 356.6016, 493.3457, 319.0031, 423.5637, 0, 690.0416, 1280.472, 17.61696, 337.1633, 80.7934, 806.7886, 197.6772, 1874.561, 337.1037, 368.8312, 110.228, 2040.59, 391.2133, 185.5853, 1114.839, 301.0213, 2187.436, -3.051758e-05, 1125.073, 225.8217, 1247.206, 708.2417, 1.525879e-05, 478.8069, 732.3425
2.4, 872.8409, 0, 994.042, 794.0413, -3.814697e-06, -1.525879e-05, 399.0094, 267.7399, 644.3242, 702.0408, 1175.953, 989.6171, 1211.736, 423.6649, 340.6483, 470.714, 375.624, 456.4057, 0, 661.2377, 1269.684, 16.81012, 408.9119, 94.02528, 825.9432, 188.4323, 1796.734, 322.9885, 351.089, 105.5414, 2111.58, 373.6036, 177.3366, 1146.299, 285.2928, 2224.949, -3.051758e-05, 1081.509, 214.9968, 1209.555, 814.4053, 1.525879e-05, 458.8912, 700.9203
2.5, 834.2737, 0, 1135.404, 870.6837, 0, -1.525879e-05, 380.9526, 255.0295, 611.9863, 803.1562, 1125.641, 1145.788, 1151.988, 404.0891, 325.4086, 468.2305, 358.7217, 437.7261, 0, 870.1959, 1307.687, 16.04023, 391.2481, 89.00351, 790.8121, 179.6198, 1876.793, 309.4642, 482.3218, 101.054, 2175.48, 437.5401, 169.4545, 1211.892, 270.3861, 2252.694, -3.051758e-05, 1041.481, 284.5321, 1254.393, 854.2904, 0, 439.804, 670.8463
2.6, 797.4108, 0, 1296.18, 828.6672, 0, -3.051758e-05, 363.713, 242.9224, 625.9169, 794.7061, 1158.887, 1119.548, 1227.884, 566.9278, 310.8508, 523.158, 342.58, 419.8111, 0, 833.8719, 1352.308, 15.30561, 374.3473, 84.24994, 909.7021, 171.2194, 1825.9, 296.5063, 459.1202, 96.75739, 2087.25, 470.9505, 161.9228, 1158.212, 256.2582, 2153.609, -3.051758e-05, 1031.562, 316.3253, 1264.487, 813.6584, 0, 421.5106, 642.0627
2.7, 762.1768, 0, 1240.394, 848.4371, 0, -1.525879e-05, 429.7155, 231.3901, 594.5029, 843.9369, 1109.305, 1143.398, 1167.34, 540.7324, 296.9442, 499.1587, 390.7866, 402.6293, 0, 842.5405, 1295.416, 14.60462, 358.1766, 120.9027, 871.0085, 228.169, 1781.77, 284.091, 437.0348, 92.64346, 2002.599, 451.6596, 154.7259, 1106.91, 242.8686, 2210.668, -3.051758e-05, 1180.743, 364.9572, 1336.34, 774.9589, 0, 403.9782, 614.5142
2.8, 895.4932, 0, 1529.506, 807.4943, 0, -1.525879e-05, 410.2691, 220.4053, 575.7207, 839.986, 1145.783, 1211.132, 1109.781, 515.7474, 283.6597, 562.7333, 373.2021, 435.9882, 0, 807.371, 1240.918, 13.93575, 342.7043, 198.7545, 900.8811, 217.498, 1986.951, 301.1171, 416.0117, 88.70447, 2162.358, 431.3291, 147.8488, 1128.391, 230.1785, 2317.246, -3.051758e-05, 1131.272, 347.4627, 1365.496, 781.3068, 0, 387.175, 588.1475
2.9, 991.5539, 0, 1463.678, 820.7987, 0, -2.288818e-05, 391.7028, 209.9419, 546.8259, 804.8416, 1096.762, 1177.076, 1055.061, 513.8765, 324.4323, 536.9185, 356.4088, 458.0992, 0, 773.6694, 1329.733, 74.1495, 327.9005, 188.1392, 913.1525, 207.3262, 1904.458, 288.5087, 396, 84.93295, 2210.598, 411.9137, 251.1279, 1191.006, 218.1516, 2232.106, -1.525879e-05, 1208.435, 385.6945, 1305.527, 778.8887, 0, 371.0707, 562.9122
3, 972.1454, 0, 1681.601, 781.1896, 0, -1.525879e-05, 391.9398, 199.9753, 529.1962, 771.1677, 1057.593, 1220.269, 1156.268, 553.5979, 309.9181, 512.288, 340.3712, 511.6166, 0, 741.3748, 1345.308, 70.75352, 313.7361, 178.0909, 899.6173, 289.748, 1851.322, 330.0904, 376.9509, 81.32179, 2178.37, 393.3723, 377.2546, 1138.252, 206.7531, 2389.302, -3.051758e-05, 1157.804, 367.2059, 1391.609, 806.8824, -1.525879e-05, 355.6363, 538.7597
3.1, 929.1905, 0, 1720.199, 743.4919, -3.814697e-06, -7.629395e-06, 374.2029, 307.7826, 502.6365, 895.3838, 1027.967, 1177.442, 1193.364, 528.0184, 296.0532, 488.7874, 403.5252, 494.5964, 0, 764.2596, 1309.667, 195.4084, 300.1836, 225.5518, 913.0021, 276.1972, 1880.344, 316.2688, 358.8181, 77.86417, 2276.069, 375.6655, 396.7815, 1166.596, 195.9501, 2429.264, -2.288818e-05, 1250.456, 349.6036, 1373.386, 768.5054, -7.629395e-06, 340.8439, 515.6435
3.2, 888.1336, 0, 1805.712, 713.0831, -3.814697e-06, -1.525879e-05, 357.2687, 293.1712, 593.0233, 857.9216, 1126.25, 1206.531, 1341.062, 503.6208, 282.8086, 506.8068, 385.3674, 474.3538, 0, 732.3577, 1254.57, 186.4589, 287.2166, 213.5053, 874.168, 263.2801, 1935.243, 303.0259, 341.5575, 74.55356, 2183.76, 358.7557, 379.1458, 1178.746, 185.7116, 2322.412, -2.288818e-05, 1198.065, 332.8451, 1313.07, 731.9536, -7.629395e-06, 326.6667, 493.519
3.3, 973.9687, 0, 1922.038, 688.7665, -3.814697e-06, -1.525879e-05, 341.1008, 279.2534, 563.2601, 822.0269, 1147.082, 1152.301, 1274.937, 480.3506, 270.1565, 565.0247, 480.2062, 454.9397, 0, 701.7874, 1421.792, 177.9192, 274.8096, 202.1022, 910.455, 250.9671, 1958.319, 290.3376, 408.7778, 71.38371, 2282.272, 342.6071, 446.4782, 1126.535, 176.008, 2477.502, -2.288818e-05, 1204.157, 408.8509, 1255.403, 837.7914, -7.629395e-06, 313.0792, 472.3439
3.4, 940.3767, 0, 1839.316, 804.6779, 0, -1.525879e-05, 325.6646, 265.9964, 684.1625, 787.6339, 1098.005, 1100.508, 1212.073, 458.1555, 258.0705, 586.4006, 532.5813, 436.3202, 0, 808.135, 1361.977, 169.7707, 262.9386, 210.6011, 963.3529, 273.8979, 1877.015, 422.7704, 516.1182, 68.34863, 2189.711, 327.1853, 426.6336, 1165.562, 166.8115, 2368.529, -1.525879e-05, 1153.706, 449.1485, 1200.268, 815.8611, -7.629395e-06, 300.0569, 452.0774
3.5, 1098.088, 0, 1970.04, 765.8467, -3.814697e-06, -1.525879e-05, 337.3892, 253.3687, 649.8252, 792.8716, 1163.083, 1092.559, 1212.27, 436.9861, 302.3424, 559.5001, 508.6163, 418.4626, 0, 774.4015, 1304.678, 161.9954, 251.5804, 199.3531, 922.3773, 261.0884, 1902.044, 405.0681, 491.2909, 65.4426, 2285.889, 312.4577, 407.6711, 1151.237, 158.0955, 2468.446, -1.525879e-05, 1242.11, 427.6182, 1347.83, 834.892, -7.629395e-06, 287.5762, 432.6803
3.6, 1074.292, 0, 1954.58, 730.9985, 0, -7.629395e-06, 322.121, 269.2163, 617.2112, 759.6984, 1138.466, 1043.451, 1152.496, 416.7947, 288.8164, 533.8336, 485.7297, 401.336, 0, 824.4902, 1306.911, 154.5761, 240.7129, 188.7059, 913.2632, 248.8779, 1960.369, 388.1071, 481.863, 62.66013, 2193.182, 298.3931, 389.5514, 1118.717, 149.8349, 2463.819, -1.525879e-05, 1235.546, 560.5329, 1288.637, 795.1827, -7.629395e-06, 275.6147, 414.1156
3.7, 1026.824, 0, 2109.474, 716.5369, 0, -7.629395e-06, 307.5437, 256.4357, 647.3969, 733.2361, 1089.758, 996.551, 1095.669, 459.5502, 275.8956, 509.3446, 559.9298, 384.9103, 0, 809.498, 1276.301, 147.4967, 230.3148, 178.6274, 999.2353, 290.5656, 1878.98, 371.8562, 471.816, 59.99596, 2133.268, 420.5052, 372.2371, 1164.869, 142.006, 2355.448, -7.629395e-06, 1230.637, 547.8743, 1257.731, 966.1489, -7.629395e-06, 264.1507, 396.3474
3.8, 981.4531, 0, 2388.933, 753.7983, -3.814697e-06, 85.37363, 293.6261, 244.2619, 696.6484, 782.0463, 1181.111, 1076.739, 1041.644, 438.3163, 291.7491, 485.979, 534.7342, 398.428, 0, 775.7076, 1222.607, 140.7415, 220.3658, 270.7684, 968.8322, 283.9793, 1800.97, 356.2858, 449.1199, 57.44507, 2209.463, 409.2029, 427.3724, 1169.932, 134.5861, 2438.398, -7.629395e-06, 1179.076, 552.6606, 1275.52, 1004.094, 0, 253.1635, 379.3415
3.9, 1126.182, 0, 2474.528, 717.4224, -3.814697e-06, 81.78613, 280.3383, 232.666, 686.7433, 768.7614, 1150.93, 1065.745, 990.2833, 418.0635, 342.0999, 463.6852, 532.4897, 382.1213, 0, 891.5067, 1260.649, 134.2957, 210.8467, 256.3069, 927.6234, 311.0559, 1871.541, 341.3674, 439.5857, 55.00264, 2339.197, 390.7834, 408.3771, 1118.111, 127.5539, 2429.374, -7.629395e-06, 1168.799, 591.7448, 1219.502, 1049.126, 0, 242.6334, 363.0653
4, 1076.421, 0, 2516.059, 728.624, -3.814697e-06, 78.34938, 299.5501, 221.6206, 664.0009, 736.597, 1101.688, 1033.054, 1214.279, 433.9697, 326.7953, 442.4142, 736.918, 395.3902, 0, 854.293, 1265.474, 128.1451, 201.7387, 262.2216, 888.1675, 332.7845, 1793.839, 327.0736, 418.4399, 52.66405, 2343.378, 373.1931, 390.226, 1149.238, 120.8891, 2539.052, -1.525879e-05, 1166.895, 563.379, 1282.417, 1121.106, -7.629395e-06, 232.5412, 347.4875
4.1, 1104.692, 31.87502, 2680.174, 693.463, -3.814697e-06, 75.05705, 285.9942, 211.0996, 630.6755, 705.7784, 1054.554, 986.621, 1195.006, 442.1794, 325.4185, 435.7014, 703.7583, 406.244, 0, 818.6329, 1212.235, 122.2762, 193.0242, 291.4034, 929.1039, 317.221, 1917.765, 313.3784, 398.3113, 50.42489, 2248.34, 356.3946, 372.8817, 1098.333, 114.5726, 2427.371, -1.525879e-05, 1576.759, 688.4609, 1354.741, 1274.834, 0, 222.8688, 332.5781
4.2, 1114.055, 52.43615, 2564.823, 673.6112, -3.814697e-06, 71.90306, 273.0518, 201.078, 649.4644, 676.2491, 1032.741, 942.2751, 1136.083, 421.7481, 376.9936, 593.154, 672.0907, 393.4418, 0, 784.4612, 1247.453, 116.676, 293.6555, 275.8399, 947.2679, 302.3853, 1838.145, 300.2565, 379.151, 48.28094, 2275.964, 420.0822, 356.3083, 1103.865, 108.5861, 2437.373, -7.629395e-06, 1589.647, 795.6243, 1295.244, 1297.869, -7.629395e-06, 213.5987, 318.3083
4.3, 1064.83, 49.87265, 2576.562, 725.5878, -1.907349e-06, 68.88161, 260.6951, 191.5322, 616.8685, 657.389, 1028.126, 1008.297, 1134.401, 402.2609, 360.128, 565.9437, 641.8481, 442.1801, 0, 751.716, 1194.972, 111.3324, 280.9704, 261.1076, 926.345, 288.2435, 1909.226, 287.6842, 387.0907, 46.22814, 2237.398, 401.173, 340.4715, 1181.559, 102.9124, 2330.164, -1.525879e-05, 1525.447, 757.4853, 1284.551, 1439.783, -7.629395e-06, 204.7142, 304.6509
4.4, 1017.78, 47.43447, 2465.67, 690.5732, -1.907349e-06, 65.98713, 354.3932, 182.4395, 585.9086, 629.8844, 1039.756, 1033.479, 1078.466, 424.2517, 344.0168, 539.9817, 703.662, 424.0828, 0, 889.2017, 1511.296, 106.2335, 268.8333, 247.1621, 927.2397, 274.7631, 1882.919, 275.6382, 513.272, 44.26262, 2255.649, 383.1151, 325.3387, 1296.721, 97.53518, 2509.35, -1.525879e-05, 1673.439, 721.1746, 1310.705, 1440.435, -7.629395e-06, 196.1993, 291.5794
4.5, 1075.019, 86.50342, 2708.656, 657.2484, -1.907349e-06, 63.21427, 338.3554, 173.7785, 556.5024, 673.8142, 1002.28, 1116.679, 1142.674, 404.6488, 413.9906, 515.2106, 671.9988, 431.066, 0, 892.332, 1447.716, 101.3681, 257.2204, 233.9615, 898.2267, 261.9131, 1804.746, 264.0967, 534.5886, 42.38067, 2176.376, 365.8699, 413.4298, 1332.31, 92.43891, 2454.483, -1.525879e-05, 1603.325, 686.6045, 1308.76, 1585.522, 49.05045, 188.0385, 279.0688
4.6, 1027.518, 82.27443, 2716.635, 625.5316, -1.907349e-06, 60.55794, 323.0435, 165.5287, 528.5723, 645.6223, 1075.492, 1066.487, 1086.332, 523.5533, 395.4698, 491.5759, 641.7603, 413.4235, 0, 855.084, 1386.81, 224.4899, 246.1092, 221.4659, 882.4774, 249.664, 1808.646, 253.0384, 508.8727, 40.57874, 2246.342, 349.401, 467.3596, 1273.297, 87.60893, 2543.085, -1.525879e-05, 1569.76, 714.4547, 1321.271, 1510.111, 46.91232, 180.2172, 267.0949
4.7, 1020.049, 78.25219, 2749.437, 595.3454, -1.907349e-06, 58.01322, 387.9965, 157.6705, 502.0438, 663.4591, 1072.508, 1064.047, 1032.767, 499.3621, 377.7776, 469.0254, 612.8824, 449.004, 0, 819.3908, 1377.618, 217.3703, 235.478, 209.6376, 985.8019, 237.9878, 1733.557, 242.4432, 484.394, 38.85342, 2193.859, 333.6735, 479.9566, 1216.897, 189.6217, 2594.595, -1.525879e-05, 1509.018, 729.9521, 1306.248, 1438.287, 44.86739, 172.7211, 255.6348
4.8, 1050.172, 74.42659, 2683.438, 566.616, 0, 55.57543, 370.4381, 150.1854, 476.8468, 697.1779, 1026.622, 1107.858, 1052.306, 476.2886, 360.8768, 489.7027, 714.4928, 461.1192, 0, 785.1875, 1340.28, 207.4149, 261.1261, 198.4411, 943.8713, 226.8577, 1839.438, 232.2916, 461.0928, 37.20146, 2221.078, 328.9126, 458.6241, 1162.996, 179.7139, 2601.656, -1.525879e-05, 1732.874, 694.9612, 1358.145, 1630.276, 42.91161, 165.5369, 244.6665
4.9, 1092.223, 70.78802, 2619.861, 539.2729, 0, 53.24009, 353.6743, 143.0556, 452.9145, 668.0084, 1036.266, 1058.062, 1000.42, 454.2813, 344.7322, 527.3088, 682.3422, 494.6003, 0, 797.0831, 1452.01, 197.9155, 249.8462, 187.8426, 903.7242, 251.6466, 1900.443, 222.565, 480.4049, 35.61974, 2347.791, 314.1072, 479.1157, 1111.482, 170.3237, 2487.221, -1.144409e-05, 1682.285, 759.1289, 1298.499, 1552.736, 105.2127, 158.6515, 234.1687
5, 1077.179, 67.32732, 2709.954, 513.2493, -1.907349e-06, 51.00288, 337.6691, 136.2643, 430.1832, 640.0595, 1078.755, 1010.505, 951.0914, 433.2908, 329.3099, 503.1191, 692.2531, 519.9859, 0, 763.811, 1423.89, 309.6636, 239.0535, 177.8101, 881.2805, 239.8777, 1934.323, 213.2458, 457.2956, 34.10527, 2336.097, 317.7022, 457.8205, 1087.805, 203.6093, 2545.448, -1.525879e-05, 1719.296, 929.109, 1241.472, 1478.885, 100.6265, 152.0525, 224.1214
5.1, 1029.583, 64.03582, 2617.074, 488.4815, -1.907349e-06, 48.85968, 322.3882, 129.7954, 408.5928, 613.2798, 1035.391, 965.0859, 942.3409, 413.2703, 314.5775, 520.7217, 661.1033, 518.4342, 0, 731.9277, 1484.443, 295.4813, 228.7271, 168.3135, 843.7958, 395.1794, 1957.549, 204.3167, 464.112, 32.65519, 2241.354, 323.7394, 629.0726, 1039.622, 481.4062, 2568.419, -1.525879e-05, 1655.6, 933.1797, 1186.949, 1470.853, 96.24013, 145.728, 214.5052
