 , C000, C001, C002, C003, C004, C006, C007, C009, C010, C011, C012, C014, C016, C019, C022, C024, C025, C026, C027, C028, C029, C030, C034, C035, C041, C043, C046, C047, C048, C055, C057, C060, C061, C077, C086, C088, C089
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
157.7, 576.1818, 333.3163, 234.6322, 888.0486, 22.12091, 91.80428, 543.7202, 447.2018, 185.3394, 350.0647, 265.7172, 0.01643165, 240.7734, 194.8932, 843.0059, 542.3276, 922.4873, 1891.911, 0.05490736, 1975.07, 512.621, 4621.692, 566.7301, 2485.012, 1374.015, 2.004216e-05, 3013.01, 2529.163, 879.7419, 241.3616, 2100.408, 1530.588, 83.2634, 1639.801, 869.2405, 30.92187, 1169.954
157.8, 626.0735, 317.6077, 224.304, 848.264, 21.0882, 87.27026, 521.0444, 426.1219, 176.4795, 332.2064, 252.4503, 0.01567687, 230.0385, 224.329, 889.2285, 517.6666, 937.6625, 1863.17, 0.05260154, 1941.304, 488.3897, 4574.992, 608.7085, 2379.542, 1381.402, 1.905412e-05, 2910.888, 2600.649, 873.6714, 230.8713, 2071.518, 1474.341, 79.32366, 1643.089, 828.1053, 29.53266, 1145.279
157.9, 596.5993, 302.6395, 289.2301, 862.0691, 20.10369, 147.3785, 558.308, 406.0357, 168.0431, 315.259, 239.8458, 0.01495676, 219.7822, 314.2347, 850.2125, 494.127, 896.3322, 1795.788, 0.05039256, 1846.988, 465.3038, 4565.474, 580.5266, 2463.02, 1316.327, 1.811479e-05, 2864.399, 2487.124, 832.3057, 220.837, 1981.353, 1542.152, 354.9168, 1718.602, 788.9168, 28.20586, 1172.41
158, 568.5127, 288.3766, 335.0289, 926.4579, 19.16515, 140.0998, 535.0239, 386.8963, 160.0101, 299.1763, 227.8707, 0.01426973, 297.5359, 297.7405, 812.9084, 471.6578, 921.8663, 1717.223, 0.04827634, 1800.648, 443.3092, 4469.474, 553.6494, 2525.612, 1355.948, 1.722177e-05, 2879.233, 2473.492, 792.8985, 211.2388, 2093.98, 1512.892, 370.5287, 1647.353, 751.5828, 26.93867, 1221.854
158.1, 541.7484, 274.7859, 384.3808, 884.9525, 21.15005, 133.1805, 512.7108, 453.9209, 152.361, 283.914, 298.2099, 0.01361425, 284.2702, 282.112, 777.2411, 450.2103, 995.1616, 1692.134, 0.04624899, 1795.89, 422.3542, 4438.869, 528.0166, 2418.418, 1321.326, 1.637277e-05, 2819.736, 2419.055, 873.7496, 202.0577, 2048.406, 1461.172, 352.9966, 1736.774, 813.0928, 25.72841, 1217.923
158.2, 516.244, 261.8358, 367.4608, 845.3065, 82.85573, 126.603, 491.3283, 432.5244, 145.0776, 269.4303, 331.9244, 0.01298889, 271.596, 267.3039, 743.1388, 429.7381, 1063.919, 1618.103, 0.04430677, 1708.639, 455.0575, 4468.877, 538.946, 2424.224, 1316.35, 1.556562e-05, 2784.611, 2313.457, 858.9667, 193.2757, 2014.889, 1471.572, 392.9331, 1751.585, 774.6147, 24.57253, 1199.963
158.3, 520.755, 249.496, 413.9808, 807.4367, 81.37993, 120.3503, 591.7473, 412.1364, 138.1423, 255.6854, 315.3519, 0.01239225, 259.4869, 253.2731, 710.5327, 410.1968, 1073.46, 1583.804, 0.04244613, 1685.271, 433.5472, 4518.729, 513.994, 2379.526, 1368.72, 1.479827e-05, 2764.041, 2333.542, 818.2972, 184.8754, 1969.383, 1406.983, 374.3409, 1678.969, 737.9576, 23.46857, 1144.337
158.4, 541.2159, 237.7377, 395.7578, 771.2635, 77.58071, 114.4065, 567.0686, 392.7094, 131.5386, 242.6418, 312.5894, 0.01182302, 247.9176, 239.9788, 679.3572, 476.5704, 1073.438, 1514.513, 0.04066361, 1673.384, 413.0537, 4333.737, 490.1971, 2278.532, 1379.811, 1.406874e-05, 2768.738, 2340.545, 779.5533, 176.8402, 2005.685, 1429.966, 356.6283, 1609.363, 703.0352, 22.41421, 1128.801
158.5, 533.4646, 226.5335, 378.337, 793.4424, 89.39225, 108.7562, 543.4191, 412.2224, 300.1322, 337.4818, 373.5322, 0.01127993, 280.8412, 292.8664, 727.366, 476.6173, 1083.756, 1466.416, 0.03895596, 1654.008, 393.5289, 4375.098, 508.6531, 2383.752, 1314.811, 1.337518e-05, 2650.748, 2267.028, 742.6437, 169.1542, 1976.913, 1384.062, 339.7539, 1679.391, 669.7653, 21.40722, 1178.567
158.6, 508.3503, 348.0812, 403.1157, 774.0353, 85.21897, 103.3849, 520.7559, 580.4772, 285.7848, 320.2654, 354.8822, 0.01076179, 268.3199, 277.4938, 695.4519, 519.9892, 1169.7, 1402.26, 0.03732002, 1702.68, 421.9523, 4285.128, 485.1035, 2323.582, 1252.873, 1.271581e-05, 2572.93, 2216.377, 707.4818, 161.8023, 1890.866, 1389.75, 323.6779, 1719.939, 729.9257, 20.44547, 1123.933
158.7, 484.4182, 331.6768, 444.7458, 793.7137, 81.24052, 98.27894, 586.0767, 553.1151, 272.1232, 303.9272, 337.1635, 0.01026745, 256.3568, 324.1624, 664.9381, 542.7198, 1118.142, 1405.533, 0.03575278, 1736.135, 402.0068, 4302.071, 579.4946, 2224.963, 1338.96, 1.208895e-05, 2574.649, 2195.66, 739.5959, 154.7699, 1903.706, 1378.801, 405.0772, 1648.635, 695.3833, 19.52693, 1169.781
158.8, 489.8921, 316.0455, 434.0141, 758.1553, 77.44781, 222.5554, 561.6345, 640.5042, 259.1147, 288.4225, 320.3293, 0.00979582, 316.5208, 307.147, 635.7632, 544.5854, 1068.857, 1430.104, 0.03425135, 1792.298, 383.0042, 4362.488, 583.525, 2205.957, 1275.884, 1.149298e-05, 2481.039, 2123.086, 773.3821, 148.0431, 1820.846, 1423.217, 523.8354, 1692.239, 662.4756, 18.64965, 1115.554
158.9, 466.829, 393.6083, 427.5428, 815.0133, 73.83217, 225.1485, 538.2116, 610.3126, 312.4392, 297.7896, 304.3358, 0.009345853, 302.4087, 360.744, 607.8683, 549.8703, 1021.744, 1367.537, 0.03281298, 1863.074, 364.8998, 4183.892, 556.509, 2149.428, 1215.78, 1.09264e-05, 2466.854, 2200.327, 736.7648, 141.6087, 1741.592, 1497.053, 731.8218, 1673.516, 631.1252, 17.81179, 1063.842
159, 444.8517, 375.0583, 466.5636, 778.5006, 70.38531, 355.8726, 515.7656, 581.5441, 297.5035, 356.2908, 289.1407, 0.008916555, 288.9258, 341.8085, 581.1974, 524.8663, 999.5382, 1307.708, 0.03143501, 1899.676, 410.0707, 4267.734, 629.5715, 2198.046, 1294.916, 1.038775e-05, 2378.154, 2174.659, 701.8812, 135.454, 1791.793, 1467.829, 868.7805, 1604.136, 667.6323, 17.01157, 1014.526
159.1, 474.3232, 357.3825, 446.026, 778.3541, 67.09938, 338.2968, 564.7246, 640.362, 283.2817, 420.1103, 274.7043, 0.008506976, 276.044, 360.9106, 555.6967, 500.9993, 968.4355, 1250.496, 0.0301149, 2131.868, 390.6869, 4247.188, 600.4237, 2191.242, 1250.227, 9.875657e-06, 2313.571, 2079.73, 668.6492, 129.5668, 1782.253, 1449.715, 925.9678, 1700.264, 636.0378, 16.2473, 1035.67
159.2, 457.5453, 363.7427, 426.3924, 783.4119, 63.96685, 321.589, 558.4637, 874.0057, 269.7398, 398.6786, 260.9887, 0.008116212, 263.7365, 341.9663, 531.3148, 620.94, 1073.405, 1229.869, 0.02885024, 2259.86, 372.2194, 4223.686, 572.6254, 2098.24, 1233.882, 9.388807e-06, 2376.278, 2105.139, 636.9907, 123.9355, 1704.679, 1428.58, 882.1542, 1629.775, 712.5029, 15.51737, 1003.339
159.3, 559.3249, 631.2427, 407.6231, 748.3149, 67.0049, 305.7064, 535.1731, 1385.464, 374.0289, 378.3402, 247.9579, 0.007743397, 251.9778, 324.0165, 508.0027, 675.7206, 1209.032, 1176.062, 0.02763868, 2228.577, 354.6248, 4075.472, 546.114, 2208.061, 1212.772, 8.925957e-06, 2275.013, 2030.094, 606.8311, 118.5489, 1759.017, 1505.91, 840.4138, 1657.32, 678.7851, 14.82023, 956.8283
159.4, 616.9952, 601.4934, 389.68, 714.7903, 63.87677, 290.6081, 616.5526, 1470.247, 356.149, 434.4039, 235.5777, 0.007387707, 297.9704, 384.002, 485.7135, 669.6175, 1155.741, 1137.374, 0.026478, 2249.118, 337.8619, 4088.988, 583.7858, 2114.344, 1155.641, 8.485924e-06, 2266.333, 1971.829, 578.0994, 113.3964, 1798.679, 1587.334, 832.8625, 1770.823, 675.0967, 14.15441, 989.7299
159.5, 587.9484, 573.1461, 372.5267, 730.0739, 60.89469, 276.2556, 590.8394, 1427.587, 339.1238, 412.2431, 223.8156, 0.007048355, 324.923, 382.3402, 464.4023, 639.1683, 1119.095, 1215.468, 0.02536607, 2139.847, 321.8914, 4102.668, 556.7577, 2075.834, 1101.201, 8.067585e-06, 2169.753, 2058.413, 550.7281, 108.4679, 1720.39, 1517.664, 793.4543, 1715.262, 711.0177, 13.5185, 1071.318
159.6, 560.2691, 546.1348, 572.0682, 697.3665, 58.05182, 262.6119, 566.1985, 1360.295, 322.9124, 391.2127, 212.6408, 0.006724592, 310.4363, 362.2711, 444.0261, 759.0651, 1170.383, 1193.094, 0.02430083, 2159.82, 306.6758, 4018.841, 633.813, 2039.791, 1160.312, 7.669868e-06, 2124.057, 1968.558, 612.9949, 103.7535, 1672.539, 1547.679, 790.3969, 1706.013, 677.3701, 12.91116, 1229.752
159.7, 587.8051, 520.3965, 546.8864, 720.1963, 55.34167, 249.642, 586.203, 1388.224, 357.5414, 371.2552, 202.024, 0.0064157, 331.7503, 343.2555, 424.5439, 724.5484, 1245.087, 1253.983, 0.02328032, 2104.406, 292.1794, 3866.9, 604.4688, 1986.342, 1153.484, 7.291758e-06, 2198.264, 1934.301, 583.9714, 99.2441, 1638.377, 1523.48, 809.8174, 1635.286, 645.3149, 12.33111, 1257.009
159.8, 582.7834, 495.8712, 522.813, 709.4526, 52.75805, 237.3127, 561.7555, 1346.481, 387.3712, 352.3159, 191.9372, 0.006120997, 342.4153, 396.886, 494.1119, 691.6013, 1288.139, 1243.2, 0.02230267, 2131.905, 278.3683, 3865.952, 576.4832, 2012.962, 1129.613, 6.932289e-06, 2104.585, 1979.667, 724.885, 94.93067, 1567.065, 1489.603, 771.4997, 1696.826, 655.22, 11.77712, 1344.737
159.9, 555.3472, 472.5017, 499.7993, 677.6691, 50.29504, 225.5923, 704.2648, 1321.316, 368.8535, 498.0704, 182.354, 0.005839832, 459.1521, 430.3006, 486.2987, 660.1524, 1231.361, 1188.81, 0.02136608, 2123.085, 265.21, 3905.685, 549.7932, 1968.204, 1076.399, 6.590541e-06, 2014.899, 1893.249, 690.5638, 90.80471, 1550.246, 1528.168, 734.995, 1698.149, 703.1552, 11.24801, 1323.496
160, 529.2027, 450.2336, 477.7987, 647.3094, 53.88474, 214.4507, 674.8936, 1259.033, 351.2209, 472.6616, 173.2493, 0.005571581, 438.6808, 446.2442, 464.9618, 630.1336, 1218.302, 1177.427, 0.02046881, 2019.937, 252.6736, 3763.607, 581.7778, 1884.668, 1025.692, 6.26564e-06, 2069.291, 1855.231, 657.8677, 86.85808, 1482.77, 1611.512, 734.9236, 1685.422, 669.8796, 10.74268, 1331.051
160.1, 520.9887, 429.0149, 456.7665, 660.455, 51.36913, 203.8594, 646.7473, 1199.686, 379.7918, 448.549, 164.5992, 0.005315653, 419.1222, 422.8208, 479.4528, 601.4798, 1180.765, 1180.591, 0.01960923, 1921.801, 240.7299, 3839.561, 554.8427, 1943.477, 1057.636, 5.956756e-06, 2154.507, 1886.023, 746.1219, 83.08298, 1492.469, 1540.781, 700.1496, 1615.549, 638.1788, 10.26005, 1379.765
160.2, 594.1718, 408.7962, 436.6601, 630.8666, 110.5177, 193.7912, 619.7748, 1143.136, 361.6364, 425.6666, 156.381, 150.2844, 400.4355, 400.6268, 498.7325, 686.9912, 1148.424, 1205.027, 0.01878575, 1867.574, 229.3508, 3850.517, 529.1546, 1984.226, 1007.813, 5.6631e-06, 2141.48, 1911.669, 710.7953, 79.47195, 1538.514, 1473.154, 771.3872, 1660.756, 607.9782, 9.7991, 1416.58
160.3, 566.1995, 501.8244, 417.4388, 615.0171, 120.0689, 184.2203, 593.9272, 1206.768, 493.8322, 403.9514, 237.7211, 192.0233, 382.5821, 379.5979, 600.184, 655.752, 1161.956, 1152.307, 0.01799685, 1818.456, 395.1902, 3926.049, 552.4851, 2176.924, 960.3367, 5.38392e-06, 2190.432, 1901.74, 842.6846, 76.01788, 1738.838, 1484.258, 734.8878, 1712.563, 615.9555, 9.358861, 1415.139
160.4, 539.544, 503.1866, 399.0636, 686.6663, 114.4635, 175.122, 569.1575, 1149.884, 470.2253, 383.3441, 305.1688, 183.2028, 365.5246, 359.6727, 666.8267, 625.9332, 1150.633, 1232.811, 0.01724108, 1863.531, 376.5098, 3951.211, 556.5082, 2153.017, 1042.038, 5.118503e-06, 2247.662, 1894.231, 802.786, 72.71392, 1747.481, 1440.517, 774.0167, 1641.565, 612.6804, 8.9384, 1461.872
160.5, 514.1434, 479.4723, 381.4972, 685.2252, 136.6626, 166.4731, 545.4209, 1095.682, 447.7468, 363.788, 289.9321, 174.7874, 349.2277, 419.6371, 656.1317, 597.4705, 1099.915, 1316.185, 0.01651704, 1844.964, 358.7124, 4009.235, 530.743, 2139.102, 992.9496, 4.866171e-06, 2240.772, 2061.478, 790.1277, 69.55357, 1867.993, 1579.673, 737.3929, 1580.678, 583.6865, 8.53683, 1432.62
160.6, 594.1476, 527.6605, 364.7041, 654.527, 131.814, 158.2513, 522.6742, 1044.034, 458.1429, 345.2296, 275.4562, 166.7587, 333.6573, 517.2143, 736.5328, 570.3019, 1071.756, 1258.602, 0.01582341, 1838.791, 341.7563, 3988.424, 533.3306, 2272.009, 1038.374, 4.626278e-06, 2226.405, 2112.456, 752.7175, 66.53057, 1956.995, 1510.34, 702.502, 1773.493, 556.0646, 8.1533, 1495.009
160.7, 671.7984, 502.7928, 348.6502, 625.2041, 125.6602, 150.4356, 500.8762, 994.8213, 555.1713, 327.6179, 261.7031, 159.0987, 318.7812, 490.0656, 704.2166, 799.2031, 1070.85, 1242.608, 0.01515891, 1749.455, 325.6017, 4127.553, 577.5334, 2399.312, 1099.294, 4.398212e-06, 2416.939, 2063.786, 814.6382, 63.63896, 1871.815, 1605.016, 669.262, 1767.378, 629.1939, 7.787001, 1425.707
160.8, 640.1716, 611.3572, 333.303, 651.2546, 119.7938, 143.0059, 479.9872, 947.9282, 572.8241, 310.9046, 248.6366, 151.7905, 304.5683, 464.342, 789.0383, 762.8613, 1023.649, 1269.964, 0.01452232, 1664.46, 310.2107, 4044.492, 550.7948, 2488.256, 1047.508, 4.181389e-06, 2560.678, 2100.546, 776.0676, 60.87303, 2052.208, 1634.983, 637.5948, 1889.76, 655.8426, 7.437159, 1529.286
160.9, 610.0337, 602.1603, 318.6314, 668.8506, 114.2012, 135.9431, 459.9694, 903.2454, 668.6048, 295.044, 236.2225, 144.8181, 290.989, 439.9686, 852.4995, 728.1721, 1074.479, 1391.117, 0.01391246, 1772.95, 295.5472, 4124.78, 566.1989, 2487.527, 998.1624, 3.975254e-06, 2695.551, 2196.912, 739.3231, 58.22731, 2139.758, 1750.455, 607.4261, 2014.444, 674.3799, 7.103034, 1564.694
161, 581.3146, 573.7816, 304.6056, 638.886, 112.601, 129.2291, 440.7865, 860.6689, 636.6431, 279.9925, 224.4283, 138.1659, 278.0153, 416.8746, 815.095, 752.4697, 1027.118, 1330.256, 0.01332821, 1686.813, 281.5768, 4100.448, 763.2085, 2594.472, 1045.637, 3.779282e-06, 2672.252, 2193.361, 704.3183, 55.69659, 2095.8, 1690.62, 578.6848, 1954.852, 642.4662, 6.783919, 1601.694
161.1, 553.9476, 546.7403, 291.1972, 610.2639, 119.079, 122.8468, 422.4035, 820.0993, 606.2092, 265.7088, 213.2229, 131.8193, 265.6199, 394.9928, 897.7316, 718.253, 1265.229, 1297.472, 0.0127685, 1676.858, 268.2669, 4100.581, 770.6011, 2638.986, 996.3792, 3.592971e-06, 2703.229, 2213.231, 670.9709, 53.27585, 2219.397, 1722.197, 551.3034, 2074.898, 779.0046, 6.479142, 1659.081
161.2, 527.869, 647.0503, 278.379, 651.2443, 113.5198, 116.7796, 404.7873, 781.4421, 625.2301, 252.1539, 202.577, 125.7643, 253.7772, 374.2595, 892.8885, 685.5922, 1656.599, 1402.634, 0.01223229, 1616.99, 255.5861, 4102.102, 856.8383, 2651.143, 998.2437, 3.415845e-06, 2694.795, 2502.055, 741.5696, 50.96033, 2122.796, 1754.985, 525.2177, 2076.621, 742.1396, 6.188057, 1691.903
161.3, 571.5259, 616.556, 266.1251, 622.0685, 144.5731, 111.0121, 387.9057, 744.6071, 595.3419, 239.2904, 192.4626, 119.9873, 242.4625, 459.9989, 987.7262, 719.206, 1729.584, 1341.269, 0.0117186, 1538.43, 243.5047, 4088.213, 817.1685, 2748.981, 951.2185, 3.24745e-06, 2744.244, 2930.125, 747.382, 48.74545, 2149.432, 1677.957, 500.3661, 2034.255, 707.0193, 5.910049, 1705.001
161.4, 544.6197, 614.3558, 254.4105, 594.1998, 137.8237, 105.5294, 371.7281, 830.4781, 591.1895, 227.0831, 182.8532, 114.4757, 231.6523, 483.8727, 1101.161, 686.5018, 1653.348, 1346.5, 0.01122648, 1668.981, 231.9943, 4211.816, 797.8073, 2850.797, 944.7925, 3.087357e-06, 2841.464, 2857.103, 711.9957, 46.62683, 2219.402, 1636.404, 476.6906, 2158.756, 673.5609, 5.644532, 1711.612
161.5, 518.9802, 658.4586, 243.2116, 622.1736, 131.3894, 100.3176, 356.2253, 791.3316, 641.3094, 215.4986, 173.7236, 109.2173, 221.3241, 458.4742, 1052.847, 655.2849, 1653.249, 1324.989, 0.01075502, 1693.626, 221.0281, 4131.655, 795.7615, 2867.196, 935.7068, 2.935157e-06, 2839.89, 2915.222, 808.5982, 44.6003, 2239.358, 1619.937, 454.1352, 2135.306, 641.6859, 5.390943, 1673.492
161.6, 494.5477, 627.4266, 232.5057, 594.3002, 125.2555, 95.36308, 341.3689, 809.84, 610.6525, 204.5051, 265.0467, 104.2005, 211.4563, 465.753, 1168.178, 625.4874, 1612.189, 1440.682, 0.01030337, 1611.344, 210.5802, 4074.804, 870.7582, 2920.133, 951.9399, 2.790459e-06, 2872.052, 2862.134, 770.3135, 42.66184, 2313.543, 1590.717, 524.3895, 2173.332, 681.0477, 5.148747, 1701.281
161.7, 471.2655, 646.8989, 222.2711, 567.6755, 119.4079, 90.65328, 327.1322, 771.6664, 581.4611, 194.0724, 398.0608, 99.41409, 202.0285, 441.3056, 1211.693, 597.0449, 1585.468, 1474.57, 0.009870684, 1533.058, 200.6262, 4099.205, 830.4439, 3000.941, 907.0959, 2.652895e-06, 2942.472, 2808.208, 733.8414, 40.80763, 2316.372, 1669.898, 530.7371, 2283.031, 648.8184, 370.1255, 1681.808
161.8, 480.5097, 616.4118, 212.4869, 542.2436, 113.8334, 86.1761, 313.4892, 735.2921, 553.6651, 184.1719, 449.0187, 94.84753, 193.0211, 418.1414, 1441.557, 569.8957, 1651.975, 1410.058, 0.009456167, 1505.278, 191.1427, 4073.598, 791.9961, 2931.034, 864.3645, 2.522112e-06, 2935.979, 2787.971, 699.0963, 39.03402, 2362.833, 1637.815, 563.5872, 2277.23, 618.1143, 353.497, 1671.929
161.9, 524.3421, 628.386, 203.1335, 517.951, 108.5191, 81.92004, 300.4152, 700.6324, 527.1979, 174.7765, 426.5999, 90.49075, 184.4152, 545.6581, 1522.519, 631.3254, 1644.664, 1446.172, 0.009059059, 1432.146, 182.1075, 4037.098, 856.2583, 3033.305, 823.6461, 2.397777e-06, 2937.855, 2731.947, 765.7838, 37.33749, 2478.059, 1565.93, 536.9202, 2182.822, 588.8632, 372.1958, 1718.872
162, 499.6572, 598.7713, 194.1918, 494.7468, 103.4529, 77.87417, 287.8864, 667.6066, 501.9959, 165.8603, 405.3003, 86.33409, 176.193, 517.0164, 1907.955, 602.6174, 1572.17, 1450.481, 0.008678626, 1534.083, 173.4994, 4079.681, 816.6154, 3141.781, 784.8458, 2.279571e-06, 3046.817, 2759.023, 729.5262, 35.71469, 2506.01, 1627.441, 511.515, 2235.414, 560.9963, 435.7314, 1685.206
162.1, 652.589, 629.3111, 185.6437, 521.1285, 98.62318, 74.02812, 275.8802, 636.1375, 477.9987, 157.3991, 385.0642, 82.36837, 168.3374, 489.8781, 2088.642, 629.775, 1537.027, 1387.023, 0.00831417, 1507.488, 165.2982, 4052.49, 778.8078, 3122.561, 747.8733, 2.167193e-06, 2999.738, 2823.399, 715.6684, 34.16243, 2604.747, 1556.011, 614.7696, 2290.858, 735.3206, 564.4769, 1661.33
162.2, 621.8665, 599.6528, 177.4718, 525.4993, 102.4635, 70.37202, 264.3746, 606.1517, 455.1486, 149.3694, 365.8385, 157.93, 160.8321, 464.1644, 2169.466, 670.5681, 1578.72, 1419.282, 0.007965019, 1499.37, 157.4847, 4038.829, 791.2842, 3056.298, 801.3504, 2.060355e-06, 2967.27, 2700.15, 860.8415, 32.67763, 2491.373, 1517.397, 585.6808, 2340.51, 780.2083, 539.117, 1623.447
162.3, 592.5904, 571.3923, 169.6597, 501.9569, 106.4305, 66.89649, 253.3489, 577.5793, 433.3909, 141.7495, 347.5727, 150.6755, 153.6614, 439.8003, 2402.164, 640.0756, 1509.134, 1471.75, 0.00763053, 1597.329, 150.0405, 4183.789, 841.7068, 3249.254, 763.6005, 1.958783e-06, 3030.222, 2685.257, 820.0833, 31.25737, 2533.709, 1450.797, 557.9684, 2507.816, 743.2864, 645.3522, 1676.557
162.4, 564.6925, 581.1226, 162.1915, 517.8578, 101.4618, 63.59261, 242.7831, 550.3538, 412.6732, 134.5182, 330.2189, 143.7543, 146.8104, 416.7151, 2521.644, 610.9697, 1512.094, 1521.065, 0.007310089, 1519.724, 142.9481, 4071.627, 875.2269, 3245.265, 727.6288, 1.862219e-06, 3035.37, 2710.156, 802.2405, 29.89883, 2545.39, 1488.958, 531.5673, 2477.434, 708.1118, 653.2088, 1598.838
162.5, 538.108, 553.7354, 155.052, 494.6577, 96.72504, 60.4519, 232.6578, 524.4116, 392.9459, 127.6558, 313.7315, 176.8375, 140.2648, 394.8416, 2536.889, 716.4385, 1445.444, 1527.201, 0.007003104, 1480.07, 136.1911, 4199.156, 834.7057, 3304.936, 739.2343, 1.770415e-06, 3025.999, 2818.353, 764.2568, 28.59934, 2571.341, 1474.703, 506.4153, 2375.84, 735.5735, 623.8624, 1576.809
162.6, 512.7751, 527.6389, 148.2268, 472.497, 102.9477, 57.4663, 222.9549, 499.6923, 374.1617, 121.1435, 298.0674, 168.7146, 134.0111, 374.1163, 2496.371, 718.3445, 1509.388, 1516.934, 0.006709011, 1563.774, 129.7534, 4239.745, 870.6194, 3443.254, 734.0215, 1.683137e-06, 3199.161, 2787.959, 755.9777, 27.35633, 2500.846, 1488.068, 482.4535, 2545.369, 748.8434, 595.8345, 1609.61
162.7, 488.6347, 502.7722, 141.702, 451.3291, 98.14157, 54.62815, 213.6566, 476.1382, 475.4911, 114.9635, 283.1853, 160.9647, 128.0362, 461.9485, 2578.596, 730.6466, 1459.01, 1530.613, 0.006427268, 1560.644, 123.62, 4167.835, 830.3115, 3426.185, 699.4432, 1.600162e-06, 3302.499, 2861.291, 720.1844, 26.16735, 2529.984, 1539.755, 459.6255, 2439.845, 803.6259, 595.5014, 1584.013
162.8, 465.6309, 589.2322, 135.4644, 431.1095, 93.55984, 51.93018, 204.7461, 505.4966, 452.7609, 109.0987, 269.0462, 153.5709, 122.3277, 437.7007, 2552.528, 781.2891, 2033.463, 1592.455, 0.006157357, 1484.822, 117.7766, 4192.552, 791.8698, 3412.976, 842.8575, 1.521277e-06, 3161.764, 2795.682, 799.6827, 25.03004, 2710.305, 1556.557, 437.8776, 2338.695, 765.5958, 637.6205, 1674.427
162.9, 443.71, 561.4628, 129.5014, 463.5386, 89.192, 49.36545, 196.2072, 481.6688, 431.1173, 103.5331, 255.6131, 146.5167, 116.8737, 444.1826, 2601.98, 791.2906, 2292.663, 1664.388, 0.005898781, 1552.426, 112.2094, 4295.548, 923.7044, 3470.057, 803.1523, 1.446281e-06, 3027.025, 2796.432, 826.1321, 23.94216, 2815.257, 1601.63, 417.1587, 2517.975, 729.3654, 608.9745, 1596.807
163, 422.821, 535.0021, 123.8009, 442.7721, 85.02808, 46.92739, 188.0244, 509.5203, 410.5083, 98.25139, 343.8422, 242.6414, 111.6629, 420.8674, 2626.357, 878.0314, 2213.989, 1591.571, 0.005651063, 1477.003, 106.9053, 4282.785, 880.9388, 3449.51, 765.3174, 1.374982e-06, 3166.187, 2892.127, 787.0172, 22.90157, 2692.72, 1590.728, 397.4202, 2560.632, 694.8496, 581.6154, 1522.786
163.1, 402.9156, 509.7884, 118.3513, 422.9358, 136.4842, 44.60974, 180.1829, 485.5029, 390.8845, 93.23915, 481.7945, 231.4957, 106.6844, 398.776, 2612.118, 877.2498, 2116.4, 1692.015, 0.005413749, 1405.244, 101.8519, 4334.967, 883.5413, 3449.214, 729.2649, 1.307198e-06, 3161.742, 2866.632, 749.7543, 21.9062, 2673.34, 1535.91, 378.6156, 2548.875, 661.9672, 555.4855, 1630.259
163.2, 383.9472, 537.959, 113.1416, 403.9883, 130.1124, 42.40655, 172.6684, 462.6176, 372.1988, 276.3174, 536.6535, 481.7901, 101.9278, 543.5147, 2792.134, 837.359, 2098.839, 1827.338, 0.0051864, 1336.972, 97.03745, 4348.895, 842.6351, 3663.074, 730.8023, 1.242756e-06, 3107.762, 2741.495, 749.7581, 20.95409, 2728.612, 1553.823, 360.7008, 2685.958, 630.6408, 667.1082, 1590.938
163.3, 365.8718, 554.6927, 108.1613, 385.8895, 124.0381, 40.31218, 165.4673, 440.8111, 354.4064, 392.3315, 546.0037, 655.4037, 97.38336, 514.9855, 2999.747, 799.2822, 2200.156, 1763.682, 0.004968598, 1326.715, 92.45055, 4209.379, 803.6229, 3632.085, 801.2372, 1.18149e-06, 3229.232, 2814.874, 763.5529, 274.4478, 2793.451, 1485.625, 343.6337, 2626.933, 600.7969, 742.5817, 1582.396
163.4, 442.0472, 528.551, 103.4001, 368.6016, 118.2474, 38.32124, 158.5665, 420.0324, 337.4644, 372.317, 518.7424, 625.298, 93.04151, 487.9539, 3113.325, 911.2847, 2103.177, 1727.927, 0.004759944, 1280.375, 88.08047, 4308.419, 857.4801, 3623.722, 763.4926, 1.123245e-06, 3156.458, 2720.953, 727.401, 383.3655, 2755.699, 1518.168, 327.3742, 2643.897, 572.3654, 821.6591, 1605.867
163.5, 456.6069, 503.6414, 98.84856, 352.0882, 143.8122, 36.42863, 151.9535, 400.2333, 321.3324, 353.3235, 492.8423, 596.5752, 88.89324, 462.3411, 3360.476, 869.8463, 2010.474, 1652.33, 0.004560051, 1259.23, 83.91695, 4307.155, 984.5696, 3561.642, 727.5261, 1.067871e-06, 3233.298, 2796.807, 692.9608, 366.7033, 2757.568, 1607.11, 311.884, 2748.601, 545.2792, 885.3196, 1708.997
163.6, 435.1108, 479.9057, 94.49736, 401.6366, 137.0983, 34.62949, 145.6163, 381.3674, 305.9716, 335.2989, 468.2354, 587.1772, 84.92992, 438.0727, 3448.84, 830.2921, 1921.856, 1907.387, 0.004368553, 1198.052, 79.95025, 4308.765, 938.9861, 3634.272, 693.2538, 1.015227e-06, 3276.42, 2808.213, 737.8246, 350.7653, 2637.543, 1654.26, 297.1267, 2634.651, 640.8549, 845.5453, 1629.775
