 , C000, C005, C006, C008, C011, C014, C015, C016, C018, C019, C020, C022, C023, C025, C028, C030, C032, C033, C035, C037, C038, C040, C041, C043, C044, C045, C047, C049, C053, C055, C056, C057, C061, C062, C067, C069
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
119.8, 93.65797, 300.1729, 282.8843, 4.360003, 484.4425, 67.17811, 684.468, 373.883, 50.90611, 5.455359, 57.67552, 392.0429, 1423.369, 874.9435, 0.005988247, 277.9757, 273.7044, 307.3869, 217.0135, 634.1284, 1103.02, 498.2173, 37.30324, 355.8758, 538.0187, 158.4474, 83.6773, 2.500015, 794.313, 631.2531, 187.2585, 1.051644, 683.4343, 931.3011, 488.51, 0.3891039
119.9, 89.56477, 423.2917, 270.9531, 4.17025, 464.2701, 64.35877, 780.5159, 358.1674, 146.3208, 5.199081, 55.18349, 374.5605, 1385.864, 1029.309, 0.005729706, 266.4631, 351.9995, 414.0522, 208.1425, 604.1378, 1081.377, 477.6143, 35.79406, 341.1041, 511.284, 151.2072, 80.2634, 2.382743, 757.3596, 740.6429, 178.7279, 1.008078, 693.6582, 890.4644, 466.1113, 0.3724816
120, 85.65044, 419.2036, 259.5251, 3.988755, 444.9377, 61.65776, 745.4626, 343.1124, 140.2063, 4.954844, 52.79914, 357.8576, 1407.038, 986.7755, 0.005482329, 255.4274, 389.8312, 395.6999, 199.6341, 575.5655, 1141.388, 457.8634, 34.34594, 326.9456, 485.8777, 144.2979, 76.98878, 2.270972, 816.8856, 777.7086, 170.5859, 0.9663172, 664.1559, 851.4183, 444.7395, 0.3565694
120.1, 81.9072, 401.3809, 281.3923, 3.81516, 567.4908, 59.0701, 711.9836, 328.6902, 192.8166, 4.722079, 50.51782, 415.9189, 1369.782, 1055.879, 0.005245631, 287.7215, 371.6538, 417.086, 312.3828, 548.3445, 1087.328, 483.8965, 96.94978, 459.9673, 461.734, 137.7043, 73.84776, 2.164445, 852.4972, 745.2663, 162.8148, 0.9262862, 659.0385, 814.0844, 424.3477, 0.3413369
120.2, 78.32754, 483.709, 269.524, 3.64912, 543.8603, 56.59104, 680.0081, 314.8741, 196.5985, 4.50025, 48.33506, 453.1588, 1431.34, 1012.248, 0.005019153, 423.5716, 354.3239, 412.0304, 414.5831, 522.411, 1110.556, 463.8857, 93.02747, 462.1135, 438.7899, 189.5154, 70.83488, 2.062914, 878.8122, 714.1774, 155.3978, 0.8879136, 631.0086, 778.3875, 404.8908, 0.3267551
120.3, 150.2993, 533.158, 270.2054, 3.490305, 521.2137, 54.21602, 649.4687, 301.6389, 188.3831, 4.288841, 46.24662, 432.951, 1404.439, 1129.953, 0.004802453, 406.029, 337.8022, 488.3694, 596.3561, 497.704, 1057.956, 599.1279, 89.26385, 490.6241, 416.986, 287.5866, 67.94493, 1.966146, 837.9277, 684.3853, 148.3186, 0.8511306, 659.441, 744.2559, 386.3261, 0.3127963
120.4, 143.7307, 510.4904, 276.2151, 3.338403, 499.5101, 51.94067, 620.3008, 409.9109, 180.511, 4.087364, 44.24841, 413.6443, 1438.225, 1208.932, 0.004595109, 423.9737, 322.0508, 466.723, 623.5276, 474.1654, 1046.947, 574.352, 142.1756, 498.8634, 396.2656, 274.4455, 65.17288, 1.873918, 798.9452, 655.8361, 141.5619, 0.8158714, 679.7025, 711.621, 368.6125, 0.2994338
120.5, 137.4491, 609.7761, 264.5652, 3.193112, 585.9213, 49.76082, 592.4428, 485.4176, 216.2523, 3.895351, 42.33654, 531.2777, 1429.191, 1158.976, 0.004396717, 523.4218, 307.0339, 446.0361, 740.1102, 451.7401, 1053.782, 666.8593, 219.2749, 478.1566, 376.5747, 261.9048, 570.7883, 1.786015, 792.1221, 628.4777, 135.113, 479.8696, 679.785, 680.4171, 351.7112, 0.2866421
120.6, 320.0219, 583.851, 253.4066, 3.054143, 661.0604, 47.67245, 565.8359, 465.0138, 341.6042, 3.712359, 40.50728, 532.6924, 1430.093, 1233.732, 0.00420689, 501.7438, 292.7172, 462.5363, 802.7027, 430.3754, 1003.871, 687.8915, 210.4037, 626.7525, 357.8624, 318.045, 641.5649, 1.702236, 789.0358, 741.0995, 182.1638, 585.7223, 742.5219, 650.5814, 335.5848, 327.1162
120.7, 326.2515, 802.3037, 242.7187, 2.921223, 661.8602, 45.67173, 540.424, 518.4729, 469.4086, 3.537963, 38.75706, 635.1011, 1451.528, 1256.967, 0.00402526, 650.7498, 279.0681, 456.026, 923.6192, 410.0211, 956.3238, 759.5325, 283.9659, 661.0884, 340.0798, 303.5121, 689.1765, 1.622387, 891.2013, 775.2629, 180.5668, 802.4397, 710.9413, 622.054, 320.1978, 384.4691
120.8, 311.9931, 917.2076, 232.4816, 2.794088, 674.7934, 43.75498, 516.1533, 529.001, 477.3319, 3.37176, 37.08245, 654.9186, 1387.434, 1446.269, 0.003851471, 623.7984, 266.0555, 435.8132, 996.4022, 390.6295, 1148.685, 763.5912, 301.1783, 633.6479, 323.1809, 306.5555, 661.0591, 1.546283, 849.7404, 742.9227, 254.8339, 935.4154, 768.3535, 594.7775, 799.6211, 414.3322
120.9, 409.7859, 888.4035, 231.6628, 17.90208, 646.6947, 41.91866, 492.9727, 597.0609, 517.8788, 3.213364, 35.48021, 625.7136, 1379.981, 1464.749, 0.003685185, 719.4923, 299.7751, 652.0773, 1337.651, 372.155, 1094.279, 864.2233, 411.8196, 829.9412, 307.1217, 292.5476, 806.8124, 1.47375, 842.3113, 711.9315, 305.315, 1145.301, 829.269, 568.697, 762.9575, 529.7964
121, 437.6517, 978.7723, 221.892, 17.12296, 633.3212, 40.15942, 470.833, 649.6417, 496.2378, 3.06241, 33.94719, 597.811, 1337.507, 1404.222, 0.003526078, 882.4912, 285.7969, 623.1747, 1375.101, 354.5542, 1042.45, 855.4539, 462.55, 795.492, 291.8605, 336.1662, 773.8958, 1.404619, 803.1249, 904.5487, 348.4656, 1210.64, 793.999, 543.7602, 894.7728, 507.1638
121.1, 452.2743, 1023.96, 212.5333, 62.97073, 672.8751, 38.474, 449.6877, 622.335, 496.1258, 2.918547, 32.48042, 643.0869, 1316.865, 1353.297, 0.003373841, 882.4298, 272.4705, 636.048, 1481.989, 337.7858, 993.0754, 1132.661, 443.8365, 762.4728, 277.3577, 357.9091, 875.2379, 1.33873, 861.9169, 866.8152, 332.5912, 1344.878, 803.911, 519.9168, 1068.374, 569.2051
121.2, 513.3069, 1178.15, 353.4064, 69.78449, 785.5172, 36.85932, 429.492, 624.8395, 700.9283, 2.781442, 31.07701, 614.4095, 1320.914, 1531.746, 0.003228177, 947.903, 259.7655, 690.0576, 1710.255, 321.8105, 946.0396, 1228.939, 462.0319, 730.8241, 263.5755, 403.344, 954.7988, 1.275932, 925.7098, 830.6559, 452.9536, 1469.714, 769.7195, 497.1189, 1019.388, 634.9289
121.3, 490.8734, 1242.895, 338.5008, 66.74738, 849.9466, 35.3124, 410.2034, 598.5754, 671.6381, 2.650778, 29.73425, 587.0109, 1282.678, 1504.577, 0.003088802, 968.1437, 247.6529, 685.9158, 1999.379, 306.5907, 976.0626, 1185.106, 638.8789, 883.9571, 250.4781, 400.6662, 1004.082, 1.216081, 882.6435, 796.0049, 432.3192, 1525.729, 778.5587, 475.3207, 972.6477, 607.805
121.4, 557.8463, 1219.844, 353.546, 63.84246, 814.5544, 33.83041, 391.7809, 573.4152, 835.9476, 2.526252, 28.4495, 665.4511, 1303.287, 1704.251, 64.66245, 928.0472, 236.1051, 655.5135, 1917.649, 292.0907, 1019.302, 1243.145, 613.0317, 874.8962, 238.0316, 382.358, 963.1175, 1.159036, 910.7486, 850.3003, 427.9416, 1462.524, 822.5629, 454.4783, 928.0506, 581.8398
121.5, 558.8625, 1300.879, 369.9034, 61.06395, 795.8738, 32.41061, 374.1859, 687.0677, 811.6962, 2.407576, 27.22027, 688.0512, 1472.62, 1633.827, 61.87067, 946.2028, 225.0958, 676.2601, 1989.809, 278.2765, 971.0242, 1319.926, 675.8372, 905.7031, 226.2036, 486.7568, 985.5829, 1.104668, 868.3783, 814.8298, 408.4466, 1461.106, 787.5781, 434.5499, 885.4984, 688.6984
121.6, 534.4381, 1490.849, 354.302, 67.64088, 816.4585, 31.0504, 357.381, 814.8315, 866.2819, 2.294475, 26.04414, 865.3213, 1456.128, 1633.477, 94.88261, 1256.467, 214.5998, 660.6923, 2140.851, 265.1156, 925.0328, 1437.676, 740.2014, 892.4857, 214.9633, 464.5147, 1165.201, 1.05285, 892.0912, 816.8438, 389.8397, 1733.932, 787.7327, 415.4952, 844.8972, 725.8364
121.7, 609.7298, 1427.465, 416.2865, 64.69706, 865.8478, 29.74727, 341.3309, 907.6834, 1108.215, 2.186687, 24.91884, 1007.493, 1433.103, 1772.696, 90.78609, 1291.613, 204.5932, 631.408, 2446.465, 252.5771, 1001.647, 1526.292, 942.588, 900.5636, 204.2816, 529.849, 1274.053, 1.003462, 850.5889, 927.4176, 450.388, 2049.378, 780.3902, 397.2762, 806.1576, 792.38
121.8, 595.403, 1546.085, 421.9516, 61.88136, 967.2493, 28.49883, 326.0016, 1018.356, 1174.149, 2.083963, 23.84215, 962.5653, 1430.062, 1908.084, 230.7972, 1459.197, 195.0533, 674.597, 2490.559, 240.6317, 954.2055, 1719.37, 1042.016, 1019.767, 194.1306, 505.6378, 1355.451, 0.9563913, 988.6104, 888.7302, 486.7586, 2150.053, 838.9849, 379.856, 769.1943, 900.3234
121.9, 569.3817, 1538.146, 446.203, 59.18821, 949.3885, 27.30279, 311.3607, 1033.605, 1196.522, 1.986064, 22.81199, 966.1275, 1426.482, 1829.237, 220.8326, 1456.216, 185.9581, 676.6975, 2688.892, 229.2512, 909.0107, 1689.374, 999.8589, 1055.134, 184.4841, 482.533, 1527.258, 0.9115285, 942.6178, 851.6566, 464.5842, 2338.314, 803.3016, 363.1996, 733.9258, 861.8619
122, 563.1838, 1582.957, 427.3835, 56.61227, 914.478, 26.15694, 297.3774, 1106.263, 1146.522, 1.892765, 21.82634, 980.4575, 1363.494, 1955.978, 211.2983, 1472.584, 177.2871, 726.3231, 2578.976, 218.4089, 865.9565, 1700.166, 1076.574, 1011.337, 175.3168, 460.4839, 1556.244, 0.8687702, 1013.904, 816.1296, 443.4199, 2340.573, 813.4562, 347.2736, 700.2744, 825.0436
122.1, 538.5705, 1648.754, 484.9929, 54.14843, 876.3987, 25.05919, 284.022, 1106.97, 1178.617, 1.803848, 20.88327, 936.7357, 1382.191, 1883.412, 202.1755, 1563.864, 169.0204, 694.1297, 2641.312, 208.0795, 951.6466, 1890.03, 1033.019, 1027.156, 166.6052, 508.5096, 1492.752, 0.8280176, 966.7348, 782.0846, 423.2198, 2243.611, 839.8058, 332.046, 668.1659, 789.7981
122.2, 597.2526, 1578.656, 555.0345, 180.3561, 959.8605, 24.0075, 271.2665, 1179.91, 1215.025, 1.719109, 19.98096, 993.6694, 1321.158, 2045.308, 238.1132, 1634, 161.1392, 749.3276, 2643.102, 198.2385, 906.573, 1811.871, 1025.114, 1089.062, 158.3264, 485.2735, 1586.169, 0.7891766, 1068.839, 749.4598, 403.9398, 2320.139, 886.6237, 317.4861, 637.5297, 835.7745
122.3, 647.2816, 1782.945, 531.6248, 172.5068, 975.8834, 22.99995, 259.0838, 1130.315, 1232.823, 1.63835, 19.11763, 1089.496, 1367.626, 1984.455, 227.8327, 1690.87, 153.6254, 828.3214, 2752.713, 188.8629, 863.6342, 1864.903, 1209.429, 1043.857, 150.459, 463.0992, 1521.456, 0.7521576, 1061.466, 786.3468, 385.5382, 2316.679, 848.9142, 303.5646, 608.2982, 815.0359
122.4, 825.9924, 1878.154, 556.5687, 164.9991, 1004.411, 22.03469, 247.4482, 1206.278, 1200.014, 1.561385, 18.2916, 1107.91, 1307.237, 1902.453, 221.8703, 1943.199, 202.0285, 907.0588, 2838.55, 179.9308, 822.7292, 1787.783, 1279.057, 1116.678, 142.9825, 441.9381, 1885.873, 0.7168751, 1012.084, 890.6372, 367.9749, 2249.723, 812.8087, 290.2535, 580.4069, 1014.907
122.5, 827.8438, 1870.076, 533.0944, 157.8181, 1134.172, 21.10993, 236.3352, 1234.749, 1379.759, 1.488036, 17.50126, 1141.499, 1249.515, 2001.923, 254.6142, 1981.954, 192.6081, 866.8546, 3003.837, 171.4211, 783.7616, 1982.02, 1362.781, 1070.327, 135.8776, 641.1796, 1808.932, 0.6832477, 964.999, 902.3137, 351.2117, 2283.687, 843.253, 277.5262, 553.7946, 971.5507
122.6, 942.727, 1790.568, 542.0776, 157.9357, 1086.944, 20.22399, 225.7213, 1372.232, 1322.102, 1.418132, 16.74508, 1134.263, 1194.341, 2082.718, 263.9111, 1916.048, 183.627, 828.4323, 3079.134, 163.3139, 746.6396, 2005.029, 1307.646, 1099.766, 129.1257, 611.8813, 1817.148, 0.6511977, 1030.173, 964.731, 335.2122, 2306.309, 871.186, 265.3569, 528.4024, 1066.373
122.7, 901.5262, 1975.335, 572.1109, 151.0621, 1191.011, 19.37523, 215.584, 1314.552, 1312.519, 1.351512, 16.02156, 1336.638, 1228.926, 2032.293, 296.6467, 2109.726, 175.0646, 880.3086, 3066.508, 155.5901, 711.2759, 2114.482, 1292.297, 1054.117, 122.7093, 583.9217, 1950.183, 0.6206511, 982.2465, 985.4397, 319.9415, 2248.485, 908.7709, 253.7212, 504.1745, 1052.475
122.8, 883.2022, 2015.573, 620.2534, 319.4677, 1141.417, 18.56208, 205.9021, 1344.018, 1257.672, 1.288022, 15.32931, 1277.032, 1174.661, 1981.027, 292.2808, 2153.89, 228.0141, 961.5389, 3009.622, 386.472, 817.4619, 2027.041, 1406.891, 1064.44, 116.6118, 657.1308, 2077.346, 0.5915374, 1145.636, 1005.682, 305.3665, 2398.824, 913.0005, 242.5958, 717.7946, 1007.514
122.9, 996.905, 2100.218, 609.7427, 488.9857, 1093.888, 17.78307, 196.6549, 1410.474, 1266.098, 1.227515, 14.66696, 1404.957, 1233.924, 2142.205, 279.6617, 2224.452, 370.6265, 1206.668, 3236.664, 425.1018, 778.7438, 2207.808, 1498.496, 1290.825, 110.8172, 627.1036, 2250.864, 0.5637893, 1112.978, 1128.493, 291.4554, 2315.234, 901.3214, 231.9582, 821.9445, 1142.801
123, 1208.39, 2603.629, 732.38, 568.2571, 1048.338, 17.03675, 187.8231, 1506.394, 1535.119, 1.16985, 14.03324, 1895.366, 1179.439, 2444.258, 267.5874, 2376.479, 372.0176, 1249.913, 3310.793, 650.826, 1177.387, 2375.481, 1498.118, 1432.713, 105.3106, 598.4484, 2512.036, 0.5373428, 1061.2, 1081.417, 278.178, 2332.365, 932.4956, 221.787, 784.2573, 1165.59
123.1, 1186.89, 2492.933, 701.4904, 693.4448, 1004.685, 16.32175, 179.3878, 1783.338, 1527.843, 1.114893, 13.4269, 1810.845, 1342.276, 2490.789, 256.0344, 2625.773, 354.6708, 1304.795, 3460.447, 946.3194, 1121.622, 2517.915, 1636.414, 1420.982, 100.0776, 571.1027, 2541.265, 0.5121369, 1139.944, 1036.306, 265.5056, 2340.842, 951.3213, 212.0619, 748.2981, 1338.145
123.2, 1222.911, 2611.02, 723.3303, 693.2282, 962.849, 15.63675, 171.3315, 1854.125, 1549.167, 1.062519, 12.84675, 2062.403, 1283.006, 2387.863, 244.9802, 2824.37, 338.1329, 1301.219, 3677.528, 1357.643, 1068.497, 2680.169, 1804.205, 1362, 95.10463, 558.0041, 2479.969, 0.4881134, 1102.029, 993.076, 253.4104, 2270.264, 972.879, 202.7631, 713.9877, 1656.425
123.3, 1314.589, 2776.495, 692.8224, 663.058, 922.7555, 14.98051, 163.6369, 1862.137, 1633.319, 1.012605, 12.29167, 1970.433, 1226.353, 2345.629, 315.8191, 2927.538, 322.3661, 1264.128, 3872.379, 1749.311, 1017.889, 2596.04, 1993.044, 1546.193, 90.37878, 594.8245, 2698.787, 0.4652168, 1214.355, 951.6497, 241.8662, 2176.216, 980.7284, 193.8722, 681.2505, 2132.735
123.4, 1361.283, 3011.568, 663.6013, 634.2009, 997.7315, 14.3518, 156.2879, 2064.847, 1721.292, 0.9650356, 11.76058, 1882.565, 1172.202, 2486.753, 302.1837, 2818.022, 307.3345, 1208.097, 4261.275, 1956.667, 969.6782, 2676.331, 2028.408, 1482.014, 85.88777, 567.6443, 2618.879, 0.4433942, 1172.878, 911.9514, 230.8479, 2216.656, 1088.199, 185.371, 650.0143, 2178.004
123.5, 1388.177, 2968.547, 635.6125, 726.1393, 956.1855, 13.74949, 149.269, 1978.054, 1672.004, 0.919701, 11.25243, 1979.775, 1120.443, 2505.073, 478.5003, 2839.636, 293.0038, 1339.7, 4104.223, 1990.474, 923.7505, 2565.656, 1978.3, 1420.498, 81.61992, 541.7061, 2850.135, 0.4225954, 1118.312, 873.9092, 220.3316, 2190.824, 1041.916, 177.2427, 620.2104, 2381.169
123.6, 1373.736, 2997.107, 665.8784, 694.5369, 994.0956, 13.17245, 142.5652, 1894.91, 1602.135, 0.8764961, 10.76624, 2120.038, 1070.968, 2420.221, 457.8413, 3188.115, 279.3413, 1390.431, 4410.384, 1942.866, 879.9982, 2459.558, 2059.473, 1498.835, 77.56414, 645.2687, 2871.395, 0.4027721, 1106.178, 837.4539, 210.2943, 2208.01, 1114.468, 169.4707, 591.7729, 2603.654
123.7, 1313.699, 2869.683, 670.9438, 664.3098, 1093.27, 12.61962, 136.1626, 1971.108, 1716.667, 0.8353209, 10.30106, 2025.499, 1023.678, 2384.448, 438.0742, 3183.936, 316.2106, 1344.517, 4471.773, 1850.98, 838.3181, 2541.346, 2189.524, 1562.324, 73.7099, 615.7835, 2802.821, 88.24288, 1054.716, 802.5193, 200.7143, 2171.928, 1067.068, 162.0396, 564.6394, 2761.721
123.8, 1345.262, 3128.461, 784.1215, 635.3982, 1107.348, 12.09, 130.0474, 1974.445, 1704.525, 0.7960799, 9.855971, 1935.175, 978.4767, 2542.568, 430.6792, 3277.777, 700.556, 1422.677, 4508.621, 1828.44, 798.6122, 2695.515, 2217.329, 1497.476, 70.04718, 814.8411, 2902.462, 84.10355, 1005.648, 769.0421, 191.5707, 2195.331, 1063.656, 154.9343, 911.3408, 2990.11
123.9, 1286.469, 3011.065, 757.1418, 607.7449, 1247.376, 11.58261, 124.207, 2000.712, 1730.203, 0.7586824, 9.430118, 2055.26, 935.2709, 2437.502, 412.0848, 3391.005, 1106.374, 1519.761, 4559.729, 1828.323, 760.7869, 2584.047, 2356.187, 1435.318, 66.56647, 808.5092, 2887.167, 93.59727, 958.8625, 736.9613, 182.8436, 2424.805, 1018.417, 148.1406, 962.287, 3222.05
124, 1482.171, 3037.778, 754.7439, 622.71, 1195.435, 11.09651, 118.6288, 1950.483, 1796.375, 0.7230417, 9.022664, 1979.866, 893.973, 2485.518, 510.6396, 3328.912, 1521.739, 1452.399, 4690.532, 1853.432, 724.7531, 2567.384, 2493.42, 1375.741, 63.25871, 771.5648, 2859.901, 122.2065, 1072.771, 706.2188, 174.5141, 2468.059, 1014.281, 141.6448, 1030.151, 3469.998
124.1, 1433.642, 3219.591, 735.2128, 595.6089, 1362.257, 10.63081, 113.3011, 2116.857, 1721.309, 0.6890753, 8.632816, 1891.577, 854.4986, 2382.81, 488.5929, 3382.923, 1574.929, 1416.28, 4870.813, 1765.776, 690.426, 2461.214, 2614.456, 1318.637, 60.11532, 956.8326, 3037.503, 116.474, 1187.96, 676.7587, 317.4225, 2532.334, 1003.98, 135.4338, 1054.013, 3516.257
124.2, 1370.986, 3172.631, 742.8891, 569.6873, 1356.381, 10.18465, 108.2127, 2199.538, 1729.636, 0.6567045, 8.259812, 2030.782, 816.7672, 2386.765, 467.4981, 3388.859, 1501.492, 1501.018, 4733.76, 1736.197, 657.7248, 2455.126, 2551.046, 1263.903, 57.12813, 913.1106, 3031.793, 229.5707, 1132.693, 648.5276, 318.7369, 2531.991, 1000.691, 129.4951, 1005.685, 3456.38
124.3, 1411.183, 3152.627, 711.5563, 578.611, 1514.064, 9.757223, 103.3528, 2237.496, 1764.045, 0.6258545, 7.902925, 1940.222, 780.7019, 2389.299, 447.314, 3471.832, 1521.32, 1434.487, 4690.368, 1912.987, 626.5724, 2534.002, 2548.667, 1211.441, 54.28938, 871.3865, 3128.067, 250.8303, 1133.87, 818.2438, 354.628, 2571.405, 958.1304, 123.8169, 1096.166, 3373.156
124.4, 1349.509, 3323.593, 711.9937, 584.1359, 1519.73, 9.347731, 98.7112, 2334.011, 1690.33, 0.5964537, 7.561459, 1915.969, 746.2291, 2317.99, 428.0014, 3581.902, 1508.209, 1484.827, 4634.664, 1822.514, 596.8956, 2497.229, 2579.677, 1466.005, 51.59168, 831.5689, 3266.478, 239.0643, 1089.423, 836.5901, 514.2859, 2494.021, 989.953, 118.3876, 1045.906, 3512.234
124.5, 1332.858, 3333.172, 681.9639, 558.7136, 1456.448, 8.955424, 94.27804, 2235.904, 1733.54, 0.568434, 7.234746, 1942.775, 713.2785, 2373.421, 409.5226, 3433.555, 1455.034, 1468.46, 4881.799, 1736.319, 568.6243, 2600.468, 2566.09, 1491.311, 49.02804, 793.5708, 3210.114, 271.4352, 1121.569, 877.9373, 490.8575, 2575.249, 1000.289, 113.1964, 997.9496, 3512.101
124.6, 1274.607, 3191.46, 674.0835, 534.3977, 1554.547, 8.579582, 90.04397, 2269.9, 1661.099, 0.5417306, 6.92215, 1856.14, 681.7829, 2438.284, 391.8416, 3546.699, 1402.381, 1500.45, 4852.701, 1654.202, 541.6921, 2717.017, 2573.197, 1429.41, 46.59179, 757.309, 3182.413, 258.7026, 1069.391, 841.3139, 468.4963, 2558.708, 957.7452, 108.2329, 952.1924, 3362.066
124.7, 1411.69, 3055.773, 720.0611, 733.8424, 1489.815, 8.219513, 86.00005, 2365.803, 1591.686, 0.5162817, 6.62306, 1986.549, 651.678, 2457.385, 374.924, 3657.525, 1376.274, 1433.944, 4697.602, 1718.125, 516.0355, 2604.659, 2678.605, 1370.078, 44.27659, 722.7042, 3364.059, 246.5673, 1019.64, 806.2183, 447.1538, 2515.444, 917.0109, 103.4869, 908.5332, 3218.44
124.8, 1349.994, 3206.235, 689.6911, 701.9047, 1427.779, 7.874556, 82.13776, 2266.361, 1596.395, 0.4920283, 6.336893, 1900.959, 622.9024, 2517.168, 358.7368, 3667.861, 1312.099, 1447.369, 4603.938, 1700.74, 491.5941, 2727.538, 2661.674, 1481.801, 42.07644, 689.6806, 3226.811, 515.6575, 972.2038, 948.4612, 426.7836, 2457.804, 878.009, 98.94913, 866.8759, 3286.227
124.9, 1290.994, 3387.092, 660.6021, 671.3569, 1817.093, 7.544075, 78.44891, 2260.295, 1640.4, 0.4689142, 6.063091, 1816.189, 595.3975, 2426.67, 343.2485, 3594.881, 1364.928, 1549.663, 4482.343, 1642.401, 468.3103, 2757.12, 2777.96, 1420.294, 39.98562, 658.166, 3268.441, 627.2134, 926.9744, 908.8959, 407.3413, 2355.987, 840.666, 94.6103, 827.1285, 3317.352
125, 1234.573, 3498.101, 632.7399, 686.6685, 1741.429, 7.227465, 74.92574, 2335.786, 1571.852, 0.446886, 5.801119, 1846.588, 569.107, 2492.199, 328.4289, 3671.35, 1301.283, 1510.943, 4731.965, 1649.258, 446.1294, 2745.451, 2733.487, 1517.956, 37.9987, 628.0915, 3316.717, 597.7919, 883.8492, 1064.091, 388.7848, 2382.222, 916.8222, 90.46172, 789.2037, 3204.647
125.1, 1180.617, 3389.361, 750.2186, 656.7838, 1797.314, 6.924142, 71.56079, 2237.605, 1643.277, 0.4258926, 5.550466, 1814.292, 679.4192, 2488.913, 314.2491, 3594.476, 1294.906, 1443.972, 4669.419, 1655.335, 424.999, 2682.47, 2798.285, 1454.948, 36.1105, 691.7032, 3243.96, 641.037, 842.7303, 1119.081, 371.0736, 2437.767, 877.8284, 86.49506, 753.0177, 3096.251
125.2, 1236.529, 3245.26, 978.9819, 628.1998, 1722.473, 6.633549, 68.34696, 2143.55, 1601.402, 0.4058854, 5.310644, 1733.386, 740.9032, 2415.88, 300.6815, 3640.223, 1658.93, 1435.145, 4478.544, 1577.047, 404.8694, 2571.541, 2789.941, 1577.414, 34.31613, 769.2443, 3308.293, 661.3468, 803.5244, 1254.48, 354.1692, 2524.788, 840.493, 82.70232, 718.4909, 3288.469
125.3, 1214.285, 3107.285, 967.6561, 600.8597, 1891.325, 6.355151, 65.27747, 2160.238, 1663.632, 0.3868181, 5.081183, 1709.532, 786.0538, 2316.05, 287.6997, 3489.46, 1944.07, 1401.627, 4560.777, 1592.791, 385.6932, 2647.821, 2842.216, 1667.367, 32.61093, 734.0941, 3287.781, 630.3241, 766.1425, 1202.149, 338.0349, 2470.56, 804.7456, 79.0759, 832.8423, 3196.277
125.4, 1191.581, 2994.287, 926.8433, 574.7096, 1898.532, 6.088438, 62.34583, 2100.67, 1611.215, 0.3686465, 4.861638, 1633.298, 751.3447, 2340.552, 275.2784, 3527.234, 2066.567, 1339.501, 4599.469, 1608.941, 367.4253, 2605.607, 2809.333, 1613.747, 30.99046, 719.0574, 3224.854, 600.7566, 910.9872, 1152.001, 322.6357, 2368.214, 770.5186, 75.60849, 1046.928, 3148.617
125.5, 1139.505, 3047.967, 893.1423, 549.6975, 1819.476, 5.832917, 59.54586, 2105.554, 1609.587, 0.3513286, 4.651577, 1565.767, 718.1682, 2361.518, 263.3933, 3381.151, 1970.205, 1280.13, 4411.454, 1532.848, 350.0226, 2625.922, 2710.804, 1616.78, 29.45051, 686.2005, 3292.057, 572.576, 868.6058, 1209.003, 307.9379, 2418.794, 737.7473, 72.29312, 998.925, 3137.852
125.6, 1096.158, 2918.381, 855.4723, 525.774, 1818.538, 5.588121, 56.87163, 2111.486, 1656.514, 0.3348241, 4.450594, 1514.308, 686.4567, 2408.632, 252.0214, 3326.875, 1973.55, 1249.24, 4327.781, 1460.353, 333.4442, 2589.533, 2642.94, 1549.67, 27.98708, 762.166, 3157.746, 581.6059, 828.196, 1448.443, 293.9097, 2368.342, 776.0391, 69.12313, 953.1231, 3167.649
125.7, 1087.6, 2803.094, 819.3911, 502.8917, 1742.813, 5.353598, 54.3175, 2022.733, 1587.292, 0.3190951, 4.258294, 1451.733, 656.1454, 2309.101, 241.1405, 3194.772, 1896.276, 1193.869, 4480.021, 1391.286, 317.6511, 2694.702, 2676.201, 1645.652, 26.59638, 741.7493, 3028.915, 602.0222, 789.6663, 1545.816, 280.5206, 2385.792, 743.033, 66.09214, 909.4213, 3104.174
125.8, 1040.068, 2691.514, 822.6525, 481.0052, 1747.895, 5.128918, 51.87807, 2011.254, 1598.026, 0.3041049, 4.074303, 1386.996, 627.1725, 2213.683, 230.7293, 3217.571, 2044.339, 1231.887, 4623.481, 1325.487, 302.6059, 2673.418, 2567.93, 1671.218, 25.27477, 796.3373, 3134.2, 573.7823, 752.9291, 1616.752, 267.7414, 2328.843, 711.4307, 63.19406, 867.7232, 2971.565
125.9, 994.6132, 2787.683, 852.6011, 460.0713, 1675.112, 4.913667, 49.54821, 2021.602, 1553.89, 0.2898189, 3.898262, 1400.181, 599.479, 2285.54, 220.7677, 3269.814, 2126.05, 1287.484, 4521.908, 1390.302, 288.2733, 2593.136, 2613.107, 1666.943, 24.01884, 759.9491, 3347.695, 594.1575, 717.9009, 1692.75, 255.5443, 2309.068, 681.1725, 60.42305, 933.5188, 3125.953
