 , C001, C002, C003, C004, C005, C006, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C019, C020, C024, C025, C026, C027, C028, C029, C030, C031, C032, C034, C036, C037, C038, C039, C041, C045, C046, C048, C049, C053, C055, C057, C061, C064, C068, C072, C073, C074, C075, C079, C084, C085, C086, C087, C095, C105, C106, C107, C108, C114, C116, C122, C126, C140
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
38.3, 783.8989, 322.3781, 170.5257, 312.909, 630.8596, 45.98228, 494.5495, 18.29037, 164.2173, 1520.728, 511.0538, 712.6252, 707.5775, 201.9122, 343.232, 686.3605, 0.468487, 885.9921, 183.5004, 301.2097, 149.8641, 980.1249, 807.016, 924.4271, 593.3229, 776.689, 90.95265, 230.8026, 920.0822, 120.2729, 109.3151, 652.2191, 884.655, 500.8111, 3021.5, 717.3331, 976.2363, 1085.059, 81.26121, 29.70251, 3652.787, 222.8559, 366.1666, 629.3337, 1629.081, 930.7655, 706.221, 296.5444, 1239.96, 551.0104, 735.0101, 1430.888, 623.5281, 1164.225, 186.6949, 2651.479, 2262.566, 0.194308, 302.5203, 1076.489, 1088.427, 644.9172, 1376.606
38.4, 742.6358, 307.945, 163.1989, 296.878, 600.4316, 43.5659, 624.3729, 17.39797, 219.5977, 1456.977, 483.2544, 729.4666, 813.9161, 193.1068, 327.1631, 655.5045, 0.445984, 843.653, 173.507, 285.6254, 141.913, 1120.499, 754.8813, 974.5472, 563.2623, 742.0211, 86.59122, 218.8593, 872.0812, 184.4375, 104.5333, 621.5277, 844.4045, 475.1155, 2949.237, 673.1942, 930.3082, 1077.058, 76.90327, 28.34822, 3728.058, 208.8517, 402.7851, 599.7209, 1643.108, 887.2802, 672.2322, 282.8999, 1262.752, 523.0066, 698.374, 1438.474, 596.1609, 1188.997, 176.7549, 2795.47, 2168.302, 0.1841744, 287.8716, 1058.885, 1036.185, 736.9011, 1319.136
38.5, 703.5447, 294.1582, 156.1868, 281.6682, 571.4713, 41.27649, 596.4415, 16.54911, 207.2762, 1564.067, 456.9671, 732.9301, 769.0237, 184.6854, 311.8464, 626.0356, 0.4245619, 830.8006, 164.0578, 270.8475, 134.3837, 1068.185, 706.1146, 932.4178, 534.7248, 708.9005, 82.43893, 207.5341, 826.5845, 202.5107, 99.96072, 592.2806, 805.9855, 557.484, 3063.863, 631.7714, 1045.685, 1048.458, 72.77904, 27.05566, 3785.258, 195.7275, 573.7685, 571.5015, 1713.077, 933.9854, 745.713, 269.8832, 1305.599, 496.4261, 663.564, 1443.053, 569.9948, 1136.048, 167.3441, 2776.836, 2129.426, 0.1745692, 273.9322, 1078.033, 1017.207, 690.538, 1326.77
38.6, 699.8495, 280.9886, 149.476, 267.2377, 543.9078, 39.1074, 629.044, 15.74167, 195.6461, 1525.66, 432.1098, 874.4008, 766.5154, 176.6313, 297.2469, 597.8916, 0.4041688, 791.099, 155.1232, 256.8341, 127.2539, 1075.099, 660.4983, 892.1096, 507.6331, 677.2583, 78.48575, 196.7949, 783.4614, 193.967, 95.58814, 597.0847, 769.3144, 528.8806, 2968.555, 738.1761, 996.4891, 1017.016, 68.87598, 25.82205, 3749.436, 237.4802, 594.3666, 677.7692, 1649.404, 956.4479, 782.1938, 257.4654, 1244.826, 628.6675, 630.4891, 1427.788, 544.9772, 1159.323, 158.4343, 2680.018, 2151.917, 0.1654651, 260.6678, 1062.539, 1026.954, 672.7396, 1271.379
38.7, 732.7069, 268.4085, 143.0535, 253.5465, 517.6737, 37.05229, 606.4353, 14.97362, 184.6686, 1461.703, 408.6046, 858.1578, 806.7072, 168.9284, 283.3308, 571.0128, 0.3847552, 753.2946, 146.6752, 243.5458, 120.5023, 1103.499, 617.8289, 1010.405, 586.7552, 647.0285, 74.72214, 186.6114, 808.4919, 307.7486, 91.40684, 663.3137, 734.3118, 673.8542, 2980.642, 707.6843, 993.0054, 1009.327, 65.18225, 24.64468, 3744.812, 239.8564, 693.2458, 645.8774, 1628.576, 947.3185, 744.5486, 245.6189, 1186.881, 759.2374, 599.0627, 1368.453, 521.0576, 1176.16, 149.9989, 2670.783, 2292.153, 0.1568357, 248.0457, 1152.584, 1066.677, 651.5914, 1218.302
38.8, 694.1384, 256.3918, 184.1823, 240.5567, 492.705, 35.10518, 614.6277, 14.24305, 174.307, 1465.272, 386.378, 861.7645, 762.2124, 161.5614, 270.0663, 545.3424, 0.3662741, 758.1276, 138.6873, 230.945, 114.109, 1136.155, 577.916, 966.7256, 658.4623, 618.148, 71.139, 176.9548, 819.2399, 294.765, 87.40843, 632.1003, 700.9017, 845.196, 3089.233, 664.1392, 946.2884, 1048.179, 61.6866, 23.52099, 3611.47, 224.7839, 787.0316, 615.4861, 1629.233, 903.0599, 708.7151, 234.3176, 1131.634, 864.8278, 569.2029, 1389.442, 498.1879, 1123.782, 142.0127, 2600.885, 2409.437, 0.1486563, 236.0347, 1144.825, 1221.191, 695.2524, 1222.009
38.9, 657.6001, 406.3983, 176.2687, 286.0305, 516.6483, 33.2604, 605.924, 13.54812, 164.5267, 1403.846, 365.3605, 827.0649, 773.9109, 154.5157, 257.4227, 520.826, 0.3486807, 721.8989, 281.8939, 218.9961, 108.0549, 1083.11, 540.5815, 963.3483, 669.6359, 590.5566, 67.72768, 167.798, 830.4993, 282.3292, 83.58493, 602.3557, 669.0118, 801.8307, 2977.662, 623.2734, 901.7692, 1039.998, 58.37843, 22.44854, 3607.4, 210.6585, 751.2516, 586.525, 1559.389, 860.869, 674.6063, 223.5362, 1186.196, 820.875, 540.8314, 1331.7, 476.322, 1174.344, 134.4516, 2708.271, 2309.054, 0.1409036, 224.6054, 1114.434, 1214.793, 651.5097, 1205.585
39, 722.4978, 388.2036, 168.695, 271.3765, 523.1135, 31.51255, 578.8179, 12.8871, 155.2953, 1344.995, 345.4862, 804.0896, 895.387, 147.7773, 245.3711, 607.3248, 0.3319324, 687.4014, 266.542, 207.6655, 102.3219, 1130.831, 505.659, 977.6472, 635.7089, 564.1967, 64.47995, 159.115, 787.1719, 270.418, 79.92868, 574.0107, 638.5728, 804.5641, 2925.523, 781.34, 950.3563, 995.0231, 55.24766, 21.42499, 3556, 197.4208, 717.0981, 558.9265, 1662.275, 884.9327, 642.139, 445.067, 1130.981, 779.156, 513.874, 1276.358, 455.4157, 1122.048, 127.2931, 2601.089, 2257.439, 0.1335551, 213.7295, 1117.237, 1156.487, 677.9709, 1155.254
39.1, 684.4667, 389.1115, 251.5303, 257.4733, 497.8824, 29.85656, 638.1186, 12.25832, 146.5818, 1288.611, 370.9572, 848.189, 846.001, 141.3327, 233.8837, 580.0219, 0.3159886, 654.5524, 252.0261, 196.9211, 96.89317, 1101.921, 552.4694, 935.3837, 603.5009, 539.0135, 61.38795, 150.8813, 746.105, 259.0094, 76.43237, 585.5204, 609.5187, 787.4628, 2821.907, 977.0482, 905.6458, 985.952, 52.28479, 20.44811, 3519.798, 185.0149, 684.4974, 532.6267, 1623.635, 843.5886, 611.2343, 496.036, 1078.336, 777.2615, 488.2603, 1310.336, 435.4271, 1255.616, 120.5158, 2619.492, 2272.282, 0.1265899, 203.3802, 1067.889, 1100.979, 710.0054, 1170.149
39.2, 648.4376, 371.6908, 240.7229, 244.2823, 473.8683, 28.28758, 609.5723, 11.66023, 138.3572, 1319.771, 459.1333, 794.0721, 864.3258, 135.1692, 222.9341, 553.9465, 0.3008106, 696.749, 238.3007, 186.7326, 91.75243, 1050.475, 516.7789, 972.4374, 631.6957, 514.9543, 58.44423, 143.0737, 805.1456, 248.0821, 73.08899, 570.0923, 581.7866, 786.89, 2771.902, 1020.724, 914.8456, 1031.417, 49.48082, 19.51577, 3538.722, 173.3886, 653.3787, 507.5644, 1642.637, 839.2261, 657.7158, 473.2126, 1108.929, 737.7591, 463.9232, 1528.172, 416.3158, 1263.18, 114.0993, 2570.999, 2213.237, 0.119988, 193.5321, 1020.722, 1094.742, 665.3345, 1185.957
39.3, 614.3049, 528.2651, 230.3799, 231.7672, 451.0124, 26.80106, 582.303, 11.09132, 130.5941, 1264.445, 434.1581, 743.408, 856.2736, 129.2745, 212.4971, 577.1406, 0.2863616, 663.4533, 225.3228, 177.0712, 86.88445, 1001.43, 575.5007, 936.2299, 599.691, 491.969, 55.64166, 135.6701, 795.5701, 237.6158, 69.89186, 548.4869, 555.3162, 746.5163, 2834.073, 957.9174, 905.4303, 986.8137, 46.82722, 18.62594, 3554.894, 162.4929, 623.6747, 483.6814, 1572.218, 800.0175, 626.0613, 532.0941, 1103.183, 737.3266, 599.2217, 1484.678, 398.0433, 1206.927, 108.0244, 2537.513, 2185.731, 0.1137303, 184.1608, 1059.049, 1091.975, 623.4741, 1136.446
39.4, 614.2167, 536.4373, 220.4813, 219.8932, 429.2589, 25.39266, 600.4401, 10.55017, 123.2666, 1225.64, 446.5087, 695.9763, 809.045, 123.6368, 202.5487, 551.1946, 0.2726067, 631.7487, 213.0518, 167.9098, 82.27473, 954.6754, 576.7826, 961.9659, 569.3079, 470.0097, 52.97349, 128.6496, 754.065, 227.591, 66.83459, 583.8344, 530.0502, 708.2141, 2775.056, 913.6992, 862.8333, 973.4948, 44.31594, 17.77668, 3502.781, 152.2819, 595.3212, 460.9221, 1676.472, 762.6407, 595.9304, 507.6115, 1051.832, 787.5002, 569.3539, 1487.161, 380.5728, 1153.18, 102.273, 2481.545, 2181.34, 0.107799, 175.2433, 1059.527, 1071.903, 584.2474, 1157.231
39.5, 581.8854, 512.4207, 211.008, 208.6276, 408.5547, 24.05827, 578.5005, 10.03542, 116.3502, 1272.317, 439.1183, 651.571, 915.9979, 118.245, 193.0661, 697.1354, 0.2595125, 601.5592, 201.4489, 159.2223, 77.90958, 1047.034, 619.3209, 987.0547, 540.4641, 449.0305, 50.43326, 157.53, 950.3343, 217.9892, 63.91105, 556.361, 505.9338, 722.7717, 2780.999, 1126.722, 859.0782, 1003.135, 41.93933, 16.96614, 3447.555, 169.0184, 568.2567, 568.9598, 1604.603, 757.8214, 607.1401, 484.2555, 1002.871, 861.4797, 540.9749, 1425.358, 363.8691, 1101.826, 96.82773, 2533.504, 2153.108, 0.1021771, 166.7576, 1012.728, 1020.455, 547.4886, 1200.402
39.6, 551.2559, 489.4794, 201.9417, 214.435, 388.8491, 94.06212, 552.6212, 9.545783, 109.8219, 1254.267, 446.1771, 609.9988, 881.137, 113.0884, 184.0274, 665.795, 0.2470473, 572.8124, 190.478, 150.9843, 73.77604, 1002.877, 579.3116, 1049.218, 513.0816, 428.9878, 48.01484, 149.3783, 900.7551, 208.7925, 61.11539, 632.3539, 482.9146, 728.8947, 2819.063, 1057.393, 851.5283, 959.7547, 39.69017, 16.19257, 3489.1, 158.3973, 584.3334, 542.1879, 1535.814, 722.416, 685.9513, 461.974, 956.189, 1036.222, 514.0103, 1526.211, 347.8986, 1052.759, 91.67242, 2552.662, 2137.673, 0.0968483, 158.6829, 1019.431, 971.4756, 576.1475, 1150.287
39.7, 671.3864, 467.5651, 193.265, 203.449, 370.0939, 89.11913, 703.4503, 9.080038, 103.6599, 1235.886, 421.9067, 716.7512, 832.537, 108.1566, 175.4119, 635.8636, 0.2351808, 545.4393, 180.1046, 143.1725, 69.8618, 956.0544, 541.887, 1003.861, 487.0865, 409.8396, 45.71239, 141.6485, 853.7625, 199.9838, 58.44202, 602.5974, 460.9427, 751.3944, 2880.877, 992.3294, 927.3405, 918.25, 37.56163, 15.45426, 3471.2, 148.4436, 557.7684, 628.5018, 1743.116, 756.8248, 777.0803, 440.7178, 911.6801, 1002.259, 488.3898, 1550.821, 332.629, 1260.912, 86.79159, 2565.88, 2105.027, 0.09179744, 150.9991, 997.0051, 924.8474, 539.8984, 1250.366
39.8, 636.0457, 446.632, 184.9611, 193.0258, 352.2433, 84.43589, 770.4574, 8.637016, 226.5607, 1226.21, 398.9565, 671.0204, 820.3909, 103.4399, 167.1998, 607.2777, 0.2238842, 519.3743, 170.2961, 135.7649, 66.15524, 1119.371, 739.2399, 1126.948, 462.4084, 391.5462, 43.52035, 134.3186, 809.2214, 191.5467, 55.8856, 628.1503, 439.9706, 712.8419, 2842.092, 931.2695, 978.5566, 878.5402, 35.54725, 14.74961, 3517.32, 139.1155, 532.4111, 717.8593, 1692.501, 780.0196, 906.7629, 480.3914, 869.243, 1148.581, 464.0464, 1501.745, 318.0296, 1305.302, 82.17062, 2532.995, 2228.973, 0.08701, 143.6873, 1121.665, 880.4572, 665.4383, 1218.77
39.9, 667.4604, 543.2775, 177.0139, 183.1367, 335.2537, 79.99876, 871.3376, 8.215611, 213.8485, 1247.58, 377.2547, 628.2073, 851.1656, 98.92889, 159.3721, 579.9769, 0.2131303, 560.2719, 161.0217, 128.7406, 62.64532, 1067.11, 691.4836, 1078.23, 438.9806, 374.0693, 361.7464, 184.6842, 817.7679, 183.4655, 53.44099, 598.5916, 419.9526, 693.1001, 2730.656, 873.9668, 996.8997, 840.5475, 33.64089, 14.0771, 3460.861, 130.3735, 508.2065, 709.3562, 1638.004, 743.5771, 863.1224, 458.2878, 1180.703, 1164.3, 440.9163, 1497.241, 304.071, 1247.173, 77.79568, 2551.283, 2238.78, 0.08247223, 136.7297, 1072.122, 973.058, 623.5714, 1167.888
40, 632.3264, 518.9547, 169.4083, 173.7542, 319.0836, 75.7948, 911.1378, 7.814765, 201.8497, 1356.283, 356.7335, 658.7899, 804.2187, 94.6146, 151.9108, 553.9035, 0.2028929, 591.3087, 152.2525, 122.0797, 59.32163, 1189.733, 646.8125, 1031.619, 508.3627, 357.3725, 344.3996, 175.1274, 838.3755, 175.7253, 51.10333, 570.4237, 400.8454, 657.5385, 2752.232, 820.19, 1007.512, 966.2756, 31.83677, 13.43525, 3523.512, 122.1808, 485.1024, 675.978, 1671.63, 753.7136, 954.0298, 548.3719, 1141.587, 1105.128, 418.9391, 1551.24, 290.725, 1279.523, 73.65368, 2522.938, 2174.218, 0.07817111, 130.1089, 1024.768, 926.3539, 584.3385, 1226.217
40.1, 599.0418, 520.3101, 162.1294, 177.5758, 303.6933, 71.81176, 950.3158, 7.433477, 190.524, 1299.426, 337.3285, 616.7572, 899.6185, 90.48846, 144.7989, 529.0023, 0.1931473, 563.0517, 143.9608, 115.7634, 56.17428, 1150.798, 605.0272, 1026.396, 607.5232, 341.421, 327.8847, 166.0652, 821.2171, 168.3117, 48.86792, 589.8303, 382.6076, 745.1554, 2831.926, 825.9141, 960.1121, 924.4889, 30.1294, 12.82266, 3432.054, 114.503, 463.0486, 731.5938, 1706.273, 718.5001, 908.1145, 523.1403, 1106.307, 1048.962, 398.0574, 1594.251, 277.9648, 1222.543, 69.7322, 2504.003, 2129.702, 0.0740943, 123.8087, 1037.298, 932.6189, 547.574, 1175.025
40.2, 567.5092, 588.4421, 155.1633, 168.4782, 289.0454, 68.03803, 920.2591, 7.070793, 179.8339, 1337.146, 318.979, 599.8021, 849.9992, 86.54227, 138.0199, 505.2205, 0.1838698, 536.145, 136.1207, 109.7739, 53.19391, 1380.805, 565.9413, 1064.958, 576.7432, 326.1814, 312.1617, 157.4718, 866.9976, 161.2108, 46.73029, 674.9179, 365.1995, 706.923, 2780.953, 901.1561, 975.3859, 935.4942, 28.5136, 12.23801, 3494.119, 126.619, 441.9975, 697.1692, 1633.126, 684.9318, 864.409, 499.0697, 1112.145, 1086.709, 378.2165, 1527.997, 265.7647, 1168.1, 66.01952, 2617.861, 2181.945, 0.07023012, 117.8136, 991.4814, 887.8557, 513.1227, 1125.97
40.3, 537.6365, 562.0972, 148.4964, 159.8467, 275.104, 116.4525, 955.6486, 6.725804, 169.7435, 1320.897, 301.6277, 582.5906, 826.12, 82.76816, 131.5583, 482.5078, 0.1750379, 510.5242, 128.7076, 104.0943, 50.37167, 1319.117, 529.3805, 1018.92, 547.5227, 311.6221, 297.1927, 149.3232, 821.7661, 154.4095, 44.68617, 643.1584, 348.5835, 710.3281, 2745.389, 845.7064, 1019.879, 895.0386, 26.98445, 11.68001, 3549.378, 118.6623, 421.9034, 699.5401, 1610.531, 672.2007, 941.2678, 476.1067, 1060.377, 1031.479, 359.3645, 1633.307, 254.1, 1116.081, 62.5045, 2543.327, 2091.04, 0.06656746, 112.1088, 1055.065, 988.6279, 480.8389, 1180.361
40.4, 509.3362, 536.9318, 142.1161, 151.6574, 261.835, 110.3328, 912.8975, 6.397647, 160.2194, 1265.524, 285.2203, 655.4445, 872.3972, 79.15864, 125.3992, 460.8162, 0.1666303, 486.1277, 121.6981, 98.7086, 47.69917, 1295.566, 495.1815, 974.8725, 519.7826, 297.7127, 282.9415, 141.5962, 778.8943, 147.8952, 42.73146, 612.8934, 332.7235, 673.8826, 2686.083, 793.6685, 1039.32, 856.3326, 25.5373, 11.14745, 3438.251, 111.2056, 402.7228, 774.7426, 1713.858, 640.7955, 895.9666, 454.2002, 1060.46, 979.0571, 341.4522, 1593.93, 242.9473, 1263.486, 59.17663, 2431.952, 2079.797, 0.06309582, 106.6803, 1008.464, 976.6001, 584.1913, 1131.084
40.5, 482.5256, 512.8931, 136.0098, 143.8876, 249.2061, 135.1077, 891.3071, 6.085502, 276.6098, 1323.345, 269.7054, 665.9253, 856.1365, 75.70654, 119.5285, 440.0997, 0.1586265, 688.6975, 115.0704, 93.60152, 45.16846, 1450.057, 463.1919, 932.729, 493.4479, 284.4241, 269.3736, 134.2691, 738.2592, 141.6556, 40.86226, 584.0526, 317.5851, 639.307, 2718.889, 774.9953, 990.4242, 878.2303, 24.16777, 10.63918, 3424.414, 104.2175, 384.4142, 910.3201, 1640.386, 610.8576, 997.0655, 433.3016, 1086.092, 929.2989, 680.7256, 1602.01, 232.2841, 1247.075, 56.02594, 2474.112, 2148.611, 0.05980522, 101.5146, 963.9215, 1019.047, 547.4362, 1159.676
40.6, 457.1262, 489.9306, 130.166, 136.5159, 237.1862, 128.0078, 851.4343, 5.788586, 308.4361, 1420.268, 327.75, 718.5065, 808.9155, 72.40498, 113.9326, 420.3146, 0.1510071, 655.7866, 108.8037, 88.75867, 42.77201, 1510.541, 433.2689, 1109.617, 672.7208, 271.7287, 256.4564, 127.3211, 754.8565, 135.6793, 39.07483, 556.5688, 303.1355, 775.1531, 2599.454, 942.0643, 987.3364, 956.9623, 22.87168, 10.15408, 3532.028, 138.696, 456.6138, 867.4857, 1788.279, 582.3184, 949.079, 413.3647, 1035.536, 958.7208, 646.7953, 1562.084, 222.089, 1213.761, 53.043, 2567.314, 2136.061, 0.05668624, 96.59901, 957.8984, 999.7083, 588.0486, 1191.789
40.7, 553.1855, 502.4854, 124.5732, 129.5219, 225.7461, 121.2809, 813.3453, 5.506156, 291.13, 1502.989, 309.9216, 747.8995, 980.3563, 69.2474, 108.5986, 401.419, 0.1437537, 624.4484, 102.8783, 84.16639, 40.50272, 1545.943, 405.2789, 1061.649, 638.6376, 259.5999, 244.1586, 120.7326, 798.045, 129.9552, 37.36558, 530.3785, 289.3433, 735.3816, 2737.603, 884.0973, 983.6321, 915.5783, 21.6451, 9.691101, 3419.723, 129.9804, 435.8552, 826.6669, 1750.411, 555.1125, 924.2946, 394.3451, 1069.42, 909.9962, 614.5562, 1582.277, 212.3413, 1191.426, 50.21888, 2530.672, 2259.68, 0.05372993, 91.92146, 915.5891, 951.725, 551.0508, 1228.511
40.8, 524.0668, 526.8951, 119.2207, 143.3774, 225.356, 114.9076, 915.3165, 5.237507, 274.7949, 1524.974, 394.4628, 700.1813, 926.2838, 66.22752, 103.5144, 383.3728, 0.1368487, 594.6078, 97.2755, 79.81171, 38.35382, 1502.717, 379.0971, 1164.407, 606.2812, 248.0125, 232.4505, 177.5441, 756.4108, 124.4725, 35.7311, 597.9994, 276.1786, 697.6506, 2641.925, 878.1754, 1022.647, 875.984, 20.4843, 9.24923, 3430.644, 143.8241, 474.5577, 787.7687, 1851.815, 587.0964, 929.4063, 376.2006, 1148.055, 863.7478, 583.9241, 1516.521, 203.0214, 1177.25, 47.54512, 2419.851, 2263.162, 0.05092779, 87.47041, 932.5923, 988.6221, 516.3807, 1177.223
40.9, 496.4808, 503.3058, 114.0982, 136.0318, 214.4865, 108.8691, 874.3698, 4.981966, 259.3764, 1461.046, 373.0055, 655.5077, 875.1937, 63.33934, 98.66825, 366.1379, 0.1302754, 566.1932, 91.97787, 75.68233, 36.31893, 1507.532, 354.6068, 1114.07, 575.5641, 236.9423, 221.3038, 168.3568, 781.6055, 119.2211, 34.16811, 569.8594, 263.6129, 786.6082, 2525.871, 824.1396, 974.535, 838.102, 19.38575, 8.827507, 3465.285, 134.7862, 452.9833, 750.7009, 1772.429, 719.0166, 1021.189, 358.8909, 1094.615, 819.8499, 554.8188, 1618.776, 194.1106, 1289.553, 45.01372, 2511.279, 2298.095, 0.04827179, 83.23489, 1109.345, 941.1709, 539.4285, 1207.834
41, 470.3468, 480.7725, 109.1958, 129.0626, 204.1413, 103.148, 916.7909, 4.738892, 244.823, 1414.406, 352.7154, 613.6844, 826.9215, 60.57712, 94.04895, 349.6778, 0.1240179, 539.1364, 86.96875, 71.7666, 34.392, 1437.148, 331.6985, 1127.309, 546.4033, 226.3663, 210.6917, 159.6449, 740.8289, 114.1913, 32.6735, 543.0436, 251.619, 746.249, 2641.855, 795.7916, 928.6869, 912.9343, 18.34611, 8.425013, 3532.71, 126.3162, 432.3898, 715.3773, 1718.769, 685.4242, 972.0413, 342.3777, 1170.716, 885.2991, 527.1642, 1551.503, 185.5909, 1232.126, 42.6171, 2444.317, 2233.886, 0.0457543, 79.20447, 1060.346, 895.9973, 505.4896, 1157.409
41.1, 526.8456, 477.394, 104.5041, 122.4504, 226.5779, 97.72757, 961.1967, 4.507678, 231.0862, 1364.982, 333.5289, 574.5295, 886.3401, 57.93535, 89.64591, 333.9577, 0.1180609, 513.3726, 82.23243, 68.05347, 32.56731, 1392.714, 310.2702, 1193.569, 567.9296, 216.2623, 200.5884, 151.3838, 1154.91, 109.3737, 31.24427, 517.4897, 240.1707, 707.9604, 2525.805, 832.1436, 884.9958, 873.4543, 17.36223, 8.040871, 3454.894, 118.3785, 412.7324, 681.7158, 1790.334, 653.4012, 925.2591, 326.6244, 1217.225, 975.3583, 500.8881, 1487.026, 177.4451, 1226.954, 40.34807, 2500.399, 2195.772, 0.04336811, 75.36921, 1013.512, 852.9918, 617.6157, 1109.089
41.2, 499.1133, 480.9553, 100.0139, 116.177, 433.9122, 150.2342, 918.1974, 4.287745, 218.1201, 1362.792, 315.3862, 537.8728, 837.4532, 55.40879, 85.44901, 569.9827, 0.11239, 488.84, 77.75404, 64.53246, 30.83943, 1501.199, 290.2261, 1218.034, 575.4026, 206.6093, 190.9696, 227.3972, 1094.658, 104.7594, 29.87755, 595.4536, 229.2433, 702.574, 2491.535, 848.5753, 843.3602, 835.6817, 16.43112, 7.674243, 3374.554, 110.9397, 393.9688, 649.6382, 1736.982, 622.8743, 961.3787, 311.5958, 1183.659, 964.884, 475.9217, 1467.899, 169.6569, 1427.652, 38.19986, 2540.757, 2211.747, 0.04110637, 71.71966, 1114.25, 812.0505, 578.7576, 1062.787
41.3, 571.3528, 530.2587, 95.71664, 110.225, 412.9835, 142.3393, 877.1217, 4.078543, 205.8816, 1305.662, 298.2303, 660.954, 902.2806, 52.99242, 81.44859, 544.3586, 0.1069915, 465.4797, 73.51955, 61.19361, 29.20322, 1474.019, 271.477, 1214.988, 577.8547, 197.3871, 181.8121, 215.6301, 1037.55, 100.3397, 28.57062, 621.3125, 218.8131, 666.5264, 2382.088, 809.4238, 803.6833, 799.5425, 15.54994, 7.324333, 3437.058, 103.9682, 376.0581, 619.0701, 1747.41, 593.7737, 915.1097, 297.2587, 1204.438, 985.2464, 452.1997, 1406.897, 162.2105, 1604.887, 36.16602, 2561.575, 2274.125, 0.03896258, 68.24683, 1065.034, 900.5944, 542.3442, 1107.997
41.4, 541.2777, 506.5188, 91.60403, 104.5779, 393.0643, 134.8594, 852.6964, 3.879549, 194.3297, 1406.004, 282.0077, 618.7832, 852.5144, 50.68142, 77.63545, 519.8864, 0.1018524, 443.2357, 69.51568, 58.02752, 27.65382, 1425.78, 253.9391, 1162.465, 548.5778, 188.5767, 173.0937, 226.0656, 983.4204, 96.10648, 27.32085, 592.0755, 208.8575, 701.6025, 2443.281, 922.1794, 963.7657, 764.9662, 14.71601, 6.990376, 3456.173, 97.43489, 376.272, 589.9402, 1672.499, 602.7307, 871.0675, 423.8046, 1148.373, 1051.96, 429.6601, 1348.43, 155.0909, 1533.417, 34.24046, 2542.781, 2254.208, 0.03693059, 64.94216, 1091.572, 876.8825, 508.2219, 1172.611
41.5, 512.7858, 483.8416, 87.66814, 99.22018, 392.185, 225.6677, 979.9943, 3.690263, 183.426, 1347.063, 266.6675, 579.303, 805.4931, 48.4712, 74.00083, 496.5144, 0.09696007, 422.0547, 65.72985, 55.02523, 26.18663, 1541.222, 237.5341, 1112.212, 520.7843, 180.1594, 164.7934, 294.5874, 932.1151, 92.05185, 26.12576, 564.2143, 199.3548, 665.6047, 2335.953, 865.436, 1029.364, 762.3793, 13.92681, 6.671647, 3344.167, 91.3121, 367.9137, 562.1811, 1772.911, 574.5711, 829.145, 502.0158, 1094.919, 1226.48, 408.244, 1369.7, 148.2839, 1548.666, 32.41743, 2457.691, 2182.523, 0.03500457, 61.79752, 1145.837, 834.7945, 562.4406, 1123.657
41.6, 485.7936, 570.3185, 83.90134, 94.1369, 373.2689, 213.8088, 984.2471, 3.510212, 173.1342, 1297.55, 252.1618, 542.3417, 796.2808, 46.35738, 70.53638, 474.1931, 0.09230275, 401.8859, 62.1502, 52.17828, 24.79728, 1469.265, 222.189, 1129.288, 494.3989, 172.1179, 156.8911, 279.3435, 883.4864, 88.16828, 24.98294, 537.6641, 190.2844, 631.4539, 2396.747, 852.0308, 1186.034, 745.3336, 13.17993, 6.36745, 3391.263, 277.913, 351.1876, 535.7281, 1696.907, 547.7272, 789.2401, 478.9172, 1043.952, 1164.147, 387.8954, 1521.258, 141.7755, 1566.46, 30.69146, 2444.344, 2233.989, 0.033179, 58.80514, 1095.227, 981.3547, 578.3931, 1076.746
41.7, 460.2222, 544.785, 80.29639, 89.31406, 355.2652, 202.5731, 940.2167, 3.338947, 163.4197, 1376.677, 238.4451, 507.7387, 752.3611, 44.33573, 67.23412, 452.8753, 0.08786914, 382.6809, 58.7655, 49.47863, 23.48164, 1440.896, 207.8352, 1080.469, 577.5396, 164.4353, 149.3677, 264.8884, 837.3947, 84.44856, 23.89011, 512.3633, 181.6268, 644.1721, 2333.287, 799.6038, 1130.236, 725.5366, 12.47311, 6.077123, 3249.785, 260.449, 335.2219, 510.5199, 1624.162, 522.1374, 926.0528, 456.8813, 995.3582, 1120.773, 368.561, 1520.65, 135.5529, 1587.818, 29.05738, 2409.032, 2275.972, 0.03144864, 55.95766, 1046.852, 934.2523, 542.0027, 1031.794
