 , C000, C001, C003, C004, C005, C006, C009, C011, C012, C013, C015, C017, C018, C019, C021, C023, C024, C025, C026, C027, C028, C029, C031, C033, C034, C041, C043, C044, C045, C046, C048, C049, C052, C053, C054, C057, C062, C063, C065, C067, C068, C069, C070, C071, C072, C073, C081, C084, C086, C087, C090, C092, C096, C100, C106, C110, C118, C119, C123, C124
3.8, 104.9144, 141.4475, 159.4704, 48.26388, 504.898, 389.3026, 567.7434, 128.5313, 388.8487, 510.2318, 0, 158.4693, 625.236, 510.1857, 1112.114, 208.5431, 539.6503, 1009.202, 518.5483, 400.2052, 546.0885, 532.5304, 369.7386, 597.6311, 161.0996, 426.7341, 488.925, 0, 311.9101, 13.29323, 581.3002, 52.43885, 544.9984, 512.332, 0, 176.001, 1127.87, 587.5513, 455.5255, 583.0385, 413.5751, 1734.416, -2.288818e-05, 303.6996, 142.368, 358.2928, 250.1527, 441.3497, 759.6575, 3.051758e-05, 309.8495, 624.7185, 385.3757, 1228.61, 1073.549, 625.0499, 317.0447, 949.7346, 1398.812, 1459.149
3.9, 100.3009, 135.3773, 152.0013, 46.21675, 481.6087, 508.2704, 557.6131, 122.8624, 432.3505, 486.2089, 0, 151.7538, 593.2487, 489.1209, 1065.081, 199.7769, 516.7179, 1140.856, 496.2042, 383.1079, 543.3453, 566.0416, 353.1791, 674.8245, 154.4947, 451.0048, 624.9539, 0, 387.6724, 12.7156, 551.9636, 50.29688, 522.5223, 529.5604, 0, 168.347, 1081.718, 561.8822, 499.4788, 625.8545, 431.4152, 1754.999, -2.288818e-05, 290.3462, 194.0101, 343.6056, 293.7089, 420.0126, 822.1008, 2.288818e-05, 367.8235, 596.4442, 366.6138, 1350.788, 1026.002, 633.5389, 359.1812, 982.5935, 1444.126, 1475.031
4, 95.89035, 129.5677, 144.8821, 44.25645, 514.4094, 486.9908, 545.4656, 252.0335, 413.8988, 586.3671, 0, 145.323, 649.3395, 488.7985, 1131.862, 191.3792, 663.7095, 1135.46, 522.6149, 541.1403, 518.8678, 636.2585, 337.3613, 722.4509, 148.1607, 432.4427, 599.094, 0, 371.6089, 12.16308, 584.348, 48.2424, 500.9731, 505.1544, 0, 161.026, 1079.138, 655.7836, 477.6091, 599.3516, 454.2188, 1678.058, -2.288818e-05, 346.4841, 284.5915, 453.131, 318.4695, 399.7072, 820.8088, 2.288818e-05, 351.3193, 569.4496, 348.7653, 1362.967, 1166.637, 606.8709, 343.8296, 1054.839, 1510.117, 1550.786
4.1, 91.67372, 124.0074, 138.0963, 42.37929, 516.4735, 470.4325, 537.0237, 240.9176, 455.154, 558.7595, 0, 139.1647, 638.8381, 468.6168, 1175.708, 183.3345, 635.5051, 1087.771, 500.0956, 518.0219, 558.4194, 644.4316, 322.2518, 789.5959, 142.0863, 460.7493, 574.3042, 0, 356.2111, 11.63456, 614.5831, 46.27184, 534.0449, 506.5097, 0, 171.8472, 1117.701, 712.9951, 537.9432, 573.971, 432.2438, 1738.094, -1.525879e-05, 340.8004, 272.8017, 434.5561, 304.2907, 459.8328, 897.9748, 1.525879e-05, 335.5556, 560.9121, 331.7858, 1307.115, 1114.968, 581.3254, 387.4636, 1011.043, 1501.573, 1559.494
4.2, 87.6425, 118.6857, 131.6283, 40.58175, 492.6502, 461.3546, 531.1778, 230.292, 435.729, 532.4519, 0, 133.2673, 637.417, 449.2683, 1159.121, 275.6302, 608.4994, 1126.259, 543.6086, 495.8913, 533.2628, 658.1524, 377.3941, 756.1019, 136.261, 441.7862, 550.5402, 0, 341.4512, 11.12901, 643.5868, 44.38177, 555.9014, 483.1661, 0, 197.9109, 1202.064, 681.8456, 514.3893, 549.6652, 439.6052, 1749.521, -1.525879e-05, 325.8157, 300.7081, 416.7426, 328.6169, 512.1146, 860.7513, 1.525879e-05, 467.0331, 660.3174, 315.6328, 1294.883, 1151.962, 645.6881, 370.9032, 999.2798, 1536.264, 1585.342
4.3, 83.78855, 113.5923, 125.4633, 38.86046, 553.533, 442.0392, 546.2076, 220.1351, 491.7557, 558.0453, 0, 127.6198, 604.8065, 450.5472, 1164.267, 269.7087, 582.6412, 1078.957, 547.9219, 474.7061, 541.1504, 660.1004, 360.4917, 748.8293, 130.6745, 423.6035, 527.7595, 0, 327.3029, 10.64542, 611.1068, 42.5689, 532.9756, 460.8984, 0, 211.3255, 1152.877, 685.8872, 491.8666, 526.3886, 418.3372, 1698.883, -1.144409e-05, 501.6123, 288.2506, 399.6594, 313.9862, 487.3565, 825.0707, 1.525879e-05, 446.0774, 630.4319, 300.2663, 1325.744, 1226.332, 618.5088, 355.0507, 1077.203, 1593.059, 1712.237
4.4, 105.3755, 108.7176, 119.587, 37.21217, 528.0002, 423.5324, 574.8356, 210.4261, 470.7686, 664.1422, 0, 122.2117, 573.8644, 431.9448, 1115.029, 309.6472, 557.882, 1135.063, 524.3121, 454.426, 516.7717, 718.3589, 344.3463, 717.0646, 125.3171, 406.1692, 505.9214, 0, 313.7409, 10.18285, 634.3377, 40.83009, 510.9954, 439.657, 0, 202.1354, 1257.668, 655.9219, 470.3302, 605.1823, 456.4348, 1725.328, -1.144409e-05, 479.5569, 276.3092, 383.2764, 300.007, 463.7953, 790.8693, 1.525879e-05, 426.0619, 601.899, 285.6479, 1337.003, 1249.351, 677.2911, 339.8756, 1210.086, 1565.887, 1880.928
4.5, 160.5149, 104.052, 181.2562, 35.6338, 503.6453, 414.008, 640.005, 201.1453, 450.6773, 632.8728, 0, 117.0328, 583.0065, 435.1104, 1104.394, 296.6311, 648.948, 1087.391, 582.9771, 435.0123, 493.4913, 727.3237, 328.9241, 775.3262, 120.1792, 458.7264, 484.987, 0, 300.7409, 9.740382, 602.3245, 39.1623, 551.0749, 499.7488, 0, 193.3449, 1206.205, 695.9229, 449.7367, 603.2357, 434.3526, 1758.199, -7.629395e-06, 458.4712, 264.8625, 445.8608, 365.6053, 441.3731, 843.6083, 1.525879e-05, 406.9445, 769.0911, 350.7772, 1282.216, 1237.082, 665.4216, 401.4935, 1159.844, 1499.507, 1994.87
4.6, 153.4565, 99.5867, 198.6067, 34.12238, 480.4138, 457.679, 655.3862, 192.2738, 495.1334, 603.0757, 0, 112.0733, 605.0267, 417.1453, 1181.428, 284.1621, 621.371, 1055.799, 557.8567, 416.428, 552.9704, 692.608, 314.1926, 742.4375, 115.2521, 533.7065, 580.629, 0, 325.577, 9.317139, 661.114, 37.56264, 528.3483, 476.7169, 0, 184.9367, 1156.848, 665.5193, 430.0449, 577.6906, 486.3701, 1850.319, -3.814697e-06, 438.3127, 253.89, 427.5839, 391.1395, 420.035, 808.6384, 1.525879e-05, 388.6849, 812.7005, 354.1545, 1339.299, 1247.485, 697.4956, 384.3335, 1192.211, 1512.218, 1984.485
4.7, 146.7084, 95.31299, 202.547, 32.67506, 529.2943, 438.5175, 718.2598, 233.7583, 474.0022, 574.6815, 0, 107.324, 574.0732, 479.8885, 1144.223, 272.2172, 594.9659, 1100.029, 533.8188, 556.4174, 546.2622, 659.5493, 300.1208, 777.0754, 110.5269, 511.7407, 556.6033, 0, 312.0865, 8.912284, 627.7495, 36.02831, 506.5588, 487.0173, 0, 176.8942, 1225.981, 636.4438, 556.9635, 553.2272, 462.8397, 1769.199, 0, 419.0405, 345.2316, 410.0563, 373.7253, 399.7285, 775.1181, 7.629395e-06, 371.2446, 775.9183, 336.9126, 1291.277, 1261.178, 668.1355, 428.1354, 1142.711, 1547.327, 1918.67
4.8, 140.2571, 91.22269, 230.9533, 31.28913, 504.8797, 506.076, 689.0417, 223.4484, 468.7738, 547.6241, 0, 102.7759, 544.7034, 460.0746, 1132.832, 286.5193, 620.7181, 1053.828, 510.8166, 532.6465, 541.2017, 787.5097, 286.6793, 744.1125, 105.9955, 490.6789, 533.5717, 0, 299.155, 8.525023, 665.4858, 34.55666, 553.6367, 464.5721, 0, 169.2015, 1175.815, 645.0817, 532.5768, 546.2659, 483.9442, 1734.063, -3.814697e-06, 400.6157, 330.9296, 393.2471, 357.0863, 485.1913, 742.9873, 7.629395e-06, 354.5869, 793.6279, 372.1874, 1332.482, 1205.321, 659.3552, 409.8367, 1188.626, 1585.93, 1923.719
4.9, 134.0895, 87.30791, 220.1362, 29.96199, 497.2108, 535.3273, 661.0123, 213.5933, 556.5852, 521.8408, 0, 98.42059, 516.8362, 441.0788, 1163.393, 274.4753, 594.3407, 1071.125, 488.8056, 509.8911, 540.6359, 749.9213, 335.3789, 762.8915, 101.6498, 470.4839, 511.4932, 0, 286.7593, 8.154589, 707.4706, 33.14512, 563.5076, 443.1613, 0, 161.8432, 1169.264, 674.2732, 509.2578, 599.991, 460.5311, 1730.219, 0, 383.001, 317.2202, 514.1616, 341.1881, 500.9002, 769.9979, 1.525879e-05, 338.6766, 757.7089, 354.0676, 1377.542, 1274.692, 631.6005, 429.0157, 1189.744, 1621.094, 1884.255
5, 128.1931, 83.56114, 209.8258, 28.69114, 474.2761, 512.9148, 634.1231, 261.878, 532.8314, 497.2713, 0, 94.24984, 490.3947, 422.8673, 1136.213, 262.9377, 649.9225, 1040.371, 535.8616, 488.1078, 516.2804, 714.1269, 336.2369, 764.8015, 97.48237, 451.1201, 490.3282, 0, 274.8772, 7.800251, 671.7666, 31.79124, 629.3134, 422.7373, 0, 177.414, 1148.569, 644.8154, 486.9599, 574.5834, 438.2507, 1654.364, 0, 366.1608, 304.0786, 501.6294, 409.0621, 476.6842, 738.0793, 1.144409e-05, 323.4802, 783.4503, 456.7562, 1321.093, 1368.098, 605.0142, 410.6794, 1295.168, 1785.045, 1989.283
5.1, 122.556, 79.97516, 256.6598, 27.47419, 480.7582, 491.4407, 707.1512, 250.3279, 574.6981, 473.8586, 0, 90.25583, 465.3059, 405.4077, 1198.05, 251.885, 622.3041, 1107.541, 533.7438, 467.2552, 603.3949, 785.7442, 361.5244, 732.3593, 93.48575, 562.061, 470.039, 0, 293.5862, 7.46131, 666.9667, 30.49266, 690.4851, 403.2546, 0, 169.6986, 1159.936, 672.0402, 465.6383, 550.2516, 417.0482, 1694.026, 3.814697e-06, 350.0611, 291.4815, 509.1924, 390.8499, 453.6389, 707.4839, 1.144409e-05, 308.9657, 747.9919, 434.5191, 1362.841, 1425.023, 579.547, 393.1267, 1241.394, 1779.65, 1960.152
5.2, 117.1668, 76.54308, 271.5728, 26.30885, 467.6277, 470.8657, 703.2013, 239.2873, 605.5778, 451.5483, 0, 86.43108, 441.5006, 388.6691, 1147.383, 241.2969, 595.8593, 1148.541, 510.7449, 447.2934, 576.2122, 817.4667, 345.3328, 806.1957, 89.65298, 538.9282, 450.5893, 0, 301.6723, 7.137097, 633.3068, 29.24713, 662.009, 384.6697, 0, 236.5333, 1178.911, 715.9366, 445.2502, 650.537, 566.9462, 1687.587, 7.629395e-06, 334.6693, 279.4063, 488.3194, 373.4485, 431.7078, 794.9264, 1.144409e-05, 295.1024, 734.6349, 413.3647, 1354.568, 1361.91, 701.8138, 376.3243, 1334.136, 1867.569, 1918.915
5.3, 112.0146, 73.25827, 258.8532, 25.19295, 509.2272, 451.1521, 753.3002, 308.3985, 579.7331, 430.2884, 0, 82.76839, 418.9133, 372.6215, 1114.764, 231.1539, 592.7634, 1160.175, 488.7371, 428.1844, 569.6346, 778.4484, 407.0651, 806.9061, 85.97734, 516.7474, 431.9445, 0, 426.9507, 6.826972, 695.6774, 28.05247, 634.7074, 366.9415, 0, 226.2469, 1214.705, 684.6585, 425.7549, 622.9889, 539.5175, 1789.907, 7.629395e-06, 319.9542, 267.8313, 468.3021, 356.8218, 410.8369, 761.9745, 1.144409e-05, 281.8611, 701.3859, 393.2402, 1379.595, 1329.483, 672.2719, 360.2401, 1278.744, 1861.528, 1897.786
5.4, 107.0889, 70.11443, 246.7294, 24.12438, 485.7382, 432.2638, 722.6568, 360.1979, 574.9756, 410.0294, 0, 79.26093, 397.4815, 357.2365, 1185.92, 221.4373, 626.7827, 1111.449, 499.6959, 409.8918, 599.7899, 741.2924, 388.8338, 791.1611, 82.45241, 495.4795, 414.0711, 0, 409.2597, 6.530323, 660.5685, 26.90661, 608.5316, 376.0658, 0, 216.4079, 1200.405, 759.5115, 407.1131, 596.6073, 513.4158, 1711.435, 3.814697e-06, 305.8861, 278.6205, 449.1053, 340.9355, 463.2874, 730.3885, 7.629395e-06, 269.2141, 779.0195, 374.0954, 1401.827, 1316.421, 643.9735, 344.8432, 1254.993, 1827.322, 1931.752
5.5, 102.3799, 67.10551, 235.1734, 23.10114, 516.6022, 441.6936, 693.2599, 525.9309, 550.4369, 390.7242, 0, 75.9021, 377.1462, 386.7743, 1179.962, 212.1291, 626.1696, 1103.544, 478.1641, 392.3806, 719.8969, 803.8199, 460.6346, 757.6008, 79.07198, 475.087, 396.9373, 0, 392.3018, 6.246563, 627.2314, 25.80755, 583.4354, 372.4272, 0, 206.9968, 1192.004, 726.3297, 389.2876, 571.3429, 488.5768, 1681.052, 7.629395e-06, 292.4366, 267.078, 430.6954, 373.5457, 470.1833, 742.8177, 3.814697e-06, 257.1344, 792.1932, 355.8826, 1344.383, 1327.763, 616.8663, 420.4433, 1241.207, 1803.53, 1948.799
5.6, 97.87785, 64.22572, 224.1586, 22.12129, 492.7729, 458.442, 695.9644, 576.2603, 526.9455, 372.328, 0, 72.6856, 409.4799, 386.9331, 1159.198, 203.2122, 599.5605, 1057.196, 522.733, 375.6176, 687.4657, 765.4529, 440.0042, 725.464, 75.83015, 455.5337, 380.5125, 0, 376.0465, 5.975134, 595.5768, 24.75339, 559.3741, 355.2631, 0, 197.9949, 1167.03, 724.8224, 372.2426, 547.1484, 464.9396, 1743.042, 7.629395e-06, 279.5784, 256.0138, 446.5681, 356.9148, 476.2157, 766.5017, 3.814697e-06, 324.3586, 756.3391, 338.5566, 1392.69, 1268.958, 632.4937, 402.4734, 1295.131, 1727.077, 1937.919
5.7, 93.57382, 61.46951, 256.1005, 21.18301, 470.0429, 548.2566, 667.6533, 590.4893, 525.0324, 354.798, 0, 69.60541, 441.0311, 370.9572, 1110.175, 194.6701, 620.8329, 1055.243, 500.2085, 359.5707, 656.4956, 801.8566, 420.2977, 730.3492, 72.72123, 436.7852, 364.7674, 0, 360.4648, 5.715499, 565.5197, 23.74228, 536.3051, 448.2856, 0, 215.3745, 1170.112, 707.3146, 355.9439, 523.9784, 442.4459, 1730.223, 3.814697e-06, 267.2856, 249.4819, 473.6134, 341.0242, 453.1931, 734.7281, 0, 309.8046, 722.1078, 395.9883, 1335.621, 1212.756, 640.7331, 385.2715, 1241.358, 1817.534, 1857.52
5.8, 89.45905, 58.83158, 244.1056, 20.28452, 498.3567, 525.3028, 733.6655, 585.8049, 559.454, 338.0933, 0, 66.65575, 418.4678, 355.6409, 1110.753, 186.4871, 642.9338, 1067.73, 478.6546, 344.2094, 700.6924, 763.5834, 401.4738, 699.3684, 69.73977, 418.8084, 349.6737, 0, 345.5287, 5.467147, 565.7813, 22.77248, 514.1876, 497.2143, 0, 218.4019, 1277.897, 720.0289, 340.3588, 601.1102, 494.6819, 1697.123, 7.629395e-06, 255.5333, 239.1466, 462.4171, 375.0672, 479.5429, 704.2717, 0, 295.9037, 778.2375, 376.7097, 1315.012, 1213.347, 657.9465, 368.8048, 1267.031, 1774.137, 1825.862
5.9, 85.52523, 56.30685, 232.6725, 19.42414, 589.5163, 563.8336, 703.8208, 559.9681, 559.0931, 322.175, 0, 63.83109, 397.0588, 340.957, 1148.935, 178.648, 615.6124, 1040.63, 523.95, 407.9866, 669.1264, 785.2492, 383.493, 817.0916, 66.88054, 463.7141, 414.59, 0, 331.2115, 5.229585, 561.594, 21.84229, 611.618, 474.2991, 0, 222.2364, 1225.607, 779.0802, 325.4562, 575.6551, 508.6349, 1738.856, 5.722046e-06, 244.2978, 266.4254, 511.4118, 390.705, 456.3594, 807.6108, -3.814697e-06, 282.6265, 743.015, 397.0227, 1327.347, 1225.437, 630.2512, 402.6066, 1214.424, 1856.957, 1848.643
6, 81.76439, 53.89047, 221.7749, 18.60026, 562.3237, 540.2277, 783.4089, 535.2709, 535.2322, 406.9994, 0, 61.12613, 481.027, 326.8794, 1136.643, 171.1385, 692.5294, 1117.568, 516.7517, 498.3475, 783.2989, 747.7686, 395.1991, 782.4312, 196.9405, 463.6149, 414.1625, 0, 317.4875, 5.002345, 577.9714, 20.9501, 669.8212, 452.4401, 0, 318.3575, 1262.49, 812.9346, 409.2989, 625.6581, 576.3102, 1715.139, 7.629395e-06, 233.5562, 255.3881, 527.4129, 441.5713, 434.2968, 774.1331, 0, 269.945, 709.3867, 377.6938, 1492.139, 1171.163, 834.4928, 385.399, 1386.207, 1870.287, 1827.209
6.1, 158.3102, 51.57779, 223.2662, 17.81133, 536.3856, 536.0254, 751.5407, 511.6629, 512.3897, 387.837, 0, 181.2859, 456.4175, 345.2359, 1088.573, 243.5735, 833.7147, 1070.631, 494.485, 477.0574, 837.3943, 712.077, 427.3376, 749.2411, 236.1007, 552.7933, 397.025, 0, 304.3322, 4.784981, 677.3264, 20.09435, 642.1974, 453.2965, 0, 304.5128, 1210.83, 777.4189, 540.1984, 599.1635, 582.0738, 1729.335, 5.722046e-06, 223.287, 244.8081, 552.6879, 421.9117, 473.8459, 929.7261, 0, 257.8326, 806.2405, 359.3058, 1460.632, 1188.755, 799.366, 480.5528, 1328.653, 1830.18, 1769.598
6.2, 177.1314, 49.36436, 237.2335, 17.05585, 688.1306, 704.1514, 720.9689, 577.8573, 490.522, 369.5767, 0, 418.6291, 617.0118, 330.9817, 1136.606, 293.4436, 846.5082, 1084.988, 593.8403, 456.6768, 799.6699, 678.089, 408.1984, 717.459, 276.0776, 691.8481, 453.1585, 0, 291.722, 4.577061, 752.2713, 345.1418, 615.7128, 432.4054, 0, 368.1935, 1254.052, 776.0756, 637.8646, 573.7909, 609.7613, 1653.519, 7.629395e-06, 213.4693, 234.6664, 666.9895, 403.1273, 450.9379, 984.6768, 230.0601, 246.2637, 795.1443, 341.8131, 1469.414, 1213.316, 890.525, 460.0137, 1273.488, 1799.869, 1797.702
6.3, 169.3423, 47.24591, 226.1223, 279.1035, 757.2997, 796.4985, 776.9847, 586.7158, 487.8201, 517.9327, 152.2547, 433.3066, 710.7943, 317.3159, 1088.538, 281.1086, 810.5359, 1160.631, 703.7867, 437.167, 763.645, 645.7233, 484.7224, 755.8226, 264.7588, 696.5358, 577.9802, 0, 279.6343, 4.378176, 798.7535, 331.0438, 660.0872, 473.4937, 0, 505.7082, 1202.737, 832.7244, 768.3474, 549.4927, 705.2855, 1629.702, 7.629395e-06, 204.0833, 224.9449, 665.564, 456.3619, 429.1374, 971.8906, 246.58, 271.7038, 759.1567, 393.6255, 1492.738, 1269.021, 853.0396, 610.4597, 1425.002, 1825.484, 1739.34
6.4, 235.3023, 45.21838, 281.4177, 365.7772, 925.2944, 999.0338, 745.3778, 560.8388, 472.5305, 493.5473, 175.1163, 488.5152, 919.8945, 411.5932, 1042.503, 269.2921, 776.0922, 1267.825, 882.9977, 418.4906, 795.5566, 614.9024, 497.3739, 748.8524, 253.9041, 698.6509, 609.3992, 0, 268.0475, 4.187933, 822.7979, 317.5216, 632.8648, 525.9004, 277.9044, 530.1108, 1275.63, 893.934, 907.2905, 526.2234, 821.7136, 1645.282, 7.629395e-06, 283.5422, 215.6261, 674.7361, 589.8674, 408.3907, 1072.416, 356.7166, 356.8741, 724.7979, 415.858, 1470.454, 1240.51, 817.132, 629.5177, 1389.732, 1748.1, 1714.755
6.5, 483.6318, 43.27786, 268.237, 374.5822, 1003.851, 987.9777, 808.3918, 536.1031, 604.8373, 602.6588, 222.9237, 467.8134, 895.2057, 394.5991, 1022.722, 257.9724, 743.1122, 1214.578, 976.1105, 583.7742, 759.717, 585.5526, 475.098, 717.0867, 243.4944, 752.5042, 618.1026, 0, 256.9407, 4.005957, 816.4191, 304.5518, 662.4121, 501.6632, 313.6367, 507.0574, 1223.432, 854.8795, 1048.423, 503.9396, 781.9592, 1604.718, 5.722046e-06, 271.0751, 277.5143, 647.0771, 655.8814, 408.1212, 1047.902, 341.3188, 340.8611, 691.9941, 435.0469, 1463.164, 1185.568, 782.736, 602.6118, 1427.17, 1771.487, 1773.508
6.6, 500.5482, 41.42062, 255.6736, 358.6942, 957.5464, 1027.828, 784.1341, 512.4584, 579.0242, 574.2842, 338.5472, 447.989, 881.2585, 378.3067, 1053.806, 318.2573, 711.5337, 1203.824, 958.0832, 558.8346, 725.4919, 557.6038, 453.8198, 719.6936, 233.5115, 772.1807, 686.4808, 0, 246.2942, 3.831887, 879.9532, 292.1117, 705.3838, 478.543, 300.042, 588.0795, 1351.194, 817.5313, 1109.427, 505.7977, 744.1282, 1606.583, 5.722046e-06, 322.5297, 298.4986, 620.5519, 673.0734, 454.4398, 1004.463, 326.5858, 325.5667, 768.3715, 413.8668, 1403.206, 1147.643, 834.0386, 576.8558, 1471.15, 1806.034, 1734.07
6.7, 506.0603, 39.64307, 270.4897, 343.48, 913.3777, 984.7966, 761.144, 489.8566, 554.3128, 547.2456, 323.3257, 429.0046, 910.8847, 362.687, 1037.013, 304.8792, 681.2971, 1229.394, 916.7996, 534.9604, 724.8334, 578.1342, 500.2222, 800.4925, 223.9379, 740.3998, 678.9674, 0, 236.0889, 3.665382, 835.5445, 280.1798, 702.1008, 456.4883, 287.0365, 578.7531, 1362.816, 781.8148, 1103.729, 508.9153, 708.1274, 1536.148, 3.814697e-06, 329.5789, 286.1327, 595.114, 643.1069, 510.2311, 1027.593, 312.4887, 463.6542, 751.6462, 455.3001, 1395.141, 1096.815, 808.7971, 614.2512, 1410.068, 1771.905, 1728.636
6.8, 542.0879, 37.94181, 257.8209, 445.9636, 871.2466, 943.5664, 810.2986, 610.1359, 530.656, 521.48, 308.7885, 517.1456, 954.7432, 347.7122, 1071.27, 292.0635, 770.1302, 1177.761, 877.2949, 699.8608, 692.1799, 604.4735, 477.8187, 829.9641, 214.7568, 863.7802, 650.8726, 0, 226.3064, 3.506112, 793.3769, 268.7353, 730.1431, 435.4501, 439.9004, 638.2392, 1324.691, 894.2425, 1090.996, 487.3643, 703.225, 1607.505, 5.722046e-06, 315.0877, 283.6915, 662.7209, 614.4745, 521.3355, 1079.984, 299.0001, 442.85, 903.9988, 433.1339, 1337.971, 1213.02, 814.4077, 672.6937, 1502.384, 1696.792, 1790.547
6.9, 711.0043, 36.31356, 245.7454, 427.0478, 831.0587, 1010.809, 932.5298, 583.226, 514.5322, 601.3456, 294.9049, 495.2306, 945.8303, 333.3557, 1097.764, 279.7866, 840.5715, 1128.296, 945.0008, 669.9619, 798.2588, 598.1527, 546.7338, 794.7577, 301.5603, 867.1212, 623.9402, 0, 216.9292, 3.353763, 753.3374, 257.7582, 758.5998, 415.3815, 420.8327, 610.4835, 1353.884, 865.8132, 1088.818, 466.726, 771.4715, 1560.669, 5.722046e-06, 460.5049, 271.9389, 635.5544, 623.0422, 562.0235, 1244.875, 286.0938, 422.9794, 863.0845, 644.7117, 1283.144, 1207.173, 863.6886, 643.9425, 1490.789, 1741.901, 1716.262
7, 679.7389, 34.75519, 256.4307, 408.9344, 792.7246, 968.4897, 894.5955, 557.5029, 541.7221, 590.1519, 281.6456, 653.0873, 897.4413, 319.5919, 1051.338, 268.0256, 804.8515, 1163.752, 904.2809, 641.3401, 776.7788, 593.2972, 670.9437, 761.0447, 289.1968, 831.4329, 616.5443, 0, 207.9406, 3.208033, 767.0056, 247.2296, 763.2824, 396.2378, 444.8345, 583.9349, 1346.982, 827.9873, 1169.006, 559.5909, 734.1479, 1793.28, 5.722046e-06, 440.2569, 260.6733, 671.9947, 622.1659, 699.1649, 1354.116, 273.7445, 404.0003, 850.7043, 628.4315, 1296.141, 1253.918, 827.3328, 656.558, 1428.892, 1668.06, 1745.369
7.1, 699.5389, 33.26369, 244.4203, 431.0365, 756.1587, 1067.872, 858.2044, 532.9144, 527.0198, 562.3661, 268.9824, 625.4115, 961.0241, 306.3965, 1006.876, 256.7591, 770.6494, 1140.342, 1024.726, 613.9412, 794.9725, 564.9786, 696.6883, 806.3638, 277.3401, 797.2134, 658.0808, 0, 199.3245, 3.068636, 866.3063, 237.131, 751.0886, 377.9763, 620.261, 558.5408, 1291.864, 791.814, 1223.213, 535.894, 738.4131, 1859.806, 5.722046e-06, 420.8992, 249.8743, 644.4481, 746.2688, 665.3638, 1493.704, 261.9283, 385.8728, 812.2021, 750.3904, 1347.28, 1198.382, 792.5074, 628.4965, 1439.821, 1751.491, 1672.959
7.2, 726.0989, 31.83619, 232.9725, 466.9217, 721.2795, 1047.168, 823.2936, 545.1537, 504.5278, 589.4778, 256.8886, 598.9086, 1037.511, 293.7458, 1023.003, 245.9661, 737.9006, 1200.976, 980.5707, 587.7128, 759.1592, 559.1406, 665.4857, 772.1585, 265.9696, 823.8856, 765.6192, 0, 191.0653, 2.935296, 897.2301, 227.4449, 943.0969, 402.3849, 593.3754, 534.251, 1323.06, 901.6992, 1390.951, 513.2006, 749.2274, 1853.892, 5.722046e-06, 402.3927, 239.5228, 736.4095, 808.0232, 691.9705, 1431.786, 250.6222, 368.5587, 775.4425, 713.8578, 1375.198, 1145.307, 759.1478, 774.6287, 1406.961, 1751.313, 1684.733
7.3, 717.889, 30.46996, 300.0123, 447.117, 688.0092, 1042.806, 789.8029, 521.1099, 482.9956, 561.7238, 245.3385, 573.5287, 1039.182, 281.6175, 1040.742, 235.6268, 706.5436, 1215.522, 989.4879, 562.6049, 724.9593, 553.0792, 709.748, 739.4042, 255.0653, 867.0743, 758.3281, 0, 183.1484, 2.80775, 925.6832, 218.1544, 904.2031, 464.6349, 567.6553, 511.0175, 1292.234, 862.3054, 1410.017, 536.7347, 746.4388, 1983.735, 5.722046e-06, 384.6999, 229.6, 706.2224, 793.4944, 658.5173, 1443.98, 239.804, 352.0215, 740.3466, 679.1039, 1354.771, 1094.582, 767.4395, 741.5208, 1376.75, 1751.888, 1686.775
7.4, 686.3209, 29.16236, 285.9607, 469.767, 734.6321, 999.1467, 809.8329, 498.1265, 495.5717, 677.2888, 234.3078, 549.2244, 986.0168, 269.9899, 996.7274, 225.7222, 676.519, 1164.471, 946.8511, 538.5696, 692.3, 526.6803, 677.9605, 708.0393, 244.608, 831.388, 772.3867, 0, 175.5595, 2.685746, 904.2679, 209.2434, 982.9057, 530.5533, 543.05, 488.7944, 1306.097, 866.3651, 1444.734, 570.3061, 710.3262, 2018.423, 3.814697e-06, 367.785, 220.0883, 691.4381, 826.8547, 626.6813, 1421.809, 229.4529, 336.2263, 738.8312, 820.5813, 1364.779, 1046.104, 735.1351, 709.8278, 1319.588, 1709.214, 1753.589
7.5, 763.1052, 27.91087, 272.5672, 574.5168, 700.7458, 957.3157, 776.8898, 476.1567, 474.4218, 645.4005, 223.7729, 525.95, 1038.012, 258.8424, 954.5748, 216.2339, 689.8987, 1135.54, 906.0515, 515.5612, 729.6574, 501.5414, 647.5967, 678.0049, 234.5794, 797.1704, 740.4262, 0, 168.2851, 2.569043, 1048.677, 200.6965, 942.3701, 506.1016, 519.5112, 467.5378, 1343.891, 939.2194, 1381.476, 591.6135, 675.9608, 2017.411, 5.722046e-06, 351.6139, 210.9707, 663.0945, 790.0415, 596.3844, 1498.743, 219.5486, 321.1399, 705.3923, 830.2369, 1308.853, 1023.35, 704.1906, 788.3188, 1303.915, 1772.821, 1680.837
