 , C001, C002, C003, C004, C005, C009, C011, C012, C013, C014, C015, C018, C021, C022, C025, C028, C029, C030, C031, C032, C033, C034, C036, C037, C038, C041, C042, C043, C045, C047, C048, C049, C050, C051, C052, C053, C055, C056, C057, C058, C059, C060, C067, C071, C072, C074, C077, C078, C084, C085, C087, C088, C089, C090, C094, C102, C107, C129, C134, C136
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
26.5, 666.7672, 405.9292, 259.2034, 52.35435, 380.7188, 155.2127, 533.522, 582.9188, 1216.707, 73.31059, 295.9872, 756.0397, 2509.557, 405.822, 993.408, 1287.632, 0.8542632, 397.8871, 1209.009, 213.4907, 1295.625, 1366.449, 949.1332, 889.0933, 1601.096, 736.0927, 1371.174, 838.1147, 652.5663, 505.0379, 392.7374, 534.8818, 1170.366, 575.4055, 133.7936, 847.3715, 1504.255, 50.84647, 890.7164, 1035.55, 1163.526, 835.9603, 3.217425, 583.9742, 230.6973, 1019.622, 857.4234, 1136.66, 1340.801, 639.3563, 2031.363, 612.9895, 562.1444, 767.7701, 587.4948, 1544.562, 1498.363, 1321.428, 1211.09, 941.1293
26.6, 636.6193, 384.61, 273.5863, 49.95819, 363.4679, 168.7103, 507.9658, 556.5023, 1220.337, 70.27946, 381.0173, 770.1917, 2763.406, 387.9525, 1101.07, 1334.102, 0.8162657, 423.6719, 1331.38, 204.0972, 1308.247, 1308.092, 904.5557, 950.7874, 1544.821, 785.7821, 1310.506, 801.0961, 702.1016, 482.0338, 376.8253, 511.6392, 1119.089, 627.5956, 128.3694, 792.8643, 1438.741, 48.57089, 848.4708, 977.9946, 1133.877, 842.2737, 3.056913, 558.4328, 327.4547, 1031.39, 837.4531, 1079.935, 1352.99, 799.2868, 2085.363, 583.0458, 535.1489, 856.867, 562.7445, 1573.178, 2126.383, 1248.068, 1274.241, 893.1459
26.7, 695.7081, 364.4106, 261.1317, 47.67171, 391.6344, 304.9548, 483.6338, 711.2475, 1180.172, 67.37366, 360.9559, 776.5312, 2871.173, 459.0992, 1052.139, 1271.938, 0.7799583, 452.3647, 1275.409, 461.3635, 1246.407, 1252.227, 975.7147, 909.6269, 1604.291, 827.9314, 1336.884, 765.7125, 671.2921, 460.0775, 385.2597, 489.4065, 1247.846, 734.8912, 123.1651, 868.2096, 1376.081, 46.39716, 808.2288, 946.0211, 1189.533, 836.3174, 2.904408, 534.0085, 311.7745, 1171.482, 1055.564, 1154.952, 1290.529, 775.1378, 2068.097, 554.5648, 509.4497, 889.3085, 539.037, 1503.2, 2033.165, 1178.78, 1279.75, 915.1555
26.8, 664.2517, 345.272, 353.3905, 45.48987, 373.8889, 415.5496, 460.4672, 723.6263, 1150.576, 64.58801, 341.9508, 766.9039, 2974.667, 438.8837, 1005.381, 1366.282, 0.7452659, 432.8612, 1242.974, 506.2182, 1241.239, 1272.599, 929.8888, 870.2484, 1581.042, 895.5631, 1413.36, 731.8917, 641.8347, 439.1213, 418.7981, 468.14, 1303.837, 716.5878, 118.1718, 1120.816, 1316.15, 44.3207, 769.8954, 893.4417, 1137.938, 965.0651, 2.759512, 510.6523, 380.4292, 1186.642, 1017.723, 1097.314, 1271.614, 737.194, 2022.374, 616.4944, 484.9846, 847.1125, 516.3282, 1436.335, 1944.033, 1113.339, 1276.575, 896.5803
26.9, 634.2175, 428.8943, 337.3029, 43.40789, 356.9474, 396.6938, 438.4104, 848.9084, 1251.203, 61.91753, 332.3241, 727.077, 3019.009, 419.5584, 960.7023, 1319.766, 0.7121166, 414.1987, 1277.675, 483.9447, 1257.856, 1292.116, 886.2151, 832.5745, 1570.599, 868.188, 1412.08, 736.4993, 751.0065, 419.1196, 452.9492, 561.782, 1284.505, 767.0758, 113.3809, 1106.946, 1448.743, 240.2489, 829.8115, 1035.999, 1224.808, 922.402, 2.621845, 589.3498, 362.2124, 1201.94, 1071.816, 1164.915, 1234.995, 705.9617, 2021.358, 586.3795, 461.6945, 806.9188, 494.5761, 1576.787, 1858.808, 1051.531, 1215.17, 973.8631
27, 605.5414, 605.6847, 321.9478, 41.42119, 340.7735, 413.9435, 417.4102, 1194.031, 1356.206, 59.35746, 334.5383, 689.3183, 3190.563, 560.1354, 918.0087, 1389.03, 320.8427, 517.0472, 1328.971, 587.2911, 1474.424, 1464.498, 844.5927, 952.6422, 1647.509, 826.562, 1445.6, 731.1726, 718.0511, 658.0313, 619.4021, 642.9608, 1228.227, 799.0536, 419.942, 1386.275, 1468.408, 298.8595, 1029.698, 978.4185, 1171.683, 921.3945, 2.491045, 597.5167, 344.8679, 1264.113, 1175.764, 1268.053, 1298.411, 739.5076, 2033.91, 810.3642, 546.0231, 768.6321, 473.7404, 1614.025, 1777.32, 993.1538, 1276.574, 1010.34
27.1, 706.4945, 1174.042, 340.3226, 172.2995, 325.3325, 452.6426, 397.4158, 1794.387, 1904.182, 56.90324, 340.7719, 653.5205, 3386.213, 550.3158, 1136.417, 1443.97, 488.1889, 705.6804, 1613.826, 821.6172, 1958.79, 1433.133, 804.925, 911.4014, 1647.745, 1095.792, 1749.357, 738.9449, 687.1494, 823.5862, 1234.314, 1000.97, 1174.414, 766.2393, 716.6005, 2068.984, 1800.939, 682.3879, 1282.501, 950.0526, 1120.862, 1099.029, 2.366771, 736.4108, 520.2853, 1458.151, 1228.788, 1570.308, 1238.47, 933.4388, 2099.338, 846.6422, 736.2646, 732.1621, 545.7007, 1672.089, 1699.404, 938.0178, 1657.824, 1150.394
27.2, 674.5504, 1184.647, 324.8299, 230.6415, 310.5912, 575.8268, 378.3792, 1832.434, 2566.521, 54.5505, 322.8295, 751.9157, 3651.718, 603.6872, 1085.915, 1747.2, 466.4744, 675.2554, 1691.75, 1072.049, 2507.55, 1371.928, 767.1205, 973.5106, 1590.598, 1116.521, 1766.534, 706.3065, 950.3331, 1068.933, 1592.228, 1108.112, 1122.96, 734.7726, 874.6274, 2460.153, 2149.473, 772.8454, 1388.425, 1149.888, 1072.246, 1145.552, 2.248697, 745.7597, 531.1995, 1420.47, 1284.244, 1827.403, 1252.58, 1121.23, 2119.808, 805.2849, 1039.197, 697.4225, 567.9967, 1597.711, 1624.904, 885.9427, 1578.08, 1091.741
27.3, 644.0505, 1224.397, 310.0425, 309.0125, 296.5178, 645.1945, 360.2545, 1880.543, 3239.928, 52.29504, 324.1399, 712.8671, 3660.015, 577.1051, 1037.656, 1796.882, 532.3869, 646.1422, 1745.766, 1024.879, 2870.652, 1313.337, 731.0915, 931.3664, 1538.605, 1062.988, 1713.678, 775.4159, 908.6309, 1042.004, 1742.445, 1059.96, 1230.016, 704.598, 896.7499, 2461.384, 2055.859, 738.2576, 1445.218, 1113.673, 1025.738, 1123.477, 2.136513, 760.9102, 505.763, 1575.242, 1373.365, 1994.714, 1521.719, 1066.345, 2217.307, 914.1874, 989.292, 690.7077, 607.9008, 1606.718, 1553.67, 836.7587, 1692.509, 1284.996
27.4, 614.9297, 1160.093, 295.9283, 342.9894, 427.9887, 669.9863, 342.9979, 1944.729, 3403.874, 50.13282, 307.0732, 675.8464, 3649.504, 551.6935, 991.543, 2063.488, 508.7064, 618.2841, 1756.555, 979.7848, 3091.008, 1288.136, 740.4645, 891.0467, 1488.166, 1012.022, 1739.686, 741.1666, 868.7586, 1089.555, 1671.849, 1013.901, 1176.125, 675.6627, 1098.695, 2461.523, 2161.782, 705.2177, 1443.926, 1088.517, 1010.758, 1270.96, 2.029926, 727.6299, 481.5446, 1506.562, 1386.305, 1895.167, 1534.188, 1014.146, 2314.134, 869.5305, 1171.641, 855.463, 582.2908, 1535.248, 1485.558, 790.3052, 1820.685, 1219.481
27.5, 701.8719, 1099.165, 282.4565, 327.2914, 408.5959, 639.5854, 326.568, 1856.599, 3276.728, 48.06001, 341.1502, 668.4941, 3793.232, 527.4008, 1135.338, 2153.311, 576.5104, 591.6271, 1804.195, 936.6744, 2944.899, 1292.104, 769.8243, 1130.102, 1487.625, 963.4999, 1662.713, 708.4299, 1024.086, 1193.963, 1604.113, 969.8429, 1124.595, 647.9156, 1054.153, 2346.155, 2185.604, 673.6565, 1375.443, 1096.731, 966.9171, 1214.774, 1.928657, 695.8054, 479.3501, 1554.214, 1373.476, 1860.973, 1522.862, 964.5029, 2213.965, 972.2078, 1115.376, 856.5923, 557.7598, 1560.641, 1420.433, 746.4305, 1733.107, 1229.292
27.6, 670.1368, 1041.438, 269.5981, 312.312, 432.3026, 610.564, 310.9251, 1772.463, 3323.281, 46.0729, 338.0686, 676.9013, 3801.695, 540.0415, 1084.884, 2052.975, 550.8674, 566.1193, 1799.703, 895.4608, 2975.813, 1277.641, 823.6922, 1081.179, 1527.926, 917.3041, 1624.119, 677.1393, 999.0582, 1139.579, 1539.121, 991.6736, 1075.323, 666.4013, 1011.416, 2363.713, 2090.417, 643.5078, 1310.207, 1144.894, 1095.523, 1161.072, 1.832439, 783.3802, 456.3964, 1486.451, 1375.04, 1768.101, 1525.549, 917.2896, 2118.133, 924.7167, 1061.813, 815.9487, 572.9916, 1491.221, 1358.163, 704.9916, 1649.741, 1166.617
27.7, 696.7439, 986.7424, 257.3251, 298.0181, 412.7143, 602.6188, 296.0315, 1756.191, 3166.871, 44.16796, 326.3601, 673.5318, 3748.849, 516.2618, 1036.672, 1957.315, 526.3649, 541.7114, 1724.043, 856.0607, 2896.624, 1258.231, 785.0062, 1034.373, 1514.759, 978.7286, 1579.581, 729.0765, 955.2178, 1087.672, 1476.762, 967.9298, 1028.21, 639.0346, 970.4113, 2211.667, 2187.238, 614.7083, 1313.992, 1081.261, 1092.656, 1109.744, 1.741022, 838.1082, 434.5419, 1421.642, 1314.209, 1679.864, 1581.739, 872.3873, 2093.782, 914.1203, 1010.822, 851.9291, 548.8524, 1424.889, 1298.622, 665.8533, 1570.386, 1142.836
27.8, 665.2406, 934.9193, 319.7078, 284.3784, 394.0135, 682.8862, 281.8513, 1676.604, 3040.557, 42.34177, 323.221, 751.4947, 3689.462, 548.6205, 990.6019, 1953.37, 502.9522, 518.3558, 1752.998, 818.3941, 2796.336, 1231.713, 786.8052, 989.5945, 1547.547, 931.8026, 1678.373, 696.874, 923.9261, 1038.129, 1416.93, 925.8696, 983.1608, 670.8875, 931.0693, 2132.889, 2091.979, 587.1978, 1251.671, 1097.53, 1116.762, 1060.685, 1.654165, 801.4515, 413.7339, 1359.659, 1256.069, 1596.03, 1508.718, 829.6831, 2003.152, 909.2437, 962.28, 959.6132, 525.73, 1361.508, 1241.692, 628.8877, 1494.848, 1162.086
27.9, 635.1617, 885.818, 305.1536, 271.3629, 376.1602, 685.3577, 268.3503, 1600.625, 2897.453, 40.59109, 306.2027, 712.468, 3605.519, 524.4631, 946.5795, 1862.351, 480.581, 496.0072, 1704.378, 782.3849, 2664.156, 1328.194, 779.0566, 946.754, 1504.261, 887.1265, 1617.353, 694.0222, 931.4562, 990.8434, 1359.522, 885.637, 940.0854, 722.3282, 893.3224, 1995.691, 2072.882, 560.9184, 1192.306, 1036.53, 1068.323, 1013.795, 1.571642, 766.3982, 394.8824, 1300.379, 1200.501, 1581.388, 1439.068, 789.0693, 2040.99, 951.0123, 916.069, 914.0814, 503.5818, 1300.946, 1187.258, 593.9744, 1422.943, 1146.468
28, 655.8313, 839.2954, 296.3496, 258.9432, 447.5455, 654.2593, 374.9574, 1528.089, 2902.279, 38.9128, 290.0804, 675.4681, 3515.001, 501.3695, 904.5135, 1775.573, 459.2048, 474.6221, 1673.557, 747.96, 2635.74, 1383.318, 752.1937, 905.7681, 1523.855, 954.8333, 1636.002, 663.3679, 939.0225, 945.7112, 1304.44, 847.1527, 898.8973, 712.9106, 857.1057, 2136.412, 2114.22, 535.8151, 1135.756, 978.9196, 1021.985, 968.9778, 1.493235, 732.878, 375.9735, 1405.243, 1147.392, 1502.468, 1372.634, 750.4436, 1952.645, 904.5566, 872.0771, 971.6207, 482.3667, 1243.077, 1135.209, 560.9993, 1354.497, 1207.114
28.1, 672.4001, 795.2162, 288.3272, 247.0919, 427.2665, 624.5721, 356.9965, 1509.283, 2765.683, 37.30389, 391.8482, 682.5151, 3663.562, 479.2927, 864.3169, 1712.953, 438.7794, 454.159, 1620.345, 715.0499, 2625.627, 1375.085, 759.2396, 866.5566, 1458.92, 909.053, 1563.616, 696.455, 1089.77, 902.6348, 1317.057, 810.3407, 1030.004, 683.6338, 822.3574, 2154.991, 2022.141, 511.8354, 1081.888, 982.8914, 1165.943, 926.1418, 1.41874, 700.8239, 357.97, 1343.975, 1258.271, 1456.442, 1309.266, 812.3671, 1908.28, 920.2879, 830.1978, 925.5192, 462.0454, 1285.375, 1085.443, 529.8548, 1289.343, 1145.57
28.2, 641.9976, 753.452, 285.4381, 235.783, 464.53, 654.0824, 339.8961, 1440.886, 2635.516, 35.76152, 371.2166, 742.1443, 3589.943, 474.5132, 825.9066, 1633.136, 419.2626, 434.5782, 1860.774, 683.5878, 2567.796, 1336.676, 723.5807, 829.0425, 1457.893, 992.1033, 1494.433, 746.981, 1041.949, 938.5634, 1263.696, 775.1283, 984.8764, 767.4022, 789.0178, 2086.388, 1934.073, 488.9287, 1030.576, 928.2628, 1172.729, 1059.357, 1.347962, 670.1716, 340.8286, 1285.379, 1202.606, 1411.478, 1313.13, 772.6009, 1912.547, 944.3159, 790.3297, 978.9478, 442.5801, 1359.539, 1037.858, 500.4393, 1330.507, 1176.498
28.3, 722.2354, 786.6244, 397.9982, 224.9916, 443.4814, 667.8552, 475.5836, 1398.959, 2756.084, 34.28291, 351.6712, 741.8835, 3475.452, 453.619, 789.2034, 1644.4, 400.6139, 415.8416, 1852.803, 653.51, 2446.419, 1383.806, 777.6201, 793.1525, 1395.77, 944.5361, 1506.094, 713.9876, 1020.046, 895.8125, 1212.496, 741.446, 941.7259, 783.9522, 757.0298, 2074.615, 2085.763, 467.0473, 1049.866, 876.6703, 1121.863, 1080.756, 1.280714, 640.8601, 324.5081, 1229.337, 1167.452, 1399.889, 1342.003, 734.7813, 1869.41, 898.1873, 830.9199, 932.4987, 423.9349, 1299.064, 992.3596, 472.6569, 1381.114, 1116.515
28.4, 689.5795, 745.3114, 379.8799, 214.6942, 491.5543, 782.4979, 452.8027, 1483.63, 2626.368, 32.86544, 333.1549, 703.356, 3563.481, 433.6448, 754.1312, 1641.173, 382.7946, 397.9128, 1976.028, 624.7557, 2470.633, 1460.311, 741.0979, 758.8162, 1357.312, 921.386, 1494.467, 757.0836, 975.2842, 855.0089, 1163.371, 728.6577, 1117.684, 790.4994, 726.3386, 2022.859, 2126.152, 446.1451, 1144.072, 918.9343, 1119.746, 1048.42, 1.216821, 612.8306, 308.9691, 1175.738, 1185.574, 1422.538, 1365.12, 698.8131, 1916.646, 937.808, 791.0171, 888.2535, 433.2015, 1241.279, 948.8555, 446.4168, 1314.68, 1203.232
28.5, 733.3292, 706.1682, 362.5865, 204.8681, 517.1591, 773.6399, 431.113, 1474.322, 2502.758, 31.50657, 315.6136, 731.2271, 3571.457, 414.5502, 720.6175, 1768.181, 365.768, 380.757, 1892.957, 597.2665, 2389.883, 1397.946, 822.1343, 725.9664, 1427.788, 877.2095, 1616.368, 723.6439, 962.1259, 816.0638, 1121.201, 770.3939, 1068.715, 758.0364, 696.8917, 2053.349, 2109.31, 426.1784, 1089.81, 956.527, 1101.745, 1027.634, 1.156116, 656.8553, 294.1741, 1124.477, 1180.794, 1370.672, 1302.099, 685.193, 1833.683, 920.4976, 807.3878, 846.1077, 414.9514, 1186.065, 907.2587, 421.6335, 1251.442, 1141.885
28.6, 750.165, 669.0807, 379.328, 238.8589, 493.7257, 738.5357, 410.4623, 1407.51, 2575.635, 30.20389, 298.9958, 693.2529, 3583.027, 396.2963, 878.0204, 1767.741, 349.4987, 364.3408, 2038.036, 570.9869, 2276.916, 1338.244, 783.5215, 694.5386, 1366.947, 887.0917, 1623.408, 725.8363, 919.9061, 909.3644, 1212.925, 781.6853, 1053.768, 726.9065, 668.6387, 2070.984, 2090.82, 407.1053, 1185.801, 903.3636, 1199.525, 1021.152, 1.09844, 708.3547, 280.0876, 1075.45, 1128.557, 1356.759, 1296.938, 651.6521, 1782.742, 875.5325, 768.6151, 805.9616, 448.4356, 1133.307, 867.4854, 398.2261, 1306.394, 1177.248
28.7, 813.3945, 789.6807, 362.0597, 469.5522, 471.3542, 731.1295, 390.8008, 1656.697, 2653.137, 28.95506, 283.2531, 657.2509, 3735.993, 418.8561, 892.1552, 1843.224, 548.4034, 461.7826, 2010.548, 749.5225, 2605.489, 1395.903, 746.7222, 664.4714, 1533.941, 1164.11, 1656.644, 848.0859, 971.7042, 1189.308, 1233.668, 891.3208, 1232.604, 697.0551, 804.8127, 2302.882, 2082.225, 661.964, 1420.821, 853.155, 1147.496, 976.0097, 1.04364, 791.2965, 266.6756, 1028.561, 1235.584, 1448.377, 1473.579, 619.7531, 1947.896, 1083.767, 950.767, 767.7204, 514.6079, 1082.896, 829.4557, 376.1182, 1569.35, 1328.167
28.8, 776.6168, 1191.704, 345.5775, 448.0617, 449.9965, 697.9542, 372.081, 1990.88, 3255.624, 27.75788, 268.3392, 623.1184, 4071.182, 400.4126, 1183.656, 2160.996, 829.1191, 664.2432, 2005.807, 1103.041, 2684.088, 1336.288, 711.6512, 635.7059, 1583.78, 1367.909, 1729.218, 810.6267, 929.0642, 1381.162, 1392.897, 1293.358, 1178.6, 668.4294, 954.561, 2679.3, 2299.007, 916.7886, 1582.06, 805.737, 1097.724, 932.8628, 0.9915748, 1005.524, 253.9058, 1172.538, 1244.237, 1843.176, 1405.551, 589.4156, 2043.157, 1060.486, 1257.271, 731.2936, 617.1948, 1034.727, 793.0932, 355.2375, 1952.474, 1528.142
28.9, 741.5021, 1129.117, 329.8456, 448.3628, 429.6064, 847.7867, 354.258, 2189.056, 3417.683, 26.61019, 254.2105, 590.7585, 4130.004, 382.7813, 1657.996, 2254.814, 952.4335, 635.6047, 1921.483, 1054.507, 2759.059, 1279.219, 678.2274, 608.1856, 1562.985, 1674.737, 1652.708, 774.8221, 888.2953, 1368.213, 1336.463, 1440.529, 1126.962, 640.9794, 1029.579, 2979.115, 2287.362, 875.7589, 1707.482, 760.9545, 1050.111, 957.47, 0.9421068, 1113.234, 241.7476, 1121.416, 1344.638, 1751.192, 1407.52, 560.5631, 2067.327, 1046.789, 1310.265, 696.5952, 595.5076, 988.7001, 758.3248, 335.5161, 1858.557, 1703.288
29, 707.975, 1069.816, 314.8298, 455.897, 410.1403, 809.3181, 337.2887, 2139.337, 3564.855, 25.50996, 240.8258, 618.9019, 4187.143, 365.9263, 1584.314, 2149.749, 1188.398, 608.2009, 2079.025, 1008.109, 2827.2, 1292.867, 692.468, 581.8567, 1561.095, 1796.42, 1696.536, 821.5426, 849.3153, 1723.074, 1282.315, 1491.639, 1116.766, 614.6567, 1227.256, 2932.738, 2287.213, 836.5653, 2089.343, 718.6609, 1004.563, 915.1427, 0.8951067, 1396.704, 230.1715, 1072.522, 1405.418, 1932.913, 1484.817, 533.123, 2184.495, 1157.409, 1247.343, 663.5432, 805.2727, 944.721, 725.0806, 316.8896, 1769.157, 1684.889
29.1, 675.9639, 1013.63, 300.4977, 435.0315, 391.5562, 840.9343, 321.1322, 2075.22, 3397.074, 24.45521, 228.1458, 586.761, 4130.685, 349.8135, 1513.907, 2210.416, 1135.539, 581.9786, 2112.181, 963.7525, 3085.238, 1306.198, 703.9581, 556.6676, 1494.574, 1795.69, 1621.472, 785.2559, 812.0459, 1644.589, 1230.361, 1463.141, 1165.546, 589.4149, 1177.501, 2788.35, 2249.428, 799.1257, 2151.803, 678.7181, 1308.727, 874.6866, 0.8504514, 1462.159, 219.1497, 1025.761, 1343.243, 1907.446, 1560.236, 507.0261, 2115.732, 1235.164, 1187.443, 632.0594, 830.9292, 902.6982, 693.2938, 299.2972, 1684.058, 1743.879
29.2, 645.4002, 960.3952, 392.2475, 415.121, 423.0057, 802.7766, 305.7497, 1981.176, 3237.19, 23.44408, 216.1334, 556.2893, 3985.369, 384.3195, 1446.629, 2155.27, 1085.03, 556.887, 2023.385, 921.3475, 2939.402, 1250.414, 797.3575, 532.5689, 1454.396, 1709.594, 1549.729, 818.4814, 776.4119, 1569.68, 1180.512, 1433.917, 1161.811, 565.2097, 1129.764, 2713.375, 2395.132, 763.3618, 2088.334, 696.208, 1395.02, 1000.904, 0.8080238, 1505.704, 213.8301, 981.0383, 1283.819, 1812.255, 1488.208, 482.2067, 2098.351, 1174.828, 1130.419, 602.0695, 831.1219, 862.5447, 662.9005, 282.6814, 1603.052, 1654.968
29.3, 616.2184, 909.9559, 637.075, 396.1217, 447.1905, 766.3503, 291.1039, 1891.394, 3180.539, 22.47475, 204.7535, 527.4, 3858.879, 515.3875, 1382.341, 2054.843, 1036.768, 532.8771, 1938.323, 880.8083, 2800.458, 1197.012, 841.84, 509.5135, 1392.421, 1627.626, 1541.484, 782.3299, 756.8629, 1498.182, 1132.683, 1371.607, 1140.163, 589.6071, 1083.961, 2656.703, 2290.819, 729.1984, 1989.287, 657.5131, 1502.431, 956.6567, 0.7677128, 1439.848, 203.5908, 938.2655, 1227.024, 1721.814, 1419.505, 458.6022, 2073.621, 1117.439, 1076.133, 573.5025, 796.108, 824.1772, 633.8397, 266.988, 1525.942, 1634.738
29.4, 719.6887, 862.1656, 719.5066, 377.992, 426.9276, 754.3437, 407.56, 1821.617, 3030.846, 21.5455, 193.9728, 500.011, 3689.526, 582.5757, 1320.909, 1987.423, 990.6529, 509.9023, 1856.836, 842.0529, 2752.96, 1145.891, 802.3016, 487.4562, 1552.738, 1549.588, 1609.015, 836.215, 822.8397, 1429.941, 1086.792, 1312.006, 1090.209, 565.394, 1040.016, 2603.994, 2333.487, 696.564, 2026.159, 642.4202, 1514.437, 914.3654, 0.7294129, 1376.873, 193.8419, 897.3575, 1172.741, 1816.849, 1497.736, 436.1532, 1983.863, 1062.853, 1024.455, 546.291, 762.5693, 787.5165, 606.0528, 252.1659, 1452.542, 1551.391
29.5, 687.148, 816.8853, 1040.898, 360.692, 407.5829, 729.3792, 388.0375, 1739.066, 3011.533, 20.65467, 183.7597, 474.0444, 3527.605, 556.9233, 1262.208, 1894.817, 946.5888, 487.9182, 2040.908, 805.0027, 2736.893, 1096.954, 892.7743, 466.3538, 1527.52, 1475.292, 1537.824, 908.0336, 786.7321, 1364.808, 1042.759, 1254.994, 1256.834, 542.1753, 997.8521, 2436.492, 2231.859, 665.3901, 1930.06, 606.7147, 1517.088, 873.9436, 0.6930237, 1316.652, 184.5598, 858.2332, 1262.718, 1726.179, 1519.18, 414.8031, 1897.991, 1010.934, 975.2578, 520.3705, 733.731, 752.4864, 579.484, 238.1666, 1382.672, 1472.294
29.6, 656.0786, 773.983, 1150.665, 344.1839, 389.1147, 696.6517, 427.7543, 1695.886, 2973.696, 19.80068, 174.0844, 449.4263, 3493.35, 532.4003, 1206.116, 1806.526, 904.4847, 466.8818, 1955.109, 769.5828, 2607.523, 1199.158, 1129.488, 446.1649, 1462.429, 1404.558, 1469.782, 954.129, 752.209, 1302.642, 1000.511, 1200.46, 1251.428, 646.7372, 957.3976, 2357.021, 2259.066, 635.6113, 1838.52, 604.5954, 1513.077, 908.473, 0.6584499, 1259.065, 175.7221, 820.8146, 1325.786, 1640.034, 1476.971, 394.498, 1881.459, 961.5516, 928.4235, 495.68, 702.82, 719.0145, 554.08, 224.9445, 1316.163, 1557.063
29.7, 626.414, 733.3339, 1184.186, 328.4313, 371.4832, 665.0408, 407.2644, 1659.27, 2833.738, 18.98199, 164.9185, 426.0866, 3340.039, 508.9571, 1152.516, 1722.35, 864.2534, 446.7524, 2002.354, 735.7212, 2484.267, 1147.945, 1154.546, 426.85, 1400.112, 1434.859, 1547.486, 911.9861, 719.2007, 1243.308, 959.9748, 1148.295, 1196.599, 658.82, 918.5832, 2340.799, 2160.679, 607.1652, 1751.321, 699.1182, 1640.578, 922.9773, 0.625601, 1203.997, 167.3077, 785.0275, 1267.134, 1558.188, 1540.913, 375.187, 1980.551, 914.5811, 883.8383, 580.3193, 772.0677, 687.0316, 529.7897, 212.4565, 1252.854, 1477.676
29.8, 598.0907, 694.8197, 1130.278, 313.3996, 354.6508, 634.8644, 387.7561, 1624.579, 2887.338, 18.19715, 156.2351, 403.9591, 3418.644, 486.5463, 1101.298, 1642.095, 825.8115, 427.491, 2051.636, 703.3496, 2366.838, 1098.92, 1142.127, 408.3713, 1458.076, 1395.939, 1479.017, 871.7045, 714.1677, 1186.676, 921.0807, 1126.725, 1144.172, 631.7646, 881.3424, 2190.227, 2066.577, 579.9922, 1668.258, 693.1799, 1569.419, 882.1748, 0.5943909, 1266.639, 159.2962, 750.8006, 1211.076, 1480.426, 1469.777, 356.8212, 1894.821, 869.905, 841.3943, 609.7309, 745.9819, 656.4712, 506.5643, 200.6618, 1192.589, 1402.337
29.9, 571.048, 658.3282, 1078.824, 299.0559, 338.581, 606.0572, 493.2994, 1550.958, 2751.445, 17.44477, 148.009, 382.9806, 3268.611, 465.1222, 1052.356, 1589.914, 789.0795, 409.0599, 2069.216, 672.4023, 2254.96, 1051.988, 1116.205, 390.6925, 1395.944, 1356.416, 1463.146, 883.5646, 682.8287, 1132.624, 883.7625, 1077.765, 1209.444, 605.8203, 845.6115, 2115.567, 2077.307, 554.0353, 1589.134, 654.6532, 1501.347, 958.3574, 0.5647377, 1211.24, 151.6683, 718.066, 1157.499, 1406.545, 1486.457, 339.3545, 1836.203, 955.3004, 800.9885, 580.8004, 804.2991, 627.2702, 484.357, 189.5218, 1135.224, 1330.839
30, 545.2281, 623.7533, 1154.266, 285.3687, 323.2393, 578.5571, 469.6699, 1497.652, 2621.948, 16.72349, 140.216, 363.0917, 3125.163, 444.6415, 1005.59, 1575.404, 753.9814, 391.4235, 2049.43, 642.8167, 2148.37, 1167.872, 1221.426, 373.7791, 1336.46, 1352.099, 1458.041, 844.5384, 652.8651, 1081.033, 847.9562, 1043.182, 1156.454, 594.133, 811.329, 2101.877, 2150.669, 529.2402, 1513.764, 682.884, 1573.955, 987.5012, 0.5365639, 1184.46, 144.4057, 686.7587, 1162.221, 1336.351, 1417.834, 322.7428, 1866.38, 908.6352, 762.523, 553.2426, 770.4153, 745.5804, 463.1233, 179.0003, 1080.618, 1361.408
30.1, 520.5756, 590.9942, 1101.719, 272.308, 308.5929, 673.5118, 447.1723, 1559.395, 2679.826, 16.03204, 132.8333, 399.4052, 3023.988, 425.0626, 960.9012, 1501.996, 720.4444, 374.5475, 2032.879, 614.5328, 2046.818, 1216.703, 1164.059, 357.5978, 1314.355, 1333.221, 1393.529, 990.9401, 629.1505, 1031.793, 813.6007, 997.8514, 1198.729, 595.0656, 778.4365, 1966.674, 2057.003, 505.5546, 1441.968, 644.9296, 1505.686, 1066.782, 0.5097957, 1132.655, 137.4908, 656.8163, 1110.805, 1325.465, 1352.38, 306.9442, 1865.203, 864.2496, 725.9048, 733.5403, 761.0737, 792.6204, 442.8205, 169.0629, 1028.638, 1309.028
