 , C000, C001, C003, C005, C006, C007, C009, C015, C016, C017, C019, C023, C024, C026, C027, C028, C030, C032, C034, C036, C039, C042, C043, C045, C048, C051, C055, C058, C059, C060, C063, C066, C067, C068, C069, C075, C079, C088, C089, C101, C107
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
306.3, 762.8511, 711.7471, 562.3322, 1.757126, 47.4297, 606.3649, 947.7711, 1.281356e-05, 644.2814, 0.02259684, 13.34465, 337.5359, 558.5422, 5.65661, 0.001058685, 1224.457, 1039.888, 495.5314, 360.7238, 374.3493, 0.001554056, 1.514985, 417.8061, 0.01242734, 437.7135, 858.1141, 1795.186, 139.2108, 1287.828, 782.9579, 212.231, 125.9759, 381.4031, 1153.208, 598.1956, 882.5161, 259.7411, 1.943502, 1.31501, 1105.675, 917.086
306.4, 728.3968, 739.2916, 536.4554, 1.681474, 45.43327, 590.5112, 904.1686, 1.227769e-05, 687.7981, 0.02160869, 12.80238, 323.8203, 535.744, 5.427118, 0.001015255, 1175.005, 996.7808, 520.9374, 370.2403, 405.7003, 0.001490489, 1.449286, 418.6053, 0.01191521, 516.5274, 844.8723, 1714.363, 133.2345, 1312.473, 782.272, 203.4313, 120.4089, 365.1306, 1181.372, 572.2321, 902.149, 246.8616, 1.86081, 1.260596, 1058.452, 977.1869
306.5, 695.4986, 746.9794, 593.2201, 1.609079, 43.52087, 693.2829, 969.739, 1.176423e-05, 714.7147, 0.02066375, 12.28214, 342.3981, 544.1504, 5.206937, 0.0009736062, 1227.902, 1014.075, 498.8624, 353.9329, 389.1567, 0.001429522, 1.386436, 434.3893, 0.01142419, 492.7702, 885.7524, 1637.178, 200.7552, 1367.935, 798.9562, 194.9964, 115.0879, 349.5523, 1232.144, 547.3955, 863.6521, 234.6206, 1.781637, 1.208433, 1107.846, 935.1089
306.6, 727.8537, 714.608, 565.9219, 1.539801, 41.68898, 682.7797, 925.1257, 1.127225e-05, 684.9905, 0.01976014, 11.78304, 328.4849, 584.6396, 4.995689, 0.0009336662, 1178.311, 972.0372, 563.7086, 338.3438, 373.2877, 0.001371049, 1.326311, 463.0148, 0.0109534, 470.1057, 1002.814, 1563.468, 192.1368, 1310.333, 797.2448, 286.1923, 132.6098, 334.6387, 1179.568, 523.6369, 826.798, 222.9867, 1.705833, 1.158429, 1060.53, 973.1389
306.7, 694.98, 683.6393, 583.0605, 1.473505, 39.93419, 750.8928, 882.565, 1.080084e-05, 656.5026, 0.01889604, 11.30422, 315.137, 625.3274, 4.793011, 0.0008953647, 1130.723, 931.7423, 556.2217, 323.4412, 358.0659, 0.001314968, 1.268794, 450.5372, 0.01050201, 448.4837, 953.5183, 1493.077, 183.8884, 1330.501, 763.5818, 274.3258, 126.7496, 320.3614, 1129.235, 609.1343, 791.5165, 211.9296, 1.633254, 1.110494, 1015.235, 931.2352
306.8, 663.5911, 726.9216, 587.7206, 1.410064, 38.25327, 716.2335, 1009.803, 1.034914e-05, 629.1994, 0.01806972, 10.84486, 302.3315, 599.8032, 4.598556, 0.0008586344, 1158.984, 975.546, 532.6516, 309.1951, 343.4647, 0.001261181, 1.213771, 483.0684, 0.01006922, 427.8561, 949.8589, 1594.312, 175.9941, 1274.475, 822.6185, 262.9514, 121.1484, 306.6932, 1102.82, 582.696, 900.543, 201.4208, 1.563763, 1.064543, 971.874, 891.136
306.9, 633.6199, 695.4193, 560.6755, 1.349355, 36.64309, 683.174, 998.4147, 9.916332e-06, 636.7097, 0.01727954, 10.40417, 290.0464, 575.3209, 4.41199, 0.0008234109, 1159.201, 935.1057, 510.0803, 295.5764, 329.4589, 0.001209594, 1.161135, 484.6467, 0.009654274, 408.1773, 934.9045, 1522.532, 168.4387, 1287.759, 793.7623, 252.0486, 115.7947, 293.6082, 1140.283, 557.4052, 894.1785, 279.4929, 1.497228, 1.020493, 989.2754, 933.7361
307, 605.0023, 727.8257, 534.8749, 1.291259, 35.1007, 739.0984, 998.1066, 9.501626e-06, 610.2297, 0.01652392, 9.981384, 328.5247, 627.8912, 4.232993, 0.0007896324, 1164.913, 926.1204, 488.4654, 282.5576, 321.1455, 0.001160117, 1.110781, 464.2986, 0.009256423, 389.4036, 888.9473, 1453.984, 161.2077, 1233.533, 760.2465, 241.5978, 129.1358, 281.0815, 1157.524, 533.2122, 863.6072, 265.6339, 1.433525, 0.9782658, 1122.928, 958.8616
307.1, 618.2032, 740.7216, 555.9166, 1.235665, 33.62323, 704.9836, 952.1884, 9.104263e-06, 608.3379, 0.01580134, 9.57578, 361.4815, 602.2624, 4.061258, 0.0007572395, 1117.866, 887.7289, 530.1206, 347.4297, 331.961, 0.001112663, 1.06261, 444.8049, 0.008874969, 371.4933, 898.8814, 1388.522, 154.287, 1315.509, 773.4975, 231.5804, 175.381, 269.0891, 1225.51, 510.0691, 899.9863, 252.4621, 1.372532, 0.9377859, 1103.2, 944.4895
307.2, 679.2947, 708.6213, 647.8745, 1.182464, 32.20794, 672.4434, 1052.075, 8.723518e-06, 705.5212, 0.01511035, 9.186657, 346.7929, 577.6796, 3.896491, 0.0007261755, 1138.869, 932.6058, 507.6565, 332.127, 318.4243, 0.001067151, 1.016529, 450.9771, 0.008509234, 416.5209, 854.6949, 1489.07, 147.6635, 1260.115, 801.7164, 221.9783, 167.6307, 257.6085, 1185.287, 551.2391, 922.9516, 239.9434, 1.314134, 0.8989811, 1056.083, 1009.137
307.3, 648.6143, 780.7676, 673.8873, 1.131553, 30.85223, 717.8464, 1141.684, 8.358696e-06, 698.4323, 0.01444958, 8.813347, 332.7011, 565.7067, 3.738408, 0.0006963858, 1108.49, 893.9455, 486.1443, 317.4983, 353.9207, 0.001023501, 0.9724457, 432.0427, 0.00815857, 475.4865, 812.6806, 1422.028, 259.2103, 1337.78, 767.8647, 212.7744, 160.2229, 246.6177, 1217.685, 623.4572, 883.567, 228.0455, 1.25822, 0.861782, 1134.728, 1024.398
307.4, 619.3195, 963.0509, 642.8771, 1.082835, 29.55359, 684.7125, 1185.434, 8.00913e-06, 669.3853, 0.01381771, 8.455207, 348.1078, 558.2808, 3.586739, 0.0006678182, 1117.033, 895.085, 465.5437, 303.5139, 339.4886, 0.0009816354, 0.9302744, 413.9032, 0.007822357, 568.7964, 772.7316, 1358.005, 248.0824, 1337.898, 735.4424, 203.9521, 153.1424, 236.0957, 1165.726, 596.3972, 845.863, 216.7376, 1.204686, 0.8261221, 1218.461, 1062.773
307.5, 591.3477, 921.3156, 666.1647, 1.036214, 28.30961, 653.108, 1130.897, 7.674184e-06, 655.1499, 0.01321347, 8.11162, 395.6937, 558.6186, 3.441223, 0.0006404225, 1138.185, 894.0631, 445.8161, 290.1455, 325.6449, 0.0009414827, 0.8899319, 425.1385, 0.0075, 577.142, 804.5619, 1296.865, 276.2724, 1281.56, 845.3041, 195.4956, 146.3749, 226.0228, 1115.983, 599.5668, 828.7371, 205.9904, 1.153429, 0.7919378, 1166.42, 1101.071
307.6, 564.6393, 941.7197, 687.1631, 0.9916005, 27.11799, 701.6884, 1251.589, 7.353246e-06, 642.6312, 0.01263565, 7.781995, 379.6149, 535.8173, 3.30161, 0.0006141506, 1092.217, 857.0005, 426.9244, 339.6386, 312.3658, 0.0009029724, 0.8513389, 445.7668, 0.007190926, 615.1157, 814.5154, 1459.116, 330.7426, 1274.721, 809.6119, 187.3897, 139.9064, 284.2135, 1117.04, 573.5438, 793.3729, 195.7761, 1.104354, 0.7591681, 1116.602, 1128.368
307.7, 539.1373, 940.8657, 675.7883, 0.9489076, 25.97653, 669.3003, 1248.656, 7.045729e-06, 615.9049, 0.0120831, 7.465765, 397.4969, 539.8495, 3.167662, 0.0005889565, 1105.282, 821.4744, 511.3723, 324.6791, 299.6282, 0.0008660373, 0.8144195, 492.2209, 0.00689459, 709.7908, 774.4762, 1393.423, 316.5439, 1322.617, 803.0823, 179.6199, 194.6745, 272.0875, 1104.15, 577.8442, 771.4307, 229.0288, 1.057366, 0.7277543, 1220.282, 1079.78
307.8, 600.319, 920.4457, 644.6906, 0.9080529, 24.88312, 638.4071, 1191.211, 6.751073e-06, 674.2687, 0.01155471, 7.162385, 447.5185, 517.8143, 3.039149, 0.0005647959, 1146.146, 841.7564, 489.7026, 310.3784, 345.4084, 0.0008306131, 0.7791012, 471.5548, 0.006610466, 677.1447, 780.7944, 1330.688, 302.9547, 1303.457, 792.5887, 172.1723, 186.0716, 280.3316, 1125.374, 552.764, 840.5148, 217.6722, 1.012378, 0.6976404, 1168.163, 1161.975
307.9, 573.2054, 880.5568, 712.3988, 0.8689572, 23.83573, 608.9399, 1195.785, 6.46874e-06, 646.2266, 0.01104943, 6.871334, 429.3337, 496.6785, 2.915849, 0.0005416264, 1109.089, 959.5845, 480.6199, 314.0654, 331.3233, 0.0007966378, 0.7453145, 506.5437, 0.006338051, 718.4645, 742.4128, 1270.777, 336.0679, 1248.57, 840.4055, 165.0335, 213.4577, 268.3713, 1077.353, 571.1098, 804.648, 206.8786, 0.9693033, 0.6687726, 1118.271, 1111.94
308, 547.3165, 842.3965, 691.2977, 0.8315448, 22.83242, 658.3836, 1252.624, 6.198214e-06, 748.4415, 0.01056625, 6.59211, 411.8879, 476.4054, 2.797551, 0.0005194074, 1138.916, 919.8058, 482.7022, 410.3874, 322.32, 0.0007640522, 0.712993, 516.6577, 0.006076861, 773.1316, 705.9179, 1305.056, 321.6405, 1326.938, 804.9201, 158.1907, 257.0489, 329.0785, 1118.188, 613.4719, 770.3117, 266.285, 0.9280617, 0.6410993, 1264.631, 1165.46
308.1, 522.5968, 857.9167, 668.3201, 0.795743, 21.87135, 649.5652, 1362.487, 5.939001e-06, 805.6195, 0.01010419, 6.324232, 395.151, 456.9598, 2.684053, 0.0004981, 1096.009, 881.6761, 556.32, 392.3116, 319.5021, 0.0007327995, 0.6820731, 530.1135, 0.005826435, 737.5721, 671.217, 1364.786, 307.8326, 1271.062, 770.9331, 223.0967, 245.6896, 354.8898, 1144.891, 611.265, 737.4406, 358.7443, 0.8885749, 0.6145711, 1329.936, 1115.275
308.2, 498.9936, 820.7375, 689.5046, 0.7614828, 20.95074, 687.1548, 1445.299, 5.690629e-06, 772.1147, 0.009662339, 6.06724, 402.1599, 469.4344, 2.575159, 0.0004776665, 1095.482, 1030.027, 545.3059, 375.0321, 306.4735, 0.0007028252, 0.6524941, 591.6546, 0.005586329, 703.6482, 706.2639, 1303.341, 347.1544, 1360.749, 806.3356, 213.8464, 234.8322, 339.7485, 1171.313, 698.2178, 744.9703, 406.8243, 0.8507681, 0.5891407, 1399.745, 1212.409
308.3, 531.0385, 785.1697, 703.702, 0.7286975, 20.06887, 655.4376, 1392.417, 5.452644e-06, 890.1357, 0.00923981, 5.820691, 385.8182, 450.2734, 2.470684, 0.0004580714, 1146.372, 987.3285, 566.1636, 358.5136, 380.9755, 0.000674077, 0.6241979, 566.8138, 0.005356118, 671.2845, 671.546, 1244.661, 353.3949, 1421.607, 825.8621, 301.9571, 224.4547, 384.5658, 1133.185, 667.913, 713.1805, 386.6514, 0.81457, 0.5647625, 1339.961, 1253.223
308.4, 521.55, 870.5955, 729.3052, 0.6973239, 222.3603, 656.9514, 1348.526, 5.224611e-06, 853.116, 0.008835757, 5.58416, 398.6252, 431.8944, 2.370447, 0.00043928, 1100.074, 982.0781, 565.53, 342.7227, 398.2421, 0.0006465046, 0.5971287, 602.9423, 0.005135393, 739.3425, 711.6109, 1295.824, 338.2237, 1361.745, 799.9081, 289.437, 248.1425, 368.1583, 1200.519, 733.0571, 742.3824, 401.6802, 0.7799119, 0.541393, 1334.248, 1341.397
308.5, 600.0721, 832.8669, 695.7448, 0.6673009, 273.8649, 626.6282, 1434.815, 5.006115e-06, 898.0573, 0.008449374, 5.357242, 382.4272, 414.2656, 2.274276, 0.0004212596, 1117.872, 1274.684, 551.3647, 400.996, 385.5095, 0.0006200601, 0.5712335, 586.5976, 0.004923765, 705.3371, 676.6301, 1274.935, 323.7038, 1304.403, 829.9078, 277.436, 237.1768, 352.4509, 1149.292, 701.2402, 754.1041, 422.1556, 0.7467285, 0.5189906, 1316.095, 1283.636
308.6, 606.2865, 796.7734, 756.7739, 0.6385707, 300.097, 597.7047, 1368.806, 4.796757e-06, 877.6381, 0.008079887, 5.139544, 392.1539, 397.3564, 2.182008, 0.0004039784, 1072.724, 1221.843, 528.0004, 458.3104, 369.7893, 0.0005946972, 0.5464612, 591.2055, 0.004720858, 672.8958, 643.3689, 1496.388, 309.8073, 1249.476, 895.1591, 265.9326, 226.6957, 337.4136, 1141.564, 670.8043, 778.9205, 401.2225, 0.714957, 0.4975152, 1456.67, 1358.592
308.7, 578.9034, 857.0094, 721.9495, 0.6110774, 287.4652, 604.3262, 1445.829, 4.596154e-06, 910.2233, 0.007726558, 4.930693, 424.5853, 381.1374, 2.093482, 0.0003874061, 1065.23, 1171.193, 536.2509, 469.2525, 415.5434, 0.0005703718, 0.5227633, 566.3835, 0.004526312, 705.8182, 611.7427, 1429.017, 351.5154, 1474.467, 861.7978, 254.9062, 216.6777, 323.0179, 1287.105, 641.6893, 797.5428, 445.6914, 0.6845373, 0.4769284, 1394.455, 1338.272
308.8, 654.4559, 819.8696, 688.7275, 0.5847678, 275.3651, 727.9568, 1491.906, 4.403941e-06, 872.3682, 0.00738868, 4.730329, 408.2574, 365.5804, 2.008548, 0.0003715136, 1077.244, 1122.642, 528.1035, 448.5841, 398.5984, 0.0005470414, 0.500093, 577.9808, 0.004339784, 673.3548, 581.6712, 1364.68, 336.4249, 1412.379, 839.7515, 244.337, 207.1025, 309.2364, 1232.183, 613.8381, 763.5098, 423.5912, 0.6554118, 0.4571935, 1401.946, 1304.373
308.9, 650.6695, 889.8872, 657.0344, 0.5595909, 263.7744, 694.3563, 1423.27, 4.219766e-06, 902.7529, 0.007065577, 4.538106, 391.668, 384.4018, 1.927061, 0.0003562731, 1033.738, 1076.104, 510.9513, 454.6448, 382.3444, 0.0005246653, 0.4784058, 553.7141, 0.004160943, 736.4111, 553.0779, 1531.891, 321.9823, 1512.922, 908.8283, 234.206, 197.9504, 385.7746, 1179.605, 587.1956, 822.9589, 402.5869, 0.6275256, 0.4382752, 1524.968, 1371.889
309, 621.2819, 851.3226, 749.0837, 0.535498, 252.6715, 662.3066, 1357.792, 4.043293e-06, 917.8412, 0.006756602, 4.353695, 375.7527, 403.6121, 1.848879, 0.0003416578, 1054.292, 1031.495, 489.2995, 434.6197, 366.7532, 0.0005032045, 0.4576592, 530.4661, 0.003989472, 741.3129, 525.8901, 1462.922, 362.3529, 1449.214, 886.0776, 224.4951, 189.2027, 369.3156, 1201.454, 561.7095, 818.0413, 382.6241, 0.6008259, 0.4201397, 1481.91, 1402.809
309.1, 708.5515, 856.8298, 758.0081, 0.5124424, 242.0359, 631.7362, 1425.783, 3.8742e-06, 879.6693, 0.00646114, 4.176778, 360.4841, 387.1377, 1.773869, 0.0003276421, 1073.181, 988.7355, 534.777, 415.4767, 351.7978, 0.0004826215, 0.4378122, 573.3458, 0.003825066, 729.7778, 500.0389, 1397.057, 346.7972, 1443.477, 865.0661, 215.1868, 180.8416, 353.5587, 1228.687, 537.3297, 818.6164, 363.6512, 0.5752622, 0.4027547, 1514.931, 1342.404
309.2, 725.7006, 819.6978, 723.1268, 0.4903795, 295.513, 602.5769, 1513.536, 3.712179e-06, 906.4991, 0.006178597, 4.00705, 360.3937, 371.3358, 1.701902, 0.0003142013, 1055.026, 947.7484, 512.9611, 397.1768, 337.4523, 0.0004628804, 0.4188259, 549.2736, 0.003667436, 791.5898, 475.4584, 1334.159, 331.9092, 1556.347, 848.4118, 206.2645, 172.85, 338.4742, 1203.05, 641.6891, 812.405, 345.6191, 0.5507861, 0.386089, 1491.591, 1484.025
309.3, 692.9242, 862.4991, 776.9683, 0.4692664, 283.0742, 574.7635, 1575.207, 3.556934e-06, 868.7989, 0.005908411, 3.844219, 345.7493, 356.1789, 1.632855, 0.0003013119, 1091.353, 908.4604, 502.4545, 379.6829, 323.6917, 0.0004439468, 0.400663, 526.2122, 0.003516302, 782.5356, 452.0862, 1297.836, 398.2021, 1490.811, 860.1357, 197.7121, 165.2116, 324.0333, 1151.715, 613.8378, 820.406, 328.4812, 0.5273515, 0.3701129, 1462.688, 1420.122
309.4, 661.6281, 825.1214, 792.8442, 0.4490624, 271.1589, 548.2339, 1525.54, 3.408181e-06, 832.6666, 0.005650039, 3.688005, 331.6999, 341.6406, 3.878622, 0.0002889513, 1140.636, 870.801, 481.1628, 362.9596, 310.4922, 0.0004257877, 0.3832877, 627.8058, 0.003371396, 788.5536, 429.863, 1368.526, 381.1074, 1428.035, 823.8173, 189.5143, 157.9107, 310.2084, 1167.947, 587.1954, 785.3973, 312.1931, 0.5049139, 0.3547979, 1508.696, 1404.27
309.5, 764.7841, 789.3635, 756.3599, 0.4297283, 259.7452, 522.9288, 1559.404, 3.265649e-06, 798.0369, 0.005402965, 3.538139, 318.2213, 327.6957, 26.42795, 0.0002770977, 1145.407, 834.7028, 460.7733, 493.3192, 297.831, 0.0004083713, 0.366666, 601.4471, 0.003232462, 927.0985, 408.7321, 1536.455, 364.7465, 1423.137, 789.0324, 181.6564, 150.9324, 296.9734, 1191.111, 561.7094, 756.5859, 296.7126, 0.483431, 0.3401167, 1444.26, 1343.801
309.6, 730.2424, 837.5266, 760.6541, 0.4112266, 248.8119, 498.7918, 1590.595, 3.129078e-06, 764.8475, 0.005166696, 3.394362, 305.2905, 393.8133, 25.35575, 0.0002657304, 1099.147, 800.101, 441.2478, 471.5908, 285.6861, 0.0003916673, 0.350765, 576.1951, 0.003099253, 912.4247, 388.64, 1467.28, 349.088, 1517.915, 775.2288, 174.1244, 144.2626, 284.3031, 1186.586, 537.3295, 843.5499, 281.9997, 0.4628622, 0.3260429, 1382.575, 1379.694
309.7, 697.2609, 801.2311, 725.6511, 0.3935214, 238.3388, 475.7688, 1594.363, 2.998218e-06, 733.0383, 0.004940759, 3.256429, 292.8852, 377.7389, 25.28109, 0.0002548294, 1083.479, 766.9335, 422.5497, 450.8193, 274.0365, 0.0003756466, 0.3355537, 622.389, 0.002971533, 945.5117, 472.6991, 1401.22, 406.0233, 1453.998, 742.4955, 166.9046, 137.8874, 361.7208, 1135.953, 514.0078, 813.3681, 268.0164, 0.4431685, 0.3125515, 1323.525, 1320.284
309.8, 1017.508, 779.1157, 758.5248, 0.3765786, 228.3066, 453.8086, 1521.014, 220.0814, 702.5521, 0.004724702, 3.1241, 280.9839, 362.6556, 49.61568, 0.0002443756, 1039.72, 735.141, 404.644, 430.9627, 262.8618, 0.0003602812, 0.321002, 599.6824, 0.002849077, 902.0237, 449.4626, 1338.133, 388.5928, 1392.771, 808.2659, 159.9842, 131.794, 346.2881, 1087.482, 578.7407, 807.3259, 254.7265, 0.4243127, 0.2996184, 1266.997, 1263.432
309.9, 971.5516, 838.565, 835.9053, 67.68718, 218.6966, 432.8619, 1451.039, 219.0944, 797.603, 0.004518094, 2.997149, 269.5662, 347.853, 62.47542, 0.0002343507, 1081.281, 704.6664, 387.497, 411.9808, 252.1429, 0.0003455443, 0.3070813, 574.5045, 0.002731668, 954.6525, 427.3683, 1277.887, 385.8878, 1415.464, 824.0679, 153.3508, 125.9699, 331.5137, 1102.155, 607.4393, 854.623, 242.0956, 0.4062592, 0.2872204, 1470.057, 1280.266
310, 927.6713, 843.3156, 1050.504, 82.1693, 209.4911, 412.8821, 1384.283, 449.5722, 908.6792, 0.00432052, 373.5086, 403.9986, 490.7811, 59.94075, 0.000224737, 1059.851, 675.4551, 371.0767, 435.0076, 241.8611, 0.0003314102, 0.2937644, 550.3837, 0.002619096, 1179.65, 406.3601, 1220.354, 393.7175, 1452.902, 1057.964, 146.9924, 120.4031, 554.9307, 1055.126, 581.0746, 818.1541, 285.9496, 0.3889738, 0.2753355, 1407.27, 1389.491
310.1, 885.7728, 848.426, 1273.46, 210.8612, 258.1135, 393.8246, 1429.603, 559.101, 899.504, 0.004131585, 452.3563, 387.5823, 512.7494, 179.6815, 0.0002155176, 1060.547, 647.4547, 355.3521, 485.7489, 231.9985, 0.0003178543, 0.2810249, 527.2756, 0.002511164, 1421.286, 386.3846, 1165.411, 495.0099, 1599.253, 1207.007, 140.8976, 115.0824, 603.8223, 1062.656, 555.8542, 819.064, 350.9745, 0.3724239, 171.6108, 1347.166, 1387.421
310.2, 845.7666, 842.2649, 1283.79, 311.0698, 377.1139, 375.6466, 1363.833, 810.3489, 862.0947, 0.003950913, 553.3022, 371.833, 493.0114, 172.3917, 0.0002066765, 1017.714, 620.6151, 340.2939, 589.9236, 222.5381, 0.0003048528, 0.2688379, 505.1377, 0.00240768, 1569.147, 622.2155, 1112.941, 498.1919, 1680.274, 1393.037, 135.0555, 224.3564, 709.0876, 1017.312, 645.4485, 784.1125, 333.571, 0.3565782, 164.5097, 1289.628, 1418.64
310.3, 807.5673, 805.7641, 1378.523, 348.9661, 388.0703, 358.3078, 1301.089, 990.39, 961.7368, 0.003778142, 753.8199, 727.3264, 472.888, 165.3977, 0.0001981981, 976.6118, 594.888, 325.8738, 632.9762, 213.4634, 0.0002923832, 0.2571794, 483.9293, 0.00230846, 1810.14, 591.6292, 1062.834, 543.2451, 1811.463, 1646.186, 129.4557, 214.4418, 1028.325, 973.9026, 646.2854, 750.6525, 344.5008, 0.3414066, 311.7161, 1234.548, 1524.554
310.4, 771.0933, 770.8451, 1343.182, 383.1792, 481.6655, 341.7692, 1241.232, 1243.544, 1008.689, 52.73359, 914.2538, 697.7718, 453.586, 158.6874, 0.0001900675, 1173.448, 570.2275, 312.0648, 760.2198, 204.7589, 0.0002804236, 0.2460265, 463.6113, 0.002213329, 1760.711, 562.5463, 1014.982, 519.9236, 1840.888, 1763.575, 124.088, 307.7496, 984.452, 932.3455, 618.2347, 802.5948, 387.9278, 0.3268806, 298.8175, 1181.82, 1609.854
310.5, 736.2667, 737.4393, 1347.966, 510.7381, 628.3382, 325.994, 1238.237, 1444.492, 1054.856, 50.42757, 1105.559, 695.2224, 435.0718, 152.2494, 0.0001822704, 1161.932, 546.5892, 298.8409, 828.944, 196.4092, 209.0022, 205.7375, 444.1464, 0.002122118, 1870.267, 534.8931, 969.2855, 497.6034, 1854.991, 1871.132, 118.943, 294.1497, 1156.389, 892.5616, 683.5967, 768.3461, 443.3892, 0.3129726, 399.8697, 1131.345, 1599.394
310.6, 703.0131, 705.4813, 1523.17, 799.7311, 787.6851, 310.947, 1194.591, 1633.998, 1096.046, 132.9949, 1286.62, 666.9722, 417.3134, 146.0725, 0.0001747932, 1115.005, 523.9309, 286.1774, 882.3848, 188.4001, 200.4532, 417.1872, 425.4987, 0.002034666, 1886.714, 508.5993, 925.646, 567.3564, 1923.427, 1957.037, 114.0112, 310.8999, 1313.725, 893.8584, 733.2338, 735.5589, 467.3289, 0.2996563, 548.0019, 1083.025, 1663.637
310.7, 781.3147, 1073.732, 1578.165, 1078.279, 817.1487, 296.5945, 1234.987, 1649.515, 1220.833, 199.0933, 1295.592, 639.8701, 455.4745, 190.06, 0.0001676227, 1096.852, 502.2118, 274.0505, 868.1253, 180.7175, 240.5081, 421.6467, 564.8506, 0.001950818, 1865.599, 483.598, 883.9712, 696.606, 1842.433, 1881.418, 109.2839, 437.8292, 1257.675, 958.1516, 701.4092, 704.1708, 444.1559, 460.0261, 628.6255, 1036.769, 1668.7
310.8, 899.6155, 1273.63, 1727.178, 1300.243, 885.2485, 282.9044, 1324.393, 1682.435, 1207.346, 236.9625, 1264.109, 613.8692, 436.8832, 386.7022, 0.0001607463, 1145.447, 481.3931, 262.4375, 906.9215, 173.3482, 230.6704, 403.3615, 890.6092, 0.001870425, 1859.97, 459.8257, 844.1727, 794.1547, 1764.851, 1896.319, 266.8528, 551.4827, 1204.016, 917.2666, 772.4742, 674.1221, 460.0294, 586.2413, 602.6135, 992.4885, 1664.061
310.9, 858.9842, 1501.996, 2043.459, 1560.99, 885.803, 269.8463, 1299.102, 1701.943, 1234.681, 499.2697, 1363.42, 588.9249, 443.9034, 371.0135, 0.0001541521, 1099.186, 461.4374, 251.3166, 925.9398, 166.2795, 345.8298, 440.2309, 853.2166, 0.001793345, 1934.181, 437.222, 806.1661, 799.2931, 1778.06, 1868.577, 255.7882, 575.2242, 1226.263, 878.1262, 842.7217, 645.3557, 437.2183, 698.872, 611.0085, 950.0992, 1865.82
311, 820.188, 1436.905, 2121.17, 1660.633, 947.9977, 257.3909, 1301.903, 1766.583, 1183.332, 523.7524, 1340.562, 564.9941, 519.2832, 357.8493, 0.0001478284, 1097.625, 442.3089, 240.6669, 885.1562, 159.4989, 485.4802, 421.1397, 923.2553, 0.001719442, 1894.453, 415.7294, 769.8705, 798.9437, 1778.996, 1894.621, 245.1824, 549.8044, 1184.594, 913.2271, 842.6096, 617.8167, 415.5382, 857.7039, 709.9924, 909.5204, 1898.705
311.1, 898.1371, 1468.517, 2171.647, 1604.659, 1043.815, 245.5104, 1242.009, 1772.646, 1258.274, 500.849, 1487.669, 542.0358, 498.0875, 393.2663, 0.000141764, 1292.697, 423.9734, 230.4685, 867.6648, 152.9949, 465.6222, 534.2328, 949.115, 0.001648584, 1854.023, 395.2933, 735.2092, 912.3901, 1798.324, 1904.044, 235.0164, 594.9147, 1181.008, 959.3881, 806.0378, 591.4529, 394.9333, 1057.627, 680.6135, 870.6747, 1868.495
311.2, 857.5726, 1404.876, 2189.043, 1731.005, 999.8785, 234.1783, 1184.87, 1797.397, 1339.069, 478.9471, 1687.981, 542.7772, 520.7722, 377.3112, 0.0001359485, 1307.673, 406.398, 220.7023, 905.3524, 146.7561, 485.9258, 586.5091, 909.2661, 0.001580646, 1810.481, 375.8618, 702.1083, 988.6671, 1828.581, 1823.648, 225.2718, 597.264, 1306.528, 967.1105, 831.5011, 566.2142, 375.35, 1133.077, 764.2211, 833.4882, 2036.96
311.3, 944.837, 1413.855, 2339.737, 1656.477, 957.7913, 223.3692, 1130.359, 1767.938, 1350.132, 458.003, 1743.714, 544.1888, 499.5157, 362.0035, 0.0001303715, 1307.454, 389.5511, 211.35, 967.0059, 140.7717, 477.7459, 561.0744, 984.5601, 0.001515508, 1834.792, 357.3856, 670.4977, 983.3929, 1817.761, 1746.646, 244.7797, 798.2515, 1250.785, 925.8431, 795.4114, 542.0524, 356.7378, 1138.053, 732.5982, 797.8898, 2181.549
311.4, 902.1632, 1638.641, 2276.273, 1612.699, 964.5226, 213.0591, 1274.603, 1769.489, 1343.76, 437.9748, 1675.952, 522.0759, 517.279, 347.3168, 0.0001250233, 1280.379, 373.4026, 202.3939, 924.4136, 135.0313, 541.5485, 605.772, 1178.327, 0.001453055, 1750.402, 339.8175, 640.3104, 1031.699, 1741.217, 1925.226, 416.7056, 762.9758, 1197.42, 919.1489, 760.8882, 518.9217, 455.5328, 1196.96, 801.4796, 763.8119, 2087.611
311.5, 861.4168, 1567.628, 2171.526, 1659.552, 944.6448, 203.2248, 1215.965, 1725.24, 1330.335, 418.8224, 1714.518, 632.5688, 542.1273, 334.3531, 0.0001198945, 1402.024, 357.9236, 193.8174, 947.9104, 129.5251, 568.3575, 643.1014, 1204.197, 0.001393175, 1836.805, 323.113, 611.4821, 987.4088, 1667.896, 1843.936, 475.072, 729.259, 1264.63, 879.9281, 727.8633, 496.778, 432.9446, 1172.053, 937.3695, 731.1895, 2120.924
