 , C001, C002, C003, C004, C009, C010, C014, C016, C017, C021, C023, C025, C028, C032, C033, C034, C035, C036, C040, C041, C044, C045, C047, C048, C050, C056, C061, C066, C067, C068, C071, C075, C078, C082, C084, C085, C086, C087, C089, C091, C096
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
5.9, 90.1638, 92.35143, 518.3066, 0, 966.4847, 287.1637, 282.7951, 977.3413, 338.6714, 88.46002, 374.6364, 105.5043, 2714.521, 119.2441, 83.88084, 306.6266, 0, 0, 309.7137, 278.8493, 137.7803, 70.35492, 0, 245.6931, 210.848, 119.8631, 1585.92, 1450.726, 342.5733, 230.7366, 725.991, 3069.74, 1156.501, 2886.277, 1169.257, 450.3077, 7.552642, 1772.647, 482.9572, 1919.329, 245.2967
6, 86.12826, 88.11008, 530.8566, 0, 925.906, 274.567, 281.5322, 1030.026, 323.8153, 84.80044, 358.8366, 101.013, 2591.2, 114.3565, 117.5207, 294.0966, 0, 0, 295.6451, 267.5543, 131.7639, 67.27938, 0, 242.344, 202.3366, 114.7827, 1521.264, 1418.737, 328.1868, 220.5548, 692.166, 3155.672, 1120.764, 2878.169, 1161.721, 431.9368, 7.238767, 1787.947, 463.2526, 1988.06, 234.7386
6.1, 82.27333, 84.06352, 568.777, 0, 934.9528, 262.5228, 269.9134, 1152.752, 309.6108, 81.29224, 465.7897, 96.71289, 2653.928, 109.6693, 153.9929, 303.1514, 0, 0, 282.2155, 256.7168, 126.0103, 64.3383, 0, 232.07, 194.1688, 109.9176, 1459.243, 1439.324, 314.4044, 210.8222, 659.917, 3124.084, 1072.608, 2860.879, 1227.898, 491.4179, 6.937936, 1808.797, 494.0023, 2018.094, 224.635
6.2, 78.59094, 80.2028, 542.2859, 0, 1058.171, 251.007, 258.7741, 1103.058, 296.0294, 158.7722, 501.6573, 108.8615, 2650.774, 105.1742, 220.2192, 290.7634, 0, 0, 269.396, 246.3183, 221.9972, 61.52578, 0, 222.2316, 186.3307, 105.2587, 1430.026, 1502.741, 304.2713, 201.5191, 629.1705, 3136.167, 1026.522, 2872.338, 1184.799, 471.3699, 6.649607, 1787.66, 516.2815, 2092.837, 307.0797
6.3, 75.07337, 76.5194, 517.0286, 0, 1043.024, 239.9963, 248.0946, 1191.673, 283.0438, 152.2039, 480.5005, 104.2272, 2530.349, 100.8633, 211.1941, 278.8816, 0, 0, 300.9789, 360.8567, 212.3034, 58.83621, 0, 212.8104, 178.8091, 100.7974, 1371.725, 1446.533, 291.4933, 192.6266, 646.2277, 3102.278, 1079.196, 2802.426, 1247.809, 452.1396, 6.37326, 1870.38, 521.8481, 2187.804, 371.9508
6.4, 101.2604, 73.00516, 492.9477, 45.2863, 999.2321, 229.4686, 237.8557, 1140.301, 323.7648, 145.9072, 460.2361, 113.4905, 2633.176, 96.72914, 202.5389, 302.308, 0, 0, 310.0789, 350.5008, 203.0329, 56.26421, 0, 350.941, 171.591, 96.52507, 1397.676, 1529.429, 381.6587, 184.1264, 616.119, 3142.573, 1070.522, 2804.714, 1196.458, 465.2763, 6.108397, 1879.968, 500.5568, 2354.169, 355.9413
6.5, 96.72818, 69.65231, 469.9883, 43.42881, 957.2785, 219.4028, 245.1566, 1129.45, 309.5625, 139.871, 534.5096, 122.4725, 2568.993, 92.76442, 194.2383, 338.4831, 0, 0, 295.9937, 378.937, 194.1673, 53.80465, 0, 336.0632, 164.6644, 92.43385, 1363.295, 1638.254, 365.6307, 210.4432, 587.4131, 3061.469, 1071.381, 2800.133, 1147.221, 446.2947, 5.854542, 1870.449, 506.3445, 2419.744, 340.6209
6.6, 92.39882, 66.45345, 501.0364, 41.64751, 1042.552, 209.7784, 235.039, 1136.604, 295.9832, 184.5312, 534.7443, 143.4514, 2537.033, 88.9622, 186.278, 384.598, 0, 0, 282.5482, 395.0701, 185.6887, 51.45261, 0, 321.8162, 158.0173, 88.51605, 1307.715, 1559.798, 385.6876, 201.1568, 617.5183, 3166.101, 1025.347, 2682.861, 1149.524, 475.0518, 5.611237, 1844.223, 548.9884, 2319.405, 380.6349
6.7, 111.8204, 63.4015, 606.5748, 75.79961, 998.7799, 200.5763, 225.339, 1137.139, 282.9997, 176.8972, 512.1922, 144.2944, 2594.779, 85.31583, 178.6439, 384.6667, 0, 0, 269.7136, 379.0674, 272.6328, 49.20338, 0, 308.1731, 151.6385, 84.7643, 1382.208, 1565.926, 369.4904, 234.7637, 588.7472, 3203.175, 981.2914, 2690.48, 1117.968, 455.6714, 5.378043, 1827.147, 600.9974, 2223.226, 364.2516
6.8, 113.1677, 60.48971, 578.3232, 140.8574, 1011.218, 191.7778, 216.0393, 1163.973, 270.5856, 169.5789, 520.3535, 164.3054, 2505.565, 81.81891, 193.3234, 368.9477, 0, 0, 257.4619, 363.713, 260.728, 47.05248, 0, 295.1084, 145.5173, 81.17156, 1325.857, 1490.934, 353.9735, 224.4041, 638.8404, 3152.114, 939.1282, 2637.213, 1144.306, 437.0817, 5.15454, 1811.203, 576.4767, 2286.464, 459.1937
6.9, 108.1025, 57.71165, 551.3875, 138.6369, 1007.427, 183.3653, 250.7141, 1193.171, 258.7161, 162.5634, 498.4084, 157.311, 2567.227, 78.46532, 185.4005, 353.871, 0, 0, 245.7668, 348.9805, 308.7614, 44.9956, 0, 282.5976, 139.6431, 77.73111, 1438.88, 1489.288, 407.8144, 296.0128, 654.9287, 3199.509, 1006.327, 2605.174, 1123.975, 471.5262, 4.940326, 1856.164, 637.3951, 2191.651, 480.9192
7, 161.1229, 55.06118, 525.7063, 132.9505, 979.0292, 175.3218, 272.5166, 1141.734, 247.3673, 155.8382, 477.3887, 150.6143, 2492.346, 75.24919, 177.8024, 339.4104, 0, 0, 234.603, 357.9632, 302.5664, 43.02864, 0, 270.6172, 134.0061, 74.43648, 1380.218, 1521.903, 390.688, 311.5593, 624.4147, 3132.513, 984.0533, 2568.339, 1077.721, 452.2897, 4.735014, 1793.575, 616.8938, 2243.106, 551.8005
7.1, 153.9113, 52.53243, 639.6348, 127.4974, 1002.533, 167.6311, 261.2699, 1092.515, 236.5163, 149.3912, 457.2555, 144.2027, 2429.376, 72.16489, 216.3895, 325.5407, 0, 0, 223.9462, 377.5297, 289.3545, 41.14766, 0, 259.1447, 128.5966, 71.28149, 1399.116, 1528.977, 374.2809, 297.8109, 664.8489, 3187.555, 1011.593, 2460.775, 1130.081, 451.4175, 4.538234, 1854.123, 618.3426, 2199.005, 528.0499
7.2, 147.0226, 50.11982, 609.8434, 170.9798, 960.441, 160.2778, 250.4873, 1120.738, 226.1412, 143.2109, 470.7725, 159.8179, 2568.3, 69.207, 207.5213, 312.2378, 0, 0, 213.7735, 362.2376, 276.7195, 39.34891, 0, 248.1585, 123.4055, 68.26023, 1382.134, 1527.015, 358.5628, 284.6692, 633.8726, 3194.208, 968.1276, 2486.044, 1083.575, 433.0013, 4.349633, 1784.148, 660.2068, 2226.584, 505.3216
7.3, 140.4422, 47.818, 581.4396, 163.9668, 1004.184, 153.2471, 240.1497, 1072.423, 216.2213, 137.2862, 450.9184, 153.0146, 2451.621, 66.37035, 199.0166, 299.4785, 0, 0, 204.0629, 401.046, 310.131, 37.62879, 0, 243.5571, 118.424, 65.36702, 1362.297, 1464.846, 343.5048, 272.1075, 604.3396, 3107.448, 968.2014, 2381.928, 1038.983, 438.3801, 4.168869, 1845.511, 633.2705, 2134.254, 483.5716
7.4, 134.1562, 45.62191, 554.3586, 157.2414, 992.3909, 146.5248, 230.2388, 1076.108, 206.7366, 131.6067, 431.9016, 146.5008, 2443.367, 63.64997, 190.8604, 287.2406, 0, 0, 194.7935, 384.8013, 296.5888, 35.98387, 0, 233.2317, 113.6435, 62.59644, 1314.242, 1419.553, 329.0791, 260.1, 626.4188, 3092.987, 926.6008, 2426.34, 1010.194, 461.1055, 3.995617, 1768.632, 607.4331, 2176.24, 462.7577
7.5, 128.1517, 43.52667, 528.5391, 150.7919, 950.7245, 140.0973, 220.7369, 1029.717, 197.6679, 126.1621, 413.6867, 140.2643, 2415.573, 61.04109, 183.0385, 275.5028, 0, 0, 185.945, 369.2146, 283.6379, 34.41085, 0, 262.8997, 109.056, 59.9433, 1260.662, 1351.57, 315.2593, 248.6224, 597.233, 3046.499, 886.7875, 2406.827, 1017.2, 499.4682, 3.829566, 1837.538, 672.1997, 2153.997, 442.8396
7.6, 122.4159, 41.52766, 503.922, 170.4568, 910.8076, 133.9518, 217.7087, 1058.66, 199.748, 120.9428, 396.2401, 134.2933, 2382.323, 58.53914, 175.5371, 282.6535, 0, 0, 177.4986, 354.2592, 271.2525, 32.9066, 0, 306.9673, 104.6537, 57.4026, 1341.407, 1286.844, 302.0198, 237.6513, 569.4071, 2986.693, 885.097, 2371.6, 1011.996, 479.0917, 3.670415, 1793.877, 644.774, 2064.677, 423.7789
7.7, 140.5635, 39.62045, 525.6946, 163.4652, 872.5666, 128.0759, 208.7239, 1013.022, 190.9858, 115.9394, 482.9652, 128.5765, 2368.367, 56.13975, 169.6391, 273.3829, 0, 0, 169.4357, 339.9097, 259.4079, 31.4681, 0, 293.9537, 100.4291, 54.9696, 1286.719, 1306.874, 307.8752, 227.1643, 542.8776, 3022.681, 903.1224, 2273.413, 970.35, 459.5464, 3.517879, 1750.661, 618.4673, 2078.705, 405.5386
7.8, 190.3725, 37.80084, 561.4282, 156.7604, 835.9312, 122.4577, 218.7003, 969.3508, 182.6081, 111.143, 462.5968, 123.103, 2321.356, 53.8387, 162.6869, 262.2114, 0, 0, 161.7392, 326.1413, 248.0806, 30.09249, 0, 281.4919, 96.37508, 52.63971, 1313.038, 1300.171, 322.8701, 217.1401, 517.5841, 3012.003, 864.3179, 2253.818, 1090.782, 440.7986, 3.371681, 1759.579, 618.6536, 1992.507, 388.0834
7.9, 181.8518, 36.06479, 566.6767, 150.3307, 800.8339, 117.086, 209.6746, 927.5626, 174.5978, 106.545, 443.0875, 117.8626, 2301.447, 51.63196, 156.0196, 278.4073, 0, 0, 154.3922, 312.9307, 237.2478, 28.77701, 0, 269.5583, 92.48466, 50.40858, 1358.063, 1417.393, 350.8513, 207.5582, 493.4691, 3089.624, 827.1808, 2229.117, 1060.927, 491.1265, 3.23156, 1793.822, 671.0777, 2030.065, 371.3795
8, 173.7125, 34.40847, 540.2834, 165.7601, 836.3803, 111.9499, 201.0214, 887.5759, 166.9389, 147.4157, 424.4009, 137.385, 2353.006, 49.51567, 149.6255, 271.3905, 0, 0, 147.379, 300.2552, 226.8881, 27.51904, 0, 258.1306, 88.7513, 48.27201, 1302.696, 1349.514, 336.1172, 226.8478, 470.4776, 3171.695, 791.6394, 2292.07, 1017.267, 471.0904, 3.097261, 1782.424, 709.8653, 2028.815, 355.3946
8.1, 165.9375, 32.82822, 542.2806, 158.9612, 856.8465, 107.0391, 192.7253, 849.313, 159.6159, 141.3171, 406.5024, 131.5366, 2295.008, 47.48613, 143.4935, 271.3433, 0, 0, 140.6844, 340.2606, 216.9808, 26.31605, 0, 247.1875, 85.16865, 46.226, 1290.026, 1353.331, 322.0018, 216.8375, 488.5341, 3081.97, 757.6251, 2196.077, 975.4042, 495.3328, 2.968544, 1748.029, 709.3307, 2076.609, 340.0977
8.199999999999999, 158.5105, 31.32055, 517.0236, 152.4411, 840.9863, 102.3437, 184.7715, 812.6996, 152.6142, 152.6291, 421.7742, 125.9371, 2190.745, 45.53977, 172.8308, 345.2264, 0, 0, 170.0592, 326.478, 207.5061, 25.16566, 0, 285.0165, 81.73061, 44.26672, 1237.433, 1288.52, 308.4792, 260.2542, 474.535, 3048.832, 762.5402, 2260.303, 935.2636, 512.2112, 2.845176, 1809.829, 680.3901, 2055.271, 325.4592
8.300000000000001, 203.4795, 29.88212, 544.5905, 146.1885, 883.746, 97.8543, 177.146, 908.1473, 145.9197, 157.8785, 403.9865, 120.576, 2207.9, 43.67319, 165.7478, 331.1191, 0, 0, 162.3344, 342.3792, 198.4451, 24.06555, 0, 282.0172, 78.43136, 42.39047, 1201.926, 1226.812, 295.5244, 248.7698, 543.3724, 3065.879, 788.0609, 2300.438, 911.4774, 507.0131, 2.726935, 1769.975, 652.6303, 2087.414, 311.4508
8.4, 194.3722, 28.50975, 535.5402, 140.1924, 884.6521, 93.56183, 169.8352, 945.1602, 139.5188, 151.3471, 386.9489, 133.821, 2187.684, 41.88311, 189.5592, 317.5882, 0, 0, 154.9604, 328.5108, 189.7798, 23.01354, 0, 270.0614, 75.26529, 40.59375, 1241.485, 1296.95, 283.1137, 237.7922, 518.0558, 3018.9, 754.2004, 2204.095, 873.9677, 486.3288, 2.613608, 1779.848, 639.0723, 2063.021, 298.0453
8.5, 238.4809, 27.2004, 524.9628, 134.4422, 847.5093, 89.45765, 162.8262, 998.475, 133.3986, 145.0858, 370.6299, 128.1243, 2130.739, 40.16642, 181.7906, 304.6103, 0, 0, 147.9214, 315.2042, 181.4928, 22.00751, 0, 258.6125, 72.22703, 38.87319, 1256.042, 1288.488, 271.2242, 266.5473, 493.9189, 3069.683, 721.7946, 2137.587, 870.8873, 466.4883, 2.504991, 1802.616, 835.2841, 2048.022, 285.2169
8.6, 227.807, 25.95119, 601.7612, 128.9278, 880.9738, 85.5335, 156.1064, 955.4313, 127.547, 139.0836, 354.9991, 122.6701, 2073.368, 38.52008, 174.3404, 292.1627, 0, 0, 141.2021, 302.4366, 173.5677, 21.04547, 0, 247.6489, 69.31142, 37.22555, 1313.533, 1240.366, 259.834, 254.7852, 470.9065, 3020.143, 690.7813, 2094.551, 943.7787, 463.5188, 2.400887, 1743.213, 801.2046, 2072.027, 272.9406
8.699999999999999, 217.6108, 24.75935, 573.7339, 175.8025, 860.1508, 81.78149, 149.6639, 982.1103, 121.952, 133.3298, 405.3639, 117.4481, 2215.813, 36.94122, 190.5375, 280.2238, 0, 0, 134.788, 290.1861, 165.9886, 20.12547, 0, 237.15, 66.5135, 35.64775, 1268.383, 1196.724, 248.9222, 243.5421, 491.7649, 2919.418, 782.4469, 2122.219, 904.9398, 444.6089, 2.30111, 1717.849, 768.5156, 2034.407, 261.1927
8.800000000000001, 207.871, 23.62225, 633.0483, 168.5917, 836.2276, 78.19406, 143.4873, 939.7721, 116.6024, 127.8139, 388.2683, 112.4483, 2115.148, 35.42707, 182.7288, 292.3195, 0, 0, 128.6653, 288.5812, 169.539, 19.2457, 0, 227.0963, 63.82852, 34.13682, 1216.672, 1186.553, 278.6468, 254.4291, 468.8528, 3041.889, 748.8275, 2033.34, 867.699, 547.4033, 2.20548, 1731.437, 774.1282, 1996.656, 249.9504
8.9, 257.517, 22.53737, 644.6479, 161.6766, 801.1179, 74.764, 137.5656, 899.2591, 111.4876, 122.5263, 437.9967, 107.6614, 2085.413, 49.0997, 195.4887, 318.5538, 0, 0, 171.1849, 276.892, 162.1359, 18.40438, 0, 217.4688, 61.25193, 32.68993, 1184.688, 1312.539, 266.9449, 302.632, 447.0082, 3039.791, 716.6527, 2028.564, 894.8378, 640.5989, 2.113823, 1697.469, 742.5438, 2041.539, 370.8899
9, 257.454, 21.50232, 614.623, 162.614, 783.6271, 71.48441, 176.819, 978.2403, 170.0919, 117.4573, 419.5248, 103.0783, 2149.177, 74.51357, 187.4771, 305.5364, 0, 0, 163.4089, 361.1438, 244.6823, 17.59984, 0, 208.2494, 58.77935, 31.30437, 1328.887, 1270.22, 268.2769, 289.2775, 426.1815, 3174.257, 847.8719, 2130.251, 942.8767, 614.4647, 2.025976, 1733.679, 767.4325, 2175.91, 354.9261
9.1, 245.9309, 20.5148, 632.7672, 252.3463, 779.0676, 68.34867, 224.9175, 936.0689, 195.1185, 112.5981, 421.9082, 98.69032, 2231.365, 77.15218, 179.7939, 337.9209, 0, 0, 155.9861, 346.5154, 233.998, 16.83047, 0, 241.2378, 56.40659, 29.97753, 1425.713, 1344.62, 290.9011, 276.5124, 481.8394, 3215.701, 1023.257, 2237.493, 918.3763, 624.5669, 1.94178, 1766.594, 736.1214, 2162.049, 447.9467
9.199999999999999, 280.4704, 68.36615, 744.4386, 241.9959, 935.9626, 153.1798, 215.6352, 1075.274, 237.7366, 107.9399, 566.8668, 94.48911, 2314.035, 195.2956, 172.4255, 346.8341, 0, 0, 188.384, 332.4795, 394.6461, 16.09474, 0, 231.0108, 93.19064, 28.70693, 1589.869, 1435.161, 278.6846, 313.4236, 459.3897, 3302.081, 1052.194, 2381.074, 1023.024, 691.8361, 1.861083, 1765.713, 841.4953, 2279.672, 597.6152
9.300000000000001, 290.7545, 65.22636, 709.7659, 232.0701, 896.6655, 234.7057, 302.7301, 1028.919, 368.9821, 103.4745, 542.96, 90.46674, 2442.713, 187.2908, 165.3591, 348.0815, 0, 0, 274.4195, 403.8935, 469.8587, 15.39116, 0, 318.3164, 218.5922, 57.9005, 1525.051, 1560.616, 326.4505, 452.0236, 437.9861, 3427.911, 1294.509, 2670.408, 1053.618, 788.801, 1.783739, 1879.241, 830.5843, 2265.621, 803.514
9.4, 277.7409, 91.54793, 676.7081, 280.8141, 859.0182, 224.4102, 290.2365, 984.563, 375.5117, 99.19375, 520.0615, 86.61561, 2494.473, 179.6142, 203.507, 333.8575, 0, 0, 295.4782, 387.5334, 449.3418, 14.71835, 0, 314.1981, 209.7682, 107.9475, 1566.675, 1663.635, 353.1009, 440.7664, 417.5797, 3346.297, 1312.509, 2671.552, 1010.259, 803.7222, 1.70961, 1833.819, 815.3198, 2314.729, 768.9293
9.5, 265.3098, 87.34348, 645.19, 269.2961, 822.9517, 214.5662, 278.2585, 1118.441, 444.7063, 95.0901, 604.2513, 82.92841, 2473.496, 172.2522, 211.0703, 320.2148, 0, 0, 282.0562, 371.8361, 441.12, 91.2019, 0, 300.878, 248.5748, 103.3721, 1569.262, 1659.546, 359.2523, 547.3573, 398.1241, 3450.47, 1290.665, 2559.666, 1037.133, 770.9332, 1.638561, 1991.094, 782.0549, 2313.835, 862.518
9.6, 253.4351, 83.33213, 731.1842, 258.2505, 810.5281, 205.154, 266.7748, 1177.291, 503.3955, 91.15623, 578.7679, 79.39819, 2372.264, 174.8916, 202.4201, 307.1295, 0, 0, 269.2439, 356.7745, 446.5834, 96.46307, 0, 288.1226, 238.9563, 98.99071, 1505.284, 1626.079, 344.1654, 527.9915, 379.5749, 3303.465, 1258.154, 2672.568, 1019.846, 739.4819, 1.570465, 1925.921, 832.9595, 2335.926, 876.181
9.699999999999999, 242.0919, 108.9993, 720.0529, 254.2781, 867.1021, 196.1548, 255.7651, 1126.539, 481.3136, 87.38509, 554.3591, 76.01823, 2457.251, 167.7231, 194.1245, 320.5242, 0, 0, 291.7457, 362.3447, 427.0829, 92.24624, 0, 334.8746, 229.3102, 114.8751, 1527.352, 1659.077, 329.712, 602.8944, 361.89, 3389.141, 1336.382, 2560.639, 977.8769, 848.6759, 1.505199, 1963.215, 841.3537, 2318.526, 838.4684
9.800000000000001, 231.2563, 103.9934, 686.516, 264.8369, 882.0433, 207.6814, 245.2097, 1077.974, 460.2003, 83.76998, 530.9799, 72.78216, 2383.482, 160.8485, 186.1688, 307.4263, 0, 0, 278.4932, 347.6676, 408.4337, 88.21374, 0, 320.6779, 253.8219, 110.0061, 1634.914, 1579.623, 315.8656, 576.2901, 345.029, 3244.749, 1283.064, 2453.398, 937.6346, 814.053, 1.442645, 1991.942, 807.0266, 2260.551, 802.3791
9.9, 220.9058, 99.21735, 654.5411, 253.9743, 845.0099, 198.5713, 235.0899, 1031.504, 468.5296, 125.9177, 508.5865, 69.68385, 2357.769, 154.2557, 178.5391, 294.8636, 0, 0, 265.8428, 333.5851, 502.0248, 127.3381, 0, 351.3994, 243.5758, 105.3435, 1568.26, 1626.024, 329.4538, 550.8598, 328.9536, 3241.39, 1227.935, 2422.464, 899.0484, 780.8425, 1.382691, 1988.381, 774.1, 2256.64, 767.8431
10, 211.0185, 101.5306, 760.2465, 243.5571, 809.5316, 212.7638, 225.3878, 987.036, 447.9771, 120.7085, 522.5159, 66.71743, 2292.425, 147.9331, 171.2222, 290.1775, 0, 0, 253.767, 320.0729, 480.1033, 121.7716, 0, 336.5021, 233.7433, 100.8785, 1516.409, 1621.626, 339.3004, 526.5516, 403.7675, 3297.584, 1175.174, 2461.562, 862.0501, 773.3385, 1.325229, 1905.551, 742.5168, 2199.381, 734.7936
10.1, 201.5737, 96.86773, 724.8375, 233.5672, 837.9764, 203.4307, 216.0861, 944.4855, 428.3261, 115.7148, 500.4796, 63.87729, 2405.947, 141.8696, 164.2051, 281.1682, 0, 0, 242.2397, 360.4826, 459.139, 116.4484, 0, 322.2365, 224.3077, 96.6028, 1454.587, 1649.536, 328.3333, 503.3162, 384.9553, 3157.092, 1124.681, 2358.471, 847.1428, 741.7891, 1.270155, 1848.494, 712.2222, 2280.823, 703.1666
10.2, 192.5517, 92.41897, 729.8552, 223.9871, 802.7933, 194.507, 207.1682, 903.7693, 409.5372, 110.9276, 553.5936, 61.15806, 2296.644, 136.0546, 157.4755, 269.6786, 0, 0, 231.2361, 345.8809, 439.0902, 111.3579, 0, 332.2572, 215.253, 92.5083, 1566.481, 1590.483, 314.5448, 509.9242, 367.0197, 3191.899, 1076.356, 2282.822, 900.3079, 711.5268, 1.217369, 1858.282, 781.7315, 2251.263, 672.9008
10.3, 183.9335, 88.17452, 747.5146, 214.8, 838.5214, 185.9748, 198.6184, 939.3384, 391.5724, 106.3386, 541.9177, 58.55458, 2284.219, 130.478, 207.4287, 290.0005, 0, 0, 268.3949, 331.8707, 506.7693, 106.4899, 0, 318.1715, 206.5638, 88.58734, 1515.413, 1646.424, 301.3354, 496.4044, 349.9197, 3137.887, 1097.344, 2361.905, 863.2578, 717.3872, 1.166777, 1915.631, 749.837, 2157.91, 643.9378
10.4, 175.701, 117.0688, 712.6987, 205.9896, 803.3154, 177.8168, 231.8547, 954.0568, 450.0706, 116.9963, 543.5512, 56.06193, 2317.079, 215.9496, 198.9278, 278.1499, 0, 0, 256.2032, 318.428, 487.9076, 101.8348, 0, 367.3833, 245.8506, 84.83257, 1457.625, 1567.576, 327.5812, 474.4993, 333.6164, 3140.953, 1214.619, 2341.308, 880.8817, 688.1204, 1.118288, 1992.312, 719.2437, 2320.538, 653.4142
10.5, 187.019, 124.2596, 679.5043, 197.5406, 769.5876, 170.0167, 222.2861, 912.9279, 430.3278, 112.1561, 520.6277, 137.2575, 2283.214, 335.6075, 190.7753, 266.7835, 0, 0, 278.6796, 314.1964, 466.6025, 194.5676, 0, 464.7588, 267.0991, 81.23695, 1398.199, 1553.79, 313.8243, 611.9497, 318.0728, 3284.991, 1319.4, 2458.155, 902.7672, 745.9479, 1.071814, 1975.527, 689.8987, 2224.312, 728.6656
10.6, 190.0478, 118.5528, 700.1038, 281.3732, 758.6885, 199.8199, 213.1124, 909.1567, 411.451, 107.5162, 537.9172, 131.4145, 2372.611, 321.8517, 182.9568, 306.9131, 0, 0, 266.0207, 326.3558, 509.0071, 186.0622, 0, 445.0558, 256.317, 132.1662, 1341.196, 1554.713, 300.6451, 584.9458, 303.2533, 3195.452, 1262.71, 2355.206, 865.6158, 715.5159, 1.027271, 1972.481, 834.0095, 2251.762, 726.1977
10.7, 262.063, 113.1082, 667.4961, 269.8322, 808.6154, 279.635, 204.3173, 968.5191, 393.4023, 103.0683, 515.2313, 125.8203, 2279.512, 308.6596, 175.4588, 294.3714, 0, 0, 253.9368, 313.1365, 595.4492, 177.9286, 0, 474.7664, 245.9701, 126.5644, 1415.208, 1480.257, 288.0194, 559.1335, 289.1243, 3196.728, 1215.514, 2285.687, 854.0662, 724.7888, 0.984579, 1950.522, 799.9821, 2263.775, 733.0225
10.8, 250.3336, 141.4097, 702.9408, 258.7647, 842.517, 288.8655, 195.8851, 926.7668, 411.9731, 110.1169, 493.5021, 143.2036, 2308.569, 349.0272, 168.2681, 298.591, 0, 0, 242.4018, 300.4526, 603.5783, 170.1505, 0, 454.6391, 274.5598, 121.1999, 1563.618, 1483.338, 435.5368, 534.4603, 275.6535, 3276.683, 1163.287, 2395.288, 959.2677, 695.22, 0.9436616, 1869.269, 767.3429, 2169.903, 701.4718
10.9, 239.1292, 134.9153, 670.2009, 248.151, 807.1432, 286.562, 187.801, 1020.168, 393.9016, 151.1178, 472.6894, 137.1075, 2319.74, 334.7213, 161.3721, 286.3893, 0, 0, 292.1619, 288.2826, 577.2224, 162.7125, 0, 446.7589, 326.5622, 116.0629, 1499.871, 1521.823, 417.2463, 510.8759, 262.8104, 3165.114, 1113.304, 2331.72, 919.7912, 722.1388, 0.9044445, 1894.341, 827.6194, 2244.717, 671.2791
11, 228.4262, 128.7191, 796.5297, 237.9727, 773.2548, 273.9916, 180.0505, 976.1896, 424.3648, 144.8661, 452.7544, 131.2708, 2389.611, 321.0018, 171.6401, 288.2149, 0, 0, 278.8905, 276.6055, 552.0173, 155.5996, 0, 429.0607, 313.3797, 111.1436, 1484.096, 1642.108, 424.8936, 556.0399, 250.5657, 3183.72, 1291.101, 2351.679, 969.9302, 699.4456, 0.8668572, 2042.628, 903.5859, 2301.228, 642.3859
11.1, 253.2336, 122.8076, 759.4308, 228.2119, 740.789, 261.9727, 172.6198, 934.1066, 405.7496, 138.873, 433.6601, 125.6827, 2281.05, 464.7077, 164.6059, 417.2299, 0, 0, 312.6727, 338.8293, 650.5622, 148.7976, 0, 475.5958, 353.5895, 106.4327, 1423.591, 1698.758, 407.05, 565.2882, 238.8915, 3192.414, 1369.373, 2393.087, 1001.505, 795.3672, 0.8308321, 2026.022, 866.7197, 2273.328, 673.869
11.2, 331.6935, 117.1675, 724.0599, 218.8515, 709.6863, 250.481, 217.2257, 957.9704, 387.951, 133.1278, 415.3711, 120.3324, 2289.754, 547.8787, 157.8599, 400.1802, 0, 0, 298.4696, 356.6567, 622.1546, 142.293, 0, 455.4334, 339.3161, 101.9216, 1416.392, 1694.412, 420.9531, 560.2736, 227.7612, 3114.563, 1310.536, 2413.065, 993.0331, 762.9191, 0.796304, 2162.72, 924.7924, 2280.453, 644.8643
11.3, 316.8476, 111.7864, 690.3364, 209.8749, 695.4105, 296.3439, 208.2608, 916.6729, 370.9332, 127.6203, 397.8535, 115.2099, 2209.962, 525.4222, 151.3904, 383.8273, 0, 0, 284.9118, 342.2101, 631.9665, 136.0727, 0, 499.0994, 383.5576, 97.60164, 1485.553, 1674.127, 403.275, 599.5088, 335.5153, 3056.458, 1254.226, 2366.194, 952.1671, 731.7947, 0.7632109, 2072.627, 887.061, 2248.848, 617.108
11.4, 302.6662, 106.6525, 658.1835, 232.0373, 706.3312, 283.3445, 199.666, 877.1556, 354.6618, 122.3407, 381.0746, 110.3055, 2199.557, 503.8863, 145.1861, 368.1425, 0, 0, 271.9698, 328.3486, 649.2693, 130.1244, 0, 477.9406, 368.0744, 93.46479, 1435.905, 1663.534, 386.3393, 675.6592, 319.8831, 2955.72, 1200.336, 2267.097, 912.9828, 701.9401, 0.7314931, 2095.324, 990.9286, 2206.168, 590.5464
11.5, 289.1194, 101.7544, 783.7214, 222.52, 692.8864, 270.9153, 191.4258, 893.4517, 339.1042, 117.2794, 365.0033, 137.7186, 2147.039, 495.1588, 139.236, 353.0988, 0, 0, 316.8438, 339.0934, 659.6866, 124.436, 0, 513.7255, 353.2162, 89.50329, 1377.364, 1583.867, 409.5504, 645.8439, 304.9793, 3030.422, 1324.952, 2259.992, 923.7073, 673.3035, 0.7010934, 2051.685, 960.5455, 2292.927, 565.1282
