 , C001, C002, C003, C005, C007, C008, C009, C010, C011, C013, C015, C017, C018, C019, C020, C021, C022, C024, C025, C026, C028, C029, C031, C033, C036, C039, C040, C041, C042, C044, C048, C050, C052, C054, C057, C058, C061, C065, C072, C073, C100, C102, C103, C123, C132, C133, C142
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
233.1, 707.0788, 877.2051, 434.6115, 493.5189, 103.5348, 317.752, 763.5087, 0.1038991, 400.9243, 432.289, 689.3016, 0.05249756, 3674.171, 569.3454, 34.28025, 666.1315, 359.8463, 423.0544, 5937.226, 3686.112, 760.1735, 0.6952291, 3597.943, 2233.606, 1876.012, 2060.566, 2088.594, 0.1218554, 4896.049, 160.7169, 4144.279, 670.6458, 2117.256, 62.00325, 772.8097, 1587.284, 395.0927, 2671.794, 840.2401, 2156.094, 1163.086, 1217.265, 0.0007061806, 0.000453481, 38.03492, 42.07936, 405.7165
233.2, 674.0348, 865.1953, 415.8966, 472.5613, 98.62827, 328.5681, 724.3427, 0.0982087, 478.1261, 464.2742, 716.4739, 0.05002076, 3742.089, 729.3872, 32.66325, 637.5366, 344.9584, 402.8645, 5943.298, 3694.677, 823.9006, 0.6663843, 3616.775, 2329.083, 1802.719, 2011.601, 2182.023, 0.1163552, 5081.244, 153.3766, 4199.042, 641.3203, 2101.838, 58.96551, 739.5383, 1547.996, 374.5815, 2753.623, 943.4356, 2119.214, 1111.265, 1163.203, 0.0006741764, 0.0004340783, 36.05623, 40.04612, 386.512
233.3, 642.535, 899.2584, 472.5028, 489.696, 93.95423, 313.5451, 887.0581, 0.09282997, 454.4731, 505.4979, 685.0681, 0.04766081, 3655.669, 719.3093, 31.12252, 706.6963, 330.6866, 383.6382, 6205.828, 3657.609, 784.7422, 0.6387362, 3545.932, 2233.267, 1905.623, 1981.673, 2177.682, 0.1111033, 5064.057, 146.3716, 4098.567, 814.4255, 2013.711, 56.0766, 769.7991, 1562.964, 355.1351, 2719.679, 1028.986, 2187.792, 1061.753, 1163.5, 0.0006436225, 0.0004155059, 34.18048, 38.11112, 368.2166
233.4, 612.5073, 969.6509, 482.2408, 468.9008, 89.50169, 299.209, 841.5544, 0.08774584, 563.0007, 657.6526, 655.0388, 0.04541221, 3579.694, 688.2121, 29.65447, 676.3601, 317.0052, 365.3294, 6033.251, 3693.179, 869.1919, 0.6122353, 3515.523, 2387.552, 1827.698, 2079.086, 2372.748, 0.1060885, 4919.159, 139.6865, 4471.691, 778.8129, 2005.087, 53.32922, 736.6573, 1495.803, 336.6982, 2663.629, 983.8962, 2093.01, 1085.422, 1132.727, 0.0006144534, 0.0003977281, 32.40231, 36.26962, 350.7871
233.5, 649.4197, 927.7879, 511.2887, 492.0345, 85.26017, 405.9132, 798.3849, 0.08294015, 549.8524, 626.0027, 626.3259, 0.04326969, 3711.298, 686.706, 28.25566, 647.3261, 479.2834, 347.8944, 5839.9, 3722.876, 920.4819, 0.5868339, 3628.074, 2330.018, 2096.626, 2243.76, 2401.568, 0.1013, 4966.788, 133.3067, 4288.49, 885.7106, 2197.007, 50.71645, 741.4284, 1568.285, 319.2185, 2549.541, 940.7823, 2128.422, 1037.062, 1322.65, 0.0005866062, 0.0003807109, 30.71664, 34.5171, 334.1827
233.6, 619.0703, 911.2091, 489.2719, 540.1733, 81.21965, 387.3538, 757.4299, 0.07839767, 527.6071, 595.8759, 783.2434, 0.04122825, 3654.63, 735.4846, 26.92284, 619.5385, 459.4541, 331.2915, 6191.315, 3752.382, 876.7332, 0.5624864, 3551.429, 2423.292, 2010.891, 2152.291, 2304.725, 0.09672762, 4956.101, 127.2183, 4279.046, 846.9809, 2270.347, 48.23169, 709.508, 1500.896, 302.6463, 2643.523, 950.3309, 2169.381, 1090.307, 1263.907, 0.0005600211, 0.0003644218, 29.11867, 32.84926, 318.3643
233.7, 678.239, 1001.65, 468.2032, 517.2345, 77.37061, 369.643, 718.5757, 0.07410397, 501.5063, 567.199, 748.9108, 0.03928313, 3592.163, 703.688, 25.65289, 726.3558, 440.4453, 315.4809, 6048.92, 3753.154, 835.0638, 0.539149, 3682.711, 2323.601, 2076.394, 2143.505, 2367.361, 0.09236165, 5028.989, 179.4435, 4103.737, 809.9447, 2232.907, 45.86866, 678.9619, 1516.215, 286.9344, 2688.447, 951.7761, 2162.958, 1041.729, 1207.774, 0.0005346408, 0.0003488297, 27.60383, 31.26201, 303.2946
233.8, 646.5427, 992.2742, 448.0418, 495.2698, 73.70399, 412.4372, 681.7147, 0.07004542, 482.726, 539.9022, 716.0831, 0.03742978, 3599.059, 673.2662, 24.44284, 770.167, 451.6508, 300.4249, 6200.827, 3737.312, 795.3748, 0.51678, 3666.354, 2411.357, 1991.487, 2138.245, 2337.131, 0.08819274, 5041.193, 171.2479, 4001.559, 774.528, 2164.914, 43.62141, 756.6023, 1589.656, 279.5529, 2715.654, 910.0697, 2136.719, 1088.261, 1154.133, 0.0005104108, 0.0003339047, 26.1678, 29.75146, 288.9382
233.9, 663.3417, 949.4344, 428.7485, 518.6093, 70.21112, 393.5795, 646.7445, 0.06620915, 552.0966, 513.9191, 684.6943, 0.03566387, 3733.326, 644.1595, 23.28987, 820.3241, 432.9648, 286.0874, 6092.483, 3723.413, 757.5721, 0.495339, 3760.387, 2513.043, 1910.051, 2179.132, 2321.982, 0.084212, 4943.059, 163.4267, 4164.856, 740.66, 2334.106, 41.48426, 724.0286, 1536.586, 265.0399, 2695.092, 870.1909, 2183.702, 1168.263, 1247, 0.0004872788, 0.0003196182, 24.80647, 28.31389, 275.2614
234, 632.3417, 977.796, 410.2861, 496.5862, 66.88378, 375.5841, 745.2344, 0.06258299, 524.7843, 489.1864, 654.6815, 0.03398127, 3643.474, 616.3112, 22.19128, 785.1102, 510.6737, 272.4341, 6043.415, 3744.689, 721.5662, 0.4747876, 3621.548, 2409.659, 2021.385, 2251.849, 2229.185, 0.08041093, 4957.712, 155.9626, 4022.393, 708.273, 2370.646, 39.45181, 692.8574, 1550.578, 257.2448, 2579.656, 887.6951, 2149.624, 1116.212, 1191.617, 0.0004651952, 0.0003059431, 23.51596, 26.94578, 262.232
234.1, 602.7903, 992.1436, 504.8885, 475.4984, 63.71413, 358.4114, 707.0059, 0.05915543, 517.1489, 465.644, 625.9843, 0.03237806, 3688.007, 688.0073, 21.14452, 751.408, 489.5458, 259.4324, 6302.91, 3748.062, 687.2715, 0.4550888, 3766.624, 2463.086, 1938.727, 2221.793, 2438.038, 0.07678144, 5000.117, 148.8395, 4235.611, 677.3022, 2308.812, 37.51894, 721.0604, 1483.95, 243.8899, 2469.164, 848.7968, 2191.653, 1066.479, 1174.833, 0.0004441125, 0.000292853, 22.29259, 25.64378, 249.8193
234.2, 651.2042, 949.3094, 483.1474, 479.3488, 60.69468, 342.024, 670.7383, 0.05591559, 491.5654, 443.2346, 598.5449, 0.03085048, 3556.709, 746.7944, 20.14713, 719.1524, 469.2919, 247.0513, 6047.111, 3658.339, 654.6068, 0.4362074, 3757.021, 2361.757, 2042.538, 2277.189, 2566.205, 0.07331578, 5129.123, 142.0417, 4062.082, 755.663, 2325.655, 35.68076, 711.454, 1507.991, 231.2284, 2679.777, 811.6029, 2096.705, 1018.963, 1122.656, 0.0004239852, 0.000280323, 21.13286, 24.4047, 237.9942
234.3, 620.7714, 932.1198, 462.3424, 466.4609, 57.81833, 326.3858, 636.3312, 0.05285319, 467.2476, 421.9037, 572.3083, 0.02939497, 3629.23, 880.2776, 19.19679, 729.2577, 449.876, 235.261, 6500.661, 3509.27, 688.9055, 0.4181093, 3662.987, 2346.261, 2078.842, 2378.307, 2459.287, 0.07000653, 5026.003, 189.5614, 3910.138, 799.3282, 2228.144, 33.93265, 780.3066, 1528.029, 219.2242, 2610.515, 776.0389, 2005.869, 973.5635, 1072.795, 0.0004047701, 0.0002683291, 20.03347, 23.22548, 377.1001
234.4, 600.5098, 919.2815, 442.4333, 446.6523, 55.0783, 311.4626, 643.1599, 0.04995851, 444.1328, 401.5993, 547.2219, 0.02800814, 3636.773, 883.9982, 18.29128, 840.6251, 431.2635, 224.0334, 6337.167, 3525.345, 656.1631, 0.4007621, 3685.045, 2512.585, 1993.834, 2281.353, 2560.799, 0.06684666, 5045.889, 180.9037, 4162.932, 764.3757, 2204.094, 32.27018, 771.239, 1462.37, 207.8431, 2677.408, 742.0333, 1979.988, 1149.109, 1158.815, 0.0003864258, 0.0002568484, 18.99127, 22.10324, 359.2502
234.5, 591.1356, 969.213, 423.3816, 427.685, 52.46811, 297.2218, 610.1675, 0.04722237, 509.0537, 382.2721, 647.2667, 0.02668673, 3642.811, 845.7812, 17.42847, 828.4213, 413.4209, 213.3416, 6428.454, 3496.792, 624.977, 0.3841347, 3686.077, 2409.22, 2151.022, 2286.814, 2553.33, 0.06382941, 5099.568, 172.6415, 3992.38, 730.9517, 2111.68, 30.68916, 738.0352, 1533.78, 197.0529, 2707.201, 747.5905, 2080.151, 1097.911, 1107.349, 0.0003689129, 0.0002458589, 18.00329, 21.03523, 342.2452
234.6, 563.5099, 979.141, 405.1502, 409.5231, 49.98162, 345.5666, 591.7114, 0.04463609, 483.8708, 363.875, 618.8944, 0.02542767, 3694.983, 809.2164, 16.60637, 905.8142, 396.3166, 203.16, 6748.565, 3439.151, 595.273, 0.3681971, 3742.061, 2446.181, 2115.469, 2287.941, 2446.948, 0.06094836, 5204.964, 164.7566, 3828.816, 817.689, 2075.97, 29.18559, 706.2609, 1499.407, 186.8229, 2591.246, 714.8314, 2181.697, 1048.994, 1085.783, 0.0003521937, 0.0002353396, 17.0667, 20.01883, 438.8331
234.7, 649.2925, 967.8355, 387.7039, 410.4333, 47.61297, 329.7664, 561.3582, 0.04219145, 459.9336, 346.3633, 591.7659, 0.02422801, 3670.761, 970.7176, 15.82305, 897.0178, 379.9199, 193.4644, 6624.318, 3466.483, 566.9808, 0.3529207, 3693.494, 2566.076, 2028.963, 2225.73, 2460.914, 0.05819734, 5140.835, 157.2318, 4143.632, 805.3271, 1995.839, 27.7557, 765.4976, 1496.71, 177.124, 2585.849, 716.4285, 2087.179, 1002.256, 1144.075, 0.0003362322, 0.0002252704, 16.17884, 19.05153, 418.061
234.8, 640.2344, 1050.821, 371.0089, 393.004, 45.35657, 314.6887, 568.2934, 0.03988069, 497.4145, 329.6943, 596.5942, 0.02308495, 3521.159, 928.7515, 15.07667, 858.5117, 364.2016, 184.2315, 6786.002, 3630.445, 540.0333, 0.3382782, 3720.848, 2566.279, 2088.83, 2336.722, 2540.615, 0.0555705, 5263.594, 150.0507, 3973.871, 770.1124, 2071.826, 26.39586, 732.541, 1531, 183.314, 2539.73, 685.035, 2083.997, 957.6013, 1093.263, 0.0003209941, 0.000215632, 15.33717, 18.13098, 398.2722
234.9, 610.3143, 1033.328, 355.0328, 376.3148, 43.2071, 326.2986, 539.1414, 0.0376965, 544.6752, 313.8276, 570.4432, 0.02199581, 3769.078, 888.5997, 14.3655, 846.9942, 409.1129, 175.4392, 6666.714, 3498.503, 587.8392, 0.3242432, 3710.692, 2516.984, 2267.65, 2350.055, 2519.209, 0.05306222, 5233.134, 143.1975, 3811.065, 736.4374, 1984.957, 25.10264, 799.762, 1465.214, 173.7972, 2502.416, 655.0171, 2005.437, 914.9357, 1113.365, 0.0003064466, 0.000206406, 14.53928, 17.2549, 472.7581
235, 634.06, 1034.623, 339.7446, 360.3344, 41.1595, 379.4227, 511.4849, 0.03563192, 724.2636, 298.7244, 545.4384, 0.02095807, 3615.469, 850.1838, 13.68788, 810.6354, 392.1868, 167.0665, 6396.15, 3735.793, 559.9003, 0.3107905, 4049.879, 2645.475, 2174.922, 2412.788, 2429.243, 0.05066716, 5195.066, 136.6574, 3872.043, 704.235, 2278.153, 23.87278, 837.3792, 1402.254, 164.7745, 2579.972, 626.3146, 1962.099, 1123.824, 1063.918, 0.0002925583, 0.0001975747, 13.78291, 16.42116, 450.3802
235.1, 604.4284, 1041.721, 325.1147, 460.7635, 39.20893, 362.0745, 590.2542, 0.03368043, 806.805, 284.3481, 598.4828, 0.01996928, 3708.112, 813.4286, 13.04222, 993.9515, 537.9031, 159.0934, 6776.15, 3663.674, 659.567, 0.2978959, 3881.64, 2648.784, 2085.985, 2314.428, 2416.559, 0.04838021, 5330.47, 179.1544, 3862.044, 776.8397, 2182.634, 22.70317, 801.3279, 1533.209, 156.2203, 2469.468, 812.1666, 2086.475, 1073.752, 1016.666, 0.0002792995, 0.0001891213, 13.06588, 15.6277, 429.0616
235.2, 635.6973, 996.746, 311.1149, 441.1969, 37.3508, 345.5196, 559.9757, 0.03183581, 971.0196, 270.6637, 572.249, 0.01902714, 3719.86, 778.2625, 12.42702, 951.2844, 547.6147, 151.5009, 6964.696, 3602.49, 628.2191, 0.2855363, 3720.391, 2578.389, 2000.685, 2220.078, 2383.637, 0.04619648, 5184.396, 236.1876, 4083.248, 904.4679, 2091.12, 358.5965, 766.8287, 1467.327, 148.1101, 2518.537, 776.5778, 2174.143, 1091.33, 1069.887, 0.0002666416, 0.0001810296, 12.38615, 14.87258, 408.7521
235.3, 610.9457, 953.7132, 297.7179, 422.4612, 35.58073, 329.7216, 531.2504, 0.03009222, 1177.899, 433.4768, 635.7734, 0.01812945, 3707.106, 744.6166, 11.84084, 910.4488, 583.5198, 144.2706, 6682.039, 3659.438, 842.0818, 0.2736895, 3661.913, 2491.648, 1918.874, 2129.574, 2464.129, 0.04411132, 5162.336, 225.4004, 4522.294, 895.5852, 2399.359, 513.6769, 848.9891, 1404.276, 140.4209, 2583.211, 742.5486, 2079.953, 1042.706, 1059.622, 0.0002545574, 0.000173284, 11.74179, 14.15395, 389.4039
235.4, 596.4908, 949.3925, 284.8977, 483.7232, 33.89454, 449.4393, 648.2818, 0.02844412, 1471.385, 597.6497, 641.5361, 0.01727412, 3710.658, 712.4253, 11.2823, 871.3661, 878.2333, 137.3854, 6805.311, 3776.494, 802.0593, 0.2623343, 3757.379, 2389.145, 2055.063, 2177.237, 2468.91, 0.04212027, 5184.898, 215.1059, 4337.02, 869.1226, 2305.079, 522.7693, 812.4379, 1543.763, 133.131, 2882.498, 710.0105, 2260.263, 996.2487, 1087.654, 0.0002430208, 0.0001658699, 11.13095, 13.47004, 370.9716
235.5, 568.6149, 908.4041, 272.6297, 463.1816, 32.28826, 428.8899, 737.2634, 0.02688628, 1593.501, 744.3822, 848.3251, 351.8287, 3811.823, 681.6257, 10.75012, 833.9612, 1050.493, 130.8288, 6980.323, 3680.681, 763.939, 0.2514501, 3661.894, 2356.321, 2047.078, 2184.72, 2650.866, 0.0402191, 5223.983, 205.2815, 4159.335, 974.0146, 2382.75, 497.1571, 777.4604, 1527.347, 126.2195, 2759.035, 678.8982, 2331.254, 1108.531, 1039.349, 0.000232007, 0.000158773, 10.55188, 12.81918, 353.4117
235.6, 542.0417, 922.4857, 260.8899, 443.5123, 30.75811, 409.2799, 699.4437, 0.02541377, 1563.923, 708.5583, 811.1397, 335.2297, 3656.472, 652.1577, 10.24303, 798.1619, 1090.351, 124.5852, 6857.188, 3564.81, 727.6304, 0.2410176, 3509.773, 2351.018, 1963.369, 2250.039, 2540.42, 0.03840374, 5313.163, 195.9059, 4394.681, 931.4236, 2524.419, 472.7998, 743.9887, 1461.717, 119.6668, 2640.861, 649.1492, 2230.258, 1110.263, 1066.035, 0.0002214924, 0.0001519798, 10.00294, 12.19977, 336.6831
235.7, 581.9294, 945.0516, 316.6154, 431.3517, 29.30046, 415.6965, 697.3945, 0.0240219, 1629.233, 674.4586, 820.2061, 319.4138, 3673.148, 623.9636, 9.759867, 763.8994, 1084.121, 118.6395, 6969.296, 3624.897, 693.0475, 0.2310178, 3470.412, 2418.352, 1883.083, 2397.454, 2434.576, 0.03667032, 5097.764, 186.9585, 4214.635, 890.6949, 2686.54, 490.3699, 711.9581, 1496.883, 113.4543, 2527.748, 620.7039, 2133.636, 1060.796, 1136.357, 0.0002114543, 0.0001454772, 9.482556, 11.61028, 320.7463
235.8, 554.734, 904.2505, 440.6464, 413.034, 27.9119, 396.6898, 681.9772, 0.02270626, 1642.835, 641.9998, 784.2533, 304.344, 3736.561, 596.9883, 9.299493, 731.1077, 1132.671, 112.9775, 7070.922, 3587.274, 660.1083, 0.221433, 3326.246, 2384.025, 1806.081, 2304.589, 2347.339, 0.03501514, 5169.374, 247.2866, 4116.421, 896.9858, 2573.898, 466.3451, 681.3065, 1466.633, 107.5643, 2510.758, 593.5049, 2218.964, 1110.196, 1085.889, 0.0002018712, 0.0001392528, 8.989245, 11.04928, 305.5639
235.9, 528.8096, 865.2111, 421.6716, 395.4943, 26.58914, 378.5522, 646.9936, 0.02146268, 1561.564, 611.1031, 749.8764, 289.9853, 3644.629, 571.1793, 8.860835, 699.7236, 1085.809, 107.5857, 7024.352, 3525.606, 628.7347, 0.2122458, 3188.068, 2344.79, 1732.227, 2210.64, 2249.539, 0.03343466, 5256.524, 235.9925, 4269.724, 889.7018, 2660.278, 443.4973, 651.9745, 1403.612, 101.9801, 2442.705, 567.4979, 2122.832, 1060.732, 1037.661, 0.0001927223, 0.0001332947, 8.521598, 10.51539, 291.1001
236, 523.2266, 905.2747, 553.5002, 378.6994, 25.32907, 361.2438, 613.8045, 0.02028721, 1484.313, 581.6934, 738.7198, 276.304, 3576.732, 546.4861, 8.442868, 845.3776, 1040.886, 102.4513, 6886.642, 3502.613, 598.8521, 0.2034398, 3325.183, 2248.328, 1661.393, 2266.476, 2214.234, 0.03192553, 5079.131, 225.2142, 4094.797, 914.6823, 2603.547, 421.769, 654.9976, 1343.299, 96.68578, 2534.086, 542.6304, 2030.865, 1013.472, 1134.727, 0.0001839881, 0.0001275916, 8.078279, 10.0073, 371.7429
236.1, 498.7745, 866.191, 529.6657, 382.8421, 24.12872, 344.7269, 582.3179, 0.01917611, 1410.884, 553.699, 791.8835, 263.2681, 3608.768, 522.8604, 8.044618, 809.0882, 1072.372, 97.56192, 7051.473, 3359.89, 570.3898, 0.1949992, 3187.049, 2155.834, 1734.525, 2261.061, 2391.819, 0.03048451, 5015.072, 214.9282, 3927.037, 970.6194, 2494.385, 451.2782, 712.6822, 1349.548, 91.66633, 2425.547, 518.8526, 2050.775, 968.3168, 1084.33, 0.0001756497, 0.0001221325, 7.658022, 9.523752, 354.1465
236.2, 594.0945, 839.7131, 506.8576, 378.3998, 22.98524, 370.6232, 552.4465, 0.01812587, 1341.087, 527.0519, 757.1721, 250.8473, 3538.03, 500.2561, 7.665152, 774.3566, 1068.047, 92.90587, 6937.058, 3250.44, 651.6406, 0.1869088, 3204.398, 2106.964, 1663.597, 2202.741, 2351.408, 0.02910854, 5230.938, 205.112, 3969.148, 928.1769, 2389.799, 509.9815, 695.548, 1393.085, 86.90746, 2437.83, 496.1168, 2124.099, 1023.971, 1075.919, 0.0001676892, 0.0001169069, 7.259629, 9.063572, 503.5962
236.3, 566.3306, 803.4599, 485.0316, 401.6468, 21.89596, 353.6774, 524.1075, 0.01713314, 1309.47, 744.4999, 723.9823, 239.0125, 3442.183, 478.629, 7.303586, 799.7537, 1023.859, 88.47202, 6839.015, 3343.458, 658.3338, 0.179154, 3224.647, 2184.885, 1603.029, 2125.593, 2253.439, 0.02779467, 5018.872, 195.7441, 3918.719, 912.2103, 2457.242, 521.6307, 665.6029, 1333.225, 82.39566, 2414.06, 474.3772, 2032.077, 1042.816, 1090.639, 0.0001600895, 0.0001119049, 6.881962, 8.625628, 479.7586
236.4, 539.8641, 802.5352, 464.1455, 384.5906, 20.8583, 337.5063, 497.2221, 0.01619479, 1272.012, 708.6704, 692.2473, 227.736, 3309.306, 457.9369, 6.959075, 851.6074, 1018.039, 84.24978, 6917.094, 3322.114, 733.9866, 0.171721, 3243.051, 2095.001, 1741.199, 2057.601, 2162.624, 0.02654011, 5129.63, 186.804, 3758.173, 872.3218, 2354.213, 496.0744, 695.4294, 1354.689, 78.11809, 2310.661, 453.5902, 2004.705, 996.3537, 1112.002, 0.0001528342, 0.000107117, 6.523942, 8.208844, 457.0493
236.5, 514.6346, 767.8871, 444.1588, 417.4157, 19.86982, 322.0747, 471.7159, 0.01530783, 1209.086, 674.5652, 759.1417, 216.9916, 3397.947, 438.1394, 6.630815, 815.0507, 1028.727, 80.22903, 6825.867, 3377.995, 786.2534, 0.1645963, 3108.33, 2074.362, 1669.998, 2055.378, 2208.413, 0.02534217, 5008.585, 178.2723, 3933.624, 1010.761, 2255.505, 513.2093, 730.2886, 1422.79, 74.06258, 2371.219, 433.7141, 1917.855, 1003.824, 1062.615, 0.0001459078, 0.0001025339, 6.184546, 7.812199, 435.415
236.6, 521.2934, 734.7349, 425.0327, 445.6591, 18.92818, 315.0326, 464.8977, 0.01446945, 1213.341, 642.1013, 725.8656, 206.7541, 3412.364, 419.1977, 6.318038, 780.0632, 986.1655, 76.40018, 6739.752, 3322.633, 748.8842, 0.1577673, 3157.772, 2097.695, 1601.709, 2108.084, 2223.459, 0.02419831, 5097.8, 170.1302, 4004.642, 966.5632, 2186.022, 488.0655, 793.9617, 1361.652, 70.21762, 2428.21, 414.709, 1972.849, 959.099, 1076.884, 0.0001392952, 9.814687e-05, 5.862808, 7.43472, 414.8048
236.7, 575.5417, 745.7151, 406.7303, 426.7339, 18.03116, 320.116, 476.1453, 0.01367698, 1236.689, 611.1998, 694.0481, 196.9996, 3335.883, 586.1038, 6.020016, 746.5776, 945.3651, 230.771, 6820.108, 3301.829, 713.2912, 0.1512216, 3047.314, 2062.106, 1831.807, 2171.213, 2130.821, 0.02310607, 5214.917, 162.36, 3840.576, 984.2167, 2192.815, 529.0957, 807.0508, 1409.472, 66.57227, 2345.434, 396.5367, 2005.404, 916.3668, 1045.469, 0.0001329823, 9.394756e-05, 5.557807, 7.07548, 395.1701
236.8, 601.679, 713.5201, 389.2159, 408.6123, 17.17666, 405.3953, 451.7203, 0.01292792, 1175.51, 581.7854, 663.6252, 187.7053, 3419.587, 560.7654, 178.2278, 714.5294, 985.0617, 262.212, 6844.885, 3302.532, 679.3898, 0.1449475, 2963.603, 2205.671, 1756.901, 2092.729, 2042.042, 0.02206314, 5249.207, 429.9919, 4025.322, 984.0095, 2173.115, 584.7589, 772.3052, 1407.047, 63.11617, 2339.962, 379.1606, 2047.453, 1019.5, 1101.756, 0.0001269555, 8.992793e-05, 5.268673, 6.733598, 376.4648
236.9, 573.5607, 682.7151, 372.4558, 391.2603, 16.36265, 438.9225, 428.5482, 0.01221988, 1343.736, 553.7866, 778.6768, 178.8495, 3530.674, 536.5223, 316.5622, 683.857, 1078.106, 249.6982, 6736.324, 3415.541, 750.1863, 0.1389336, 2960.384, 2114.932, 1838.498, 2244.355, 2229.729, 0.02106728, 5098.065, 622.2963, 4110.387, 1074.488, 2249.171, 556.1097, 739.0555, 1346.586, 59.83949, 2410.466, 362.546, 2032.261, 974.0764, 1151.284, 0.0001212019, 8.608028e-05, 4.994581, 6.408236, 358.645
237, 546.7563, 729.3523, 356.4174, 488.6588, 15.58721, 418.8539, 485.1585, 0.01155062, 1348.645, 527.1353, 811.704, 170.4115, 3386.781, 569.325, 349.8292, 654.5012, 1115.74, 237.7816, 6803.122, 3501.781, 714.5314, 0.1331693, 2837.405, 2104.81, 2015.592, 2170.889, 2196.13, 0.02011637, 5319.9, 657.3188, 3941.988, 1133.606, 2226.309, 622.2227, 810.4056, 1323.9, 56.73292, 2307.221, 346.6594, 2126.419, 1024.29, 1100.152, 0.000115709, 8.239726e-05, 4.734748, 6.098595, 341.6686
237.1, 521.2047, 711.3687, 341.0695, 467.9076, 14.84853, 433.7704, 479.1068, 0.01091801, 1281.927, 501.7666, 776.1239, 162.3716, 3528.381, 544.7119, 333.3277, 626.4056, 1069.579, 339.9019, 6838.221, 3568.138, 680.571, 0.1276442, 2719.534, 2219.404, 1933.17, 2082.39, 2255.402, 0.01920838, 5104.229, 627.2977, 3854.308, 1084.037, 2305.907, 591.738, 856.8185, 1267.012, 53.78762, 2434.077, 331.469, 2034.297, 978.6529, 1105.481, 0.000110465, 7.887182e-05, 4.488432, 5.803916, 325.4958
237.2, 496.8472, 699.0065, 326.3827, 448.0376, 14.14485, 413.9374, 454.5299, 0.01032005, 1218.51, 477.6188, 771.3723, 154.711, 3384.582, 576.3844, 317.6046, 641.762, 1025.328, 323.6804, 6597.62, 3451.508, 744.2651, 0.1223483, 2915.999, 2180.281, 1854.119, 1997.5, 2161.432, 0.01834138, 5154.939, 598.6477, 3928.638, 1036.635, 2254.641, 562.7469, 834.6974, 1245.501, 50.99524, 2329.821, 316.9442, 1946.165, 935.0494, 1206.267, 0.0001054587, 7.549721e-05, 4.25493, 5.523475, 310.0886
237.3, 473.6279, 668.8281, 312.3282, 429.0114, 13.47452, 395.0111, 431.2137, 0.009754837, 1158.23, 454.6331, 772.2587, 147.4118, 3368.975, 688.3013, 302.6232, 614.2132, 1123.65, 308.233, 6726.465, 3488.376, 708.8917, 0.1172721, 2874.741, 2090.587, 1965.169, 2064.993, 2159.327, 0.0175135, 5087.229, 571.3062, 3767.685, 1154.241, 2167.562, 535.1761, 798.7616, 1210.848, 48.34782, 2295.984, 303.0558, 1991.187, 893.3887, 1152.693, 0.0001006793, 7.226699e-05, 4.033576, 5.256585, 295.4106
237.4, 486.8624, 639.9525, 298.8789, 410.7932, 12.83595, 454.9348, 479.0923, 0.009220582, 1141.699, 432.7536, 738.4075, 140.457, 3536.31, 658.5446, 288.3484, 606.8284, 1077.162, 293.5229, 6700.854, 3375.072, 675.1994, 0.1124065, 2860.771, 2078.426, 1884.809, 2128.386, 2101.487, 0.016723, 5156.816, 545.2134, 3772.212, 1103.769, 2202.554, 508.9561, 799.8186, 1211.381, 45.83784, 2347.688, 289.7761, 1904.923, 853.5841, 1134.369, 9.61165e-05, 6.917498e-05, 3.823738, 5.002591, 281.4275
237.5, 470.3896, 646.2906, 286.0088, 393.3486, 12.22765, 434.134, 480.0077, 0.008715586, 1095.381, 411.9271, 706.0402, 133.8304, 3513.268, 630.0744, 274.747, 628.8959, 1032.597, 279.5147, 6521.081, 3369.929, 643.1085, 0.1077428, 2772.432, 2115.62, 1807.736, 2041.62, 2013.931, 0.01596818, 5085.958, 520.3124, 3881.171, 1134.588, 2110.204, 484.0207, 765.3844, 1159.328, 43.45816, 2371.912, 277.0782, 1822.396, 866.8478, 1209.068, 9.176048e-05, 6.621527e-05, 3.624815, 4.76087, 268.1062
237.6, 448.4068, 618.3881, 337.1605, 376.6448, 11.64818, 414.2843, 455.3846, 0.008238249, 1087.004, 392.1028, 675.0917, 127.5163, 3370.085, 602.835, 261.7871, 601.8994, 989.8755, 266.1752, 6635.921, 3410.05, 686.199, 0.1032726, 2788.398, 2028.586, 1955.857, 2090.672, 2155.371, 0.01524743, 4972.521, 496.5486, 3722.163, 1144.651, 2227.672, 549.6168, 732.4326, 1287.794, 41.20203, 2298.463, 264.9368, 1743.445, 828.2258, 1155.37, 8.760187e-05, 6.338218e-05, 3.436242, 4.530828, 255.4154
